task,gene,n,mean,var,zero_frac,fano,nb_alpha_mom,aic_pois,bic_pois,aic_nb,bic_nb,aic_zinb,bic_zinb,pois_converged,nb_converged,zinb_converged,delta_aic,delta_bic,delta_aic_overdisp,mean_depth,zinb_preferred,zinb_preferred_bic,nb_beats_poisson,both_converged
IDC,MMP12,35536,1.8012156686177399,228.46832102105296,0.6031629896443044,126.84118009942722,69.86458217743478,384649.6670638432,384658.14536538935,,,102501.08444754755,102526.51935218595,True,False,True,,,,7621.5263671875,False,False,False,False
IDC,MS4A1,35536,3.8324515983791083,276.22097697528494,0.5521724448446645,72.07422452304667,18.545367814457645,618643.1534194623,618651.6317210085,618645.1090430482,618662.0656461405,132249.91481144368,132275.3497160821,True,True,True,486395.1942316046,486386.7159300584,-1.9556235859636217,7621.5263671875,True,True,False,True
IDC,MUC6,35536,3.1067086897793788,277.7688859053991,0.5763451148131472,89.40937617331758,28.457568765353383,608488.2221112221,608496.7004127683,116629.32602703707,116646.28263012934,116631.327221435,116656.7621260734,True,True,True,-2.001194397933432,-10.479495944062364,491858.89608418505,7621.5263671875,False,False,True,True
IDC,MYBPC1,35536,71.63158487167942,33670.09761387759,0.5151958577217469,470.04540907749123,6.548025007651829,9457733.364517108,9457741.842818653,210270.6324130859,210287.58901617816,210272.6524432655,210298.08734790393,True,True,True,-2.0200301796139684,-10.498331725772005,9247462.732104022,7621.5263671875,False,False,True,True
IDC,MYH11,35536,10.229035344439442,1073.7695478072776,0.2465387212967132,104.9727087306414,10.164468616012899,1219939.6020306116,1219948.0803321577,213161.36183504006,213178.31843813232,213163.36533870676,213188.80024334518,True,True,True,-2.003503666695906,-10.481805212853942,1006778.2401955716,7621.5263671875,False,False,True,True
IDC,MYLK,35536,38.637775776677174,2348.769254250665,0.029040972534894193,60.78945299093658,1.5474351664680226,1523822.6176953681,1523831.0959969142,331700.2184485338,331717.17505162605,331660.02312645025,331685.45803108864,True,True,True,40.19532208354212,31.71702053741319,1192122.3992468342,7621.5263671875,True,True,True,True
IDC,OPRPN,35536,1.082536019810896,83.03264167310806,0.6719945970283656,76.70196663535751,69.93020578528333,233957.12429802626,233965.6025995724,83938.45500980715,83955.41161289942,83940.46422994536,83965.89913458376,True,True,True,-2.0092201382067287,-10.487521684335661,150018.66928821913,7621.5263671875,False,False,True,True
IDC,OXTR,35536,2.5538890139576766,102.83159708845562,0.4262719495722647,40.264708656661995,15.374477294067994,329456.6466014634,329465.1249030095,139531.5929260318,139548.54952912405,139533.60171172133,139559.03661635975,True,True,True,-2.008785689540673,-10.48708723569871,189925.05367543158,7621.5263671875,False,False,True,True
IDC,PIGR,35536,1.6122242233228277,96.59835232298828,0.6282361548851868,59.91620205525573,36.54342938343167,301748.9736479062,301757.45194945234,99517.94047041495,99534.89707350722,99519.9559005013,99545.3908051397,True,True,True,-2.015430086350534,-10.493731632479466,202231.03317749128,7621.5263671875,False,False,True,True
IDC,PTGDS,35536,15.690848716794237,1256.5928145209707,0.15831832507879334,80.0844388472125,5.040163236203201,1385430.6126800785,1385439.0909816246,252551.62819188664,252568.5847949789,252553.63074613607,252579.0656507745,True,True,True,-2.0025542494258843,-10.48085579558392,1132878.9844881918,7621.5263671875,False,False,True,True
IDC,PTN,35536,11.204918955425484,1444.2874850194626,0.14990432237730753,128.89762886862565,11.414418022782478,1248497.244320041,1248505.722621587,232098.30224560638,232115.25884869864,232100.30292856967,232125.73783320808,True,True,True,-2.000682963291183,-10.47898450944922,1016398.9420744346,7621.5263671875,False,False,True,True
IDC,PTPRC,35536,32.57384061233679,2486.3813210140206,0.024679198559207565,76.33061604876724,2.3126108138515615,1627851.8126531993,1627860.2909547454,319491.9438245604,319508.90042765264,319493.9494865348,319519.3843911732,True,True,True,-2.0056619744282216,-10.483963520557154,1308359.868828639,7621.5263671875,False,False,True,True
IDC,SCD,35536,99.93688090950023,29933.398154604758,0.029266096352994146,299.52303776332104,2.9871158179696877,6097782.664071996,6097791.142373542,389109.2901431667,389126.246746259,389111.2902694511,389136.7251740895,True,True,True,-2.000126284372527,-10.47842783050146,5708673.373928829,7621.5263671875,False,False,True,True
IDC,SCGB2A1,35536,8.57108284556506,533.6385097715521,0.390027014858172,62.26033739105356,7.147327647492233,997126.1081243358,997134.586425882,188815.59728015136,188832.5538832436,188817.61169037616,188843.04659501457,True,True,True,-2.014410224801395,-10.492711770959431,808310.5108441844,7621.5263671875,False,False,True,True
IDC,SERHL2,35536,28.85966343989194,19812.599216028557,0.18505177847816298,686.5152553595664,23.753404359248243,4784418.372429447,4784426.850730994,257409.09409240814,257426.0506955004,257411.11144569376,257436.54635033218,True,True,True,-2.0173532856279053,-10.495654831785941,4527009.278337039,7621.5263671875,False,False,True,True
IDC,SERPINA3,35536,122.45762044124268,71288.88358453313,0.18426384511481314,582.1514686277837,4.745735435114309,12390784.218345646,12390792.696647191,341218.0535711856,341235.0101742779,341220.1921624811,341245.62706711947,True,True,True,-2.138591295457445,-10.616892841586377,12049566.16477446,7621.5263671875,False,False,True,True
IDC,SFRP1,35536,14.289396668167493,2380.357052051909,0.3994259342638451,166.58205432526296,11.587756864090021,1948560.7163345534,1948569.1946360995,198183.5920393475,198200.54864243977,198185.65431699925,198211.08922163767,True,True,True,-2.0622776517411694,-10.540579197899206,1750377.1242952058,7621.5263671875,False,False,True,True
IDC,SLAMF7,35536,6.434123142728501,184.21910179476933,0.2835997298514183,28.631578493017162,4.294536781479677,596010.5608304944,596019.0391320406,194754.9853568555,194771.94195994776,194756.98622668994,194782.42113132836,True,True,True,-2.0008698344463482,-10.479171380604384,401255.5754736389,7621.5263671875,False,False,True,True
IDC,TACSTD2,35536,161.30538045925258,36029.27654456891,0.02389126519585772,223.36066188238698,1.3785074078081212,7092518.441811718,7092526.920113265,423960.38217984687,423977.3387829391,423962.38378576655,423987.81869040494,True,True,True,-2.0016059196786955,-10.479907465807628,6668558.059631871,7621.5263671875,False,False,True,True
IDC,TCL1A,35536,0.7281348491670419,7.4160267560940705,0.7181449797388564,10.18496335476556,12.614371314973873,124373.88766446893,124382.36596601506,73735.795861577,73752.75246466928,73737.83370573542,73763.26861037382,True,True,True,-2.037844158418011,-10.516145704546943,50638.091802891926,7621.5263671875,False,False,True,True
IDC,TENT5C,35536,10.875422107158938,674.1978188734598,0.3529378658262044,61.99279551914194,5.608315237621201,1121878.0931015024,1121886.5714030485,207502.80780906253,207519.7644121548,207505.01940988092,207530.45431451933,True,True,True,-2.211600818380248,-10.689902364538284,914375.2852924399,7621.5263671875,False,False,True,True
IDC,TOP2A,35536,37.05155335434489,2872.4531744548995,0.09961728950923007,77.5258501845796,2.065388445464614,2239266.5377841135,2239275.0160856596,315145.866233467,315162.82283655927,315147.869038043,315173.3039426814,True,True,True,-2.0028045760118403,-10.481106122140773,1924120.6715506464,7621.5263671875,False,False,True,True
IDC,TPSAB1,35536,6.678607609185052,198.88606662458147,0.3591569113012157,29.779570572622738,4.309217168716777,650190.2376867576,650198.7159883038,187824.1122201779,187841.06882327015,187826.1328333761,187851.5677380145,True,True,True,-2.0206131981976796,-10.498914744355716,462366.1254665797,7621.5263671875,False,False,True,True
IDC,TRAC,35536,16.83596915803692,1276.040998008223,0.2854570013507429,75.79254784979719,4.442426043177547,1466599.631487832,1466608.109789378,242720.22277237894,242737.1793754712,242722.22826095944,242747.66316559786,True,True,True,-2.0054885805002414,-10.483790126658278,1223879.408715453,7621.5263671875,False,False,True,True
IDC,VWF,35536,16.29738856371004,861.2539523753683,0.16234241332733004,52.846132311844876,3.1812539849048243,1227855.330153145,1227863.808454691,256238.09543026835,256255.0520333606,256240.09799408363,256265.53289872204,True,True,True,-2.002563815272879,-10.480865361430915,971617.2347228766,7621.5263671875,False,False,True,True
LUNG,ACE2,5206,12.802919708029197,430.4641298021974,0.21763349980791394,33.622340811232064,2.5480391625648764,148895.30640944856,148901.8639765341,34306.16780275488,34319.282936925985,34308.16852356517,34327.84122482183,True,True,True,-2.000720810290659,-8.558287895844842,114589.13860669368,9930.2900390625,False,False,True,True
LUNG,ALDH1A3,5206,12.360929696504034,418.58305727190566,0.10564733000384172,33.86339600251031,2.6586508304310525,105450.95101649017,105457.50858357573,36812.65323900164,36825.768373172745,36814.653418673886,36834.32611993055,True,True,True,-2.000179672249942,-8.557746757804125,68638.29777748854,9930.2900390625,False,False,True,True
LUNG,BBOX1,5206,1.594890510948905,4.890033446223101,0.4197080291970803,3.0660621607897705,1.2954257026462177,21577.782664126396,21584.34023121195,17974.767697740375,17987.882831911484,17974.415669431164,17994.088370687827,True,True,True,0.352028309211164,-6.205538776343019,3603.014966386021,9930.2900390625,True,False,True,True
LUNG,CAPN8,5206,95.31367652708413,19514.61455643252,0.09546676911256242,204.74096968536608,2.1375837876474266,904301.1344882823,904307.6920553679,53857.70796230679,53870.8230964779,53859.711138793646,53879.38384005031,True,True,True,-2.0031764868544997,-8.560743572408683,850443.4265259755,9930.2900390625,False,False,True,True
LUNG,CCL19,5206,3.140799077986938,105.17460024511732,0.4383403764886669,33.48657384111557,10.343410397947997,59117.1066705252,59123.664237610756,21266.497363887225,21279.612498058334,21268.49936060631,21288.172061862973,True,True,True,-2.0019967190855823,-8.559563804639765,37850.609306637976,9930.2900390625,False,False,True,True
LUNG,CCR7,5206,3.9529389166346522,148.62660327273306,0.2558586246638494,37.599013394132285,9.25868427668267,59616.05137276913,59622.60893985468,25252.019646135734,25265.134780306842,25254.019724583057,25273.69242583972,True,True,True,-2.000078447323176,-8.557645532877359,34364.031726633395,9930.2900390625,False,False,True,True
LUNG,CD163,5206,40.507491356127545,3356.9785221589063,0.051863234729158665,82.87302940203179,2.0211824198697728,292637.27280183823,292643.8303689238,48749.9123530184,48763.02748718951,48751.91266585552,48771.58536711218,True,True,True,-2.000312837117235,-8.557879922671418,243887.36044881982,9930.2900390625,False,False,True,True
LUNG,CD19,5206,2.2877449097195544,33.17098138813451,0.3152132155205532,14.499423098793303,5.90075538642468,31900.271529434016,31906.82909651957,20936.767280290016,20949.882414461124,20938.76833383683,20958.441035093492,True,True,True,-2.001053546813637,-8.55862063236782,10963.504249144,9930.2900390625,False,False,True,True
LUNG,CD1A,5206,1.5320783711102575,5.215397293376482,0.39281598155973874,3.4041321852204063,1.5691966093602603,21271.36178860517,21277.919355690723,17677.51889587242,17690.63403004353,17679.538413298065,17699.211114554728,True,True,True,-2.0195174256441533,-8.577084511198336,3593.8428927327477,9930.2900390625,False,False,True,True
LUNG,CD2,5206,26.838263542066844,1127.5649986363921,0.10238186707645025,42.013336550966635,1.5281665479840558,193714.64128788884,193721.19885497438,44208.9261603522,44222.04129452331,44195.83976090686,44215.512462163526,True,True,True,13.086399445339339,6.528832359785156,149505.71512753662,9930.2900390625,True,True,True,True
LUNG,CD274,5206,12.16615443718786,419.7228196756643,0.20649250864387245,34.49921845416595,2.753476345144038,140568.24424589856,140574.8018129841,34303.800410232434,34316.91554440354,34305.8010074675,34325.47370872416,True,True,True,-2.0005972350627417,-8.558164320616925,106264.44383566613,9930.2900390625,False,False,True,True
LUNG,CD79A,5206,3.593161736457933,126.96989751350968,0.34940453323088744,35.336538354289075,9.55607926186405,58368.642997631585,58375.20056471714,23573.015340948885,23586.130475119993,23575.015487412733,23594.688188669395,True,True,True,-2.0001464638480684,-8.557713549402251,34795.6276566827,9930.2900390625,False,False,True,True
LUNG,CDK1,5206,14.721091048789857,486.02901521668457,0.1492508643872455,33.015828351706205,2.174827140569724,136204.0688909812,136210.62645806675,37799.640436385635,37812.75557055674,37801.6412181698,37821.313919426466,True,True,True,-2.000781784168794,-8.558348869722977,98404.42845459556,9930.2900390625,False,False,True,True
LUNG,CNN1,5206,3.394160583941606,60.96430018861707,0.2543219362274299,17.96152500180761,4.997266505908908,45351.769187124846,45358.3267542104,24234.397925174388,24247.513059345496,24236.398037473882,24256.070738730545,True,True,True,-2.0001122994945035,-8.557679385048687,21117.37126195046,9930.2900390625,False,False,True,True
LUNG,COL5A2,5206,47.720130618517096,4590.129727245184,0.058009988474836724,96.18854072172324,1.99472506650656,401002.28036541387,401008.8379324994,49484.503904465644,49497.61903863675,49486.50392952364,49506.176630780305,True,True,True,-2.0000250579978456,-8.557592143552029,351517.7764609482,9930.2900390625,False,False,True,True
LUNG,CTSG,5206,1.0199769496734536,4.018044648844181,0.5071071840184402,3.939348482463805,2.8817793219786387,17307.31163637426,17313.869203459813,14533.72702929534,14546.842163466448,14535.729321306793,14555.402022563458,True,True,True,-2.0022920114533918,-8.559859097009394,2773.5846070789194,9930.2900390625,False,False,True,True
LUNG,CTSK,5206,30.900883595850942,1340.1238916302516,0.050902804456396465,43.36846509496544,1.3711085303934236,193745.8536376824,193752.41120476794,46235.241473900256,46248.356608071364,46229.72986164993,46249.402562906595,True,True,True,5.511612250324106,-1.0459548352300772,147510.61216378212,9930.2900390625,True,False,True,True
LUNG,CXCL10,5206,7.366308106031502,489.2008550320456,0.2558586246638494,66.41058831512763,8.879697587122335,108256.74077498107,108263.29834206663,29744.93986794786,29758.05500211897,29746.939963517587,29766.61266477425,True,True,True,-2.00009556972509,-8.557662655279273,78511.8009070332,9930.2900390625,False,False,True,True
LUNG,CXCL9,5206,12.844794467921629,792.498096816538,0.20495582020745293,61.69799748806486,4.725493867546967,165550.21864191364,165556.7762089992,34800.0541752627,34813.16930943381,34802.05477252929,34821.727473785955,True,True,True,-2.000597266589466,-8.558164352143649,130750.16446665094,9930.2900390625,False,False,True,True
LUNG,CXCR4,5206,19.77794852093738,1870.314564551432,0.11064156742220514,94.56565035405342,4.73080664837421,218458.96035065938,218465.51791774493,40400.01186118558,40413.12699535669,40402.012493639675,40421.68519489634,True,True,True,-2.0006324540954665,-8.55819953964965,178058.9484894738,9930.2900390625,False,False,True,True
LUNG,CYP2A7,5206,3.5653092585478294,53.702842430757684,0.2072608528620822,15.062604261328834,3.9442873651461623,45245.940612512786,45252.49817959834,24838.646163353624,24851.761297524732,24840.64706596201,24860.319767218672,True,True,True,-2.000902608386241,-8.558469693940424,20407.294449159162,9930.2900390625,False,False,True,True
LUNG,DMBT1,5206,61.072032270457164,29629.906241671197,0.27276219746446406,485.1632595171439,7.927741087328313,1148692.2338555406,1148698.7914226262,39993.3867205541,40006.50185472521,39995.38861966811,40015.061320924775,True,True,True,-2.001899114009575,-8.559466199563758,1108698.8471349864,9930.2900390625,False,False,True,True
LUNG,DNAAF1,5206,3.2752593161736456,170.06350689719943,0.2704571648098348,51.92367702227554,15.547983260686557,50424.945951286754,50431.50351837231,23887.53361022301,23900.64874439412,23889.534583447523,23909.207284704185,True,True,True,-2.0009732245125633,-8.558540310066746,26537.412341063744,9930.2900390625,False,False,True,True
LUNG,FCER1A,5206,2.574721475220899,14.26828690607859,0.31732616212063003,5.541681709418468,1.7639506848129323,31142.57025589259,31149.127822978146,21933.118811345445,21946.233945516553,21935.118902398288,21954.79160365495,True,True,True,-2.000091052843345,-8.557658138397528,9209.451444547147,9930.2900390625,False,False,True,True
LUNG,FGFBP1,5206,7.915290049942374,273.01587760077325,0.28774490971955435,34.49221391485975,4.231331221412863,113352.88998075404,113359.4475478396,29326.922920565205,29340.038054736313,29328.923001824995,29348.595703081657,True,True,True,-2.000081259790022,-8.557648345344205,84025.96706018884,9930.2900390625,False,False,True,True
LUNG,GPRC5A,5206,107.19804072224356,8745.25741018547,0.01863234729158663,81.58038478375688,0.7516964325173201,473470.25839451316,473476.8159615987,59052.11122615193,59065.22636032304,59051.45377610333,59071.12647735999,True,True,True,0.6574500486021861,-5.900117036951997,414418.14716836123,9930.2900390625,True,False,True,True
LUNG,INMT,5206,23.122550902804456,1584.993239678004,0.08163657318478679,68.54750785674628,2.9212826967354046,239112.30985556418,239118.86742264972,41720.95051948633,41734.06565365744,41722.95057167372,41742.62327293038,True,True,True,-2.0000521873880643,-8.557619272942247,197391.35933607785,9930.2900390625,False,False,True,True
LUNG,LIF,5206,14.379369957741067,484.00264060200976,0.13081060315021129,33.659516517373504,2.271275905227781,135659.1820204953,135665.73958758084,37574.46132993562,37587.57646410673,37576.46140512462,37596.13410638128,True,True,True,-2.0000751889965613,-8.557642274550744,98084.72069055968,9930.2900390625,False,False,True,True
LUNG,MALL,5206,150.81674990395697,46330.7156924896,0.0457164809834806,307.19874100187076,2.0302701205062705,1318416.5069547612,1318423.0645218468,60024.084765127984,60037.19989929909,60026.08479980646,60045.75750106312,True,True,True,-2.00003467847273,-8.557601764026913,1258392.4221896331,9930.2900390625,False,False,True,True
LUNG,MARCO,5206,16.316941990011525,1158.1558205026863,0.18267383787936997,70.97873003481017,4.288715990879167,201101.8623378795,201108.41990496503,37029.44348015604,37042.55861432715,37031.44402187743,37051.116723134095,True,True,True,-2.0005417213906185,-8.558108806944801,164072.41885772345,9930.2900390625,False,False,True,True
LUNG,MCEMP1,5206,6.334037648866692,117.65919472211732,0.20361121782558586,18.57570182633337,2.774802235265853,69291.19986440215,69297.75743148771,29789.84233950163,29802.957473672737,29791.843200820986,29811.51590207765,True,True,True,-2.0008613193567726,-8.558428404910956,39501.35752490052,9930.2900390625,False,False,True,True
LUNG,MEDAG,5206,10.646753745678064,1074.5485840803656,0.14944295044179792,100.92734459238969,9.385710140328372,175978.72533004693,175985.28289713248,33362.33157393536,33375.446708106465,33364.33163648106,33384.00433773772,True,True,True,-2.0000625457032584,-8.557629631257441,142616.39375611156,9930.2900390625,False,False,True,True
LUNG,MET,5206,172.93545908567037,97307.58238506298,0.06607760276603919,562.6814934284695,3.247925534752352,1990043.755846342,1990050.3134134277,58976.966745036945,58990.08187920805,58978.96686141071,58998.63956266737,True,True,True,-2.000116373761557,-8.55768345931574,1931066.7891013052,9930.2900390625,False,False,True,True
LUNG,MKI67,5206,34.057049558202074,4209.370231754317,0.1615443718786016,123.5976188882915,3.5997721610845144,413502.318501365,413508.87606845057,43133.213684626506,43146.328818797614,43135.21872536554,43154.891426622205,True,True,True,-2.005040739037213,-8.562607824591396,370369.1048167385,9930.2900390625,False,False,True,True
LUNG,MS4A1,5206,7.037840952746831,959.65255433858,0.24087591240875914,136.35610136430162,19.232617257636786,128252.46558722621,128259.02315431177,,,29082.001297682324,29101.673998938986,True,False,True,,,,9930.2900390625,False,False,False,False
LUNG,MZB1,5206,4.4512101421436805,78.22730208954937,0.28582404917403,17.574389793215985,3.7235693808951114,58899.841119023135,58906.39868610869,25989.26907078977,26002.38420496088,25991.269201310904,26010.941902567567,True,True,True,-2.000130521133542,-8.557697606687725,32910.57204823336,9930.2900390625,False,False,True,True
LUNG,OGN,5206,5.924702266615443,254.95071725043482,0.1726853630426431,43.03181928432641,7.094334431143928,86869.07910193058,86875.63666901614,28893.52279579856,28906.637929969667,28895.5228588972,28915.19556015386,True,True,True,-2.0000630986396573,-8.55763018419384,57975.55630613201,9930.2900390625,False,False,True,True
LUNG,PCSK2,5206,10.088359585094123,926.8905580385891,0.34210526315789475,91.87723239049684,9.008127795600277,193009.33235617302,193015.88992325857,28387.658770502396,28400.773904673504,28389.663413471942,28409.336114728605,True,True,True,-2.004642969546694,-8.562210055100877,164621.67358567062,9930.2900390625,False,False,True,True
LUNG,PECAM1,5206,68.18920476373415,3084.42701888717,0.02305032654629274,45.23336251792742,0.6486857072345937,257474.2141916752,257480.77175876073,54383.52140557175,54396.63653974286,54254.40626385577,54274.078965112436,True,True,True,129.1151417159781,122.55757463042391,203090.69278610343,9930.2900390625,True,True,True,True
LUNG,PLA2G7,5206,30.289089512101423,1973.8743362697955,0.0933538225124856,65.16783330450299,2.1185131127453,250839.8364720177,250846.39403910324,45124.32436232245,45137.43949649356,45126.32507718919,45145.99777844585,True,True,True,-2.0007148667427828,-8.558281952296966,205715.51210969524,9930.2900390625,False,False,True,True
LUNG,PTPRC,5206,29.78659239339224,1559.142728943143,0.05704955820207453,52.34377629879604,1.723721049413694,188248.31424279787,188254.87180988342,45868.682405088606,45881.797539259715,45840.82366706273,45860.49636831939,True,True,True,27.858738025875937,21.301170940321754,142379.63183770928,9930.2900390625,True,True,True,True
LUNG,SERPINB2,5206,1.2956204379562044,6.130651324877119,0.45601229350749134,4.73182665638403,2.8803394474626036,20154.094454087615,20160.65202117317,16312.281531350036,16325.396665521144,16314.282614761869,16333.955316018533,True,True,True,-2.0010834118329512,-8.558650497388953,3841.8129227375794,9930.2900390625,False,False,True,True
LUNG,SNCG,5206,4.014406454091433,59.50430730373547,0.4079907798693815,14.822691220787926,3.4432714721001934,59186.83929044817,59193.39685753373,23530.362267857927,23543.477402029035,23532.36548549839,23552.038186755053,True,True,True,-2.003217640463845,-8.560784726018028,35656.47702259025,9930.2900390625,False,False,True,True
LUNG,SNTN,5206,6.9965424510180565,472.60133290376905,0.1746062235881675,67.54784041008735,9.51153242847888,77943.31623920408,77949.87380628964,31218.049293403692,31231.1644275748,31219.3610185368,31239.033719793464,True,True,True,-1.3117251331095758,-7.869292218663759,46725.266945800395,9930.2900390625,False,False,True,True
LUNG,SOX2,5206,3.0981559738762967,41.90025788613818,0.24087591240875914,13.524257086938766,4.042487593440586,37077.94632377234,37084.50389085789,23674.01472622198,23687.129860393088,23676.015684380043,23695.688385636706,True,True,True,-2.0009581580634404,-8.558525243617623,13403.93159755036,9930.2900390625,False,False,True,True
LUNG,SPIB,5206,2.4673453707260853,21.83361166436569,0.2708413369189397,8.84902937521898,3.1811636377882446,29781.83865151684,29788.396218602393,21689.57193574313,21702.68706991424,21691.572822176495,21711.245523433157,True,True,True,-2.00088643336494,-8.558453518919123,8092.266715773709,9930.2900390625,False,False,True,True
LUNG,SRPX,5206,4.302919708029197,48.49976861103515,0.18152132155205533,11.271362679748627,2.3870681715446342,44405.74015798757,44412.29772507313,26701.450089016143,26714.565223187252,26703.4501605919,26723.122861848562,True,True,True,-2.00007157575601,-8.557638661310193,17704.29006897143,9930.2900390625,False,False,True,True
LUNG,TCL1A,5206,1.5132539377641183,5.0410346740238765,0.4172109104878986,3.3312549521411907,1.5405576644893424,21213.75548777532,21220.313054860875,17556.275381259493,17569.3905154306,17558.280029856265,17577.952731112928,True,True,True,-2.004648596772313,-8.562215682326496,3657.480106515828,9930.2900390625,False,False,True,True
LUNG,TOP2A,5206,33.201690357280064,3936.108400600356,0.16173645793315405,118.55144597290945,3.5405259403346667,400691.905331444,400698.46289852954,43007.20328369837,43020.31841786948,43009.203603368864,43028.876304625526,True,True,True,-2.0003196704928996,-8.557886756047083,357684.70204774564,9930.2900390625,False,False,True,True
LUNG,UBE2C,5206,35.92162888974261,5296.061484070513,0.19247022666154437,147.43377869433976,4.076479358544729,500226.193829942,500232.7513970276,41227.58750759788,41240.702641768985,41229.58884013489,41249.261541391556,True,True,True,-2.001332537016424,-8.558899622570607,458998.60632234416,9930.2900390625,False,False,True,True
LYMPH_IDC,AAMDC,19964,3.6089461029853735,70.93022302389454,0.4822179923862953,19.653998979153503,5.168821713275973,237879.40510638422,237887.3067923148,82105.55387505308,82121.35724691427,82107.64575227252,82131.3508100643,True,True,True,-2.0918772194418125,-9.993563150026603,155773.85123133112,20550.4140625,False,False,True,True
LYMPH_IDC,AKR1E2,19964,1.2210478861951513,7.434028737074627,0.6096473652574634,6.088236850595145,4.167106718844873,88828.23213408625,88836.13382001684,56183.559620948734,56199.36299280991,56185.56395064486,56209.269008436626,True,True,True,-2.0043296961230226,-9.906015626715089,32644.67251313752,20550.4140625,False,False,True,True
LYMPH_IDC,ANKS1B,19964,1.1430575035063113,6.380675638430395,0.6168603486275296,5.582112552393708,4.0086457053456614,84050.87564501881,84058.7773309494,54617.77028700711,54633.573658868285,54619.77093326935,54643.47599106112,True,True,True,-2.0006462622404797,-9.902332192832546,29433.1053580117,20550.4140625,False,False,True,True
LYMPH_IDC,ANO8,19964,1.5417251051893408,9.857348243619558,0.5407233019434983,6.393713256948597,3.4984922012320667,101844.87871947275,101852.78040540333,63787.37680311135,63803.18017497253,63789.38420362537,63813.08926141714,True,True,True,-2.007400514019537,-9.909086444611603,38057.5019163614,20550.4140625,False,False,True,True
LYMPH_IDC,AREG,19964,0.7923762772991384,3.4851675434255838,0.6983069525145261,4.398374412854691,4.288839166712881,64452.551979827585,64460.45366575818,45096.37412592155,45112.17749778273,45098.37834563773,45122.0834034295,True,True,True,-2.0042197161747026,-9.905905646766769,19356.177853906032,20550.4140625,False,False,True,True
LYMPH_IDC,CCL28,19964,0.8546383490282509,3.1824956413805534,0.64491083951112,3.7237922274364887,3.1870699817455197,64376.654698624734,64384.556384555326,48758.683014417016,48774.48638627819,48760.683260264384,48784.38831805615,True,True,True,-2.0002458473682054,-9.901931777960272,15617.971684207718,20550.4140625,False,False,True,True
LYMPH_IDC,CCNO,19964,0.4704468042476458,1.2185324657870116,0.7424864756561811,2.590159938987638,3.380105730616398,42096.92202157959,42104.82370751018,35548.38898914725,35564.19236100843,35550.39029990366,35574.09535769543,True,True,True,-2.001310756408202,-9.902996687000268,6548.533032432337,20550.4140625,False,False,True,True
LYMPH_IDC,CD22,19964,0.9485073131636946,3.858090743772593,0.6263273893007414,4.067539269575203,3.2340702354139923,69041.99312489294,69049.89481082352,51462.394999691365,51478.19837155254,51464.40035531851,51488.10541311028,True,True,True,-2.005355627145036,-9.907041557737102,17579.59812520157,20550.4140625,False,False,True,True
LYMPH_IDC,CD72,19964,0.9505109196553797,3.251470459781572,0.5901122019635343,3.4207607640745836,2.5467995306695292,65957.3031430647,65965.20482899528,52714.086759292775,52729.89013115395,52716.08841944517,52739.79347723694,True,True,True,-2.001660152396653,-9.903346082988719,13243.21638377192,20550.4140625,False,False,True,True
LYMPH_IDC,CLNS1A,19964,0.4695451813263875,1.0481632755721304,0.7229513123622521,2.2322948190230436,2.6244435424553063,40810.80919748203,40818.71088341262,36139.601401394655,36155.40477325583,36141.81662550701,36165.52168329878,True,True,True,-2.2152241123549175,-10.116910042946984,4671.207796087372,20550.4140625,False,False,True,True
LYMPH_IDC,CROT,19964,1.0418252855139252,4.177732599639127,0.6353937086756161,4.010012674609141,2.889172221544155,74660.64470398126,74668.54638991185,52835.86510426488,52851.668476126055,52837.866474881084,52861.57153267285,True,True,True,-2.001370616206259,-9.903056546798325,21824.779599716385,20550.4140625,False,False,True,True
LYMPH_IDC,CSTA,19964,0.8404127429372871,3.2768399037718874,0.6940492887196954,3.8990840290202624,3.4495955152795643,65909.89392159009,65917.79560752067,46474.5521400928,46490.355511953974,46465.99580477392,46489.70086256569,True,True,True,8.556335318877245,0.6546493882851792,19435.341781497293,20550.4140625,True,True,True,True
LYMPH_IDC,CXCL10,19964,0.7703866960528952,2.5597080907031238,0.6306852334201563,3.3226275892585933,3.0148853830922335,57855.22467408309,57863.12636001368,47302.40881042326,47318.212182284435,47304.417073161516,47328.122130953285,True,True,True,-2.008262738258054,-9.90994866885012,10552.815863659831,20550.4140625,False,False,True,True
LYMPH_IDC,CXCL11,19964,0.4992987377279102,1.208184650720242,0.7128831897415348,2.419763078549249,2.8435142556337487,42637.154230966524,42645.055916897116,37422.62218413664,37438.42555599782,37424.624099043634,37448.3291568354,True,True,True,-2.0019149069921696,-9.903600837584236,5214.532046829881,20550.4140625,False,False,True,True
LYMPH_IDC,CYP4Z1,19964,1.9400420757363255,18.428854899797443,0.5026046884391906,9.49920371845695,4.380937828490732,126618.44317668716,126626.34486261774,69807.52928262137,69823.33265448255,69809.5688580139,69833.27391580566,True,True,True,-2.039575392525876,-9.941261323110666,56810.91389406579,20550.4140625,False,False,True,True
LYMPH_IDC,DAPK1,19964,0.980064115407734,3.261837675596468,0.5796934482067722,3.3281880484313544,2.3755466727426944,67159.65192255782,67167.55360848841,53563.08180599759,53578.88517785877,53565.08411119576,53588.78916898753,True,True,True,-2.002305198169779,-9.903991128761845,13596.57011656023,20550.4140625,False,False,True,True
