setting,variant,n_L,label_unit,arm,estimand,population,gene,n_draws,theta_full,lambda_mean,G_L,G_U,df_cluster,cluster_variance_form,status,width_ratio_iid,width_ratio_iid_median,width_mean_pp_iid,width_mean_cl_iid,width_ratio_cluster,width_ratio_cluster_median,width_mean_pp_cluster,width_mean_cl_cluster,width_ratio_boot,width_ratio_boot_median,width_mean_pp_boot,width_mean_cl_boot,pearson_gene,pearson_task
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,CIB1,200,0.16575721208347438,0.01506921108979771,11,11,10,separate,ok,1.0000513463734833,1.0,0.008441886178462827,0.008441096040631866,0.9993491300060211,1.0,0.3974666099542359,0.3976187698076683,0.9993195504333017,1.0,0.34309883782406075,0.3432502216283687,0.0027300188399348,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,CKB,200,0.2595216211773595,0.11837460383721782,11,11,10,separate,ok,0.9953534481263757,1.0,0.009176460314382752,0.009202494231475953,0.9956389652858185,1.0,0.450732735198025,0.452314756659549,0.9948812272260681,1.0,0.3897822360984715,0.3913960013747442,-0.0018658442875949,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,CPD,200,0.18551775735198242,0.06580268920966825,11,11,10,separate,ok,0.9996943614780642,1.0,0.008590928395844051,0.008591572843512953,0.9982526510883687,1.0,0.43728654073304685,0.4379858817585544,0.9975716235161863,1.0,0.3777872264630069,0.37863497217612563,0.0028631223296969,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,CPE,200,0.05596948363234881,0.5616266015511935,11,11,10,separate,ok,0.8940946510554315,0.8746804707620552,0.007043410696508068,0.007970782617120423,0.922504141330244,0.9414516306568095,0.44202138240816635,0.4814371272310209,0.9207942477258471,0.943328447533325,0.382399953506258,0.41737413348696434,-0.0040634106625025,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,DERL1,200,0.21021285210703294,0.18500371745057184,11,11,10,separate,ok,0.9980070113964641,1.0,0.007797705331872112,0.007807402436669897,0.9921377291832881,0.9996441977391013,0.40103289082707616,0.40398837025563517,0.9904274045098195,1.0,0.3455767499464389,0.3487184482727203,0.0044866155826173,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,DNAJB12,200,0.08601333686931013,0.003930336726313731,11,11,10,separate,ok,1.000011930098079,1.0,0.004915049129998759,0.004915021952247506,0.9997283168451793,1.0,0.21218324677296244,0.21220556473733204,0.9993767397679554,1.0,0.181183522877471,0.18123245985961134,-0.0024425366055994,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,EGFL7,200,0.04438115301439772,0.439685044442814,11,11,10,separate,ok,0.9619304381960597,0.9831464079348058,0.004464219442982289,0.004638479815475625,0.9548206923085385,0.9814451759803149,0.23237355834996837,0.24306016074040585,0.9534633435233815,0.9765933196751602,0.20111039524807925,0.2108636449210563,0.0015019169926341,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,FLNB,200,0.14618797691090074,0.006266316919446455,11,11,10,separate,ok,0.9999307684739225,1.0,0.00918475782696156,0.009185141444271783,0.9998809082109158,1.0,0.437242309059347,0.437279442876141,0.99977259262963,1.0,0.37730580981611395,0.3773668397357301,-0.0061823488499525,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,GADD45B,200,0.08826728523568887,0.10003603702815883,11,11,10,separate,ok,0.9903080483327651,1.0,0.006647546800208734,0.006677414293052366,0.9926293225099693,0.999752429267153,0.3205909925683734,0.3221741936757343,0.9935269905485271,1.0,0.27577147400836904,0.27702570330760506,0.0037208471400493,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,GPNMB,200,-0.05095169051573425,0.07580433490738363,11,11,10,separate,ok,0.9982420233159962,1.0,0.005910853795445696,0.005917520548464966,0.9947483977773026,1.0,0.2860602357565433,0.2872159081985008,0.9952514298853257,1.0,0.24638366714373677,0.24728232938533354,-0.0004411688844707,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,H3F3A,200,0.016271373084123283,3.63508669857271e-05,11,11,10,separate,ok,1.0000001776479632,1.0,0.010986126180284148,0.010986125792409606,0.9999990977809915,1.0,0.5012176320791515,0.5012177459545488,0.9999879895851039,1.0,0.42914620972242223,0.42914762755884384,0.0064395162595709,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,HMOX1,200,0.03461586994166183,0.6534722705801598,11,11,10,separate,ok,0.9590624704065714,0.9656282082525176,0.0053944380033503995,0.005623461769488421,0.9690013267707918,0.9743804616259049,0.2772340806182487,0.28609507984093435,0.9693618722677699,0.9782296063155602,0.23825936696327113,0.24591211992942416,0.0002862297011056,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,HNRNPK,200,0.17828790042953552,0.00577280708684281,11,11,10,separate,ok,0.999880813745635,1.0,0.0076185919820567945,0.00761927564546672,0.9998663014106488,1.0,0.3683333667768233,0.3683720133304347,0.9998978762396873,1.0,0.3186343982727284,0.3186775662609456,0.0097468552191887,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,HSPA1A,200,0.14082108757554995,0.0020409519296297044,11,11,10,separate,ok,0.999979969646415,1.0,0.006122241789907092,0.006122355784263489,0.9999848229226928,1.0,0.34542957632458643,0.34543400071267866,0.9999236379744127,1.0,0.29907448822849614,0.2990945224595771,-0.0004385729050773,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,HTRA1,200,0.10760694906711854,0.5586279356928414,11,11,10,separate,ok,0.9201216674452833,0.9046537757756522,0.007505463978982794,0.008339534752719818,0.9399374775777085,0.9436643302737697,0.4037020775394715,0.43384455975623853,0.9419038924132779,0.9477498886420312,0.3495355910708845,0.3747005046236807,-0.0068439579010472,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,IFI27,200,0.20360537599751408,0.09641371427129293,11,11,10,separate,ok,0.9955755337920362,1.0,0.006786599460407094,0.006814860053410675,0.9952810692567055,0.999974450213162,0.3589345451384526,0.36062325823827207,0.996603000119293,1.0,0.3123043009871105,0.3134157871618167,-0.0030027934574966,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,IFI6,200,0.14921959285386008,0.040190689221823096,11,11,10,separate,ok,0.9987515902095201,1.0,0.005812780915413254,0.005818215117474634,0.9983460578745852,1.0,0.32171372698276174,0.3222161698043439,0.9982387111325036,1.0,0.2794339380983649,0.27991535303706655,0.000241486482863,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,IRF7,200,0.11230679058184276,0.002887017380377447,11,11,10,separate,ok,0.9999567316063934,1.0,0.006359200922605346,0.006359346868973041,0.9999339289078251,1.0,0.30778045416547006,0.3077926953381804,0.9999617700010879,1.0,0.26501245656857797,0.2650210306778471,-0.0005454680810727,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,ISG15,200,0.09910661733709279,0.0384134990190755,11,11,10,separate,ok,0.9995704090628362,1.0,0.00452451372822347,0.004526232714540339,0.9988751501448914,1.0,0.22796138441023345,0.22819705967401765,0.9998962610761584,1.0,0.1967801519841379,0.19679781838960195,-0.0003015401441055,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,KRTCAP2,200,0.1428784731191462,0.005936989447464084,11,11,10,separate,ok,0.9999241843547617,1.0,0.008509015152082982,0.00850926540054036,0.9998328748254381,1.0,0.4022613052447156,0.40229917047060487,1.0001149464004886,1.0,0.34622453160450534,0.3462109477123103,-0.0002895208305406,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,LAPTM4B,200,0.19128898645468204,0.18767173449069025,11,11,10,separate,ok,0.9975545452582071,1.0,0.008234753146715037,0.008246728378413493,0.9943988347022903,1.0,0.4131694309042257,0.4152312403207009,0.9928270211078017,1.0,0.3584966417333192,0.3608367279817722,-0.0012788246446316,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,LRRC41,200,0.3831191386950348,0.07210986807228541,11,11,10,separate,ok,1.0000220180643757,1.0,0.00992232175260561,0.009921794852115178,0.9980689995622825,1.0,0.4873953554911482,0.48835403601033145,0.997367535335367,1.0,0.4212368587148373,0.42241080471726655,0.0006239793108778,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,LY6E,200,0.22297095685451093,0.00937769652954064,11,11,10,separate,ok,0.9999612143488501,1.0,0.009919758782989865,0.009920020992285112,0.9997936619121578,1.0,0.4983243010087358,0.49841067063238065,0.9998542137589908,1.0,0.43175633428942073,0.43180372844684856,-0.0011114782695248,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,NAMPT,200,0.18333551827054606,0.017340426401541386,11,11,10,separate,ok,0.9998228751449344,1.0,0.006693762143667237,0.006694352832985477,0.9995104637493395,1.0,0.32066145780888833,0.32076514357481684,0.9998255509784342,1.0,0.2772238195720817,0.27727086543324214,-0.0012714129893511,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,NOL3,200,0.20690586021000582,0.19915219886421048,11,11,10,separate,ok,0.9957125181452193,1.0,0.00694621556775161,0.006957655468436865,0.9874594705529856,0.9996762533273226,0.3153410171183157,0.3184048164994247,0.9865685214659166,1.0,0.2716041707273869,0.27453397682366704,0.0013021375583468,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,NOTCH3,200,0.0539468168127668,0.10582983514316552,11,11,10,separate,ok,0.9861631217013391,1.0,0.003640660943065695,0.00368319902387232,0.9891217664323836,1.0,0.2103694461543194,0.21236004508755094,0.9893698907653207,1.0,0.1808409808739765,0.18258248283138595,0.0007911524132215,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,NT5DC2,200,0.06115786239559431,0.2356973542301273,11,11,10,separate,ok,0.9896037045882458,1.0,0.00312184039071752,0.0031515381072053437,0.9883221477393387,0.9994926945267242,0.1576155520068534,0.15944812174367648,0.9882048082811223,1.0,0.13691928495406727,0.13850702721864966,-0.0040266888940904,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,PARP10,200,0.1443727361767547,0.019489768237303782,11,11,10,separate,ok,0.9992648356903152,1.0,0.006547739528555507,0.006549895654714577,0.9988575865304117,1.0,0.2867233190135354,0.28689941823883963,0.9992817244562417,1.0,0.24669731818623034,0.24679435747589323,-0.0010976277648121,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,PTGS1,200,0.13552321830224645,0.015865710315423154,11,11,10,separate,ok,0.9999225211532735,1.0,0.0068264064092587225,0.0068262617746385375,0.9996697356941132,1.0,0.32549488128233484,0.3255641116373863,0.999173457644336,1.0,0.2808208988284083,0.281000448696949,0.0010820954882201,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,PXN,200,0.1830418292430415,0.046713096446435926,11,11,10,separate,ok,0.9997539660511306,1.0,0.008807428651717302,0.008808476174475272,0.9987644617455558,1.0,0.4001799173401359,0.40052128004185106,0.9993379529347404,1.0,0.34458941764138584,0.3447207210153836,-0.0025335762186084,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,RXRA,200,0.1673038433087867,0.008143777045512801,11,11,10,separate,ok,0.9999771146220999,1.0,0.006363877984840815,0.006363876788689935,0.9997107259934447,1.0,0.28958370738539524,0.2896235049325944,0.9999296042319696,1.0,0.24962512558323932,0.2496584715287687,-0.0002585869524501,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,S100A9,200,-0.03938376814744601,0.07225933137988172,11,11,10,separate,ok,0.9930877059449333,1.0,0.004248782040477551,0.004264501850774725,0.9956843935234221,1.0,0.20424719828950885,0.20477072037154653,0.9947029844322168,1.0,0.1753602555301275,0.17592644835942528,-0.0001817192873275,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,SCARB1,200,0.21794449544227384,0.610205359492305,11,11,10,separate,ok,0.980960760607214,0.994544864266678,0.009339359525942467,0.00951159479065255,0.9724871280754696,0.9823877646663683,0.4488473107888648,0.46197520919629026,0.9727822157844139,0.9810684533473845,0.38720329716763424,0.3985894860400425,-0.0018452649876314,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,SEMA4B,200,0.15155847734993563,0.042910789204588705,11,11,10,separate,ok,1.000155826710889,1.0,0.007333609355355828,0.007331664168732339,0.9983801248481052,1.0,0.3493984503728087,0.3497924348604073,0.9984659890202101,1.0,0.3008703982534162,0.30121290163320724,-8.832039392288617e-05,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,SLC15A4,200,0.2525571595569867,0.39809874801125383,11,11,10,separate,ok,0.9915507413795549,1.0,0.006143681137605499,0.006175154811629806,0.9797955229922769,0.9930625650441706,0.29518616942891496,0.3005973952876516,0.977003724273306,0.9923736102613977,0.2548034678400272,0.2602048691195112,-0.0054351227347605,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,SLC39A14,200,0.29287741221954033,0.18048847820766484,11,11,10,separate,ok,0.9983945136040697,1.0,0.007878461732297271,0.007887563517851404,0.9956792822872569,1.0,0.4165841291958971,0.4182643240331236,0.9957651263228742,1.0,0.35960075001206326,0.36102649357648525,-0.001512875449158,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,STK39,200,0.15979352206922628,0.22024021779377823,11,11,10,separate,ok,0.9946444829557717,1.0,0.007514903821672506,0.007546389146555075,0.9931747236737091,0.9992102304787353,0.3748703808752332,0.37724341622471713,0.9915579214094854,1.0,0.32316829283404175,0.32581951072861204,-0.0045756481955044,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,TFRC,200,0.23285684944044674,0.5361566299242623,11,11,10,separate,ok,0.9825721755231455,1.0,0.0067710758881693285,0.006874788929547638,0.979552314960925,0.994149899052885,0.33100827281218487,0.3372378591544097,0.9785524619134617,0.9946481953246964,0.28528036804310575,0.29094648421902003,-0.0048040298006717,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,TM2D3,200,0.10901652003571663,0.040838106423937794,11,11,10,separate,ok,0.9993503473792289,1.0,0.0067112173477740155,0.006713133491022811,0.9982576164428673,1.0,0.29802163997165365,0.29836413637457115,0.9982224524970477,1.0,0.25633544232330563,0.2566397432773564,0.0046792098661484,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,TMEM91,200,0.25308252271160653,0.02488399704542654,11,11,10,separate,ok,0.9998546521100777,1.0,0.007063253577485367,0.007063598945354582,0.9993107982736151,1.0,0.34806762239890326,0.34826855454182565,0.9994124641353491,1.0,0.300455868157098,0.30059630531715564,-0.0017310812398413,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,TP53INP1,200,0.04536962859308909,0.1954239893072103,11,11,10,separate,ok,0.9976547844260821,1.0,0.006247696492284086,0.006252548002598399,0.9929042953114708,1.0,0.28427435542669294,0.2858056285133507,0.9922358342202016,1.0,0.24476579771106938,0.24631540349636416,-0.000706553584105,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,TRBC1,200,0.08177878880989105,0.5834296341246118,11,11,10,separate,ok,0.9417932463222928,0.9661060649103166,0.0037928227319354944,0.0040049236110649335,0.956379956504071,0.9772634097038236,0.21448048349209756,0.22326228407896337,0.9544922832066106,0.9702653090955693,0.18529759839885185,0.19332530661253702,0.0014341046780456,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,VMP1,200,0.18389807991370113,0.005262449367087061,11,11,10,separate,ok,0.9999715770479165,1.0,0.009267603463295382,0.009267763151315573,0.9998630045136673,1.0,0.43197425849913684,0.43201476052655224,0.9996667977315077,1.0,0.37234451916000594,0.37243343595992473,0.0030090145632142,0.00010666600160820025
CCRCC_merged,CCRCC_merged,12,donor,permuted,theta2,donor,YWHAE,200,0.1195710171913234,0.00019551705202213107,11,11,10,separate,ok,0.9999961072947272,1.0,0.010212401346629011,0.010212413877828676,0.9999893765400709,1.0,0.467250610592586,0.467252541597732,0.9999505921613638,1.0,0.4003586387091898,0.4003669805454601,0.0091424263580777,0.00010666600160820025
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,AAMDC,200,0.05989479197634386,0.1512971180372069,2,2,1,separate,ok,0.9114832702036807,0.9736537527799988,0.037011445934797216,0.03969132186923445,0.9237158005653441,1.2102420171737185,0.9249553407835299,1.9579886821129093,1.1965562298199108,1.3123907730475755,0.19076211152239325,0.31125090273874084,-0.2216760225540656,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,AKR1E2,200,0.10599991686621664,0.18894111259532131,2,2,1,separate,ok,0.9183866772317353,0.9873510203973406,0.026339497526960912,0.028535746707840714,9.092295338511752,1.0993820534493466,0.5547020398098467,1.3728540075544016,9.417792360836518,1.214504249052454,0.10057049627163916,0.21831073591518652,-0.1248412893333452,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,ANKS1B,200,0.032706624915053814,0.3110877332988894,2,2,1,separate,ok,0.925653193330405,0.9231334360175988,0.020361140581488652,0.021985394330612643,2.136401612362489,0.9934926760275887,1.1554629792275306,1.540581523796139,2.334422442367374,1.079371743756669,0.21675683585426306,0.24570920707233632,0.0276617798805416,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,ANO8,200,0.04883757996418952,0.156125955888841,2,2,1,separate,ok,0.9360303756963464,0.9752396780160779,0.027957869564425777,0.029540970393791572,1.4458084929885615,1.072564372587527,0.6994452343163313,1.260915338818668,1.645260974804462,1.188918438606315,0.1333947623967199,0.2005728985543967,-0.1439629764053279,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,AREG,200,0.012515397274568,0.3077124580626249,2,2,1,separate,ok,0.9609485489242681,0.9757998108653565,0.013518805145531642,0.01405565015327943,1.8841570076226646,1.781730261735142,0.332496265980022,0.3356583775659828,2.303547099234025,2.0100626018964025,0.06007100987352437,0.053378285619554815,0.2002254460766037,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,CCL28,200,0.013738029832714712,0.17870460168116234,2,2,1,separate,ok,0.9732903924287123,0.9865927396114723,0.016815401209571815,0.01729035261471,0.8572303157762734,1.0022870479812107,1.0255307323182963,1.28400574559767,0.9621542575452964,1.0548190833580349,0.1766700064113912,0.20466378578912306,-0.1936364241039714,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,CCNO,200,0.0615392611576363,0.17447696479486413,2,2,1,separate,ok,0.9587656876294004,0.9865249254845991,0.017264796660587903,0.01797112174285639,0.9131256072012368,1.1375096240221256,0.432571845383547,0.6780300246530946,1.1940649566568209,1.2363066810074754,0.08932530216602157,0.10793811290848333,-0.03804936405982,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,CD22,200,-0.15873565844830892,0.3780265016609052,2,2,1,separate,ok,0.9225766902692096,0.9327490522715056,0.021444486125735837,0.023329269922825153,0.8402402771462354,0.9000524941880621,1.4189683304736473,1.8592367791627702,1.0434318872778297,1.0901314575892707,0.2753369147642119,0.29622720730402663,0.1594679850826829,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,CD72,200,-0.16182988395085438,0.3762336104005691,2,2,1,separate,ok,0.9170739801053815,0.9195534747636745,0.020405293982563678,0.02232433701562491,0.8278558181301393,0.8841391404845896,1.4090760769734425,1.849092554877376,0.9959874848831153,0.9845837556181057,0.27061986957715994,0.2945504339951428,0.1876128341215839,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,CLNS1A,200,0.05542145645514405,0.17538024261063648,2,2,1,separate,ok,0.9554249621509499,0.9887220556312977,0.01690945158000493,0.017688422241644745,0.8029750402173568,1.1710676920056875,0.3419695610972168,0.7258100366237434,1.0530998617054592,1.2778200005052758,0.06999443789308794,0.11551236681274211,-0.0361771651484704,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,CROT,200,0.3843227308203136,0.549568152596512,2,2,1,separate,ok,0.9133891383311983,0.9277627230600802,0.028160923100562542,0.03195960404229966,5.914018889079621,1.0360378586490122,3.775888320456793,4.440962729775681,6.504512137772937,1.154497037793429,0.6160968300271955,0.7058445574108906,0.0304000672360137,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,CSTA,200,0.32147774444223975,0.5177696207195026,2,2,1,separate,ok,0.9726359720016486,0.9691157513459147,0.026892977863018877,0.027858161803422588,0.9832121338991994,0.9659917076538838,3.7445301407956326,3.9419169527139997,1.0684902408261894,1.0163609998405123,0.61533708155063,0.6264894122431539,-0.1907990249052608,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,CXCL10,200,0.039185182048806194,0.46305448764229384,2,2,1,separate,ok,0.9281275297681212,0.9550752985157617,0.019482753252886176,0.021174834477014227,1.7070774837100102,1.4805757905290915,0.9226731277030481,1.3875290482878782,1.96415364710336,1.6591545047370695,0.16740172859470617,0.22054125187947995,0.1977298993064914,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,CXCL11,200,0.03738108964992744,0.4755184822365392,2,2,1,separate,ok,0.9595019796868324,0.9654585334293074,0.016540985173851122,0.017286441246992395,1.0090529765592435,0.9373411031892708,1.007795125925621,1.233500527441704,1.2102590659115027,1.0548832196530191,0.17663918038284876,0.1960523463603272,0.1007344908422755,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,CYP4Z1,200,0.15210901257662945,0.3908630550927845,2,2,1,separate,ok,0.8527217985402373,0.9340796947059833,0.02621213084502881,0.03148291871816393,0.9255286302075625,1.0139365859069063,1.8461393263824681,3.298042367431175,1.1414647213218863,1.1014783865942563,0.3480677900760908,0.5253700965922095,0.1411938044879352,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,DAPK1,200,0.010654159632016375,0.19420146501558697,2,2,1,separate,ok,0.94223454536397,0.9830870961442498,0.023109869816347387,0.024426828694786157,1.0619058871390379,1.0414578140759307,0.5689436955538953,1.1193926052420375,1.3269714815544444,1.1627872855656154,0.11089195700279218,0.1781360276385049,-0.117098694219008,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,EPHB3,200,0.09185789914806335,0.24528500115564975,2,2,1,separate,ok,0.9160144146954075,0.9721598865579475,0.023127351219056565,0.025264326444170638,2.0581663434090296,1.2835841262797962,0.6166444299139003,1.2461956866996173,2.347378911744731,1.4115642257857262,0.11485770174732389,0.19819472626501966,0.0743184946507582,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,FABP4,200,-0.09989479425118344,0.35691083563416354,2,2,1,separate,ok,0.9008965710329594,0.8798244583278911,0.018235197169590555,0.020302900742948982,0.774326043991341,0.8590509418967358,0.7301823640769248,1.0203567530038853,1.0153445591160601,1.044114627630321,0.15169557467327757,0.16280948638832635,0.3521979187951071,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,GTPBP3,200,0.0417398300247505,0.16868500732085814,2,2,1,separate,ok,0.9435697589192142,0.9745776967829831,0.02334927673229796,0.024578922936666536,2.3344309755818684,1.0655024243431022,0.6442987347723804,0.9469530109766859,2.6668647681665765,1.1869951025332601,0.12378369000266769,0.15081782359644888,-0.0377379669006152,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,HAAO,200,0.30349587340738227,0.5460695818729833,2,2,1,separate,ok,0.9497101416464164,0.9510455012216421,0.02725360608474385,0.0292485132099163,1.180622674864847,0.9170481933437645,3.776650314944143,4.146174339652993,1.26459284439552,1.0465661661373313,0.6182492687248577,0.6588973497155568,-0.155472346108522,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,HAUS8,200,0.07620601978797752,0.16062432232625973,2,2,1,separate,ok,0.9296905486878347,0.9836588884977784,0.02862440337201879,0.030513876201826787,1.2318403151090043,1.0261089198327202,0.5791808727280787,1.439970789287201,1.4661443542100345,1.1457350191015983,0.11327983039160079,0.22898099416628395,-0.2224057587949897,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,IFI44L,200,-0.09836490131887236,0.24600556057212714,2,2,1,separate,ok,0.9228310710712136,0.953820438604875,0.027186069630707646,0.02922193842210236,0.855809743387872,1.0694562002070014,1.5648769114495138,2.2370097592921443,1.058246032684998,1.2210328082459767,0.30528040538101026,0.3556557087384084,-0.1231332253392927,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,IFIT2,200,0.015566143268912891,0.28054584678034333,2,2,1,separate,ok,0.9663560395511155,0.9819214081055391,0.015437005673252603,0.01598693553718681,1.6604642268795922,1.2056266283523998,0.37663122806913324,0.6174365963411933,2.0842222492674596,1.3241022286555202,0.07427123287176483,0.09814579211612452,-0.0196191368074554,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,IGHV3-11,200,-0.10073821796916854,0.2616466947539222,2,2,1,separate,ok,0.9031781170688333,0.9754573735831972,0.03563392377762844,0.03951127625802662,0.7184309075247823,1.0001733750203572,2.2846289126039308,3.7779504045005967,0.8861955960728032,1.1136017733416474,0.4452558386951193,0.6007258923618817,-0.1744112976114922,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,IGHV6-1,200,0.1955453608262751,0.4722326049994115,2,2,1,separate,ok,0.9668689937398741,0.9674701339519558,0.02654787562954641,0.027684412989450315,0.8263306292410908,0.8843299903476391,2.411267417112415,2.954638830792184,0.961626750540631,0.9529678897100826,0.4227029055505399,0.46954719865667743,-0.1044079116045734,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,IGLV9-49,200,0.05054075382243414,0.3231105835566763,2,2,1,separate,ok,0.925774963318591,0.9694145803743338,0.04150201976125044,0.045477404800127574,0.818486603660762,0.9780041597759771,2.9065656103404764,4.311097660054619,1.020082211944853,1.0816146550753611,0.5674977651096372,0.685290976726817,-0.1260220045734426,-0.013873371312108671
LYMPH_IDC,LYMPH_IDC,2,donor,hoptimus0,theta3,spot,MAPK8IP2,200,0.03118766632265073,0.14116806752283878,2,2,1,separate,ok,0.974311154215558,0.9859502843238587,0.014762734677732498,0.01512849992616788,0.9440318625012645,1.0283984981614807,0.4102081638543625,0.5185431359674915,1.212732873648156,1.3777151884539087,0.08429913532765282,0.08265890900298864,-0.0023599686972189,-0.013873371312108671
