head,encoder,task,gene,pearson_mean,n_splits
pca_ridge,virchow,HCC,PHKG1,0.0557,2
pca_ridge,virchow,HCC,ETNPPL,0.0469,2
pca_ridge,virchow,HCC,C11orf96,0.0462,2
pca_ridge,virchow,HCC,MCAM,0.0401,2
pca_ridge,virchow,HCC,PTGDS,0.0398,2
pca_ridge,virchow,HCC,IGFBP5,0.0362,2
pca_ridge,virchow,HCC,CYP2E1,0.0278,2
pca_ridge,virchow,HCC,CXCL9,0.0246,2
pca_ridge,virchow,HCC,HBB,0.0151,2
pca_ridge,virchow,HCC,PDE9A,0.0141,2
pca_ridge,virchow,HCC,RND1,-0.0008,2
pca_ridge,virchow,HCC,ASPM,-0.0033,2
pca_ridge,virchow,HCC,IGHA1,-0.0037,2
pca_ridge,virchow,HCC,CCN1,-0.0195,2
pca_ridge,virchow,HCC,IGHM,-0.0215,2
pca_ridge,virchow,HCC,BEST1,-0.0286,2
pca_ridge,virchow,HCC,TCEAL9,-0.0379,2
pca_ridge,virchow,HCC,IGLC1,-0.0566,2
pca_ridge,virchow,HCC,PDZK1IP1,-0.2153,2
pca_ridge,virchow,IDC,TACSTD2,0.8906,4
pca_ridge,virchow,IDC,FASN,0.8567,4
pca_ridge,virchow,IDC,GATA3,0.8521,4
pca_ridge,virchow,IDC,ERBB2,0.8312,4
pca_ridge,virchow,IDC,PTPRC,0.7935,4
pca_ridge,virchow,IDC,DST,0.7804,4
pca_ridge,virchow,IDC,TOP2A,0.7661,4
pca_ridge,virchow,IDC,SCD,0.7647,4
pca_ridge,virchow,IDC,ABCC11,0.7488,4
pca_ridge,virchow,IDC,MYLK,0.7438,4
pca_ridge,virchow,IDC,KLF5,0.7282,4
pca_ridge,virchow,IDC,SERHL2,0.7281,4
pca_ridge,virchow,IDC,CD3E,0.7276,4
pca_ridge,virchow,IDC,IL2RG,0.7254,4
pca_ridge,virchow,IDC,CYTIP,0.7061,4
pca_ridge,virchow,IDC,KRT14,0.6753,4
pca_ridge,virchow,IDC,SLAMF7,0.6722,4
pca_ridge,virchow,IDC,MYH11,0.6662,4
pca_ridge,virchow,IDC,VWF,0.6657,4
pca_ridge,virchow,IDC,KRT5,0.6557,4
pca_ridge,virchow,IDC,AQP1,0.6483,4
pca_ridge,virchow,IDC,IL7R,0.6353,4
pca_ridge,virchow,IDC,PTN,0.6277,4
pca_ridge,virchow,IDC,ESR1,0.6157,4
pca_ridge,virchow,IDC,TENT5C,0.6089,4
pca_ridge,virchow,IDC,CCR7,0.5994,4
pca_ridge,virchow,IDC,OXTR,0.5986,4
pca_ridge,virchow,IDC,CEACAM6,0.5976,4
pca_ridge,virchow,IDC,KRT6B,0.5785,4
pca_ridge,virchow,IDC,ANKRD30A,0.5751,4
pca_ridge,virchow,IDC,SERPINA3,0.5405,4
pca_ridge,virchow,IDC,CLIC6,0.5356,4
pca_ridge,virchow,IDC,MS4A1,0.535,4
pca_ridge,virchow,IDC,ADIPOQ,0.5325,4
pca_ridge,virchow,IDC,TRAC,0.5159,4
pca_ridge,virchow,IDC,PTGDS,0.5,4
pca_ridge,virchow,IDC,SFRP1,0.485,4
pca_ridge,virchow,IDC,MYBPC1,0.4778,4
pca_ridge,virchow,IDC,PIGR,0.4711,4
pca_ridge,virchow,IDC,SCGB2A1,0.4593,4
pca_ridge,virchow,IDC,AQP3,0.4476,4
pca_ridge,virchow,IDC,KIT,0.4398,4
pca_ridge,virchow,IDC,ADH1B,0.3923,4
pca_ridge,virchow,IDC,TCL1A,0.3659,4
pca_ridge,virchow,IDC,MMP1,0.3017,4
pca_ridge,virchow,IDC,CEACAM8,0.292,4
pca_ridge,virchow,IDC,MMP12,0.2492,4
pca_ridge,virchow,IDC,OPRPN,0.2274,4
pca_ridge,virchow,IDC,MUC6,0.2134,4
pca_ridge,virchow,IDC,TPSAB1,0.1867,4
pca_ridge,virchow,LUNG,CAPN8,0.8849,2
pca_ridge,virchow,LUNG,PTPRC,0.8812,2
pca_ridge,virchow,LUNG,COL5A2,0.8679,2
pca_ridge,virchow,LUNG,GPRC5A,0.8535,2
pca_ridge,virchow,LUNG,PECAM1,0.8397,2
pca_ridge,virchow,LUNG,MALL,0.823,2
pca_ridge,virchow,LUNG,CTSK,0.8196,2
pca_ridge,virchow,LUNG,MET,0.8114,2
pca_ridge,virchow,LUNG,TOP2A,0.8083,2
pca_ridge,virchow,LUNG,CD2,0.799,2
pca_ridge,virchow,LUNG,CXCR4,0.7891,2
pca_ridge,virchow,LUNG,CDK1,0.7775,2
pca_ridge,virchow,LUNG,CD163,0.7719,2
pca_ridge,virchow,LUNG,ACE2,0.7264,2
pca_ridge,virchow,LUNG,ALDH1A3,0.7129,2
pca_ridge,virchow,LUNG,PLA2G7,0.7069,2
pca_ridge,virchow,LUNG,MKI67,0.7005,2
pca_ridge,virchow,LUNG,CCR7,0.6908,2
pca_ridge,virchow,LUNG,MZB1,0.6751,2
pca_ridge,virchow,LUNG,CD79A,0.67,2
pca_ridge,virchow,LUNG,UBE2C,0.6556,2
pca_ridge,virchow,LUNG,SNTN,0.6525,2
pca_ridge,virchow,LUNG,MEDAG,0.5748,2
pca_ridge,virchow,LUNG,SPIB,0.5443,2
pca_ridge,virchow,LUNG,CNN1,0.5276,2
pca_ridge,virchow,LUNG,CXCL9,0.5259,2
pca_ridge,virchow,LUNG,MS4A1,0.5248,2
pca_ridge,virchow,LUNG,CCL19,0.5214,2
pca_ridge,virchow,LUNG,DNAAF1,0.5211,2
pca_ridge,virchow,LUNG,CD19,0.52,2
pca_ridge,virchow,LUNG,SRPX,0.519,2
pca_ridge,virchow,LUNG,MARCO,0.5092,2
pca_ridge,virchow,LUNG,LIF,0.4924,2
pca_ridge,virchow,LUNG,INMT,0.4813,2
pca_ridge,virchow,LUNG,SOX2,0.4729,2
pca_ridge,virchow,LUNG,OGN,0.4543,2
pca_ridge,virchow,LUNG,MCEMP1,0.4373,2
pca_ridge,virchow,LUNG,FGFBP1,0.437,2
pca_ridge,virchow,LUNG,CXCL10,0.4066,2
pca_ridge,virchow,LUNG,PCSK2,0.3798,2
pca_ridge,virchow,LUNG,FCER1A,0.3599,2
pca_ridge,virchow,LUNG,CD274,0.3594,2
pca_ridge,virchow,LUNG,BBOX1,0.3436,2
pca_ridge,virchow,LUNG,DMBT1,0.319,2
pca_ridge,virchow,LUNG,CYP2A7,0.3119,2
pca_ridge,virchow,LUNG,CD1A,0.2883,2
pca_ridge,virchow,LUNG,TCL1A,0.2458,2
pca_ridge,virchow,LUNG,SERPINB2,0.2154,2
pca_ridge,virchow,LUNG,CTSG,0.2139,2
pca_ridge,virchow,LUNG,SNCG,-0.1082,2
pca_ridge,virchow,LYMPH_IDC,FABP4,0.4617,4
pca_ridge,virchow,LYMPH_IDC,CYP4Z1,0.4194,4
pca_ridge,virchow,LYMPH_IDC,RSF1,0.3947,4
pca_ridge,virchow,LYMPH_IDC,PTRH2,0.3853,4
pca_ridge,virchow,LYMPH_IDC,AAMDC,0.3779,4
pca_ridge,virchow,LYMPH_IDC,QSOX1,0.3728,4
pca_ridge,virchow,LYMPH_IDC,PDZK1IP1,0.3671,4
pca_ridge,virchow,LYMPH_IDC,SHANK2,0.3666,4
pca_ridge,virchow,LYMPH_IDC,CD22,0.3505,4
pca_ridge,virchow,LYMPH_IDC,ANO8,0.3449,4
pca_ridge,virchow,LYMPH_IDC,PARD6B,0.3438,4
pca_ridge,virchow,LYMPH_IDC,GTPBP3,0.3402,4
pca_ridge,virchow,LYMPH_IDC,RAB38,0.3308,4
pca_ridge,virchow,LYMPH_IDC,AKR1E2,0.3258,4
pca_ridge,virchow,LYMPH_IDC,PATZ1,0.3246,4
pca_ridge,virchow,LYMPH_IDC,NARS2,0.3239,4
pca_ridge,virchow,LYMPH_IDC,EPHB3,0.3237,4
pca_ridge,virchow,LYMPH_IDC,SPP1,0.3219,4
pca_ridge,virchow,LYMPH_IDC,ANKS1B,0.3201,4
pca_ridge,virchow,LYMPH_IDC,POLD3,0.3169,4
pca_ridge,virchow,LYMPH_IDC,CD72,0.3115,4
pca_ridge,virchow,LYMPH_IDC,SERPINI1,0.2933,4
pca_ridge,virchow,LYMPH_IDC,CCNO,0.2917,4
pca_ridge,virchow,LYMPH_IDC,CROT,0.2861,4
pca_ridge,virchow,LYMPH_IDC,MX1,0.2858,4
pca_ridge,virchow,LYMPH_IDC,HAUS8,0.2753,4
pca_ridge,virchow,LYMPH_IDC,SCRN1,0.2663,4
pca_ridge,virchow,LYMPH_IDC,ZMAT5,0.2587,4
pca_ridge,virchow,LYMPH_IDC,IGHV3-11,0.2486,4
pca_ridge,virchow,LYMPH_IDC,MAPK8IP2,0.2406,4
pca_ridge,virchow,LYMPH_IDC,TCF7,0.2376,4
pca_ridge,virchow,LYMPH_IDC,CXCL10,0.2272,4
pca_ridge,virchow,LYMPH_IDC,MYH11,0.2078,4
pca_ridge,virchow,LYMPH_IDC,CLNS1A,0.1964,4
pca_ridge,virchow,LYMPH_IDC,AREG,0.1862,4
pca_ridge,virchow,LYMPH_IDC,IFI44L,0.1825,4
pca_ridge,virchow,LYMPH_IDC,DAPK1,0.1815,4
pca_ridge,virchow,LYMPH_IDC,CXCL11,0.1782,4
pca_ridge,virchow,LYMPH_IDC,SNCG,0.1761,4
pca_ridge,virchow,LYMPH_IDC,NUDT1,0.1754,4
pca_ridge,virchow,LYMPH_IDC,IFIT2,0.1548,4
pca_ridge,virchow,LYMPH_IDC,HAAO,0.1527,4
pca_ridge,virchow,LYMPH_IDC,TMEM64,0.1505,4
pca_ridge,virchow,LYMPH_IDC,CCL28,0.1401,4
pca_ridge,virchow,LYMPH_IDC,MX2,0.1394,4
pca_ridge,virchow,LYMPH_IDC,IGLV9-49,0.1345,4
pca_ridge,virchow,LYMPH_IDC,OASL,0.1095,4
pca_ridge,virchow,LYMPH_IDC,IGHV6-1,0.0906,4
pca_ridge,virchow,LYMPH_IDC,RSAD2,0.0883,4
pca_ridge,virchow,LYMPH_IDC,CSTA,0.0704,4
pca_ridge,virchow,PAAD,EPCAM,0.8645,3
pca_ridge,virchow,PAAD,CD2,0.715,3
pca_ridge,virchow,PAAD,CD3E,0.7127,3
pca_ridge,virchow,PAAD,IL7R,0.7057,3
pca_ridge,virchow,PAAD,CD8A,0.6918,3
pca_ridge,virchow,PAAD,PTPRC,0.6905,3
pca_ridge,virchow,PAAD,CXCL6,0.6821,3
pca_ridge,virchow,PAAD,ANPEP,0.671,3
pca_ridge,virchow,PAAD,CCL5,0.6705,3
pca_ridge,virchow,PAAD,GZMK,0.6448,3
pca_ridge,virchow,PAAD,CD79A,0.6186,3
pca_ridge,virchow,PAAD,MS4A1,0.6079,3
pca_ridge,virchow,PAAD,CXCL2,0.6044,3
pca_ridge,virchow,PAAD,LIF,0.6039,3
pca_ridge,virchow,PAAD,AIF1,0.597,3
pca_ridge,virchow,PAAD,CXCR4,0.5945,3
pca_ridge,virchow,PAAD,ACTA2,0.5848,3
pca_ridge,virchow,PAAD,IRF8,0.5838,3
pca_ridge,virchow,PAAD,ACE2,0.5759,3
pca_ridge,virchow,PAAD,GZMA,0.5485,3
pca_ridge,virchow,PAAD,SELL,0.5422,3
pca_ridge,virchow,PAAD,MKI67,0.5417,3
pca_ridge,virchow,PAAD,FCGR3A,0.5347,3
pca_ridge,virchow,PAAD,CD27,0.5332,3
pca_ridge,virchow,PAAD,GPR183,0.5259,3
pca_ridge,virchow,PAAD,CCR7,0.5098,3
pca_ridge,virchow,PAAD,BANK1,0.5075,3
pca_ridge,virchow,PAAD,PLA2G7,0.5057,3
pca_ridge,virchow,PAAD,UBE2C,0.4845,3
pca_ridge,virchow,PAAD,DERL3,0.479,3
pca_ridge,virchow,PAAD,CD14,0.4742,3
pca_ridge,virchow,PAAD,TNFRSF17,0.4634,3
pca_ridge,virchow,PAAD,CCL19,0.4562,3
pca_ridge,virchow,PAAD,KLRC1,0.4545,3
pca_ridge,virchow,PAAD,CPA3,0.4532,3
pca_ridge,virchow,PAAD,CD19,0.4504,3
pca_ridge,virchow,PAAD,CDK1,0.4326,3
pca_ridge,virchow,PAAD,VSIG4,0.4281,3
pca_ridge,virchow,PAAD,FOXP3,0.4007,3
pca_ridge,virchow,PAAD,CD1C,0.3975,3
pca_ridge,virchow,PAAD,TCL1A,0.3831,3
pca_ridge,virchow,PAAD,LILRA4,0.3786,3
pca_ridge,virchow,PAAD,ESR1,0.3747,3
pca_ridge,virchow,PAAD,CD1A,0.3665,3
pca_ridge,virchow,PAAD,HPGDS,0.3552,3
pca_ridge,virchow,PAAD,DMBT1,0.3422,3
pca_ridge,virchow,PAAD,CXCL9,0.335,3
pca_ridge,virchow,PAAD,MARCO,0.2549,3
pca_ridge,virchow,PAAD,CXCL10,0.2362,3
pca_ridge,virchow,PAAD,PDCD1,0.2248,3
pca_ridge,virchow,PRAD,SEC11C,0.5964,2
pca_ridge,virchow,PRAD,XBP1,0.5261,2
pca_ridge,virchow,PRAD,SPON2,0.5047,2
pca_ridge,virchow,PRAD,SNHG8,0.4825,2
pca_ridge,virchow,PRAD,MPC2,0.4728,2
pca_ridge,virchow,PRAD,AMD1,0.4665,2
pca_ridge,virchow,PRAD,COX5A,0.4282,2
pca_ridge,virchow,PRAD,COX17,0.4175,2
pca_ridge,virchow,PRAD,PCBD1,0.4047,2
pca_ridge,virchow,PRAD,PDIA4,0.3999,2
pca_ridge,virchow,PRAD,ZFAS1,0.3939,2
pca_ridge,virchow,PRAD,PERP,0.392,2
pca_ridge,virchow,PRAD,RPL37A,0.3801,2
pca_ridge,virchow,PRAD,GLO1,0.3736,2
pca_ridge,virchow,PRAD,MT1X,0.3719,2
pca_ridge,virchow,PRAD,MAOA,0.366,2
pca_ridge,virchow,PRAD,COX7B,0.3574,2
pca_ridge,virchow,PRAD,GNG5,0.35,2
pca_ridge,virchow,PRAD,C1orf43,0.3491,2
pca_ridge,virchow,PRAD,RPN1,0.3482,2
pca_ridge,virchow,PRAD,REXO2,0.342,2
pca_ridge,virchow,PRAD,SGK1,0.3412,2
pca_ridge,virchow,PRAD,TMCO1,0.335,2
pca_ridge,virchow,PRAD,RPS29,0.3346,2
pca_ridge,virchow,PRAD,HSPD1,0.332,2
pca_ridge,virchow,PRAD,NUDT4,0.3246,2
pca_ridge,virchow,PRAD,TXNL4A,0.3217,2
pca_ridge,virchow,PRAD,MT1E,0.3197,2
pca_ridge,virchow,PRAD,HLA-DRA,0.3194,2
pca_ridge,virchow,PRAD,MIF,0.3167,2
pca_ridge,virchow,PRAD,SVIP,0.3159,2
pca_ridge,virchow,PRAD,EIF3H,0.3087,2
pca_ridge,virchow,PRAD,SELENOT,0.3065,2
pca_ridge,virchow,PRAD,CAT,0.3035,2
pca_ridge,virchow,PRAD,SNRPE,0.3029,2
pca_ridge,virchow,PRAD,IMPDH2,0.3024,2
pca_ridge,virchow,PRAD,SLIRP,0.2961,2
pca_ridge,virchow,PRAD,C8orf59,0.2942,2
pca_ridge,virchow,PRAD,CCDC47,0.2872,2
pca_ridge,virchow,PRAD,DNAJC3,0.2705,2
pca_ridge,virchow,PRAD,SNHG9,0.2703,2
pca_ridge,virchow,PRAD,SPCS3,0.2691,2
pca_ridge,virchow,PRAD,MRPL33,0.2516,2
pca_ridge,virchow,PRAD,SRRM1,0.2396,2
pca_ridge,virchow,PRAD,EIF3E,0.2381,2
pca_ridge,virchow,PRAD,SOD2,0.2363,2
pca_ridge,virchow,PRAD,C6orf48,0.2237,2
pca_ridge,virchow,PRAD,TOB1,0.2021,2
pca_ridge,virchow,PRAD,RSL24D1,0.1678,2
pca_ridge,virchow,PRAD,NUCB2,0.1373,2
pca_ridge,virchow,READ,CD177,0.4593,2
pca_ridge,virchow,READ,GUCA2A,0.4274,2
pca_ridge,virchow,READ,CA2,0.419,2
pca_ridge,virchow,READ,CA1,0.4132,2
pca_ridge,virchow,READ,MMP28,0.3964,2
pca_ridge,virchow,READ,PADI2,0.3788,2
pca_ridge,virchow,READ,MT1M,0.3549,2
pca_ridge,virchow,READ,BTNL3,0.3523,2
pca_ridge,virchow,READ,MT1F,0.3248,2
pca_ridge,virchow,READ,SMPDL3A,0.3221,2
pca_ridge,virchow,READ,SLC26A3,0.3088,2
pca_ridge,virchow,READ,SLC26A2,0.2913,2
pca_ridge,virchow,READ,MXI1,0.2887,2
pca_ridge,virchow,READ,CLCA1,0.2586,2
pca_ridge,virchow,READ,SECTM1,0.2411,2
pca_ridge,virchow,READ,CCL21,0.2212,2
pca_ridge,virchow,READ,ITGB2,0.2147,2
pca_ridge,virchow,READ,PLAAT3,0.2135,2
pca_ridge,virchow,READ,ADAMDEC1,0.2043,2
pca_ridge,virchow,READ,P3H3,0.2043,2
pca_ridge,virchow,READ,PDE9A,0.1929,2
pca_ridge,virchow,READ,EGLN3,0.185,2
pca_ridge,virchow,READ,APOC1,0.1781,2
pca_ridge,virchow,READ,IGHG4,0.1764,2
pca_ridge,virchow,READ,LOX,0.1745,2
pca_ridge,virchow,READ,CLU,0.1736,2
pca_ridge,virchow,READ,CXCL9,0.1719,2
pca_ridge,virchow,READ,EFEMP1,0.1696,2
pca_ridge,virchow,READ,UBD,0.165,2
pca_ridge,virchow,READ,PTGDS,0.1491,2
pca_ridge,virchow,READ,CXCL10,0.1462,2
pca_ridge,virchow,READ,TPSB2,0.1453,2
pca_ridge,virchow,READ,FRZB,0.1439,2
pca_ridge,virchow,READ,ITIH5,0.1438,2
pca_ridge,virchow,READ,CCL14,0.1392,2
pca_ridge,virchow,READ,CXCL8,0.1303,2
pca_ridge,virchow,READ,ANGPTL2,0.1292,2
pca_ridge,virchow,READ,SPHK1,0.126,2
pca_ridge,virchow,READ,CEMIP,0.1111,2
pca_ridge,virchow,READ,MMP7,0.1006,2
pca_ridge,virchow,READ,CHI3L1,0.0998,2
pca_ridge,virchow,READ,MMP9,0.0873,2
pca_ridge,virchow,READ,TSPAN9,0.0862,2
pca_ridge,virchow,READ,LAMA3,0.07,2
pca_ridge,virchow,READ,HMOX1,0.0606,2
pca_ridge,virchow,READ,SPP1,0.0594,2
pca_ridge,virchow,READ,IGHG2,0.0556,2
pca_ridge,virchow,READ,PRRG3,0.0238,2
pca_ridge,virchow,READ,SGK1,0.0175,2
pca_ridge,virchow,READ,AC010883.3,-0.0026,2
pca_ridge,virchow,SKCM,KRTDAP,0.8717,2
pca_ridge,virchow,SKCM,AQP3,0.8467,2
pca_ridge,virchow,SKCM,MAL2,0.8276,2
pca_ridge,virchow,SKCM,SERPINB5,0.8211,2
pca_ridge,virchow,SKCM,SBSN,0.8202,2
pca_ridge,virchow,SKCM,S100A14,0.8196,2
pca_ridge,virchow,SKCM,LYZ,0.8099,2
pca_ridge,virchow,SKCM,DSP,0.7949,2
pca_ridge,virchow,SKCM,SLPI,0.7843,2
pca_ridge,virchow,SKCM,CAPNS2,0.779,2
pca_ridge,virchow,SKCM,RHOV,0.7765,2
pca_ridge,virchow,SKCM,KRT16,0.7764,2
pca_ridge,virchow,SKCM,TP63,0.7746,2
pca_ridge,virchow,SKCM,VIM,0.7722,2
pca_ridge,virchow,SKCM,DMKN,0.7685,2
pca_ridge,virchow,SKCM,LY6D,0.7684,2
pca_ridge,virchow,SKCM,KRT17,0.7669,2
pca_ridge,virchow,SKCM,WDFY4,0.7634,2
pca_ridge,virchow,SKCM,DSC1,0.753,2
pca_ridge,virchow,SKCM,SERPINB2,0.7478,2
pca_ridge,virchow,SKCM,MIR205HG,0.7448,2
pca_ridge,virchow,SKCM,COL17A1,0.7299,2
pca_ridge,virchow,SKCM,KRT5,0.7232,2
pca_ridge,virchow,SKCM,GZMK,0.7166,2
pca_ridge,virchow,SKCM,DEFB1,0.7093,2
pca_ridge,virchow,SKCM,AHNAK2,0.7007,2
pca_ridge,virchow,SKCM,BIRC3,0.6909,2
pca_ridge,virchow,SKCM,CRABP2,0.6846,2
pca_ridge,virchow,SKCM,LCK,0.6837,2
pca_ridge,virchow,SKCM,CD52,0.6831,2
pca_ridge,virchow,SKCM,ITM2A,0.673,2
pca_ridge,virchow,SKCM,POSTN,0.6679,2
pca_ridge,virchow,SKCM,FGFBP1,0.6655,2
pca_ridge,virchow,SKCM,TYRP1,0.6564,2
pca_ridge,virchow,SKCM,LAMB3,0.6525,2
pca_ridge,virchow,SKCM,ACER1,0.6472,2
pca_ridge,virchow,SKCM,KRT2,0.6462,2
pca_ridge,virchow,SKCM,IDO1,0.5566,2
pca_ridge,virchow,SKCM,MMRN1,0.4794,2
pca_ridge,virchow,SKCM,CCL19,0.4113,2
pca_ridge,virchow,SKCM,VWF,0.3896,2
pca_ridge,virchow,SKCM,HAPLN1,0.377,2
pca_ridge,virchow,SKCM,IL1B,0.3647,2
pca_ridge,virchow,SKCM,TFF3,0.2808,2
pca_ridge,virchow,SKCM,CD1B,0.2744,2
pca_ridge,virchow,SKCM,MGP,0.2267,2
pca_ridge,virchow,SKCM,CCL22,0.213,2
pca_ridge,virchow,SKCM,MYH11,0.1193,2
pca_ridge,virchow,SKCM,SELE,0.0948,2
pca_ridge,virchow,SKCM,HBD,-0.0921,2
pca_ridge,virchow2,CCRCC,TMEM91,0.4513,6
pca_ridge,virchow2,CCRCC,CPE,0.4417,6
pca_ridge,virchow2,CCRCC,CD109,0.4224,6
pca_ridge,virchow2,CCRCC,SLC39A14,0.3722,6
pca_ridge,virchow2,CCRCC,YWHAE,0.3626,6
pca_ridge,virchow2,CCRCC,SCARB1,0.3531,6
pca_ridge,virchow2,CCRCC,CKB,0.3518,6
pca_ridge,virchow2,CCRCC,SEMA4B,0.3454,6
pca_ridge,virchow2,CCRCC,STK39,0.3409,6
pca_ridge,virchow2,CCRCC,VMP1,0.3391,6
pca_ridge,virchow2,CCRCC,BTF3,0.331,6
pca_ridge,virchow2,CCRCC,H3F3A,0.3272,6
pca_ridge,virchow2,CCRCC,KRTCAP2,0.3241,6
pca_ridge,virchow2,CCRCC,NOL3,0.3207,6
pca_ridge,virchow2,CCRCC,HNRNPK,0.3203,6
pca_ridge,virchow2,CCRCC,LY6E,0.3191,6
pca_ridge,virchow2,CCRCC,SLC15A4,0.3146,6
pca_ridge,virchow2,CCRCC,FLNB,0.3133,6
pca_ridge,virchow2,CCRCC,TRBC1,0.3101,6
pca_ridge,virchow2,CCRCC,DERL1,0.3032,6
pca_ridge,virchow2,CCRCC,CIB1,0.303,6
pca_ridge,virchow2,CCRCC,HMOX1,0.3013,6
pca_ridge,virchow2,CCRCC,LRRC41,0.2969,6
pca_ridge,virchow2,CCRCC,CHST15,0.2914,6
pca_ridge,virchow2,CCRCC,PXN,0.281,6
pca_ridge,virchow2,CCRCC,GADD45B,0.2713,6
pca_ridge,virchow2,CCRCC,S100A9,0.2615,6
pca_ridge,virchow2,CCRCC,RXRA,0.259,6
pca_ridge,virchow2,CCRCC,NAMPT,0.2585,6
pca_ridge,virchow2,CCRCC,BLVRB,0.2566,6
pca_ridge,virchow2,CCRCC,PARP10,0.2467,6
pca_ridge,virchow2,CCRCC,AKAP8,0.2345,6
pca_ridge,virchow2,CCRCC,GPNMB,0.2322,6
pca_ridge,virchow2,CCRCC,PTGS1,0.2283,6
pca_ridge,virchow2,CCRCC,LAPTM4B,0.2234,6
pca_ridge,virchow2,CCRCC,EGFL7,0.2151,6
pca_ridge,virchow2,CCRCC,TFRC,0.2136,6
pca_ridge,virchow2,CCRCC,IFI27,0.2116,6
pca_ridge,virchow2,CCRCC,IFI6,0.2114,6
pca_ridge,virchow2,CCRCC,NT5DC2,0.1964,6
pca_ridge,virchow2,CCRCC,CPD,0.1871,6
pca_ridge,virchow2,CCRCC,NOTCH3,0.1861,6
pca_ridge,virchow2,CCRCC,TP53INP1,0.181,6
pca_ridge,virchow2,CCRCC,ISG15,0.1757,6
pca_ridge,virchow2,CCRCC,TM2D3,0.1727,6
pca_ridge,virchow2,CCRCC,IRF7,0.1662,6
pca_ridge,virchow2,CCRCC,HTRA1,0.1555,6
pca_ridge,virchow2,CCRCC,DNAJB12,0.1489,6
pca_ridge,virchow2,CCRCC,HSPA1A,0.1404,6
pca_ridge,virchow2,CCRCC,CD14,0.1234,6
pca_ridge,virchow2,COAD,TYMS,0.7366,2
pca_ridge,virchow2,COAD,CEACAM6,0.6208,2
pca_ridge,virchow2,COAD,BANK1,0.5367,2
pca_ridge,virchow2,COAD,CCR7,0.5269,2
pca_ridge,virchow2,COAD,CCL20,0.5079,2
pca_ridge,virchow2,COAD,MS4A1,0.5043,2
pca_ridge,virchow2,COAD,SPIB,0.4914,2
pca_ridge,virchow2,COAD,FCRL1,0.4897,2
pca_ridge,virchow2,COAD,CXCL13,0.4886,2
pca_ridge,virchow2,COAD,COL11A1,0.4428,2
pca_ridge,virchow2,COAD,DMBT1,0.4134,2
pca_ridge,virchow2,COAD,ITLN1,0.4065,2
pca_ridge,virchow2,COAD,CXCL10,0.3868,2
pca_ridge,virchow2,COAD,CHI3L2,0.3857,2
pca_ridge,virchow2,COAD,TCL1A,0.3674,2
pca_ridge,virchow2,COAD,RETNLB,0.3578,2
pca_ridge,virchow2,COAD,UGT2B17,0.3542,2
pca_ridge,virchow2,COAD,IL1B,0.3443,2
pca_ridge,virchow2,COAD,LCN2,0.3177,2
pca_ridge,virchow2,COAD,CLCA4,0.3162,2
pca_ridge,virchow2,COAD,MS4A12,0.3156,2
pca_ridge,virchow2,COAD,INSL5,0.2959,2
pca_ridge,virchow2,COAD,TMIGD1,0.2949,2
pca_ridge,virchow2,COAD,GUCA2B,0.2692,2
pca_ridge,virchow2,COAD,AQP8,0.2516,2
pca_ridge,virchow2,COAD,GATA2,0.2398,2
pca_ridge,virchow2,COAD,MMP1,0.2335,2
pca_ridge,virchow2,COAD,CEACAM7,0.2295,2
pca_ridge,virchow2,COAD,AREG,0.2069,2
pca_ridge,virchow2,COAD,CHGB,0.2035,2
pca_ridge,virchow2,COAD,NXPE4,0.2012,2
pca_ridge,virchow2,COAD,PI3,0.1949,2
pca_ridge,virchow2,COAD,GCG,0.1865,2
pca_ridge,virchow2,COAD,HEPACAM2,0.1811,2
pca_ridge,virchow2,COAD,CA1,0.1789,2
pca_ridge,virchow2,COAD,OLFM4,0.1673,2
pca_ridge,virchow2,COAD,CALB2,0.1622,2
pca_ridge,virchow2,COAD,SCGN,0.159,2
pca_ridge,virchow2,COAD,PRPH,0.1556,2
pca_ridge,virchow2,COAD,OTOP2,0.1522,2
pca_ridge,virchow2,COAD,CTSE,0.1005,2
pca_ridge,virchow2,COAD,DUOX2,0.094,2
pca_ridge,virchow2,COAD,SCG2,0.0117,2
pca_ridge,virchow2,COAD,CHGA,-0.0134,2
pca_ridge,virchow2,COAD,GUCA2A,-0.0142,2
pca_ridge,virchow2,COAD,CA4,-0.0394,2
pca_ridge,virchow2,COAD,SLC26A3,-0.0905,2
pca_ridge,virchow2,COAD,CLCA1,-0.0966,2
pca_ridge,virchow2,COAD,CD177,-0.1242,2
pca_ridge,virchow2,COAD,MMP3,-0.2022,2
pca_ridge,virchow2,HCC,MYL9,0.2509,2
pca_ridge,virchow2,HCC,TAGLN,0.2415,2
pca_ridge,virchow2,HCC,AEBP1,0.209,2
pca_ridge,virchow2,HCC,IGKC,0.1966,2
pca_ridge,virchow2,HCC,PRELP,0.1956,2
pca_ridge,virchow2,HCC,LRRC75A,0.1911,2
pca_ridge,virchow2,HCC,SPARCL1,0.1834,2
pca_ridge,virchow2,HCC,MGP,0.1799,2
pca_ridge,virchow2,HCC,TPM2,0.1756,2
pca_ridge,virchow2,HCC,PPP1R14A,0.1746,2
pca_ridge,virchow2,HCC,JAG1,0.1744,2
pca_ridge,virchow2,HCC,ACTA2,0.171,2
pca_ridge,virchow2,HCC,ELN,0.1587,2
pca_ridge,virchow2,HCC,LTBP2,0.1582,2
