encoder,task,label_set,design,fold,K,n_units_total,calibration_unit,n_cal,n_test,between_share,between_share_q25,between_share_q75,between_var,within_var,n_genes,n_cal_draws,coverage_observed,width_observed,miss_above,miss_below,calibration_unit_a1,block_fold,shortfall,score,uses_test_labels
hoptimus0,PRAD,shipped,slide_out,MEND162,6.0,7.0,slide,14971.0,2609.0,0.06893274575496357,0.04218552119813397,0.15121495497329984,0.007149785470141418,0.09300575863031821,50,3,0.948879519611601,1.9055972139624255,0.0222741791235466,0.0288463012648524,slide,False,-0.048879519611600974,abs,True
hoptimus0,READ,shipped,donor,READ_specimen1,1.0,2.0,slide,1691.0,4588.0,0.033764031127428346,0.01358936919117202,0.0807965500584181,0.005316474369864321,0.13082517244648983,50,1,0.8959820789451396,2.0714998294823737,0.0438587308520589,0.0601591902028014,slide,False,0.004017921054860429,abs,True
hoptimus0,READ,shipped,donor,READ_specimen7,1.0,2.0,slide,2385.0,3819.0,0.056761833923482344,0.02307444965960431,0.08733118971657666,0.0071965031529352685,0.11946279403155063,50,1,0.7659014636309875,1.291909554283282,0.1813817901495311,0.0527167462194812,slide,False,0.13409853636901248,abs,True
hoptimus0,READ,shipped,patient,0,1.0,2.0,slide,1691.0,4588.0,0.033764031127428346,0.01358936919117202,0.0807965500584181,0.005316474369864321,0.13082517244648983,50,1,0.8959820789451396,2.0714998294823737,0.0438587308520589,0.0601591902028014,slide,False,0.004017921054860429,abs,True
hoptimus0,READ,shipped,patient,1,1.0,2.0,slide,2385.0,3819.0,0.05979615676261085,0.019574774111390962,0.08318475566014655,0.00834152780398257,0.12149641680082404,50,1,0.7640442574131958,1.2887213047943282,0.182702701275661,0.053253041311143,slide,False,0.1359557425868042,abs,True
hoptimus0,READ,shipped,slide_out,ZEN36,1.0,2.0,slide,2203.0,1691.0,0.034065267585476164,0.008838456651057503,0.09964260365609462,0.004610531981823748,0.10944225887199821,50,3,0.7761955450423811,1.416239712222457,0.2078769958604376,0.0159274590971811,slide,False,0.12380445495761894,abs,True
hoptimus0,READ,shipped,slide_out,ZEN40,1.0,2.0,slide,2385.0,2128.0,0.04731972931326754,0.010354563390763688,0.14373656505958066,0.003571723958946924,0.07273136945773745,50,3,0.7923182957393484,1.325325911780065,0.0617731829573934,0.1459085213032581,slide,False,0.1076817042606516,abs,True
hoptimus0,READ,shipped,slide_out,ZEN48,1.0,2.0,slide,1691.0,2385.0,0.01298968303937019,0.0022510943455240047,0.09859074191369316,0.001134213235159609,0.10268647156051045,50,3,0.9348148148148148,1.9175410851388024,0.0406037735849056,0.0245814116002795,slide,False,-0.03481481481481474,abs,True
hoptimus0,READ,shipped,slide_out,ZEN49,1.0,2.0,slide,2128.0,2203.0,0.012324603799308522,0.00246942296880628,0.09395474810832619,0.0013096113950557126,0.0922020052390895,50,3,0.9069359963685883,1.7617253606597414,0.0553336359509759,0.0377303676804357,slide,False,-0.006935996368588326,abs,True
hoptimus0,SKCM,shipped,donor,SKCM_hest_patient_1,5.0,6.0,block,413.0,1293.0,0.05693682247535922,0.029210148355988733,0.09944793200187435,0.01902248725164904,0.3205139168488724,50,3,0.6821861304459912,2.2836015118041484,0.0794534673885021,0.2383604021655065,block,True,0.21781386955400883,abs,True
hoptimus0,SKCM,shipped,donor,SKCM_hest_patient_2,7.0,8.0,block,287.0,1741.0,0.05251826395117645,0.034399463052209533,0.08597010250434789,0.01973770190451074,0.38813845454173834,50,3,0.6525598315144553,2.264512145859448,0.1785563852192226,0.168883783266322,block,True,0.24744016848554473,abs,True
hoptimus0,SKCM,shipped,patient,0,6.0,7.0,block,364.0,1293.0,0.04945738558963678,0.024419271640110242,0.11239499945829937,0.016050278645528604,0.32422028571688166,50,3,0.6812683681361177,2.271598748298057,0.0819437999484403,0.2367878319154421,block,True,0.21873163186388234,abs,True
hoptimus0,SKCM,shipped,patient,1,7.0,8.0,block,285.0,1741.0,0.04554928538359387,0.03259298650665916,0.07321535366038708,0.018808584663714434,0.4224004275241926,50,3,0.6839938732529198,2.442345911866,0.1866130576297147,0.1293930691173655,block,True,0.2160061267470802,abs,True
resnet50,CCRCC,shipped,donor,INT1,6.0,7.0,donor,22105.0,1084.0,0.17527305666133253,0.1174406188296193,0.38333450480112985,0.022449529697596365,0.10256504742828723,50,3,0.7853997539975399,2.023307075202905,0.0228536285362853,0.1917466174661747,donor,False,0.1146002460024601,abs,True
resnet50,CCRCC,shipped,donor,INT10,6.0,7.0,donor,19589.0,1983.0,0.21203238626221974,0.11317625686006294,0.4104184842297198,0.03975238450020668,0.1357546911600391,50,3,0.8049789880652211,2.23890393573616,0.1828878803160195,0.0121331316187594,donor,False,0.09502101193477897,abs,True
resnet50,CCRCC,shipped,donor,INT11,6.0,7.0,donor,18765.0,1439.0,0.1592493890484279,0.0906528719156352,0.4038713833738,0.020516579491000886,0.10863215301534782,50,3,0.863080843178133,2.104649447188839,0.09045170257123,0.046467454250637,donor,False,0.03691915682186697,abs,True
resnet50,CCRCC,shipped,donor,INT12,6.0,7.0,donor,19118.0,1451.0,0.14335888137837471,0.08867600943250653,0.22888463571485707,0.02160997623353232,0.13188745014762995,50,3,0.8939444061566736,2.291266076375865,0.0272455777624626,0.0788100160808637,donor,False,0.0060555938433264345,abs,True
resnet50,CCRCC,shipped,donor,INT13,6.0,7.0,donor,15569.0,4359.0,0.13155636164665435,0.07605228232551273,0.19273470907661922,0.017626550981456546,0.1240333431782645,50,3,0.9158201422344576,2.2381272738748965,0.0776844842089164,0.0064953735566261,donor,False,-0.0158201422344576,abs,True
resnet50,CCRCC,shipped,donor,INT14,6.0,7.0,donor,19870.0,4562.0,0.10425145059698843,0.05111246992132016,0.1815869647944012,0.013711979136561123,0.11657566751684577,50,3,0.970866578985825,2.188958550076028,0.0233362560280578,0.0057971649861172,donor,False,-0.07086657898582494,abs,True
resnet50,CCRCC,shipped,donor,INT15,6.0,7.0,donor,21635.0,4940.0,0.15503381161899488,0.08005618901721555,0.39183873718114515,0.022716822424378835,0.10907317136301453,50,3,0.9312456140350877,2.125363394090691,0.0485519568151147,0.0202024291497975,donor,False,-0.031245614035087632,abs,True
resnet50,CCRCC,shipped,donor,INT16,6.0,7.0,donor,16890.0,3206.0,0.14172439043365498,0.09382111470369689,0.19542552627239848,0.018605856009287575,0.11262043182052497,50,3,0.9385901434809732,2.0868236632449464,0.0466313162819713,0.0147785402370555,donor,False,-0.03859014348097323,abs,True
resnet50,CCRCC,shipped,donor,INT17,6.0,7.0,donor,21742.0,3585.0,0.10704250308994484,0.07682121387277749,0.17475816545556883,0.011937292707100672,0.11136181591329947,50,3,0.9329019060901906,2.0451134900931778,0.0589790794979079,0.0081190144119014,donor,False,-0.032901906090190614,abs,True
resnet50,CCRCC,shipped,donor,INT18,6.0,7.0,donor,17768.0,4915.0,0.3300842813609792,0.12288090600067213,0.5220115285642943,0.06905906984068681,0.12366834809738028,50,3,0.8728789420142421,2.25315220938652,0.0901675144116649,0.0369535435740929,donor,False,0.027121057985757924,abs,True
resnet50,CCRCC,shipped,donor,INT19,6.0,7.0,donor,16852.0,4948.0,0.12164879677222373,0.07560416326748477,0.1915028791982532,0.013100306660939351,0.11317159956887068,50,3,0.9716127728375102,2.170313598449486,0.0187442737806521,0.0096429533818377,donor,False,-0.07161277283751022,abs,True
resnet50,CCRCC,shipped,donor,INT2,6.0,7.0,donor,17105.0,2580.0,0.12144285859312232,0.06496233488890751,0.18479637852782815,0.016030672641311278,0.1299416018171013,50,3,0.9470077519379844,2.2498866800933848,0.0377209302325581,0.0152713178294573,donor,False,-0.04700775193798434,abs,True
resnet50,CCRCC,shipped,donor,INT20,6.0,7.0,donor,22582.0,4860.0,0.10821932108026577,0.07167711892806973,0.17022203577272052,0.011732668492607568,0.10883430843432107,50,3,0.9624170096021948,2.059923659431772,0.0254732510288065,0.0121097393689986,donor,False,-0.06241700960219476,abs,True
resnet50,CCRCC,shipped,donor,INT21,6.0,7.0,donor,13913.0,4975.0,0.127879764763714,0.07427125332900335,0.3825333878008974,0.017867687768716528,0.12173092532281868,50,3,0.920692797319933,2.295877968838829,0.0619497487437185,0.0173574539363484,donor,False,-0.02069279731993301,abs,True
resnet50,CCRCC,shipped,donor,INT22,6.0,7.0,donor,21427.0,3829.0,0.12124446583303598,0.06749667546523382,0.2184590132373744,0.013173354322571246,0.10846069341694389,50,3,0.8608897014015845,2.029555815210616,0.0988944023678941,0.0402158962305214,donor,False,0.03911029859841553,abs,True
resnet50,CCRCC,shipped,donor,INT23,6.0,7.0,donor,17479.0,4755.0,0.3752288306325343,0.1290084765836621,0.5043374379371702,0.07941572170765271,0.1265480513477536,50,3,0.8645383806519452,2.3074677222997297,0.1259404135997196,0.009521205748335,donor,False,0.03546161934805481,abs,True
resnet50,CCRCC,shipped,donor,INT24,6.0,7.0,donor,18859.0,4510.0,0.16086188017400171,0.09566096387890757,0.335442417420852,0.025285342281658185,0.11900553895246846,50,3,0.9228011825572802,2.1455358175210955,0.0676496674057649,0.0095491500369549,donor,False,-0.022801182557280142,abs,True
resnet50,CCRCC,shipped,donor,INT3,6.0,7.0,donor,19219.0,2007.0,0.45445342862383425,0.35056917728195314,0.5394098643825276,0.10246099490105412,0.11940444931159533,50,3,0.95715661850191,2.403090758072852,0.0312373359906992,0.0116060455073907,donor,False,-0.057156618501910006,abs,True
resnet50,CCRCC,shipped,donor,INT4,6.0,7.0,donor,18248.0,1349.0,0.19285535645469232,0.09697011778512991,0.3771424841330955,0.02929188485979628,0.11286303562725294,50,3,0.90763528539659,2.1518164484495474,0.0129132690882134,0.0794514455151964,donor,False,-0.007635285396589975,abs,True
resnet50,CCRCC,shipped,donor,INT5,6.0,7.0,donor,22330.0,1186.0,0.4725426713301218,0.35725860603628323,0.5408944642130059,0.1026225561673782,0.11916446758735474,50,3,0.263282743114109,2.002151629469958,0.7318718381112985,0.0048454187745924,donor,False,0.636717256885891,abs,True
resnet50,CCRCC,shipped,donor,INT6,6.0,7.0,donor,19422.0,1678.0,0.16637562131036931,0.0740012929280544,0.4265623794961241,0.03522911536419382,0.13003755738173245,50,3,0.8732300357568534,2.272571977103007,0.041974572904251,0.0847953913388955,donor,False,0.026769964243146593,abs,True
resnet50,CCRCC,shipped,donor,INT7,6.0,7.0,donor,22623.0,2374.0,0.0818458388357442,0.05571979714920169,0.1546133307622313,0.01034505260454216,0.11859561303119182,50,3,0.8369615276607695,2.0305777470954096,0.1388430216231395,0.0241954507160909,donor,False,0.06303847233923054,abs,True
resnet50,CCRCC,shipped,donor,INT8,6.0,7.0,donor,21619.0,1949.0,0.19692677903451225,0.09985391504069939,0.4353115247984692,0.030025207344691218,0.11409988096165878,50,3,0.7218505216350266,2.048446542580308,0.2669847785188985,0.0111646998460749,donor,False,0.1781494783649734,abs,True
resnet50,CCRCC,shipped,donor,INT9,6.0,7.0,donor,17614.0,1696.0,0.3554114313278133,0.1368902852038541,0.5208944466454227,0.06614237507535131,0.12279111625657042,50,3,0.8661910377358492,2.31838576285765,0.0222641509433962,0.1115448113207547,donor,False,0.033808962264150866,abs,True
resnet50,CCRCC,shipped,patient,0,5.0,6.0,patient,11411.0,18371.0,0.2795260640783933,0.12796305387825932,0.4257929986524319,0.0410100841486757,0.11992488391093305,50,3,0.9531804512785612,2.5463907282375504,0.037947300408563,0.0088722483128759,patient,False,-0.05318045127856119,abs,True
resnet50,CCRCC,shipped,patient,1,5.0,6.0,patient,17775.0,6569.0,0.17488698138275424,0.1147245672377942,0.3368458410737251,0.03074342117614154,0.1332832615024956,50,3,0.7611313582544464,2.042518552275513,0.0593050049512051,0.1795636367943483,patient,False,0.13886864174555358,abs,True
resnet50,CCRCC,shipped,patient,2,5.0,6.0,patient,12886.0,10756.0,0.12170637079742072,0.06675769097508565,0.2462431761107125,0.023921581651898963,0.1506517018049549,50,3,0.8171576162844363,2.302485774204787,0.1468826883125849,0.0359596954029787,patient,False,0.08284238371556374,abs,True
resnet50,CCRCC,shipped,patient,3,5.0,6.0,patient,17796.0,7122.0,0.1250026904298588,0.08130338568135383,0.19646692879646194,0.023980221827948095,0.1822948861452715,50,3,0.7319067439494912,1.99025807184531,0.2060344460539168,0.062058809996592,patient,False,0.16809325605050884,abs,True
resnet50,CCRCC,shipped,patient,4,5.0,6.0,patient,14385.0,14748.0,0.12274446049402399,0.06166428929706846,0.3331781971958796,0.021794221783542775,0.12226370317437399,50,3,0.8944356397168134,2.2828598667555977,0.039312241663358,0.0662521186198286,patient,False,0.005564360283186631,abs,True
resnet50,CCRCC,shipped,patient,5,5.0,6.0,patient,10535.0,16654.0,0.09874274266948058,0.04259792242994393,0.3028379375191831,0.013022038997084678,0.11968158456872649,50,3,0.952103138076389,2.452963725607312,0.0347605798177509,0.01313628210586,patient,False,-0.052103138076389,abs,True
resnet50,COAD,shipped,donor,COAD_Oliveira_P1,1.0,2.0,donor,3535.0,3620.0,0.006890036314927449,0.0014845686548480652,0.03077598441343508,0.0031426547004258926,0.4474561386106096,50,3,0.9061915285451198,4.036742845604635,0.0280220994475138,0.0657863720073664,donor,False,-0.006191528545119729,abs,True
resnet50,COAD,shipped,donor,COAD_Oliveira_P2,1.0,2.0,donor,3417.0,3535.0,0.011294720980425395,0.0015276495616065046,0.04783948575095381,0.004360483409067584,0.5135178975038079,50,3,0.8295426685525696,3.5293642067812727,0.1366544082979726,0.0338029231494578,donor,False,0.07045733144743038,abs,True
resnet50,COAD,shipped,donor,COAD_Oliveira_P5,1.0,2.0,donor,3535.0,3417.0,0.00689693055418162,0.0015111539186884082,0.025554601649735248,0.002970535707381483,0.5074798711970565,50,3,0.898562091503268,3.9686278081949062,0.0788293824992683,0.0226085259974636,donor,False,0.0014379084967319766,abs,True
resnet50,COAD,shipped,donor,COAD_donor_TENX111,1.0,2.0,donor,3417.0,5079.0,0.039347415288467684,0.008336882957245516,0.11607798235546236,0.010068503076159196,0.37191190638418764,50,3,0.841267966135066,3.4592927414976624,0.0786493404213427,0.0800826934435912,donor,False,0.058732033864933975,abs,True
resnet50,COAD,shipped,patient,0,8.0,9.0,block,1143.0,10572.0,0.037208649024067834,0.01814682136016571,0.05974192368410687,0.03033272815460042,1.0357162618718543,50,3,0.5484148150667353,1.9960892564848076,0.322840588749129,0.1287445961841357,block,True,0.35158518493326474,abs,True
resnet50,COAD,shipped,patient,1,1.0,2.0,slide,3620.0,5079.0,0.03775797583418679,0.008649352849859588,0.10488763268562659,0.010056752940542271,0.36392387313269925,50,3,0.8493338583710704,3.424459131124433,0.0783999474962263,0.0722661941327032,slide,False,0.05066614162892957,abs,True
