task,label_set,encoder,design,score,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,superseded_label_set
CCRCC,shipped,resnet50,donor,abs,INT2,predicted_value_decile,9,30279,24988,0.8252584299349384,2.1276791095733643,1.0963906049728394,False
CCRCC,shipped,resnet50,donor,abs,INT20,predicted_value_decile,0,143483,136244,0.9495480300802186,1.998822569847107,-0.04874049499630928,False
CCRCC,shipped,resnet50,donor,abs,INT20,predicted_value_decile,1,125220,122072,0.9748602459670979,2.0347461700439453,0.16750802099704742,False
CCRCC,shipped,resnet50,donor,abs,INT20,predicted_value_decile,2,101336,99123,0.9781617589010816,2.0654921531677246,0.2853320240974426,False
CCRCC,shipped,resnet50,donor,abs,INT20,predicted_value_decile,3,83962,82331,0.980574545627784,2.085102081298828,0.3789321184158325,False
CCRCC,shipped,resnet50,donor,abs,INT20,predicted_value_decile,4,69908,68746,0.9833781541454483,2.093554735183716,0.46318793296813965,False
CCRCC,shipped,resnet50,donor,abs,INT20,predicted_value_decile,5,58124,57056,0.9816254903310164,2.091642141342163,0.5430800318717957,False
CCRCC,shipped,resnet50,donor,abs,INT20,predicted_value_decile,6,48815,47960,0.9824848919389532,2.0914812088012695,0.6305065155029297,False
CCRCC,shipped,resnet50,donor,abs,INT20,predicted_value_decile,7,41166,40315,0.9793276004469708,2.09529972076416,0.7338662147521973,False
CCRCC,shipped,resnet50,donor,abs,INT20,predicted_value_decile,8,33816,30561,0.9037437899219305,2.102059841156006,0.8623408675193787,False
CCRCC,shipped,resnet50,donor,abs,INT20,predicted_value_decile,9,23170,17194,0.742080276219249,2.0869007110595703,1.0686689615249634,False
CCRCC,shipped,resnet50,donor,abs,INT21,predicted_value_decile,0,15072,13786,0.914676220806794,2.300682783126831,0.02480575069785118,False
CCRCC,shipped,resnet50,donor,abs,INT21,predicted_value_decile,1,32663,30288,0.9272877567890273,2.347669839859009,0.1883227825164795,False
CCRCC,shipped,resnet50,donor,abs,INT21,predicted_value_decile,2,47093,43933,0.9328987322956702,2.346742868423462,0.2880009710788727,False
CCRCC,shipped,resnet50,donor,abs,INT21,predicted_value_decile,3,60600,56725,0.9360561056105611,2.3403029441833496,0.36712607741355896,False
CCRCC,shipped,resnet50,donor,abs,INT21,predicted_value_decile,4,75519,70454,0.9329307856301063,2.334343433380127,0.43923404812812805,False
CCRCC,shipped,resnet50,donor,abs,INT21,predicted_value_decile,5,91709,85512,0.9324275698132135,2.335456371307373,0.5153195261955261,False
CCRCC,shipped,resnet50,donor,abs,INT21,predicted_value_decile,6,108915,101780,0.9344901987788643,2.3199853897094727,0.6013273000717163,False
CCRCC,shipped,resnet50,donor,abs,INT21,predicted_value_decile,7,120564,112624,0.9341428618824856,2.2858786582946777,0.7106217741966248,False
CCRCC,shipped,resnet50,donor,abs,INT21,predicted_value_decile,8,113806,104363,0.9170254643867635,2.240189790725708,0.8564439415931702,False
CCRCC,shipped,resnet50,donor,abs,INT21,predicted_value_decile,9,80309,67602,0.8417736492796574,2.19042706489563,1.1255251169204712,False
CCRCC,shipped,resnet50,donor,abs,INT22,predicted_value_decile,0,49366,41374,0.8381071992869586,2.169477701187134,-0.03403669223189354,False
CCRCC,shipped,resnet50,donor,abs,INT22,predicted_value_decile,1,60033,50417,0.839821431545983,2.1290853023529053,0.17675764858722687,False
CCRCC,shipped,resnet50,donor,abs,INT22,predicted_value_decile,2,65396,55371,0.8467031622729219,2.083660125732422,0.28428196907043457,False
CCRCC,shipped,resnet50,donor,abs,INT22,predicted_value_decile,3,66534,57470,0.8637689001112213,2.0482544898986816,0.37004420161247253,False
CCRCC,shipped,resnet50,donor,abs,INT22,predicted_value_decile,4,65896,58295,0.8846515721743353,2.006213903427124,0.4452861249446869,False
CCRCC,shipped,resnet50,donor,abs,INT22,predicted_value_decile,5,62451,56853,0.9103617235912955,1.9684467315673828,0.5210607647895813,False
CCRCC,shipped,resnet50,donor,abs,INT22,predicted_value_decile,6,57365,53855,0.9388128649873616,1.9250925779342651,0.6038894057273865,False
CCRCC,shipped,resnet50,donor,abs,INT22,predicted_value_decile,7,50543,47666,0.9430781710622638,1.8854789733886719,0.70733243227005,False
CCRCC,shipped,resnet50,donor,abs,INT22,predicted_value_decile,8,43648,39523,0.9054939516129032,1.9157410860061646,0.8602488040924072,False
CCRCC,shipped,resnet50,donor,abs,INT22,predicted_value_decile,9,53118,33628,0.6330810647991265,2.1412343978881836,1.213015079498291,False
CCRCC,shipped,resnet50,donor,abs,INT23,predicted_value_decile,0,14897,12054,0.8091562059475063,2.2474443912506104,0.0035923703107982874,False
CCRCC,shipped,resnet50,donor,abs,INT23,predicted_value_decile,1,47574,40214,0.8452936477908101,2.3702616691589355,0.1722019761800766,False
CCRCC,shipped,resnet50,donor,abs,INT23,predicted_value_decile,2,78831,66704,0.8461645799241415,2.3735320568084717,0.27660953998565674,False
CCRCC,shipped,resnet50,donor,abs,INT23,predicted_value_decile,3,99521,84517,0.8492378492981381,2.3419368267059326,0.35801389813423157,False
CCRCC,shipped,resnet50,donor,abs,INT23,predicted_value_decile,4,109265,93600,0.8566329565734682,2.2946112155914307,0.43169623613357544,False
CCRCC,shipped,resnet50,donor,abs,INT23,predicted_value_decile,5,107799,93823,0.8703513019601296,2.272096872329712,0.5121522545814514,False
CCRCC,shipped,resnet50,donor,abs,INT23,predicted_value_decile,6,97150,85692,0.8820586721564591,2.2656610012054443,0.6051923632621765,False
CCRCC,shipped,resnet50,donor,abs,INT23,predicted_value_decile,7,78725,70667,0.8976436964115593,2.2668097019195557,0.7204126715660095,False
CCRCC,shipped,resnet50,donor,abs,INT23,predicted_value_decile,8,54609,49727,0.9106008167151934,2.2671635150909424,0.8822362422943115,False
CCRCC,shipped,resnet50,donor,abs,INT23,predicted_value_decile,9,24879,19634,0.7891796294063266,2.466216802597046,1.284269094467163,False
CCRCC,shipped,resnet50,donor,abs,INT24,predicted_value_decile,0,96829,87293,0.9015171074781315,2.139378309249878,-0.06213591247797012,False
CCRCC,shipped,resnet50,donor,abs,INT24,predicted_value_decile,1,80484,74980,0.9316137368918046,2.2050039768218994,0.18834978342056274,False
CCRCC,shipped,resnet50,donor,abs,INT24,predicted_value_decile,2,77413,72515,0.936728973169881,2.211545705795288,0.2914567291736603,False
CCRCC,shipped,resnet50,donor,abs,INT24,predicted_value_decile,3,74688,70243,0.9404857540702657,2.1963889598846436,0.3729044497013092,False
CCRCC,shipped,resnet50,donor,abs,INT24,predicted_value_decile,4,70974,67038,0.9445430721109138,2.1709885597229004,0.4461233913898468,False
CCRCC,shipped,resnet50,donor,abs,INT24,predicted_value_decile,5,69921,66285,0.9479984553996653,2.1376123428344727,0.5197689533233643,False
CCRCC,shipped,resnet50,donor,abs,INT24,predicted_value_decile,6,67546,64077,0.9486424066562047,2.1124887466430664,0.6006033420562744,False
CCRCC,shipped,resnet50,donor,abs,INT24,predicted_value_decile,7,61446,57581,0.9370992416105198,2.0885488986968994,0.6979024410247803,False
CCRCC,shipped,resnet50,donor,abs,INT24,predicted_value_decile,8,48790,43579,0.8931953269112523,2.0526020526885986,0.8117621541023254,False
CCRCC,shipped,resnet50,donor,abs,INT24,predicted_value_decile,9,28409,20684,0.7280791298532155,2.001830577850342,1.0116522312164307,False
CCRCC,shipped,resnet50,donor,abs,INT3,predicted_value_decile,0,25533,23783,0.9314612462303685,2.3411672115325928,0.009436605498194695,False
CCRCC,shipped,resnet50,donor,abs,INT3,predicted_value_decile,1,36474,35064,0.9613423260404672,2.434300422668457,0.17364859580993652,False
CCRCC,shipped,resnet50,donor,abs,INT3,predicted_value_decile,2,37604,36508,0.9708541644505904,2.444023847579956,0.2807766795158386,False
CCRCC,shipped,resnet50,donor,abs,INT3,predicted_value_decile,3,35841,34741,0.969308892051003,2.4584624767303467,0.37115970253944397,False
CCRCC,shipped,resnet50,donor,abs,INT3,predicted_value_decile,4,32805,31803,0.9694558756287152,2.4664089679718018,0.4568794369697571,False
CCRCC,shipped,resnet50,donor,abs,INT3,predicted_value_decile,5,29616,28822,0.9731901674770395,2.4664692878723145,0.5414789319038391,False
CCRCC,shipped,resnet50,donor,abs,INT3,predicted_value_decile,6,27761,27034,0.9738121825582652,2.4349119663238525,0.6277716159820557,False
CCRCC,shipped,resnet50,donor,abs,INT3,predicted_value_decile,7,30751,29829,0.970017235211863,2.346966505050659,0.7417640089988708,False
CCRCC,shipped,resnet50,donor,abs,INT3,predicted_value_decile,8,33668,31758,0.9432695734822383,2.262218952178955,0.925946831703186,False
CCRCC,shipped,resnet50,donor,abs,INT3,predicted_value_decile,9,10997,8810,0.8011275802491589,2.2712478637695312,1.14747154712677,False
CCRCC,shipped,resnet50,donor,abs,INT4,predicted_value_decile,0,9918,9663,0.9742891712038717,2.1733851432800293,0.011344244703650475,False
CCRCC,shipped,resnet50,donor,abs,INT4,predicted_value_decile,1,14966,14699,0.9821595616731258,2.2181944847106934,0.18488480150699615,False
CCRCC,shipped,resnet50,donor,abs,INT4,predicted_value_decile,2,16814,16558,0.9847745926014035,2.2136125564575195,0.2955193519592285,False
CCRCC,shipped,resnet50,donor,abs,INT4,predicted_value_decile,3,16956,16712,0.9856098136352913,2.2071120738983154,0.3850204348564148,False
CCRCC,shipped,resnet50,donor,abs,INT4,predicted_value_decile,4,17517,17273,0.9860706742022036,2.1886253356933594,0.46457743644714355,False
CCRCC,shipped,resnet50,donor,abs,INT4,predicted_value_decile,5,17848,17615,0.9869453160017929,2.170849561691284,0.5379192233085632,False
CCRCC,shipped,resnet50,donor,abs,INT4,predicted_value_decile,6,19989,19684,0.9847416078843364,2.1454124450683594,0.6154563426971436,False
CCRCC,shipped,resnet50,donor,abs,INT4,predicted_value_decile,7,25127,24332,0.9683607275042783,2.119987726211548,0.7219699621200562,False
CCRCC,shipped,resnet50,donor,abs,INT4,predicted_value_decile,8,33743,29257,0.8670539074771063,2.1002941131591797,0.8943297266960144,False
CCRCC,shipped,resnet50,donor,abs,INT4,predicted_value_decile,9,29472,17867,0.606236427795874,2.1008472442626953,1.1808475255966187,False
CCRCC,shipped,resnet50,donor,abs,INT5,predicted_value_decile,0,5297,2339,0.4415707003964508,2.162999391555786,-0.004383243154734373,False
CCRCC,shipped,resnet50,donor,abs,INT5,predicted_value_decile,1,7387,2990,0.40476512792744007,2.145782709121704,0.19369645416736603,False
CCRCC,shipped,resnet50,donor,abs,INT5,predicted_value_decile,2,9017,3483,0.38627037817455917,2.149909019470215,0.29357290267944336,False
CCRCC,shipped,resnet50,donor,abs,INT5,predicted_value_decile,3,10774,3864,0.35864117319472805,2.1526005268096924,0.3761976659297943,False
CCRCC,shipped,resnet50,donor,abs,INT5,predicted_value_decile,4,12509,4178,0.33399952034535135,2.1484620571136475,0.45226573944091797,False
CCRCC,shipped,resnet50,donor,abs,INT5,predicted_value_decile,5,14278,4526,0.3169911752346267,2.118472099304199,0.5285620093345642,False
CCRCC,shipped,resnet50,donor,abs,INT5,predicted_value_decile,6,16946,5080,0.29977575829104214,2.0690455436706543,0.6137337684631348,False
CCRCC,shipped,resnet50,donor,abs,INT5,predicted_value_decile,7,22350,5647,0.252662192393736,1.972170352935791,0.7076006531715393,False
CCRCC,shipped,resnet50,donor,abs,INT5,predicted_value_decile,8,35996,7229,0.20082786976330702,1.8803250789642334,0.8690416812896729,False
CCRCC,shipped,resnet50,donor,abs,INT5,predicted_value_decile,9,43346,7502,0.173072486503945,1.8998233079910278,1.1708791255950928,False
CCRCC,shipped,resnet50,donor,abs,INT6,predicted_value_decile,0,12869,12174,0.9459942497474552,2.4355759620666504,0.012752223759889603,False
CCRCC,shipped,resnet50,donor,abs,INT6,predicted_value_decile,1,16200,15267,0.9424074074074074,2.3791725635528564,0.21273022890090942,False
CCRCC,shipped,resnet50,donor,abs,INT6,predicted_value_decile,2,17142,16157,0.942538793606347,2.361168146133423,0.30381858348846436,False
CCRCC,shipped,resnet50,donor,abs,INT6,predicted_value_decile,3,17222,16266,0.9444896063175009,2.3443610668182373,0.3761686682701111,False
CCRCC,shipped,resnet50,donor,abs,INT6,predicted_value_decile,4,17250,16323,0.9462608695652174,2.3285293579101562,0.45001012086868286,False
CCRCC,shipped,resnet50,donor,abs,INT6,predicted_value_decile,5,17552,16662,0.9492935278030994,2.316394805908203,0.5225127935409546,False
CCRCC,shipped,resnet50,donor,abs,INT6,predicted_value_decile,6,19634,18547,0.9446368544361822,2.2955996990203857,0.6025370955467224,False
CCRCC,shipped,resnet50,donor,abs,INT6,predicted_value_decile,7,24428,22714,0.9298346160144096,2.2665867805480957,0.712271511554718,False
CCRCC,shipped,resnet50,donor,abs,INT6,predicted_value_decile,8,32553,30199,0.9276871563296778,2.2518906593322754,0.8753759860992432,False
CCRCC,shipped,resnet50,donor,abs,INT6,predicted_value_decile,9,76850,55483,0.7219648666232922,2.1691651344299316,1.2728214263916016,False
CCRCC,shipped,resnet50,donor,abs,INT7,predicted_value_decile,0,36863,28399,0.770393077069148,2.0694797039031982,-0.013344473205506802,False
CCRCC,shipped,resnet50,donor,abs,INT7,predicted_value_decile,1,40140,32927,0.8203039362232187,2.102585792541504,0.19078682363033295,False
CCRCC,shipped,resnet50,donor,abs,INT7,predicted_value_decile,2,36712,31700,0.8634778818914797,2.1182353496551514,0.30547699332237244,False
CCRCC,shipped,resnet50,donor,abs,INT7,predicted_value_decile,3,34223,30224,0.8831487596061128,2.131131649017334,0.3939102292060852,False
CCRCC,shipped,resnet50,donor,abs,INT7,predicted_value_decile,4,32121,28562,0.8892002116995112,2.136309862136841,0.4737558662891388,False
CCRCC,shipped,resnet50,donor,abs,INT7,predicted_value_decile,5,31892,28317,0.8879029223629751,2.110576629638672,0.544434666633606,False
CCRCC,shipped,resnet50,donor,abs,INT7,predicted_value_decile,6,32581,28368,0.8706915073202173,2.0627734661102295,0.6185782551765442,False
CCRCC,shipped,resnet50,donor,abs,INT7,predicted_value_decile,7,37326,31280,0.8380217542731608,1.9652068614959717,0.7123569250106812,False
CCRCC,shipped,resnet50,donor,abs,INT7,predicted_value_decile,8,45257,37145,0.8207570099653092,1.8593311309814453,0.8729912638664246,False
CCRCC,shipped,resnet50,donor,abs,INT7,predicted_value_decile,9,28985,21120,0.7286527514231499,1.7618129253387451,1.1332542896270752,False
CCRCC,shipped,resnet50,donor,abs,INT8,predicted_value_decile,0,12065,8359,0.6928305014504765,2.1011366844177246,-0.0011564010055735707,False
CCRCC,shipped,resnet50,donor,abs,INT8,predicted_value_decile,1,17336,13025,0.7513267189663129,2.119422674179077,0.18260003626346588,False
CCRCC,shipped,resnet50,donor,abs,INT8,predicted_value_decile,2,20684,15921,0.7697253916070392,2.1356120109558105,0.28498461842536926,False
CCRCC,shipped,resnet50,donor,abs,INT8,predicted_value_decile,3,23497,18305,0.7790356215687109,2.1367087364196777,0.36916640400886536,False
CCRCC,shipped,resnet50,donor,abs,INT8,predicted_value_decile,4,26641,20800,0.7807514732930445,2.1494710445404053,0.4533330500125885,False
CCRCC,shipped,resnet50,donor,abs,INT8,predicted_value_decile,5,30133,23218,0.7705173729797896,2.1473991870880127,0.5346444845199585,False
CCRCC,shipped,resnet50,donor,abs,INT8,predicted_value_decile,6,34296,25823,0.7529449498483788,2.1221702098846436,0.6239056587219238,False
CCRCC,shipped,resnet50,donor,abs,INT8,predicted_value_decile,7,40697,28624,0.7033442268471878,2.040856122970581,0.7322253584861755,False
CCRCC,shipped,resnet50,donor,abs,INT8,predicted_value_decile,8,53360,34615,0.6487068965517241,1.9148954153060913,0.9096420407295227,False
CCRCC,shipped,resnet50,donor,abs,INT8,predicted_value_decile,9,33641,22343,0.6641598049998514,1.8549519777297974,1.1694746017456055,False
CCRCC,shipped,resnet50,donor,abs,INT9,predicted_value_decile,0,7386,7086,0.9593826157595451,2.224046230316162,0.01654238812625408,False
CCRCC,shipped,resnet50,donor,abs,INT9,predicted_value_decile,1,10656,10322,0.9686561561561562,2.3080289363861084,0.18616153299808502,False
CCRCC,shipped,resnet50,donor,abs,INT9,predicted_value_decile,2,11523,11271,0.9781306951314762,2.339606761932373,0.2845902740955353,False
CCRCC,shipped,resnet50,donor,abs,INT9,predicted_value_decile,3,12346,12081,0.9785355580754901,2.366122245788574,0.36699163913726807,False
CCRCC,shipped,resnet50,donor,abs,INT9,predicted_value_decile,4,12979,12655,0.9750365975807073,2.369664192199707,0.44658151268959045,False
CCRCC,shipped,resnet50,donor,abs,INT9,predicted_value_decile,5,13869,13527,0.9753406878650227,2.360542058944702,0.5287124514579773,False
CCRCC,shipped,resnet50,donor,abs,INT9,predicted_value_decile,6,16093,15648,0.9723482259367426,2.3531858921051025,0.6220362782478333,False
CCRCC,shipped,resnet50,donor,abs,INT9,predicted_value_decile,7,21146,20518,0.9703017119076894,2.3712809085845947,0.7364351749420166,False
CCRCC,shipped,resnet50,donor,abs,INT9,predicted_value_decile,8,33973,32368,0.952756600830071,2.3656911849975586,0.8900585174560547,False
CCRCC,shipped,resnet50,donor,abs,INT9,predicted_value_decile,9,114429,84883,0.741796222985432,2.278512716293335,1.4639114141464233,False
CCRCC,shipped,resnet50,donor,abs,INT1,neoplastic_fraction_tertile,0,27150,23187,0.8540331491712707,2.0233070850372314,0.6874293684959412,False
CCRCC,shipped,resnet50,donor,abs,INT1,neoplastic_fraction_tertile,1,123750,95866,0.7746747474747475,2.0233070850372314,0.8150736689567566,False
CCRCC,shipped,resnet50,donor,abs,INT1,neoplastic_fraction_tertile,2,10500,7473,0.7117142857142857,2.0233068466186523,0.9141082763671875,False
CCRCC,shipped,resnet50,donor,abs,INT10,neoplastic_fraction_tertile,0,200550,168520,0.8402892046871104,2.2389039993286133,0.36512139439582825,False
CCRCC,shipped,resnet50,donor,abs,INT10,neoplastic_fraction_tertile,1,93150,68180,0.7319377348362855,2.2389039993286133,0.6496572494506836,False
CCRCC,shipped,resnet50,donor,abs,INT10,neoplastic_fraction_tertile,2,3300,2328,0.7054545454545454,2.2389039993286133,0.6955674290657043,False
CCRCC,shipped,resnet50,donor,abs,INT11,neoplastic_fraction_tertile,0,151350,130721,0.8637000330360093,2.104649305343628,0.6732958555221558,False
CCRCC,shipped,resnet50,donor,abs,INT11,neoplastic_fraction_tertile,1,60600,52095,0.8596534653465346,2.104649305343628,0.7517966628074646,False
CCRCC,shipped,resnet50,donor,abs,INT11,neoplastic_fraction_tertile,2,1350,1046,0.7748148148148148,2.104649543762207,0.8745576739311218,False
CCRCC,shipped,resnet50,donor,abs,INT12,neoplastic_fraction_tertile,0,158100,142458,0.9010626185958255,2.2912659645080566,1.017265796661377,False
CCRCC,shipped,resnet50,donor,abs,INT12,neoplastic_fraction_tertile,1,59250,51824,0.8746666666666667,2.2912662029266357,1.1812798976898193,False
CCRCC,shipped,resnet50,donor,abs,INT12,neoplastic_fraction_tertile,2,150,142,0.9466666666666667,2.2912659645080566,0.9554860591888428,False
CCRCC,shipped,resnet50,donor,abs,INT13,neoplastic_fraction_tertile,0,109800,101688,0.926120218579235,2.2381272315979004,0.3532700836658478,False
CCRCC,shipped,resnet50,donor,abs,INT13,neoplastic_fraction_tertile,1,388350,354235,0.912153984807519,2.2381272315979004,0.43999478220939636,False
CCRCC,shipped,resnet50,donor,abs,INT13,neoplastic_fraction_tertile,2,154050,141286,0.9171437844855567,2.2381274700164795,0.5113781690597534,False
CCRCC,shipped,resnet50,donor,abs,INT14,neoplastic_fraction_tertile,0,59400,58262,0.9808417508417508,2.1889586448669434,0.29900121688842773,False
CCRCC,shipped,resnet50,donor,abs,INT14,neoplastic_fraction_tertile,1,463650,450043,0.9706524317912218,2.1889586448669434,0.46651002764701843,False
CCRCC,shipped,resnet50,donor,abs,INT14,neoplastic_fraction_tertile,2,159900,154745,0.96776110068793,2.1889586448669434,0.5039421319961548,False
CCRCC,shipped,resnet50,donor,abs,INT15,neoplastic_fraction_tertile,0,64950,63554,0.9785065434949961,2.125363349914551,0.37584200501441956,False
CCRCC,shipped,resnet50,donor,abs,INT15,neoplastic_fraction_tertile,1,194100,182506,0.9402679031427099,2.125363349914551,0.46481558680534363,False
CCRCC,shipped,resnet50,donor,abs,INT15,neoplastic_fraction_tertile,2,481800,443854,0.9212411789124118,2.125363349914551,0.6142801642417908,False
CCRCC,shipped,resnet50,donor,abs,INT16,neoplastic_fraction_tertile,0,55050,52478,0.9532788374205268,2.0868237018585205,0.3673602044582367,False
CCRCC,shipped,resnet50,donor,abs,INT16,neoplastic_fraction_tertile,1,115050,108322,0.9415210777922642,2.0868237018585205,0.3501327633857727,False
CCRCC,shipped,resnet50,donor,abs,INT16,neoplastic_fraction_tertile,2,305100,285124,0.9345263847918716,2.0868234634399414,0.5526307225227356,False
CCRCC,shipped,resnet50,donor,abs,INT17,neoplastic_fraction_tertile,0,248550,232397,0.9350110641721987,2.0451135635375977,0.07375737279653549,False
CCRCC,shipped,resnet50,donor,abs,INT17,neoplastic_fraction_tertile,1,165300,156087,0.9442649727767695,2.0451133251190186,0.27295297384262085,False
CCRCC,shipped,resnet50,donor,abs,INT17,neoplastic_fraction_tertile,2,123900,113184,0.9135108958837772,2.0451135635375977,0.4764564037322998,False
CCRCC,shipped,resnet50,donor,abs,INT18,neoplastic_fraction_tertile,0,38400,35508,0.9246875,2.253152370452881,0.29583030939102173,False
CCRCC,shipped,resnet50,donor,abs,INT18,neoplastic_fraction_tertile,1,127650,114559,0.8974461417939679,2.2531521320343018,0.48365092277526855,False
CCRCC,shipped,resnet50,donor,abs,INT18,neoplastic_fraction_tertile,2,570750,493022,0.863814279456855,2.2531521320343018,0.6609053611755371,False
CCRCC,shipped,resnet50,donor,abs,INT19,neoplastic_fraction_tertile,0,281700,275289,0.9772417465388712,2.1703133583068848,0.31874018907546997,False
CCRCC,shipped,resnet50,donor,abs,INT19,neoplastic_fraction_tertile,1,256350,249537,0.9734230544177882,2.170313596725464,0.3060343265533447,False
CCRCC,shipped,resnet50,donor,abs,INT19,neoplastic_fraction_tertile,2,197250,189685,0.9616476552598225,2.170313596725464,0.3945896625518799,False
CCRCC,shipped,resnet50,donor,abs,INT2,neoplastic_fraction_tertile,0,292650,277740,0.9490517683239365,2.2498867511749268,0.5259308815002441,False
CCRCC,shipped,resnet50,donor,abs,INT2,neoplastic_fraction_tertile,1,91350,85820,0.939463601532567,2.2498867511749268,0.571346640586853,False
CCRCC,shipped,resnet50,donor,abs,INT2,neoplastic_fraction_tertile,2,1800,1766,0.9811111111111112,2.2498865127563477,0.4070288836956024,False
CCRCC,shipped,resnet50,donor,abs,INT20,neoplastic_fraction_tertile,0,130950,126587,0.9666819396716304,2.0599236488342285,0.323926717042923,False
CCRCC,shipped,resnet50,donor,abs,INT20,neoplastic_fraction_tertile,1,90000,86896,0.9655111111111111,2.0599236488342285,0.3897652328014374,False
CCRCC,shipped,resnet50,donor,abs,INT20,neoplastic_fraction_tertile,2,256950,246378,0.958855808523059,2.0599236488342285,0.37651699781417847,False
CCRCC,shipped,resnet50,donor,abs,INT21,neoplastic_fraction_tertile,0,71250,68133,0.9562526315789474,2.2958781719207764,0.4551577568054199,False
CCRCC,shipped,resnet50,donor,abs,INT21,neoplastic_fraction_tertile,1,199050,185161,0.9302235619191158,2.2958779335021973,0.5675446391105652,False
CCRCC,shipped,resnet50,donor,abs,INT21,neoplastic_fraction_tertile,2,473250,431172,0.9110871632329636,2.2958779335021973,0.6664164066314697,False
CCRCC,shipped,resnet50,donor,abs,INT22,neoplastic_fraction_tertile,0,59100,51609,0.873248730964467,2.0295557975769043,0.44904273748397827,False
CCRCC,shipped,resnet50,donor,abs,INT22,neoplastic_fraction_tertile,1,44850,38606,0.8607803790412486,2.0295557975769043,0.47386208176612854,False
CCRCC,shipped,resnet50,donor,abs,INT22,neoplastic_fraction_tertile,2,252900,215907,0.8537247924080664,2.0295557975769043,0.49829190969467163,False
CCRCC,shipped,resnet50,donor,abs,INT23,neoplastic_fraction_tertile,0,47100,40779,0.8657961783439491,2.3074679374694824,0.4725668728351593,False
CCRCC,shipped,resnet50,donor,abs,INT23,neoplastic_fraction_tertile,1,15450,13555,0.8773462783171521,2.3074676990509033,0.471145898103714,False
CCRCC,shipped,resnet50,donor,abs,INT23,neoplastic_fraction_tertile,2,188400,163471,0.8676804670912951,2.3074676990509033,0.5245186686515808,False
CCRCC,shipped,resnet50,donor,abs,INT24,neoplastic_fraction_tertile,0,328500,306262,0.9323044140030441,2.145535707473755,0.3264015018939972,False
CCRCC,shipped,resnet50,donor,abs,INT24,neoplastic_fraction_tertile,1,282750,260253,0.9204350132625995,2.145535707473755,0.4804225265979767,False
CCRCC,shipped,resnet50,donor,abs,INT24,neoplastic_fraction_tertile,2,58050,50820,0.875452196382429,2.145535945892334,0.5985027551651001,False
CCRCC,shipped,resnet50,donor,abs,INT3,neoplastic_fraction_tertile,0,176100,169490,0.9624645088018171,2.403090476989746,0.457017719745636,False
CCRCC,shipped,resnet50,donor,abs,INT3,neoplastic_fraction_tertile,1,120600,114369,0.9483333333333334,2.403090715408325,0.526619553565979,False
CCRCC,shipped,resnet50,donor,abs,INT3,neoplastic_fraction_tertile,2,2250,2197,0.9764444444444444,2.403090715408325,0.4085548520088196,False
CCRCC,shipped,resnet50,donor,abs,INT4,neoplastic_fraction_tertile,0,96900,90030,0.9291021671826626,2.1518163681030273,0.5728951096534729,False
CCRCC,shipped,resnet50,donor,abs,INT4,neoplastic_fraction_tertile,1,91050,80366,0.8826578802855574,2.1518163681030273,0.700557291507721,False
CCRCC,shipped,resnet50,donor,abs,INT4,neoplastic_fraction_tertile,2,6450,5387,0.8351937984496124,2.1518163681030273,0.7960110902786255,False
CCRCC,shipped,resnet50,donor,abs,INT5,neoplastic_fraction_tertile,0,11850,4909,0.4142616033755274,2.0021514892578125,0.4251771867275238,False
CCRCC,shipped,resnet50,donor,abs,INT5,neoplastic_fraction_tertile,1,43350,12310,0.2839677047289504,2.0021517276763916,0.6517435312271118,False
CCRCC,shipped,resnet50,donor,abs,INT5,neoplastic_fraction_tertile,2,120000,27943,0.23285833333333333,2.0021517276763916,0.7971463799476624,False
CCRCC,shipped,resnet50,donor,abs,INT6,neoplastic_fraction_tertile,0,132150,116986,0.8852516080211881,2.2725718021392822,0.6852404475212097,False
CCRCC,shipped,resnet50,donor,abs,INT6,neoplastic_fraction_tertile,1,114450,98462,0.8603058103975535,2.2725720405578613,0.8183619976043701,False
CCRCC,shipped,resnet50,donor,abs,INT6,neoplastic_fraction_tertile,2,4650,3927,0.844516129032258,2.2725720405578613,0.7165947556495667,False
CCRCC,shipped,resnet50,donor,abs,INT7,neoplastic_fraction_tertile,0,230250,192894,0.8377589576547231,2.0305776596069336,0.4787045419216156,False
CCRCC,shipped,resnet50,donor,abs,INT7,neoplastic_fraction_tertile,1,124200,103888,0.8364573268921095,2.0305776596069336,0.5825868248939514,False
CCRCC,shipped,resnet50,donor,abs,INT7,neoplastic_fraction_tertile,2,1350,1046,0.7748148148148148,2.0305776596069336,0.6454516649246216,False
CCRCC,shipped,resnet50,donor,abs,INT8,neoplastic_fraction_tertile,0,216450,159420,0.7365211365211365,2.0484464168548584,0.6351190805435181,False
CCRCC,shipped,resnet50,donor,abs,INT8,neoplastic_fraction_tertile,1,67200,46076,0.6856547619047619,2.0484464168548584,0.6460322737693787,False
CCRCC,shipped,resnet50,donor,abs,INT8,neoplastic_fraction_tertile,2,5700,3035,0.5324561403508772,2.0484466552734375,0.5561650395393372,False
CCRCC,shipped,resnet50,donor,abs,INT9,neoplastic_fraction_tertile,0,194850,170298,0.8739953810623556,2.3183858394622803,0.9155302047729492,False
CCRCC,shipped,resnet50,donor,abs,INT9,neoplastic_fraction_tertile,1,52500,43877,0.8357523809523809,2.318385601043701,1.1677439212799072,False
