fragment,task,label_set,design,score,stratum,stratum_value,agg_unit,n_cells,coverage_mean,coverage_sd,width_mean,width_median,detail,encoder,fold,n_spot_gene,n_covered,coverage,pred_mean,n_folds
spot,IDC,shipped,donor,abs,neoplastic_fraction_tertile,1,fold,,,,4.107401847839356,,,hoptimus0,IDC_shipped_patient_1,2135550,1892859,0.8863566762660673,1.5405555963516235,
spot,IDC,shipped,donor,abs,neoplastic_fraction_tertile,2,fold,,,,4.107401847839356,,,hoptimus0,IDC_shipped_patient_1,931200,783497,0.841384235395189,2.026297092437744,
spot,IDC,shipped,donor,abs,neoplastic_fraction_tertile,1,fold,,,,4.528781414031982,,,hoptimus0,IDC_shipped_patient_2,668700,591683,0.8848257813668312,1.5620847940444946,
spot,IDC,shipped,donor,abs,neoplastic_fraction_tertile,2,fold,,,,4.528781414031982,,,hoptimus0,IDC_shipped_patient_2,475500,404716,0.8511377497371189,1.938223361968994,
spot,IDC,shipped,donor,abs,neoplastic_fraction_tertile,1,fold,,,,4.040651321411133,,,hoptimus0,NCBI783,320400,283241,0.8840230961298376,1.8004544973373413,
spot,IDC,shipped,donor,abs,neoplastic_fraction_tertile,2,fold,,,,4.040651798248291,,,hoptimus0,NCBI783,117600,99138,0.8430102040816326,2.10435152053833,
spot,IDC,shipped,donor,abs,neoplastic_fraction_tertile,1,fold,,,,3.631220579147339,,,hoptimus0,NCBI785,368250,233004,0.6327331975560081,1.1127985715866089,
spot,IDC,shipped,donor,abs,neoplastic_fraction_tertile,2,fold,,,,3.631220579147339,,,hoptimus0,NCBI785,222750,142070,0.6378002244668911,1.9043452739715576,
spot,IDC,audited,patient,abs,predicted_value_decile,0,fold,,,,4.027791500091553,,,hoptimus0,0,248329,228351,0.9195502740316274,0.3237501978874206,
spot,IDC,audited,patient,abs,predicted_value_decile,1,fold,,,,4.053816795349121,,,hoptimus0,0,307677,284206,0.9237154548438784,0.7970139980316162,
spot,IDC,audited,patient,abs,predicted_value_decile,2,fold,,,,3.862725734710693,,,hoptimus0,0,320693,296326,0.924017674224258,1.0711863040924072,
spot,IDC,audited,patient,abs,predicted_value_decile,3,fold,,,,3.8702144622802734,,,hoptimus0,0,334630,306421,0.9157009234079432,1.290510177612305,
spot,IDC,audited,patient,abs,predicted_value_decile,4,fold,,,,3.861076593399048,,,hoptimus0,0,342847,309221,0.9019212651707612,1.5090084075927734,
spot,IDC,audited,patient,abs,predicted_value_decile,5,fold,,,,3.7917304039001465,,,hoptimus0,0,342457,297570,0.8689266097641456,1.7043476104736328,
spot,IDC,audited,patient,abs,predicted_value_decile,6,fold,,,,3.6997711658477774,,,hoptimus0,0,340745,285697,0.8384481063551923,1.9313501119613647,
spot,IDC,audited,patient,abs,predicted_value_decile,7,fold,,,,3.7303566932678223,,,hoptimus0,0,339646,271823,0.800312678494668,2.2637171745300293,
spot,IDC,audited,patient,abs,predicted_value_decile,8,fold,,,,3.829754590988159,,,hoptimus0,0,315258,238727,0.7572432737630765,2.7102813720703125,
spot,IDC,audited,patient,abs,predicted_value_decile,9,fold,,,,4.02664041519165,,,hoptimus0,0,221868,145095,0.6539699280653362,3.5467379093170166,
spot,IDC,audited,patient,abs,predicted_value_decile,0,fold,,,,4.721847057342529,,,hoptimus0,1,106883,85430,0.7992851997043496,0.3863534033298492,
spot,IDC,audited,patient,abs,predicted_value_decile,1,fold,,,,4.675619602203369,,,hoptimus0,1,112582,83638,0.7429073919454264,0.7019801139831543,
spot,IDC,audited,patient,abs,predicted_value_decile,2,fold,,,,4.472048759460449,,,hoptimus0,1,112656,86926,0.7716055957960517,0.8947047591209412,
spot,IDC,audited,patient,abs,predicted_value_decile,3,fold,,,,4.165220260620117,,,hoptimus0,1,105901,89724,0.847244124229233,1.128787875175476,
spot,IDC,audited,patient,abs,predicted_value_decile,4,fold,,,,4.135484218597412,,,hoptimus0,1,107801,93766,0.8698064025380099,1.4109212160110474,
spot,IDC,audited,patient,abs,predicted_value_decile,5,fold,,,,4.143492221832275,,,hoptimus0,1,113035,99868,0.8835139558543814,1.7503560781478882,
spot,IDC,audited,patient,abs,predicted_value_decile,6,fold,,,,4.110072135925293,,,hoptimus0,1,117027,106571,0.9106530971485212,2.1072442531585693,
spot,IDC,audited,patient,abs,predicted_value_decile,7,fold,,,,3.9719159603118896,,,hoptimus0,1,114887,106886,0.930357655783509,2.31887149810791,
spot,IDC,audited,patient,abs,predicted_value_decile,8,fold,,,,3.806168794631958,,,hoptimus0,1,124116,112322,0.9049759902027136,2.5336267948150635,
spot,IDC,audited,patient,abs,predicted_value_decile,9,fold,,,,3.6643245220184326,,,hoptimus0,1,149112,125073,0.8387856108160309,3.266594409942627,
spot,IDC,audited,patient,abs,predicted_value_decile,0,fold,,,,3.810522556304932,,,hoptimus0,2,132148,76559,0.5793428580076884,0.2583242952823639,
spot,IDC,audited,patient,abs,predicted_value_decile,1,fold,,,,3.728654146194458,,,hoptimus0,2,76626,53501,0.6982094850311904,0.7843087911605835,
spot,IDC,audited,patient,abs,predicted_value_decile,2,fold,,,,3.8153655529022217,,,hoptimus0,2,62074,45117,0.7268260463317975,1.0678280591964722,
spot,IDC,audited,patient,abs,predicted_value_decile,3,fold,,,,3.99111533164978,,,hoptimus0,2,54912,40144,0.7310606060606061,1.3447580337524414,
spot,IDC,audited,patient,abs,predicted_value_decile,4,fold,,,,3.852416515350342,,,hoptimus0,2,47694,34062,0.7141778840105674,1.5553092956542969,
spot,IDC,audited,patient,abs,predicted_value_decile,5,fold,,,,3.653352022171021,,,hoptimus0,2,42379,29995,0.7077797965973713,1.723670482635498,
spot,IDC,audited,patient,abs,predicted_value_decile,6,fold,,,,3.603504657745361,,,hoptimus0,2,39438,26942,0.6831482326689995,1.9161076545715328,
spot,IDC,audited,patient,abs,predicted_value_decile,7,fold,,,,3.629559755325317,,,hoptimus0,2,41065,27134,0.6607573359308413,2.1812832355499268,
spot,IDC,audited,patient,abs,predicted_value_decile,8,fold,,,,3.720710277557373,,,hoptimus0,2,47987,30348,0.6324212807635401,2.5510387420654297,
spot,IDC,audited,patient,abs,predicted_value_decile,9,fold,,,,3.712932109832764,,,hoptimus0,2,57177,36411,0.6368120048271158,3.275408744812012,
spot,IDC,audited,patient,abs,predicted_value_decile,0,fold,,,,4.242496490478516,,,hoptimus0,3,45690,41066,0.8987962355001095,0.2973409593105316,
spot,IDC,audited,patient,abs,predicted_value_decile,1,fold,,,,4.154326438903809,,,hoptimus0,3,36165,32614,0.9018111433706624,0.8192508220672607,
spot,IDC,audited,patient,abs,predicted_value_decile,2,fold,,,,4.414201736450195,,,hoptimus0,3,37627,33632,0.8938262417944561,1.1841087341308594,
spot,IDC,audited,patient,abs,predicted_value_decile,3,fold,,,,4.346290588378906,,,hoptimus0,3,37557,32529,0.8661234922917166,1.553207516670227,
spot,IDC,audited,patient,abs,predicted_value_decile,4,fold,,,,4.257946968078613,,,hoptimus0,3,34708,30326,0.8737466866428489,1.7456066608428955,
spot,IDC,audited,patient,abs,predicted_value_decile,5,fold,,,,4.388246536254883,,,hoptimus0,3,35179,30852,0.8770004832428437,1.9791676998138428,
spot,IDC,audited,patient,abs,predicted_value_decile,6,fold,,,,4.460513591766357,,,hoptimus0,3,35790,30944,0.8645990500139704,2.149306297302246,
spot,IDC,audited,patient,abs,predicted_value_decile,7,fold,,,,4.20216703414917,,,hoptimus0,3,37452,31593,0.8435597564883051,2.2392678260803223,
spot,IDC,audited,patient,abs,predicted_value_decile,8,fold,,,,3.7449584007263184,,,hoptimus0,3,45689,37466,0.8200223248484317,2.3222076892852783,
spot,IDC,audited,patient,abs,predicted_value_decile,9,fold,,,,3.447090148925781,,,hoptimus0,3,104893,87061,0.8299981886303185,3.237957000732422,
spot,IDC,audited,patient,abs,neoplastic_fraction_tertile,1,fold,,,,3.8636574745178223,,,hoptimus0,0,2135550,1849769,0.866179204420407,1.561633825302124,
spot,IDC,audited,patient,abs,neoplastic_fraction_tertile,2,fold,,,,3.8636574745178223,,,hoptimus0,0,931200,768935,0.8257463487972508,2.0380666255950928,
spot,IDC,audited,patient,abs,neoplastic_fraction_tertile,1,fold,,,,4.163454532623291,,,hoptimus0,1,668700,576837,0.8626244952893675,1.5956159830093384,
spot,IDC,audited,patient,abs,neoplastic_fraction_tertile,2,fold,,,,4.163454055786133,,,hoptimus0,1,475500,393861,0.8283091482649843,1.958833694458008,
spot,IDC,audited,patient,abs,neoplastic_fraction_tertile,1,fold,,,,3.766958475112915,,,hoptimus0,2,368250,246083,0.6682498302783435,1.1641381978988647,
spot,IDC,audited,patient,abs,neoplastic_fraction_tertile,2,fold,,,,3.766958475112915,,,hoptimus0,2,222750,147229,0.6609607182940517,1.8924267292022705,
spot,IDC,audited,patient,abs,neoplastic_fraction_tertile,1,fold,,,,4.0493998527526855,,,hoptimus0,3,320400,278113,0.8680181023720349,1.907359004020691,
spot,IDC,audited,patient,abs,neoplastic_fraction_tertile,2,fold,,,,4.0493998527526855,,,hoptimus0,3,117600,98053,0.8337840136054422,2.2465059757232666,
spot,IDC,audited,donor,abs,predicted_value_decile,0,fold,,,,5.743997097015381,,,hoptimus0,IDC_JanesickSample1,130351,127317,0.9767243826284416,0.3367473483085632,
spot,IDC,audited,donor,abs,predicted_value_decile,1,fold,,,,5.569298267364502,,,hoptimus0,IDC_JanesickSample1,142956,137542,0.9621282072805618,0.7901115417480469,
spot,IDC,audited,donor,abs,predicted_value_decile,2,fold,,,,5.501315116882324,,,hoptimus0,IDC_JanesickSample1,151543,144909,0.956223646093848,1.0578885078430176,
spot,IDC,audited,donor,abs,predicted_value_decile,3,fold,,,,5.441740989685059,,,hoptimus0,IDC_JanesickSample1,154039,146263,0.9495192775855466,1.303489327430725,
spot,IDC,audited,donor,abs,predicted_value_decile,4,fold,,,,5.440060138702393,,,hoptimus0,IDC_JanesickSample1,156042,145967,0.9354340498071032,1.5364575386047363,
spot,IDC,audited,donor,abs,predicted_value_decile,5,fold,,,,5.465085506439209,,,hoptimus0,IDC_JanesickSample1,158083,146199,0.9248243011582524,1.7522802352905271,
spot,IDC,audited,donor,abs,predicted_value_decile,6,fold,,,,5.463168621063232,,,hoptimus0,IDC_JanesickSample1,158289,144145,0.9106444541313672,1.9520821571350095,
spot,IDC,audited,donor,abs,predicted_value_decile,7,fold,,,,5.44760799407959,,,hoptimus0,IDC_JanesickSample1,153343,135937,0.886489764775699,2.16563081741333,
spot,IDC,audited,donor,abs,predicted_value_decile,8,fold,,,,5.365240097045898,,,hoptimus0,IDC_JanesickSample1,135978,115006,0.84576916854197,2.459105968475342,
spot,IDC,audited,donor,abs,predicted_value_decile,9,fold,,,,4.978723049163818,,,hoptimus0,IDC_JanesickSample1,85426,65301,0.7644159857654578,3.0399956703186035,
spot,IDC,audited,donor,abs,predicted_value_decile,0,fold,,,,6.0108418464660645,,,hoptimus0,NCBI783,11288,9432,0.8355776045357902,0.2136672735214233,
spot,IDC,audited,donor,abs,predicted_value_decile,1,fold,,,,4.57739782333374,,,hoptimus0,NCBI783,10271,9048,0.8809268815110506,0.7101970314979553,
spot,IDC,audited,donor,abs,predicted_value_decile,2,fold,,,,4.367760181427002,,,hoptimus0,NCBI783,8268,7474,0.9039671020803096,1.0996732711791992,
spot,IDC,audited,donor,abs,predicted_value_decile,3,fold,,,,4.391756534576416,,,hoptimus0,NCBI783,8646,7613,0.8805227851029378,1.5435222387313845,
spot,IDC,audited,donor,abs,predicted_value_decile,4,fold,,,,4.586647033691406,,,hoptimus0,NCBI783,9266,8042,0.8679041657673214,1.8741488456726076,
spot,IDC,audited,donor,abs,predicted_value_decile,5,fold,,,,4.558963775634766,,,hoptimus0,NCBI783,8783,7546,0.8591597404076056,1.9445737600326536,
spot,IDC,audited,donor,abs,predicted_value_decile,6,fold,,,,4.373334884643555,,,hoptimus0,NCBI783,8545,7441,0.8708016383850204,2.035805940628052,
spot,IDC,audited,donor,abs,predicted_value_decile,7,fold,,,,4.194815635681152,,,hoptimus0,NCBI783,10834,9614,0.887391545135684,2.164872169494629,
spot,IDC,audited,donor,abs,predicted_value_decile,8,fold,,,,4.212143898010254,,,hoptimus0,NCBI783,20315,17474,0.860152596603495,2.4655091762542725,
spot,IDC,audited,donor,abs,predicted_value_decile,9,fold,,,,4.169623374938965,,,hoptimus0,NCBI783,54034,45191,0.8363437835436948,3.2121834754943848,
spot,IDC,audited,donor,abs,predicted_value_decile,0,fold,,,,3.7139933109283447,,,hoptimus0,NCBI785,36061,22854,0.6337594631319153,0.2301746308803558,
spot,IDC,audited,donor,abs,predicted_value_decile,1,fold,,,,3.759485721588135,,,hoptimus0,NCBI785,24423,17868,0.7316054538754453,0.8309295177459717,
spot,IDC,audited,donor,abs,predicted_value_decile,2,fold,,,,3.7065680027008057,,,hoptimus0,NCBI785,17889,13884,0.7761194029850746,1.2166954278945925,
spot,IDC,audited,donor,abs,predicted_value_decile,3,fold,,,,3.7089202404022217,,,hoptimus0,NCBI785,14965,11272,0.7532241897761444,1.470296025276184,
spot,IDC,audited,donor,abs,predicted_value_decile,4,fold,,,,3.687875747680664,,,hoptimus0,NCBI785,12392,9166,0.7396707553260168,1.582377314567566,
spot,IDC,audited,donor,abs,predicted_value_decile,5,fold,,,,3.5647292137146,,,hoptimus0,NCBI785,10805,8132,0.7526145303100417,1.708503246307373,
spot,IDC,audited,donor,abs,predicted_value_decile,6,fold,,,,3.4998364448547363,,,hoptimus0,NCBI785,10845,8457,0.7798063623789765,1.8063884973526,
spot,IDC,audited,donor,abs,predicted_value_decile,7,fold,,,,3.5063066482543945,,,hoptimus0,NCBI785,13473,10717,0.7954427373265048,1.9239126443862915,
spot,IDC,audited,donor,abs,predicted_value_decile,8,fold,,,,3.5600359439849854,,,hoptimus0,NCBI785,21407,16130,0.7534918484607839,2.206047534942627,
spot,IDC,audited,donor,abs,predicted_value_decile,9,fold,,,,4.514487266540527,,,hoptimus0,NCBI785,38240,27118,0.7091527196652719,3.7397947311401367,
spot,IDC,audited,donor,abs,neoplastic_fraction_tertile,1,fold,,,,5.458868980407715,,,hoptimus0,IDC_JanesickSample1,934750,876318,0.9374891682267986,1.4264580011367798,
spot,IDC,audited,donor,abs,neoplastic_fraction_tertile,2,fold,,,,5.458869457244873,,,hoptimus0,IDC_JanesickSample1,468900,410090,0.8745788014502026,1.9849876165390012,
spot,IDC,audited,donor,abs,neoplastic_fraction_tertile,1,fold,,,,4.427140235900879,,,hoptimus0,NCBI783,106800,92350,0.8647003745318352,2.17558217048645,
spot,IDC,audited,donor,abs,neoplastic_fraction_tertile,2,fold,,,,4.427140235900879,,,hoptimus0,NCBI783,39200,33379,0.8515051020408163,2.341257095336914,
spot,IDC,audited,donor,abs,neoplastic_fraction_tertile,1,fold,,,,3.819530725479126,,,hoptimus0,NCBI785,122750,89772,0.7313401221995927,1.4801957607269287,
spot,IDC,audited,donor,abs,neoplastic_fraction_tertile,2,fold,,,,3.819531202316284,,,hoptimus0,NCBI785,74250,53366,0.7187340067340068,2.1776132583618164,
spot,LUNG,shipped,patient,abs,predicted_value_decile,0,fold,,,,2.0852668285369877,,,hoptimus0,0,63416,44154,0.6962596190235902,0.0385859198868274,
spot,LUNG,shipped,patient,abs,predicted_value_decile,1,fold,,,,2.066026210784912,,,hoptimus0,0,62929,40403,0.6420410303675571,0.5569424629211426,
spot,LUNG,shipped,patient,abs,predicted_value_decile,2,fold,,,,2.0602471828460693,,,hoptimus0,0,61981,37907,0.6115906487471967,0.868010401725769,
spot,LUNG,shipped,patient,abs,predicted_value_decile,3,fold,,,,2.064067840576172,,,hoptimus0,0,60746,36782,0.6055048892108122,1.1020435094833374,
spot,LUNG,shipped,patient,abs,predicted_value_decile,4,fold,,,,2.0676615238189697,,,hoptimus0,0,58941,34834,0.5909977774384554,1.3062468767166138,
spot,LUNG,shipped,patient,abs,predicted_value_decile,5,fold,,,,2.0650455951690674,,,hoptimus0,0,56152,32472,0.5782875053426414,1.5320111513137815,
spot,LUNG,shipped,patient,abs,predicted_value_decile,6,fold,,,,2.0734879970550537,,,hoptimus0,0,49028,28540,0.582116341682304,1.8554960489273071,
spot,LUNG,shipped,patient,abs,predicted_value_decile,7,fold,,,,2.1423041820526123,,,hoptimus0,0,31198,19869,0.6368677479325597,2.382987260818481,
spot,LUNG,shipped,patient,abs,predicted_value_decile,8,fold,,,,2.192316055297852,,,hoptimus0,0,23912,15142,0.6332385413181666,2.786741256713867,
spot,LUNG,shipped,patient,abs,predicted_value_decile,9,fold,,,,2.172743797302246,,,hoptimus0,0,20997,10987,0.523265228365957,3.3490610122680664,
spot,LUNG,shipped,patient,abs,predicted_value_decile,0,fold,,,,1.995025634765625,,,hoptimus0,1,14684,11585,0.7889539634976845,0.3537873029708862,
spot,LUNG,shipped,patient,abs,predicted_value_decile,1,fold,,,,2.007864236831665,,,hoptimus0,1,15171,11298,0.7447103025509195,0.9196563959121704,
spot,LUNG,shipped,patient,abs,predicted_value_decile,2,fold,,,,2.010305404663086,,,hoptimus0,1,16119,11776,0.7305664123084559,1.1872233152389526,
spot,LUNG,shipped,patient,abs,predicted_value_decile,3,fold,,,,2.0193703174591064,,,hoptimus0,1,17304,12529,0.7240522422561257,1.425427794456482,
spot,LUNG,shipped,patient,abs,predicted_value_decile,4,fold,,,,2.030841112136841,,,hoptimus0,1,19159,13260,0.6921029281277729,1.6309484243392944,
spot,LUNG,shipped,patient,abs,predicted_value_decile,5,fold,,,,2.0430195331573486,,,hoptimus0,1,21948,14726,0.670949517040277,1.7676286697387695,
spot,LUNG,shipped,patient,abs,predicted_value_decile,6,fold,,,,2.0831832885742188,,,hoptimus0,1,29022,18951,0.6529873888774034,1.852325677871704,
spot,LUNG,shipped,patient,abs,predicted_value_decile,7,fold,,,,2.082659721374512,,,hoptimus0,1,46902,28858,0.6152829303654428,2.1367886066436768,
spot,LUNG,shipped,patient,abs,predicted_value_decile,8,fold,,,,2.078015089035034,,,hoptimus0,1,54188,30789,0.5681885288255702,2.525930166244507,
spot,LUNG,shipped,patient,abs,predicted_value_decile,9,fold,,,,2.083221435546875,,,hoptimus0,1,57103,25542,0.4472969896502811,3.054068088531494,
spot,LUNG,shipped,patient,abs,neoplastic_fraction_tertile,0,fold,,,,2.083991765975952,,,hoptimus0,0,188850,122448,0.6483876092136617,1.2627856731414795,
spot,LUNG,shipped,patient,abs,neoplastic_fraction_tertile,1,fold,,,,2.083991765975952,,,hoptimus0,0,171600,99223,0.5782226107226107,1.369680404663086,
spot,LUNG,shipped,patient,abs,neoplastic_fraction_tertile,2,fold,,,,2.083991765975952,,,hoptimus0,0,104250,57223,0.5489016786570743,1.3854718208312988,
spot,LUNG,shipped,patient,abs,neoplastic_fraction_tertile,0,fold,,,,2.059510946273804,,,hoptimus0,1,61050,43074,0.7055528255528255,1.3457973003387451,
spot,LUNG,shipped,patient,abs,neoplastic_fraction_tertile,1,fold,,,,2.059510946273804,,,hoptimus0,1,77850,45444,0.58373795761079,2.313908100128174,
spot,LUNG,shipped,patient,abs,neoplastic_fraction_tertile,2,fold,,,,2.0595107078552246,,,hoptimus0,1,147300,85841,0.5827630685675492,2.270796060562134,
spot,LUNG,shipped,donor,abs,predicted_value_decile,0,fold,,,,2.020522117614746,,,hoptimus0,LUNG_hest_patient_1,62920,42655,0.6779243483788938,0.0370914489030838,
spot,LUNG,shipped,donor,abs,predicted_value_decile,1,fold,,,,1.9977185726165767,,,hoptimus0,LUNG_hest_patient_1,61810,38965,0.630399611713315,0.5504218935966492,
spot,LUNG,shipped,donor,abs,predicted_value_decile,2,fold,,,,1.991888403892517,,,hoptimus0,LUNG_hest_patient_1,60843,36622,0.6019098335059087,0.8392160534858704,
spot,LUNG,shipped,donor,abs,predicted_value_decile,3,fold,,,,1.9944652318954468,,,hoptimus0,LUNG_hest_patient_1,59744,34987,0.5856152919121586,1.0677036046981812,
spot,LUNG,shipped,donor,abs,predicted_value_decile,4,fold,,,,2.00224232673645,,,hoptimus0,LUNG_hest_patient_1,58378,33476,0.5734351981910993,1.289806842803955,
spot,LUNG,shipped,donor,abs,predicted_value_decile,5,fold,,,,2.0091233253479004,,,hoptimus0,LUNG_hest_patient_1,55601,31496,0.5664646319310804,1.517848014831543,
spot,LUNG,shipped,donor,abs,predicted_value_decile,6,fold,,,,2.015643358230591,,,hoptimus0,LUNG_hest_patient_1,48132,26984,0.560624948059503,1.822413206100464,
spot,LUNG,shipped,donor,abs,predicted_value_decile,7,fold,,,,2.07892107963562,,,hoptimus0,LUNG_hest_patient_1,31942,20263,0.6343685429841588,2.296497106552124,
spot,LUNG,shipped,donor,abs,predicted_value_decile,8,fold,,,,2.127819776535034,,,hoptimus0,LUNG_hest_patient_1,26345,16468,0.6250901499335737,2.69917631149292,
spot,LUNG,shipped,donor,abs,predicted_value_decile,9,fold,,,,2.145094156265259,,,hoptimus0,LUNG_hest_patient_1,23585,12284,0.5208395166419334,3.322866201400757,
spot,LUNG,shipped,donor,abs,predicted_value_decile,0,fold,,,,1.9887480735778809,,,hoptimus0,LUNG_hest_patient_2,15180,11415,0.7519762845849802,0.334370881319046,
spot,LUNG,shipped,donor,abs,predicted_value_decile,1,fold,,,,1.9989676475524905,,,hoptimus0,LUNG_hest_patient_2,16290,11643,0.7147329650092081,0.8543294668197632,
spot,LUNG,shipped,donor,abs,predicted_value_decile,2,fold,,,,2.0029168128967285,,,hoptimus0,LUNG_hest_patient_2,17257,11932,0.6914295648142783,1.134560465812683,
spot,LUNG,shipped,donor,abs,predicted_value_decile,3,fold,,,,2.001915454864502,,,hoptimus0,LUNG_hest_patient_2,18306,12552,0.6856768272697477,1.3601585626602173,
spot,LUNG,shipped,donor,abs,predicted_value_decile,4,fold,,,,2.0093793869018555,,,hoptimus0,LUNG_hest_patient_2,19721,13770,0.6982404543380153,1.5306936502456665,
spot,LUNG,shipped,donor,abs,predicted_value_decile,5,fold,,,,2.0149471759796143,,,hoptimus0,LUNG_hest_patient_2,22500,15374,0.6832888888888888,1.6901313066482544,
spot,LUNG,shipped,donor,abs,predicted_value_decile,6,fold,,,,2.054035425186157,,,hoptimus0,LUNG_hest_patient_2,29918,19229,0.6427234440804866,1.8412431478500368,
spot,LUNG,shipped,donor,abs,predicted_value_decile,7,fold,,,,2.0521280765533447,,,hoptimus0,LUNG_hest_patient_2,46158,28076,0.6082585900602279,2.160524368286133,
spot,LUNG,shipped,donor,abs,predicted_value_decile,8,fold,,,,2.042734146118164,,,hoptimus0,LUNG_hest_patient_2,51755,28814,0.5567384793739736,2.527825832366944,
spot,LUNG,shipped,donor,abs,predicted_value_decile,9,fold,,,,2.055883407592773,,,hoptimus0,LUNG_hest_patient_2,54515,24390,0.4473997982206732,3.036488771438598,
spot,LUNG,shipped,donor,abs,neoplastic_fraction_tertile,0,fold,,,,2.022537469863892,,,hoptimus0,LUNG_hest_patient_1,188850,120129,0.636108022239873,1.263774871826172,
spot,LUNG,shipped,donor,abs,neoplastic_fraction_tertile,1,fold,,,,2.0225372314453125,,,hoptimus0,LUNG_hest_patient_1,171600,97121,0.5659731934731935,1.3744882345199585,
spot,LUNG,shipped,donor,abs,neoplastic_fraction_tertile,2,fold,,,,2.0225372314453125,,,hoptimus0,LUNG_hest_patient_1,104250,54919,0.5268009592326139,1.3546984195709229,
spot,LUNG,shipped,donor,abs,neoplastic_fraction_tertile,0,fold,,,,2.033264636993408,,,hoptimus0,LUNG_hest_patient_2,61050,42441,0.6951842751842752,1.3691625595092771,
spot,LUNG,shipped,donor,abs,neoplastic_fraction_tertile,1,fold,,,,2.033264636993408,,,hoptimus0,LUNG_hest_patient_2,77850,45110,0.5794476557482338,2.234523057937622,
spot,LUNG,shipped,donor,abs,neoplastic_fraction_tertile,2,fold,,,,2.0332651138305664,,,hoptimus0,LUNG_hest_patient_2,147300,84808,0.5757501697216565,2.19753646850586,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,0,fold,,,,2.4136345386505127,,,hoptimus0,0,162523,153205,0.9426665764230292,-0.0994060859084129,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,1,fold,,,,2.392270088195801,,,hoptimus0,0,108945,100463,0.9221442012024416,0.0555189922451972,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,2,fold,,,,2.3026647567749023,,,hoptimus0,0,77162,68291,0.8850340841346777,0.143018439412117,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,3,fold,,,,2.280537843704224,,,hoptimus0,0,63692,54536,0.8562456823462915,0.2280289381742477,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,4,fold,,,,2.3597960472106934,,,hoptimus0,0,61085,53411,0.8743717770320046,0.3486879169940948,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,5,fold,,,,2.5426957607269287,,,hoptimus0,0,85663,80691,0.9419586052321306,0.5652992725372314,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,6,fold,,,,2.4835331439971924,,,hoptimus0,0,81211,78501,0.9666301363115836,0.7433326840400696,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,7,fold,,,,2.3942270278930664,,,hoptimus0,0,56720,54355,0.9583039492242597,0.8831179738044739,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,8,fold,,,,2.201922416687012,,,hoptimus0,0,32546,29018,0.8915995821299084,0.9648624658584596,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,9,fold,,,,1.7965795993804932,,,hoptimus0,0,19253,11134,0.5782994857944217,1.0540623664855957,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,0,fold,,,,2.688244342803955,,,hoptimus0,1,34155,32458,0.9503147416190896,-0.0743188932538032,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,1,fold,,,,2.954544305801392,,,hoptimus0,1,54249,50822,0.936828328632786,0.0745990425348281,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,2,fold,,,,3.0601651668548584,,,hoptimus0,1,64549,58520,0.9065980882740244,0.1724531054496765,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,3,fold,,,,3.0804455280303955,,,hoptimus0,1,70891,63977,0.9024699891382544,0.2554357051849365,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,4,fold,,,,2.89600682258606,,,hoptimus0,1,73266,65741,0.897292059072421,0.3442916870117187,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,5,fold,,,,2.3994688987731934,,,hoptimus0,1,64366,56042,0.8706770655314918,0.481385737657547,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,6,fold,,,,2.167724370956421,,,hoptimus0,1,72243,62685,0.8676965242307213,0.6460592746734619,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,7,fold,,,,2.1211485862731934,,,hoptimus0,1,90266,70431,0.7802605632242483,0.8019585609436035,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,8,fold,,,,2.1088249683380127,,,hoptimus0,1,108711,83014,0.7636209767180874,0.9661707878112792,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,9,fold,,,,2.168631076812744,,,hoptimus0,1,116104,60827,0.523900985323503,1.2364168167114258,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,0,fold,,,,1.8637375831604004,,,hoptimus0,2,71298,46745,0.6556284888776683,-0.0861232131719589,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,1,fold,,,,1.889938473701477,,,hoptimus0,2,106746,65607,0.6146085099207464,0.0689596757292747,
spot,LYMPH_IDC,shipped,patient,abs,predicted_value_decile,2,fold,,,,1.854529619216919,,,hoptimus0,2,125876,74504,0.5918840763926404,0.1695622652769088,
