task,label_set,encoder,design,score,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,scope,n_folds
IDC,audited,hoptimus0,patient,abs,,predicted_value_decile,0,533050,431406,0.8093161992308414,4.200664401054382,0.31644221395254135,pooled_over_folds,4.0
IDC,audited,hoptimus0,patient,abs,,predicted_value_decile,1,533050,453959,0.8516255510740081,4.153104245662689,0.7756384313106537,pooled_over_folds,4.0
IDC,audited,hoptimus0,patient,abs,,predicted_value_decile,2,533050,462001,0.8667123159178314,4.14108544588089,1.05445696413517,pooled_over_folds,4.0
IDC,audited,hoptimus0,patient,abs,,predicted_value_decile,3,533000,468818,0.8795834896810507,4.093210160732269,1.3293159008026123,pooled_over_folds,4.0
IDC,audited,hoptimus0,patient,abs,,predicted_value_decile,4,533050,467375,0.8767939217709408,4.026731073856354,1.5552113950252533,pooled_over_folds,4.0
IDC,audited,hoptimus0,patient,abs,,predicted_value_decile,5,533050,458285,0.8597411124659976,3.9942052960395813,1.7893854677677155,pooled_over_folds,4.0
IDC,audited,hoptimus0,patient,abs,,predicted_value_decile,6,533000,450154,0.8445666041275798,3.968465387821197,2.0260020792484283,pooled_over_folds,4.0
IDC,audited,hoptimus0,patient,abs,,predicted_value_decile,7,533050,437436,0.820628458868774,3.88349986076355,2.250784933567047,pooled_over_folds,4.0
IDC,audited,hoptimus0,patient,abs,,predicted_value_decile,8,533050,418863,0.7857855735859676,3.775398015975952,2.529288649559021,pooled_over_folds,4.0
IDC,audited,hoptimus0,patient,abs,,predicted_value_decile,9,533050,393640,0.7384673107588406,3.712746798992157,3.3316745162010193,pooled_over_folds,4.0
IDC,audited,hoptimus0,slide_out,abs,,neoplastic_fraction_tertile,1,3492900,3009262,0.8615368318589138,4.152394115924835,1.5299640595912933,pooled_over_folds,4.0
IDC,audited,hoptimus0,slide_out,abs,,neoplastic_fraction_tertile,2,1747050,1434953,0.8213577172948685,4.15239417552948,2.0061929523944855,pooled_over_folds,4.0
IDC,audited,hoptimus0,slide_out,abs,,predicted_value_decile,0,533050,436476,0.8188275021104962,4.402478814125061,0.3584558516740799,pooled_over_folds,4.0
IDC,audited,hoptimus0,slide_out,abs,,predicted_value_decile,1,533050,463378,0.8692955632679861,4.293027102947235,0.8006041496992111,pooled_over_folds,4.0
IDC,audited,hoptimus0,slide_out,abs,,predicted_value_decile,2,533050,472824,0.8870162273707908,4.256421804428101,1.0598616003990173,pooled_over_folds,4.0
IDC,audited,hoptimus0,slide_out,abs,,predicted_value_decile,3,533000,474913,0.8910187617260787,4.150269269943237,1.3176485002040863,pooled_over_folds,4.0
IDC,audited,hoptimus0,slide_out,abs,,predicted_value_decile,4,533050,468717,0.8793115092392834,4.143136501312256,1.5461573004722595,pooled_over_folds,4.0
IDC,audited,hoptimus0,slide_out,abs,,predicted_value_decile,5,533049,464050,0.8705578661623978,4.19708389043808,1.7896735668182373,pooled_over_folds,4.0
IDC,audited,hoptimus0,slide_out,abs,,predicted_value_decile,6,533000,458224,0.8597073170731707,4.248542428016663,2.029786616563797,pooled_over_folds,4.0
IDC,audited,hoptimus0,slide_out,abs,,predicted_value_decile,7,533051,450746,0.8455963875876792,4.2684614062309265,2.246024012565613,pooled_over_folds,4.0
IDC,audited,hoptimus0,slide_out,abs,,predicted_value_decile,8,533050,435570,0.8171278491698715,4.059391140937805,2.445656657218933,pooled_over_folds,4.0
IDC,audited,hoptimus0,slide_out,abs,,predicted_value_decile,9,533050,402198,0.7545220898602383,3.921824276447296,3.2191542387008667,pooled_over_folds,4.0
IDC,audited,resnet50,donor,abs,,neoplastic_fraction_tertile,1,1164300,1056235,0.9071845744223997,5.888721942901611,1.8523950974146526,pooled_over_folds,3.0
IDC,audited,resnet50,donor,abs,,neoplastic_fraction_tertile,2,582350,499323,0.8574276637760797,5.888721942901611,2.466594139734904,pooled_over_folds,3.0
IDC,audited,resnet50,donor,abs,,predicted_value_decile,0,177700,160270,0.9019133370849747,5.917634805043538,-0.2708648641904195,pooled_over_folds,3.0
IDC,audited,resnet50,donor,abs,,predicted_value_decile,1,177650,165131,0.9295299746692935,6.30032475789388,0.26793696110447246,pooled_over_folds,3.0
IDC,audited,resnet50,donor,abs,,predicted_value_decile,2,177700,165670,0.9323016319639842,6.072318394978841,0.6019957264264425,pooled_over_folds,3.0
IDC,audited,resnet50,donor,abs,,predicted_value_decile,3,177650,166094,0.9349507458485786,5.877423127492269,0.913846492767334,pooled_over_folds,3.0
IDC,audited,resnet50,donor,abs,,predicted_value_decile,4,177700,166784,0.9385706246482837,5.826326847076416,1.2095479170481365,pooled_over_folds,3.0
IDC,audited,resnet50,donor,abs,,predicted_value_decile,5,177687,166863,0.9390838947137382,5.837008794148763,1.5431629419326782,pooled_over_folds,3.0
IDC,audited,resnet50,donor,abs,,predicted_value_decile,6,177663,159836,0.8996583419170001,5.852710564931233,1.9257690906524658,pooled_over_folds,3.0
IDC,audited,resnet50,donor,abs,,predicted_value_decile,7,177650,156991,0.883709541232761,5.794393857320149,2.3438920180002847,pooled_over_folds,3.0
IDC,audited,resnet50,donor,abs,,predicted_value_decile,8,177700,149206,0.8396510973550928,5.679634094238281,2.8544138272603354,pooled_over_folds,3.0
IDC,audited,resnet50,donor,abs,,predicted_value_decile,9,177700,126673,0.7128474957794035,5.906259218851726,4.15205192565918,pooled_over_folds,3.0
IDC,audited,resnet50,patient,abs,,neoplastic_fraction_tertile,1,3492900,3024308,0.8658444272667412,4.742688417434692,1.604061782360077,pooled_over_folds,4.0
IDC,audited,resnet50,patient,abs,,neoplastic_fraction_tertile,2,1747050,1422933,0.8144775478664034,4.742688536643982,2.120439648628235,pooled_over_folds,4.0
IDC,audited,resnet50,patient,abs,,predicted_value_decile,0,533050,440617,0.8265960041271926,5.0274670124053955,0.13463083840906617,pooled_over_folds,4.0
IDC,audited,resnet50,patient,abs,,predicted_value_decile,1,533050,473566,0.8884082168652097,4.931662917137146,0.7774552255868912,pooled_over_folds,4.0
IDC,audited,resnet50,patient,abs,,predicted_value_decile,2,533050,473402,0.8881005534190038,4.85962438583374,1.1439028084278107,pooled_over_folds,4.0
IDC,audited,resnet50,patient,abs,,predicted_value_decile,3,533000,476812,0.8945816135084428,4.794069528579712,1.444518506526947,pooled_over_folds,4.0
IDC,audited,resnet50,patient,abs,,predicted_value_decile,4,533049,477623,0.896020816097582,4.750968813896179,1.7063795924186707,pooled_over_folds,4.0
IDC,audited,resnet50,patient,abs,,predicted_value_decile,5,533051,473995,0.8892113512590728,4.732725381851196,1.9556158185005188,pooled_over_folds,4.0
IDC,audited,resnet50,patient,abs,,predicted_value_decile,6,533000,467923,0.8779043151969981,4.705751895904541,2.210706412792206,pooled_over_folds,4.0
IDC,audited,resnet50,patient,abs,,predicted_value_decile,7,533050,456185,0.8558015195572648,4.641702175140381,2.480421245098114,pooled_over_folds,4.0
IDC,audited,resnet50,patient,abs,,predicted_value_decile,8,533050,434823,0.8157264796923366,4.546010136604309,2.8231680393218994,pooled_over_folds,4.0
IDC,audited,resnet50,patient,abs,,predicted_value_decile,9,533050,356256,0.6683350529969047,4.478578329086304,3.6757490038871765,pooled_over_folds,4.0
IDC,audited,resnet50,slide_out,abs,,neoplastic_fraction_tertile,1,3492900,3061372,0.8764556672106273,4.831186294555664,1.5411737859249115,pooled_over_folds,4.0
IDC,audited,resnet50,slide_out,abs,,neoplastic_fraction_tertile,2,1747050,1435335,0.8215763715978364,4.831186532974243,2.088006854057312,pooled_over_folds,4.0
IDC,audited,resnet50,slide_out,abs,,predicted_value_decile,0,533050,436946,0.819709220523403,4.881736874580383,0.058169795200228705,pooled_over_folds,4.0
IDC,audited,resnet50,slide_out,abs,,predicted_value_decile,1,533050,470553,0.8827558390394897,4.923869967460632,0.726957380771637,pooled_over_folds,4.0
IDC,audited,resnet50,slide_out,abs,,predicted_value_decile,2,533050,478879,0.8983753869243035,4.930221080780029,1.1033510267734528,pooled_over_folds,4.0
IDC,audited,resnet50,slide_out,abs,,predicted_value_decile,3,532999,482103,0.9045101397938833,4.904291033744812,1.415358453989029,pooled_over_folds,4.0
IDC,audited,resnet50,slide_out,abs,,predicted_value_decile,4,533051,480269,0.9009813319926236,4.907137155532837,1.6997507512569427,pooled_over_folds,4.0
IDC,audited,resnet50,slide_out,abs,,predicted_value_decile,5,533050,476569,0.8940418347246974,4.891800165176392,1.9665993750095367,pooled_over_folds,4.0
IDC,audited,resnet50,slide_out,abs,,predicted_value_decile,6,533000,474168,0.8896210131332083,4.890909552574158,2.2404509782791138,pooled_over_folds,4.0
IDC,audited,resnet50,slide_out,abs,,predicted_value_decile,7,533050,465083,0.8724941375105525,4.830659627914429,2.502368211746216,pooled_over_folds,4.0
IDC,audited,resnet50,slide_out,abs,,predicted_value_decile,8,533050,447682,0.8398499202701435,4.658610820770264,2.7596970796585083,pooled_over_folds,4.0
IDC,audited,resnet50,slide_out,abs,,predicted_value_decile,9,533050,369179,0.6925785573585967,4.47516131401062,3.4808101654052734,pooled_over_folds,4.0
IDC,audited,uni_v2,donor,abs,,neoplastic_fraction_tertile,1,1164300,1035614,0.8894735033925965,4.340233405431111,1.722887635231018,pooled_over_folds,3.0
IDC,audited,uni_v2,donor,abs,,neoplastic_fraction_tertile,2,582350,485112,0.8330248132566326,4.340233087539673,2.155603011449178,pooled_over_folds,3.0
IDC,audited,uni_v2,donor,abs,,predicted_value_decile,0,177700,156614,0.8813393359594823,4.810019652048747,0.439923495054245,pooled_over_folds,3.0
IDC,audited,uni_v2,donor,abs,,predicted_value_decile,1,177650,163811,0.922099634112018,4.455271482467651,0.9420050183931986,pooled_over_folds,3.0
IDC,audited,uni_v2,donor,abs,,predicted_value_decile,2,177699,163792,0.9217384453485951,4.214982271194458,1.2462173700332642,pooled_over_folds,3.0
IDC,audited,uni_v2,donor,abs,,predicted_value_decile,3,177651,162561,0.9150581758616614,4.181119283040364,1.496078372001648,pooled_over_folds,3.0
IDC,audited,uni_v2,donor,abs,,predicted_value_decile,4,177700,160476,0.9030725942599888,4.2100363572438555,1.705234448115031,pooled_over_folds,3.0
IDC,audited,uni_v2,donor,abs,,predicted_value_decile,5,177673,156477,0.880702188852555,4.198219378789266,1.8471345106760662,pooled_over_folds,3.0
IDC,audited,uni_v2,donor,abs,,predicted_value_decile,6,177677,152399,0.8577306010344614,4.203675667444865,1.987459937731425,pooled_over_folds,3.0
IDC,audited,uni_v2,donor,abs,,predicted_value_decile,7,177650,149572,0.8419476498733465,4.2361226081848145,2.146706740061442,pooled_over_folds,3.0
IDC,audited,uni_v2,donor,abs,,predicted_value_decile,8,177700,145485,0.8187113111986494,4.343183596928914,2.40541672706604,pooled_over_folds,3.0
IDC,audited,uni_v2,donor,abs,,predicted_value_decile,9,177700,137289,0.7725886325267305,4.3485409418741865,3.2796658674875894,pooled_over_folds,3.0
IDC,audited,uni_v2,patient,abs,,neoplastic_fraction_tertile,1,3492900,2931584,0.8392980045234619,3.9073854088783264,1.6096855401992798,pooled_over_folds,4.0
IDC,audited,uni_v2,patient,abs,,neoplastic_fraction_tertile,2,1747050,1420195,0.8129103345639793,3.907385289669037,2.0940097868442535,pooled_over_folds,4.0
IDC,audited,uni_v2,patient,abs,,predicted_value_decile,0,533050,444153,0.8332295281868493,4.114634335041046,0.44528332352638245,pooled_over_folds,4.0
IDC,audited,uni_v2,patient,abs,,predicted_value_decile,1,533049,458962,0.8610127774369711,4.1009438037872314,0.8845063745975494,pooled_over_folds,4.0
IDC,audited,uni_v2,patient,abs,,predicted_value_decile,2,533051,466874,0.8758524043665615,4.1149582862854,1.1503615379333496,pooled_over_folds,4.0
IDC,audited,uni_v2,patient,abs,,predicted_value_decile,3,532999,473127,0.8876695828697615,4.068614661693573,1.3978647291660309,pooled_over_folds,4.0
IDC,audited,uni_v2,patient,abs,,predicted_value_decile,4,533050,465995,0.8742050464309165,4.000212073326111,1.595984786748886,pooled_over_folds,4.0
IDC,audited,uni_v2,patient,abs,,predicted_value_decile,5,533051,451821,0.8476130801743172,3.9455498456954956,1.80291548371315,pooled_over_folds,4.0
IDC,audited,uni_v2,patient,abs,,predicted_value_decile,6,532999,442143,0.8295381417225923,3.856606900691986,2.0270411372184753,pooled_over_folds,4.0
IDC,audited,uni_v2,patient,abs,,predicted_value_decile,7,533051,429514,0.8057653020067498,3.7476431727409363,2.2432653307914734,pooled_over_folds,4.0
IDC,audited,uni_v2,patient,abs,,predicted_value_decile,8,533050,416461,0.7812794296970266,3.6674952507019043,2.561281979084015,pooled_over_folds,4.0
IDC,audited,uni_v2,patient,abs,,predicted_value_decile,9,533050,385788,0.7237369852734266,3.6732553243637085,3.386993646621704,pooled_over_folds,4.0
IDC,audited,uni_v2,slide_out,abs,,neoplastic_fraction_tertile,1,3492900,3000712,0.8590890091328123,4.029617607593536,1.6250506043434143,pooled_over_folds,4.0
IDC,audited,uni_v2,slide_out,abs,,neoplastic_fraction_tertile,2,1747050,1443638,0.8263289545233393,4.029617667198181,2.0965666472911835,pooled_over_folds,4.0
IDC,audited,uni_v2,slide_out,abs,,predicted_value_decile,0,533050,463957,0.8703817653128224,4.154739260673523,0.5104665532708168,pooled_over_folds,4.0
IDC,audited,uni_v2,slide_out,abs,,predicted_value_decile,1,533050,470647,0.8829321827220711,4.076500952243805,0.9277124404907227,pooled_over_folds,4.0
IDC,audited,uni_v2,slide_out,abs,,predicted_value_decile,2,533050,478515,0.8976925241534566,4.080027997493744,1.17679962515831,pooled_over_folds,4.0
IDC,audited,uni_v2,slide_out,abs,,predicted_value_decile,3,533000,474526,0.8902926829268293,4.099914073944092,1.407025933265686,pooled_over_folds,4.0
IDC,audited,uni_v2,slide_out,abs,,predicted_value_decile,4,533050,465956,0.8741318825626114,4.111102521419525,1.5986399054527283,pooled_over_folds,4.0
IDC,audited,uni_v2,slide_out,abs,,predicted_value_decile,5,533050,459391,0.8618159647312634,4.123527824878693,1.8218910992145538,pooled_over_folds,4.0
IDC,audited,uni_v2,slide_out,abs,,predicted_value_decile,6,533000,448384,0.8412457786116323,4.067164301872253,2.08911395072937,pooled_over_folds,4.0
IDC,audited,uni_v2,slide_out,abs,,predicted_value_decile,7,533050,438502,0.8226282712691118,4.000514030456543,2.3233759999275208,pooled_over_folds,4.0
IDC,audited,uni_v2,slide_out,abs,,predicted_value_decile,8,533050,426275,0.799690460557171,3.905951976776123,2.550414562225342,pooled_over_folds,4.0
IDC,audited,uni_v2,slide_out,abs,,predicted_value_decile,9,533050,402024,0.7541956664478003,3.8437713384628296,3.2819207310676575,pooled_over_folds,4.0
IDC,shipped,hoptimus0,donor,abs,,neoplastic_fraction_tertile,1,3492900,3000787,0.8591104812619886,4.077013790607452,1.503973364830017,pooled_over_folds,4.0
IDC,shipped,hoptimus0,donor,abs,,neoplastic_fraction_tertile,2,1747050,1429421,0.8181912366560774,4.077013909816742,1.9933043122291565,pooled_over_folds,4.0
IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,0,533050,428645,0.8041365725541694,4.270106017589569,0.3314443901181221,pooled_over_folds,4.0
IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,1,533050,457864,0.8589513178876278,4.265084862709045,0.7623426765203476,pooled_over_folds,4.0
IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,2,533050,466930,0.8759591032736141,4.2630451917648315,1.030005007982254,pooled_over_folds,4.0
IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,3,533000,471546,0.8847016885553471,4.180941522121429,1.2938663959503174,pooled_over_folds,4.0
IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,4,533050,472118,0.8856917737548072,4.087134480476379,1.5216012001037598,pooled_over_folds,4.0
IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,5,533050,465999,0.8742125504174092,4.101679861545563,1.7657743990421295,pooled_over_folds,4.0
IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,6,533000,460359,0.8637129455909943,4.189322829246521,2.005105823278427,pooled_over_folds,4.0
IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,7,533050,451136,0.8463296126066973,4.17863929271698,2.2110514640808105,pooled_over_folds,4.0
IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,8,533050,436429,0.8187393302692055,3.9295130372047424,2.4248823523521423,pooled_over_folds,4.0
IDC,shipped,hoptimus0,donor,abs,,predicted_value_decile,9,533050,402166,0.7544620579682957,3.81129914522171,3.2260406017303467,pooled_over_folds,4.0
IDC,shipped,hoptimus0,patient,abs,,neoplastic_fraction_tertile,1,3492900,2937855,0.8410933608176587,3.91328763961792,1.572971135377884,pooled_over_folds,4.0
IDC,shipped,hoptimus0,patient,abs,,neoplastic_fraction_tertile,2,1747050,1404506,0.8039300535187888,3.9132875204086304,2.047673910856247,pooled_over_folds,4.0
IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,0,533050,435239,0.8165068942875903,4.075336158275604,0.37871212512254715,pooled_over_folds,4.0
IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,1,533050,454901,0.8533927398930682,4.104584574699402,0.7988020330667496,pooled_over_folds,4.0
IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,2,533050,462055,0.8668136197354844,4.124592304229736,1.060958981513977,pooled_over_folds,4.0
IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,3,533000,468147,0.8783245778611632,4.030351340770721,1.324413925409317,pooled_over_folds,4.0
IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,4,533050,462085,0.8668698996341807,3.9599095582962036,1.5407323837280273,pooled_over_folds,4.0
IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,5,533050,452856,0.8495563267986118,3.9521690607070927,1.7815809547901154,pooled_over_folds,4.0
IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,6,533000,442340,0.829906191369606,3.9265509843826294,2.02017018198967,pooled_over_folds,4.0
IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,7,533050,432174,0.8107569646374636,3.8418543338775635,2.2345247864723206,pooled_over_folds,4.0
IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,8,533050,419197,0.7864121564581183,3.7434650659561153,2.492058753967285,pooled_over_folds,4.0
IDC,shipped,hoptimus0,patient,abs,,predicted_value_decile,9,533050,396099,0.7430803864553044,3.707498610019684,3.3213700652122498,pooled_over_folds,4.0
IDC,shipped,resnet50,donor,abs,,neoplastic_fraction_tertile,1,3492900,3063188,0.8769755790317502,4.692385315895081,1.5627268850803375,pooled_over_folds,4.0
IDC,shipped,resnet50,donor,abs,,neoplastic_fraction_tertile,2,1747050,1434283,0.8209742136744799,4.692385315895081,2.091789126396179,pooled_over_folds,4.0
IDC,shipped,resnet50,donor,abs,,predicted_value_decile,0,533050,447749,0.8399756120438984,4.861560821533203,0.16861284617334604,pooled_over_folds,4.0
IDC,shipped,resnet50,donor,abs,,predicted_value_decile,1,533050,474091,0.8893931150923928,4.856472730636597,0.779799222946167,pooled_over_folds,4.0
IDC,shipped,resnet50,donor,abs,,predicted_value_decile,2,533050,477102,0.8950417409248663,4.8782395124435425,1.1305273473262787,pooled_over_folds,4.0
IDC,shipped,resnet50,donor,abs,,predicted_value_decile,3,533000,480871,0.9021969981238274,4.838646769523621,1.4305188953876495,pooled_over_folds,4.0
IDC,shipped,resnet50,donor,abs,,predicted_value_decile,4,533050,482102,0.9044217240408967,4.789040565490723,1.693089246749878,pooled_over_folds,4.0
IDC,shipped,resnet50,donor,abs,,predicted_value_decile,5,533050,476170,0.8932933120720383,4.728774428367615,1.9447104632854462,pooled_over_folds,4.0
IDC,shipped,resnet50,donor,abs,,predicted_value_decile,6,533000,473081,0.8875816135084428,4.691952347755432,2.2045223712921143,pooled_over_folds,4.0
IDC,shipped,resnet50,donor,abs,,predicted_value_decile,7,533050,465409,0.8731057124097177,4.610219717025757,2.4628846645355225,pooled_over_folds,4.0
IDC,shipped,resnet50,donor,abs,,predicted_value_decile,8,533050,445697,0.8361260669730795,4.434720933437347,2.732690691947937,pooled_over_folds,4.0
IDC,shipped,resnet50,donor,abs,,predicted_value_decile,9,533050,359865,0.6751055248100554,4.255611538887024,3.3797351717948914,pooled_over_folds,4.0
IDC,shipped,resnet50,patient,abs,,neoplastic_fraction_tertile,1,3492900,3027870,0.8668642102550889,4.633505702018738,1.6050845682621002,pooled_over_folds,4.0
IDC,shipped,resnet50,patient,abs,,neoplastic_fraction_tertile,2,1747050,1418568,0.8119790503992445,4.633505702018738,2.130410760641098,pooled_over_folds,4.0
IDC,shipped,resnet50,patient,abs,,predicted_value_decile,0,533050,450053,0.8442979082637652,4.9295583963394165,0.18350856046890837,pooled_over_folds,4.0
IDC,shipped,resnet50,patient,abs,,predicted_value_decile,1,533050,472363,0.8861513929274927,4.808911919593811,0.8146865665912628,pooled_over_folds,4.0
IDC,shipped,resnet50,patient,abs,,predicted_value_decile,2,533050,471182,0.8839358409154864,4.77613639831543,1.1701378226280212,pooled_over_folds,4.0
IDC,shipped,resnet50,patient,abs,,predicted_value_decile,3,532999,477402,0.8956902358165775,4.748542547225952,1.4661392271518707,pooled_over_folds,4.0
IDC,shipped,resnet50,patient,abs,,predicted_value_decile,4,533051,476802,0.8944772639015779,4.689944267272949,1.7170608341693878,pooled_over_folds,4.0
IDC,shipped,resnet50,patient,abs,,predicted_value_decile,5,533050,472647,0.8866841759684833,4.637605786323547,1.950915813446045,pooled_over_folds,4.0
IDC,shipped,resnet50,patient,abs,,predicted_value_decile,6,532999,464989,0.8724012615408284,4.589798808097839,2.180803954601288,pooled_over_folds,4.0
IDC,shipped,resnet50,patient,abs,,predicted_value_decile,7,533051,455747,0.8549782291000299,4.519124627113342,2.4304616451263428,pooled_over_folds,4.0
IDC,shipped,resnet50,patient,abs,,predicted_value_decile,8,533050,433601,0.8134340118187787,4.398859858512878,2.7326695322990417,pooled_over_folds,4.0
IDC,shipped,resnet50,patient,abs,,predicted_value_decile,9,533050,355717,0.6673238908169965,4.295078754425049,3.5394243001937866,pooled_over_folds,4.0
IDC,shipped,uni_v2,donor,abs,,neoplastic_fraction_tertile,1,3492900,2983912,0.8542792521973146,3.96218341588974,1.6053070724010468,pooled_over_folds,4.0
IDC,shipped,uni_v2,donor,abs,,neoplastic_fraction_tertile,2,1747050,1441020,0.8248304284365072,3.9621835350990295,2.080359846353531,pooled_over_folds,4.0
IDC,shipped,uni_v2,donor,abs,,predicted_value_decile,0,533050,458464,0.8600769158615514,4.085419476032257,0.5083942115306854,pooled_over_folds,4.0
IDC,shipped,uni_v2,donor,abs,,predicted_value_decile,1,533050,466118,0.8744357940155708,4.137121260166168,0.8992174863815308,pooled_over_folds,4.0
IDC,shipped,uni_v2,donor,abs,,predicted_value_decile,2,533050,474123,0.8894531469843354,4.115772128105164,1.1524256616830826,pooled_over_folds,4.0
IDC,shipped,uni_v2,donor,abs,,predicted_value_decile,3,533000,473927,0.8891688555347091,4.055121302604675,1.3898687064647675,pooled_over_folds,4.0
IDC,shipped,uni_v2,donor,abs,,predicted_value_decile,4,533050,466112,0.8744245380358315,4.038435161113739,1.5710411071777344,pooled_over_folds,4.0
IDC,shipped,uni_v2,donor,abs,,predicted_value_decile,5,533050,458077,0.8593509051683706,4.021891117095947,1.7971023619174957,pooled_over_folds,4.0
IDC,shipped,uni_v2,donor,abs,,predicted_value_decile,6,533000,447905,0.8403470919324578,3.9537017941474915,2.0566778481006622,pooled_over_folds,4.0
IDC,shipped,uni_v2,donor,abs,,predicted_value_decile,7,533050,439781,0.8250276709501922,3.869604349136353,2.279447913169861,pooled_over_folds,4.0
IDC,shipped,uni_v2,donor,abs,,predicted_value_decile,8,533050,426579,0.8002607635306257,3.7858064770698547,2.529534876346588,pooled_over_folds,4.0
IDC,shipped,uni_v2,donor,abs,,predicted_value_decile,9,533050,397197,0.7451402307475846,3.725339889526367,3.2778705954551697,pooled_over_folds,4.0
IDC,shipped,uni_v2,patient,abs,,neoplastic_fraction_tertile,1,3492900,2923666,0.8370311202725529,3.856531262397766,1.618087887763977,pooled_over_folds,4.0
IDC,shipped,uni_v2,patient,abs,,neoplastic_fraction_tertile,2,1747050,1420537,0.8131060931284164,3.856531322002411,2.0942266285419464,pooled_over_folds,4.0
IDC,shipped,uni_v2,patient,abs,,predicted_value_decile,0,533050,448062,0.8405627989869618,4.000903129577637,0.4998387470841408,pooled_over_folds,4.0
IDC,shipped,uni_v2,patient,abs,,predicted_value_decile,1,533050,459445,0.8619172685489166,3.995880901813507,0.9073498398065567,pooled_over_folds,4.0
IDC,shipped,uni_v2,patient,abs,,predicted_value_decile,2,533050,469819,0.8813788575180564,4.0898826122283936,1.1550952643156052,pooled_over_folds,4.0
IDC,shipped,uni_v2,patient,abs,,predicted_value_decile,3,533000,470492,0.8827242026266416,4.0191322565078735,1.3944588005542755,pooled_over_folds,4.0
IDC,shipped,uni_v2,patient,abs,,predicted_value_decile,4,533050,460805,0.8644686239564768,3.9894471168518066,1.570726603269577,pooled_over_folds,4.0
IDC,shipped,uni_v2,patient,abs,,predicted_value_decile,5,533049,450283,0.8447309721995538,3.9372854828834534,1.7834936678409576,pooled_over_folds,4.0
IDC,shipped,uni_v2,patient,abs,,predicted_value_decile,6,533001,436936,0.8197658165744529,3.835240364074707,2.016225218772888,pooled_over_folds,4.0
IDC,shipped,uni_v2,patient,abs,,predicted_value_decile,7,533050,428365,0.8036112934996718,3.7230273485183716,2.2433881759643555,pooled_over_folds,4.0
IDC,shipped,uni_v2,patient,abs,,predicted_value_decile,8,533050,414590,0.7777694400150079,3.6188926100730896,2.538245677947998,pooled_over_folds,4.0
IDC,shipped,uni_v2,patient,abs,,predicted_value_decile,9,533050,388254,0.7283631929462527,3.621695637702942,3.341802418231964,pooled_over_folds,4.0
LUNG,shipped,hoptimus0,donor,abs,,neoplastic_fraction_tertile,0,249900,162570,0.6505402160864345,2.02790105342865,1.3164687156677246,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,donor,abs,,neoplastic_fraction_tertile,1,249450,142231,0.5701783924634195,2.0279009342193604,1.8045056462287903,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,donor,abs,,neoplastic_fraction_tertile,2,251550,139727,0.5554641224408666,2.0279011726379395,1.7761174440383913,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,donor,abs,,predicted_value_decile,0,78100,54070,0.6923175416133163,2.0046350955963135,0.1857311651110649,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,donor,abs,,predicted_value_decile,1,78100,50608,0.6479897567221511,1.9983431100845337,0.7023756802082062,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,donor,abs,,predicted_value_decile,2,78100,48554,0.6216901408450705,1.9974026083946228,0.9868882596492767,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,donor,abs,,predicted_value_decile,3,78050,47539,0.6090839205637412,1.9981903433799744,1.2139310836791992,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,donor,abs,,predicted_value_decile,4,78099,47246,0.6049501274023995,2.005810856819153,1.4102502465248108,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,donor,abs,,predicted_value_decile,5,78101,46870,0.6001203569736623,2.0120352506637573,1.6039896607398987,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,donor,abs,,predicted_value_decile,6,78050,46213,0.5920948110185779,2.034839391708374,1.8318281769752505,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,donor,abs,,predicted_value_decile,7,78100,48339,0.6189372599231754,2.0655245780944824,2.2285107374191284,pooled_over_folds,2.0
LUNG,shipped,hoptimus0,donor,abs,,predicted_value_decile,8,78100,45282,0.5797951344430218,2.085276961326599,2.6135010719299316,pooled_over_folds,2.0
