encoder,task,label_set,design,fold,K,calibration_unit,block_fold,between_var,within_var,between_share,coverage_observed,n_cal_per_unit_cap,uses_test_labels,scope,simulated_coverage_mean,simulated_coverage_sd,simulated_coverage_q05,simulated_coverage_q50,simulated_coverage_q95,quantile_infinite,n_cal_simulated,n_sim,observed_minus_simulated,n_folds,coverage_observed_sd,n_sim_requested
resnet50,LYMPH_IDC,shipped,donor,Patient_8,1.0,donor,False,0.019525278140167357,0.2020991682939836,0.0996713349884653,0.8996380876068376,2000.0,True,fold,0.8825878288029825,0.08326072123217507,0.72274006884617,0.9009754405669286,0.977288769814479,False,2000.0,1000.0,0.017050258803855134,,,1000
resnet50,LYMPH_IDC,shipped,patient,0,1.0,patient,False,0.00457583803974812,0.15932648446706774,0.02819570804489788,0.8717828525641025,2000.0,True,fold,0.8939650003535575,0.044032306333885954,0.8123578179596957,0.9010358599197414,0.9527304725553747,False,2000.0,1000.0,-0.022182147789455042,,,1000
resnet50,LYMPH_IDC,shipped,patient,1,1.0,patient,False,0.010506947340808412,0.17602374148651503,0.0812208943292419,0.808752670940171,2000.0,True,fold,0.8879973993717198,0.06520217329730098,0.7617289972466104,0.9020147073655342,0.9681405576550713,False,2000.0,1000.0,-0.07924472843154884,,,1000
resnet50,LYMPH_IDC,shipped,patient,2,1.0,patient,False,0.04180880959898489,0.21654138087176372,0.1587993582246146,0.6342328254477412,2000.0,True,fold,0.8597421101019319,0.12580477901289627,0.5922820573398418,0.8964589699355011,0.9895541209885055,False,2000.0,1000.0,-0.22550928465419073,,,1000
resnet50,LYMPH_IDC,shipped,patient,3,1.0,patient,False,0.009180882172918126,0.19184527583381028,0.08197372425674404,0.8983533653846153,2000.0,True,fold,0.891435966030833,0.059797621215194025,0.7730144681893906,0.9037588166077415,0.9637590830898407,False,2000.0,1000.0,0.0069173993537823275,,,1000
resnet50,PAAD,shipped,donor,TENX116,1.0,donor,False,0.005550911133136632,0.3762650549125487,0.01799199437962997,0.811273631840796,2000.0,True,fold,0.8981673090599199,0.030812855650063184,0.844623527207576,0.9027004919945507,0.9418390223327898,False,2000.0,1000.0,-0.08689367721912389,,,1000
resnet50,PAAD,shipped,donor,TENX126,1.0,donor,False,0.010097095139904755,0.3527092996924205,0.021003182836014007,0.938216299333675,2000.0,True,fold,0.8909162100510242,0.046502958782436196,0.8111693690270118,0.8974537008916791,0.9548394468144705,False,2000.0,1000.0,0.04730008928265084,,,1000
resnet50,PAAD,shipped,donor,TENX140,1.0,donor,False,0.005550911133136632,0.3762650549125487,0.01799199437962997,0.911257617728532,2000.0,True,fold,0.8961385457502238,0.03268249692798774,0.835480045440721,0.9009716964001062,0.9407356550381298,False,2000.0,1000.0,0.015119071978308196,,,1000
resnet50,PAAD,shipped,patient,0,1.0,patient,False,0.014017868291320734,0.3613041608308491,0.02322660727821242,0.769313432835821,2000.0,True,fold,0.8884075256921308,0.05304896283915654,0.7852192280692608,0.8959895065653678,0.9602261945046107,False,1951.0,1000.0,-0.11909409285630979,,,1000
resnet50,PAAD,shipped,patient,1,1.0,patient,False,0.005550911133136632,0.3762650549125487,0.01799199437962997,0.911257617728532,2000.0,True,fold,0.8972594305800853,0.031135152253491984,0.8413050482657582,0.9015909034124256,0.9414296579432568,False,2000.0,1000.0,0.013998187148446695,,,1000
resnet50,PAAD,shipped,patient,2,1.0,patient,False,0.016360695327955144,0.3845438565758525,0.03387899414747282,0.9385033316248078,2000.0,True,fold,0.8895353866445337,0.055789191727183246,0.7832732564359833,0.8979041644178263,0.9622894401246195,False,2000.0,1000.0,0.048967944980274125,,,1000
resnet50,PRAD,shipped,donor,PRAD_patient1,4.0,slide,False,0.007568612990085127,0.1764647162084249,0.0463048786213778,0.8116281141718155,2000.0,True,fold,0.8969427655181919,0.04195234391907545,0.8183500642337834,0.9025283677752906,0.9546726119919419,False,7633.0,1000.0,-0.08531465134637639,,,1000
resnet50,PRAD,shipped,donor,PRAD_patient2,2.0,slide,False,0.0032532239888171596,0.15288112105382543,0.01763580370264827,0.9232705340164828,2000.0,True,fold,0.8976007477143709,0.03247654684999209,0.8385974694802678,0.9004728477243922,0.9450115264640355,False,4000.0,1000.0,0.02566978630211192,,,1000
resnet50,PRAD,shipped,patient,0,4.0,slide,False,0.007802633413260679,0.1750959388200461,0.046376580525132334,0.792188839395092,2000.0,True,fold,0.8968249731268874,0.041952353404875374,0.8208535316693855,0.9027823006054139,0.9528432391237274,False,7216.0,1000.0,-0.10463613373179537,,,1000
resnet50,PRAD,shipped,patient,1,2.0,slide,False,0.002205920519993146,0.15770478058161,0.01443388571577862,0.9365508734605564,2000.0,True,fold,0.8973917077686429,0.026399240375863175,0.8506491657620683,0.8997422749692296,0.9366133337991406,False,4000.0,1000.0,0.03915916569191358,,,1000
resnet50,PRAD,shipped,slide_out,MEND139,6.0,slide,False,0.01842482908391012,0.15575364337958264,0.11759335979932711,0.8359971547968348,2000.0,True,fold,0.9008822636833129,0.0652622767935409,0.7663073462607614,0.9196538589018575,0.9742408475359945,False,11509.0,1000.0,-0.06488510888647814,,,1000
resnet50,PRAD,shipped,slide_out,MEND140,6.0,slide,False,0.013949681270187642,0.11322408363149436,0.11468874001173272,0.8817605512489234,2000.0,True,fold,0.8972354264064742,0.06785204841928348,0.7664520572533489,0.9104614523315857,0.9750367267406688,False,11851.0,1000.0,-0.01547487515755086,,,1000
resnet50,PRAD,shipped,slide_out,MEND141,6.0,slide,False,0.007532982512395162,0.11204482897234284,0.0650645918765328,0.9384986993682646,2000.0,True,fold,0.8988617094704677,0.04718389383866256,0.809162551582061,0.9053307974465883,0.9622160105281418,False,11384.0,1000.0,0.03963698989779685,,,1000
resnet50,PRAD,shipped,slide_out,MEND142,6.0,slide,False,0.011403450855450012,0.11031613844063881,0.10226340187643576,0.951237904571238,2000.0,True,fold,0.8945550648148441,0.0633555297835178,0.7786541452070477,0.907475041506654,0.970191315950564,False,11238.0,1000.0,0.05668283975639388,,,1000
resnet50,PRAD,shipped,slide_out,MEND143,6.0,slide,False,0.010080176679142246,0.10183818125187044,0.09527931060274457,0.9625244584206848,2000.0,True,fold,0.8957756294162094,0.0650227801070725,0.769944526694619,0.9103336306493145,0.97280402541227,False,11544.0,1000.0,0.06674882900447543,,,1000
resnet50,PRAD,shipped,slide_out,MEND144,6.0,slide,False,0.010599571385696852,0.10288958962935106,0.09953935163402908,0.9810734740631648,2000.0,True,fold,0.8956120718777247,0.06291935619981229,0.771157371204553,0.9102874935937117,0.9723866714941461,False,11820.0,1000.0,0.08546140218544007,,,1000
resnet50,PRAD,shipped,slide_out,MEND145,6.0,slide,False,0.012243299317970885,0.12569661492457965,0.09650942378198749,0.9395345557122708,2000.0,True,fold,0.8955813316875296,0.05820356940632704,0.7869723178984618,0.9057067955921229,0.967773851744767,False,11465.0,1000.0,0.04395322402474122,,,1000
resnet50,PRAD,shipped,slide_out,MEND146,6.0,slide,False,0.013594390901775777,0.10996735369429167,0.1159238152833661,0.956704005431093,2000.0,True,fold,0.8934534693525972,0.06831950314724453,0.7561966256816552,0.9100818178762987,0.9764678775949379,False,11751.0,1000.0,0.06325053607849584,,,1000
resnet50,PRAD,shipped,slide_out,MEND147,6.0,slide,False,0.012607288427966268,0.1291002665509064,0.08998570068566043,0.9568508208422556,2000.0,True,fold,0.8993656613176081,0.056897642889628085,0.7940324282328844,0.9083940867020264,0.97162328024953,False,11784.0,1000.0,0.0574851595246475,,,1000
resnet50,PRAD,shipped,slide_out,MEND148,6.0,slide,False,0.012657241820751952,0.11745690508133255,0.11557380031573249,0.981698305776689,2000.0,True,fold,0.8936797413188262,0.06786744553830602,0.7626294833692953,0.9078588828620708,0.9736648353552575,False,11751.0,1000.0,0.08801856445786282,,,1000
resnet50,PRAD,shipped,slide_out,MEND149,6.0,slide,False,0.01187442923865166,0.11694318154610844,0.102276677287549,0.9559913560237708,2000.0,True,fold,0.898210027336929,0.060955456037315135,0.7785727793365388,0.9099650048795522,0.9720909475595612,False,11211.0,1000.0,0.057781328686841826,,,1000
resnet50,PRAD,shipped,slide_out,MEND150,6.0,slide,False,0.017878890182593032,0.1417058665807293,0.11683578252074173,0.8927241576242148,2000.0,True,fold,0.8921774451364196,0.06713667437972763,0.7678796863894016,0.9056640994404532,0.9705480854482227,False,11418.0,1000.0,0.0005467124877951424,,,1000
resnet50,PRAD,shipped,slide_out,MEND151,6.0,slide,False,0.009255062699537422,0.13271717072129668,0.07026315608008957,0.9392871794871795,2000.0,True,fold,0.8968518787159208,0.05062395409119869,0.8007216334254383,0.9051226991337337,0.962529513256529,False,11693.0,1000.0,0.04243530077125879,,,1000
resnet50,PRAD,shipped,slide_out,MEND152,6.0,slide,False,0.010437653892509821,0.12325899330759654,0.0873975333836748,0.929372701708847,2000.0,True,fold,0.8962487370575243,0.05542934370002875,0.7886421290690004,0.9068948580978111,0.9683329547359395,False,11815.0,1000.0,0.033123964651322724,,,1000
resnet50,PRAD,shipped,slide_out,MEND153,6.0,slide,False,0.02023821996131607,0.12116185847164121,0.14639098734933267,0.8944395604395604,2000.0,True,fold,0.8926754673383088,0.08165669040619551,0.726787062270184,0.914040104719136,0.981358733352528,False,11686.0,1000.0,0.0017640931012515848,,,1000
resnet50,PRAD,shipped,slide_out,MEND154,6.0,slide,False,0.009746460966995552,0.1111491832017971,0.09226565298626319,0.8614278752436647,2000.0,True,fold,0.8970064586823696,0.056048053617376865,0.7912912366158316,0.9086863248426249,0.9688457857203198,False,11719.0,1000.0,-0.0355785834387049,,,1000
resnet50,PRAD,shipped,slide_out,MEND156,6.0,slide,False,0.019411282147373955,0.1540748531503978,0.11633502069818322,0.7192290377039955,2000.0,True,fold,0.895321857547458,0.06790266707829241,0.7618070865204161,0.9104925940412314,0.975790759242981,False,11238.0,1000.0,-0.17609281984346248,,,1000
resnet50,PRAD,shipped,slide_out,MEND157,6.0,slide,False,0.01056708978720125,0.11652623639391696,0.09601501424775613,0.821692789968652,2000.0,True,fold,0.8929594547630013,0.059780899890204485,0.7801386939938272,0.9054494412064541,0.9685262459702545,False,11051.0,1000.0,-0.07126666479434929,,,1000
resnet50,PRAD,shipped,slide_out,MEND158,6.0,slide,False,0.022525262802997742,0.15335650943992785,0.13202114167660495,0.8933635187580854,2000.0,True,fold,0.8931224288954837,0.0756739811650451,0.7451828919137649,0.9096949027484995,0.9787445239318235,False,11178.0,1000.0,0.00024108986260173992,,,1000
resnet50,PRAD,shipped,slide_out,MEND159,6.0,slide,False,0.02167171477907069,0.11356392869968274,0.15999491434385388,0.7058454356846472,2000.0,True,fold,0.893821887473527,0.08486516640873226,0.7237122558357141,0.9190143392287853,0.9845712453028531,False,11278.0,1000.0,-0.18797645178887978,,,1000
resnet50,PRAD,shipped,slide_out,MEND160,6.0,slide,False,0.019322849312223958,0.12542031819154867,0.12311159684859801,0.8949579145215331,2000.0,True,fold,0.8975075235969234,0.0741502564446486,0.743307394990805,0.9184952105617836,0.9803263995121793,False,11278.0,1000.0,-0.002549609075390369,,,1000
resnet50,PRAD,shipped,slide_out,MEND161,6.0,slide,False,0.019498467468718736,0.1359579114922558,0.1322481846353414,0.7777033033033033,2000.0,True,fold,0.8940909065834287,0.0723892630949863,0.7608743729104965,0.9085777205255792,0.9809708598785056,False,11382.0,1000.0,-0.11638760328012543,,,1000
resnet50,PRAD,shipped,slide_out,MEND162,6.0,slide,False,0.007855988625108945,0.09924982780171748,0.07925992452741207,0.9510157148332694,2000.0,True,fold,0.9011255854834842,0.05342195278277087,0.8016346315831556,0.9106638332970303,0.9700016063423346,False,11480.0,1000.0,0.049890129349785206,,,1000
resnet50,READ,shipped,donor,READ_specimen1,1.0,slide,False,0.007190298200301454,0.12409865599234464,0.042645103539885876,0.894295906763314,2000.0,True,fold,0.8854389414463618,0.0654305152409248,0.764229342588922,0.8987388026618135,0.9662106058444491,False,1691.0,1000.0,0.008856965316952237,,,1000
resnet50,READ,shipped,donor,READ_specimen7,1.0,slide,False,0.015502795899229323,0.15130255018247712,0.10855368074945632,0.665764657430092,2000.0,True,fold,0.8777583924179659,0.08858590084295961,0.6918553563689624,0.9000292631802875,0.9781674971045361,False,2000.0,1000.0,-0.21199373498787388,,,1000
resnet50,READ,shipped,patient,0,1.0,slide,False,0.007190298200301454,0.12409865599234464,0.042645103539885876,0.894295906763314,2000.0,True,fold,0.8888021949045469,0.06234674235419609,0.7664960334717345,0.9004981218928696,0.9697997917306702,False,1691.0,1000.0,0.005493711858767125,,,1000
resnet50,READ,shipped,patient,1,1.0,slide,False,0.015771500742938427,0.14611460036885965,0.10575517604981423,0.6626672721128665,2000.0,True,fold,0.8802464461856851,0.09348292833849581,0.6971303285704494,0.9018873475286462,0.9791274901244855,False,2000.0,1000.0,-0.21757917407281868,,,1000
resnet50,READ,shipped,slide_out,ZEN36,1.0,slide,False,0.006264647701699599,0.13004426649349443,0.03376206854013526,0.7983875418884289,2000.0,True,fold,0.8900297485919405,0.056599393588491025,0.7882881118720843,0.8988988632098935,0.9632205746492186,False,2000.0,1000.0,-0.09164220670351164,,,1000
resnet50,READ,shipped,slide_out,ZEN40,1.0,slide,False,0.011120777644256521,0.09304513657261321,0.13884574503537625,0.6112061403508772,2000.0,True,fold,0.8723941353781186,0.09673820809107268,0.6840694020990061,0.8952841437538301,0.982139760731655,False,2000.0,1000.0,-0.26118799502724144,,,1000
resnet50,READ,shipped,slide_out,ZEN48,1.0,slide,False,0.001443706725514922,0.10979481568410762,0.013864121413212915,0.9330873515024458,2000.0,True,fold,0.8983173463462736,0.029092788861181308,0.8441858043529499,0.9006529691772613,0.9412141626754293,False,1691.0,1000.0,0.034770005156172235,,,1000
resnet50,READ,shipped,slide_out,ZEN49,1.0,slide,False,0.0023009349957085756,0.10121933564638064,0.020966510040057805,0.926288394613406,2000.0,True,fold,0.8935333763185422,0.038709495157690336,0.8241749913352692,0.8981720086311676,0.9477205641417393,False,2000.0,1000.0,0.032755018294863714,,,1000
resnet50,SKCM,shipped,donor,SKCM_hest_patient_1,5.0,block,True,0.019341590429700406,0.4954471237751681,0.03309799615749567,0.7877339520494973,2000.0,True,fold,0.8977902976992789,0.04244086378130541,0.8167412479555483,0.903380304652325,0.9539626315763063,False,413.0,1000.0,-0.11005634564978162,,,1000
resnet50,SKCM,shipped,donor,SKCM_hest_patient_2,7.0,block,True,0.09541106875431582,0.9824195040805439,0.10497200857387608,0.5268581275129236,2000.0,True,fold,0.8964109353154103,0.06495317126861641,0.7730171890567858,0.911417434484056,0.9727198643079501,False,274.0,1000.0,-0.36955280780248667,,,1000
resnet50,SKCM,shipped,patient,0,6.0,block,True,0.015142161118769426,0.48498266304395743,0.030091025483014098,0.7789636504253674,2000.0,True,fold,0.8992491904367064,0.03968042151452556,0.8246506950653019,0.9047993491193589,0.9546591244128365,False,263.0,1000.0,-0.12028554001133895,,,1000
resnet50,SKCM,shipped,patient,1,7.0,block,True,0.09187016080049737,0.9117715990715877,0.09799466666971185,0.5534673559257132,2000.0,True,fold,0.8975593449104446,0.06130448321311604,0.7812379667396185,0.9069045638768372,0.9755400021955891,False,306.0,1000.0,-0.3440919889847315,,,1000
uni_v2,CCRCC,shipped,donor,INT1,6.0,donor,False,0.02004341626634673,0.09793878499909124,0.15537095494873293,0.8602706027060271,2000.0,True,fold,0.8990571741530671,0.08162155835361172,0.737275484463763,0.920331309203436,0.9860507855459468,False,11949.0,1000.0,-0.03878657144704001,,,1000
uni_v2,CCRCC,shipped,donor,INT10,6.0,donor,False,0.03567424317259266,0.12151956219501625,0.19507913431245627,0.7919213313161876,2000.0,True,fold,0.8872706235574889,0.10704335426452556,0.667583145674757,0.9230161655422032,0.9918515208464342,False,11186.0,1000.0,-0.09534929224130129,,,1000
uni_v2,CCRCC,shipped,donor,INT11,6.0,donor,False,0.01960256402512575,0.10233759311583654,0.15745659987650806,0.7967199444058374,2000.0,True,fold,0.8950407312489506,0.08021938330411178,0.7441936978208651,0.9145100938246178,0.9851181543847245,False,11129.0,1000.0,-0.09832078684311318,,,1000
uni_v2,CCRCC,shipped,donor,INT12,6.0,donor,False,0.015065251241221753,0.11266857396397979,0.11970613756872311,0.8617367332873881,2000.0,True,fold,0.8944418477540709,0.07411007871291994,0.7548942886523372,0.9095414160670912,0.9798094884759917,False,11645.0,1000.0,-0.03270511446668278,,,1000
uni_v2,CCRCC,shipped,donor,INT13,6.0,donor,False,0.013255174501794545,0.1103446918051895,0.1077800821656924,0.9083000688231244,2000.0,True,fold,0.8941616089369893,0.07001300432950942,0.7566245997720067,0.9113271707113298,0.9767594173780982,False,10762.0,1000.0,0.014138459886135157,,,1000
uni_v2,CCRCC,shipped,donor,INT14,6.0,donor,False,0.013079047152406487,0.10949597506852887,0.10759014190368513,0.9679146573140436,2000.0,True,fold,0.8979504815104581,0.06486281441543237,0.7684117213720744,0.9115155009520484,0.9742952245907491,False,11400.0,1000.0,0.0699641758035855,,,1000
uni_v2,CCRCC,shipped,donor,INT15,6.0,donor,False,0.01798066609663221,0.10410389298157335,0.15454899854891818,0.928715249662618,2000.0,True,fold,0.8941043853302758,0.08395597412590515,0.7285955613862608,0.9179360935068291,0.9818294364500199,False,11679.0,1000.0,0.03461086433234217,,,1000
uni_v2,CCRCC,shipped,donor,INT16,6.0,donor,False,0.009371987392031558,0.09545997131770173,0.1032248980430288,0.9198190892077356,2000.0,True,fold,0.8933464465626457,0.06018779552402057,0.7826617763443802,0.9026850873208763,0.9704903616894603,False,10825.0,1000.0,0.02647264264508986,,,1000
uni_v2,CCRCC,shipped,donor,INT17,6.0,donor,False,0.008981298963039008,0.09556350191040452,0.09859177296075303,0.9466331938633192,2000.0,True,fold,0.8952740706720299,0.058809343239384235,0.7807905930183026,0.9058037152331451,0.9711338989006542,False,11084.0,1000.0,0.051359123191289324,,,1000
uni_v2,CCRCC,shipped,donor,INT18,6.0,donor,False,0.07097471144128649,0.11730614783199683,0.34568326736185084,0.8691407256697185,2000.0,True,fold,0.8828627505421464,0.15019631857350363,0.5607679504083412,0.9435034726670092,0.9983957091059014,False,11349.0,1000.0,-0.013722024872427907,,,1000
uni_v2,CCRCC,shipped,donor,INT19,6.0,donor,False,0.01110337915957127,0.09782793870279274,0.10536582362289518,0.9817515494475882,2000.0,True,fold,0.8922957607030401,0.066790960219496,0.7604056951188394,0.905651955792452,0.9735656169361763,False,11678.0,1000.0,0.08945578874454818,,,1000
uni_v2,CCRCC,shipped,donor,INT2,6.0,donor,False,0.011683602759637188,0.11768155357901797,0.09381431380473618,0.9049741602067184,2000.0,True,fold,0.8982566356943669,0.05953546200464766,0.7892689514066611,0.9104125359432922,0.9698340776458394,False,11281.0,1000.0,0.006717524512351525,,,1000
uni_v2,CCRCC,shipped,donor,INT20,6.0,donor,False,0.007570489587484339,0.09424295325500845,0.0845940828046308,0.961880658436214,2000.0,True,fold,0.8940116731190283,0.05858899745271763,0.7828613059444,0.9068181416217438,0.96798318488931,False,10129.0,1000.0,0.06786898531718566,,,1000
uni_v2,CCRCC,shipped,donor,INT21,6.0,donor,False,0.016579006505847982,0.11483487011722637,0.127228764313167,0.9145005025125628,2000.0,True,fold,0.8917590185889608,0.07609584864879548,0.7325500559485936,0.9102322514739507,0.9786272022885713,False,9974.0,1000.0,0.02274148392360198,,,1000
uni_v2,CCRCC,shipped,donor,INT22,6.0,donor,False,0.011907465517437876,0.09625334171739591,0.11105540641008438,0.8468703752067555,2000.0,True,fold,0.8986956997240902,0.06719051730274923,0.7697399201085482,0.9128739018468393,0.9777863213587844,False,10788.0,1000.0,-0.05182532451733479,,,1000
uni_v2,CCRCC,shipped,donor,INT23,6.0,donor,False,0.06823111282084965,0.11807220192652265,0.3334168642927041,0.8643406940063091,2000.0,True,fold,0.8825086451103211,0.14075733249601263,0.5714982179836416,0.9380314144557114,0.9985588780321426,False,11678.0,1000.0,-0.018167951104012037,,,1000
uni_v2,CCRCC,shipped,donor,INT24,6.0,donor,False,0.019687569053354947,0.10936431553558512,0.1478455760512146,0.9277324464153732,2000.0,True,fold,0.8907114915520256,0.08756672361748463,0.7089847837733402,0.9141505338073878,0.9819774254961644,False,10535.0,1000.0,0.037020954863347666,,,1000
uni_v2,CCRCC,shipped,donor,INT3,6.0,donor,False,0.10020116083058328,0.11559840120963938,0.46440772263064267,0.9713336655040692,2000.0,True,fold,0.884038906008587,0.16571177075132051,0.517460191035781,0.9540144694480652,0.9996772196233438,False,10864.0,1000.0,0.08729475949548215,,,1000
uni_v2,CCRCC,shipped,donor,INT4,6.0,donor,False,0.020569080301566595,0.10451452948735314,0.17586484332620017,0.8911885347170744,2000.0,True,fold,0.8923712886507138,0.08130161750642688,0.7229676029783517,0.9129715433685625,0.9821398489309536,False,10196.0,1000.0,-0.0011827539336394244,,,1000
uni_v2,CCRCC,shipped,donor,INT5,6.0,donor,False,0.09469495647800717,0.11221408156198695,0.4712385245840821,0.2580719505340079,2000.0,True,fold,0.8782850430471886,0.1652017609588872,0.539264351144394,0.9509115815590115,0.9995918624548478,False,11084.0,1000.0,-0.6202130925131807,,,1000
uni_v2,CCRCC,shipped,donor,INT6,6.0,donor,False,0.02681438054550564,0.1188802218863683,0.1674516431398153,0.8864243146603098,2000.0,True,fold,0.8946180499486327,0.09000403939096022,0.7142990023017067,0.9212002486276023,0.986927288453373,False,11383.0,1000.0,-0.008193735288322901,,,1000
uni_v2,CCRCC,shipped,donor,INT7,6.0,donor,False,0.010684628664303641,0.1086166526668165,0.09009646507613861,0.8463689974726201,2000.0,True,fold,0.8959504010959244,0.06299146328476665,0.7721043247550555,0.9105541533293842,0.9714529739610923,False,11100.0,1000.0,-0.04958140362330432,,,1000
uni_v2,CCRCC,shipped,donor,INT8,6.0,donor,False,0.024812105160196538,0.1063944703280409,0.17500869728982155,0.7374653668547974,2000.0,True,fold,0.8943016231579509,0.09021317106796543,0.7221501937515656,0.9184415741883095,0.9896748259793307,False,11451.0,1000.0,-0.15683625630315357,,,1000
uni_v2,CCRCC,shipped,donor,INT9,6.0,donor,False,0.06785648144495687,0.11319144563465793,0.35765646577707044,0.924870283018868,2000.0,True,fold,0.8776614882408009,0.15072688746074533,0.5477153074924124,0.9369682531164055,0.9986733154447859,False,9670.0,1000.0,0.047208794778067054,,,1000
uni_v2,CCRCC,shipped,patient,0,5.0,patient,False,0.0374233088627009,0.11313915686171919,0.26119193296865323,0.9538674381282704,2000.0,True,fold,0.8738267164808056,0.12260587054860293,0.6096284596131516,0.9128792773602284,0.9942199089288347,False,8150.0,1000.0,0.08004072164746479,,,1000
uni_v2,CCRCC,shipped,patient,1,5.0,patient,False,0.02019465456831135,0.11971740825153768,0.1402060898280848,0.7900860730240155,2000.0,True,fold,0.8926934372590358,0.07977488480775766,0.7174610077814931,0.9118756914222841,0.9820109324086367,False,10000.0,1000.0,-0.10260736423502037,,,1000
uni_v2,CCRCC,shipped,patient,2,5.0,patient,False,0.021023888734207685,0.1434580935644858,0.11659258689111535,0.8332990820403902,2000.0,True,fold,0.8936691907727714,0.07719353637743055,0.7371361983035064,0.9138737248226463,0.9799475140219149,False,10000.0,1000.0,-0.060370108732381245,,,1000
uni_v2,CCRCC,shipped,patient,3,5.0,patient,False,0.025248722841392054,0.17094549316765995,0.12976537406316194,0.7118422909295585,2000.0,True,fold,0.8949855635274662,0.07133610466776694,0.754208450751267,0.911486289833312,0.9793811061374184,False,9610.0,1000.0,-0.18314327259790764,,,1000
uni_v2,CCRCC,shipped,patient,4,5.0,patient,False,0.015382833173729266,0.10236064441264313,0.12074695018478775,0.9154772092986708,2000.0,True,fold,0.8911316944060477,0.0793739883242552,0.7372150525460112,0.910881432565684,0.9807274975532675,False,8625.0,1000.0,0.024345514892623155,,,1000
uni_v2,CCRCC,shipped,patient,5,5.0,patient,False,0.0164104808340734,0.11416673588471474,0.1172000951739775,0.9498131517008196,2000.0,True,fold,0.8943808667387846,0.07155660554817084,0.7614554006591983,0.9110271701373425,0.9783046497198705,False,9332.0,1000.0,0.055432284962035006,,,1000
uni_v2,COAD,shipped,donor,COAD_Oliveira_P1,1.0,donor,False,0.0028624100640380346,0.3341392955032042,0.009993289830536316,0.8889613259668508,2000.0,True,fold,0.8996357808146072,0.024513796789579323,0.8536821671298307,0.9018315271945554,0.9348334127979324,False,2000.0,1000.0,-0.01067445484775631,,,1000
uni_v2,COAD,shipped,donor,COAD_Oliveira_P2,1.0,donor,False,0.0048807540621922385,0.34087411134907425,0.016023792722098598,0.849054219707685,2000.0,True,fold,0.8978666222426518,0.030264876300912152,0.8448676602476667,0.9003998477616416,0.9414463119059826,False,2000.0,1000.0,-0.04881240253496677,,,1000
uni_v2,COAD,shipped,donor,COAD_Oliveira_P5,1.0,donor,False,0.005717603964133053,0.35970744421682477,0.017109772803734123,0.8778792312945077,2000.0,True,fold,0.8943612831759572,0.03285712421336047,0.8366407556182561,0.8976024226860011,0.9425120066827365,False,2000.0,1000.0,-0.016482051881449467,,,1000
uni_v2,COAD,shipped,donor,COAD_donor_TENX111,1.0,donor,False,0.004543910390973162,0.27209767621537323,0.017995160121613167,0.8724748966331956,2000.0,True,fold,0.8948522080257606,0.03265718307087965,0.8394555221842571,0.8980473366391334,0.94238863269692,False,2000.0,1000.0,-0.022377311392565047,,,1000
uni_v2,COAD,shipped,patient,0,8.0,block,True,0.014432951056630672,0.5494755199379514,0.021607792109123853,0.6228458056797935,2000.0,True,fold,0.8991597716553577,0.030262288985890846,0.8451323255238637,0.9017027518248382,0.943248450370898,False,1255.0,1000.0,-0.2763139659755641,,,1000
uni_v2,COAD,shipped,patient,1,1.0,slide,False,0.002661642502570234,0.2679315279258832,0.013748912724281751,0.8683559755857453,2000.0,True,fold,0.8967799761565943,0.026490886798038356,0.8489732277699835,0.8991918799904005,0.9349711953498406,False,2000.0,1000.0,-0.02842400057084904,,,1000
uni_v2,HCC,shipped,donor,CHC20,6.0,block,True,0.002183968871009065,0.10542868215500972,0.021767313202549286,0.8149750987463507,2000.0,True,fold,0.8988462676735598,0.030167439845816442,0.8440042319680756,0.9037626148979763,0.9403588629987912,False,513.0,1000.0,-0.08387116892720914,,,1000
uni_v2,HCC,shipped,donor,CHC23,7.0,block,True,0.0037508010420133076,0.14246120210063934,0.024902726582927023,0.7101522542498152,2000.0,True,fold,0.9015886278881469,0.03571764384362799,0.837787732516656,0.9064574850684635,0.9517063540859021,False,338.0,1000.0,-0.19143637363833166,,,1000
uni_v2,HCC,shipped,patient,0,6.0,block,True,0.003114117702121298,0.14729196181221527,0.024596675253161462,0.7359733924611974,2000.0,True,fold,0.8984580248727198,0.03246303820001975,0.8418664838933957,0.9026058531569843,0.9437852815153176,False,407.0,1000.0,-0.16248463241152233,,,1000
uni_v2,HCC,shipped,patient,1,6.0,block,True,0.0023604112453141854,0.1149860535066855,0.02305355086331284,0.7977022153529109,2000.0,True,fold,0.8992176935116076,0.03054428064221239,0.8463352219549014,0.9015718045429633,0.9440175889309705,False,487.0,1000.0,-0.10151547815869677,,,1000
uni_v2,IDC,audited,donor,IDC_JanesickSample1,1.0,donor,False,0.025027258224937413,0.47363067832162076,0.04352630673690275,0.8894299886732508,2000.0,True,fold,0.8880558516344383,0.06145225599490259,0.765089114389784,0.9008780030587068,0.9661566855358188,False,2000.0,1000.0,0.0013741370388125063,,,1000
uni_v2,IDC,audited,donor,NCBI783,1.0,donor,False,0.0015627401041167777,0.4765830689741652,0.004231931656166791,0.861018302828619,2000.0,True,fold,0.8992032260914773,0.016155469391337766,0.8711472568805546,0.9001320190551456,0.9228087307871035,False,2000.0,1000.0,-0.03818492326285827,,,1000
