task,label_set,encoder,design,score,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean
CCRCC,shipped,hoptimus0,donor,abs,INT9,neoplastic_fraction_tertile,0,194850,179810,0.9228124198101103,2.2761216163635254,0.6950052976608276
CCRCC,shipped,hoptimus0,donor,abs,INT9,neoplastic_fraction_tertile,1,52500,47375,0.9023809523809524,2.2761216163635254,0.9702138304710388
CCRCC,shipped,hoptimus0,donor,abs,INT9,neoplastic_fraction_tertile,2,4050,3650,0.9012345679012346,2.2761216163635254,0.9922180771827698
COAD,shipped,hoptimus0,patient,abs,0,predicted_value_decile,0,173627,107090,0.6167819521157424,1.877719521522522,0.008570285513997078
COAD,shipped,hoptimus0,patient,abs,0,predicted_value_decile,1,179153,119365,0.6662740785808778,1.8508920669555664,0.31724244356155396
COAD,shipped,hoptimus0,patient,abs,0,predicted_value_decile,2,179550,117456,0.6541687552213868,1.835720181465149,0.4797719419002533
COAD,shipped,hoptimus0,patient,abs,0,predicted_value_decile,3,177490,112339,0.632931432756775,1.8353873491287231,0.6152816414833069
COAD,shipped,hoptimus0,patient,abs,0,predicted_value_decile,4,175226,107882,0.6156734731147204,1.8380078077316284,0.747404932975769
COAD,shipped,hoptimus0,patient,abs,0,predicted_value_decile,5,172162,102136,0.5932551898792997,1.8458261489868164,0.8957112431526184
COAD,shipped,hoptimus0,patient,abs,0,predicted_value_decile,6,166231,95799,0.5763004493746654,1.857357144355774,1.0787478685379028
COAD,shipped,hoptimus0,patient,abs,0,predicted_value_decile,7,149419,87065,0.5826902870451549,1.8944813013076782,1.337312936782837
COAD,shipped,hoptimus0,patient,abs,0,predicted_value_decile,8,118080,68614,0.5810806233062331,1.9464753866195679,1.6739121675491333
COAD,shipped,hoptimus0,patient,abs,0,predicted_value_decile,9,94862,45318,0.47772553815015495,2.0348756313323975,2.4933762550354004
COAD,shipped,hoptimus0,patient,abs,1,predicted_value_decile,0,61173,51483,0.8415967828944142,2.708326578140259,0.21054838597774506
COAD,shipped,hoptimus0,patient,abs,1,predicted_value_decile,1,55597,48559,0.8734104358148821,2.7365219593048096,0.5139833688735962
COAD,shipped,hoptimus0,patient,abs,1,predicted_value_decile,2,55200,48087,0.8711413043478261,2.7895963191986084,0.6823962330818176
COAD,shipped,hoptimus0,patient,abs,1,predicted_value_decile,3,57260,49219,0.859570380719525,2.834179162979126,0.8024889230728149
COAD,shipped,hoptimus0,patient,abs,1,predicted_value_decile,4,59524,51294,0.8617364424433842,2.9076359272003174,0.9058507680892944
COAD,shipped,hoptimus0,patient,abs,1,predicted_value_decile,5,62638,55463,0.8854529199527443,2.97304105758667,0.9846659302711487
COAD,shipped,hoptimus0,patient,abs,1,predicted_value_decile,6,68519,62180,0.9074855149666516,3.054762601852417,1.045243740081787
COAD,shipped,hoptimus0,patient,abs,1,predicted_value_decile,7,85331,78186,0.9162672416823897,3.277723550796509,1.1447099447250366
COAD,shipped,hoptimus0,patient,abs,1,predicted_value_decile,8,116670,102015,0.8743893031627668,3.3591506481170654,1.4625357389450073
COAD,shipped,hoptimus0,patient,abs,1,predicted_value_decile,9,139938,97569,0.6972302019465764,3.2432281970977783,1.9452427625656128
COAD,shipped,hoptimus0,patient,abs,0,neoplastic_fraction_tertile,0,616050,439757,0.7138332927522116,1.8713103532791138,0.738569438457489
COAD,shipped,hoptimus0,patient,abs,0,neoplastic_fraction_tertile,1,540300,284537,0.52662779937072,1.8713104724884033,0.9256188273429871
COAD,shipped,hoptimus0,patient,abs,0,neoplastic_fraction_tertile,2,420300,231938,0.551839162502974,1.8713103532791138,0.9355931282043457
COAD,shipped,hoptimus0,patient,abs,1,neoplastic_fraction_tertile,0,163050,151076,0.9265624041704998,3.055920362472534,0.6890162825584412
COAD,shipped,hoptimus0,patient,abs,1,neoplastic_fraction_tertile,1,239550,207214,0.8650135671049886,3.055920124053955,1.0437148809432983
COAD,shipped,hoptimus0,patient,abs,1,neoplastic_fraction_tertile,2,359250,285765,0.7954488517745303,3.055919885635376,1.365209937095642
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P1,predicted_value_decile,0,36434,35590,0.9768348246143712,3.6417949199676514,0.17174232006072998
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P1,predicted_value_decile,1,37329,36554,0.9792386616303678,3.6529130935668945,0.4937644302845001
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P1,predicted_value_decile,2,39253,38320,0.9762311160930375,3.6754908561706543,0.710232138633728
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P1,predicted_value_decile,3,41345,40179,0.9717982827427742,3.67299485206604,0.9048582911491394
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P1,predicted_value_decile,4,44038,42756,0.9708887778736546,3.6384596824645996,1.0851274728775024
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P1,predicted_value_decile,5,48143,46357,0.9629021872338658,3.5707755088806152,1.2438585758209229
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P1,predicted_value_decile,6,55178,52015,0.9426764290115626,3.501436233520508,1.415812611579895
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P1,predicted_value_decile,7,65490,58776,0.8974805313788364,3.3755550384521484,1.632909893989563
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P1,predicted_value_decile,8,82483,69355,0.8408399306523768,3.215334415435791,1.9269031286239624
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P1,predicted_value_decile,9,93307,68962,0.7390870995745228,3.2242584228515625,2.851659059524536
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P2,predicted_value_decile,0,46572,40805,0.8761702310401099,3.1234989166259766,0.1270362287759781
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P2,predicted_value_decile,1,46859,41500,0.8856356302951407,2.976445198059082,0.4523506462574005
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P2,predicted_value_decile,2,48452,42618,0.8795921736976802,2.921018123626709,0.6427205801010132
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P2,predicted_value_decile,3,51740,44741,0.8647274835717047,2.9465324878692627,0.8295289278030396
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P2,predicted_value_decile,4,55259,46795,0.8468303805714906,3.017759084701538,1.0327446460723877
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P2,predicted_value_decile,5,58319,49023,0.8406008333476226,3.072084665298462,1.2345330715179443
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P2,predicted_value_decile,6,59725,50769,0.8500460443700293,3.1057891845703125,1.4612704515457153
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P2,predicted_value_decile,7,59708,49812,0.8342600656528438,3.1527347564697266,1.7596359252929688
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P2,predicted_value_decile,8,55739,43947,0.788442562658103,3.2009620666503906,2.1970338821411133
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P2,predicted_value_decile,9,47877,33113,0.6916264594690561,3.1024227142333984,2.9019269943237305
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P5,predicted_value_decile,0,67099,61300,0.913575463121656,3.6059837341308594,0.16023968160152435
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P5,predicted_value_decile,1,64835,60741,0.9368550936993908,3.5402450561523438,0.5012173652648926
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P5,predicted_value_decile,2,58786,55252,0.9398836457659987,3.4398369789123535,0.6923512816429138
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P5,predicted_value_decile,3,51464,48266,0.9378594745841754,3.3778414726257324,0.8490136861801147
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P5,predicted_value_decile,4,45999,43079,0.9365203591382422,3.3528594970703125,0.9955565333366394
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P5,predicted_value_decile,5,41522,38227,0.9206444776263186,3.3331427574157715,1.1654210090637207
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P5,predicted_value_decile,6,39118,34964,0.8938084769159977,3.3310601711273193,1.376705527305603
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P5,predicted_value_decile,7,38420,33381,0.868844351900052,3.440720558166504,1.6605290174484253
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P5,predicted_value_decile,8,40075,33820,0.8439176543980037,3.565263509750366,2.0762500762939453
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P5,predicted_value_decile,9,65232,47754,0.7320640176600441,3.5073046684265137,3.1892566680908203
COAD,shipped,hoptimus0,donor,abs,COAD_donor_TENX111,predicted_value_decile,0,84695,76755,0.9062518448550682,3.028029680252075,0.05189542844891548
COAD,shipped,hoptimus0,donor,abs,COAD_donor_TENX111,predicted_value_decile,1,85727,79013,0.921681617226778,3.03605055809021,0.42289188504219055
COAD,shipped,hoptimus0,donor,abs,COAD_donor_TENX111,predicted_value_decile,2,88259,80780,0.9152607666073714,3.0620291233062744,0.6522414684295654
COAD,shipped,hoptimus0,donor,abs,COAD_donor_TENX111,predicted_value_decile,3,90201,81842,0.9073291870378377,3.0870707035064697,0.8601332306861877
COAD,shipped,hoptimus0,donor,abs,COAD_donor_TENX111,predicted_value_decile,4,89454,80321,0.89790283274085,3.1059365272521973,1.0692859888076782
COAD,shipped,hoptimus0,donor,abs,COAD_donor_TENX111,predicted_value_decile,5,86816,77097,0.888050589753041,3.0987491607666016,1.2824187278747559
COAD,shipped,hoptimus0,donor,abs,COAD_donor_TENX111,predicted_value_decile,6,80729,67384,0.8346938522711789,3.077944278717041,1.5023635625839233
COAD,shipped,hoptimus0,donor,abs,COAD_donor_TENX111,predicted_value_decile,7,71132,53829,0.7567480177697802,2.9794602394104004,1.7260478734970093
COAD,shipped,hoptimus0,donor,abs,COAD_donor_TENX111,predicted_value_decile,8,56453,36837,0.6525251093830265,2.8701767921447754,1.992487907409668
COAD,shipped,hoptimus0,donor,abs,COAD_donor_TENX111,predicted_value_decile,9,28384,15580,0.5489007891770011,2.8112897872924805,2.354717969894409
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P1,neoplastic_fraction_tertile,0,193350,184136,0.9523454874579778,3.457902193069458,0.9682632684707642
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P1,neoplastic_fraction_tertile,1,175650,155377,0.8845829775120979,3.4579017162323,1.719775676727295
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P1,neoplastic_fraction_tertile,2,171900,147491,0.8580046538685282,3.457902193069458,1.8399276733398438
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P2,neoplastic_fraction_tertile,0,175500,157574,0.8978575498575498,3.06559681892395,1.0849536657333374
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P2,neoplastic_fraction_tertile,1,207750,167503,0.8062719614921781,3.06559681892395,1.3850724697113037
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P2,neoplastic_fraction_tertile,2,141600,113163,0.7991737288135593,3.06559681892395,1.431564211845398
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P5,neoplastic_fraction_tertile,0,247200,229179,0.9270995145631068,3.4617724418640137,0.7472624778747559
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P5,neoplastic_fraction_tertile,1,156900,131743,0.8396622052262588,3.4617722034454346,1.731677770614624
COAD,shipped,hoptimus0,donor,abs,COAD_Oliveira_P5,neoplastic_fraction_tertile,2,106800,94339,0.8833239700374532,3.4617722034454346,1.6246860027313232
COAD,shipped,hoptimus0,donor,abs,COAD_donor_TENX111,neoplastic_fraction_tertile,0,163050,152588,0.935835633241337,3.0380501747131348,0.6347131133079529
COAD,shipped,hoptimus0,donor,abs,COAD_donor_TENX111,neoplastic_fraction_tertile,1,239550,207880,0.8677937800041745,3.0380499362945557,1.0028151273727417
COAD,shipped,hoptimus0,donor,abs,COAD_donor_TENX111,neoplastic_fraction_tertile,2,359250,288970,0.8043702157272095,3.0380501747131348,1.2872689962387085
HCC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,0,23048,14033,0.6088597709128775,1.427213430404663,-0.14961868524551392
HCC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,1,33674,22332,0.6631822771277543,1.4354091882705688,0.04991748929023743
HCC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,2,37851,26876,0.710047290692452,1.4449750185012817,0.16300806403160095
HCC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,3,39894,30310,0.7597633729382864,1.4565726518630981,0.2563638985157013
HCC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,4,41078,32539,0.7921271726958469,1.4694311618804932,0.3472656011581421
HCC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,5,40578,33556,0.8269505643452116,1.4938840866088867,0.4458692967891693
HCC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,6,37129,31790,0.8562040453553826,1.5153084993362427,0.5325686931610107
HCC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,7,33964,28052,0.8259333411847839,1.538949966430664,0.6354100704193115
HCC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,8,28782,22655,0.7871238968799944,1.5894907712936401,0.7822734713554382
HCC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,9,22252,12244,0.5502426748157468,1.6519804000854492,1.0482547283172607
HCC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,0,39902,28737,0.7201894641872588,1.6449801921844482,-0.2972218096256256
HCC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,1,29276,23045,0.7871635469326411,1.5785610675811768,0.0009184762020595372
HCC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,2,25099,20461,0.8152117614247579,1.561680555343628,0.13424459099769592
HCC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,3,23006,19524,0.848648178735982,1.5620534420013428,0.2347148209810257
HCC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,4,21872,19404,0.8871616678858815,1.6000374555587769,0.3286955654621124
HCC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,5,22372,20600,0.9207938494546755,1.6833773851394653,0.4310697913169861
HCC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,6,25771,23060,0.8948042373210198,1.7784384489059448,0.5960391759872437
HCC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,7,28986,25007,0.8627268336438281,1.8177096843719482,0.746316134929657
HCC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,8,34168,25391,0.7431222196206977,1.8310779333114624,0.9047867655754089
HCC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,9,40698,17507,0.4301685586515308,1.8189122676849365,1.2657814025878906
HCC,shipped,hoptimus0,patient,abs,0,neoplastic_fraction_tertile,0,105600,78598,0.7442992424242424,1.496089220046997,0.4034089148044586
HCC,shipped,hoptimus0,patient,abs,0,neoplastic_fraction_tertile,1,110850,82807,0.7470184934596301,1.496088981628418,0.39131638407707214
HCC,shipped,hoptimus0,patient,abs,0,neoplastic_fraction_tertile,2,108150,82132,0.7594267221451687,1.4960891008377075,0.40316954255104065
HCC,shipped,hoptimus0,patient,abs,1,neoplastic_fraction_tertile,0,98850,74672,0.7554071825998988,1.6993038654327393,0.4657174050807953
HCC,shipped,hoptimus0,patient,abs,1,neoplastic_fraction_tertile,1,93600,71813,0.7672329059829059,1.6993041038513184,0.43104591965675354
HCC,shipped,hoptimus0,patient,abs,1,neoplastic_fraction_tertile,2,96750,74670,0.7717829457364341,1.6993039846420288,0.47715428471565247
HCC,shipped,hoptimus0,donor,abs,CHC20,predicted_value_decile,0,43072,30340,0.7044019316493314,1.6887739896774292,-0.34302738308906555
HCC,shipped,hoptimus0,donor,abs,CHC20,predicted_value_decile,1,32195,25521,0.7927007299270074,1.6398426294326782,-0.009122218005359173
HCC,shipped,hoptimus0,donor,abs,CHC20,predicted_value_decile,2,27249,22481,0.8250211016918052,1.6189097166061401,0.14489230513572693
HCC,shipped,hoptimus0,donor,abs,CHC20,predicted_value_decile,3,24032,20455,0.8511567909454061,1.6085652112960815,0.252168744802475
HCC,shipped,hoptimus0,donor,abs,CHC20,predicted_value_decile,4,21945,19496,0.8884028252449305,1.627477765083313,0.34161415696144104
HCC,shipped,hoptimus0,donor,abs,CHC20,predicted_value_decile,5,21424,19845,0.9262976101568334,1.6824949979782104,0.42501387000083923
HCC,shipped,hoptimus0,donor,abs,CHC20,predicted_value_decile,6,23778,21277,0.8948187400117756,1.7489880323410034,0.5540574193000793
HCC,shipped,hoptimus0,donor,abs,CHC20,predicted_value_decile,7,26906,24114,0.8962313238682822,1.7869256734848022,0.6850430369377136
HCC,shipped,hoptimus0,donor,abs,CHC20,predicted_value_decile,8,31624,24909,0.7876612699215786,1.8108150959014893,0.8429785966873169
HCC,shipped,hoptimus0,donor,abs,CHC20,predicted_value_decile,9,38925,17259,0.4433911368015414,1.8183401823043823,1.2014145851135254
HCC,shipped,hoptimus0,donor,abs,CHC23,predicted_value_decile,0,19878,11912,0.5992554582956032,1.3914834260940552,-0.17310553789138794
HCC,shipped,hoptimus0,donor,abs,CHC23,predicted_value_decile,1,30755,19715,0.6410339782149244,1.3457684516906738,0.0191465113312006
HCC,shipped,hoptimus0,donor,abs,CHC23,predicted_value_decile,2,35701,24377,0.6828100053219798,1.3649617433547974,0.13777576386928558
HCC,shipped,hoptimus0,donor,abs,CHC23,predicted_value_decile,3,38868,28830,0.7417412781722754,1.3869502544403076,0.23902107775211334
HCC,shipped,hoptimus0,donor,abs,CHC23,predicted_value_decile,4,41005,32533,0.7933910498719668,1.4078201055526733,0.33659905195236206
HCC,shipped,hoptimus0,donor,abs,CHC23,predicted_value_decile,5,41526,33744,0.8125993353561624,1.4369372129440308,0.44612622261047363
HCC,shipped,hoptimus0,donor,abs,CHC23,predicted_value_decile,6,39122,32184,0.822657328357446,1.4629669189453125,0.5455635190010071
HCC,shipped,hoptimus0,donor,abs,CHC23,predicted_value_decile,7,36044,28674,0.7955276883808678,1.4870928525924683,0.6618620753288269
HCC,shipped,hoptimus0,donor,abs,CHC23,predicted_value_decile,8,31326,23094,0.7372150928940816,1.542214035987854,0.8227529525756836
HCC,shipped,hoptimus0,donor,abs,CHC23,predicted_value_decile,9,24025,12157,0.5060145681581686,1.6440666913986206,1.1234214305877686
HCC,shipped,hoptimus0,donor,abs,CHC20,neoplastic_fraction_tertile,0,98850,74779,0.7564896307536672,1.7096879482269287,0.42902255058288574
HCC,shipped,hoptimus0,donor,abs,CHC20,neoplastic_fraction_tertile,1,93600,72807,0.7778525641025641,1.7096879482269287,0.3752622902393341
HCC,shipped,hoptimus0,donor,abs,CHC20,neoplastic_fraction_tertile,2,96750,76641,0.79215503875969,1.7096879482269287,0.3960345983505249
HCC,shipped,hoptimus0,donor,abs,CHC23,neoplastic_fraction_tertile,0,105600,75874,0.7185037878787879,1.4419231414794922,0.43034276366233826
HCC,shipped,hoptimus0,donor,abs,CHC23,neoplastic_fraction_tertile,1,110850,80839,0.7292647722147045,1.4419232606887817,0.4182451069355011
HCC,shipped,hoptimus0,donor,abs,CHC23,neoplastic_fraction_tertile,2,108150,80240,0.7419325011558021,1.4419231414794922,0.41925451159477234
IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,0,255872,234298,0.9156844047023511,3.8521721363067627,0.38999927043914795
IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,1,317120,291862,0.9203519172552976,3.92665958404541,0.8375647664070129
IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,2,325281,298945,0.9190361564309013,3.77079439163208,1.0808833837509155
IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,3,333197,304305,0.9132885350108194,3.7743685245513916,1.292284369468689
IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,4,337889,300166,0.8883568272420824,3.7530205249786377,1.5044916868209839
IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,5,337883,289624,0.8571724531864581,3.6471669673919678,1.684741497039795
IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,6,337156,276704,0.8207002099918139,3.5695910453796387,1.9045346975326538
IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,7,336575,264574,0.7860773973111491,3.64026141166687,2.250211715698242
IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,8,314557,238359,0.7577609145560265,3.7410500049591064,2.7107675075531006
IDC,shipped,hoptimus0,patient,abs,0,predicted_value_decile,9,218620,143277,0.6553700484859574,3.871487617492676,3.5056467056274414
IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,0,113459,91878,0.8097903207325995,4.730698585510254,0.4007760286331177
IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,1,108819,81586,0.7497403946002077,4.736080646514893,0.7135705351829529
IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,2,109011,84592,0.7759950830650117,4.5091118812561035,0.9234472513198853
IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,3,105069,88426,0.8415993299641188,4.149567604064941,1.1654788255691528
IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,4,108517,93465,0.8612936221974438,4.1330671310424805,1.4333407878875732
IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,5,112884,98670,0.8740831295843521,4.1580400466918945,1.7649857997894287
IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,6,116434,104601,0.8983716096672794,4.120283603668213,2.126394748687744
IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,7,116216,108006,0.9293556825222,3.9408998489379883,2.299138307571411
IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,8,124904,112889,0.9038061231025427,3.700371026992798,2.466681718826294
IDC,shipped,hoptimus0,patient,abs,1,predicted_value_decile,9,148687,125799,0.8460658968168031,3.548903465270996,3.164480686187744
IDC,shipped,hoptimus0,patient,abs,2,predicted_value_decile,0,118647,69013,0.5816666245248511,3.6967968940734863,0.38668709993362427
IDC,shipped,hoptimus0,patient,abs,2,predicted_value_decile,1,72456,50470,0.6965606713039638,3.6647543907165527,0.816986620426178
IDC,shipped,hoptimus0,patient,abs,2,predicted_value_decile,2,62276,45720,0.7341511978932495,3.829054355621338,1.0763952732086182
IDC,shipped,hoptimus0,patient,abs,2,predicted_value_decile,3,57205,42681,0.7461061096058037,4.022000312805176,1.3208047151565552
IDC,shipped,hoptimus0,patient,abs,2,predicted_value_decile,4,50264,37050,0.7371080693936017,3.903743028640747,1.485425591468811
IDC,shipped,hoptimus0,patient,abs,2,predicted_value_decile,5,45765,32735,0.7152846061400634,3.7168896198272705,1.7081561088562012
IDC,shipped,hoptimus0,patient,abs,2,predicted_value_decile,6,42202,28819,0.6828823278517606,3.5736303329467773,1.8928420543670654
IDC,shipped,hoptimus0,patient,abs,2,predicted_value_decile,7,42093,27354,0.6498467678711425,3.549126386642456,2.122406482696533
IDC,shipped,hoptimus0,patient,abs,2,predicted_value_decile,8,49360,31146,0.6309967585089141,3.6879982948303223,2.4456353187561035
IDC,shipped,hoptimus0,patient,abs,2,predicted_value_decile,9,61232,40296,0.6580872746276457,3.948153018951416,3.3673880100250244
IDC,shipped,hoptimus0,patient,abs,3,predicted_value_decile,0,45072,40050,0.8885782747603834,4.021677017211914,0.3373861014842987
IDC,shipped,hoptimus0,patient,abs,3,predicted_value_decile,1,34655,30983,0.894041263886885,4.090843677520752,0.8270862102508545
IDC,shipped,hoptimus0,patient,abs,3,predicted_value_decile,2,36482,32798,0.89901869415054,4.389408588409424,1.1631100177764893
IDC,shipped,hoptimus0,patient,abs,3,predicted_value_decile,3,37529,32735,0.8722587865384103,4.175468921661377,1.519087791442871
IDC,shipped,hoptimus0,patient,abs,3,predicted_value_decile,4,36380,31404,0.8632215503023639,4.049807548522949,1.7396714687347412
IDC,shipped,hoptimus0,patient,abs,3,predicted_value_decile,5,36518,31827,0.8715428008105591,4.286579608917236,1.9684404134750366
IDC,shipped,hoptimus0,patient,abs,3,predicted_value_decile,6,37208,32216,0.8658353042356483,4.442698955535889,2.156909227371216
IDC,shipped,hoptimus0,patient,abs,3,predicted_value_decile,7,38166,32240,0.8447309123303464,4.2371296882629395,2.2663426399230957
IDC,shipped,hoptimus0,patient,abs,3,predicted_value_decile,8,44229,36803,0.8321011101313618,3.8444409370422363,2.3451504707336426
IDC,shipped,hoptimus0,patient,abs,3,predicted_value_decile,9,104511,86727,0.8298360938083073,3.4614503383636475,3.247964859008789
IDC,shipped,hoptimus0,patient,abs,0,neoplastic_fraction_tertile,1,2135550,1833683,0.8586467186439091,3.7465665340423584,1.55965256690979
IDC,shipped,hoptimus0,patient,abs,0,neoplastic_fraction_tertile,2,931200,764089,0.8205423109965636,3.7465662956237793,2.0147621631622314
IDC,shipped,hoptimus0,patient,abs,1,neoplastic_fraction_tertile,1,668700,576915,0.8627411395244504,4.145307540893555,1.583842158317566
IDC,shipped,hoptimus0,patient,abs,1,neoplastic_fraction_tertile,2,475500,393427,0.8273964248159832,4.145307540893555,1.9562400579452515
IDC,shipped,hoptimus0,patient,abs,2,neoplastic_fraction_tertile,1,368250,248994,0.6761547861507128,3.762270927429199,1.229712963104248
IDC,shipped,hoptimus0,patient,abs,2,neoplastic_fraction_tertile,2,222750,149335,0.6704152637485971,3.76227068901062,1.9634618759155273
IDC,shipped,hoptimus0,patient,abs,3,neoplastic_fraction_tertile,1,320400,278263,0.8684862671660425,3.9990055561065674,1.9186768531799316
IDC,shipped,hoptimus0,patient,abs,3,neoplastic_fraction_tertile,2,117600,97655,0.8303996598639456,3.9990055561065674,2.2562315464019775
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,0,244681,226848,0.927117348711179,4.198044776916504,0.3324141204357147
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,1,310435,287826,0.9271699389566254,4.197193622589111,0.787778913974762
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,2,320117,297849,0.9304379336305163,4.027501106262207,1.0398167371749878
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,3,328493,303870,0.9250425427634683,4.042328834533691,1.2553684711456299
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,4,338598,309047,0.9127254147986698,4.091094017028809,1.4773980379104614
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,5,338531,300113,0.8865155628288104,4.05537748336792,1.6708263158798218
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,6,338337,292728,0.8651965348158789,4.00640344619751,1.891288161277771
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,7,339954,284239,0.8361101796125359,4.063405513763428,2.2148563861846924
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,8,325066,261873,0.8055994782597995,4.192399024963379,2.6907029151916504
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_1,predicted_value_decile,9,229938,157195,0.6836408075220277,4.28802490234375,3.5012059211730957
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,0,105961,88758,0.8376478138182917,5.174718379974365,0.3770243227481842
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,1,106181,83013,0.7818065378928434,4.96663761138916,0.7295498251914978
IDC,shipped,hoptimus0,donor,abs,IDC_shipped_patient_2,predicted_value_decile,2,107288,85613,0.7979736783237641,4.708122253417969,0.9200289249420166
