encoder,task,label_set,design,arm,fold,cal_draw,score,calibration_unit,n_T,n_C,n_E,n_test_slides,coverage,width_mean,interval_score,miss_above,miss_below,q_alpha_mean,quantile_infinite,superseded_label_set
uni_v2,CCRCC,shipped,donor,C_unit,INT10,1,scaled,donor,24211,7860,1983,1,0.7413716591023701,1.940517069465027,4.05144160737745,0.25717599596570856,0.001452344931921331,2.739793716048075,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT10,1,abs,block,24211,7860,1983,1,0.6540494200706,1.542310101711639,5.338217409847061,0.3368835098335854,0.00906707009581442,0.7711550508558166,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT10,1,scaled,block,24211,7860,1983,1,0.6002622289460413,1.3471249938867778,5.42065452171537,0.39401916288451844,0.005718608169440243,1.8847600077261268,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT10,2,abs,donor,35996,15682,1983,1,0.7802420574886534,1.9914440425434032,3.919993728122352,0.21579425113464445,0.003963691376701967,0.995722021271702,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT10,2,scaled,donor,35996,15682,1983,1,0.773484619263742,1.8815461300710268,3.8034089418987924,0.22566817952597082,0.0008472012102874431,2.3497031781714046,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT10,2,abs,donor,24404,7715,1983,1,0.784367120524458,1.9612731774668353,3.8302202281517355,0.21087241553202218,0.004760463943519919,0.9806365887334184,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT10,2,scaled,donor,24404,7715,1983,1,0.7977105395864851,1.9279599390250473,3.580590863828756,0.2013414019162885,0.0009480584972264245,2.3818317167732115,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT10,2,abs,block,24404,7715,1983,1,0.7186081694402422,1.6358840805336012,4.390795961260565,0.27054967221381754,0.010842158345940494,0.8179420402668005,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT10,2,scaled,block,24404,7715,1983,1,0.7323348461926373,1.6107605230412159,4.051206114873601,0.2649319213313161,0.002733232476046393,1.9912432250005077,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT11,0,abs,donor,35996,18765,1439,1,0.7437943015983325,1.9200955142722884,3.6177560126745454,0.05881862404447533,0.1973870743571925,0.9600477571361463,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT11,0,scaled,donor,35996,18765,1439,1,0.8137873523280055,2.129466254211381,3.2802813508722504,0.05944405837387076,0.12676858929812368,2.166306624295342,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT11,0,abs,donor,23899,8038,1439,1,0.7574426685198056,1.8996438661974173,3.4662670143880536,0.06422515635858238,0.17833217512161223,0.9498219330987056,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT11,0,scaled,donor,23899,8038,1439,1,0.8139263377345379,2.0596831485150173,3.188039219764245,0.06686587908269633,0.11920778318276583,2.1708318627544907,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT11,0,abs,block,23899,8038,1439,1,0.6877275886031966,1.6389363181686816,3.761195371923305,0.08505906879777625,0.22721334259902715,0.819468159084338,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT11,0,scaled,block,23899,8038,1439,1,0.7732870048644895,1.8663250595305576,3.30699618433609,0.07984711605281447,0.14686587908269635,1.965286595203939,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT11,1,abs,donor,35996,19774,1439,1,0.9096038915913828,2.3233333844415758,2.809627329159662,0.05214732453092426,0.038248783877692843,1.1616666922207874,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT11,1,scaled,donor,35996,19774,1439,1,0.9331619179986105,2.537341395981082,2.936755219066167,0.05405142460041696,0.012786657400972899,2.8209712738615114,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT11,1,abs,donor,24245,7793,1439,1,0.9009173036831128,2.3145144597130436,2.8304917052274168,0.04945100764419735,0.04963168867268934,1.1572572298565158,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT11,1,scaled,donor,24245,7793,1439,1,0.9298957609451007,2.5153717780892304,2.9313444281910197,0.052147324530924265,0.017956914523974986,2.8643318684851526,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT11,1,abs,block,24245,7793,1439,1,0.7404447533009036,1.578188717901203,3.219111029947708,0.11891591382904794,0.14063933287004862,0.7890943589506024,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT11,1,scaled,block,24245,7793,1439,1,0.8045031271716471,1.7532015357017658,3.0031245311807937,0.11457956914523976,0.08091730368311327,1.9887218809123326,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT11,2,abs,donor,35996,16893,1439,1,0.7367616400277971,1.848966856656348,3.3914895458377465,0.0741209173036831,0.18911744266851982,0.9244834283281768,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT11,2,scaled,donor,35996,16893,1439,1,0.8295621959694232,2.089070223614229,3.071856670322704,0.07166087560806117,0.09877692842251562,2.150221763596328,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT11,2,abs,donor,24166,7971,1439,1,0.7471021542738013,1.8493179115451173,3.3430865716428944,0.07387074357192494,0.17902710215427384,0.9246589557725546,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT11,2,scaled,donor,24166,7971,1439,1,0.8441556636553159,2.1180300421187255,3.020937154720191,0.06845031271716472,0.08739402362751914,2.1733562220332785,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT11,2,abs,block,24166,7971,1439,1,0.697790132036136,1.6548784875261646,3.693118883317922,0.09246699096594861,0.20974287699791527,0.8274392437630839,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT11,2,scaled,block,24166,7971,1439,1,0.7870604586518417,1.9174384531348363,3.1913767692572876,0.08485059068797775,0.1280889506601807,1.9765440768980285,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT12,0,abs,donor,35996,19276,1451,1,0.8931909028256376,2.1460610350111167,2.7271387404016436,0.023059958649207443,0.08374913852515505,1.0730305175055634,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT12,0,scaled,donor,35996,19276,1451,1,0.9006340454858717,2.2036270624970142,2.7492266045191633,0.02707098552722261,0.07229496898690559,2.6743808181577498,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT12,0,abs,donor,24124,7969,1451,1,0.8961268090971738,2.181399564722462,2.7272463699000364,0.024107512060647828,0.07976567884217782,1.0906997823612326,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT12,0,scaled,donor,24124,7969,1451,1,0.8950930392832532,2.213481423297645,2.7850256839005167,0.030475534114403867,0.07443142660234323,2.809512182909026,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT12,0,abs,block,24124,7969,1451,1,0.7609924190213647,1.582078877753786,2.9116482865927455,0.05987594762232943,0.17913163335630602,0.7910394388768929,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT12,0,scaled,block,24124,7969,1451,1,0.7408821502412128,1.5458251808108279,2.966559968062592,0.0751619572708477,0.18395589248793937,1.9523630097409872,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT12,1,abs,donor,35996,19118,1451,1,0.882053756030324,2.00942022071042,2.6170258976500365,0.03560303239145418,0.08234321157822193,1.0047101103552156,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT12,1,scaled,donor,35996,19118,1451,1,0.9117436250861476,2.1582087330240918,2.59565300174178,0.03155065472088216,0.05670572019297038,2.3616616236484957,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT12,1,abs,donor,24329,7797,1451,1,0.8802618883528602,2.0312188859910716,2.637540712861412,0.03450034458993798,0.08523776705720194,1.015609442995536,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT12,1,scaled,donor,24329,7797,1451,1,0.915988973121985,2.218007835606568,2.6219372155870544,0.02906960716747071,0.05494141971054445,2.42133727237594,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT12,1,abs,block,24329,7797,1451,1,0.812419021364576,1.6359080038359874,2.6281711219279815,0.05451412818745692,0.13306685044796693,0.8179540019179936,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT12,1,scaled,block,24329,7797,1451,1,0.8666023432115781,1.8112464341095063,2.4856064991717193,0.04479669193659545,0.08860096485182634,1.9696792587784708,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT12,2,abs,donor,35996,13495,1451,1,0.8099655410062029,2.1032609112155054,3.0407543458750705,0.01603032391454169,0.17400413507925566,1.0516304556077531,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT12,2,scaled,donor,35996,13495,1451,1,0.8148173673328736,2.157399219440191,3.097869127084598,0.016554100620261882,0.1686285320468642,2.382455693707702,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT12,2,abs,donor,24541,7812,1451,1,0.777201929703653,2.10572340253824,3.2719276536159523,0.012474155754651965,0.21032391454169538,1.0528617012691168,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT12,2,scaled,donor,24541,7812,1451,1,0.8129290144727775,2.278550440993619,3.2868646050484087,0.010489317711922812,0.17658166781529983,2.437156672374845,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT12,2,abs,block,24541,7812,1451,1,0.6596416264645072,1.6328263630010504,3.9119835959000624,0.026423156443831843,0.3139352170916609,0.8164131815005276,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT12,2,scaled,block,24541,7812,1451,1,0.7244796691936596,1.8368196343083694,3.542131260989442,0.020854583046175056,0.2546657477601653,1.98491439858892,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT13,0,abs,donor,35996,14763,4359,1,0.9062629043358568,2.031174778313482,2.584546130209475,0.08732278045423265,0.00641431520991053,1.0155873891567446,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT13,0,scaled,donor,35996,14763,4359,1,0.8511218169304887,1.6889117106855827,2.692835079439692,0.14012846983253038,0.008749713236980958,2.305281825119989,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT13,0,abs,donor,24333,7883,4359,1,0.909951823812801,2.0441831420687224,2.560154446634164,0.0829456297315898,0.007102546455609085,1.0220915710343557,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT13,0,scaled,donor,24333,7883,4359,1,0.863220922229869,1.7502301016674289,2.658270459261499,0.1283367744895618,0.008442303280568938,2.365668132227209,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT13,0,abs,block,24333,7883,4359,1,0.8346914429915117,1.6124727222618245,2.652880859370281,0.14112411103464093,0.02418444597384722,0.8062363611309287,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT13,0,scaled,block,24333,7883,4359,1,0.7885524202798808,1.4185852486240398,2.8742000714933895,0.18265657260839646,0.02879100711172287,1.9313052417122532,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT13,1,abs,donor,35996,15569,4359,1,0.9172929571002523,2.1552588116610245,2.633769827569614,0.07517320486350079,0.007533838036246846,1.0776294058305118,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT13,1,scaled,donor,35996,15569,4359,1,0.883771507226428,1.949614849309183,2.6905163773810745,0.11017205781142464,0.0060564349621472805,2.5988035017701154,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT13,1,abs,donor,24600,7683,4359,1,0.9224409268180774,2.145383047194484,2.5731558670139894,0.06872677219545768,0.008832300986464784,1.0726915235972334,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT13,1,scaled,donor,24600,7683,4359,1,0.8900252351456757,1.9363055486041376,2.6145316795013223,0.1023170451938518,0.007657719660472584,2.58035786833327,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT13,1,abs,block,24600,7683,4359,1,0.8240513879330122,1.603405704007389,2.7168138327126217,0.13987611837577424,0.036072493691213584,0.8017028520036875,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT13,1,scaled,block,24600,7683,4359,1,0.7921725166322551,1.4625466583974926,2.9095896783898043,0.1727689837118605,0.035058499655884375,1.9671758510560968,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT13,2,abs,donor,35996,17605,4359,1,0.9013443450332642,2.1055810528358463,2.709660972808806,0.089043358568479,0.009612296398256481,1.0527905264179196,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT13,2,scaled,donor,35996,17605,4359,1,0.8812984629502183,2.0437598599222153,2.8683327946225194,0.11290204175269557,0.005799495297086487,2.7487647650932048,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT13,2,abs,donor,24191,7806,4359,1,0.8952741454462031,2.0980792159335304,2.75062309017307,0.09606331727460429,0.008662537279192474,1.0490396079667683,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT13,2,scaled,donor,24191,7806,4359,1,0.8771461344345035,2.057489503677278,2.9222237307487235,0.11839412709337,0.004459738472126635,2.7849047757488194,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT13,2,abs,block,24191,7806,4359,1,0.8339894471208994,1.6527829797295173,2.728124722825444,0.1445469144299151,0.021463638449185595,0.8263914898647529,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT13,2,scaled,block,24191,7806,4359,1,0.787946776783666,1.4512255296102186,3.014450290186427,0.19217710484055972,0.019876118375774257,1.9796903428760373,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT14,0,abs,donor,35996,20484,4562,1,0.9764094695309076,2.251521232494224,2.330167875433987,0.019842174484875057,0.00374835598421745,1.1257606162471268,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT14,0,scaled,donor,35996,20484,4562,1,0.9697588776852261,2.2863668113295454,2.4027570292290585,0.02688294607628233,0.0033581762384918895,2.9342313953509933,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT14,0,abs,donor,24208,7727,4562,1,0.9740946953090748,2.2239582849594246,2.313932538590387,0.022139412538360364,0.0037658921525646647,1.1119791424797096,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT14,0,scaled,donor,24208,7727,4562,1,0.9687417799210872,2.3173188852586035,2.446347467669301,0.028833844804910136,0.0024243752740026304,2.9460112937048057,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT14,0,abs,block,24208,7727,4562,1,0.909846558526962,1.6120020720412964,1.9776040734650886,0.058509425690486616,0.03164401578255152,0.8060010360206575,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT14,0,scaled,block,24208,7727,4562,1,0.8971416045594038,1.5284852276448453,2.0076367321732436,0.07936431389741343,0.023494081543182818,1.9461031169446483,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT14,1,abs,donor,35996,10569,4562,1,0.9715607189829026,2.236954309223852,2.3283013806714705,0.01856203419552828,0.009877246821569485,1.1184771546119314,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT14,1,scaled,donor,35996,10569,4562,1,0.9502060499780802,1.9545193762687934,2.14927778605598,0.041323980710214814,0.00846996931170539,2.443892142058083,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT14,1,abs,donor,24355,7863,4562,1,0.9686847873739586,2.1926034273018273,2.2941435664675303,0.01888206926786497,0.012433143358176238,1.096301713650923,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT14,1,scaled,donor,24355,7863,4562,1,0.950407715914073,1.987841016612802,2.1836913688413047,0.038825076720736526,0.010767207365190707,2.4854780614738012,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT14,1,abs,block,24355,7863,4562,1,0.9088119245944764,1.6116229431442162,1.9748497438678865,0.054831214379658044,0.03635686102586584,0.80581147157211,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT14,1,scaled,block,24355,7863,4562,1,0.8985839544059627,1.5679935278742188,2.0088257090146424,0.07057869355545814,0.030837352038579575,1.970419650584597,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT14,2,abs,donor,35996,19870,4562,1,0.9557737834283205,2.010262123815138,2.183096589719122,0.04171854449802717,0.002507672073651907,1.0051310619075675,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT14,2,scaled,donor,35996,19870,4562,1,0.936041209995616,1.881651156874377,2.1660550508703973,0.06301183691363438,0.0009469530907496711,2.536703819863126,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT14,2,abs,donor,23996,7854,4562,1,0.9515826391933363,1.9994846210026316,2.1996101219315367,0.04704077159140728,0.0013765892152564666,0.9997423105013102,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT14,2,scaled,donor,23996,7854,4562,1,0.9176633055677335,1.8077771054723604,2.2088428959981856,0.08128452433143359,0.001052170100832968,2.528548509782244,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT14,2,abs,block,23996,7854,4562,1,0.9097895659798332,1.6303116411846232,2.0397382991701187,0.07900043840420871,0.011209995615957915,0.8151558205923121,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT14,2,scaled,block,23996,7854,4562,1,0.863998246383165,1.420556115455346,2.1263102830140563,0.12481367821131079,0.011188075405523891,1.9931948340989314,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT15,0,abs,donor,35996,21635,4940,1,0.9234453441295544,1.985931096796939,2.387365501979922,0.0675506072874494,0.00900404858299595,0.9929655483984675,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT15,0,scaled,donor,35996,21635,4940,1,0.9010607287449394,1.8781076693374006,2.455896711566638,0.09040485829959514,0.008534412955465585,2.4419212753128887,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT15,0,abs,donor,23837,7901,4940,1,0.9232672064777329,1.9787138632789965,2.3784550352519305,0.06948178137651821,0.007251012145748985,0.9893569316394959,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT15,0,scaled,donor,23837,7901,4940,1,0.9008947368421053,1.8670335356509273,2.4427403051048513,0.0938582995951417,0.005246963562753036,2.4360798123419856,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT15,0,abs,block,23837,7901,4940,1,0.8618785425101216,1.6370777126128528,2.4765548690738592,0.11622267206477732,0.02189878542510123,0.8185388563064474,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT15,0,scaled,block,23837,7901,4940,1,0.8295182186234817,1.4920229179457163,2.60263722963972,0.1486153846153846,0.021866396761133604,1.9631108949131209,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT15,1,abs,donor,35996,19409,4940,1,0.9455627530364373,2.1631667729239092,2.4045268743168986,0.03016599190283401,0.02427125506072875,1.0815833864619555,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT15,1,scaled,donor,35996,19409,4940,1,0.959939271255061,2.350583778531387,2.5402655202926487,0.027384615384615393,0.012676113360323886,2.8052389141195677,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT15,1,abs,donor,24113,7797,4940,1,0.9467206477732795,2.1686885170434467,2.399078534600749,0.02957894736842106,0.023700404858299596,1.0843442585217162,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT15,1,scaled,donor,24113,7797,4940,1,0.963251012145749,2.4144030047601452,2.583660575015317,0.02576923076923077,0.010979757085020242,2.8507249563010064,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT15,1,abs,block,24113,7797,4940,1,0.8567975708502026,1.6106054773335508,2.34608024586265,0.060712550607287454,0.08248987854251011,0.8053027386667634,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT15,1,scaled,block,24113,7797,4940,1,0.8825708502024294,1.6417602790964805,2.229943977844617,0.06815384615384615,0.04927530364372469,1.9469693456756567,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT15,2,abs,donor,35996,22370,4940,1,0.9171376518218624,1.9773527638579624,2.3437656054122327,0.050813765182186235,0.03204858299595141,0.988676381928988,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT15,2,scaled,donor,35996,22370,4940,1,0.9178704453441295,2.030295973170849,2.4401110795438203,0.05960323886639677,0.022526315789473686,2.6174038237702604,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT15,2,abs,donor,23678,7989,4940,1,0.9193562753036439,1.97327045226869,2.3233959099512362,0.044113360323886665,0.03653036437246965,0.9866352261343345,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT15,2,scaled,donor,23678,7989,4940,1,0.9357530364372468,2.18986865370679,2.4950368782752297,0.044538461538461534,0.019708502024291495,2.7671764814515423,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT15,2,abs,block,23678,7989,4940,1,0.8817327935222673,1.69016167713925,2.2568761102765396,0.05882186234817814,0.05944534412955466,0.845080838569625,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT15,2,scaled,block,23678,7989,4940,1,0.8621336032388665,1.575949561995719,2.27603749029123,0.08083805668016195,0.05702834008097168,1.9825833446539236,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT16,0,abs,donor,35996,16890,3206,1,0.9267747972551466,2.0390593790509373,2.7644239263330417,0.06533374922021211,0.007891453524641297,1.0195296895254806,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT16,0,scaled,donor,35996,16890,3206,1,0.8713599500935749,1.6817554276723918,2.8022873930318144,0.12556456643792885,0.003075483468496569,2.4474574835257554,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT16,0,abs,donor,24419,7794,3206,1,0.9262258265751716,2.037450511063712,2.775481336701266,0.06582033686837181,0.007953836556456644,1.0187252555318564,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT16,0,scaled,donor,24419,7794,3206,1,0.8646724890829693,1.6508986564238088,2.836366906072069,0.12959451029320024,0.005733000623830319,2.420794583128221,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT16,0,abs,block,24419,7794,3206,1,0.8730193387398628,1.6153634049244465,2.6804487857209396,0.1057330006238303,0.021247660636306925,0.8076817024622304,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT16,0,scaled,block,24419,7794,3206,1,0.8061072988147224,1.3305638932660688,2.895263765877617,0.1720212102308172,0.021871490954460383,1.9622196023332947,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT16,1,abs,donor,35996,16496,3206,1,0.9194011228945728,1.9116123452928315,2.6192187343122577,0.06884591391141606,0.011752963194011227,0.9558061726464152,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT16,1,scaled,donor,35996,16496,3206,1,0.8700187149095444,1.620133231799725,2.6541716918287723,0.12006238303181531,0.009918902058640051,2.2883960970856236,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT16,1,abs,donor,24114,7710,3206,1,0.9175670617592016,1.9080992277743833,2.624042360972605,0.06889582033686838,0.013537117903930132,0.9540496138871901,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT16,1,scaled,donor,24114,7710,3206,1,0.8712039925140364,1.6443821498381757,2.6839623444617273,0.11985028072364319,0.00894572676232065,2.30307727558105,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT16,1,abs,block,24114,7710,3206,1,0.882975670617592,1.6352914188061913,2.5694089718611774,0.09278852152214599,0.024235807860262006,0.8176457094030957,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT16,1,scaled,block,24114,7710,3206,1,0.8278914535246412,1.364774719510048,2.7101036186234273,0.15022457891453522,0.021883967560823458,1.9304899353412606,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT16,2,abs,donor,35996,20702,3206,1,0.9132813474734874,1.803106888565778,2.4101271549006804,0.06115408608858391,0.02556456643792888,0.9015534442828799,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT16,2,scaled,donor,35996,20702,3206,1,0.8881846537741735,1.7130433286598472,2.438831308851331,0.07808484092326888,0.0337305053025577,2.1993655751994696,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT16,2,abs,donor,23977,7878,3206,1,0.9092451653150342,1.79542804599045,2.4425049986115983,0.060573923892701165,0.030180910792264502,0.8977140229952204,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT16,2,scaled,donor,23977,7878,3206,1,0.8799937616968185,1.6932854795823256,2.4783400667637108,0.08056768558951964,0.03943855271366189,2.1930615720718825,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT16,2,abs,block,23977,7878,3206,1,0.8871490954460387,1.68324810118835,2.481102979496645,0.06736119775421087,0.045489706799750465,0.8416240505941802,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT16,2,scaled,block,23977,7878,3206,1,0.8482657517155334,1.509010594083625,2.5395126967133863,0.09625077978789771,0.055483468496568926,1.9694060005869918,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT17,0,abs,donor,35996,22814,3585,1,0.925679218967922,1.751889679360012,2.0978006762892836,0.04698465829846581,0.027336122733612273,0.8759448396800036,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT17,0,scaled,donor,35996,22814,3585,1,0.9067782426778244,1.6394668858002583,2.102574177428876,0.06639330543933053,0.026828451882845182,2.1553462127146483,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT17,0,abs,donor,24085,7966,3585,1,0.9280000000000003,1.76313272547547,2.080129551112851,0.04182426778242678,0.030175732217573227,0.881566362737739,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT17,0,scaled,donor,24085,7966,3585,1,0.9054393305439331,1.6317112128144757,2.0621036568646396,0.06267224546722454,0.031888423988842396,2.152237676197709,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT17,0,abs,block,24085,7966,3585,1,0.929528591352859,1.7415791259586784,2.069697185747478,0.03722175732217574,0.03324965132496513,0.8707895629793463,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT17,0,scaled,block,24085,7966,3585,1,0.8883905160390513,1.4943077527112925,2.036604848186982,0.06842956764295677,0.043179916317991625,1.9935088693656697,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT17,1,abs,donor,35996,18516,3585,1,0.9564128312412832,2.0773979564566796,2.287268881087934,0.04082566248256625,0.0027615062761506275,1.0386989782283387,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT17,1,scaled,donor,35996,18516,3585,1,0.890080892608089,1.5241119829252952,2.174861010113721,0.10343654114365408,0.006482566248256626,2.457627772139311,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT17,1,abs,donor,24246,7864,3585,1,0.9500027894002788,2.0816347972981863,2.3326735059945327,0.04799999999999998,0.0019972105997210594,1.0408173986490925,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT17,1,scaled,donor,24246,7864,3585,1,0.8735285913528591,1.5075271599163045,2.3076569660115025,0.12158437935843792,0.004887029288702929,2.532714106012346,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT17,1,abs,block,24246,7864,3585,1,0.9120836820083684,1.6365235566883793,2.077106963143509,0.07572105997210596,0.012195258019525802,0.8182617783441856,False,False
uni_v2,CCRCC,shipped,donor,C_block,INT17,1,scaled,block,24246,7864,3585,1,0.8279832635983263,1.1775404921666033,2.2738030855195985,0.15428172942817292,0.017735006973500698,1.9898066005516002,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT17,2,abs,donor,35996,21742,3585,1,0.9578075313807533,2.03821565269598,2.2344729453565715,0.03783542538354254,0.004357043235704324,1.0191078263479911,False,False
uni_v2,CCRCC,shipped,donor,anchor_a1,INT17,2,scaled,donor,35996,21742,3585,1,0.9043179916317993,1.5870058321429819,2.1190324400742253,0.08734170153417015,0.008340306834030684,2.536263813589856,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT17,2,abs,donor,24056,7776,3585,1,0.9580306834030681,2.0473038701889217,2.248364002173196,0.03844909344490934,0.0035202231520223147,1.0236519350944682,False,False
uni_v2,CCRCC,shipped,donor,C_unit,INT17,2,scaled,donor,24056,7776,3585,1,0.9062538354253834,1.6140571380617459,2.153471566494235,0.0878828451882845,0.00586331938633194,2.5799229503143177,False,False
