task,label_set,design,score,stratum,stratum_value,agg_unit,n_cells,coverage_mean,coverage_sd,width_mean,width_median,detail,superseded_label_set
IDC,audited,random,abs,random_across_slide_coverage_sd,uni_v1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8785766299137836,0.035104336481844335,2.239249291422004,2.2392492914220026,coverage_sd is the across-slide sd for this encoder,True
IDC,audited,random,abs,random_across_slide_coverage_sd,uni_v2,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8796858165272499,0.03442659688240893,2.1685252291961614,2.1685252291961614,coverage_sd is the across-slide sd for this encoder,True
IDC,audited,random,abs,random_across_slide_coverage_sd,virchow,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8785743619239126,0.03626348542261419,2.158206564279002,2.1582065642790016,coverage_sd is the across-slide sd for this encoder,True
IDC,audited,random,abs,random_across_slide_coverage_sd,virchow2,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8795403996133749,0.03450542435909674,2.1442489057316987,2.1442489057317005,coverage_sd is the across-slide sd for this encoder,True
IDC,audited,random,scaled,random_across_slide_coverage_sd,MEAN_OVER_12_ENCODERS,"slide, then mean of the 12 encoders' across-slide sds",4,0.8932117863622707,0.012138828583957805,2.5171890867385636,2.528946340720407,"across-slide sd over encoders: min 0.007332, max 0.018974",True
IDC,audited,random,scaled,random_across_slide_coverage_sd,conch_v1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8931870231504895,0.013283688953308562,2.7415047907245116,2.7710979646494325,coverage_sd is the across-slide sd for this encoder,True
IDC,audited,random,scaled,random_across_slide_coverage_sd,conch_v15,"slide (mean over folds, repeats, draws), one row per encoder",4,0.894558475997917,0.009672532811515212,2.787313187837941,2.8203916159736524,coverage_sd is the across-slide sd for this encoder,True
IDC,audited,random,scaled,random_across_slide_coverage_sd,ctranspath,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8894632342287346,0.018974230451970553,2.7192915437895047,2.7549913671227353,coverage_sd is the across-slide sd for this encoder,True
IDC,audited,random,scaled,random_across_slide_coverage_sd,gigapath,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8953261296721028,0.009468404623523746,2.449321237060587,2.469638889310347,coverage_sd is the across-slide sd for this encoder,True
IDC,audited,random,scaled,random_across_slide_coverage_sd,hoptimus0,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8944918234630197,0.008563648916147342,2.316435076565412,2.298522052068064,coverage_sd is the across-slide sd for this encoder,True
IDC,audited,random,scaled,random_across_slide_coverage_sd,hoptimus1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8944041576696555,0.008689313312248046,2.3075953477123217,2.295390728741972,coverage_sd is the across-slide sd for this encoder,True
IDC,audited,random,scaled,random_across_slide_coverage_sd,phikon,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8925391699406651,0.0145541299477786,2.5024271166906864,2.510382463171191,coverage_sd is the across-slide sd for this encoder,True
IDC,audited,random,scaled,random_across_slide_coverage_sd,resnet50,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8923591096051342,0.015866907548456072,2.8998433205602874,2.9753673334842383,coverage_sd is the across-slide sd for this encoder,True
IDC,audited,random,scaled,random_across_slide_coverage_sd,uni_v1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8958879111740683,0.007332011374899176,2.4546564819740895,2.460209944793047,coverage_sd is the across-slide sd for this encoder,True
IDC,audited,random,scaled,random_across_slide_coverage_sd,uni_v2,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8945874528497963,0.009172979857511735,2.3651102264706294,2.3556673692527883,coverage_sd is the across-slide sd for this encoder,True
IDC,audited,random,scaled,random_across_slide_coverage_sd,virchow,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8907279420467968,0.015552002332481475,2.3414603637734412,2.331502029917906,coverage_sd is the across-slide sd for this encoder,True
IDC,audited,random,scaled,random_across_slide_coverage_sd,virchow2,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8910090065488685,0.01453609287765315,2.3213103477033536,2.3041943301595103,coverage_sd is the across-slide sd for this encoder,True
IDC,shipped,random,abs,random_across_slide_coverage_sd,MEAN_OVER_12_ENCODERS,"slide, then mean of the 12 encoders' across-slide sds",4,0.8781584951665491,0.03599615710503571,2.229365759861223,2.229365759861223,"across-slide sd over encoders: min 0.032939, max 0.041484",False
IDC,shipped,random,abs,random_across_slide_coverage_sd,conch_v1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8751473109901737,0.040288590425828295,2.3589485162340074,2.3589485162340074,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,abs,random_across_slide_coverage_sd,conch_v15,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8750979465592683,0.04015756371438173,2.4076253456454353,2.4076253456454353,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,abs,random_across_slide_coverage_sd,ctranspath,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8756119103684676,0.03797671509076762,2.3753392650040484,2.375339265004048,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,abs,random_across_slide_coverage_sd,gigapath,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8788715653840702,0.03478800509097687,2.1923853902139725,2.192385390213972,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,abs,random_across_slide_coverage_sd,hoptimus0,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8811164512607372,0.033355241680723687,2.0868497988148897,2.0868497988148906,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,abs,random_across_slide_coverage_sd,hoptimus1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8797062485948728,0.034647749961170926,2.0688781258224362,2.0688781258224367,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,abs,random_across_slide_coverage_sd,phikon,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8794295654253101,0.03424524561214742,2.2092157533121872,2.2092157533121872,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,abs,random_across_slide_coverage_sd,resnet50,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8724520074944069,0.04148414095344124,2.549266094530908,2.549266094530908,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,abs,random_across_slide_coverage_sd,uni_v1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8796286926558137,0.03418806035399281,2.1882889925495324,2.188288992549531,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,abs,random_across_slide_coverage_sd,uni_v2,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8801715514576326,0.03366886981743789,2.1171065406425416,2.117106540642541,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,abs,random_across_slide_coverage_sd,virchow,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8800037192827977,0.03421470473888822,2.1051538695549152,2.105153869554915,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,abs,random_across_slide_coverage_sd,virchow2,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8806649725250377,0.03293899782067179,2.0933314260098044,2.0933314260098053,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,scaled,random_across_slide_coverage_sd,MEAN_OVER_12_ENCODERS,"slide, then mean of the 12 encoders' across-slide sds",4,0.8963624673094909,0.006879337400813454,2.340553210793289,2.3531271413996278,"across-slide sd over encoders: min 0.004064, max 0.010051",False
IDC,shipped,random,scaled,random_across_slide_coverage_sd,conch_v1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8963885566572447,0.007671383936614099,2.510412531878554,2.5424511241727625,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,scaled,random_across_slide_coverage_sd,conch_v15,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8970255868365571,0.005948839533600649,2.568712167742796,2.601376977773956,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,scaled,random_across_slide_coverage_sd,ctranspath,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8948954190247118,0.01005091820855615,2.5126992772869157,2.550520245210575,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,scaled,random_across_slide_coverage_sd,gigapath,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8974841028681975,0.005670722285071279,2.2911408960195603,2.3058251671507803,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,scaled,random_across_slide_coverage_sd,hoptimus0,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8970505188668091,0.005226932710513183,2.1658683213582695,2.1479937241140856,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,scaled,random_across_slide_coverage_sd,hoptimus1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8963310235557815,0.005466891232637499,2.154307536263984,2.1445122580177918,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,scaled,random_across_slide_coverage_sd,phikon,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8962792721786966,0.007376037129716402,2.3164426283900568,2.321099289831498,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,scaled,random_across_slide_coverage_sd,resnet50,"slide (mean over folds, repeats, draws), one row per encoder",4,0.895875643950399,0.009124084705595439,2.7174148834437535,2.793305256247651,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,scaled,random_across_slide_coverage_sd,uni_v1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8975826394777993,0.004063896732041395,2.286017818910736,2.2906675123454465,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,scaled,random_across_slide_coverage_sd,uni_v2,"slide (mean over folds, repeats, draws), one row per encoder",4,0.897110550654317,0.005070436055024348,2.210870289585027,2.204692710633818,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,scaled,random_across_slide_coverage_sd,virchow,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8945645688213365,0.008788754060506969,2.183239829553154,2.1753968693476806,coverage_sd is the across-slide sd for this encoder,False
IDC,shipped,random,scaled,random_across_slide_coverage_sd,virchow2,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8957617248220398,0.008093152219884025,2.1695123490866637,2.159684561949487,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,abs,random_across_slide_coverage_sd,MEAN_OVER_12_ENCODERS,"slide, then mean of the 12 encoders' across-slide sds",2,0.8997925994464125,0.004066683028614909,2.1618465657970534,2.1618465657970534,"across-slide sd over encoders: min 0.002190, max 0.006546",False
LUNG,shipped,random,abs,random_across_slide_coverage_sd,conch_v1,"slide (mean over folds, repeats, draws), one row per encoder",2,0.899937365864378,0.002597653476394064,2.3062494501024644,2.3062494501024644,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,abs,random_across_slide_coverage_sd,conch_v15,"slide (mean over folds, repeats, draws), one row per encoder",2,0.9005916887682367,0.002436592775341501,2.3288767438310334,2.3288767438310334,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,abs,random_across_slide_coverage_sd,ctranspath,"slide (mean over folds, repeats, draws), one row per encoder",2,0.9001283667676573,0.002189980698666809,2.300003159529027,2.300003159529027,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,abs,random_across_slide_coverage_sd,gigapath,"slide (mean over folds, repeats, draws), one row per encoder",2,0.8994465685540219,0.0030435925556455056,2.0923407038500725,2.0923407038500725,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,abs,random_across_slide_coverage_sd,hoptimus0,"slide (mean over folds, repeats, draws), one row per encoder",2,0.8996631838535185,0.0057807763596443035,2.0252409845249266,2.0252409845249266,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,abs,random_across_slide_coverage_sd,hoptimus1,"slide (mean over folds, repeats, draws), one row per encoder",2,0.8985755180332298,0.004629824673866065,2.0129865571837007,2.0129865571837007,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,abs,random_across_slide_coverage_sd,phikon,"slide (mean over folds, repeats, draws), one row per encoder",2,0.9002475248024884,0.00310031421654824,2.1391839999941817,2.1391839999941817,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,abs,random_across_slide_coverage_sd,resnet50,"slide (mean over folds, repeats, draws), one row per encoder",2,0.9000702352567751,0.006353737379009935,2.4873115151004552,2.4873115151004552,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,abs,random_across_slide_coverage_sd,uni_v1,"slide (mean over folds, repeats, draws), one row per encoder",2,0.8996847436132023,0.004786104298206673,2.0871073090019863,2.0871073090019863,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,abs,random_across_slide_coverage_sd,uni_v2,"slide (mean over folds, repeats, draws), one row per encoder",2,0.8992439974166635,0.0030252419962441485,2.057106219695055,2.057106219695055,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,abs,random_across_slide_coverage_sd,virchow,"slide (mean over folds, repeats, draws), one row per encoder",2,0.8996334704961204,0.006546038727016631,2.0558711011119106,2.0558711011119106,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,abs,random_across_slide_coverage_sd,virchow2,"slide (mean over folds, repeats, draws), one row per encoder",2,0.9002885299306587,0.004310339186795027,2.049881045639827,2.049881045639827,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,scaled,random_across_slide_coverage_sd,MEAN_OVER_12_ENCODERS,"slide, then mean of the 12 encoders' across-slide sds",2,0.9011561472175583,0.006614838811129741,2.76231952870085,2.76231952870085,"across-slide sd over encoders: min 0.000835, max 0.013122",False
LUNG,shipped,random,scaled,random_across_slide_coverage_sd,conch_v1,"slide (mean over folds, repeats, draws), one row per encoder",2,0.9015018813688478,0.009397917138627171,3.2343624279264405,3.2343624279264405,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,scaled,random_across_slide_coverage_sd,conch_v15,"slide (mean over folds, repeats, draws), one row per encoder",2,0.9024723300351418,0.01145304869417525,3.1493896089542384,3.1493896089542384,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,scaled,random_across_slide_coverage_sd,ctranspath,"slide (mean over folds, repeats, draws), one row per encoder",2,0.9002902385191944,0.003086237359377376,3.11496330082657,3.11496330082657,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,scaled,random_across_slide_coverage_sd,gigapath,"slide (mean over folds, repeats, draws), one row per encoder",2,0.9016952744333233,0.004132190892960211,2.5451494751076136,2.5451494751076136,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,scaled,random_across_slide_coverage_sd,hoptimus0,"slide (mean over folds, repeats, draws), one row per encoder",2,0.8994212136766724,0.006788490380219833,2.4745858413740893,2.4745858413740893,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,scaled,random_across_slide_coverage_sd,hoptimus1,"slide (mean over folds, repeats, draws), one row per encoder",2,0.9003041601992643,0.0008353629105191517,2.456775907831889,2.456775907831889,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,scaled,random_across_slide_coverage_sd,phikon,"slide (mean over folds, repeats, draws), one row per encoder",2,0.9031377206255446,0.004398076348737403,2.812970803140427,2.812970803140427,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,scaled,random_across_slide_coverage_sd,resnet50,"slide (mean over folds, repeats, draws), one row per encoder",2,0.8992334372073698,0.013121709627194828,3.0492283040144326,3.0492283040144326,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,scaled,random_across_slide_coverage_sd,uni_v1,"slide (mean over folds, repeats, draws), one row per encoder",2,0.9017187340411023,0.0036023611195674684,2.6134660332221618,2.6134660332221618,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,scaled,random_across_slide_coverage_sd,uni_v2,"slide (mean over folds, repeats, draws), one row per encoder",2,0.902318710817629,0.010831915656113219,2.5200490018598263,2.5200490018598263,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,scaled,random_across_slide_coverage_sd,virchow,"slide (mean over folds, repeats, draws), one row per encoder",2,0.9003661490982287,0.0029011976295906287,2.6054590764952668,2.6054590764952668,coverage_sd is the across-slide sd for this encoder,False
LUNG,shipped,random,scaled,random_across_slide_coverage_sd,virchow2,"slide (mean over folds, repeats, draws), one row per encoder",2,0.9014139165883803,0.008829557976474353,2.5714345636572475,2.5714345636572475,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,abs,random_across_slide_coverage_sd,MEAN_OVER_12_ENCODERS,"slide, then mean of the 12 encoders' across-slide sds",4,0.9003210680515236,0.04661043747633681,1.5214376626193664,1.5214376626193664,"across-slide sd over encoders: min 0.043956, max 0.050342",False
LYMPH_IDC,shipped,random,abs,random_across_slide_coverage_sd,conch_v1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9005280480219997,0.04794299504741248,1.5546046003513463,1.5546046003513463,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,abs,random_across_slide_coverage_sd,conch_v15,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9005738069723032,0.050341841167277475,1.587253625764372,1.587253625764372,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,abs,random_across_slide_coverage_sd,ctranspath,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9003302432280849,0.046397725169961254,1.539744730735669,1.539744730735669,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,abs,random_across_slide_coverage_sd,gigapath,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9002405410389955,0.04472845682827042,1.4891541310521366,1.4891541310521366,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,abs,random_across_slide_coverage_sd,hoptimus0,"slide (mean over folds, repeats, draws), one row per encoder",4,0.900172642426691,0.04552960321948021,1.487084844268281,1.487084844268281,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,abs,random_across_slide_coverage_sd,hoptimus1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.900454005580584,0.046028849211691994,1.4948920873589184,1.4948920873589184,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,abs,random_across_slide_coverage_sd,phikon,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8999964633323827,0.04395583186570829,1.5033602297181594,1.5033602297181594,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,abs,random_across_slide_coverage_sd,resnet50,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9006056784168988,0.04711107608131948,1.6026897502938076,1.6026897502938076,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,abs,random_across_slide_coverage_sd,uni_v1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9001567496462078,0.04541558918587947,1.5066818409905083,1.5066818409905083,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,abs,random_across_slide_coverage_sd,uni_v2,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9003375794646522,0.04701748561207574,1.4924170475980705,1.4924170475980705,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,abs,random_across_slide_coverage_sd,virchow,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9002557868310147,0.04793774289733713,1.5042121535524933,1.5042121535524933,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,abs,random_across_slide_coverage_sd,virchow2,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9002012716584682,0.04691805342962771,1.495156909748637,1.495156909748637,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,scaled,random_across_slide_coverage_sd,MEAN_OVER_12_ENCODERS,"slide, then mean of the 12 encoders' across-slide sds",4,0.9002679706253862,0.007928717125980107,1.4440846195966086,1.3967583696542762,"across-slide sd over encoders: min 0.005894, max 0.009909",False
LYMPH_IDC,shipped,random,scaled,random_across_slide_coverage_sd,conch_v1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.900469407677049,0.009908544474083306,1.4877461757787735,1.4371999643656084,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,scaled,random_across_slide_coverage_sd,conch_v15,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9005627763657408,0.0070339517430324005,1.520060855570283,1.4640620630678889,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,scaled,random_across_slide_coverage_sd,ctranspath,"slide (mean over folds, repeats, draws), one row per encoder",4,0.900182008374443,0.008373192344082177,1.4685396759745113,1.417422187432186,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,scaled,random_across_slide_coverage_sd,gigapath,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9007380052216898,0.007389249193089014,1.4134866455609614,1.3696259212848576,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,scaled,random_across_slide_coverage_sd,hoptimus0,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8998431614391934,0.006087204935186812,1.3987331878152283,1.3533649025472443,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,scaled,random_across_slide_coverage_sd,hoptimus1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9002687998815451,0.00858780362020118,1.4103192584849822,1.3634849374417106,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,scaled,random_across_slide_coverage_sd,phikon,"slide (mean over folds, repeats, draws), one row per encoder",4,0.8996700899180949,0.0058941604247635514,1.4242293975226012,1.3839732226529935,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,scaled,random_across_slide_coverage_sd,resnet50,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9003572727526138,0.00884854050539553,1.5183337018084857,1.4739990365260838,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,scaled,random_across_slide_coverage_sd,uni_v1,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9001324605166408,0.007402446852209454,1.4311073598085202,1.3832491692837954,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,scaled,random_across_slide_coverage_sd,uni_v2,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9004836699645952,0.007559365275402421,1.4135039852199427,1.3589482714048753,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,scaled,random_across_slide_coverage_sd,virchow,"slide (mean over folds, repeats, draws), one row per encoder",4,0.900207480773068,0.009306745462900723,1.4273648197774491,1.3819375436837298,coverage_sd is the across-slide sd for this encoder,False
LYMPH_IDC,shipped,random,scaled,random_across_slide_coverage_sd,virchow2,"slide (mean over folds, repeats, draws), one row per encoder",4,0.9003005146199603,0.008753400681414707,1.4155903718375633,1.3738332161603415,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,abs,random_across_slide_coverage_sd,MEAN_OVER_12_ENCODERS,"slide, then mean of the 12 encoders' across-slide sds",3,0.8929917408198471,0.031522815866119235,2.0804975598708544,2.080497559870854,"across-slide sd over encoders: min 0.021877, max 0.035768",False
PAAD,shipped,random,abs,random_across_slide_coverage_sd,conch_v1,"slide (mean over folds, repeats, draws), one row per encoder",3,0.8929148972122253,0.02975562571736416,2.157949642766664,2.157949642766663,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,abs,random_across_slide_coverage_sd,conch_v15,"slide (mean over folds, repeats, draws), one row per encoder",3,0.8944410713722887,0.026952541863564567,2.2131329998665845,2.213132999866584,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,abs,random_across_slide_coverage_sd,ctranspath,"slide (mean over folds, repeats, draws), one row per encoder",3,0.8931623547699349,0.028972335615293048,2.170086873998791,2.1700868739987906,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,abs,random_across_slide_coverage_sd,gigapath,"slide (mean over folds, repeats, draws), one row per encoder",3,0.8923204110856462,0.0341876249314225,2.038888591315569,2.0388885913155694,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,abs,random_across_slide_coverage_sd,hoptimus0,"slide (mean over folds, repeats, draws), one row per encoder",3,0.8921378292639227,0.03349718468240206,1.9878518835353873,1.9878518835353869,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,abs,random_across_slide_coverage_sd,hoptimus1,"slide (mean over folds, repeats, draws), one row per encoder",3,0.8930957915318295,0.03363808318219167,1.9845184384457035,1.984518438445703,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,abs,random_across_slide_coverage_sd,phikon,"slide (mean over folds, repeats, draws), one row per encoder",3,0.8927385091429256,0.0334360614233904,2.06353479601934,2.0635347960193395,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,abs,random_across_slide_coverage_sd,resnet50,"slide (mean over folds, repeats, draws), one row per encoder",3,0.8942289550941142,0.021876860628133158,2.2938320129519782,2.293832012951978,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,abs,random_across_slide_coverage_sd,uni_v1,"slide (mean over folds, repeats, draws), one row per encoder",3,0.8923852875234144,0.035105525537045545,2.048928937121706,2.048928937121706,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,abs,random_across_slide_coverage_sd,uni_v2,"slide (mean over folds, repeats, draws), one row per encoder",3,0.8929673164919539,0.030935745407248826,2.0091166160989222,2.0091166160989222,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,abs,random_across_slide_coverage_sd,virchow,"slide (mean over folds, repeats, draws), one row per encoder",3,0.8925877844756425,0.03414783676639942,1.9945793239959348,1.9945793239959346,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,abs,random_across_slide_coverage_sd,virchow2,"slide (mean over folds, repeats, draws), one row per encoder",3,0.8929206818742674,0.03576836463897547,2.00355060233367,2.0035506023336698,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,scaled,random_across_slide_coverage_sd,MEAN_OVER_12_ENCODERS,"slide, then mean of the 12 encoders' across-slide sds",3,0.9022013116049611,0.014715202702492153,2.419399760381175,2.4456290282210005,"across-slide sd over encoders: min 0.010060, max 0.018915",False
PAAD,shipped,random,scaled,random_across_slide_coverage_sd,conch_v1,"slide (mean over folds, repeats, draws), one row per encoder",3,0.9016042588385794,0.014875179832902955,2.579228289145752,2.6017248471109498,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,scaled,random_across_slide_coverage_sd,conch_v15,"slide (mean over folds, repeats, draws), one row per encoder",3,0.9014461366466101,0.010275528999412581,2.6033798032960815,2.6318899375997815,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,scaled,random_across_slide_coverage_sd,ctranspath,"slide (mean over folds, repeats, draws), one row per encoder",3,0.9030830748931719,0.016550113389979037,2.565030172089529,2.6092873236690646,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,scaled,random_across_slide_coverage_sd,gigapath,"slide (mean over folds, repeats, draws), one row per encoder",3,0.9032380251187746,0.014891863559843137,2.3391170437543924,2.357332333796949,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,scaled,random_across_slide_coverage_sd,hoptimus0,"slide (mean over folds, repeats, draws), one row per encoder",3,0.9030766087021483,0.01752248638545837,2.3042468326893153,2.3427823210123613,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,scaled,random_across_slide_coverage_sd,hoptimus1,"slide (mean over folds, repeats, draws), one row per encoder",3,0.9037611876147982,0.018914527087332912,2.307303029954932,2.344587724429478,coverage_sd is the across-slide sd for this encoder,False
PAAD,shipped,random,scaled,random_across_slide_coverage_sd,phikon,"slide (mean over folds, repeats, draws), one row per encoder",3,0.901157408402606,0.01250620760134871,2.429149433013114,2.4532200149190437,coverage_sd is the across-slide sd for this encoder,False
