task,label_set,encoder,design,score,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean
CCRCC,shipped,uni_v2,donor,abs,INT20,predicted_value_decile,3,83556,82485,0.9871822490305903,2.0287489891052246,0.3881780505180359
CCRCC,shipped,uni_v2,donor,abs,INT20,predicted_value_decile,4,90348,89157,0.9868176384646036,2.015935182571411,0.4658034145832062
CCRCC,shipped,uni_v2,donor,abs,INT20,predicted_value_decile,5,93031,91899,0.987832012984919,1.9964593648910522,0.5422313809394836
CCRCC,shipped,uni_v2,donor,abs,INT20,predicted_value_decile,6,92137,91022,0.9878984555607411,1.9641910791397095,0.6189429759979248
CCRCC,shipped,uni_v2,donor,abs,INT20,predicted_value_decile,7,82385,79892,0.969739637069855,1.937990665435791,0.7070060968399048
CCRCC,shipped,uni_v2,donor,abs,INT20,predicted_value_decile,8,66354,60669,0.9143231756940049,1.9258103370666504,0.8118585348129272
CCRCC,shipped,uni_v2,donor,abs,INT20,predicted_value_decile,9,41646,29458,0.7073428420496566,1.9087568521499634,1.018160104751587
CCRCC,shipped,uni_v2,donor,abs,INT21,predicted_value_decile,0,46355,42811,0.9235465429834969,2.1838510036468506,0.08017169684171677
CCRCC,shipped,uni_v2,donor,abs,INT21,predicted_value_decile,1,75644,70893,0.9371926392046956,2.2149579524993896,0.21431425213813782
CCRCC,shipped,uni_v2,donor,abs,INT21,predicted_value_decile,2,83842,78425,0.9353903771379499,2.224449396133423,0.3003527522087097
CCRCC,shipped,uni_v2,donor,abs,INT21,predicted_value_decile,3,87149,81134,0.9309802751609313,2.2281694412231445,0.3733392357826233
CCRCC,shipped,uni_v2,donor,abs,INT21,predicted_value_decile,4,90408,82943,0.9174298734625255,2.237091541290283,0.4442916214466095
CCRCC,shipped,uni_v2,donor,abs,INT21,predicted_value_decile,5,94187,85127,0.9038083811991039,2.248445987701416,0.5205967426300049
CCRCC,shipped,uni_v2,donor,abs,INT21,predicted_value_decile,6,91571,81911,0.8945080866213102,2.2593278884887695,0.6144920587539673
CCRCC,shipped,uni_v2,donor,abs,INT21,predicted_value_decile,7,78918,70901,0.8984135431713931,2.3024253845214844,0.7362021803855896
CCRCC,shipped,uni_v2,donor,abs,INT21,predicted_value_decile,8,62810,56955,0.9067823594968955,2.2970430850982666,0.8735148906707764
CCRCC,shipped,uni_v2,donor,abs,INT21,predicted_value_decile,9,35366,31346,0.8863315048351524,2.245009660720825,1.0844933986663818
CCRCC,shipped,uni_v2,donor,abs,INT22,predicted_value_decile,0,45733,39965,0.8738766317538758,2.182229995727539,0.056555893272161484
CCRCC,shipped,uni_v2,donor,abs,INT22,predicted_value_decile,1,43655,38479,0.8814339709082579,2.1103971004486084,0.22836440801620483
CCRCC,shipped,uni_v2,donor,abs,INT22,predicted_value_decile,2,45891,40455,0.8815454010590312,2.0868442058563232,0.3170098662376404
CCRCC,shipped,uni_v2,donor,abs,INT22,predicted_value_decile,3,49372,43743,0.8859880093980393,2.0693013668060303,0.3883967399597168
CCRCC,shipped,uni_v2,donor,abs,INT22,predicted_value_decile,4,51800,46344,0.8946718146718147,2.0426392555236816,0.45872658491134644
CCRCC,shipped,uni_v2,donor,abs,INT22,predicted_value_decile,5,54284,48928,0.9013337263281999,1.9965099096298218,0.5322702527046204
CCRCC,shipped,uni_v2,donor,abs,INT22,predicted_value_decile,6,57882,52770,0.9116823883072458,1.9335012435913086,0.6174181699752808
CCRCC,shipped,uni_v2,donor,abs,INT22,predicted_value_decile,7,75434,67210,0.8909775432828698,1.8619437217712402,0.7439562082290649
CCRCC,shipped,uni_v2,donor,abs,INT22,predicted_value_decile,8,69672,55731,0.7999052704099208,1.8552658557891846,0.8761329650878906
CCRCC,shipped,uni_v2,donor,abs,INT22,predicted_value_decile,9,80627,52775,0.654557406327905,1.897225260734558,1.0798841714859009
CCRCC,shipped,uni_v2,donor,abs,INT23,predicted_value_decile,0,40901,33987,0.8309576782963741,2.2549946308135986,0.05697384104132652
CCRCC,shipped,uni_v2,donor,abs,INT23,predicted_value_decile,1,73227,63845,0.8718778592595627,2.420426845550537,0.2157895416021347
CCRCC,shipped,uni_v2,donor,abs,INT23,predicted_value_decile,2,89147,78196,0.8771579525951518,2.3945369720458984,0.30903950333595276
CCRCC,shipped,uni_v2,donor,abs,INT23,predicted_value_decile,3,91397,80427,0.8799741785835421,2.312239408493042,0.3797675371170044
CCRCC,shipped,uni_v2,donor,abs,INT23,predicted_value_decile,4,88297,78045,0.8838918649557742,2.2235894203186035,0.4431728720664978
CCRCC,shipped,uni_v2,donor,abs,INT23,predicted_value_decile,5,82959,73450,0.8853771139960703,2.1716668605804443,0.5148870348930359
CCRCC,shipped,uni_v2,donor,abs,INT23,predicted_value_decile,6,77940,68975,0.8849756222735438,2.1500062942504883,0.595393717288971
CCRCC,shipped,uni_v2,donor,abs,INT23,predicted_value_decile,7,73204,62507,0.8538741052401508,2.1481125354766846,0.683152437210083
CCRCC,shipped,uni_v2,donor,abs,INT23,predicted_value_decile,8,63252,51509,0.8143457914374249,2.191737651824951,0.8248301148414612
CCRCC,shipped,uni_v2,donor,abs,INT23,predicted_value_decile,9,32926,25550,0.7759825062260828,2.363163709640503,1.1767675876617432
CCRCC,shipped,uni_v2,donor,abs,INT24,predicted_value_decile,0,111864,105661,0.9445487377529858,2.143707513809204,0.03729035332798958
CCRCC,shipped,uni_v2,donor,abs,INT24,predicted_value_decile,1,87414,83334,0.9533255542590432,2.1779274940490723,0.22346818447113037
CCRCC,shipped,uni_v2,donor,abs,INT24,predicted_value_decile,2,77272,73280,0.9483383373019981,2.1629490852355957,0.31529662013053894
CCRCC,shipped,uni_v2,donor,abs,INT24,predicted_value_decile,3,71629,67871,0.9475352161833894,2.141599416732788,0.38753488659858704
CCRCC,shipped,uni_v2,donor,abs,INT24,predicted_value_decile,4,67803,64261,0.9477604235800776,2.1178791522979736,0.45380833745002747
CCRCC,shipped,uni_v2,donor,abs,INT24,predicted_value_decile,5,64390,61067,0.9483926075477559,2.0901474952697754,0.5175923705101013
CCRCC,shipped,uni_v2,donor,abs,INT24,predicted_value_decile,6,63719,60269,0.9458560241058397,2.063093900680542,0.5930991768836975
CCRCC,shipped,uni_v2,donor,abs,INT24,predicted_value_decile,7,55915,51189,0.9154788518286685,2.035210371017456,0.7039197087287903
CCRCC,shipped,uni_v2,donor,abs,INT24,predicted_value_decile,8,42457,36270,0.8542760911039404,2.031102418899536,0.8254581689834595
CCRCC,shipped,uni_v2,donor,abs,INT24,predicted_value_decile,9,34037,24409,0.7171313570526192,1.9856585264205933,1.0316388607025146
CCRCC,shipped,uni_v2,donor,abs,INT3,predicted_value_decile,0,17230,16650,0.9663377829367382,2.4143004417419434,0.11316163092851639
CCRCC,shipped,uni_v2,donor,abs,INT3,predicted_value_decile,1,34823,34002,0.9764236280619131,2.4700961112976074,0.23744484782218933
CCRCC,shipped,uni_v2,donor,abs,INT3,predicted_value_decile,2,40700,39940,0.9813267813267813,2.4816439151763916,0.3254363536834717
CCRCC,shipped,uni_v2,donor,abs,INT3,predicted_value_decile,3,39562,38775,0.9801071735503766,2.470452308654785,0.4001602828502655
CCRCC,shipped,uni_v2,donor,abs,INT3,predicted_value_decile,4,36304,35456,0.9766416923754958,2.4594473838806152,0.46946391463279724
CCRCC,shipped,uni_v2,donor,abs,INT3,predicted_value_decile,5,32232,31441,0.9754591710101762,2.4299230575561523,0.5341941118240356
CCRCC,shipped,uni_v2,donor,abs,INT3,predicted_value_decile,6,31017,30202,0.9737240867911146,2.3498520851135254,0.595518171787262
CCRCC,shipped,uni_v2,donor,abs,INT3,predicted_value_decile,7,43319,42009,0.9697592280523558,2.2658045291900635,0.729117214679718
CCRCC,shipped,uni_v2,donor,abs,INT3,predicted_value_decile,8,23001,21540,0.9364810225642364,2.215203046798706,0.8869717717170715
CCRCC,shipped,uni_v2,donor,abs,INT3,predicted_value_decile,9,2862,2405,0.8403214535290007,2.264320135116577,1.0224450826644897
CCRCC,shipped,uni_v2,donor,abs,INT4,predicted_value_decile,0,15411,15183,0.9852053727856726,2.0320935249328613,0.05733953043818474
CCRCC,shipped,uni_v2,donor,abs,INT4,predicted_value_decile,1,15593,15437,0.9899955108061309,2.063999891281128,0.2412264049053192
CCRCC,shipped,uni_v2,donor,abs,INT4,predicted_value_decile,2,15795,15666,0.9918328584995252,2.0609569549560547,0.33115196228027344
CCRCC,shipped,uni_v2,donor,abs,INT4,predicted_value_decile,3,16028,15896,0.9917644122785126,2.067434549331665,0.4079960882663727
CCRCC,shipped,uni_v2,donor,abs,INT4,predicted_value_decile,4,16314,16138,0.9892117199950963,2.0452194213867188,0.4732269048690796
CCRCC,shipped,uni_v2,donor,abs,INT4,predicted_value_decile,5,16923,16740,0.9891863144832477,2.0296688079833984,0.5413237810134888
CCRCC,shipped,uni_v2,donor,abs,INT4,predicted_value_decile,6,18820,18575,0.9869819341126461,1.9827030897140503,0.6057461500167847
CCRCC,shipped,uni_v2,donor,abs,INT4,predicted_value_decile,7,26293,24778,0.9423801011676112,1.9424335956573486,0.7234798073768616
CCRCC,shipped,uni_v2,donor,abs,INT4,predicted_value_decile,8,34319,26685,0.7775576211428072,1.9300401210784912,0.9185926914215088
CCRCC,shipped,uni_v2,donor,abs,INT4,predicted_value_decile,9,26854,15234,0.5672897892306547,1.9624700546264648,1.172958254814148
CCRCC,shipped,uni_v2,donor,abs,INT5,predicted_value_decile,0,5415,2382,0.43988919667590026,2.0075855255126953,0.07665294408798218
CCRCC,shipped,uni_v2,donor,abs,INT5,predicted_value_decile,1,6432,2855,0.44387437810945274,2.0283215045928955,0.2342209368944168
CCRCC,shipped,uni_v2,donor,abs,INT5,predicted_value_decile,2,7631,3228,0.4230114008648932,2.042407989501953,0.32429707050323486
CCRCC,shipped,uni_v2,donor,abs,INT5,predicted_value_decile,3,9663,3627,0.37534927041291527,2.0579159259796143,0.40283849835395813
CCRCC,shipped,uni_v2,donor,abs,INT5,predicted_value_decile,4,12125,3953,0.32602061855670106,2.0664210319519043,0.4747256338596344
CCRCC,shipped,uni_v2,donor,abs,INT5,predicted_value_decile,5,14663,4412,0.30089340516947416,2.0467114448547363,0.5494412779808044
CCRCC,shipped,uni_v2,donor,abs,INT5,predicted_value_decile,6,18639,5058,0.27136648961854176,2.0099895000457764,0.6221458911895752
CCRCC,shipped,uni_v2,donor,abs,INT5,predicted_value_decile,7,26136,6469,0.24751300887664524,1.946523666381836,0.7161464095115662
CCRCC,shipped,uni_v2,donor,abs,INT5,predicted_value_decile,8,40243,7989,0.19851899709266208,1.861419439315796,0.8771793246269226
CCRCC,shipped,uni_v2,donor,abs,INT5,predicted_value_decile,9,36953,5938,0.16069060698725407,1.8010872602462769,1.1986348628997803
CCRCC,shipped,uni_v2,donor,abs,INT6,predicted_value_decile,0,23840,22068,0.9256711409395973,2.2995893955230713,0.06290308386087418
CCRCC,shipped,uni_v2,donor,abs,INT6,predicted_value_decile,1,21248,19860,0.9346762048192772,2.2518482208251953,0.23153001070022583
CCRCC,shipped,uni_v2,donor,abs,INT6,predicted_value_decile,2,19571,18260,0.9330131316744162,2.219730854034424,0.3179638683795929
CCRCC,shipped,uni_v2,donor,abs,INT6,predicted_value_decile,3,18339,17157,0.9355471945035171,2.199341058731079,0.39514055848121643
CCRCC,shipped,uni_v2,donor,abs,INT6,predicted_value_decile,4,18083,16899,0.9345241386938008,2.175722360610962,0.464959055185318
CCRCC,shipped,uni_v2,donor,abs,INT6,predicted_value_decile,5,18213,17064,0.9369131938725086,2.157993793487549,0.5324423313140869
CCRCC,shipped,uni_v2,donor,abs,INT6,predicted_value_decile,6,20628,19339,0.9375121194492922,2.147825002670288,0.6041135787963867
CCRCC,shipped,uni_v2,donor,abs,INT6,predicted_value_decile,7,27780,25264,0.9094312455003599,2.149529457092285,0.726026713848114
CCRCC,shipped,uni_v2,donor,abs,INT6,predicted_value_decile,8,33479,29932,0.894052988440515,2.1088900566101074,0.9080063104629517
CCRCC,shipped,uni_v2,donor,abs,INT6,predicted_value_decile,9,50519,37270,0.7377422355945288,2.0438661575317383,1.2175277471542358
CCRCC,shipped,uni_v2,donor,abs,INT7,predicted_value_decile,0,30712,26479,0.8621711383172701,1.934698462486267,0.03548970818519592
CCRCC,shipped,uni_v2,donor,abs,INT7,predicted_value_decile,1,28577,24728,0.8653112643034608,2.0412862300872803,0.22614404559135437
CCRCC,shipped,uni_v2,donor,abs,INT7,predicted_value_decile,2,28024,24643,0.87935341136169,2.110313892364502,0.3336716592311859
CCRCC,shipped,uni_v2,donor,abs,INT7,predicted_value_decile,3,28670,25420,0.8866410882455529,2.140049695968628,0.4236670732498169
CCRCC,shipped,uni_v2,donor,abs,INT7,predicted_value_decile,4,29041,25955,0.8937364415825901,2.155970811843872,0.5033398270606995
CCRCC,shipped,uni_v2,donor,abs,INT7,predicted_value_decile,5,29714,26904,0.9054317829979135,2.133493423461914,0.5724252462387085
CCRCC,shipped,uni_v2,donor,abs,INT7,predicted_value_decile,6,31682,28792,0.9087810112997917,2.086859703063965,0.642822265625
CCRCC,shipped,uni_v2,donor,abs,INT7,predicted_value_decile,7,38671,34111,0.882082180445295,1.9971542358398438,0.7360187768936157
CCRCC,shipped,uni_v2,donor,abs,INT7,predicted_value_decile,8,61602,49521,0.8038862374598227,1.842814564704895,0.9334530830383301
CCRCC,shipped,uni_v2,donor,abs,INT7,predicted_value_decile,9,49407,34839,0.7051429959317506,1.7245519161224365,1.1950547695159912
CCRCC,shipped,uni_v2,donor,abs,INT8,predicted_value_decile,0,10977,8366,0.7621390179466156,2.0230748653411865,0.09059252589941025
CCRCC,shipped,uni_v2,donor,abs,INT8,predicted_value_decile,1,14317,11474,0.8014248795138647,2.1203887462615967,0.23475635051727295
CCRCC,shipped,uni_v2,donor,abs,INT8,predicted_value_decile,2,16514,13322,0.806709458641153,2.1529853343963623,0.32255005836486816
CCRCC,shipped,uni_v2,donor,abs,INT8,predicted_value_decile,3,19009,15318,0.8058288179283497,2.155381679534912,0.3989306688308716
CCRCC,shipped,uni_v2,donor,abs,INT8,predicted_value_decile,4,22091,17600,0.7967045403105337,2.1617369651794434,0.4724353849887848
CCRCC,shipped,uni_v2,donor,abs,INT8,predicted_value_decile,5,25607,20322,0.7936111219588394,2.1578121185302734,0.5530750155448914
CCRCC,shipped,uni_v2,donor,abs,INT8,predicted_value_decile,6,30116,23504,0.7804489308009032,2.1172902584075928,0.6350923776626587
CCRCC,shipped,uni_v2,donor,abs,INT8,predicted_value_decile,7,38916,28204,0.7247404666461096,2.0045197010040283,0.7403957843780518
CCRCC,shipped,uni_v2,donor,abs,INT8,predicted_value_decile,8,59473,39596,0.6657811107561414,1.8543336391448975,0.9302531480789185
CCRCC,shipped,uni_v2,donor,abs,INT8,predicted_value_decile,9,55330,37892,0.6848364359298753,1.8055787086486816,1.1863280534744263
CCRCC,shipped,uni_v2,donor,abs,INT9,predicted_value_decile,0,12024,11696,0.9727212242182302,2.238990068435669,0.08371837437152863
CCRCC,shipped,uni_v2,donor,abs,INT9,predicted_value_decile,1,15173,14792,0.9748896065379292,2.262179136276245,0.22166739404201508
CCRCC,shipped,uni_v2,donor,abs,INT9,predicted_value_decile,2,14756,14349,0.9724179994578477,2.238485097885132,0.317320853471756
CCRCC,shipped,uni_v2,donor,abs,INT9,predicted_value_decile,3,15304,14876,0.9720334553058024,2.2339932918548584,0.39615756273269653
CCRCC,shipped,uni_v2,donor,abs,INT9,predicted_value_decile,4,16527,15967,0.9661160525201186,2.2522292137145996,0.4706321656703949
CCRCC,shipped,uni_v2,donor,abs,INT9,predicted_value_decile,5,19288,18504,0.9593529655744505,2.2612366676330566,0.5380800366401672
CCRCC,shipped,uni_v2,donor,abs,INT9,predicted_value_decile,6,23409,22435,0.9583920714255201,2.2834370136260986,0.614055871963501
CCRCC,shipped,uni_v2,donor,abs,INT9,predicted_value_decile,7,30455,29163,0.9575767525857823,2.300675630569458,0.7223866581916809
CCRCC,shipped,uni_v2,donor,abs,INT9,predicted_value_decile,8,41988,38796,0.923978279508431,2.3070456981658936,0.8891242742538452
CCRCC,shipped,uni_v2,donor,abs,INT9,predicted_value_decile,9,65476,54709,0.8355580670780133,2.289806604385376,1.298721432685852
CCRCC,shipped,uni_v2,donor,abs,INT1,neoplastic_fraction_tertile,0,27150,24217,0.8919705340699816,2.0089943408966064,0.6022008657455444
CCRCC,shipped,uni_v2,donor,abs,INT1,neoplastic_fraction_tertile,1,123750,106023,0.8567515151515152,2.0089943408966064,0.6830823421478271
CCRCC,shipped,uni_v2,donor,abs,INT1,neoplastic_fraction_tertile,2,10500,8461,0.8058095238095239,2.0089943408966064,0.7834776639938354
CCRCC,shipped,uni_v2,donor,abs,INT10,neoplastic_fraction_tertile,0,200550,166182,0.8286312640239342,2.0734362602233887,0.31155359745025635
CCRCC,shipped,uni_v2,donor,abs,INT10,neoplastic_fraction_tertile,1,93150,66816,0.7172946859903382,2.0734362602233887,0.6637418866157532
CCRCC,shipped,uni_v2,donor,abs,INT10,neoplastic_fraction_tertile,2,3300,2177,0.6596969696969697,2.0734362602233887,0.6502832770347595
CCRCC,shipped,uni_v2,donor,abs,INT11,neoplastic_fraction_tertile,0,151350,120391,0.7954476379253386,2.0307986736297607,0.9059029221534729
CCRCC,shipped,uni_v2,donor,abs,INT11,neoplastic_fraction_tertile,1,60600,48193,0.7952640264026403,2.0307986736297607,0.9851268529891968
CCRCC,shipped,uni_v2,donor,abs,INT11,neoplastic_fraction_tertile,2,1350,986,0.7303703703703703,2.0307986736297607,1.0002140998840332
CCRCC,shipped,uni_v2,donor,abs,INT12,neoplastic_fraction_tertile,0,158100,136513,0.863459835547122,2.086247444152832,1.0512769222259521
CCRCC,shipped,uni_v2,donor,abs,INT12,neoplastic_fraction_tertile,1,59250,50759,0.8566919831223628,2.086247444152832,1.1196547746658325
CCRCC,shipped,uni_v2,donor,abs,INT12,neoplastic_fraction_tertile,2,150,143,0.9533333333333334,2.086247205734253,0.8088262677192688
CCRCC,shipped,uni_v2,donor,abs,INT13,neoplastic_fraction_tertile,0,109800,100401,0.9143989071038251,2.0973381996154785,0.29784876108169556
CCRCC,shipped,uni_v2,donor,abs,INT13,neoplastic_fraction_tertile,1,388350,351422,0.9049105188618515,2.0973381996154785,0.47212105989456177
CCRCC,shipped,uni_v2,donor,abs,INT13,neoplastic_fraction_tertile,2,154050,140427,0.9115676728334956,2.0973381996154785,0.5809131860733032
CCRCC,shipped,uni_v2,donor,abs,INT14,neoplastic_fraction_tertile,0,59400,58529,0.9853367003367003,2.166245698928833,0.294554203748703
CCRCC,shipped,uni_v2,donor,abs,INT14,neoplastic_fraction_tertile,1,463650,448704,0.9677644775153672,2.166245937347412,0.4208306074142456
CCRCC,shipped,uni_v2,donor,abs,INT14,neoplastic_fraction_tertile,2,159900,153804,0.9618761726078799,2.166245937347412,0.45906534790992737
CCRCC,shipped,uni_v2,donor,abs,INT15,neoplastic_fraction_tertile,0,64950,63198,0.9730254041570439,2.0421502590179443,0.2527577579021454
CCRCC,shipped,uni_v2,donor,abs,INT15,neoplastic_fraction_tertile,1,194100,182119,0.9382740855229263,2.0421502590179443,0.4462590515613556
CCRCC,shipped,uni_v2,donor,abs,INT15,neoplastic_fraction_tertile,2,481800,442736,0.9189207139892072,2.0421502590179443,0.6332604885101318
CCRCC,shipped,uni_v2,donor,abs,INT16,neoplastic_fraction_tertile,0,55050,51789,0.9407629427792915,1.9179261922836304,0.28676119446754456
CCRCC,shipped,uni_v2,donor,abs,INT16,neoplastic_fraction_tertile,1,115050,106927,0.9293959148196437,1.91792631149292,0.30529776215553284
CCRCC,shipped,uni_v2,donor,abs,INT16,neoplastic_fraction_tertile,2,305100,278260,0.9120288430022944,1.9179260730743408,0.5012660026550293
CCRCC,shipped,uni_v2,donor,abs,INT17,neoplastic_fraction_tertile,0,248550,236929,0.9532448199557433,1.9558345079421997,0.18662039935588837
CCRCC,shipped,uni_v2,donor,abs,INT17,neoplastic_fraction_tertile,1,165300,157384,0.9521113127646703,1.9558345079421997,0.356301873922348
CCRCC,shipped,uni_v2,donor,abs,INT17,neoplastic_fraction_tertile,2,123900,114739,0.9260613397901534,1.9558343887329102,0.5169712901115417
CCRCC,shipped,uni_v2,donor,abs,INT18,neoplastic_fraction_tertile,0,38400,35388,0.9215625,2.2058138847351074,0.2611614465713501
CCRCC,shipped,uni_v2,donor,abs,INT18,neoplastic_fraction_tertile,1,127650,113047,0.8856012534273404,2.2058136463165283,0.4335482716560364
CCRCC,shipped,uni_v2,donor,abs,INT18,neoplastic_fraction_tertile,2,570750,491903,0.8618537012702584,2.2058138847351074,0.5879780054092407
CCRCC,shipped,uni_v2,donor,abs,INT19,neoplastic_fraction_tertile,0,281700,278525,0.9887291444799432,2.085994005203247,0.3423733711242676
CCRCC,shipped,uni_v2,donor,abs,INT19,neoplastic_fraction_tertile,1,256350,251603,0.9814823483518627,2.085993766784668,0.41401922702789307
CCRCC,shipped,uni_v2,donor,abs,INT19,neoplastic_fraction_tertile,2,197250,191665,0.9716856780735108,2.085994005203247,0.5343204140663147
CCRCC,shipped,uni_v2,donor,abs,INT2,neoplastic_fraction_tertile,0,292650,267174,0.9129472065607381,2.0870933532714844,0.6258099675178528
CCRCC,shipped,uni_v2,donor,abs,INT2,neoplastic_fraction_tertile,1,91350,80181,0.8777339901477833,2.0870933532714844,0.7556508183479309
CCRCC,shipped,uni_v2,donor,abs,INT2,neoplastic_fraction_tertile,2,1800,1750,0.9722222222222222,2.0870933532714844,0.48435425758361816
CCRCC,shipped,uni_v2,donor,abs,INT20,neoplastic_fraction_tertile,0,130950,127170,0.9711340206185567,1.985439658164978,0.47589775919914246
CCRCC,shipped,uni_v2,donor,abs,INT20,neoplastic_fraction_tertile,1,90000,86717,0.9635222222222222,1.9854395389556885,0.517690896987915
CCRCC,shipped,uni_v2,donor,abs,INT20,neoplastic_fraction_tertile,2,256950,244921,0.9531854446390349,1.985439658164978,0.5452569723129272
CCRCC,shipped,uni_v2,donor,abs,INT21,neoplastic_fraction_tertile,0,71250,68238,0.9577263157894736,2.245570659637451,0.3951335847377777
CCRCC,shipped,uni_v2,donor,abs,INT21,neoplastic_fraction_tertile,1,199050,184647,0.9276412961567445,2.245570421218872,0.4519064128398895
CCRCC,shipped,uni_v2,donor,abs,INT21,neoplastic_fraction_tertile,2,473250,426921,0.9021045958795563,2.2455708980560303,0.5405731797218323
CCRCC,shipped,uni_v2,donor,abs,INT22,neoplastic_fraction_tertile,0,59100,51231,0.8668527918781725,1.9824947118759155,0.5320959091186523
CCRCC,shipped,uni_v2,donor,abs,INT22,neoplastic_fraction_tertile,1,44850,38041,0.8481828316610925,1.982494831085205,0.5749070644378662
CCRCC,shipped,uni_v2,donor,abs,INT22,neoplastic_fraction_tertile,2,252900,212490,0.8402135231316726,1.982494831085205,0.6040360331535339
CCRCC,shipped,uni_v2,donor,abs,INT23,neoplastic_fraction_tertile,0,47100,40760,0.8653927813163482,2.2601170539855957,0.4538388252258301
CCRCC,shipped,uni_v2,donor,abs,INT23,neoplastic_fraction_tertile,1,15450,13583,0.8791585760517799,2.2601170539855957,0.4516381025314331
CCRCC,shipped,uni_v2,donor,abs,INT23,neoplastic_fraction_tertile,2,188400,164361,0.8724044585987261,2.2601170539855957,0.5026243329048157
CCRCC,shipped,uni_v2,donor,abs,INT24,neoplastic_fraction_tertile,0,328500,308958,0.9405114155251142,2.110837697982788,0.3178144097328186
CCRCC,shipped,uni_v2,donor,abs,INT24,neoplastic_fraction_tertile,1,282750,260529,0.9214111405835543,2.110837697982788,0.5096389055252075
CCRCC,shipped,uni_v2,donor,abs,INT24,neoplastic_fraction_tertile,2,58050,51194,0.8818949181739879,2.110837697982788,0.6451141238212585
CCRCC,shipped,uni_v2,donor,abs,INT3,neoplastic_fraction_tertile,0,176100,171860,0.9759227711527542,2.399709939956665,0.46886298060417175
CCRCC,shipped,uni_v2,donor,abs,INT3,neoplastic_fraction_tertile,1,120600,116279,0.9641708126036485,2.399709939956665,0.522590160369873
CCRCC,shipped,uni_v2,donor,abs,INT3,neoplastic_fraction_tertile,2,2250,2194,0.9751111111111112,2.399710178375244,0.5038394927978516
CCRCC,shipped,uni_v2,donor,abs,INT4,neoplastic_fraction_tertile,0,96900,89518,0.9238183694530444,1.997667908668518,0.5508555769920349
CCRCC,shipped,uni_v2,donor,abs,INT4,neoplastic_fraction_tertile,1,91050,77768,0.8541241076331686,1.9976677894592285,0.7338674068450928
CCRCC,shipped,uni_v2,donor,abs,INT4,neoplastic_fraction_tertile,2,6450,5198,0.805891472868217,1.997667908668518,0.8206822872161865
CCRCC,shipped,uni_v2,donor,abs,INT5,neoplastic_fraction_tertile,0,11850,4549,0.3838818565400844,1.935120701789856,0.35777971148490906
CCRCC,shipped,uni_v2,donor,abs,INT5,neoplastic_fraction_tertile,1,43350,11968,0.276078431372549,1.935120701789856,0.6729966998100281
CCRCC,shipped,uni_v2,donor,abs,INT5,neoplastic_fraction_tertile,2,120000,27655,0.23045833333333332,1.9351208209991455,0.81498122215271
CCRCC,shipped,uni_v2,donor,abs,INT6,neoplastic_fraction_tertile,0,132150,119467,0.9040257283390087,2.1572091579437256,0.5938733816146851
CCRCC,shipped,uni_v2,donor,abs,INT6,neoplastic_fraction_tertile,1,114450,99351,0.8680733944954129,2.1572091579437256,0.7051447033882141
CCRCC,shipped,uni_v2,donor,abs,INT6,neoplastic_fraction_tertile,2,4650,3873,0.8329032258064516,2.1572091579437256,0.6928442716598511
CCRCC,shipped,uni_v2,donor,abs,INT7,neoplastic_fraction_tertile,0,230250,195352,0.8484343105320304,1.9835072755813599,0.616819441318512
CCRCC,shipped,uni_v2,donor,abs,INT7,neoplastic_fraction_tertile,1,124200,104769,0.8435507246376811,1.9835073947906494,0.6679061651229858
CCRCC,shipped,uni_v2,donor,abs,INT7,neoplastic_fraction_tertile,2,1350,1053,0.78,1.983507513999939,0.7289667129516602
CCRCC,shipped,uni_v2,donor,abs,INT8,neoplastic_fraction_tertile,0,216450,162455,0.7505428505428505,1.997806191444397,0.7201709151268005
CCRCC,shipped,uni_v2,donor,abs,INT8,neoplastic_fraction_tertile,1,67200,47382,0.7050892857142858,1.997806191444397,0.7480882406234741
CCRCC,shipped,uni_v2,donor,abs,INT8,neoplastic_fraction_tertile,2,5700,3213,0.5636842105263158,1.997806191444397,0.6446985602378845
CCRCC,shipped,uni_v2,donor,abs,INT9,neoplastic_fraction_tertile,0,194850,180966,0.9287451886066205,2.2783756256103516,0.7025164365768433
CCRCC,shipped,uni_v2,donor,abs,INT9,neoplastic_fraction_tertile,1,52500,47759,0.9096952380952381,2.2783756256103516,0.946855366230011
CCRCC,shipped,uni_v2,donor,abs,INT9,neoplastic_fraction_tertile,2,4050,3659,0.9034567901234568,2.2783758640289307,1.0199209451675415
COAD,shipped,uni_v2,patient,abs,0,predicted_value_decile,0,191770,130062,0.6782186994837566,1.844502568244934,0.12404530495405197
COAD,shipped,uni_v2,patient,abs,0,predicted_value_decile,1,191998,132667,0.6909811560537089,1.8258816003799438,0.372230589389801
COAD,shipped,uni_v2,patient,abs,0,predicted_value_decile,2,188048,124396,0.6615119543946226,1.8265901803970337,0.5166456699371338
COAD,shipped,uni_v2,patient,abs,0,predicted_value_decile,3,184391,115499,0.6263808971153689,1.8319993019104004,0.6345351338386536
COAD,shipped,uni_v2,patient,abs,0,predicted_value_decile,4,180347,109878,0.6092588177236106,1.8401384353637695,0.7533751726150513
COAD,shipped,uni_v2,patient,abs,0,predicted_value_decile,5,175566,103281,0.5882744950616862,1.8526629209518433,0.8866357803344727
COAD,shipped,uni_v2,patient,abs,0,predicted_value_decile,6,166408,95593,0.5744495456949185,1.8730518817901611,1.0660313367843628
