encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal
resnet50,PRAD,shipped,slide_out,MEND162,-1,2,0.001,0.0004238513739014351,0.002690686086623227,0.4432297450199134,0.2853033340701974,-0.3416068577582771,2.2513672193125647,4.539125438684538
resnet50,READ,shipped,slide_out,ZEN36,-1,0,0.001,0.024493871992737178,0.014405677114133649,0.25525074503992684,0.303354464582359,-0.46919622769815145,3.2224462467782415,179.94277388146375
resnet50,READ,shipped,slide_out,ZEN36,-1,1,0.001,0.051907894736842104,0.012004730928444706,0.31416694999834616,0.3221941089262575,-1.1409077263052554,7.080540892450411,832.1275397653535
resnet50,READ,shipped,slide_out,ZEN36,-1,2,0.001,0.023023150249659556,0.011886457717327025,0.257761017873527,0.3130999332757791,-0.3916766978602221,3.1629272157130965,171.31057466323594
resnet50,READ,shipped,slide_out,ZEN40,-1,0,0.001,0.023767589650476623,0.05368421052631579,0.2657736389297507,0.3550276380297251,-0.3545530579175857,3.2843367790111793,288.64083749569926
resnet50,READ,shipped,slide_out,ZEN40,-1,1,0.001,0.004763102725366876,0.029492481203007518,0.3254398856011396,0.4021991716498091,-0.37930448840393893,1.939284292232257,8.445530284218131
resnet50,READ,shipped,slide_out,ZEN40,-1,2,0.001,0.004737945492662474,0.025357142857142856,0.3247741873578459,0.4011679900571844,-0.3297478835352193,1.9312937131319972,8.489525842788852
resnet50,READ,shipped,slide_out,ZEN48,-1,0,0.001,0.01714961561206387,0.01659538784067086,0.28174960989809283,0.26582465104029857,-0.8496084436376268,4.88521125417514,189.6695626069188
resnet50,READ,shipped,slide_out,ZEN48,-1,1,0.001,0.004339536995006809,0.003178197064989518,0.4097649298424064,0.4067345564910757,-0.3124535604466579,1.9815785852331196,8.2994636678453
resnet50,READ,shipped,slide_out,ZEN48,-1,2,0.001,0.017338852749852158,0.017232704402515724,0.28510847558907537,0.2684481090187173,-1.0888040904845802,4.8092122157439885,183.7427387604738
resnet50,READ,shipped,slide_out,ZEN49,-1,0,0.001,0.060469924812030076,0.020753517930095326,0.3511712232538706,0.2695981586125822,-0.6021331419478877,6.833333458049411,904.8223529121352
resnet50,READ,shipped,slide_out,ZEN49,-1,1,0.001,0.003178197064989518,0.004339536995006809,0.4067345564910757,0.4097649298424064,-0.4345538274648928,1.8878266285710252,7.100994089464599
resnet50,READ,shipped,slide_out,ZEN49,-1,2,0.001,0.014382022471910113,0.0211166591012256,0.30852873698316563,0.26447440503160763,-0.9325615696894649,4.228064194367368,135.8398297730212
resnet50,IDC,audited,slide_out,NCBI783,-1,0,0.001,0.0008350515463917525,0.01875540765391015,0.5830836835432825,0.44405094109180054,-0.2752174207307531,4.256903142026581,15.27724041261301
resnet50,IDC,audited,slide_out,NCBI783,-1,1,0.001,0.01918204488778055,0.025164725457570716,0.5487517012430192,0.5111843048374779,-2.2227027630956853,6.640861210651257,1226.8587626333442
resnet50,IDC,audited,slide_out,NCBI783,-1,2,0.001,0.023755610972568578,0.03968053244592346,0.5010801559099584,0.4877451562020242,-1.877827595228597,7.953790426663011,1637.3376552533143
resnet50,IDC,audited,slide_out,NCBI785,-1,0,0.001,0.013237936772046589,0.019281795511221944,0.5127543589471579,0.5319861550495938,-0.7149999807466274,6.604200370489463,436.8183735851808
resnet50,IDC,audited,slide_out,NCBI785,-1,1,0.001,0.0016116757381629016,0.0066234413965087285,0.5766647460135477,0.6830188961613503,-0.40972703274330924,4.393401470535767,13.353398892148137
resnet50,IDC,audited,slide_out,NCBI785,-1,2,0.001,0.0019613698762102018,0.01112219451371571,0.5782629747307786,0.6942007586583342,-0.5289547222698125,4.337741393461534,13.366898606913693
resnet50,IDC,audited,slide_out,TENX95,-1,0,0.001,0.038389027431421446,0.002610824742268041,0.4909946895644244,0.5834911253923593,-1.3262329381346423,12.063499834367157,2343.2904479942126
resnet50,IDC,audited,slide_out,TENX95,-1,1,0.001,0.027042394014962595,0.002015463917525773,0.5511950698795005,0.5928409349875375,-1.6184106161725462,9.44782520860274,1842.8991843569574
resnet50,IDC,audited,slide_out,TENX95,-1,2,0.001,0.08465873512836569,0.08899226804123711,0.4280209760554843,0.48559291138756344,-3.0636801986030986,42.86823364578949,3354.8574927775135
resnet50,IDC,audited,slide_out,TENX99,-1,0,0.001,0.008394014962593517,0.0018505852319252445,0.660010126106136,0.5660832659376718,-1.0819046607934424,5.027282409905249,43.77139539805291
resnet50,IDC,audited,slide_out,TENX99,-1,1,0.001,0.08899226804123711,0.08465873512836569,0.48559291138756344,0.4280209760554843,-2.8998037211944774,28.645744249254648,2605.5852239523883
resnet50,IDC,audited,slide_out,TENX99,-1,2,0.001,0.017051580698835275,0.000939261114589856,0.50917123109066,0.5816864177688214,-0.6690738800555411,7.747852292129548,559.5017967134769
