encoder,task,label_set,design,arm,fold,cal_draw,score,calibration_unit,n_T,n_C,n_E,n_test_slides,coverage,width_mean,interval_score,miss_above,miss_below,q_alpha_mean,quantile_infinite
hoptimus0,CCRCC,shipped,donor,C_block,INT18,2,scaled,block,24246,7700,4915,1,0.7332370295015259,1.4735351233074203,4.017162216698332,0.2502909460834181,0.016472024415055953,1.9724802903096799,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT19,0,abs,donor,35996,17973,4948,1,0.9742683912691997,2.0183526297650416,2.115059405628989,0.019838318512530314,0.005893290218270009,1.0091763148825172,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT19,0,scaled,donor,35996,17973,4948,1,0.9376637025060631,1.5980125906521954,1.882447474117436,0.052683912691996765,0.009652384801940174,2.3676290098754595,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT19,0,abs,donor,24325,7736,4948,1,0.9756063055780114,2.0154886434169024,2.1038395273098436,0.018080032336297493,0.00631366208569119,1.0077443217084414,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT19,0,scaled,donor,24325,7736,4948,1,0.9378375101050931,1.5956918175531758,1.8703061902869982,0.051236863379143086,0.010925626515763946,2.367498082128793,False
hoptimus0,CCRCC,shipped,donor,C_block,INT19,0,abs,block,24325,7736,4948,1,0.9530719482619239,1.6593551971204417,1.8346480379658996,0.029995957962813256,0.016932093775262728,0.8296775985602184,False
hoptimus0,CCRCC,shipped,donor,C_block,INT19,0,scaled,block,24325,7736,4948,1,0.9021544058205333,1.317190901848535,1.760292920302165,0.07051738075990298,0.027328213419563454,1.9658328967377035,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT19,1,abs,donor,35996,16852,4948,1,0.9785286984640257,2.168737004015594,2.2480397220190382,0.019147130153597414,0.0023241713823767187,1.0843685020078115,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT19,1,scaled,donor,35996,16852,4948,1,0.9371422797089736,1.7065216456744545,2.0031178851218017,0.059587712206952324,0.003270008084074373,2.5822758987829513,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT19,1,abs,donor,24045,7878,4948,1,0.9785974130962002,2.2063875602721774,2.284626672167002,0.019046079223928855,0.002356507679870655,1.1031937801360834,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT19,1,scaled,donor,24045,7878,4948,1,0.9381042845594177,1.7944567703691194,2.0880450902325474,0.059050121261115605,0.002845594179466451,2.6941159016073164,False
hoptimus0,CCRCC,shipped,donor,C_block,INT19,1,abs,block,24045,7878,4948,1,0.9455820533548908,1.6788695049222329,1.900006251883638,0.04499191592562651,0.009426030719482623,0.8394347524611047,False
hoptimus0,CCRCC,shipped,donor,C_block,INT19,1,scaled,block,24045,7878,4948,1,0.8947210994341147,1.3397673984311558,1.8688359989341254,0.09343573160873082,0.011843168957154405,2.009025403638088,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT19,2,abs,donor,35996,16547,4948,1,0.9750080840743733,2.056391130538306,2.1471632027113614,0.021313662085691187,0.0036782538399353286,1.028195565269149,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT19,2,scaled,donor,35996,16547,4948,1,0.9333346806790621,1.5933853609951256,1.9004331845974693,0.06196038803556991,0.004704931285367825,2.366641739549712,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT19,2,abs,donor,24162,7923,4948,1,0.9766734033953113,2.1123892699054814,2.1969292337183752,0.020177849636216657,0.0031487469684721094,1.056194634952751,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT19,2,scaled,donor,24162,7923,4948,1,0.9296968472109942,1.5917449585982555,1.9206550570937602,0.06547291835084884,0.004830234438156832,2.3554275965768308,False
hoptimus0,CCRCC,shipped,donor,C_block,INT19,2,abs,block,24162,7923,4948,1,0.9391471301535975,1.6192778925784665,1.8613326763548261,0.04358124494745352,0.01727162489894907,0.8096389462892458,False
hoptimus0,CCRCC,shipped,donor,C_block,INT19,2,scaled,block,24162,7923,4948,1,0.8859741309620045,1.2758707386980281,1.821120179005349,0.09158447857720292,0.02244139046079224,1.9082642785400474,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT2,0,abs,donor,35996,17105,2580,1,0.9282015503875972,2.1570604381074236,2.5367505007370514,0.04451937984496124,0.02727906976744186,1.0785302190537174,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT2,0,scaled,donor,35996,17105,2580,1,0.9085348837209304,2.1237815539224774,2.630777842432985,0.057341085271317836,0.034124031007751944,2.756384268806057,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT2,0,abs,donor,24259,7976,2580,1,0.9289069767441858,2.1577970329542144,2.5487385307524235,0.04923255813953488,0.021860465116279072,1.078898516477102,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT2,0,scaled,donor,24259,7976,2580,1,0.9148217054263564,2.1363159691279945,2.6354162091357107,0.06127131782945738,0.023906976744186056,2.7567333680116333,False
hoptimus0,CCRCC,shipped,donor,C_block,INT2,0,abs,block,24259,7976,2580,1,0.8305891472868214,1.5707807279536465,2.5688788917696597,0.08831782945736436,0.08109302325581397,0.7853903639768278,False
hoptimus0,CCRCC,shipped,donor,C_block,INT2,0,scaled,block,24259,7976,2580,1,0.8197751937984497,1.4942114404595381,2.611047587158784,0.10858139534883722,0.0716434108527132,1.9348283290140094,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT2,1,abs,donor,35996,17025,2580,1,0.9008527131782945,1.9531327291048024,2.529429349424044,0.05117054263565891,0.04797674418604653,0.9765663645523947,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT2,1,scaled,donor,35996,17025,2580,1,0.9139689922480619,1.9959885272033875,2.483656509520856,0.05573643410852713,0.03029457364341085,2.389691392074613,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT2,1,abs,donor,24551,7785,2580,1,0.9003178294573643,1.9455846840469915,2.5233765124358944,0.05604651162790698,0.04363565891472868,0.9727923420234983,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT2,1,scaled,donor,24551,7785,2580,1,0.9048604651162792,1.9551980776651627,2.5135237611601577,0.0627519379844961,0.03238759689922481,2.4060481767041977,False
hoptimus0,CCRCC,shipped,donor,C_block,INT2,1,abs,block,24551,7785,2580,1,0.8403333333333335,1.6290217211744118,2.600792123162455,0.08027906976744185,0.07938759689922481,0.8145108605872114,False
hoptimus0,CCRCC,shipped,donor,C_block,INT2,1,scaled,block,24551,7785,2580,1,0.8397364341085268,1.5819326587495204,2.5512517242939663,0.096062015503876,0.06420155038759691,1.9298403643662256,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT2,2,abs,donor,35996,17316,2580,1,0.9346124031007751,2.196006387706964,2.489951039887747,0.03163565891472868,0.03375193798449613,1.0980031938534847,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT2,2,scaled,donor,35996,17316,2580,1,0.9387906976744186,2.216006663846868,2.4952413766620056,0.03800775193798449,0.023201550387596893,2.6448328372223138,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT2,2,abs,donor,24481,7789,2580,1,0.9364031007751936,2.193039702690366,2.4776512325975997,0.029705426356589154,0.03389147286821706,1.096519851345183,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT2,2,scaled,donor,24481,7789,2580,1,0.9455348837209303,2.2506434404407485,2.4969427722174076,0.0340077519379845,0.020457364341085277,2.6517543561862946,False
hoptimus0,CCRCC,shipped,donor,C_block,INT2,2,abs,block,24481,7789,2580,1,0.8303178294573645,1.5769760551883047,2.6535775576863836,0.07771317829457365,0.09196899224806203,0.7884880275941493,False
hoptimus0,CCRCC,shipped,donor,C_block,INT2,2,scaled,block,24481,7789,2580,1,0.8588914728682174,1.6202676060830397,2.486243434871261,0.08381395348837212,0.057294573643410854,1.9168742781732966,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT20,0,abs,donor,35996,12289,4860,1,0.970341563786008,2.177058624284069,2.289279144910855,0.014399176954732515,0.01525925925925926,1.0885293121420414,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT20,0,scaled,donor,35996,12289,4860,1,0.9546872427983538,1.9169955172850448,2.0896035432589435,0.026469135802469134,0.018843621399176957,2.4433898143144157,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT20,0,abs,donor,24455,7809,4860,1,0.9722139917695475,2.1866993778908683,2.2924443028108885,0.015288065843621402,0.012497942386831279,1.0933496889454275,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT20,0,scaled,donor,24455,7809,4860,1,0.9524238683127569,1.8696117842773732,2.0608024611241245,0.0319917695473251,0.015584362139917698,2.4243115869657426,False
hoptimus0,CCRCC,shipped,donor,C_block,INT20,0,abs,block,24455,7809,4860,1,0.9183991769547325,1.652661680003953,1.9934218057659425,0.02923045267489712,0.05237037037037038,0.8263308400019825,False
hoptimus0,CCRCC,shipped,donor,C_block,INT20,0,scaled,block,24455,7809,4860,1,0.9017242798353909,1.516874057793674,1.935013351283258,0.04791358024691357,0.05036213991769548,1.9843111963977893,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT20,1,abs,donor,35996,22582,4860,1,0.9681316872427982,2.0041555939649185,2.1175757719369406,0.01725102880658436,0.014617283950617283,1.002077796982479,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT20,1,scaled,donor,35996,22582,4860,1,0.9666995884773663,1.979700843416376,2.109749776495617,0.023707818930041157,0.00959259259259259,2.5419919328353804,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT20,1,abs,donor,23906,7868,4860,1,0.9623786008230453,2.0147283099263773,2.1429574062049572,0.015329218106995885,0.022292181069958845,1.0073641549632004,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT20,1,scaled,donor,23906,7868,4860,1,0.9636543209876541,2.027548889231592,2.1666194973827357,0.020037037037037034,0.016308641975308638,2.552472312825594,False
hoptimus0,CCRCC,shipped,donor,C_block,INT20,1,abs,block,23906,7868,4860,1,0.8961111111111112,1.6422796859692428,2.1377975467050647,0.024551440329218112,0.07933744855967077,0.8211398429846125,False
hoptimus0,CCRCC,shipped,donor,C_block,INT20,1,scaled,block,23906,7868,4860,1,0.8846255144032922,1.528189716104387,2.10295256869102,0.038016460905349804,0.07735802469135802,1.9312871581641855,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT20,2,abs,donor,35996,23616,4860,1,0.959,1.9531740835599873,2.1074524461755004,0.022683127572016456,0.018316872427983535,0.9765870417800054,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT20,2,scaled,donor,35996,23616,4860,1,0.9587201646090533,1.9665289285554686,2.136788397314719,0.03074485596707819,0.010534979423868314,2.484930182127798,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT20,2,abs,donor,23473,7907,4860,1,0.9564074074074077,1.9679188585194936,2.1309588836826228,0.021827160493827158,0.021765432098765435,0.9839594292597501,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT20,2,scaled,donor,23473,7907,4860,1,0.9570452674897117,2.0205563263255972,2.191749149308636,0.028588477366255156,0.014366255144032922,2.5644500303785116,False
hoptimus0,CCRCC,shipped,donor,C_block,INT20,2,abs,block,23473,7907,4860,1,0.9157654320987652,1.686136825772598,2.0632899538354827,0.029753086419753084,0.05448148148148149,0.8430684128862939,False
hoptimus0,CCRCC,shipped,donor,C_block,INT20,2,scaled,block,23473,7907,4860,1,0.8977695473251026,1.556953391083745,2.0160209871222596,0.04774897119341565,0.054481481481481485,1.9863048600710196,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT21,0,abs,donor,35996,13913,4975,1,0.9177447236180905,2.157658346752596,2.709928962771938,0.07442010050251255,0.007835175879396984,1.0788291733762911,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT21,0,scaled,donor,35996,13913,4975,1,0.908040201005025,2.052921624840023,2.620314357831798,0.08507738693467334,0.006882412060301506,2.5499007538950953,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT21,0,abs,donor,24271,7904,4975,1,0.9176964824120603,2.1596843747725045,2.7103694192580576,0.07414673366834171,0.00815678391959799,1.0798421873862487,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT21,0,scaled,donor,24271,7904,4975,1,0.8980261306532661,2.0101473361075164,2.666752465980218,0.09158994974874375,0.010383919597989953,2.5369251842672735,False
hoptimus0,CCRCC,shipped,donor,C_block,INT21,0,abs,block,24271,7904,4975,1,0.836478391959799,1.6096173960362332,2.6629047094210576,0.12360201005025127,0.039919597989949755,0.8048086980181272,False
hoptimus0,CCRCC,shipped,donor,C_block,INT21,0,scaled,block,24271,7904,4975,1,0.8137648241206032,1.5232323965171344,2.706629008727524,0.13888241206030147,0.04735276381909547,1.9359943436489022,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT21,1,abs,donor,35996,10996,4975,1,0.9546773869346735,2.600233116711444,2.898457866649807,0.043766834170854294,0.001555778894472362,1.3001165583557286,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT21,1,scaled,donor,35996,10996,4975,1,0.9454351758793971,2.4150607922767477,2.729069361704838,0.05224924623115576,0.002315577889447236,3.003705424205922,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT21,1,abs,donor,24428,7709,4975,1,0.9566150753768844,2.644924679419126,2.9175476507791736,0.04167638190954773,0.001708542713567839,1.3224623397095407,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT21,1,scaled,donor,24428,7709,4975,1,0.9498211055276383,2.4702036513318983,2.751470205250157,0.04813266331658292,0.002046231155778894,3.1096753162537123,False
hoptimus0,CCRCC,shipped,donor,C_block,INT21,1,abs,block,24428,7709,4975,1,0.8226170854271355,1.5576889970522911,2.7497335414917314,0.14785125628140702,0.02953165829145729,0.7788444985261385,False
hoptimus0,CCRCC,shipped,donor,C_block,INT21,1,scaled,block,24428,7709,4975,1,0.8266452261306533,1.5407312698105426,2.712510058342971,0.15053668341708548,0.02281809045226131,1.9497636139603776,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT21,2,abs,donor,35996,15758,4975,1,0.9294793969849244,2.191422197892706,2.6267021022329464,0.05567035175879397,0.014850251256281408,1.0957110989463665,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT21,2,scaled,donor,35996,15758,4975,1,0.9314331658291457,2.2030938846725614,2.589341226888174,0.053704522613065304,0.014862311557788952,2.659184220770813,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT21,2,abs,donor,24428,7856,4975,1,0.9285708542713568,2.1763348305446604,2.6171337946222852,0.055851256281407045,0.015577889447236183,1.0881674152723333,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT21,2,scaled,donor,24428,7856,4975,1,0.9326874371859293,2.2256473508646346,2.609432294625927,0.05444824120603016,0.012864321608040201,2.6367484182122563,False
hoptimus0,CCRCC,shipped,donor,C_block,INT21,2,abs,block,24428,7856,4975,1,0.8240361809045226,1.5850667025468708,2.600788030828613,0.1088321608040201,0.06713165829145729,0.7925333512734355,False
hoptimus0,CCRCC,shipped,donor,C_block,INT21,2,scaled,block,24428,7856,4975,1,0.8398552763819096,1.6235758628701198,2.5168123891822294,0.10478391959798997,0.055360804020100504,1.9379200441000863,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT22,0,abs,donor,35996,17587,3829,1,0.8693079132932877,1.963478833042359,2.7310120381973575,0.07597806215722121,0.05471402454949072,0.9817394165211748,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT22,0,scaled,donor,35996,17587,3829,1,0.849051971794202,1.8342030790894832,2.857520013182995,0.10173935753460434,0.04920867067119351,2.3769273963210167,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT22,0,abs,donor,24405,7671,3829,1,0.8713867850613737,1.9743749598057105,2.7371131382218987,0.07732567249934708,0.051287542439279195,0.9871874799028503,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT22,0,scaled,donor,24405,7671,3829,1,0.8718150953251502,1.9402220417325104,2.8257188532178925,0.09439540349960826,0.03378950117524158,2.388824997200832,False
hoptimus0,CCRCC,shipped,donor,C_block,INT22,0,abs,block,24405,7671,3829,1,0.7986053799947765,1.6420708600109868,2.9275086556982326,0.10629407155915382,0.09510054844606948,0.8210354300054864,False
hoptimus0,CCRCC,shipped,donor,C_block,INT22,0,scaled,block,24405,7671,3829,1,0.7912353094802819,1.5823392065692314,2.998824068609326,0.1255889266126926,0.08317576390702534,1.9574018467947758,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT22,1,abs,donor,35996,21427,3829,1,0.9033167928963174,1.98931624387927,2.529677645559238,0.07962392269522069,0.017059284408461738,0.9946581219396263,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT22,1,scaled,donor,35996,21427,3829,1,0.9082528075215454,2.002452942557364,2.547821109674547,0.081854270044398,0.009892922434055889,2.788257014048968,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT22,1,abs,donor,24202,7933,3829,1,0.8977383128754244,1.9987075110404078,2.5988675671699695,0.0875424392791852,0.014719247845390438,0.9993537555202168,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT22,1,scaled,donor,24202,7933,3829,1,0.9254008879603027,2.2298902668162133,2.6999829239827626,0.07175763907025333,0.0028414729694437196,3.0055273888531615,False
hoptimus0,CCRCC,shipped,donor,C_block,INT22,1,abs,block,24202,7933,3829,1,0.8572995560198485,1.6942050318700617,2.5523813050127133,0.11856881692347876,0.02413162705667276,0.8471025159350343,False
hoptimus0,CCRCC,shipped,donor,C_block,INT22,1,scaled,block,24202,7933,3829,1,0.8193157482371377,1.504804417386107,2.6848193252812713,0.1578845651606163,0.02279968660224601,2.0119127640507988,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT22,2,abs,donor,35996,23361,3829,1,0.8343431705406111,1.825572005072408,2.7715138965238695,0.10157221206581354,0.06408461739357539,0.9127860025362033,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT22,2,scaled,donor,35996,23361,3829,1,0.8577905458344216,1.9061665786813895,2.768758460092978,0.09849569078088273,0.043713763384695736,2.672471280658261,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT22,2,abs,donor,23817,7936,3829,1,0.8320396970488381,1.870785699637564,2.883095691697447,0.10424131627056671,0.06371898668059545,0.9353928498187842,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT22,2,scaled,donor,23817,7936,3829,1,0.856014625228519,1.983141215363797,2.948989830787131,0.10379733611909117,0.04018803865238966,3.1039974810198214,False
hoptimus0,CCRCC,shipped,donor,C_block,INT22,2,abs,block,23817,7936,3829,1,0.8252389657874117,1.711663551682247,2.7905646139075464,0.1218856098197963,0.05287542439279187,0.8558317758411286,False
hoptimus0,CCRCC,shipped,donor,C_block,INT22,2,scaled,block,23817,7936,3829,1,0.6853904413685037,1.3163691135785165,3.4835995842810417,0.19455732567249936,0.12005223295899708,1.981439332138197,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT23,0,abs,donor,35996,21452,4755,1,0.8023175604626713,1.8960475698120132,3.384104614181246,0.17079284963196634,0.026889589905362773,0.9480237849060107,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT23,0,scaled,donor,35996,21452,4755,1,0.7743470031545739,1.796708727305175,3.5654163846138442,0.19480967402733956,0.03084332281808622,2.395159477658016,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT23,0,abs,donor,23641,7987,4755,1,0.7983427970557305,1.891881281835141,3.4066273946970362,0.17117981072555202,0.030477392218717144,0.9459406409175739,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT23,0,scaled,donor,23641,7987,4755,1,0.7539179810725551,1.7392903614809498,3.6490569161709123,0.20602313354363821,0.04005888538380652,2.4168760013602792,False
hoptimus0,CCRCC,shipped,donor,C_block,INT23,0,abs,block,23641,7987,4755,1,0.7334258675078863,1.6233404648389345,3.7557598638761234,0.20803785488958987,0.058536277602523654,0.8116702324194567,False
hoptimus0,CCRCC,shipped,donor,C_block,INT23,0,scaled,block,23641,7987,4755,1,0.6637181913774974,1.4097119552161923,4.309489489643366,0.2613333333333332,0.0749484752891693,1.9482998056111631,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT23,1,abs,donor,35996,17479,4755,1,0.8788054679284966,2.3980705974749865,3.3846352070988566,0.11892323869610938,0.0022712933753943217,1.1990352987374926,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT23,1,scaled,donor,35996,17479,4755,1,0.8496572029442693,2.3347018535509463,3.603293492504091,0.1496950578338591,0.000647739221871714,3.0710948886653147,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT23,1,abs,donor,24174,7801,4755,1,0.878107255520505,2.4160424596556114,3.3992006737333083,0.11977287066246055,0.0021198738170347003,1.2080212298278004,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT23,1,scaled,donor,24174,7801,4755,1,0.8599032597266038,2.454410680609259,3.6318746244884643,0.13984437434279706,0.0002523659305993691,3.1986384264537633,False
hoptimus0,CCRCC,shipped,donor,C_block,INT23,1,abs,block,24174,7801,4755,1,0.693888538380652,1.4887292470220599,4.054176115187363,0.27644164037854896,0.029669821240799157,0.7443646235110344,False
hoptimus0,CCRCC,shipped,donor,C_block,INT23,1,scaled,block,24174,7801,4755,1,0.6893291272344899,1.4746215556463114,4.1907050717398935,0.28901787592008416,0.021652996845425865,1.9339782699958128,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT23,2,abs,donor,35996,13269,4755,1,0.8983512092534172,2.4883506582064348,3.4061978118304257,0.09907465825446896,0.002574132492113565,1.2441753291032043,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT23,2,scaled,donor,35996,13269,4755,1,0.8695814931650893,2.3776086088950974,3.547303668170001,0.12632597266035753,0.004092534174553102,3.1296530458410996,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT23,2,abs,donor,24295,7960,4755,1,0.8981240799158781,2.474784275783214,3.400010771669665,0.09899474237644586,0.0028811777076761303,1.2373921378916237,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT23,2,scaled,donor,24295,7960,4755,1,0.8858506834910621,2.5077713576864493,3.566416258902309,0.11256782334384859,0.0015814931650893797,3.2435725451352893,False
hoptimus0,CCRCC,shipped,donor,C_block,INT23,2,abs,block,24295,7960,4755,1,0.7415141955835963,1.5663173980961684,3.6977379158085095,0.23229442691903263,0.026191377497371188,0.7831586990480919,False
hoptimus0,CCRCC,shipped,donor,C_block,INT23,2,scaled,block,24295,7960,4755,1,0.7200883280757097,1.4947851477378702,3.9218367211416973,0.2586246056782335,0.02128706624605678,1.9404128822750866,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT24,0,abs,donor,35996,18859,4510,1,0.9280532150776055,2.212845005989715,2.917903162977211,0.06269179600886918,0.009254988913525502,1.1064225029948676,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT24,0,scaled,donor,35996,18859,4510,1,0.8971574279379159,1.8821957718107478,2.7482044248079176,0.08940576496674056,0.01343680709534368,2.723754574468913,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT24,0,abs,donor,23962,7964,4510,1,0.9246119733924613,2.2051106741063538,2.944334384498532,0.06512638580931265,0.010261640798226166,1.102555337053175,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT24,0,scaled,donor,23962,7964,4510,1,0.9006385809312638,1.9752859373686598,2.8464334322447384,0.0877649667405765,0.011596452328159647,2.8041771240041853,False
hoptimus0,CCRCC,shipped,donor,C_block,INT24,0,abs,block,23962,7964,4510,1,0.8594279379157428,1.586782094155939,2.8595878935714967,0.1036541019955654,0.0369179600886918,0.7933910470779633,False
hoptimus0,CCRCC,shipped,donor,C_block,INT24,0,scaled,block,23962,7964,4510,1,0.8265277161862528,1.4065460928753526,2.9622162782095716,0.13874501108647452,0.03472727272727274,1.9639113481096737,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT24,1,abs,donor,35996,24159,4510,1,0.9216230598669619,2.12822421849042,2.8213432987181704,0.0738270509977827,0.004549889135254988,1.0641121092452115,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT24,1,scaled,donor,35996,24159,4510,1,0.8941507760532152,2.036881824552734,2.952447182560837,0.1022217294900222,0.003627494456762749,2.959454763104263,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT24,1,abs,donor,24148,7928,4510,1,0.9108381374722838,2.1281293694564085,2.9099546361431474,0.0862217294900222,0.002940133037694014,1.0640646847282087,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT24,1,scaled,donor,24148,7928,4510,1,0.8568470066518846,1.8902318020990814,3.140980614729638,0.13964966740576495,0.0035033259423503326,2.997050126421107,False
hoptimus0,CCRCC,shipped,donor,C_block,INT24,1,abs,block,24148,7928,4510,1,0.8429977827050997,1.6331133726363705,3.0472302035040957,0.14857206208425722,0.008430155210643015,0.8165566863181826,False
hoptimus0,CCRCC,shipped,donor,C_block,INT24,1,scaled,block,24148,7928,4510,1,0.7536097560975606,1.2433890561958507,3.497076586355928,0.23102439024390248,0.015365853658536583,1.9899546435972644,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT24,2,abs,donor,35996,17964,4510,1,0.9073303769401331,2.042949070215645,2.8877340550334685,0.08747228381374723,0.005197339246119734,1.021474535107822,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT24,2,scaled,donor,35996,17964,4510,1,0.8583946784922394,1.7334523328608102,2.949300643400911,0.13743680709534367,0.004168514412416852,2.3785905936709804,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT24,2,abs,donor,24388,7713,4510,1,0.9126740576496677,2.0555800874461743,2.866332880355677,0.081529933481153,0.005796008869179604,1.0277900437230845,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT24,2,scaled,donor,24388,7713,4510,1,0.8650731707317076,1.7497757500996047,2.9262643731083067,0.13072283813747224,0.0042039911308203995,2.3953250072324987,False
hoptimus0,CCRCC,shipped,donor,C_block,INT24,2,abs,block,24388,7713,4510,1,0.861658536585366,1.6089427044169926,2.7511660824052946,0.12142350332594233,0.016917960088691796,0.8044713522085076,False
hoptimus0,CCRCC,shipped,donor,C_block,INT24,2,scaled,block,24388,7713,4510,1,0.8161951219512196,1.3877071412656945,2.893970189001114,0.16913082039911306,0.014674057649667402,1.9049500167796591,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT3,0,abs,donor,35996,20344,2007,1,0.9418933731938217,2.1979964679687676,2.4531323089522483,0.03882411559541604,0.019282511210762333,1.0989982339843791,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT3,0,scaled,donor,35996,20344,2007,1,0.9559541604384654,2.3874507714117588,2.630773052493938,0.043178873941205786,0.000866965620328849,2.9382572734076797,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT3,0,abs,donor,24022,7910,2007,1,0.9400797209765821,2.1809353923667683,2.448151867482452,0.03976083707025411,0.020159441953163926,1.0904676961833764,False
hoptimus0,CCRCC,shipped,donor,C_unit,INT3,0,scaled,donor,24022,7910,2007,1,0.9498854010961634,2.3198989288743204,2.605047792633565,0.04878923766816144,0.0013253612356751371,2.9198516437136366,False
hoptimus0,CCRCC,shipped,donor,C_block,INT3,0,abs,block,24022,7910,2007,1,0.8702740408570006,1.5804249983697816,2.223021519487398,0.07921275535625312,0.05051320378674639,0.790212499184891,False
hoptimus0,CCRCC,shipped,donor,C_block,INT3,0,scaled,block,24022,7910,2007,1,0.8789038365719982,1.5361216805564544,2.2291191002684596,0.10102640757349278,0.020069755854509222,1.9311595028027113,False
hoptimus0,CCRCC,shipped,donor,anchor_a1,INT3,1,abs,donor,35996,19219,2007,1,0.9789636273044344,2.5891490798165298,2.673754280423961,0.019212755356253115,0.0018236173393124068,1.2945745399082622,False
