task,label_set,encoder,design,score,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,superseded_label_set
PRAD,shipped,resnet50,slide_out,abs,MEND145,predicted_value_decile,5,16520,14774,0.8943099273607749,2.131500720977783,0.6421066522598267,False
PRAD,shipped,resnet50,slide_out,abs,MEND145,predicted_value_decile,6,8438,7186,0.8516236074899265,2.153618574142456,0.7672775387763977,False
PRAD,shipped,resnet50,slide_out,abs,MEND145,predicted_value_decile,7,3433,2785,0.8112438100786484,2.200333833694458,0.9238942861557007,False
PRAD,shipped,resnet50,slide_out,abs,MEND145,predicted_value_decile,8,838,630,0.7517899761336515,2.2746055126190186,1.1452921628952026,False
PRAD,shipped,resnet50,slide_out,abs,MEND145,predicted_value_decile,9,139,101,0.7266187050359713,2.308598518371582,1.4528062343597412,False
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,0,58969,56071,0.9508555342637657,2.0741844177246094,0.08989482372999191,False
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,1,67437,65246,0.9675104171300621,2.0542140007019043,0.2628335654735565,False
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,2,59557,57613,0.9673590006212536,2.0191967487335205,0.3651091158390045,False
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,3,46536,44773,0.9621153515557848,1.9823286533355713,0.44908738136291504,False
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,4,31722,30287,0.954763255784629,1.9453272819519043,0.5299497842788696,False
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,5,18327,17286,0.9431985595023735,1.8983803987503052,0.6050705909729004,False
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,6,8189,7464,0.9114666015386494,1.8877661228179932,0.710100531578064,False
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,7,2940,2440,0.8299319727891157,1.9306392669677734,0.8467662334442139,False
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,8,816,604,0.7401960784313726,2.0191571712493896,1.0442618131637573,False
PRAD,shipped,resnet50,slide_out,abs,MEND146,predicted_value_decile,9,107,61,0.5700934579439252,1.968154788017273,1.089131474494934,False
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,0,33750,31872,0.9443555555555555,2.3615059852600098,0.16736826300621033,False
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,1,40145,38508,0.9592228172873334,2.2671117782592773,0.31623023748397827,False
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,2,44602,42941,0.9627595175104255,2.2250173091888428,0.3859986662864685,False
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,3,47395,45678,0.9637725498470303,2.207064628601074,0.4440329372882843,False
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,4,50460,48592,0.9629805786761791,2.1996920108795166,0.5092548131942749,False
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,5,49236,47447,0.9636647981152002,2.203643798828125,0.5998268127441406,False
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,6,40527,39213,0.9675771707750389,2.226336717605591,0.7209745049476624,False
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,7,26689,25478,0.9546255011427929,2.2570090293884277,0.8631450533866882,False
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,8,13424,12384,0.9225268176400476,2.28244686126709,1.040676236152649,False
PRAD,shipped,resnet50,slide_out,abs,MEND147,predicted_value_decile,9,4022,3024,0.7518647439085032,2.207998752593994,1.2298823595046997,False
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,0,44962,44079,0.9803611938970687,2.188788890838623,0.1423061341047287,False
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,1,54321,53731,0.9891386388321275,2.1916446685791016,0.3165891170501709,False
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,2,47973,47441,0.9889104287828571,2.1360957622528076,0.3641970157623291,False
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,3,37945,37538,0.9892739491369087,2.093029737472534,0.4058050513267517,False
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,4,26973,26553,0.9844288733177622,2.0701944828033447,0.47421160340309143,False
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,5,15917,15568,0.9780737576176415,2.072613477706909,0.5716914534568787,False
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,6,8570,8315,0.9702450408401401,2.0584897994995117,0.6789315342903137,False
PRAD,shipped,resnet50,slide_out,abs,MEND148,predicted_value_decile,7,4714,4417,0.9369961815867628,2.0384020805358887,0.8062950968742371,False
