head,encoder,task,gene,pearson_mean
pca_ridge,phikon,LYMPH_IDC,QSOX1,0.3387
pca_ridge,phikon,LYMPH_IDC,ANO8,0.3384
pca_ridge,phikon,LYMPH_IDC,AKR1E2,0.3258
pca_ridge,phikon,LYMPH_IDC,CD22,0.3231
pca_ridge,phikon,LYMPH_IDC,AAMDC,0.3226
pca_ridge,phikon,LYMPH_IDC,GTPBP3,0.3052
pca_ridge,phikon,LYMPH_IDC,CROT,0.3049
pca_ridge,phikon,LYMPH_IDC,NARS2,0.2995
pca_ridge,phikon,LYMPH_IDC,POLD3,0.2942
pca_ridge,phikon,LYMPH_IDC,PATZ1,0.2879
pca_ridge,phikon,LYMPH_IDC,CCNO,0.2844
pca_ridge,phikon,LYMPH_IDC,SERPINI1,0.2804
pca_ridge,phikon,LYMPH_IDC,RAB38,0.2782
pca_ridge,phikon,LYMPH_IDC,EPHB3,0.277
pca_ridge,phikon,LYMPH_IDC,CD72,0.2723
pca_ridge,phikon,LYMPH_IDC,PARD6B,0.263
pca_ridge,phikon,LYMPH_IDC,HAUS8,0.2543
pca_ridge,phikon,LYMPH_IDC,MAPK8IP2,0.2509
pca_ridge,phikon,LYMPH_IDC,SCRN1,0.2448
pca_ridge,phikon,LYMPH_IDC,SPP1,0.2338
pca_ridge,phikon,LYMPH_IDC,TCF7,0.2212
pca_ridge,phikon,LYMPH_IDC,MX1,0.2157
pca_ridge,phikon,LYMPH_IDC,CXCL10,0.2086
pca_ridge,phikon,LYMPH_IDC,ZMAT5,0.2068
pca_ridge,phikon,LYMPH_IDC,IGHV3-11,0.205
pca_ridge,phikon,LYMPH_IDC,CLNS1A,0.1862
pca_ridge,phikon,LYMPH_IDC,DAPK1,0.1848
pca_ridge,phikon,LYMPH_IDC,NUDT1,0.1787
pca_ridge,phikon,LYMPH_IDC,SNCG,0.1775
pca_ridge,phikon,LYMPH_IDC,AREG,0.1753
pca_ridge,phikon,LYMPH_IDC,IFI44L,0.1657
pca_ridge,phikon,LYMPH_IDC,CXCL11,0.1628
pca_ridge,phikon,LYMPH_IDC,MYH11,0.1493
pca_ridge,phikon,LYMPH_IDC,MX2,0.1442
pca_ridge,phikon,LYMPH_IDC,TMEM64,0.1408
pca_ridge,phikon,LYMPH_IDC,IFIT2,0.1273
pca_ridge,phikon,LYMPH_IDC,IGLV9-49,0.126
pca_ridge,phikon,LYMPH_IDC,CCL28,0.1196
pca_ridge,phikon,LYMPH_IDC,OASL,0.1143
pca_ridge,phikon,LYMPH_IDC,HAAO,0.0872
pca_ridge,phikon,LYMPH_IDC,RSAD2,0.0741
pca_ridge,phikon,LYMPH_IDC,CSTA,0.0328
pca_ridge,phikon,LYMPH_IDC,IGHV6-1,-0.0039
pca_ridge,phikon,PAAD,EPCAM,0.8653
pca_ridge,phikon,PAAD,CD3E,0.6785
pca_ridge,phikon,PAAD,CD2,0.6654
pca_ridge,phikon,PAAD,IL7R,0.6342
pca_ridge,phikon,PAAD,PTPRC,0.632
pca_ridge,phikon,PAAD,CD8A,0.6275
pca_ridge,phikon,PAAD,CXCL6,0.618
pca_ridge,phikon,PAAD,CCL5,0.6047
pca_ridge,phikon,PAAD,CXCL2,0.574
pca_ridge,phikon,PAAD,AIF1,0.5565
pca_ridge,phikon,PAAD,ANPEP,0.5547
pca_ridge,phikon,PAAD,CXCR4,0.5378
pca_ridge,phikon,PAAD,ACE2,0.5317
pca_ridge,phikon,PAAD,IRF8,0.5274
pca_ridge,phikon,PAAD,CD79A,0.5161
pca_ridge,phikon,PAAD,LIF,0.5159
pca_ridge,phikon,PAAD,GZMK,0.4986
pca_ridge,phikon,PAAD,MS4A1,0.4891
pca_ridge,phikon,PAAD,GPR183,0.4724
pca_ridge,phikon,PAAD,GZMA,0.4688
pca_ridge,phikon,PAAD,CD27,0.4679
pca_ridge,phikon,PAAD,SELL,0.4619
pca_ridge,phikon,PAAD,BANK1,0.4457
pca_ridge,phikon,PAAD,MKI67,0.4324
pca_ridge,phikon,PAAD,PLA2G7,0.4282
pca_ridge,phikon,PAAD,UBE2C,0.4246
pca_ridge,phikon,PAAD,CPA3,0.4217
pca_ridge,phikon,PAAD,CDK1,0.4184
pca_ridge,phikon,PAAD,FCGR3A,0.4144
pca_ridge,phikon,PAAD,DMBT1,0.4024
pca_ridge,phikon,PAAD,CD14,0.3963
pca_ridge,phikon,PAAD,DERL3,0.3939
pca_ridge,phikon,PAAD,CCR7,0.393
pca_ridge,phikon,PAAD,TNFRSF17,0.3902
pca_ridge,phikon,PAAD,VSIG4,0.3857
pca_ridge,phikon,PAAD,CD19,0.3743
pca_ridge,phikon,PAAD,CCL19,0.3448
pca_ridge,phikon,PAAD,FOXP3,0.3311
pca_ridge,phikon,PAAD,ESR1,0.3159
pca_ridge,phikon,PAAD,KLRC1,0.3125
pca_ridge,phikon,PAAD,ACTA2,0.3093
pca_ridge,phikon,PAAD,LILRA4,0.2957
pca_ridge,phikon,PAAD,CD1C,0.2841
pca_ridge,phikon,PAAD,CXCL9,0.2695
pca_ridge,phikon,PAAD,HPGDS,0.2683
pca_ridge,phikon,PAAD,MARCO,0.2655
pca_ridge,phikon,PAAD,TCL1A,0.2588
pca_ridge,phikon,PAAD,CXCL10,0.2395
pca_ridge,phikon,PAAD,CD1A,0.215
pca_ridge,phikon,PAAD,PDCD1,0.1908
pca_ridge,phikon,PRAD,XBP1,0.557
pca_ridge,phikon,PRAD,SEC11C,0.4996
pca_ridge,phikon,PRAD,AMD1,0.4765
pca_ridge,phikon,PRAD,MT1X,0.4355
pca_ridge,phikon,PRAD,PDIA4,0.4309
pca_ridge,phikon,PRAD,MT1E,0.43
pca_ridge,phikon,PRAD,COX5A,0.4208
pca_ridge,phikon,PRAD,PERP,0.4148
pca_ridge,phikon,PRAD,RPL37A,0.4101
pca_ridge,phikon,PRAD,MPC2,0.4081
pca_ridge,phikon,PRAD,RPS29,0.4001
pca_ridge,phikon,PRAD,SNHG8,0.3975
pca_ridge,phikon,PRAD,PCBD1,0.3911
pca_ridge,phikon,PRAD,RPN1,0.3857
pca_ridge,phikon,PRAD,ZFAS1,0.3678
pca_ridge,phikon,PRAD,COX17,0.3656
pca_ridge,phikon,PRAD,TXNL4A,0.3654
pca_ridge,phikon,PRAD,C1orf43,0.3583
pca_ridge,phikon,PRAD,CAT,0.3556
pca_ridge,phikon,PRAD,TMCO1,0.3544
pca_ridge,phikon,PRAD,COX7B,0.3482
pca_ridge,phikon,PRAD,HLA-DRA,0.34
pca_ridge,phikon,PRAD,HSPD1,0.3398
pca_ridge,phikon,PRAD,GLO1,0.3397
pca_ridge,phikon,PRAD,SPON2,0.339
pca_ridge,phikon,PRAD,CCDC47,0.3356
pca_ridge,phikon,PRAD,DNAJC3,0.3353
pca_ridge,phikon,PRAD,SELENOT,0.3328
pca_ridge,phikon,PRAD,EIF3H,0.3306
pca_ridge,phikon,PRAD,C8orf59,0.3299
pca_ridge,phikon,PRAD,SLIRP,0.3272
pca_ridge,phikon,PRAD,SVIP,0.325
pca_ridge,phikon,PRAD,SNRPE,0.3155
pca_ridge,phikon,PRAD,MAOA,0.3143
pca_ridge,phikon,PRAD,GNG5,0.308
pca_ridge,phikon,PRAD,MRPL33,0.3074
pca_ridge,phikon,PRAD,NUDT4,0.3072
pca_ridge,phikon,PRAD,SRRM1,0.3072
pca_ridge,phikon,PRAD,SPCS3,0.2956
pca_ridge,phikon,PRAD,SGK1,0.2884
pca_ridge,phikon,PRAD,IMPDH2,0.2876
pca_ridge,phikon,PRAD,TOB1,0.254
pca_ridge,phikon,PRAD,SNHG9,0.254
pca_ridge,phikon,PRAD,EIF3E,0.2515
pca_ridge,phikon,PRAD,REXO2,0.2515
pca_ridge,phikon,PRAD,MIF,0.2321
pca_ridge,phikon,PRAD,SOD2,0.2283
pca_ridge,phikon,PRAD,RSL24D1,0.2282
pca_ridge,phikon,PRAD,NUCB2,0.2181
pca_ridge,phikon,PRAD,C6orf48,0.2065
pca_ridge,phikon,READ,CA2,0.4415
pca_ridge,phikon,READ,GUCA2A,0.4068
pca_ridge,phikon,READ,CD177,0.3866
pca_ridge,phikon,READ,PADI2,0.3815
pca_ridge,phikon,READ,MMP28,0.3301
pca_ridge,phikon,READ,MT1M,0.3238
pca_ridge,phikon,READ,SLC26A3,0.3073
pca_ridge,phikon,READ,CLCA1,0.2908
pca_ridge,phikon,READ,CA1,0.287
pca_ridge,phikon,READ,BTNL3,0.2838
pca_ridge,phikon,READ,SMPDL3A,0.2588
pca_ridge,phikon,READ,SECTM1,0.2184
pca_ridge,phikon,READ,MXI1,0.217
pca_ridge,phikon,READ,SLC26A2,0.205
pca_ridge,phikon,READ,PDE9A,0.2002
pca_ridge,phikon,READ,MT1F,0.1992
pca_ridge,phikon,READ,LAMA3,0.1965
pca_ridge,phikon,READ,EGLN3,0.1874
pca_ridge,phikon,READ,LOX,0.1759
pca_ridge,phikon,READ,CCL21,0.1608
pca_ridge,phikon,READ,MMP7,0.1542
pca_ridge,phikon,READ,CLU,0.1518
pca_ridge,phikon,READ,PTGDS,0.1504
pca_ridge,phikon,READ,PLAAT3,0.1462
pca_ridge,phikon,READ,ITGB2,0.1448
pca_ridge,phikon,READ,FRZB,0.1438
pca_ridge,phikon,READ,APOC1,0.1264
pca_ridge,phikon,READ,SPHK1,0.1259
pca_ridge,phikon,READ,UBD,0.1184
pca_ridge,phikon,READ,IGHG2,0.1182
pca_ridge,phikon,READ,P3H3,0.1069
pca_ridge,phikon,READ,IGHG4,0.1016
pca_ridge,phikon,READ,ANGPTL2,0.1003
pca_ridge,phikon,READ,EFEMP1,0.0846
pca_ridge,phikon,READ,SPP1,0.0806
pca_ridge,phikon,READ,CXCL10,0.0757
pca_ridge,phikon,READ,CCL14,0.0756
pca_ridge,phikon,READ,CEMIP,0.0748
pca_ridge,phikon,READ,ITIH5,0.0728
pca_ridge,phikon,READ,CXCL9,0.0663
pca_ridge,phikon,READ,CHI3L1,0.0324
pca_ridge,phikon,READ,AC010883.3,0.0255
pca_ridge,phikon,READ,CXCL8,0.0072
pca_ridge,phikon,READ,TSPAN9,0.0061
pca_ridge,phikon,READ,HMOX1,0.0021
pca_ridge,phikon,READ,ADAMDEC1,-0.0008
pca_ridge,phikon,READ,PRRG3,-0.0071
pca_ridge,phikon,READ,SGK1,-0.01
pca_ridge,phikon,READ,MMP9,-0.012
pca_ridge,phikon,READ,TPSB2,-0.0601
pca_ridge,phikon,SKCM,KRTDAP,0.7604
pca_ridge,phikon,SKCM,VIM,0.7596
pca_ridge,phikon,SKCM,LYZ,0.7424
pca_ridge,phikon,SKCM,MAL2,0.7353
pca_ridge,phikon,SKCM,TYRP1,0.7307
pca_ridge,phikon,SKCM,SERPINB2,0.7265
pca_ridge,phikon,SKCM,SBSN,0.722
pca_ridge,phikon,SKCM,BIRC3,0.7207
pca_ridge,phikon,SKCM,WDFY4,0.713
pca_ridge,phikon,SKCM,LCK,0.7035
pca_ridge,phikon,SKCM,SLPI,0.6984
pca_ridge,phikon,SKCM,RHOV,0.697
pca_ridge,phikon,SKCM,AQP3,0.6966
pca_ridge,phikon,SKCM,CD52,0.6772
pca_ridge,phikon,SKCM,CAPNS2,0.6652
pca_ridge,phikon,SKCM,DMKN,0.6623
pca_ridge,phikon,SKCM,SERPINB5,0.6581
pca_ridge,phikon,SKCM,CRABP2,0.6552
pca_ridge,phikon,SKCM,GZMK,0.6541
pca_ridge,phikon,SKCM,DSC1,0.6521
pca_ridge,phikon,SKCM,POSTN,0.6507
pca_ridge,phikon,SKCM,IDO1,0.6408
pca_ridge,phikon,SKCM,LY6D,0.6366
pca_ridge,phikon,SKCM,S100A14,0.623
pca_ridge,phikon,SKCM,MIR205HG,0.6062
pca_ridge,phikon,SKCM,DEFB1,0.605
pca_ridge,phikon,SKCM,DSP,0.5637
pca_ridge,phikon,SKCM,KRT2,0.5592
pca_ridge,phikon,SKCM,ACER1,0.5557
pca_ridge,phikon,SKCM,KRT16,0.5508
pca_ridge,phikon,SKCM,TP63,0.5452
pca_ridge,phikon,SKCM,LAMB3,0.5409
pca_ridge,phikon,SKCM,AHNAK2,0.5405
pca_ridge,phikon,SKCM,ITM2A,0.4975
pca_ridge,phikon,SKCM,KRT17,0.4857
pca_ridge,phikon,SKCM,FGFBP1,0.4834
pca_ridge,phikon,SKCM,COL17A1,0.4636
pca_ridge,phikon,SKCM,KRT5,0.3923
pca_ridge,phikon,SKCM,MMRN1,0.384
pca_ridge,phikon,SKCM,HBD,0.3504
pca_ridge,phikon,SKCM,IL1B,0.3393
pca_ridge,phikon,SKCM,CCL19,0.3258
pca_ridge,phikon,SKCM,VWF,0.2877
pca_ridge,phikon,SKCM,TFF3,0.2826
pca_ridge,phikon,SKCM,HAPLN1,0.2679
pca_ridge,phikon,SKCM,MGP,0.256
pca_ridge,phikon,SKCM,CD1B,0.2514
pca_ridge,phikon,SKCM,CCL22,0.1865
pca_ridge,phikon,SKCM,MYH11,0.0164
pca_ridge,phikon,SKCM,SELE,-0.1418
pca_ridge,resnet50,CCRCC,CPE,0.4303
pca_ridge,resnet50,CCRCC,TMEM91,0.3892
pca_ridge,resnet50,CCRCC,CD109,0.3658
pca_ridge,resnet50,CCRCC,LY6E,0.3638
pca_ridge,resnet50,CCRCC,CKB,0.3411
pca_ridge,resnet50,CCRCC,DERL1,0.3256
pca_ridge,resnet50,CCRCC,YWHAE,0.3066
pca_ridge,resnet50,CCRCC,FLNB,0.2934
pca_ridge,resnet50,CCRCC,KRTCAP2,0.2896
pca_ridge,resnet50,CCRCC,HNRNPK,0.2893
pca_ridge,resnet50,CCRCC,SLC39A14,0.2873
pca_ridge,resnet50,CCRCC,BTF3,0.2836
pca_ridge,resnet50,CCRCC,NOL3,0.2786
pca_ridge,resnet50,CCRCC,VMP1,0.2754
pca_ridge,resnet50,CCRCC,CIB1,0.2725
pca_ridge,resnet50,CCRCC,SCARB1,0.2679
pca_ridge,resnet50,CCRCC,CHST15,0.2657
pca_ridge,resnet50,CCRCC,PXN,0.2623
pca_ridge,resnet50,CCRCC,SEMA4B,0.2581
pca_ridge,resnet50,CCRCC,SLC15A4,0.2524
pca_ridge,resnet50,CCRCC,STK39,0.2504
pca_ridge,resnet50,CCRCC,PARP10,0.2431
pca_ridge,resnet50,CCRCC,HMOX1,0.2341
pca_ridge,resnet50,CCRCC,H3F3A,0.2331
pca_ridge,resnet50,CCRCC,LAPTM4B,0.2203
pca_ridge,resnet50,CCRCC,BLVRB,0.2181
pca_ridge,resnet50,CCRCC,NAMPT,0.2153
pca_ridge,resnet50,CCRCC,LRRC41,0.2117
pca_ridge,resnet50,CCRCC,IFI6,0.2072
pca_ridge,resnet50,CCRCC,RXRA,0.2052
pca_ridge,resnet50,CCRCC,EGFL7,0.2029
pca_ridge,resnet50,CCRCC,TFRC,0.2015
pca_ridge,resnet50,CCRCC,AKAP8,0.1995
pca_ridge,resnet50,CCRCC,GADD45B,0.1966
pca_ridge,resnet50,CCRCC,CPD,0.184
pca_ridge,resnet50,CCRCC,NOTCH3,0.1799
pca_ridge,resnet50,CCRCC,IFI27,0.1677
pca_ridge,resnet50,CCRCC,ISG15,0.1666
pca_ridge,resnet50,CCRCC,PTGS1,0.1626
pca_ridge,resnet50,CCRCC,NT5DC2,0.1611
pca_ridge,resnet50,CCRCC,TRBC1,0.16
pca_ridge,resnet50,CCRCC,TM2D3,0.1577
pca_ridge,resnet50,CCRCC,IRF7,0.1547
pca_ridge,resnet50,CCRCC,HTRA1,0.1526
pca_ridge,resnet50,CCRCC,DNAJB12,0.1213
pca_ridge,resnet50,CCRCC,TP53INP1,0.1134
pca_ridge,resnet50,CCRCC,GPNMB,0.099
pca_ridge,resnet50,CCRCC,CD14,0.084
pca_ridge,resnet50,CCRCC,HSPA1A,0.0391
pca_ridge,resnet50,CCRCC,S100A9,0.0194
pca_ridge,resnet50,COAD,TYMS,0.6246
pca_ridge,resnet50,COAD,CEACAM6,0.5975
pca_ridge,resnet50,COAD,CCL20,0.5154
pca_ridge,resnet50,COAD,CCR7,0.5152
pca_ridge,resnet50,COAD,MS4A1,0.5069
pca_ridge,resnet50,COAD,BANK1,0.4992
pca_ridge,resnet50,COAD,FCRL1,0.4833
pca_ridge,resnet50,COAD,SPIB,0.4731
pca_ridge,resnet50,COAD,CXCL10,0.4079
pca_ridge,resnet50,COAD,LCN2,0.4075
pca_ridge,resnet50,COAD,CXCL13,0.4052
pca_ridge,resnet50,COAD,TCL1A,0.3954
pca_ridge,resnet50,COAD,DMBT1,0.3853
pca_ridge,resnet50,COAD,CHGB,0.3518
pca_ridge,resnet50,COAD,CHI3L2,0.3467
pca_ridge,resnet50,COAD,SLC26A3,0.3435
pca_ridge,resnet50,COAD,RETNLB,0.3371
pca_ridge,resnet50,COAD,PI3,0.3202
pca_ridge,resnet50,COAD,ITLN1,0.314
pca_ridge,resnet50,COAD,DUOX2,0.2999
pca_ridge,resnet50,COAD,CEACAM7,0.283
pca_ridge,resnet50,COAD,TMIGD1,0.2758
pca_ridge,resnet50,COAD,IL1B,0.2724
pca_ridge,resnet50,COAD,CTSE,0.267
pca_ridge,resnet50,COAD,GUCA2B,0.2663
pca_ridge,resnet50,COAD,UGT2B17,0.2616
pca_ridge,resnet50,COAD,CD177,0.2132
pca_ridge,resnet50,COAD,OTOP2,0.193
pca_ridge,resnet50,COAD,CA4,0.1909
pca_ridge,resnet50,COAD,INSL5,0.1898
pca_ridge,resnet50,COAD,CA1,0.1776
pca_ridge,resnet50,COAD,CLCA4,0.1666
pca_ridge,resnet50,COAD,GATA2,0.1639
pca_ridge,resnet50,COAD,COL11A1,0.1615
pca_ridge,resnet50,COAD,AQP8,0.1582
pca_ridge,resnet50,COAD,HEPACAM2,0.152
pca_ridge,resnet50,COAD,GCG,0.1503
pca_ridge,resnet50,COAD,MS4A12,0.1458
pca_ridge,resnet50,COAD,CHGA,0.1071
pca_ridge,resnet50,COAD,CALB2,0.1068
pca_ridge,resnet50,COAD,SCG2,0.1003
pca_ridge,resnet50,COAD,OLFM4,0.0675
pca_ridge,resnet50,COAD,MMP1,0.063
pca_ridge,resnet50,COAD,SCGN,0.0571
pca_ridge,resnet50,COAD,AREG,0.0335
pca_ridge,resnet50,COAD,CLCA1,0.0195
pca_ridge,resnet50,COAD,PRPH,0.019
pca_ridge,resnet50,COAD,GUCA2A,-0.0053
pca_ridge,resnet50,COAD,NXPE4,-0.0702
pca_ridge,resnet50,COAD,MMP3,-0.2154
pca_ridge,resnet50,HCC,AEBP1,0.2231
pca_ridge,resnet50,HCC,TAGLN,0.2009
pca_ridge,resnet50,HCC,ELN,0.186
pca_ridge,resnet50,HCC,MYL9,0.1849
pca_ridge,resnet50,HCC,PRELP,0.1824
pca_ridge,resnet50,HCC,MGP,0.1341
pca_ridge,resnet50,HCC,LTBP2,0.1268
pca_ridge,resnet50,HCC,PPP1R14A,0.1264
pca_ridge,resnet50,HCC,IGKC,0.121
pca_ridge,resnet50,HCC,MFAP4,0.1144
pca_ridge,resnet50,HCC,ASPM,0.1086
pca_ridge,resnet50,HCC,ETNPPL,0.1001
pca_ridge,resnet50,HCC,HAMP,0.0998
pca_ridge,resnet50,HCC,IGLC2,0.0995
pca_ridge,resnet50,HCC,ACTA2,0.0977
pca_ridge,resnet50,HCC,RBP7,0.0949
pca_ridge,resnet50,HCC,SPARCL1,0.0872
pca_ridge,resnet50,HCC,AC092069.1,0.0862
pca_ridge,resnet50,HCC,TRBC2,0.0862
pca_ridge,resnet50,HCC,TPM2,0.0846
pca_ridge,resnet50,HCC,LRRC75A,0.0842
pca_ridge,resnet50,HCC,S100A4,0.0772
pca_ridge,resnet50,HCC,RND1,0.0746
pca_ridge,resnet50,HCC,FBLN5,0.0615
pca_ridge,resnet50,HCC,JAG1,0.0602
pca_ridge,resnet50,HCC,FBLN2,0.0577
pca_ridge,resnet50,HCC,PHKG1,0.0575
pca_ridge,resnet50,HCC,CXCL10,0.0472
pca_ridge,resnet50,HCC,CCL21,0.0406
pca_ridge,resnet50,HCC,GJA4,0.0405
pca_ridge,resnet50,HCC,IGHA1,0.0393
pca_ridge,resnet50,HCC,CXCL9,0.0391
pca_ridge,resnet50,HCC,BEST1,0.0374
pca_ridge,resnet50,HCC,MCAM,0.0362
pca_ridge,resnet50,HCC,IGFBP5,0.0355
pca_ridge,resnet50,HCC,CCN1,0.0239
pca_ridge,resnet50,HCC,HBB,0.0162
pca_ridge,resnet50,HCC,C11orf96,0.0155
pca_ridge,resnet50,HCC,CAVIN3,0.0126
pca_ridge,resnet50,HCC,IGLC1,0.0063
pca_ridge,resnet50,HCC,IGHG1,0.0006
pca_ridge,resnet50,HCC,TCEAL9,0.0
pca_ridge,resnet50,HCC,MUSTN1,-0.0033
pca_ridge,resnet50,HCC,IGHM,-0.006
pca_ridge,resnet50,HCC,TSPAN13,-0.023
pca_ridge,resnet50,HCC,NDUFA4L2,-0.0234
pca_ridge,resnet50,HCC,PTGDS,-0.0308
pca_ridge,resnet50,HCC,PDE9A,-0.0416
pca_ridge,resnet50,HCC,CYP2E1,-0.0783
pca_ridge,resnet50,HCC,PDZK1IP1,-0.1777
pca_ridge,resnet50,IDC,TACSTD2,0.8053
pca_ridge,resnet50,IDC,GATA3,0.8013
pca_ridge,resnet50,IDC,ERBB2,0.7611
pca_ridge,resnet50,IDC,FASN,0.7609
pca_ridge,resnet50,IDC,PTPRC,0.7165
pca_ridge,resnet50,IDC,SCD,0.7136
pca_ridge,resnet50,IDC,TOP2A,0.7001
pca_ridge,resnet50,IDC,KLF5,0.692
pca_ridge,resnet50,IDC,ABCC11,0.668
pca_ridge,resnet50,IDC,DST,0.6676
pca_ridge,resnet50,IDC,SERHL2,0.658
pca_ridge,resnet50,IDC,IL2RG,0.6548
pca_ridge,resnet50,IDC,IL7R,0.6435
pca_ridge,resnet50,IDC,CD3E,0.633
pca_ridge,resnet50,IDC,ESR1,0.6089
pca_ridge,resnet50,IDC,CYTIP,0.6071
pca_ridge,resnet50,IDC,SLAMF7,0.5987
pca_ridge,resnet50,IDC,CCR7,0.5782
pca_ridge,resnet50,IDC,TRAC,0.5699
pca_ridge,resnet50,IDC,TENT5C,0.5466
pca_ridge,resnet50,IDC,MS4A1,0.5375
pca_ridge,resnet50,IDC,SERPINA3,0.5368
pca_ridge,resnet50,IDC,CEACAM6,0.5368
pca_ridge,resnet50,IDC,MYLK,0.5307
pca_ridge,resnet50,IDC,CLIC6,0.5263
pca_ridge,resnet50,IDC,OXTR,0.52
pca_ridge,resnet50,IDC,ADIPOQ,0.4834
pca_ridge,resnet50,IDC,ANKRD30A,0.4802
pca_ridge,resnet50,IDC,AQP1,0.4325
pca_ridge,resnet50,IDC,SCGB2A1,0.4083
pca_ridge,resnet50,IDC,AQP3,0.4078
pca_ridge,resnet50,IDC,PTGDS,0.3879
pca_ridge,resnet50,IDC,MYH11,0.3818
pca_ridge,resnet50,IDC,PIGR,0.3526
pca_ridge,resnet50,IDC,VWF,0.3515
pca_ridge,resnet50,IDC,TCL1A,0.3487
pca_ridge,resnet50,IDC,KRT14,0.3483
pca_ridge,resnet50,IDC,PTN,0.3422
pca_ridge,resnet50,IDC,MYBPC1,0.3304
pca_ridge,resnet50,IDC,KRT6B,0.2735
pca_ridge,resnet50,IDC,CEACAM8,0.2687
pca_ridge,resnet50,IDC,KRT5,0.2499
pca_ridge,resnet50,IDC,ADH1B,0.2422
pca_ridge,resnet50,IDC,KIT,0.2354
pca_ridge,resnet50,IDC,SFRP1,0.2048
pca_ridge,resnet50,IDC,MMP1,0.201
pca_ridge,resnet50,IDC,MMP12,0.1919
pca_ridge,resnet50,IDC,OPRPN,0.1739
pca_ridge,resnet50,IDC,TPSAB1,0.0974
pca_ridge,resnet50,IDC,MUC6,-0.0728
pca_ridge,resnet50,LUNG,PTPRC,0.785
pca_ridge,resnet50,LUNG,MET,0.7508
pca_ridge,resnet50,LUNG,CAPN8,0.7351
pca_ridge,resnet50,LUNG,CXCR4,0.7256
pca_ridge,resnet50,LUNG,MALL,0.7224
pca_ridge,resnet50,LUNG,PECAM1,0.7014
pca_ridge,resnet50,LUNG,CDK1,0.6995
pca_ridge,resnet50,LUNG,GPRC5A,0.6931
pca_ridge,resnet50,LUNG,CTSK,0.6886
pca_ridge,resnet50,LUNG,ALDH1A3,0.681
pca_ridge,resnet50,LUNG,COL5A2,0.6714
pca_ridge,resnet50,LUNG,CD2,0.6703
pca_ridge,resnet50,LUNG,TOP2A,0.6645
pca_ridge,resnet50,LUNG,MKI67,0.6313
pca_ridge,resnet50,LUNG,CCR7,0.6196
pca_ridge,resnet50,LUNG,CD163,0.6014
pca_ridge,resnet50,LUNG,ACE2,0.5976
pca_ridge,resnet50,LUNG,MS4A1,0.5913
pca_ridge,resnet50,LUNG,PLA2G7,0.5845
pca_ridge,resnet50,LUNG,MZB1,0.584
pca_ridge,resnet50,LUNG,CD19,0.5799
pca_ridge,resnet50,LUNG,SPIB,0.5682
pca_ridge,resnet50,LUNG,SNTN,0.5643
pca_ridge,resnet50,LUNG,CD79A,0.5579
pca_ridge,resnet50,LUNG,UBE2C,0.5369
pca_ridge,resnet50,LUNG,LIF,0.508
pca_ridge,resnet50,LUNG,CCL19,0.4942
pca_ridge,resnet50,LUNG,CNN1,0.4688
pca_ridge,resnet50,LUNG,FGFBP1,0.4556
pca_ridge,resnet50,LUNG,OGN,0.3986
pca_ridge,resnet50,LUNG,CXCL9,0.3921
pca_ridge,resnet50,LUNG,SRPX,0.3908
pca_ridge,resnet50,LUNG,CXCL10,0.39
pca_ridge,resnet50,LUNG,SOX2,0.3886
pca_ridge,resnet50,LUNG,PCSK2,0.3876
pca_ridge,resnet50,LUNG,DNAAF1,0.3843
pca_ridge,resnet50,LUNG,CD274,0.3831
pca_ridge,resnet50,LUNG,CYP2A7,0.3619
pca_ridge,resnet50,LUNG,CD1A,0.3485
pca_ridge,resnet50,LUNG,FCER1A,0.3418
pca_ridge,resnet50,LUNG,TCL1A,0.3418
pca_ridge,resnet50,LUNG,MCEMP1,0.3099
pca_ridge,resnet50,LUNG,MEDAG,0.3049
pca_ridge,resnet50,LUNG,MARCO,0.2867
pca_ridge,resnet50,LUNG,DMBT1,0.2458
pca_ridge,resnet50,LUNG,BBOX1,0.2281
pca_ridge,resnet50,LUNG,CTSG,0.2242
pca_ridge,resnet50,LUNG,SERPINB2,0.2201
pca_ridge,resnet50,LUNG,INMT,0.1517
pca_ridge,resnet50,LUNG,SNCG,0.1297
pca_ridge,resnet50,LYMPH_IDC,PTRH2,0.3869
pca_ridge,resnet50,LYMPH_IDC,FABP4,0.3824
pca_ridge,resnet50,LYMPH_IDC,RSF1,0.381
pca_ridge,resnet50,LYMPH_IDC,QSOX1,0.3567
pca_ridge,resnet50,LYMPH_IDC,RAB38,0.3564
pca_ridge,resnet50,LYMPH_IDC,SHANK2,0.3498
pca_ridge,resnet50,LYMPH_IDC,AAMDC,0.3394
pca_ridge,resnet50,LYMPH_IDC,PARD6B,0.3381
pca_ridge,resnet50,LYMPH_IDC,AKR1E2,0.3265
pca_ridge,resnet50,LYMPH_IDC,ANO8,0.3229
pca_ridge,resnet50,LYMPH_IDC,CD22,0.3109
pca_ridge,resnet50,LYMPH_IDC,POLD3,0.3087
pca_ridge,resnet50,LYMPH_IDC,GTPBP3,0.3084
pca_ridge,resnet50,LYMPH_IDC,EPHB3,0.3057
pca_ridge,resnet50,LYMPH_IDC,CYP4Z1,0.305
pca_ridge,resnet50,LYMPH_IDC,NARS2,0.2906
pca_ridge,resnet50,LYMPH_IDC,HAUS8,0.2849
pca_ridge,resnet50,LYMPH_IDC,CD72,0.2812
pca_ridge,resnet50,LYMPH_IDC,CCNO,0.2755
