variant,arm,estimand,population,gene,status,n_L_donors,n_U_donors,n_L_spots,n_U_spots,L_donors,theta_full,theta_classical,theta_pp,lam,lambda_basis,lambda_cluster_tuned,df_cluster,cluster_variance_form,t_quantile,n_boot,suffstats_file,se_iid_classical,se_cluster_classical,se_boot_classical,se_iid_pp,se_cluster_pp,se_boot_pp,classical_iid_lo,classical_iid_hi,classical_iid_width,classical_iid_covers_full,classical_cluster_lo,classical_cluster_hi,classical_cluster_width,classical_cluster_covers_full,classical_boot_lo,classical_boot_hi,classical_boot_width,classical_boot_covers_full,pp_iid_lo,pp_iid_hi,pp_iid_width,pp_iid_covers_full,pp_cluster_lo,pp_cluster_hi,pp_cluster_width,pp_cluster_covers_full,pp_boot_lo,pp_boot_hi,pp_boot_width,pp_boot_covers_full,width_ratio_iid,width_ratio_cluster,width_ratio_boot,var_inflation_classical,rho_implied_classical,n_eff_implied_classical,var_inflation_pp,rho_implied_pp,n_eff_implied_pp,m_bar_spots_per_labelled_donor
CCRCC,permuted,theta2,donor,TM2D3,ok,8,15,29815,36408,INT14;INT15;INT18;INT19;INT2;INT20;INT22;INT7,0.10387224741741452,0.028420469814880462,0.025211617726750526,0.9508991263212312,donor_pairs,0.9508991263212312,7,separate,1.8945786050900062,500,b1_suffstats__CCRCC__resnet50.npz,0.0007829544687738012,0.046393772017431015,0.04154456182778765,0.000732564440998504,0.041265182745664264,0.0363587488641797,0.027132624317180012,0.02970831531258091,0.002575690995400899,False,-0.05947617805876776,0.11631711768852868,0.17579329574729644,True,-0.04482040812934536,0.09179497457973318,0.13661538270907853,False,0.024006656448998458,0.026416579004502595,0.0024099225555041376,False,-0.05296851463831427,0.10339175009181532,0.1563602647301296,False,-0.04342704620234566,0.08316202314287302,0.12658906934521869,False,0.9356411773800684,0.8894552210620028,0.9266091916954124,3511.125504856407,0.9420942744607393,8.491719158976155,3173.042415245392,0.8513550280794154,9.396784814964116,3726.875
CCRCC,permuted,theta2,donor,TMEM91,ok,8,15,29815,36408,INT14;INT15;INT18;INT19;INT2;INT20;INT22;INT7,0.2433211493527909,0.27089926136631676,0.2996075177654133,1.0,donor_pairs,1.0,7,separate,1.8945786050900062,500,b1_suffstats__CCRCC__resnet50.npz,0.0014655180373024759,0.08854520716264475,0.08472430046009291,0.001336436386156253,0.07713090339768404,0.0728411607953385,0.26848869870729697,0.27330982402533655,0.004821125318039576,False,0.10314340629270766,0.43865511643992583,0.33551171014721815,True,0.12506670647374005,0.4115961031455377,0.28652939667179766,True,0.29740927552845425,0.3018057600023723,0.00439648447391805,False,0.15347695839689704,0.44573807713392954,0.29226111873703253,True,0.17161285877858484,0.41662044599034354,0.2450075872117587,True,0.9119208035243109,0.8710906650882384,0.8550870872505981,3650.4615691758177,0.9794911448118409,8.167506201944063,3330.889714536847,0.8937201904349574,8.951347508560307,3726.875
CCRCC,permuted,theta2,donor,TP53INP1,ok,8,15,29815,36408,INT14;INT15;INT18;INT19;INT2;INT20;INT22;INT7,0.04835093209671289,-0.003235772378265084,0.006616762412396017,1.0,donor_pairs,1.0,7,separate,1.8945786050900062,500,b1_suffstats__CCRCC__resnet50.npz,0.0009408911082031166,0.053514294812738034,0.04700891628860963,0.0008016735475598383,0.0459903731409784,0.04000313950802356,-0.0047834005301593705,-0.0016881442263707973,0.0030952563037885735,False,-0.10462281039695766,0.09815126564042749,0.20277407603738515,True,-0.08949660760015193,0.06944701507947022,0.15894362267962214,True,0.005298126770061163,0.00793539805473087,0.002637271284669708,False,-0.08051561458060771,0.09374913940539975,0.17426475398600746,True,-0.06154196327456304,0.06560941368512194,0.12715137695968498,True,0.8520364796419945,0.8594035164232657,0.7999778463334775,3234.900187753675,0.8679572416556312,9.217043900388427,3291.082424021527,0.8830361791583258,9.059651448964724,3726.875
CCRCC,permuted,theta2,donor,TRBC1,ok,8,15,29815,36408,INT14;INT15;INT18;INT19;INT2;INT20;INT22;INT7,0.07409958752857414,0.1497218390627018,0.1462678235228314,0.22968083806798661,donor_pairs,0.22968083806798661,7,separate,1.8945786050900062,500,b1_suffstats__CCRCC__resnet50.npz,0.0008637968352816458,0.05407400301327979,0.051170710330193964,0.0008642274528106554,0.05391400622641693,0.05090372459011327,0.1483010197052396,0.15114265842016403,0.0028416387149244327,False,0.04727438986216939,0.25216928826323426,0.20489489840106487,True,0.06465953601754666,0.23009146500256095,0.1654319289850143,True,0.14484629586256476,0.14768935118309806,0.0028430553205333053,False,0.044123500811572514,0.2484121462340903,0.2042886454225178,True,0.062133684222537164,0.22588579432136435,0.16375211009882717,True,1.0004985171413356,0.9970411514231048,0.9898458604908168,3918.8065444231374,1.0515131464214815,7.608083671826328,3891.76934775749,1.0442565431630126,7.660952715477664,3726.875
CCRCC,permuted,theta2,donor,VMP1,ok,8,15,29815,36408,INT14;INT15;INT18;INT19;INT2;INT20;INT22;INT7,0.17905190560232015,0.15189077514323818,0.18152039709839407,1.0,donor_pairs,1.0,7,separate,1.8945786050900062,500,b1_suffstats__CCRCC__resnet50.npz,0.0021284883547739815,0.1173890130560162,0.1077496383157767,0.0019106946817613053,0.09901376284019572,0.09062428680171873,0.14838972335296421,0.15539182693351214,0.007002103580547925,False,-0.07051193746532153,0.3742934877517979,0.4448054252171194,True,-0.04148181875225076,0.30652257215488055,0.3480043909071313,True,0.1783775840211021,0.18466321017568604,0.006285626154583945,True,-0.00606895958809664,0.36910975378488475,0.37517871337298137,True,0.0272384180678123,0.32378842824590387,0.29655001017809157,True,0.8976768312947587,0.8434670354792735,0.8521444496866395,3041.6717608166805,0.8160960206170847,9.802768054120472,2685.397258635436,0.7204743204308883,11.10379617030001,3726.875
CCRCC,permuted,theta2,donor,YWHAE,ok,8,15,29815,36408,INT14;INT15;INT18;INT19;INT2;INT20;INT22;INT7,0.11736459439218314,0.08549638850050223,0.11973024252727842,1.0,donor_pairs,1.0,7,separate,1.8945786050900062,500,b1_suffstats__CCRCC__resnet50.npz,0.0017782086963568553,0.0962406513371109,0.08896100290205529,0.001345501801413436,0.06973221441341045,0.06381813303387464,0.082571495476823,0.08842128152418145,0.005849786047358446,False,-0.096839090462715,0.26783186746371945,0.36467095792643445,True,-0.06903254671802352,0.2197435316638322,0.2887760783818557,True,0.11751708900915378,0.12194339604540305,0.004426307036249272,False,-0.012382918985917965,0.2518434040404748,0.26422632302639276,True,0.018932018204252093,0.22172432240676115,0.20279230420250907,True,0.7566613548623772,0.7245609152119415,0.7022475869152562,2929.2176845703098,0.7859140965733713,10.179229555597031,2685.952614696184,0.7206233742936046,11.101499459189828,3726.875
CCRCC,permuted,theta2,donor,AKAP8,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.134545067915583,0.1330876085914435,0.1336887439863473,0.43159232393547525,donor_pairs,0.43159232393547525,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.0008978090740030601,0.03861894941295211,0.03684948115507481,0.0008930084191972153,0.0380202101118085,0.03634410040074645,0.13161084407975962,0.13456437310312738,0.0029535290233677625,True,0.06373242362642338,0.2024427935564636,0.1387103699300402,True,0.0773278217818187,0.19602426683622232,0.11869644505440362,True,0.13221987584913256,0.13515761212356206,0.0029377362744295032,True,0.06540882584261247,0.20196866213008213,0.13655983628746965,True,0.07785170647271811,0.19549819698693044,0.11764649051421233,True,0.994652922380884,0.9844962302122386,0.9911542882374443,1850.2607209693235,0.5671564048261273,21.158184758010147,1812.6665408315396,0.5556265108487355,21.597241610501367,3261.5833333333335
CCRCC,permuted,theta2,donor,BLVRB,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.10141545353570393,0.11362584057228138,0.13878489319612694,1.0,donor_pairs,1.0,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.0013633902998045383,0.06267863773163096,0.05977209340520863,0.0012212861913097114,0.054275855188644986,0.05194380586032665,0.11138326309269743,0.11586841805186533,0.004485154959167903,False,0.0010622266129949043,0.22618945453156786,0.22512722791857295,True,0.01803766525313806,0.21885200536673047,0.2008143401135924,True,0.1367760561748054,0.14079373021744848,0.004017674042643082,False,0.041311708840660336,0.23625807755159356,0.19494636871093324,True,0.06015086647143876,0.23015158972794375,0.170000723256505,True,0.8957715127390942,0.8659386539483535,0.8465566909232807,2113.4827046071296,0.6478848993095702,18.521808445895264,1975.0516468350188,0.6054289815733438,19.820656700006815,3261.5833333333335
CCRCC,permuted,theta2,donor,BTF3,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.11083093392435163,0.1433339149237269,0.16502270757161622,0.8269368080365018,donor_pairs,0.8269368080365018,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.001945290123925739,0.08957366512737079,0.0851856719156203,0.001852379106597068,0.08287780807576282,0.07977968801272793,0.14013419740791477,0.14653363243953904,0.006399435031624268,False,-0.017530070434198075,0.3041979002816519,0.32172797071584996,True,0.016336715129104083,0.2958936629455112,0.27955694781640716,True,0.1619758150796409,0.16806960006359153,0.006093784983950634,False,0.016183710240886412,0.313861704902346,0.2976779946614596,True,0.04977751143819052,0.3066501368884672,0.25687262545027667,True,0.9522379637947422,0.9252474815886267,0.9188561667191046,2120.2736971081295,0.6499676531627151,18.46245723400004,2001.7819332151114,0.6136269889994463,19.55585431398101,3261.5833333333335
CCRCC,permuted,theta2,donor,CD109,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.18459517240190274,0.2135972583222688,0.20447533219454747,1.0,donor_pairs,1.0,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.001609879973069672,0.08634614841450966,0.08206119911822377,0.0015565623202909178,0.0841016849439648,0.0798305571742739,0.2109492414096086,0.216245275234929,0.005296033825320401,False,0.05852952123108471,0.3686649954134529,0.3101354741823682,True,0.08374008633609731,0.3573899347178785,0.2736498483817812,True,0.20191501501644096,0.20703564937265398,0.005120634356213016,False,0.053438392976250665,0.35551227141284425,0.3020738784365936,True,0.07962303302708108,0.34806454590133046,0.2684415128742494,True,0.9668809764263971,0.9740062120690065,0.9809671536880757,2876.728954169348,0.8819676297705465,13.605941527720162,2919.2841348315505,0.895019030796601,13.407536138443385,3261.5833333333335
CCRCC,permuted,theta2,donor,CD14,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.00106396394713586,-0.005359264823887623,-0.0019080533909667649,0.5612034333746081,donor_pairs,0.5612034333746081,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.001046763828868074,0.05284038698682839,0.051131872569863845,0.0010509062500159976,0.051037932195470224,0.04875676853618975,-0.007081038104362884,-0.003637491543412361,0.003443546560950523,False,-0.10025451362797942,0.08953598398020417,0.1897904976081836,True,-0.08976608912243327,0.07300511474500222,0.1627712038674355,True,-0.003636640347891549,-0.0001794664340419806,0.003457173913849568,False,-0.09356630099885806,0.08975019421692453,0.18331649521578258,True,-0.07981750531053103,0.07620620185071422,0.15602370716124525,True,1.0039573598491678,0.9658886905614928,0.9585461276572879,2548.206182088641,0.7812118022098217,15.360751035833662,2358.6211652564316,0.7230672932521578,16.59596570331276,3261.5833333333335
CCRCC,permuted,theta2,donor,CHST15,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.09615091485851308,0.07172705786391496,0.07172705786391496,0.0,donor_pairs,0.0,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.001001557743602865,0.055139696995791375,0.0512371567418356,0.001001557743602865,0.055139696995791375,0.0512371567418356,0.07007964197674846,0.07337447375108147,0.0032948317743330124,False,-0.027297486878767707,0.17075160260659764,0.19804908948536534,True,-0.011212364894157393,0.15649682031464182,0.1677091852087992,True,0.07007964197674846,0.07337447375108147,0.0032948317743330124,False,-0.027297486878767707,0.17075160260659764,0.19804908948536534,True,-0.011212364894157393,0.15649682031464182,0.1677091852087992,True,1.0,1.0,1.0,3030.93598773293,0.9292619381193333,12.913474132262364,3030.93598773293,0.9292619381193333,12.913474132262364,3261.5833333333335
CCRCC,permuted,theta2,donor,CIB1,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.16106693314453963,0.19159077022814527,0.18321768979149947,0.6593738413057798,donor_pairs,0.6593738413057798,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.0012128723924446222,0.06650875055404691,0.06525762282471356,0.0011403658055170313,0.061161142625196285,0.059207631737854115,0.18959577267440342,0.19358576778188713,0.0039899951074837126,False,0.0721487147971583,0.31103282565913226,0.23888411086197398,True,0.09165756894310821,0.30002150779125175,0.20836393884814353,True,0.18134195496024333,0.1850934246227556,0.0037514696625122745,False,0.0733793222563167,0.2930560573266822,0.2196767350703655,True,0.09260138299828442,0.2854528800467457,0.19285149704846127,True,0.9402191134209525,0.9195954233946251,0.9255512163696052,3006.95796438718,0.9219080321171098,13.016482753103556,2876.489600462096,0.8818942215233765,13.60707407660672,3261.5833333333335
CCRCC,permuted,theta2,donor,CKB,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.2614705016610856,0.26170659425515747,0.2612834989050154,0.9239739712941365,donor_pairs,0.9239739712941365,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.002555900685623663,0.12251307652264046,0.11424193404943779,0.0024969276150425624,0.11891838768615093,0.11204679400919852,0.2575025117422816,0.2659106767680333,0.008408165025751702,True,0.04168722003542072,0.48172596847489424,0.44003874843947355,True,0.08228184925812959,0.45712932573221887,0.3748474764740893,True,0.25717641846117734,0.26539057934885346,0.008214160887676125,True,0.04771977179469511,0.4748472260153357,0.4271274542206406,True,0.09285720164101056,0.4609878508940245,0.3681306492530139,True,0.9769266971471897,0.9706587334305882,0.9820811726298505,2297.613333534243,0.7043565824727404,17.036825236831543,2268.224931143235,0.695343347911131,17.25766132091289,3261.5833333333335
CCRCC,permuted,theta2,donor,CPD,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.17733643022466575,0.1971987791647101,0.23071828094859972,0.43640673632337573,donor_pairs,0.43640673632337573,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.0020023193106911167,0.11298329782564484,0.10928267207736074,0.0020071997160033255,0.1114728933531607,0.10725899623604694,0.19390525698420485,0.20049230134521534,0.006587044361010486,False,-0.005706210167483017,0.4001037684969032,0.40580997866438623,True,0.044260509941546844,0.3934239793138293,0.34916346937228243,True,0.22741673121571568,0.23401983068148377,0.006603099465768092,False,0.03052580407864358,0.43091075781855587,0.4003849537399123,True,0.08154664062158007,0.4314743604044023,0.3499277197828222,True,1.0024373761398417,0.9866316127998406,1.0021888040347227,3183.9176209775487,0.9761804240481147,12.29280950978027,3084.3053957695847,0.945629993335421,12.6899528193619,3261.5833333333335
CCRCC,permuted,theta2,donor,CPE,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.04843744956629022,0.1631008793728377,0.1606239573744957,0.8607651639521126,donor_pairs,0.8607651639521126,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.0027963994892376996,0.16278245375741035,0.1569738424254876,0.002728105891302753,0.15976399610537428,0.15355439436304555,0.15850121153055985,0.16770054721511557,0.00919933568455572,False,-0.1292376580814885,0.45543941682716393,0.5846770749086524,True,-0.1000236088757421,0.4188810641807496,0.5189046730564917,True,0.15613662250447868,0.1651112922445127,0.008974669740034025,False,-0.12629377780663786,0.44754169255562926,0.5738354703622671,True,-0.09692296953363738,0.4127776285469835,0.5097005980806208,True,0.975578025172092,0.9814571068173331,0.9822624935681225,3388.572274516138,1.0389466939503067,11.550159473893052,3429.5361321373616,1.0515100464039753,11.4121591524859,3261.5833333333335
CCRCC,permuted,theta2,donor,DERL1,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.20244077123024004,0.23477333185074034,0.27132208320421736,0.7226679998631798,donor_pairs,0.7226679998631798,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.002158693045699251,0.11740459702707434,0.11152953320530831,0.0021565558199885962,0.11438545535440334,0.10800211659585589,0.231222597765047,0.23832406593643368,0.007101468171386682,False,0.023928198403751683,0.44561846529772897,0.42169026689397726,True,0.0712286271880445,0.445842421837378,0.3746137946493335,True,0.2677748645419858,0.2748693018664489,0.007094437324463132,False,0.0658989804526953,0.47674518595573945,0.4108462055030442,True,0.11679121857994552,0.4637335868227775,0.346942368242832,True,0.9990099445982341,0.9742842976414736,0.9261334558370867,2957.933592585357,0.90687257165191,13.232289050424635,2813.326927892116,0.8625226348737545,13.912678363225115,3261.5833333333335
CCRCC,permuted,theta2,donor,DNAJB12,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.08010241342154048,0.0322142736801352,0.03120533317855795,0.06090754555465137,donor_pairs,0.06090754555465137,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.00040059132335984736,0.020608149769118945,0.01964616961761402,0.0004014736671134406,0.020543612479989915,0.019490199113700278,0.031555359588981466,0.032873187771288934,0.0013178281823074678,False,-0.00479558963180475,0.06922413699207515,0.0740197266238799,False,0.0013835157392096634,0.06251929470201614,0.06113577896280648,False,0.0305449677610809,0.031865698596035004,0.001320730834954105,False,-0.005688628595594856,0.06809929495271076,0.07378792354830561,False,0.0017865383697516048,0.06198311078672931,0.060196572416977706,False,1.0022026032570914,0.9968683608255924,0.9846373668290026,2646.5184560484713,0.8113635462105874,14.789917609738692,2618.4211401116777,0.8027462795854559,14.948683419868217,3261.5833333333335
CCRCC,permuted,theta2,donor,EGFL7,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.04023252438369962,0.0362569600832526,0.04437437348185919,0.815383695516181,donor_pairs,0.815383695516181,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.0015058504241514475,0.0746440261443862,0.07040347260539295,0.001490281280722095,0.07193322085490493,0.06901368739868532,0.033780056551440674,0.03873386361506452,0.004953807063623847,False,-0.09779511327639828,0.1703090334429035,0.2681041467193018,True,-0.06803485327231841,0.15362160115455983,0.22165645442687826,True,0.04192307891208557,0.04682566805163282,0.004902589139547248,False,-0.08480940581194965,0.17355815277566802,0.2583675585876177,True,-0.05714175363520989,0.16393651734725323,0.22107827098246313,True,0.9896608964744114,0.963683560098464,0.9973915334614997,2457.120421367803,0.7532763834797872,15.93040783326509,2329.820811612394,0.71423440947041,16.80120677593474,3261.5833333333335
CCRCC,permuted,theta2,donor,FLNB,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.13605444267464534,0.1003222462480181,0.09295083399353857,0.2596100462671031,donor_pairs,0.2596100462671031,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.0019867360938105477,0.10430928150845976,0.09873839071168222,0.0019791936209120984,0.10332703244572354,0.0973148083729173,0.09705435617831841,0.10359013631771778,0.006535780139399372,False,-0.08700520886295117,0.2876497013589874,0.37465491022193853,True,-0.05504138670465591,0.26604913599678087,0.3210905227014368,True,0.08969535018774208,0.09620631779933506,0.006510967611592977,False,-0.09261261493747644,0.2785142829245536,0.37112689786203,True,-0.052446737995818636,0.2558220501569955,0.3082687881528141,True,0.9962035859106063,0.9905833014231187,0.9600681625830955,2756.547904312036,0.8451088724344935,14.199353942920709,2725.5323942917257,0.8355966143967263,14.360996434462114,3261.5833333333335
CCRCC,permuted,theta2,donor,GADD45B,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.07908479414158252,-0.037839481710359335,-0.037839481710359335,0.0,donor_pairs,0.0,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.0006702306937176108,0.041181431221022205,0.040069028613415894,0.0006702306937176108,0.041181431221022205,0.040069028613415894,-0.038941913097814945,-0.036737050322903725,0.0022048627749112204,False,-0.11179658885269783,0.03611762543197916,0.147914214284677,False,-0.10578317568457037,0.022473207007310314,0.12825638269188067,False,-0.038941913097814945,-0.036737050322903725,0.0022048627749112204,False,-0.11179658885269783,0.03611762543197916,0.147914214284677,False,-0.10578317568457037,0.022473207007310314,0.12825638269188067,False,1.0,1.0,1.0,3775.324152628366,1.1575610149395656,10.3666241736955,3775.324152628366,1.1575610149395656,10.3666241736955,3261.5833333333335
CCRCC,permuted,theta2,donor,GPNMB,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,-0.07107910915661256,-0.015782047705018912,-0.015782047705018912,0.0,donor_pairs,0.0,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.0015508760575238777,0.06767663255389264,0.06331943399191016,0.0015508760575238777,0.06767663255389264,0.06331943399191016,-0.018333011813189262,-0.013231083596848561,0.005101928216340701,False,-0.13732148468956656,0.10575738927952873,0.24307887396909528,True,-0.13603976899319534,0.07772937051191836,0.2137691395051137,True,-0.018333011813189262,-0.013231083596848561,0.005101928216340701,False,-0.13732148468956656,0.10575738927952873,0.24307887396909528,True,-0.13603976899319534,0.07772937051191836,0.2137691395051137,True,1.0,1.0,1.0,1904.2470840435988,0.5837136761960586,20.55802440367942,1904.2470840435988,0.5837136761960586,20.55802440367942,3261.5833333333335
CCRCC,permuted,theta2,donor,H3F3A,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.01531590675702209,0.05845445048240571,0.07632550857900193,0.8570782372779362,donor_pairs,0.8570782372779362,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.0018797924300072422,0.09096790654440812,0.08720075000539966,0.0017180451714675557,0.07978716224801086,0.07905078410306343,0.05536246708599238,0.06154643387881904,0.0061839667928266645,False,-0.104913431869985,0.22182233283479644,0.32673576470478144,True,-0.06460532860230983,0.2099637684136818,0.27456909701599164,True,0.07349957574744706,0.0791514414105568,0.00565186566310974,False,-0.06696304482967715,0.21961406198768102,0.28657710681735815,True,-0.04302220757646921,0.21298417542292747,0.2560063829993967,True,0.9139547239590361,0.8770913312054828,0.9323932874517419,2341.8367014133996,0.7179196058210646,16.714963489924383,2156.7354729567287,0.6611502460061017,18.150186092329236,3261.5833333333335
CCRCC,permuted,theta2,donor,HMOX1,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.02451484346296225,0.06860534286249038,0.09439062594079298,0.36433997220613495,donor_pairs,0.36433997220613495,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.0011729216624901532,0.06389353687415311,0.06077784324467483,0.0011685816736714393,0.0625522616320173,0.05874992501749222,0.06667605841181351,0.07053462731316726,0.0038585689013537483,False,-0.04614009002310818,0.18335077574808895,0.22949086577119712,True,-0.024514079780077514,0.17215862017037314,0.19667269995045067,True,0.09246848013646548,0.09631277174512047,0.003844291608654987,False,-0.017946031099750293,0.20672728298133625,0.22467331408108654,True,0.0030168754887751415,0.20106596602799354,0.1980490905392184,True,0.9962998476731225,0.9790076538605519,1.0069983815197254,2967.3983061190797,0.9097753386006838,13.190069559872965,2865.2854263761856,0.8784579731774536,13.660300624963343,3261.5833333333335
CCRCC,permuted,theta2,donor,HNRNPK,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.1646405798801277,0.14343831573995944,0.16526155931750017,0.7310260589948572,donor_pairs,0.7310260589948572,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.00234624063860089,0.10836161300426654,0.10657035340846299,0.002322915389948266,0.10319969027944012,0.10247972405216148,0.13957909331585583,0.14729753816406305,0.007718444848207218,False,-0.051166659984685475,0.3380432914646043,0.3892099514492898,True,-0.014005308984565219,0.3369992329021483,0.3510045418867135,True,0.16144070351324236,0.16908241512175798,0.007641711608515622,True,-0.020073197750305583,0.3505963163853059,0.3706695141356115,True,0.007184468911066067,0.35133311692557906,0.344148648014513,True,0.9900584585106651,0.9523639176114592,0.9804677915694515,2133.0734810117947,0.6538932648079724,18.35161890453791,1973.740284106781,0.6050267950336435,19.833832317017826,3261.5833333333335
CCRCC,permuted,theta2,donor,HSPA1A,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.12019135977476178,0.0980593217644307,0.0980593217644307,0.0,donor_pairs,0.0,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.0017044836951869617,0.08545432535986987,0.07907416074783984,0.0017044836951869617,0.08545432535986987,0.07907416074783984,0.09525569557632278,0.10086294795253863,0.005607252376215843,False,-0.055406803841955524,0.25152544737081695,0.30693225121277246,True,-0.03493527346450274,0.2276989157950853,0.26263418925958804,True,0.09525569557632278,0.10086294795253863,0.005607252376215843,False,-0.055406803841955524,0.25152544737081695,0.30693225121277246,True,-0.03493527346450274,0.2276989157950853,0.26263418925958804,True,1.0,1.0,1.0,2513.520301698854,0.7705738651158087,15.57280949075081,2513.520301698854,0.7705738651158087,15.57280949075081,3261.5833333333335
CCRCC,permuted,theta2,donor,HTRA1,ok,12,11,39139,27084,INT1;INT10;INT13;INT14;INT15;INT18;INT19;INT2;INT21;INT4;INT6;INT8,0.09699596378049981,0.09615431791598168,0.09615431791598168,0.0,donor_pairs,0.0,11,separate,1.7958848187040433,500,b1_suffstats__CCRCC__resnet50.npz,0.0017245121883659896,0.0924393657513769,0.08594695365508472,0.0017245121883659896,0.0924393657513769,0.08594695365508472,0.09331774778822587,0.0989908880437375,0.005673140255511633,True,-0.06985613568754657,0.26216477151950995,0.3320209072070565,True,-0.0410293038286501,0.23917324130137899,0.28020254513002907,True,0.09331774778822587,0.0989908880437375,0.005673140255511633,True,-0.06985613568754657,0.26216477151950995,0.3320209072070565,True,-0.0410293038286501,0.23917324130137899,0.28020254513002907,True,1.0,1.0,1.0,2873.3026782346983,0.8809168129122186,13.622171610426255,2873.3026782346983,0.8809168129122186,13.622171610426255,3261.5833333333335
