encoder,task,fold,max_abs_intercept_minus_ycentered,max_abs_intercept_minus_nointercept,max_abs_shift_minus_ybar,max_abs_intercept_minus_ycentered_exact,max_abs_intercept_minus_nointercept_exact,max_abs_shift_minus_ybar_exact,max_abs_intercept_minus_ycentered_f64,max_abs_intercept_minus_nointercept_f64,max_abs_shift_minus_ybar_f64
hoptimus1,LYMPH_IDC,1,0.004683077335357666,1.1399133205413818,0.008779525756835938,1.7881393432617188e-06,1.1350969076156616,1.8358230590820312e-05,5.763814581172255e-08,1.1350716470807778,1.857219219725259e-05
hoptimus1,LYMPH_IDC,2,0.004157423973083496,0.8661282062530518,0.009913504123687744,1.5497207641601562e-06,0.8601177930831909,1.4126300811767578e-05,6.508438177288411e-08,0.8600955408189359,1.355973146621725e-05
hoptimus1,LYMPH_IDC,3,0.00590890645980835,0.9583401679992676,0.007729232311248779,1.4901161193847656e-06,0.9544163346290588,2.3305416107177734e-05,1.4955725546883514e-07,0.9543520800508039,2.2605647890250324e-05
hoptimus1,PAAD,0,0.004501760005950928,3.838247776031494,0.02445840835571289,3.337860107421875e-06,3.8206679821014404,7.772445678710938e-05,1.7852169809096097e-07,3.8206778760945737,7.956276588494404e-05
hoptimus1,PAAD,1,0.009003281593322754,3.3559348583221436,0.05045747756958008,3.5762786865234375e-06,3.3207106590270996,0.0001010894775390625,1.8168466553447615e-07,3.3206960795177096,0.00010019095710722681
hoptimus1,PAAD,2,0.007334619760513306,3.6519553661346436,0.03296661376953125,3.337860107421875e-06,3.6300735473632812,6.413459777832031e-05,1.769398734197125e-07,3.630079720438388,6.333579724504546e-05
hoptimus1,PRAD,0,0.00596049427986145,3.021416664123535,0.02679133415222168,2.384185791015625e-06,2.9991986751556396,0.00011277198791503906,1.0518229576206295e-07,2.9991814730747097,0.00011181745711663638
hoptimus1,PRAD,1,0.005701124668121338,2.8094372749328613,0.02336597442626953,3.0994415283203125e-06,2.7908315658569336,5.3882598876953125e-05,1.1019780377097277e-07,2.7908656904071996,5.478848739537412e-05
hoptimus1,READ,0,0.009412527084350586,1.1421633958816528,0.016159534454345703,2.86102294921875e-06,1.1302319765090942,4.112720489501953e-05,1.3633491469100534e-07,1.130234662416128,4.092665157595654e-05
hoptimus1,READ,1,0.004600405693054199,0.9534221291542053,0.009655177593231201,9.5367431640625e-07,0.9455530643463135,1.4662742614746094e-05,4.979455137110733e-08,0.9455552211317791,1.4213424441633649e-05
hoptimus1,SKCM,0,0.0053615570068359375,5.318220138549805,0.042717933654785156,4.76837158203125e-06,5.28423547744751,0.00014781951904296875,2.549204998203436e-07,5.284224608617084,0.0001468012377401351
hoptimus1,SKCM,1,0.008475542068481445,4.836477279663086,0.05220222473144531,4.76837158203125e-06,4.794631481170654,2.3365020751953125e-05,3.740932136286901e-08,4.794634835223135,2.490752511530303e-05
