arm,task,encoder,design,method,fold,repeat,cal_draw,calibration_unit,n_T,n_C,n_E,n_cal_units,n_units_in_pool,K,n_eff,n_genes,n_off_panel,width_mean_spotgene,width_median_spotgene,n_infinite_spotgene,n_spotgene,finite,n_infinite_test_points,cal_shares_donor_with_test,n_train_natural,n_train_matched,coverage,width_mean,width_median_of_cells,interval_score,miss_above,miss_below,n_cells,n_slides
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_21-019,-1,0,donor,16135,7601,1029,10,24,,7601.0,50,0,1.7946941101364495,1.6101240120439355,0,51450,True,0,False,22795,16135,0.9200971817298348,1.79469411013645,1.79469411013645,2.245000751101119,0.0772983479105928,0.0026044703595724,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_21-019,-1,0,donor,16135,7601,1029,10,24,10.0,5757.95813630651,50,0,3.3272577876064906,3.007309655505985,0,51450,True,0,False,22795,16135,0.9935860058309038,3.3272577876064906,3.3272577876064906,3.3599593151495855,0.0064139941690962,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_21-019,-1,1,donor,12948,17448,1029,10,24,,17448.0,50,0,1.716928092900002,1.4995669728511865,0,51450,True,0,False,12948,12948,0.9093877551020408,1.716928092900002,1.716928092900002,2.2118910667681466,0.0838095238095238,0.0068027210884353,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_21-019,-1,1,donor,12948,17448,1029,10,24,10.0,8748.642333089545,50,0,3.1602026604132165,2.932024357947136,0,51450,True,0,False,12948,12948,0.9933722060252672,3.160202660413217,3.1602026604132165,3.1922766028599305,0.0066277939747327,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_21-019,-1,2,donor,16135,10382,1029,10,24,,10382.0,50,0,1.6037089394024866,1.4948943937908608,0,51450,True,0,False,20014,16135,0.8955102040816327,1.6037089394024866,1.6037089394024868,2.195816564273218,0.1004081632653061,0.0040816326530612,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_21-019,-1,2,donor,16135,10382,1029,10,24,10.0,6576.597709794484,50,0,3.348998968042931,3.1307941559668984,0,51450,True,0,False,20014,16135,0.994402332361516,3.348998968042931,3.348998968042931,3.376854287128937,0.0055976676384839,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_27-10066,-1,0,donor,16135,12046,405,10,24,,12046.0,50,0,1.7305785868882588,1.622176577286056,0,20250,True,0,False,18974,16135,0.8665185185185185,1.7305785868882586,1.7305785868882586,2.6487935115953927,0.1304197530864197,0.0030617283950617,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_27-10066,-1,0,donor,16135,12046,405,10,24,10.0,7108.560636789312,50,0,3.5271235820815976,3.352027063250335,0,20250,True,0,False,18974,16135,0.989925925925926,3.5271235820815976,3.5271235820815976,3.5795972834699046,0.010074074074074,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_27-10066,-1,1,donor,14992,16028,405,10,24,,16028.0,50,0,1.7067577972870835,1.514781400802809,0,20250,True,0,False,14992,14992,0.8461234567901235,1.706757797287083,1.706757797287083,2.8087492131084444,0.1502222222222222,0.0036543209876543,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_27-10066,-1,1,donor,14992,16028,405,10,24,10.0,9660.489772314477,50,0,3.1505393030767057,3.0277863509575593,0,20250,True,0,False,14992,14992,0.973283950617284,3.1505393030767057,3.1505393030767057,3.2911698588512213,0.026716049382716,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_27-10066,-1,2,donor,16135,13109,405,10,24,,13109.0,50,0,1.5082473265316654,1.318816069376998,0,20250,True,0,False,17911,16135,0.8251358024691358,1.5082473265316656,1.5082473265316656,2.744745790297309,0.1603950617283951,0.0144691358024691,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_27-10066,-1,2,donor,16135,13109,405,10,24,10.0,9084.836932806784,50,0,2.7784351030170504,2.4549455350711673,0,20250,True,0,False,17911,16135,0.9679012345679014,2.778435103017051,2.778435103017051,2.9345736572262826,0.0320987654320987,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_28-12265,-1,0,donor,16135,8702,1361,10,24,,8702.0,50,0,1.6324033355235916,1.554414967216882,0,68050,True,0,False,21362,16135,0.9086072867249876,1.632403335523592,1.632403335523592,2.1481967992341207,0.0866832054239386,0.0047095078510738,100,2
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_28-12265,-1,0,donor,16135,8702,1361,10,24,10.0,6623.079934582723,50,0,2.9569214323808404,2.69436836513547,0,68050,True,0,False,21362,16135,0.9910356066870744,2.95692143238084,2.9569214323808395,2.9949034991055,0.0089643933129258,0.0,100,2
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_28-12265,-1,1,donor,16135,10774,1361,10,24,,10774.0,50,0,1.9016372539232491,1.7089561016738712,0,68050,True,0,False,19290,16135,0.9322492468095188,1.9016372539232496,1.9016372539232496,2.270299097993109,0.0655776233515646,0.0021731298389163,100,2
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_28-12265,-1,1,donor,16135,10774,1361,10,24,10.0,7498.9082824845,50,0,3.099981931138567,2.9507158110543616,0,68050,True,0,False,19290,16135,0.9921731056594468,3.0999819311385663,3.0999819311385663,3.132188944246767,0.0077939860822972,3.290825825607992e-05,100,2
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_28-12265,-1,2,donor,15129,14935,1361,10,24,,14935.0,50,0,1.5277765482200325,1.4421148016154677,0,68050,True,0,False,15129,15129,0.9019788236204402,1.5277765482200325,1.5277765482200325,2.127079582771104,0.0943890815186641,0.0036320948608955,100,2
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_28-12265,-1,2,donor,15129,14935,1361,10,24,10.0,7485.010748086865,50,0,3.365434008400608,3.2328616979232825,0,68050,True,0,False,15129,15129,0.9968075846160542,3.365434008400608,3.365434008400608,3.3779022395559157,0.0031924153839457,0.0,100,2
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10012,-1,0,donor,16135,11463,664,10,24,,11463.0,50,0,1.6597026338611978,1.573761871882711,0,33200,True,0,False,19298,16135,0.8966867469879518,1.6597026338611978,1.6597026338611978,2.430761432059288,0.1006927710843373,0.0026204819277108,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_29-10012,-1,0,donor,16135,11463,664,10,24,10.0,6335.906492662545,50,0,3.48567482886137,3.3322894332031696,0,33200,True,0,False,19298,16135,0.993765060240964,3.4856748288613706,3.4856748288613706,3.5263351139870505,0.0062349397590361,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10012,-1,1,donor,15871,14890,664,10,24,,14890.0,50,0,1.6469145449264375,1.5116657365741049,0,33200,True,0,False,15871,15871,0.8813253012048193,1.6469145449264375,1.6469145449264375,2.501215027403481,0.1070481927710843,0.0116265060240963,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_29-10012,-1,1,donor,15871,14890,664,10,24,10.0,9029.668217810116,50,0,3.1991912929251747,3.036859074565225,0,33200,True,0,False,15871,15871,0.9865963855421686,3.1991912929251756,3.1991912929251756,3.287080036451743,0.0133734939759036,3.0120481927710845e-05,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10012,-1,2,donor,14722,16039,664,10,24,,16039.0,50,0,1.785724387425747,1.519461813387698,0,33200,True,0,False,14722,14722,0.9171987951807228,1.785724387425747,1.785724387425747,2.31325855358683,0.0799698795180722,0.0028313253012048,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_29-10012,-1,2,donor,14722,16039,664,10,24,10.0,8762.864269589238,50,0,3.24627879562409,3.0475830661712595,0,33200,True,0,False,14722,14722,0.9918373493975904,3.246278795624089,3.2462787956240895,3.2948846927857094,0.0081626506024096,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10013,-1,0,donor,16135,10245,673,10,24,,10245.0,50,0,1.7686396283794996,1.6814306668800851,0,33650,True,0,False,20507,16135,0.9698959881129272,1.7686396283794994,1.7686396283794996,1.9247441887984744,0.0258246656760772,0.0042793462109955,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_29-10013,-1,0,donor,16135,10245,673,10,24,10.0,6424.434622899331,50,0,3.20445873645387,3.003410623038045,0,33650,True,0,False,20507,16135,0.9980980683506686,3.2044587364538692,3.2044587364538692,3.2116617824057925,0.0019019316493313,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10013,-1,1,donor,16135,14282,673,10,24,,14282.0,50,0,1.5429957571198305,1.4350336505358048,0,33650,True,0,False,16470,16135,0.9497771173848438,1.54299575711983,1.5429957571198305,1.775371164884466,0.0323031203566121,0.0179197622585438,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_29-10013,-1,1,donor,16135,14282,673,10,24,10.0,8467.567999189741,50,0,2.9364647912274067,2.7485709873403787,0,33650,True,0,False,16470,16135,0.9972065378900448,2.9364647912274067,2.9364647912274067,2.9480745753349993,0.0027637444279346,2.9717682020802376e-05,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10013,-1,2,donor,16135,12059,673,10,24,,12059.0,50,0,1.529001604262144,1.324023328287915,0,33650,True,0,False,18693,16135,0.9399702823179792,1.529001604262144,1.529001604262144,1.808116502167648,0.0453194650817236,0.0147102526002971,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_29-10013,-1,2,donor,16135,12059,673,10,24,10.0,7558.365771807091,50,0,2.9508693799265857,2.6448030022040596,0,33650,True,0,False,18693,16135,0.995958395245171,2.9508693799265866,2.9508693799265857,2.964310920973448,0.003447251114413,0.000594353640416,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10280,-1,0,donor,16135,8508,551,10,24,,8508.0,50,0,1.7921363069244514,1.6883504594998378,0,27550,True,0,False,22366,16135,0.9304900181488204,1.7921363069244511,1.7921363069244511,2.177605685258356,0.0516152450090744,0.0178947368421052,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_29-10280,-1,0,donor,16135,8508,551,10,24,10.0,5993.850960178056,50,0,3.3008150254158,3.0411275141100265,0,27550,True,0,False,22366,16135,0.9948820326678768,3.3008150254158006,3.3008150254158006,3.326211141994543,0.0047186932849364,0.0003992740471869,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10280,-1,1,donor,14567,16307,551,10,24,,16307.0,50,0,1.5483374357318476,1.3768482725830224,0,27550,True,0,False,14567,14567,0.855644283121597,1.5483374357318471,1.5483374357318471,2.1530258642152713,0.0492921960072595,0.0950635208711433,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_29-10280,-1,1,donor,14567,16307,551,10,24,10.0,9782.04735553303,50,0,2.965696079750945,2.745996509545618,0,27550,True,0,False,14567,14567,0.992885662431942,2.965696079750945,2.965696079750945,2.994107253837118,0.0045372050816696,0.0025771324863883,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10280,-1,2,donor,14259,16615,551,10,24,,16615.0,50,0,1.5435568544552647,1.4108129298263574,0,27550,True,0,False,14259,14259,0.8523774954627951,1.5435568544552642,1.5435568544552642,2.2439619465141707,0.0543738656987295,0.0932486388384755,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_29-10280,-1,2,donor,14259,16615,551,10,24,10.0,9053.53404590106,50,0,3.0010478716865445,2.828198411870777,0,27550,True,0,False,14259,14259,0.992087114337568,3.0010478716865445,3.0010478716865445,3.0320780685033095,0.0047186932849364,0.0031941923774954,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10282,-1,0,donor,16135,12365,787,10,24,,12365.0,50,0,1.6293735231329045,1.6050876767254605,0,39350,True,0,False,18273,16135,0.9037102922490468,1.6293735231329045,1.629373523132904,2.1505547886532925,0.0759339263024142,0.0203557814485387,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_29-10282,-1,0,donor,16135,12365,787,10,24,10.0,7322.944558627214,50,0,3.41071000410002,3.350753258873109,0,39350,True,0,False,18273,16135,0.9974332909783988,3.41071000410002,3.41071000410002,3.4216542575733495,0.0025412960609911,2.5412960609911057e-05,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10282,-1,1,donor,16135,12633,787,10,24,,12633.0,50,0,1.559163022508346,1.4710585999621493,0,39350,True,0,False,18005,16135,0.8697331639135959,1.5591630225083457,1.5591630225083457,2.1676989120398393,0.0723761118170266,0.0578907242693773,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_29-10282,-1,1,donor,16135,12633,787,10,24,10.0,7431.469744834913,50,0,2.959498935970178,2.7759662649352608,0,39350,True,0,False,18005,16135,0.9928335451080048,2.959498935970178,2.959498935970178,2.986941743440423,0.0064294790343074,0.0007369758576874,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10282,-1,2,donor,16135,10175,787,10,24,,10175.0,50,0,1.629321640768495,1.5554348542466752,0,39350,True,0,False,20463,16135,0.8957814485387547,1.629321640768495,1.629321640768495,2.1592906357998656,0.0751715374841169,0.0290470139771283,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_29-10282,-1,2,donor,16135,10175,787,10,24,10.0,6155.458901010543,50,0,3.2177611401516435,3.0255735122133713,0,39350,True,0,False,20463,16135,0.994841168996188,3.217761140151643,3.217761140151643,3.240373267032707,0.0050825921219822,7.623888182973316e-05,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10404,-1,0,donor,16135,10288,450,10,24,,10288.0,50,0,1.6026150086283282,1.492801341219211,0,22500,True,0,False,20687,16135,0.9020888888888888,1.6026150086283286,1.6026150086283284,2.1700943151420296,0.0812,0.0167111111111111,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_29-10404,-1,0,donor,16135,10288,450,10,24,10.0,6353.075388007893,50,0,3.308878626259076,3.222942477580658,0,22500,True,0,False,20687,16135,0.9928888888888888,3.3088786262590766,3.3088786262590766,3.346046746215481,0.0069777777777777,0.0001333333333333,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10404,-1,1,donor,16135,10523,450,10,24,,10523.0,50,0,1.756869857404533,1.7059078037472073,0,22500,True,0,False,20452,16135,0.928711111111111,1.7568698574045334,1.7568698574045332,2.2156481794553984,0.0670666666666666,0.0042222222222222,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_29-10404,-1,1,donor,16135,10523,450,10,24,10.0,6674.48039583933,50,0,3.450109570414639,3.311324060440305,0,22500,True,0,False,20452,16135,0.9936888888888888,3.450109570414639,3.450109570414639,3.4830496871530827,0.0063111111111111,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10404,-1,2,donor,16135,12604,450,10,24,,12604.0,50,0,1.6689193581030937,1.6109602464869437,0,22500,True,0,False,18371,16135,0.9204888888888888,1.6689193581030934,1.6689193581030937,2.1645742101503327,0.0729333333333333,0.0065777777777777,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_29-10404,-1,2,donor,16135,12604,450,10,24,10.0,9412.4430159705,50,0,3.09535096459313,2.860569586613453,0,22500,True,0,False,18371,16135,0.9911111111111112,3.095350964593131,3.09535096459313,3.139851033056564,0.0088888888888888,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_30-10125,-1,0,donor,16135,9126,645,10,24,,9126.0,50,0,1.5809161913510066,1.4539231323797726,0,32250,True,0,False,21654,16135,0.8804651162790698,1.5809161913510064,1.5809161913510064,2.2709354835898155,0.111906976744186,0.0076279069767441,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_30-10125,-1,0,donor,16135,9126,645,10,24,10.0,6981.747175439024,50,0,3.0448480421029473,2.7371108735852383,0,32250,True,0,False,21654,16135,0.9910077519379844,3.0448480421029473,3.0448480421029473,3.0815353183821013,0.0089922480620155,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_30-10125,-1,1,donor,16135,14151,645,10,24,,14151.0,50,0,1.4295748887524258,1.255240851787509,0,32250,True,0,False,16629,16135,0.8408992248062016,1.4295748887524258,1.4295748887524258,2.2174580426230115,0.1131782945736434,0.045922480620155,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_30-10125,-1,1,donor,16135,14151,645,10,24,10.0,8610.28893581221,50,0,3.0250093632262818,2.847920019932147,0,32250,True,0,False,16629,16135,0.9927751937984496,3.0250093632262813,3.0250093632262813,3.055907432078543,0.0069767441860465,0.0002480620155038,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_30-10125,-1,2,donor,16135,13675,645,10,24,,13675.0,50,0,1.573309788491998,1.5059509139412257,0,32250,True,0,False,17105,16135,0.8914418604651163,1.5733097884919978,1.5733097884919978,2.1258624647067945,0.0951317829457364,0.0134263565891472,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_30-10125,-1,2,donor,16135,13675,645,10,24,10.0,7420.128324498451,50,0,3.1892595676376296,2.973171828697444,0,32250,True,0,False,17105,16135,0.993581395348837,3.18925956763763,3.18925956763763,3.219417894572952,0.0064186046511627,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_30-10631,-1,0,donor,16135,11859,640,10,24,,11859.0,50,0,1.6412470406097468,1.5811897567090072,0,32000,True,0,False,18926,16135,0.905625,1.6412470406097472,1.641247040609747,2.223760672913863,0.06578125,0.02859375,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_30-10631,-1,0,donor,16135,11859,640,10,24,10.0,8363.174151975129,50,0,2.9120051027159106,2.7371157935373347,0,32000,True,0,False,18926,16135,0.98571875,2.912005102715911,2.912005102715911,2.9995564018977596,0.013625,0.00065625,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_30-10631,-1,1,donor,15482,15303,640,10,24,,15303.0,50,0,1.5668155533169577,1.474297664574273,0,32000,True,0,False,15482,15482,0.8902812499999999,1.5668155533169577,1.566815553316958,2.368498986746051,0.09090625,0.0188125,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_30-10631,-1,1,donor,15482,15303,640,10,24,10.0,7935.901052242109,50,0,3.1591948688693416,2.9023873283986408,0,32000,True,0,False,15482,15482,0.99071875,3.1591948688693416,3.159194868869341,3.2163156602740974,0.00928125,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_30-10631,-1,2,donor,16135,11547,640,10,24,,11547.0,50,0,1.5325615780200197,1.4528838399439827,0,32000,True,0,False,19238,16135,0.88865625,1.5325615780200197,1.5325615780200197,2.3298138103720043,0.0955937499999999,0.01575,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_30-10631,-1,2,donor,16135,11547,640,10,24,10.0,6201.062661351495,50,0,3.2310701166788105,3.081954788501457,0,32000,True,0,False,19238,16135,0.9872187499999998,3.23107011667881,3.23107011667881,3.314017675880497,0.0127812499999999,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_30-10929,-1,0,donor,16135,14080,502,10,24,,14080.0,50,0,1.6427817874476252,1.5549724664886473,0,25100,True,0,False,16843,16135,0.8355378486055777,1.6427817874476254,1.642781787447625,3.0080771125352936,0.1510358565737052,0.0134262948207171,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_30-10929,-1,0,donor,16135,14080,502,10,24,10.0,9303.462144282952,50,0,3.231492044277518,3.134551022665601,0,25100,True,0,False,16843,16135,0.970358565737052,3.2314920442775183,3.2314920442775183,3.434529851097914,0.0296414342629482,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_30-10929,-1,1,donor,16135,11529,502,10,24,,11529.0,50,0,1.5102914939050196,1.3660481640890811,0,25100,True,0,False,19394,16135,0.7967330677290836,1.51029149390502,1.51029149390502,3.248139388286301,0.185019920318725,0.0182470119521912,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_30-10929,-1,1,donor,16135,11529,502,10,24,10.0,6138.560241644312,50,0,3.100440381896488,2.829423174791667,0,25100,True,0,False,19394,16135,0.9728685258964144,3.1004403818964885,3.1004403818964885,3.261470216986237,0.0270916334661354,3.9840637450199205e-05,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_30-10929,-1,2,donor,16135,14409,502,10,24,,14409.0,50,0,1.518005469760603,1.3260955034416186,0,25100,True,0,False,16514,16135,0.8033466135458167,1.518005469760603,1.518005469760603,3.093016512874488,0.1703585657370517,0.0262948207171314,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_30-10929,-1,2,donor,16135,14409,502,10,24,10.0,8820.74528015211,50,0,2.937609766005943,2.7817814220064045,0,25100,True,0,False,16514,16135,0.961235059760956,2.937609766005943,2.937609766005943,3.195491153103332,0.0387250996015936,3.9840637450199205e-05,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_31-10042,-1,0,donor,16135,10312,601,10,24,,10312.0,50,0,1.6886118971316626,1.5848238538699728,0,30050,True,0,False,20512,16135,0.8940099833610649,1.6886118971316628,1.6886118971316628,2.3936883802372564,0.1008985024958402,0.0050915141430948,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_31-10042,-1,0,donor,16135,10312,601,10,24,10.0,7166.96668551232,50,0,3.1899525987246378,3.0468146924956816,0,30050,True,0,False,20512,16135,0.9888519134775372,3.189952598724638,3.189952598724638,3.26114405635559,0.0111480865224625,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_31-10042,-1,1,donor,16135,14604,601,10,24,,14604.0,50,0,1.4156321611167282,1.244625539747612,0,30050,True,0,False,16220,16135,0.8573710482529119,1.4156321611167284,1.4156321611167284,2.3758534013578743,0.1262229617304492,0.0164059900166389,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_31-10042,-1,1,donor,16135,14604,601,10,24,10.0,7334.163993588064,50,0,3.1682491154062946,2.9812657968201512,0,30050,True,0,False,16220,16135,0.9898502495840266,3.1682491154062937,3.1682491154062937,3.23123092132236,0.0101497504159733,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_31-10042,-1,2,donor,16135,14392,601,10,24,,14392.0,50,0,1.5746192937511694,1.4698152108567846,0,30050,True,0,False,16432,16135,0.8783361064891847,1.5746192937511692,1.5746192937511692,2.3826629950144524,0.1126455906821963,0.0090183028286189,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_31-10042,-1,2,donor,16135,14392,601,10,24,10.0,8412.914319239399,50,0,2.9949961940276095,2.827275049964621,0,30050,True,0,False,16432,16135,0.9857903494176372,2.9949961940276086,2.9949961940276086,3.081688523066384,0.0142096505823627,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_31-10221,-1,0,donor,16135,10528,524,10,24,,10528.0,50,0,1.6724790658198103,1.5989159334834948,0,26200,True,0,False,20373,16135,0.9199618320610689,1.6724790658198103,1.6724790658198103,2.1636060083733724,0.0739694656488549,0.0060687022900763,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_31-10221,-1,0,donor,16135,10528,524,10,24,10.0,6273.803203318272,50,0,3.0195932809467685,2.801976112794577,0,26200,True,0,False,20373,16135,0.9916412213740458,3.0195932809467685,3.0195932809467685,3.058945449118482,0.0083206106870229,3.816793893129771e-05,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_31-10221,-1,1,donor,16135,9271,524,10,24,,9271.0,50,0,1.6695767974288631,1.4471435459954545,0,26200,True,0,False,21630,16135,0.9141603053435116,1.669576797428863,1.6695767974288631,2.1851147553512273,0.0773664122137404,0.008473282442748,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_31-10221,-1,1,donor,16135,9271,524,10,24,10.0,7386.970760907526,50,0,3.12624500941234,2.9200427685124706,0,26200,True,0,False,21630,16135,0.9877862595419846,3.12624500941234,3.12624500941234,3.1937932959636783,0.0121374045801526,7.633587786259542e-05,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_31-10221,-1,2,donor,16135,14065,524,10,24,,14065.0,50,0,1.52456176496386,1.3317408340043284,0,26200,True,0,False,16836,16135,0.8872137404580153,1.52456176496386,1.52456176496386,2.1748798375287244,0.0932442748091602,0.0195419847328244,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,hcp_w3,kidVis_atlas_31-10221,-1,2,donor,16135,14065,524,10,24,10.0,8653.103379958533,50,0,3.1413428199628246,2.8105947791830364,0,26200,True,0,False,16836,16135,0.991259541984733,3.141342819962824,3.141342819962824,3.1850711848359996,0.0087404580152671,0.0,50,1
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_32-10003,-1,0,donor,16135,13675,357,10,24,,13675.0,50,0,1.6916687772461247,1.6802027094485428,0,17850,True,0,False,17393,16135,0.8050420168067227,1.6916687772461243,1.6916687772461243,3.362900018764486,0.1909803921568627,0.0039775910364145,50,1
