arm,task,encoder,gene,pearson_a4b_k10,pearson_donor,pearson_random,random_minus_donor,random_minus_a4b_k10,coverage_a4b_k10_hcp_w3,coverage_a4b_k10_pooled_quantile,coverage_donor_pooled_quantile,coverage_random_pooled_quantile,var_spot,var_slide,var_donor,frac_donor,frac_slide,n_donors,n_slides,df_donor,df_slide,donor_units_excluded
indiana,INDIANA_KIDNEY,hoptimus0,PTGER1,0.074978562740775,0.0852191497813105,,,,1.0,0.9851411589895988,0.9821693907875186,,0.174051902405063,0.0014555003397987,0.0166459322885494,0.0866283808483214,0.0075746816444567,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,PTPRB,0.2053807689717189,0.2126862800971909,0.360831771958318,0.148145491861127,0.155451002986599,0.989814834755982,0.9016998197561288,0.897314651894048,0.9021586276834562,0.1649460277221714,0.0572791292345045,0.0,0.0,0.2577526775947847,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,RAMP2,,,0.3406768216226619,,,,,,0.8929809052004789,0.1493620211365322,0.0657810751946531,0.0,0.0,0.3057549896622831,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,RDH10,0.1380941773225187,0.1364297100859864,0.420189434565995,0.2837597244800085,0.2820952572434763,0.9844927292095348,0.8970263722431451,0.8970847755552521,0.9004542621223908,0.1559134001160337,0.0149511985671974,0.0177927076765767,0.0943123169724602,0.0792505673683395,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,RGCC,0.0400681616719333,0.0432966590229994,0.2694165207531886,0.2261198617301892,0.2293483590812553,0.9937691890525202,0.917212802160384,0.9045686798287812,0.9015781933676476,0.1462775958692021,0.0,0.0156125496886973,0.096439160239766,0.0,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,S100A2,0.1757028056385705,0.1789926626603933,0.5176637491532378,0.3386710864928444,0.3419609435146672,0.9838860194443504,0.8749984753257781,0.8719540062334836,0.8901754097866544,0.3975716365561245,0.1003946707940395,0.0722494824767534,0.1267055100292538,0.1760643471912856,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,SFRP1,0.2438890780500618,0.2384366282107146,,,,0.9710353040067246,0.754522396217082,0.7083073609395953,,0.347212917673081,0.0126241740553302,0.1195790894453679,0.2494264777475727,0.0263323904179075,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,SLC16A4,0.0562394317393268,0.0585921083815143,,,,1.0,0.9789488359124494,0.9768576606719644,,0.1402641025570964,0.0386420905222721,0.0,0.0,0.2159907930360425,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,SLC3A2,0.1508489197608114,0.136849076066107,,,,0.971028971028971,0.8372738372738372,0.8299478299478299,,0.2573005763562093,0.1967624962689212,0.0,0.0,0.4333373668361845,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,SLC9A3R2,0.1818795468685642,0.1751032408968661,0.4106981555790054,0.2355949146821393,0.2288186087104412,0.9915542855977204,0.9192251394188587,0.8943132439546855,0.8934815617281969,0.2554076491522196,0.0553121705725837,0.0,0.0,0.1780130106330917,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,SMIM5,0.1548131005321557,0.1512518306714222,0.3278505173560711,0.1765986866846488,0.1730374168239154,0.9886605823494112,0.9049698768029674,0.8990159846907281,0.9022419330726184,0.1626884932979511,0.0103477141344512,0.0049547278319495,0.0278369672286442,0.058136186087695,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,SPARCL1,0.2062358827533028,0.2139448632494997,0.3564636802498361,0.1425188170003364,0.1502277974965332,0.9901882800337536,0.8974584102662976,0.8879100980787482,0.8913961081454184,0.2143054800248979,0.0214395313937789,0.0,0.0,0.0909437330816001,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,SPNS2,0.2013878930390233,0.2353007025185661,,,,0.9353336073434718,0.6498150431565968,0.5685710371283738,,0.1770301534080672,0.019405590350405,0.0324531056442911,0.1417854374687565,0.0847817200402719,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,SPOCK2,0.073654233544349,0.0665582068099706,,,,1.0,0.9934156378600824,0.9958847736625516,,0.2767792070845793,0.0625941511395265,0.0,0.0,0.1844403799610938,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,SPTBN2,0.2448780856275633,0.258531167937686,,,,0.9779421838608028,0.8275106178928621,0.8334018358679272,,0.1840030462351017,0.0128924975852027,0.002608048769279,0.013072690749205,0.0646228843193069,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,TBX3,0.2831537296926782,0.2400012179800307,,,,0.999631879256396,0.9895085588072888,0.9730351555310142,,0.1200165768310722,0.0190302737810315,0.0491878930117182,0.2613114458296703,0.1010986251245022,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,TCIM,0.1029784624112258,0.0930247257800929,0.4879206878561198,0.3948959620760268,0.384942225444894,0.994058652299214,0.915699754848572,0.9092089075159696,0.896327191934683,0.2100897871487798,0.0153668570070348,0.0701186389880751,0.2372276810234518,0.0519896550333474,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,TFRC,0.1019197566658744,0.0950766658004644,0.3014829455198066,0.2064062797193421,0.1995631888539321,0.9854171739821044,0.9005304785909427,0.8875452889501073,0.89786067176,0.1501476854539174,0.0032601906799127,0.0142578112774496,0.0850371444365693,0.0194445907821056,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,TGFBR3,0.2029713142013053,0.2037643151342849,0.3517173065600602,0.1479529914257752,0.1487459923587549,0.9895489868827132,0.9064416390357934,0.8978580676662,0.9043759937792673,0.1760087402300391,0.0166386674678105,0.0,0.0,0.0863684991490093,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,THY1,0.196745905125147,0.1922476277035239,,,,0.9206292501852736,0.6700866828598252,0.7083696133017621,,0.2830210552397563,0.2495748735053221,0.0,0.0,0.4686007910225289,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,TIMM10,0.0903204971889199,0.0810456255863417,0.4437105022615678,0.362664876675226,0.3533900050726478,0.9941068005814,0.9326569501394564,0.8933251240568889,0.9020466525321644,0.1376236458180124,0.0,0.0414225818709398,0.2313513242116507,0.0,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,TMEM101,0.1182375793836728,0.1107346939816496,0.3226104094508011,0.2118757154691514,0.2043728300671282,0.9879645114549632,0.894544130664359,0.889583856779715,0.8977647173578364,0.1688121905879753,0.0261499577342327,0.0,0.0,0.1341283831721812,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,TNFAIP2,0.1472536277335305,0.1346796139247646,,,,0.9439797589832314,0.6579549898737035,0.65210668879798,,0.1597643913586948,0.0188491051097981,0.0329001408671459,0.1555461921111902,0.0891153182708856,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,TNFSF10,0.1473576049996917,0.1494242593739373,0.478358694314336,0.3289344349403986,0.3310010893146443,0.9930367002323636,0.8711433800533069,0.8636877276535591,0.8637481420654469,0.2250172023293502,0.0003398489879552,0.0717698851561815,0.241546209199332,0.0011437838386138,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,TPD52L1,0.0997066555831736,0.095210372074402,0.5290032162857585,0.4337928442113565,0.4292965607025849,0.9921005977869324,0.9096591433555103,0.9078756244651326,0.9105377348838894,0.1466536284616111,0.0006784191680368,0.0594868446097507,0.2876277112097334,0.003280257237098,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,TPM2,0.2399751138286918,0.2351830027766428,0.4639323891547207,0.2287493863780778,0.2239572753260288,0.9943588034423624,0.941312519532854,0.8994034350869572,0.888199146480289,0.3574598898884006,0.0619647667338742,0.0,0.0,0.1477375394019298,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,TTYH3,0.1354192626420874,0.1232502731691645,0.3787974329461674,0.255547159777003,0.24337817030408,0.9906759906759908,0.842046842046842,0.8835608835608836,0.8551600130777475,0.1250370867446856,0.058102049610666,0.0,0.0,0.3172563263481188,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,TWSG1,0.1395225521531881,0.1424526113872103,0.3905291413671736,0.2480765299799633,0.2510065892139855,0.980465230111702,0.8352637610088878,0.8460281159020989,0.9003080543504215,0.1680656557602349,0.0195455445422003,0.0097914162150949,0.0496012483918894,0.0990136042115965,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,TYMP,0.1025354339267869,0.0907939799154921,,,,0.992637585127922,0.9111908706055588,0.8688569850911098,,0.2033639353837416,0.0210838978633716,0.058213257696288,0.2059471910406813,0.0745907326438268,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,UCHL1,0.0165666783369094,-0.0158388576276573,,,,1.0,0.9953994144709328,0.9633347274501602,,0.1975535061404416,0.0,0.0685036744353474,0.25747726217009,0.0,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,VAMP5,0.1372845060423116,0.1296488918242493,0.3660415748056244,0.236392682981375,0.2287570687633127,0.9952789093712682,0.9257698616609368,0.8959182942277815,0.8981673173058852,0.2244728395365572,0.0116460107014817,0.008620120260889,0.0352216904537759,0.0475854363436279,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,XBP1,0.0148703359038579,0.0177041294823137,0.3633856831475207,0.3456815536652069,0.3485153472436627,0.9785502777347904,0.759409819774166,0.77859418092126,0.8799562631571046,0.1724960649443304,0.00122115192946,0.0255513717711867,0.1282257878421061,0.0061281707155346,25,26,24,1,
indiana,INDIANA_KIDNEY,hoptimus0,ZFP36,,,0.5054802827212305,,,,,,0.900437132597387,0.1991736676512258,0.0084113018117295,0.1233775877063488,0.3727841262817984,0.0254146628660074,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,ACTA2,0.1344911831828268,0.1337529619044254,0.4479356306711525,0.3141826687667272,0.3134444474883257,0.9888519581358391,0.8848421815770493,0.851850692115316,0.8660549289886148,0.3868393571645205,0.3521978621781023,0.0,0.0,0.4765630917633404,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,ACY1,0.1457754327491701,0.1464908982680306,0.3920053881892371,0.2455144899212064,0.2462299554400669,0.9814189022605831,0.8434980864471805,0.8538204138606579,0.8507964697550151,0.1959769585459832,0.1425388452504741,0.0,0.0,0.4210699874330826,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,ADGRF5,0.0831417763900448,0.0843754161643773,0.3388336216856437,0.2544582055212663,0.2556918452955988,0.9864502780430234,0.8838421216569196,0.8535523593739582,0.9060301440415606,0.2734962914143695,0.1735543520005191,0.0,0.0,0.3882207856246182,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,AKR1A1,0.2321723874453043,0.1900456372189869,,,,0.966158234126984,0.7024706757703081,0.6934669701213819,,0.2375693639994517,0.0985207128921561,0.0,0.0,0.2931378212750088,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,AKR1C3,0.0957872182741111,0.0890658664534354,0.3503174584046975,0.2612515919512621,0.2545302401305864,0.9840655127330428,0.839996466695003,0.8476499110303799,0.8751582269294854,0.1601189209184169,0.0202893044300333,0.0211624088372146,0.1049875589403668,0.1006560529612913,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,ALDH6A1,0.0343793948165342,0.0408450208756249,,,,1.0,0.9892653004321762,0.9820158929318276,,0.2075468225002816,0.1705996109158777,0.0,0.0,0.4511469521864529,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,ALS2CL,-0.0289247417010357,0.0344622491749813,,,,0.9967248908296944,0.912036701211069,0.9163982745530426,,0.1523324200229875,0.0395364284944324,0.0,0.0,0.2060596537683546,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,ANK2,-0.0202108319412591,-0.0135417971876328,,,,1.0,0.9892339544513457,0.9950310559006212,,0.1983136646603716,0.5933207705613379,0.0,0.0,0.7494883296671767,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,APOE,0.0239652421189049,0.0250321982840572,,,,0.9867105082888068,0.6813262090697355,0.9447869571174132,,0.5484568197158899,1.7029119605649323,0.0,0.0,0.7563896130568717,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,APOL1,0.0823987693039113,0.0851171025375898,0.2618095478766487,0.1766924453390588,0.1794107785727373,0.9939836672106755,0.8956109951554992,0.8944926469616042,0.8842490171426036,0.1618792359729704,0.0089083148116781,0.0093630490060351,0.0519734545259024,0.0494492653481513,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,AQP2,0.1488079928804676,0.1466216033352879,0.5923524720716793,0.4457308687363913,0.4435444791912116,0.9879466705482056,0.8998734207326967,0.8849377760984419,0.8921454000785638,0.6344437203383749,0.0060055027978155,0.5332859132852595,0.4543494496647445,0.0051165740987574,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,AQP3,0.1696972431091583,0.2051269446241133,,,,0.984381422112618,0.7731196054254008,0.6599534182764762,,0.2918247433828435,0.0122285773323121,0.0277695979433295,0.0836880046007618,0.0368527206672479,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,ARG2,0.1064829069958254,0.1096217904425296,0.3119180858378819,0.2022962953953522,0.2054351788420565,0.9898175340118917,0.908799317089556,0.8930182243980779,0.9176038219877246,0.1671284668860667,0.0018855342032676,0.0194530802569622,0.1032173901033592,0.0100045811172886,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,ASS1,0.2848224234551138,0.2787985806249455,,,,0.958041958041958,0.7836607836607836,0.7398157398157398,,0.3729737494585763,0.9467582435254556,0.0,0.0,0.7173867486418591,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,BHMT2,0.1654584385683872,0.1709025786656982,0.4250736407698757,0.2541710621041775,0.2596152022014885,0.9901277810723176,0.8655801885085898,0.8643627956096424,0.8508865009015927,0.2195595836325144,0.358454989950204,0.0,0.0,0.6201487061621748,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,BICDL1,0.112615255334577,0.1111326545814873,0.3331602730815611,0.2220276185000738,0.2205450177469841,0.9932481967410436,0.9013760838336748,0.8859042146444973,0.8871698080500959,0.1466185120585839,2.694393584124601e-05,0.0214268230105353,0.1274857646804622,0.0001603115992759,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,BOLA3,0.0862997061713888,0.0869685297387842,0.3388951035588453,0.251926573820061,0.2525953973874564,0.9926201466088344,0.9234951698010708,0.8946919900274762,0.9035226870702768,0.1381975844984635,0.002116262047045,0.0197846695831315,0.1235780946728729,0.0132184988232158,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,BTG2,0.029907458619256,0.0355495628287134,0.4078891625762759,0.3723395997475625,0.3779817039570198,0.9935611688954928,0.9083704804358592,0.9995047052996532,0.8956322248554981,0.2291570341799545,0.0063854408491288,0.2023874029878432,0.4621456839261848,0.0145809664278764,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,C1QBP,,,0.359997586274552,,,,,,0.8915437415067385,0.1528479557256986,0.0026724256492656,0.0278274859618878,0.1517742549509035,0.0145757116681141,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,CAPS,,,0.3551192738817187,,,,,,0.9061041159498288,0.1495600543841589,0.0007955979345002,0.0210954718302658,0.1230407320744191,0.0046403774746276,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,CCL2,0.0547047088171245,0.0385828312647059,,,,0.99851411589896,0.9905894006934126,0.990094105993066,,0.2271260215837498,0.0,0.0870775683789897,0.2771374075939615,0.0,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,CD34,,,0.2268877950101611,,,,,,0.8943922849038582,0.1394735431780905,0.0623625744837684,0.0,0.0,0.3089762883184566,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,CD68,0.0308870086302304,0.0312961710160577,0.282782813613208,0.2514866425971503,0.2518958049829776,0.9940431907306544,0.8829833051459534,0.8755678009600654,0.8745765040905698,0.1491764783460636,0.0086581727755287,0.0201978551510741,0.1134503781019631,0.0486325388368587,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,CDC42EP3,0.0788162529613349,0.079832607992921,0.2173013933419762,0.1374687853490551,0.1384851403806413,0.9914595428842076,0.9025613808791564,0.8838216126590788,0.899337653578181,0.1473401972583456,0.0148956588805951,0.0,0.0,0.0918148381935884,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,CLDN10,0.1085703083465078,0.1027191512926978,0.3242014572751224,0.2214823059824245,0.2156311489286146,0.9937109699133992,0.890674254877703,0.8795208560626616,0.877098247044509,0.2240085634659257,0.0104915169283977,0.0270450252231067,0.1034048225037952,0.0401136045105122,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,CLDN5,0.1334900111169512,0.1302124600777408,0.2456874181263866,0.1154749580486458,0.1121974070094353,0.9895923962788415,0.8978818335216281,0.8977561061606172,0.8998770974803716,0.1641598748255082,0.0010551148158117,0.0032598552639025,0.0193492106535928,0.0062627439509166,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,CLU,0.2025342274883317,0.1994967037668593,0.6235169629237647,0.4240202591569054,0.4209827354354329,0.9987668895480892,0.9507106216117712,0.9431354173092432,0.8807307295387475,0.5229598112024029,0.0717852086539966,0.4324437478766624,0.4209973487453892,0.0698851184017732,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,COL3A1,0.0745556004632015,0.0994111862254002,0.5694161929601362,0.470005006734736,0.4948605924969347,1.0,0.9902110348334604,0.9987287058225274,0.8365524006924706,0.2549163710197831,0.0783419284496694,0.239484702717921,0.4181364098789518,0.1367837374712083,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,COL4A1,0.0443225456617514,0.0265568939172931,,,,0.9895833333333334,0.8088541666666668,0.8666666666666667,,0.2709636949736579,0.0720287962379632,0.1042222522343775,0.2330474425581239,0.1610608713007708,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,COX7A1,0.2757069056904707,0.3551200346448982,0.536627794976374,0.1815077603314758,0.2609208892859033,0.9637860082304528,0.7440329218106996,0.8288065843621398,0.9003625629983503,0.2836051980029569,0.0018815017619152,0.1787354722413028,0.385021403585448,0.0040530200308705,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,CRIP1,0.168581317980289,0.1637590095988552,0.4420539429360733,0.2782949333372181,0.2734726249557843,0.985173313948424,0.8195990811458208,0.8253530922195921,0.8505065980743237,0.2490968771391754,0.0805901839427301,0.0,0.0,0.244444485259034,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,CXCL12,0.041836519678794,0.0547797680968495,,,,0.9932621408593948,0.9355453852021358,0.9900839054157132,,0.2524153888815733,0.0771405480573489,0.1295203363018433,0.2821324992196134,0.1680342735048998,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,DAB2,0.2241167373046363,0.2245911691399152,,,,0.9866908650937688,0.7689050211736238,0.7489413188142771,,0.2301001296627501,0.1267281385053861,0.0,0.0,0.3551516228127763,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,DDIT4,-0.003192444635533,0.0259354507350947,,,,1.0,0.9986938349007316,0.988244514106583,,0.2173830194578023,0.0116608087638816,0.058783555501606,0.2042319766145639,0.0405132013953616,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,DEFB1,0.1850111013463304,0.1823532512005738,,,,0.9808100134507018,0.7957122275611089,0.7319345121251706,,0.6663607052711925,0.0562748181651443,0.7890127906884896,0.5219552612310431,0.0372274540574768,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,DEPP1,0.0960411304563878,0.0885164876100987,0.2793070740519566,0.1907905864418578,0.1832659435955687,0.9930642346488436,0.8898754622934253,0.8838215264509964,0.8825942921085719,0.1471295715875588,0.0082331338444509,0.0181046807771371,0.1043693640215955,0.047462142736874,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,DPP4,0.1096660397460018,0.1009400076947692,0.2097652859561693,0.1088252782614001,0.1000992462101675,0.9976689976689976,0.9512709512709512,0.9309579309579308,0.8889213501452301,0.1397031252360054,0.0547022883513086,0.0,0.0,0.2813825363291128,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,DUSP6,-0.1010485312387229,-0.0749331523393637,,,,0.9965403208776824,0.927135974053817,0.9593805058667452,,0.1409924173119894,0.0164806977436067,0.0031654354470051,0.0197053287464388,0.1025949106988476,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,EFNB1,-0.0011366614031424,0.0097470225750666,,,,0.984664714903109,0.8282448069148195,0.8126306984525303,,0.1856344071633281,0.0409857818870694,0.0,0.0,0.1808567103346414,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,EMCN,0.2228820685664599,0.2362178065168121,0.3073252110334474,0.0711074045166352,0.0844431424669875,0.9819792341975228,0.8656555810266274,0.852961043152932,0.8863497111902987,0.2960693427091773,0.1441645429140193,0.0,0.0,0.3274726176744425,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,EMP1,0.1229440186082638,0.1386655121704664,,,,1.0,0.9727587914809313,0.978207033184745,,0.1306184550746722,0.0007348546579742,0.0130412506142741,0.0903167722034777,0.0050892128914599,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,ERMP1,0.1946304637979699,0.1707857167260237,,,,0.998001998001998,0.9316239316239316,0.938061938061938,,0.1401465978563625,0.0039504709239122,0.0196363740740106,0.1199289145314441,0.0241274528590224,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,FAM102A,0.0592175539077903,0.0591306834396431,0.4307974051937094,0.3716667217540662,0.3715798512859191,0.9908620034116598,0.9095831701591032,0.912025585764402,0.9081186146623688,0.154309652279955,0.0141739315517618,0.0284886492640937,0.1446328186279755,0.0719590336617011,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,FECH,0.0175468224998584,0.0160910422979167,,,,1.0,0.9545517914401228,0.958873553603792,,0.1385853734424041,0.0005048443915412,0.0191681399702671,0.1211192902303509,0.0031900014542409,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,FHL1,0.1038871959077161,0.1067307043535711,0.2719940695313435,0.1652633651777724,0.1681068736236274,0.99217272429048,0.8816860806896563,0.8730532207399682,0.8760383303216681,0.1487260815783884,0.017722116887795,0.0,0.0,0.1064722661530973,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,FN1,0.1109128302294267,0.1161874233830644,0.4129385377581342,0.2967511143750698,0.3020257075287075,0.986814809975432,0.8511000305922831,0.8482067595622508,0.8552186616577279,0.2961098754551881,0.3457666788939215,0.0,0.0,0.5386809606163973,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,FXYD4,0.2847165595374069,0.2934493611994082,,,,0.9952269952269952,0.9234099234099234,0.8903318903318903,,0.4346812908112904,0.0615533050531207,0.5644461774470468,0.5321546233791333,0.0580318853720244,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,G0S2,0.050936680471038,0.0420627155202703,0.3475054479504924,0.3054427324302221,0.2965687674794544,0.9896407145334069,0.9184272466664746,0.8835310724108291,0.9053476570399196,0.2233061861408982,0.0081762844275627,0.0460615787657483,0.1659613271343551,0.0294594117480687,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,GATA3,0.1462249054165804,0.1999199487141595,0.3425518748596933,0.1426319261455338,0.1963269694431129,0.9196187855223936,0.6517974469403195,0.6371659012253018,0.8952702130659579,0.1834002193321871,0.0240671104923087,0.0006892131896508,0.0033110330315392,0.1156202449551303,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,GPNMB,0.0494314571824506,0.0558873444938491,0.3024770925761069,0.2465897480822578,0.2530456353936563,0.9914589403533244,0.8776401157153223,0.865079323804862,0.8715245939360019,0.1442160506205187,0.0108153148631259,0.0242240503863941,0.1351370627705704,0.0603346616370416,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,HIBADH,0.0855305667102436,0.0920862369576878,,,,0.9958323314899414,0.9277069808447544,0.9063076059950308,,0.1724951456919623,0.0148818266657019,0.0095028709954299,0.0482673636548308,0.0755883711214261,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,HLA-DMB,0.0789617650819405,0.0816191152937452,0.3887862119099344,0.3071670966161892,0.3098244468279939,0.9923266366590792,0.863956773248161,0.8564284958742846,0.8539242427980572,0.1414480671768792,0.0072952724423885,0.0433254224981106,0.2255724565540402,0.0379826076971859,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,HLA-DRA,0.0813624103514463,0.0964951539722259,,,,0.9998397050573056,0.9815660815901258,0.9875771419411716,,0.4363889738214366,0.280467212097054,0.182207226472614,0.2026633760882613,0.3119548724056485,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,IER2,0.1479510014253039,0.0855081969748375,,,,0.9965589965589964,0.9489399489399488,0.9611499611499612,,0.2030069080442482,0.0287383828459423,0.0413735655491737,0.1514855696474371,0.1052229905346086,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,IER3,0.1829868183213205,0.1463886949059947,,,,0.9907969814099026,0.8631511135652494,0.8679366832321002,,0.2611034984121045,0.0162189152713221,0.0475464839376292,0.1463559124489963,0.0499244938191675,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,IFI30,0.067134735441558,0.062683071666193,,,,0.999777999778,0.944166944166944,0.971028971028971,,0.2003945582078563,0.0146375119037518,0.0635352019127026,0.2280784869342363,0.0525456985574186,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,IGFBP3,0.0508720364415639,0.0525434293856064,0.3971365328475392,0.3445931034619328,0.3462644964059752,0.9876430881720144,0.8628327801813882,0.8638354408936859,0.8889877504511218,0.2618831040912946,0.000408301477543,0.0624719991355047,0.1923615722417306,0.0012572274820026,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,IGFBP6,0.0732450509446853,0.0250510913372034,,,,0.9749280723386766,0.778325798054528,0.6292642827784628,,0.2231042009453201,0.013511767531946,0.1268869311931604,0.3490671774783741,0.0371710034340761,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,ITGA2,0.0264682279533114,0.0309119698937131,,,,0.999721176634602,0.9760211905757702,0.9860588317300988,,0.1309834674813844,0.0050886654869783,0.0176193926426329,0.114641276235548,0.0331096035825559,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,JUNB,,,0.3734953293200337,,,,,,0.8955711581333361,0.2309138482422544,0.0072990184623953,0.1109721117057461,0.3178032234116353,0.0209030139143524,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,KCNJ15,0.1658083251994815,0.1291913250770315,,,,0.9933399933399936,0.9136419136419136,0.8593628593628594,,0.2956515745234449,0.5402641379427637,0.0,0.0,0.6463141317786912,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,KLF2,0.282993224174912,0.2720996135517667,,,,0.9906759906759908,0.9123099123099124,0.9135309135309134,,0.2279579839528286,0.1891028768722883,0.0,0.0,0.4534179412044695,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,LAPTM5,0.1397766331889625,0.1504015579384762,0.4403557745207374,0.2899542165822612,0.3005791413317749,0.995291526149236,0.8910284850488678,0.8718473310099066,0.8627668763269777,0.183745918770561,0.0071190426474901,0.0647958438206707,0.2534445737983496,0.0278456552651579,25,26,24,1,
indiana,INDIANA_KIDNEY,resnet50,LGMN,0.1702437091472532,0.1451158528319957,,,,0.9948939948939948,0.9234099234099234,0.8837828837828838,,0.2716340938188042,0.2079732783741046,0.0,0.0,0.4336323635376753,25,26,24,1,
