arm,task,encoder,design,method,fold,coverage,width_mean,width_median_of_cells,interval_score,miss_above,miss_below,width_mean_spotgene,width_median_spotgene,n_T,n_C,n_eff
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_28-12265,0.9142784523849822,1.6872723792222912,1.6872723792222912,2.181858493332778,0.0822166367647224,0.0035049108502952,1.687272379222291,1.56849529016874,15799.666666666666,11470.333333333334,11470.333333333334
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10012,0.8984036144578313,1.697447188737794,1.697447188737794,2.4150783376831995,0.0959036144578313,0.0056927710843373,1.697447188737794,1.534963140614838,15576.0,14130.666666666666,14130.666666666666
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10013,0.95321446260525,1.6135456632538243,1.6135456632538243,1.8360772852835296,0.0344824170381376,0.0123031203566121,1.6135456632538248,1.480162548567935,16135.0,12195.333333333334,12195.333333333334
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10280,0.8795039322444042,1.6280101990371876,1.6280101990371876,2.191531165329266,0.0517604355716878,0.068735632183908,1.628010199037188,1.4920038873030723,14987.0,13810.0,13810.0
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10282,0.8897416349004659,1.6059527288032482,1.6059527288032482,2.1591814454976657,0.0744938585345192,0.0357645065650148,1.6059527288032485,1.5438603769780948,16135.0,11724.333333333334,11724.333333333334
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_29-10404,0.9170962962962964,1.6761347413786518,1.6761347413786518,2.183438901582587,0.0737333333333333,0.0091703703703703,1.6761347413786514,1.603223130484454,16135.0,11138.333333333334,11138.333333333334
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_30-10125,0.870935400516796,1.5279336228651434,1.5279336228651434,2.2047519969732075,0.1067390180878553,0.0223255813953488,1.5279336228651434,1.4050382993695023,16135.0,12317.333333333334,12317.333333333334
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_30-10631,0.8948541666666667,1.5802080573155746,1.580208057315575,2.3073578233439727,0.08409375,0.0210520833333333,1.5802080573155746,1.5027904204090874,15917.333333333334,12903.0,12903.0
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_30-10929,0.8118725099601592,1.5570262503710826,1.5570262503710826,3.116411004565361,0.168804780876494,0.0193227091633466,1.5570262503710826,1.415705378006449,16135.0,13339.333333333334,13339.333333333334
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_31-10042,0.8765723793677204,1.5596211173331866,1.5596211173331866,2.384068258869861,0.1132556849694952,0.0101719356627842,1.5596211173331866,1.4330882014914563,16135.0,13102.666666666666,13102.666666666666
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_31-10221,0.907111959287532,1.6222058760708444,1.6222058760708444,2.174533533751108,0.0815267175572519,0.0113613231552162,1.6222058760708449,1.4592667711610925,16135.0,11288.0,11288.0
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_32-10003,0.7869467787114846,1.5927132236840416,1.5927132236840416,3.3658769228877543,0.2055088702147526,0.0075443510737628,1.5927132236840418,1.5028010836102608,15923.333333333334,12543.666666666666,12543.666666666666
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_32-10074,0.8860066006600661,1.6786003695889595,1.678600369588959,2.387922113229268,0.1057205720572057,0.0082728272827282,1.678600369588959,1.5612551815632203,16135.0,10183.333333333334,10183.333333333334
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_33-10331,0.8482563338301042,1.5123269748407984,1.5123269748407984,2.5242197063712535,0.1282066567312469,0.0235370094386487,1.5123269748407984,1.3873058655712844,16135.0,13627.333333333334,13627.333333333334
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_IU-13437,0.9221473354231976,1.7813069200176157,1.7813069200176157,2.1568459948902494,0.0384482758620689,0.0394043887147335,1.7813069200176157,1.5892765770334405,15267.0,13221.0,13221.0
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_IU-F52,0.957084483710657,1.6762398334551305,1.6762398334551305,1.9255023369112692,0.0334842628382109,0.0094312534511319,1.6762398334551298,1.5664685011994697,15296.0,12207.0,12207.0
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_IU-F59,0.8837318237318237,1.677776016398726,1.677776016398726,2.5390040642966274,0.1058186258186258,0.0104495504495504,1.677776016398726,1.5675677007105042,15350.666666666666,12457.666666666666,12457.666666666666
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_IU-M32,0.918515128400712,1.599167737359612,1.599167737359612,1.9986799346278852,0.0711975591151792,0.0102873124841088,1.599167737359612,1.4475183720623437,14484.333333333334,13538.333333333334,13538.333333333334
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_atlas_IU-M61,0.9388362587160376,1.7828903325850938,1.7828903325850938,2.182636025011325,0.0527658892361945,0.0083978520477678,1.7828903325850938,1.5909823339253286,15992.333333333334,9291.0,9291.0
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_papilla_20-0034,0.917504530879688,1.6245759062185094,1.6245759062185094,1.9333375461723203,0.037604907291231,0.0448905618290812,1.6245759062185094,1.5095939513432428,16006.666666666666,11896.0,11896.0
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_papilla_KRP428,0.8233291925465839,1.5462669096783292,1.5462669096783292,3.1617046063638843,0.1604223602484472,0.0162484472049689,1.5462669096783292,1.4614149658457,14323.333333333334,16205.666666666666,16205.666666666666
indiana,INDIANA_KIDNEY,resnet50,a4b_k10,pooled_quantile,kidVis_papilla_M50,0.8026880394574599,1.6156834651417542,1.6156834651417542,3.0219709826576757,0.1253568982052335,0.0719550623373064,1.615683465141754,1.4819419657476731,15747.666666666666,11394.666666666666,11394.666666666666
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_21-015,0.8816403785488959,1.5087063581013689,1.5087063581013689,2.114379775409503,0.1092744479495268,0.0090851735015772,1.5087063581013689,1.3400903216959892,16135.0,6646.333333333333,6646.333333333333
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_21-019,0.8900939423388404,1.5799594101610792,1.5799594101610792,2.1746559278550683,0.0996760609005507,0.010229996760609,1.5799594101610792,1.4966322979290807,16135.0,8737.333333333334,8737.333333333334
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_27-10066,0.8563292181069958,1.7081830219356078,1.7081830219356078,2.73463121283106,0.13919341563786,0.004477366255144,1.7081830219356078,1.5461801037844818,16135.0,7901.333333333333,7901.333333333333
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_28-12265,0.8824247736398645,1.5006210120177803,1.5006210120177803,2.172891607131253,0.1057189684715834,0.0118562578885519,1.5006210120177803,1.3672141713889343,16135.0,7690.333333333333,7690.333333333333
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_29-10012,0.8758634538152611,1.5394892546015335,1.5394892546015335,2.4412637636415573,0.1164959839357429,0.0076405622489959,1.5394892546015333,1.361705008716248,16135.0,7068.333333333333,7068.333333333333
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_29-10013,0.9534422981674098,1.64882155941239,1.64882155941239,1.882414051561338,0.0414264487369985,0.0051312530955918,1.6488215594123905,1.50301806358525,16135.0,4784.666666666667,4784.666666666667
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_29-10280,0.8759225650332728,1.563977819288504,1.563977819288504,2.101511645581684,0.0564186327888687,0.0676588021778584,1.563977819288504,1.4305099180453116,16135.0,7334.0,7334.0
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_29-10282,0.8575942397289285,1.5311898269815682,1.5311898269815682,2.231461558859133,0.0866581956797967,0.0557475645912748,1.5311898269815682,1.3926645949125946,16135.0,9195.0,9195.0
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_29-10404,0.9044444444444444,1.599830048145633,1.599830048145633,2.181399314580131,0.0836148148148148,0.0119407407407407,1.599830048145633,1.4903394238796543,16135.0,6047.333333333333,6047.333333333333
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_30-10125,0.8641447028423772,1.5724346128747235,1.5724346128747235,2.2679687212778217,0.0996899224806201,0.0361653746770025,1.5724346128747235,1.4588776907899783,16135.0,9294.0,9294.0
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_30-10631,0.8964270833333332,1.599883941235201,1.599883941235201,2.3218438209407313,0.0888125,0.0147604166666666,1.5998839412352008,1.4485474963390743,16135.0,5302.0,5302.0
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_30-10929,0.8327755644090306,1.6989289377009162,1.6989289377009162,3.1002890042600697,0.1518061088977423,0.015418326693227,1.6989289377009162,1.5872261598345163,16135.0,7010.666666666667,7010.666666666667
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_31-10042,0.9037493067110371,1.7097776549006931,1.7097776549006931,2.3279831249231067,0.0906821963394342,0.0055684969495285,1.7097776549006931,1.5978709909452211,16135.0,5200.0,5200.0
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_31-10221,0.9044529262086513,1.6135247562095745,1.6135247562095745,2.1789082566007534,0.083676844783715,0.0118702290076335,1.6135247562095745,1.465262259305535,16135.0,7288.666666666667,7288.666666666667
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_32-10003,0.7760410830999066,1.562157380562163,1.562157380562163,3.419523846315247,0.2148832866479925,0.0090756302521008,1.562157380562163,1.4114434723673692,16135.0,7955.0,7955.0
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_32-10074,0.872981298129813,1.5716787548711677,1.5716787548711677,2.3921931782832218,0.1183718371837183,0.0086468646864686,1.5716787548711677,1.424838615075133,16135.0,7123.333333333333,7123.333333333333
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_33-10331,0.8346746150024839,1.4739854402333392,1.4739854402333392,2.564763394458194,0.1384699453551912,0.0268554396423248,1.4739854402333392,1.3470830762905148,16135.0,9175.666666666666,9175.666666666666
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_IU-13437,0.8941849529780564,1.6747584420916546,1.6747584420916546,2.19411392815034,0.048098223615465,0.0577168234064785,1.6747584420916544,1.5215577511877212,16135.0,6070.666666666667,6070.666666666667
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_IU-F52,0.947734216823118,1.6658570290950057,1.665857029095006,1.97661119720308,0.0351150377323762,0.0171507454445058,1.6658570290950057,1.552954493146936,16135.0,8511.0,8511.0
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_IU-F59,0.8680808080808081,1.6642242963807528,1.6642242963807528,2.6924663822208976,0.1253812853812853,0.0065379065379065,1.6642242963807523,1.5359986097325715,16135.0,5119.0,5119.0
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_IU-M32,0.9159318586320876,1.6158379340409847,1.6158379340409847,2.0423258914631326,0.079997457411645,0.0040706839562674,1.6158379340409847,1.4650816766608978,16135.0,7435.333333333333,7435.333333333333
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_atlas_IU-M61,0.9260575458844272,1.7095023089965151,1.7095023089965151,2.136500222211382,0.0544938687184419,0.0194485853971307,1.7095023089965151,1.5377754344869448,16135.0,6381.666666666667,6381.666666666667
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_papilla_20-0034,0.8811571169664018,1.5217914731374889,1.5217914731374889,1.94153297636556,0.0388819183047539,0.0799609647288442,1.5217914731374889,1.3408670185541596,16135.0,7177.666666666667,7177.666666666667
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_papilla_KRP428,0.8174741200828156,1.587874918491715,1.587874918491715,3.1016696129047863,0.1545921325051759,0.0279337474120082,1.587874918491715,1.4369026512203005,16135.0,6544.333333333333,6544.333333333333
indiana,INDIANA_KIDNEY,resnet50,donor,pooled_quantile,kidVis_papilla_M50,0.8018824496506373,1.4291784462532295,1.4291784462532295,3.0170007984213947,0.1702836004932182,0.0278339498561446,1.4291784462532295,1.2587794171270803,16135.0,9919.666666666666,9919.666666666666
indiana,INDIANA_KIDNEY,resnet50,random,pooled_quantile,0,0.8842402166087158,1.44476132756619,1.44476132756619,2.1709970943397168,0.1021069783632123,0.0136528050280719,1.44476132756619,1.2992099666277632,16135.0,4654.0,4654.0
indiana,INDIANA_KIDNEY,resnet50,random,pooled_quantile,1,0.8845272236831647,1.4484034916095887,1.4484034916095887,2.183328503132338,0.1025479916157529,0.0129247847010823,1.4484034916095887,1.3078169846470462,16135.0,5217.0,5217.0
indiana,INDIANA_KIDNEY,resnet50,random,pooled_quantile,2,0.8881555497736432,1.4337033467985396,1.4337033467985396,2.138310077382757,0.0985555152449276,0.0132889349814291,1.4337033467985396,1.29683066011023,16135.0,5519.0,5519.0
indiana,INDIANA_KIDNEY,resnet50,random,pooled_quantile,3,0.8839868287424684,1.434044037915997,1.434044037915997,2.16888717489744,0.1029072393321923,0.0131059319253391,1.434044037915997,1.2857848031006047,16135.0,4992.0,4992.0
indiana,INDIANA_KIDNEY,resnet50,random,pooled_quantile,4,0.886859916256118,1.4490106223146235,1.4490106223146235,2.1613526144961677,0.0992922642194453,0.0138478195244367,1.4490106223146235,1.286180500600062,16135.0,5412.0,5412.0
indiana,INDIANA_KIDNEY,resnet50,random,pooled_quantile,5,0.8914055423086105,1.4533707589758422,1.4533707589758422,2.128121482101495,0.0946395919264039,0.0139548657649855,1.4533707589758422,1.292413627391467,16135.0,5634.0,5634.0
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_21-015,0.9920785138450756,2.9716954456418088,2.9716954456418088,2.9992657996733514,0.0076480897301086,0.0002733964248159,2.9716954456418097,2.8606296525985484,15969.666666666666,12637.0,7965.802447336943
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_21-019,0.9938062844185294,3.0825968891770077,3.0825968891770077,3.1096256921513983,0.0060576611597019,0.0001360544217687,3.0825968891770077,2.900188399003261,15072.666666666666,11810.333333333334,7027.732726396846
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_27-10066,0.9773991769547328,2.9985554039813356,2.9985554039813356,3.1142144019725166,0.0226008230452674,0.0,2.9985554039813356,2.8079725231317076,15754.0,13727.666666666666,8617.962447303524
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_28-12265,0.9932627131621752,2.981556320640672,2.981556320640672,3.0090635193704753,0.0066498458155815,8.744102224350014e-05,2.981556320640673,2.8667785160396018,15799.666666666666,11470.333333333334,7202.332988384696
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10012,0.9912851405622488,3.188060723893205,3.1880607238932046,3.2385739593315273,0.0086746987951807,4.0160642570281125e-05,3.1880607238932046,3.0343146602238917,15576.0,14130.666666666666,8042.812993353967
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10013,0.9970183259039128,2.8999711755404913,2.8999711755404913,2.9114278185646927,0.0024269440316988,0.0005547300643883,2.8999711755404913,2.7458967849315545,16135.0,12195.333333333334,7483.456131298721
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10280,0.9941076830006048,2.950643409154044,2.9506434091540448,2.979180761295847,0.0049001814882032,0.0009921355111917,2.9506434091540448,2.7907671596692665,14987.0,13810.0,8276.477453870715
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10282,0.9944430326132996,3.0361155605219907,3.0361155605219907,3.0583115896416877,0.0047776365946632,0.0007793307920372,3.0361155605219907,2.934826030295547,16135.0,11724.333333333334,6969.957734824224
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_29-10404,0.9941333333333334,3.113502274963926,3.113502274963926,3.139515691761178,0.0056888888888888,0.0001777777777777,3.1135022749639263,2.998211386046678,16135.0,11138.333333333334,7479.999599939241
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_30-10125,0.992299741602067,2.9659769228646216,2.965976922864621,2.996358180080622,0.0070387596899224,0.0006614987080103,2.965976922864621,2.7166385111653177,16135.0,12317.333333333334,7670.721478583228
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_30-10631,0.9913854166666668,2.9587918132572923,2.9587918132572923,3.007231761353886,0.0079166666666666,0.0006979166666666,2.9587918132572923,2.822508424288453,15917.333333333334,12903.0,7500.045955189577
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_30-10929,0.969734395750332,2.97551922779226,2.97551922779226,3.1536137359464167,0.0299203187250995,0.0003452855245683,2.9755192277922604,2.8107064145778207,16135.0,13339.333333333334,8087.589222026458
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_31-10042,0.9884525790349418,3.013760511253095,3.013760511253095,3.079534015033764,0.0115141430948419,3.327787021630615e-05,3.013760511253095,2.891826142538369,16135.0,13102.666666666666,7638.014999446594
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_31-10221,0.9922519083969464,2.9503723420889885,2.9503723420889885,2.9865754327915393,0.0076717557251908,7.633587786259542e-05,2.9503723420889885,2.7906519422240694,16135.0,11288.0,7437.95911472811
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_32-10003,0.9727357609710552,3.0770988048118464,3.0770988048118464,3.2201468304327907,0.0272082166199813,5.602240896358544e-05,3.0770988048118464,2.908792000114266,15923.333333333334,12543.666666666666,7761.845717247271
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_32-10074,0.9891089108910892,3.065224871553788,3.0652248715537884,3.112098524096838,0.0105610561056105,0.0003300330033003,3.065224871553788,2.8428501726777284,16135.0,10183.333333333334,7111.292979088408
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_33-10331,0.9892995529061104,2.9644608915135344,2.9644608915135344,3.020044139725609,0.0103030303030303,0.0003974167908594,2.9644608915135344,2.8058759719151265,16135.0,13627.333333333334,7925.069454353882
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_IU-13437,0.9958881922675026,3.07271221125398,3.0727122112539806,3.0925778892542923,0.0029519331243469,0.0011598746081504,3.07271221125398,2.875932224231605,15267.0,13221.0,7795.872666747556
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_IU-F52,0.996797349530646,3.062690483480021,3.062690483480021,3.0786224656672836,0.0029596907785753,0.0002429596907785,3.062690483480021,2.833863212500321,15296.0,12207.0,7067.477508297431
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_IU-F59,0.9797313797313796,3.078086247621958,3.078086247621958,3.2003535742063076,0.0202686202686202,0.0,3.0780862476219575,2.9147319951422097,15350.666666666666,12457.666666666666,7619.4403404140685
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_IU-M32,0.9957208237986273,2.930099480483465,2.930099480483465,2.948131659415582,0.003996948893974,0.0002822273073989,2.9300994804834644,2.786410701038008,14484.333333333334,13538.333333333334,8366.646409826148
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_atlas_IU-M61,0.9898196681894684,2.9811719848998877,2.9811719848998877,3.044227040232587,0.0085565440410355,0.0016237877694958,2.9811719848998877,2.734457045745312,15992.333333333334,9291.0,7115.397905209477
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_papilla_20-0034,0.9959486965007668,2.9590097067914116,2.9590097067914116,2.9756635632178283,0.0023644221385752,0.001686881360658,2.9590097067914125,2.764411790738645,16006.666666666666,11896.0,7379.220518113212
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_papilla_KRP428,0.9652919254658384,2.959763308207998,2.959763308207998,3.1891312048745863,0.0345921325051759,0.0001159420289855,2.959763308207998,2.78672036105662,14323.333333333334,16205.666666666666,9043.984824383831
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,hcp_w3,kidVis_papilla_M50,0.9728784765036306,3.016525544669736,3.016525544669736,3.200553718936519,0.0269242361967392,0.00019728729963,3.016525544669736,2.8449321710940674,15747.666666666666,11394.666666666666,6643.714016404322
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_21-015,0.8921556256572029,1.5477615868405143,1.5477615868405143,2.088802821145653,0.0936487907465825,0.0141955835962145,1.547761586840514,1.4503157937249036,15969.666666666666,12637.0,12637.0
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_21-019,0.9082086167800454,1.6332104836740926,1.6332104836740926,2.107132045966654,0.0835827664399093,0.0082086167800453,1.6332104836740922,1.459472376256149,15072.666666666666,11810.333333333334,11810.333333333334
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_27-10066,0.8440658436213991,1.593337448388081,1.5933374483880804,2.648149079344605,0.1486584362139917,0.007275720164609,1.5933374483880804,1.4473536501270023,15754.0,13727.666666666666,13727.666666666666
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_28-12265,0.9087502115703598,1.578757723592493,1.5787577235924928,2.08282774064973,0.0836052637093563,0.0076445247202838,1.5787577235924928,1.4943278282498145,15799.666666666666,11470.333333333334,11470.333333333334
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10012,0.8948694779116466,1.6576673983673842,1.6576673983673842,2.324173107789917,0.0917570281124498,0.0133734939759036,1.6576673983673842,1.5490798818119382,15576.0,14130.666666666666,14130.666666666666
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10013,0.943308568598316,1.5683026267785731,1.5683026267785731,1.8047660354696864,0.0286181277860326,0.0280733036156513,1.5683026267785731,1.469087552020845,16135.0,12195.333333333334,12195.333333333334
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10280,0.9069207501512402,1.5735076483505928,1.5735076483505928,1.9901744147388127,0.0492316999395039,0.0438475499092559,1.5735076483505928,1.4554597777013576,14987.0,13810.0,13810.0
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10282,0.8830495552731893,1.5863380024453182,1.586338002445318,2.124589203930692,0.0712579415501906,0.04569250317662,1.586338002445318,1.5497897588313216,16135.0,11724.333333333334,11724.333333333334
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_29-10404,0.918325925925926,1.6370085005377797,1.6370085005377797,2.0379864079636776,0.0597185185185185,0.0219555555555555,1.6370085005377797,1.567570057169018,16135.0,11138.333333333334,11138.333333333334
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_30-10125,0.8680413436692507,1.514954963581199,1.5149549635811983,2.1773956701857826,0.0989870801033591,0.0329715762273901,1.514954963581199,1.3975024707736334,16135.0,12317.333333333334,12317.333333333334
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_30-10631,0.8888854166666667,1.5747876663992753,1.5747876663992753,2.153715405415786,0.0603020833333333,0.0508125,1.5747876663992753,1.5001010480037238,15917.333333333334,12903.0,12903.0
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_30-10929,0.8103320053120849,1.520443875774707,1.520443875774707,2.963885937975129,0.1615139442231075,0.0281540504648074,1.5204438757747072,1.3852624916342082,16135.0,13339.333333333334,13339.333333333334
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_31-10042,0.8749972268441487,1.5599309295574983,1.5599309295574983,2.330994307644473,0.1167720465890183,0.008230726566833,1.5599309295574988,1.4367225337120493,16135.0,13102.666666666666,13102.666666666666
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_31-10221,0.9076717557251908,1.5779201057335832,1.5779201057335832,2.0501501612284794,0.0783078880407124,0.0140203562340966,1.5779201057335832,1.4508881338695758,16135.0,11288.0,11288.0
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_32-10003,0.7961344537815126,1.578731083853688,1.578731083853688,3.179250974149886,0.1949953314659196,0.0088702147525676,1.5787310838536877,1.483117393964949,15923.333333333334,12543.666666666666,12543.666666666666
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_32-10074,0.8841364136413641,1.650101238447489,1.650101238447489,2.3225564884382135,0.1025082508250825,0.0133553355335533,1.650101238447489,1.5286208232560825,16135.0,10183.333333333334,10183.333333333334
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_33-10331,0.8483358171882762,1.491599769789422,1.491599769789422,2.3631892518553093,0.1091703924490809,0.0424937903626428,1.4915997697894217,1.3695278911859292,16135.0,13627.333333333334,13627.333333333334
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_IU-13437,0.9348171368861026,1.7078520489565587,1.7078520489565587,2.0271783723598484,0.0360501567398119,0.0291327063740856,1.7078520489565587,1.5716860167836944,15267.0,13221.0,13221.0
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_IU-F52,0.9570679182771948,1.6507212436862055,1.6507212436862055,1.8748303147286385,0.0312865819988956,0.0116454997239094,1.6507212436862055,1.5777127806736708,15296.0,12207.0,12207.0
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_IU-F59,0.8724919524919525,1.5787253014192846,1.5787253014192846,2.5312535631261524,0.1217515817515817,0.0057564657564657,1.5787253014192846,1.4940727945643,15350.666666666666,12457.666666666666,12457.666666666666
indiana,INDIANA_KIDNEY,uni_v2,a4b_k10,pooled_quantile,kidVis_atlas_IU-M32,0.9177065853038392,1.5624783746587605,1.5624783746587605,1.9369417668821256,0.0683346046275108,0.0139588100686498,1.5624783746587605,1.4245409872362778,14484.333333333334,13538.333333333334,13538.333333333334
