encoder,task,fold,gene,pearson,n_train,n_test
hoptimus0,COAD,1,TMIGD1,0.3643638299587634,10572,5079
hoptimus0,COAD,1,TYMS,0.85815634605721,10572,5079
hoptimus0,COAD,1,UGT2B17,0.23583859732218354,10572,5079
hoptimus0,HCC,0,AC092069.1,0.06397225471567748,1941,2255
hoptimus0,HCC,0,ACTA2,0.132860957597758,1941,2255
hoptimus0,HCC,0,AEBP1,0.16220685441464872,1941,2255
hoptimus0,HCC,0,ASPM,0.03794595595680992,1941,2255
hoptimus0,HCC,0,BEST1,-0.05600065317045165,1941,2255
hoptimus0,HCC,0,C11orf96,0.0835824544384149,1941,2255
hoptimus0,HCC,0,CAVIN3,0.15617716312237065,1941,2255
hoptimus0,HCC,0,CCL21,0.007432780800797414,1941,2255
hoptimus0,HCC,0,CCN1,0.022883540757179584,1941,2255
hoptimus0,HCC,0,CXCL10,0.0988446454098363,1941,2255
hoptimus0,HCC,0,CXCL9,0.06971183292454615,1941,2255
hoptimus0,HCC,0,CYP2E1,-0.017612823349120652,1941,2255
hoptimus0,HCC,0,ELN,0.17081691488567605,1941,2255
hoptimus0,HCC,0,ETNPPL,0.1537817904855809,1941,2255
hoptimus0,HCC,0,FBLN2,0.11572515200157693,1941,2255
hoptimus0,HCC,0,FBLN5,0.06639423345370105,1941,2255
hoptimus0,HCC,0,GJA4,0.15076290885943738,1941,2255
hoptimus0,HCC,0,HAMP,-0.04193234513510615,1941,2255
hoptimus0,HCC,0,HBB,-0.019897679022826308,1941,2255
hoptimus0,HCC,0,IGFBP5,0.10803721985088865,1941,2255
hoptimus0,HCC,0,IGHA1,0.016018165499655377,1941,2255
hoptimus0,HCC,0,IGHG1,0.04652136320378687,1941,2255
hoptimus0,HCC,0,IGHM,-0.011880684766274567,1941,2255
hoptimus0,HCC,0,IGKC,0.1390682565010747,1941,2255
hoptimus0,HCC,0,IGLC1,-0.09009670341941581,1941,2255
hoptimus0,HCC,0,IGLC2,0.16839896842427715,1941,2255
hoptimus0,HCC,0,JAG1,0.1314516346074109,1941,2255
hoptimus0,HCC,0,LRRC75A,0.17429055541899968,1941,2255
hoptimus0,HCC,0,LTBP2,0.15143033948277151,1941,2255
hoptimus0,HCC,0,MCAM,0.08774254039862937,1941,2255
hoptimus0,HCC,0,MFAP4,0.13422836601666976,1941,2255
hoptimus0,HCC,0,MGP,0.1532789117431156,1941,2255
hoptimus0,HCC,0,MUSTN1,0.14438630203020222,1941,2255
hoptimus0,HCC,0,MYL9,0.15841945146632513,1941,2255
hoptimus0,HCC,0,NDUFA4L2,0.07338228866371929,1941,2255
hoptimus0,HCC,0,PDE9A,0.03932525475551414,1941,2255
hoptimus0,HCC,0,PDZK1IP1,-0.4938335907842165,1941,2255
hoptimus0,HCC,0,PHKG1,0.09453421006591102,1941,2255
hoptimus0,HCC,0,PPP1R14A,0.12784306067629428,1941,2255
hoptimus0,HCC,0,PRELP,0.10799572718557544,1941,2255
hoptimus0,HCC,0,PTGDS,-0.1474632776801267,1941,2255
hoptimus0,HCC,0,RBP7,0.19221980503398925,1941,2255
hoptimus0,HCC,0,RND1,0.10716398407874522,1941,2255
hoptimus0,HCC,0,S100A4,0.12002795076349934,1941,2255
hoptimus0,HCC,0,SPARCL1,0.2341860407891374,1941,2255
hoptimus0,HCC,0,TAGLN,0.21471929874653725,1941,2255
hoptimus0,HCC,0,TCEAL9,-0.1499935565277304,1941,2255
hoptimus0,HCC,0,TPM2,0.11082343627305451,1941,2255
hoptimus0,HCC,0,TRBC2,0.05661701544135406,1941,2255
hoptimus0,HCC,0,TSPAN13,0.12016651077058564,1941,2255
hoptimus0,HCC,1,AC092069.1,0.1062508089632509,2255,1941
hoptimus0,HCC,1,ACTA2,0.18217584689159036,2255,1941
hoptimus0,HCC,1,AEBP1,0.2187355567302045,2255,1941
hoptimus0,HCC,1,ASPM,0.06119674448632642,2255,1941
hoptimus0,HCC,1,BEST1,-0.029492278733708,2255,1941
hoptimus0,HCC,1,C11orf96,0.04939564608562425,2255,1941
hoptimus0,HCC,1,CAVIN3,0.09343757751150711,2255,1941
hoptimus0,HCC,1,CCL21,0.05291536536346984,2255,1941
hoptimus0,HCC,1,CCN1,-0.07690973328509584,2255,1941
hoptimus0,HCC,1,CXCL10,-0.008774713051990476,2255,1941
hoptimus0,HCC,1,CXCL9,-0.036164047373501075,2255,1941
hoptimus0,HCC,1,CYP2E1,0.0415212829274374,2255,1941
hoptimus0,HCC,1,ELN,0.18964844754910837,2255,1941
hoptimus0,HCC,1,ETNPPL,-0.01617559631020054,2255,1941
hoptimus0,HCC,1,FBLN2,0.19009842309196218,2255,1941
hoptimus0,HCC,1,FBLN5,0.09692778131114563,2255,1941
hoptimus0,HCC,1,GJA4,0.10294806728044585,2255,1941
hoptimus0,HCC,1,HAMP,0.16180528152937496,2255,1941
hoptimus0,HCC,1,HBB,0.056085395962812735,2255,1941
hoptimus0,HCC,1,IGFBP5,0.08777184513998318,2255,1941
hoptimus0,HCC,1,IGHA1,0.019019128534119648,2255,1941
hoptimus0,HCC,1,IGHG1,-0.07281135099182552,2255,1941
hoptimus0,HCC,1,IGHM,0.09992596850485237,2255,1941
hoptimus0,HCC,1,IGKC,0.077547013059992,2255,1941
hoptimus0,HCC,1,IGLC1,0.06997964461789624,2255,1941
hoptimus0,HCC,1,IGLC2,0.13096440833523984,2255,1941
hoptimus0,HCC,1,JAG1,0.12602353488449425,2255,1941
hoptimus0,HCC,1,LRRC75A,0.16423312146137617,2255,1941
hoptimus0,HCC,1,LTBP2,0.017527601317051254,2255,1941
hoptimus0,HCC,1,MCAM,0.07841154894081119,2255,1941
hoptimus0,HCC,1,MFAP4,0.15052768369175631,2255,1941
hoptimus0,HCC,1,MGP,0.2404429279088414,2255,1941
hoptimus0,HCC,1,MUSTN1,0.05562794941551727,2255,1941
hoptimus0,HCC,1,MYL9,0.2792648072652178,2255,1941
hoptimus0,HCC,1,NDUFA4L2,0.09511597791481391,2255,1941
hoptimus0,HCC,1,PDE9A,-0.047572205354463395,2255,1941
hoptimus0,HCC,1,PDZK1IP1,-0.07956968923511124,2255,1941
hoptimus0,HCC,1,PHKG1,0.06521394665267266,2255,1941
hoptimus0,HCC,1,PPP1R14A,0.09398749867482122,2255,1941
hoptimus0,HCC,1,PRELP,0.130725306321495,2255,1941
hoptimus0,HCC,1,PTGDS,0.040378045678806,2255,1941
hoptimus0,HCC,1,RBP7,0.056904692465434045,2255,1941
hoptimus0,HCC,1,RND1,0.03972851849138181,2255,1941
hoptimus0,HCC,1,S100A4,0.12294754304154243,2255,1941
hoptimus0,HCC,1,SPARCL1,0.20597826766363989,2255,1941
hoptimus0,HCC,1,TAGLN,0.28601846455598307,2255,1941
hoptimus0,HCC,1,TCEAL9,0.028025983362474916,2255,1941
hoptimus0,HCC,1,TPM2,0.19489703009716788,2255,1941
hoptimus0,HCC,1,TRBC2,0.0777272484059073,2255,1941
hoptimus0,HCC,1,TSPAN13,-0.030016324387305737,2255,1941
hoptimus0,IDC,0,ABCC11,0.6924151174080687,14775,20761
hoptimus0,IDC,0,ADH1B,0.07739278840347946,14775,20761
hoptimus0,IDC,0,ADIPOQ,0.28177505890917365,14775,20761
hoptimus0,IDC,0,ANKRD30A,0.20223421230939975,14775,20761
hoptimus0,IDC,0,AQP1,0.5583532465774126,14775,20761
hoptimus0,IDC,0,AQP3,0.41207524369937826,14775,20761
hoptimus0,IDC,0,CCR7,0.32283780957413233,14775,20761
hoptimus0,IDC,0,CD3E,0.5696590509974848,14775,20761
hoptimus0,IDC,0,CEACAM6,0.6045067769413864,14775,20761
hoptimus0,IDC,0,CEACAM8,0.12402912508547607,14775,20761
hoptimus0,IDC,0,CLIC6,0.8547919553288306,14775,20761
hoptimus0,IDC,0,CYTIP,0.41613508529107424,14775,20761
hoptimus0,IDC,0,DST,0.7944780456106217,14775,20761
hoptimus0,IDC,0,ERBB2,0.9039474053271066,14775,20761
hoptimus0,IDC,0,ESR1,0.8416845876022608,14775,20761
hoptimus0,IDC,0,FASN,0.8893722779692071,14775,20761
hoptimus0,IDC,0,GATA3,0.8882554256403793,14775,20761
hoptimus0,IDC,0,IL2RG,0.4853831208808696,14775,20761
hoptimus0,IDC,0,IL7R,0.46137541040352303,14775,20761
hoptimus0,IDC,0,KIT,0.32490196814898803,14775,20761
hoptimus0,IDC,0,KLF5,0.6054517761338755,14775,20761
hoptimus0,IDC,0,KRT14,0.47849808279557127,14775,20761
hoptimus0,IDC,0,KRT5,0.426359530775317,14775,20761
hoptimus0,IDC,0,KRT6B,0.39711748394040514,14775,20761
hoptimus0,IDC,0,MMP1,0.35488657352027037,14775,20761
hoptimus0,IDC,0,MMP12,0.28386154529171603,14775,20761
hoptimus0,IDC,0,MS4A1,0.19320980452501357,14775,20761
hoptimus0,IDC,0,MUC6,0.14631973848325158,14775,20761
hoptimus0,IDC,0,MYBPC1,0.24498306194688776,14775,20761
hoptimus0,IDC,0,MYH11,0.4389375401623324,14775,20761
hoptimus0,IDC,0,MYLK,0.7541467352228917,14775,20761
hoptimus0,IDC,0,OPRPN,0.04464180956313789,14775,20761
hoptimus0,IDC,0,OXTR,0.3302601833074089,14775,20761
hoptimus0,IDC,0,PIGR,0.29810883481522715,14775,20761
hoptimus0,IDC,0,PTGDS,0.20431220930862246,14775,20761
hoptimus0,IDC,0,PTN,0.47116587631207096,14775,20761
hoptimus0,IDC,0,PTPRC,0.6831958643284638,14775,20761
hoptimus0,IDC,0,SCD,0.8346371213562244,14775,20761
hoptimus0,IDC,0,SCGB2A1,0.5114758449298782,14775,20761
hoptimus0,IDC,0,SERHL2,0.7297991610965315,14775,20761
hoptimus0,IDC,0,SERPINA3,0.6538080367614194,14775,20761
hoptimus0,IDC,0,SFRP1,0.13154825798154607,14775,20761
hoptimus0,IDC,0,SLAMF7,0.577527793602259,14775,20761
hoptimus0,IDC,0,TACSTD2,0.8999230598996543,14775,20761
hoptimus0,IDC,0,TCL1A,0.1221082246649865,14775,20761
hoptimus0,IDC,0,TENT5C,0.3462959897072659,14775,20761
hoptimus0,IDC,0,TOP2A,0.8413755720697108,14775,20761
hoptimus0,IDC,0,TPSAB1,0.14689034185904712,14775,20761
hoptimus0,IDC,0,TRAC,0.3521381260604945,14775,20761
hoptimus0,IDC,0,VWF,0.621341996631531,14775,20761
hoptimus0,IDC,1,ABCC11,0.8726934418199317,27776,7760
hoptimus0,IDC,1,ADH1B,0.5635986242406352,27776,7760
hoptimus0,IDC,1,ADIPOQ,0.6908460324984022,27776,7760
hoptimus0,IDC,1,ANKRD30A,0.7956665801958837,27776,7760
hoptimus0,IDC,1,AQP1,0.7435932912132074,27776,7760
hoptimus0,IDC,1,AQP3,0.41769782613712286,27776,7760
hoptimus0,IDC,1,CCR7,0.7220611365764743,27776,7760
hoptimus0,IDC,1,CD3E,0.8450971996171817,27776,7760
hoptimus0,IDC,1,CEACAM6,0.7514630581625846,27776,7760
hoptimus0,IDC,1,CEACAM8,0.20722787958741923,27776,7760
hoptimus0,IDC,1,CLIC6,0.8068225717518462,27776,7760
hoptimus0,IDC,1,CYTIP,0.775319688631904,27776,7760
hoptimus0,IDC,1,DST,0.7564528987968191,27776,7760
hoptimus0,IDC,1,ERBB2,0.9078752768518017,27776,7760
hoptimus0,IDC,1,ESR1,0.8348261167521422,27776,7760
hoptimus0,IDC,1,FASN,0.8630909469600805,27776,7760
hoptimus0,IDC,1,GATA3,0.8726832392530606,27776,7760
hoptimus0,IDC,1,IL2RG,0.8379302575370258,27776,7760
hoptimus0,IDC,1,IL7R,0.8012957981422175,27776,7760
hoptimus0,IDC,1,KIT,0.5587679400627386,27776,7760
hoptimus0,IDC,1,KLF5,0.7874547928169688,27776,7760
hoptimus0,IDC,1,KRT14,0.7646916180122821,27776,7760
hoptimus0,IDC,1,KRT5,0.8105450274327419,27776,7760
hoptimus0,IDC,1,KRT6B,0.6880237042097408,27776,7760
hoptimus0,IDC,1,MMP1,0.2616617999954844,27776,7760
hoptimus0,IDC,1,MMP12,0.20014982338890103,27776,7760
hoptimus0,IDC,1,MS4A1,0.6989691750468127,27776,7760
hoptimus0,IDC,1,MUC6,-0.09346384873876887,27776,7760
hoptimus0,IDC,1,MYBPC1,0.6015780312108467,27776,7760
hoptimus0,IDC,1,MYH11,0.7885548647186849,27776,7760
hoptimus0,IDC,1,MYLK,0.7610222801142164,27776,7760
hoptimus0,IDC,1,OPRPN,0.2400668958514565,27776,7760
hoptimus0,IDC,1,OXTR,0.6903350826087025,27776,7760
hoptimus0,IDC,1,PIGR,0.5728409245154806,27776,7760
hoptimus0,IDC,1,PTGDS,0.5865111376346694,27776,7760
hoptimus0,IDC,1,PTN,0.7021095199963443,27776,7760
hoptimus0,IDC,1,PTPRC,0.8612004833048496,27776,7760
hoptimus0,IDC,1,SCD,0.6978756898300651,27776,7760
hoptimus0,IDC,1,SCGB2A1,0.35004301247497194,27776,7760
hoptimus0,IDC,1,SERHL2,0.6660294549609265,27776,7760
hoptimus0,IDC,1,SERPINA3,0.6271360613685324,27776,7760
hoptimus0,IDC,1,SFRP1,0.6759848830908246,27776,7760
hoptimus0,IDC,1,SLAMF7,0.6981331246796741,27776,7760
hoptimus0,IDC,1,TACSTD2,0.900510386946985,27776,7760
hoptimus0,IDC,1,TCL1A,0.4172889824975955,27776,7760
hoptimus0,IDC,1,TENT5C,0.6222255737954558,27776,7760
hoptimus0,IDC,1,TOP2A,0.6907111219838471,27776,7760
hoptimus0,IDC,1,TPSAB1,0.23152646315231176,27776,7760
hoptimus0,IDC,1,TRAC,0.4458693679213527,27776,7760
hoptimus0,IDC,1,VWF,0.7006370912357964,27776,7760
hoptimus0,IDC,2,ABCC11,0.6914051886314132,31526,4010
hoptimus0,IDC,2,ADH1B,0.44049709847896706,31526,4010
hoptimus0,IDC,2,ADIPOQ,0.6071034661300037,31526,4010
hoptimus0,IDC,2,ANKRD30A,0.6314779845703454,31526,4010
hoptimus0,IDC,2,AQP1,0.660213654397517,31526,4010
hoptimus0,IDC,2,AQP3,0.17124904781389638,31526,4010
hoptimus0,IDC,2,CCR7,0.6892291773000749,31526,4010
hoptimus0,IDC,2,CD3E,0.7696098004759477,31526,4010
hoptimus0,IDC,2,CEACAM6,0.5012285372052626,31526,4010
hoptimus0,IDC,2,CEACAM8,0.6127570494826419,31526,4010
hoptimus0,IDC,2,CLIC6,0.1309268234005109,31526,4010
hoptimus0,IDC,2,CYTIP,0.7654567926841169,31526,4010
hoptimus0,IDC,2,DST,0.7118176245481322,31526,4010
hoptimus0,IDC,2,ERBB2,0.6838114029883404,31526,4010
hoptimus0,IDC,2,ESR1,0.5459108200395532,31526,4010
hoptimus0,IDC,2,FASN,0.8073822157361978,31526,4010
hoptimus0,IDC,2,GATA3,0.8177343415688111,31526,4010
hoptimus0,IDC,2,IL2RG,0.7820017614258397,31526,4010
hoptimus0,IDC,2,IL7R,0.7700484996643544,31526,4010
hoptimus0,IDC,2,KIT,0.34813186341868024,31526,4010
hoptimus0,IDC,2,KLF5,0.769476822782853,31526,4010
hoptimus0,IDC,2,KRT14,0.6781785388533998,31526,4010
hoptimus0,IDC,2,KRT5,0.6777146881992588,31526,4010
hoptimus0,IDC,2,KRT6B,0.6013336729022178,31526,4010
hoptimus0,IDC,2,MMP1,0.1557417453748817,31526,4010
hoptimus0,IDC,2,MMP12,0.26724298036547817,31526,4010
hoptimus0,IDC,2,MS4A1,0.6578856130896441,31526,4010
hoptimus0,IDC,2,MUC6,0.054530770642800555,31526,4010
hoptimus0,IDC,2,MYBPC1,0.32170367515872045,31526,4010
hoptimus0,IDC,2,MYH11,0.6339468290324448,31526,4010
hoptimus0,IDC,2,MYLK,0.6314512305612335,31526,4010
hoptimus0,IDC,2,OPRPN,0.16103025882672897,31526,4010
hoptimus0,IDC,2,OXTR,0.6601588297970129,31526,4010
hoptimus0,IDC,2,PIGR,0.3986445620804661,31526,4010
hoptimus0,IDC,2,PTGDS,0.6825275670586185,31526,4010
hoptimus0,IDC,2,PTN,0.5831990006396265,31526,4010
hoptimus0,IDC,2,PTPRC,0.7639823906593607,31526,4010
hoptimus0,IDC,2,SCD,0.7677113652290065,31526,4010
hoptimus0,IDC,2,SCGB2A1,0.4846854560317873,31526,4010
hoptimus0,IDC,2,SERHL2,0.7195619210291461,31526,4010
hoptimus0,IDC,2,SERPINA3,0.39309290888540094,31526,4010
hoptimus0,IDC,2,SFRP1,0.5015658243651873,31526,4010
hoptimus0,IDC,2,SLAMF7,0.6508326928910427,31526,4010
hoptimus0,IDC,2,TACSTD2,0.8673716190596066,31526,4010
hoptimus0,IDC,2,TCL1A,0.2696991143555651,31526,4010
hoptimus0,IDC,2,TENT5C,0.6418572151887478,31526,4010
hoptimus0,IDC,2,TOP2A,0.7493647984262447,31526,4010
hoptimus0,IDC,2,TPSAB1,0.10989384763664427,31526,4010
hoptimus0,IDC,2,TRAC,0.6315637670475381,31526,4010
hoptimus0,IDC,2,VWF,0.6353067883672967,31526,4010
hoptimus0,IDC,3,ABCC11,0.8141819617557124,32531,3005
hoptimus0,IDC,3,ADH1B,0.5069095413554567,32531,3005
hoptimus0,IDC,3,ADIPOQ,0.5426812512403241,32531,3005
hoptimus0,IDC,3,ANKRD30A,0.7338253066639853,32531,3005
hoptimus0,IDC,3,AQP1,0.7967872152113149,32531,3005
hoptimus0,IDC,3,AQP3,0.7220486425946104,32531,3005
hoptimus0,IDC,3,CCR7,0.8381788682424518,32531,3005
hoptimus0,IDC,3,CD3E,0.9168642523084966,32531,3005
hoptimus0,IDC,3,CEACAM6,0.6593535142873407,32531,3005
hoptimus0,IDC,3,CEACAM8,0.38045157095983234,32531,3005
hoptimus0,IDC,3,CLIC6,0.46492989209175745,32531,3005
hoptimus0,IDC,3,CYTIP,0.8866250180661653,32531,3005
hoptimus0,IDC,3,DST,0.8787243425574676,32531,3005
hoptimus0,IDC,3,ERBB2,0.835211028397884,32531,3005
hoptimus0,IDC,3,ESR1,0.3032968708971588,32531,3005
hoptimus0,IDC,3,FASN,0.8349901475994386,32531,3005
hoptimus0,IDC,3,GATA3,0.8255809938010596,32531,3005
hoptimus0,IDC,3,IL2RG,0.9077150914396144,32531,3005
hoptimus0,IDC,3,IL7R,0.9093700066782298,32531,3005
hoptimus0,IDC,3,KIT,0.6609323905014085,32531,3005
hoptimus0,IDC,3,KLF5,0.7514731726242684,32531,3005
hoptimus0,IDC,3,KRT14,0.8392364272717622,32531,3005
hoptimus0,IDC,3,KRT5,0.7121171948895516,32531,3005
hoptimus0,IDC,3,KRT6B,0.7229614548832854,32531,3005
hoptimus0,IDC,3,MMP1,0.43377867288345096,32531,3005
hoptimus0,IDC,3,MMP12,0.2908255700910631,32531,3005
hoptimus0,IDC,3,MS4A1,0.7735327987769692,32531,3005
hoptimus0,IDC,3,MUC6,0.28587517061346573,32531,3005
hoptimus0,IDC,3,MYBPC1,0.5601716868786469,32531,3005
hoptimus0,IDC,3,MYH11,0.8025772068205579,32531,3005
hoptimus0,IDC,3,MYLK,0.8317311562930557,32531,3005
hoptimus0,IDC,3,OPRPN,0.5026724280415937,32531,3005
hoptimus0,IDC,3,OXTR,0.7293669937513393,32531,3005
hoptimus0,IDC,3,PIGR,0.6480192120979761,32531,3005
hoptimus0,IDC,3,PTGDS,0.7645458763138367,32531,3005
hoptimus0,IDC,3,PTN,0.7995261747371322,32531,3005
hoptimus0,IDC,3,PTPRC,0.9161574953948657,32531,3005
hoptimus0,IDC,3,SCD,0.7905459154316821,32531,3005
hoptimus0,IDC,3,SCGB2A1,0.43418261920289397,32531,3005
hoptimus0,IDC,3,SERHL2,0.8364266633540874,32531,3005
hoptimus0,IDC,3,SERPINA3,0.6910354028942817,32531,3005
hoptimus0,IDC,3,SFRP1,0.748188890121839,32531,3005
hoptimus0,IDC,3,SLAMF7,0.858363469407139,32531,3005
hoptimus0,IDC,3,TACSTD2,0.905911451468484,32531,3005
hoptimus0,IDC,3,TCL1A,0.672454114558952,32531,3005
hoptimus0,IDC,3,TENT5C,0.7623584401765396,32531,3005
hoptimus0,IDC,3,TOP2A,0.8015860551530574,32531,3005
hoptimus0,IDC,3,TPSAB1,0.20470205580593054,32531,3005
hoptimus0,IDC,3,TRAC,0.907264423082538,32531,3005
hoptimus0,IDC,3,VWF,0.7600514173262947,32531,3005
hoptimus0,LUNG,0,ACE2,0.6045408882191835,1944,3262
hoptimus0,LUNG,0,ALDH1A3,0.7618013193711133,1944,3262
hoptimus0,LUNG,0,BBOX1,0.3647605417413805,1944,3262
hoptimus0,LUNG,0,CAPN8,0.7846295862296468,1944,3262
hoptimus0,LUNG,0,CCL19,0.5052687017934113,1944,3262
hoptimus0,LUNG,0,CCR7,0.645810954934202,1944,3262
hoptimus0,LUNG,0,CD163,0.833505959330439,1944,3262
hoptimus0,LUNG,0,CD19,0.551981686590735,1944,3262
hoptimus0,LUNG,0,CD1A,0.21549809825661592,1944,3262
hoptimus0,LUNG,0,CD2,0.86452035528897,1944,3262
hoptimus0,LUNG,0,CD274,0.3295442656044177,1944,3262
hoptimus0,LUNG,0,CD79A,0.6271933715047545,1944,3262
hoptimus0,LUNG,0,CDK1,0.5211377796866711,1944,3262
hoptimus0,LUNG,0,CNN1,0.5145110121965072,1944,3262
hoptimus0,LUNG,0,COL5A2,0.856892637719441,1944,3262
hoptimus0,LUNG,0,CTSG,0.25678946356010146,1944,3262
hoptimus0,LUNG,0,CTSK,0.8211155904459633,1944,3262
hoptimus0,LUNG,0,CXCL10,0.3955542818606866,1944,3262
hoptimus0,LUNG,0,CXCL9,0.46799285456693657,1944,3262
hoptimus0,LUNG,0,CXCR4,0.7393216851630336,1944,3262
hoptimus0,LUNG,0,CYP2A7,0.25421566667790063,1944,3262
hoptimus0,LUNG,0,DMBT1,0.20120999387766772,1944,3262
hoptimus0,LUNG,0,DNAAF1,0.37763067663173866,1944,3262
hoptimus0,LUNG,0,FCER1A,0.25641498289868886,1944,3262
hoptimus0,LUNG,0,FGFBP1,0.519215637315705,1944,3262
hoptimus0,LUNG,0,GPRC5A,0.8078789637460698,1944,3262
hoptimus0,LUNG,0,INMT,0.474717507440131,1944,3262
hoptimus0,LUNG,0,LIF,0.5518775511672189,1944,3262
hoptimus0,LUNG,0,MALL,0.6986963306262065,1944,3262
hoptimus0,LUNG,0,MARCO,0.5283364218114497,1944,3262
hoptimus0,LUNG,0,MCEMP1,0.45451309000688467,1944,3262
hoptimus0,LUNG,0,MEDAG,0.6230056513152565,1944,3262
hoptimus0,LUNG,0,MET,0.8444392237010542,1944,3262
hoptimus0,LUNG,0,MKI67,0.55656097806475,1944,3262
hoptimus0,LUNG,0,MS4A1,0.4499257973023442,1944,3262
hoptimus0,LUNG,0,MZB1,0.6929400730184052,1944,3262
hoptimus0,LUNG,0,OGN,0.44491889311529326,1944,3262
hoptimus0,LUNG,0,PCSK2,0.3384815739297173,1944,3262
hoptimus0,LUNG,0,PECAM1,0.8348050033171566,1944,3262
hoptimus0,LUNG,0,PLA2G7,0.7646675279364571,1944,3262
hoptimus0,LUNG,0,PTPRC,0.8884689566792511,1944,3262
hoptimus0,LUNG,0,SERPINB2,0.3092322377670612,1944,3262
hoptimus0,LUNG,0,SNCG,-0.4138482536732459,1944,3262
hoptimus0,LUNG,0,SNTN,0.5293267665335,1944,3262
hoptimus0,LUNG,0,SOX2,0.4773540759589967,1944,3262
hoptimus0,LUNG,0,SPIB,0.5587487102026492,1944,3262
hoptimus0,LUNG,0,SRPX,0.4462158303920153,1944,3262
hoptimus0,LUNG,0,TCL1A,0.12622795009713572,1944,3262
hoptimus0,LUNG,0,TOP2A,0.6096788081147141,1944,3262
hoptimus0,LUNG,0,UBE2C,0.4565472474862784,1944,3262
hoptimus0,LUNG,1,ACE2,0.8532278117537919,3262,1944
hoptimus0,LUNG,1,ALDH1A3,0.6719538213421099,3262,1944
hoptimus0,LUNG,1,BBOX1,0.26782540256031,3262,1944
hoptimus0,LUNG,1,CAPN8,0.9222344125881339,3262,1944
hoptimus0,LUNG,1,CCL19,0.43459428774230346,3262,1944
hoptimus0,LUNG,1,CCR7,0.679150178002098,3262,1944
hoptimus0,LUNG,1,CD163,0.7816425816387732,3262,1944
hoptimus0,LUNG,1,CD19,0.5776929927837438,3262,1944
hoptimus0,LUNG,1,CD1A,0.4720644566541658,3262,1944
hoptimus0,LUNG,1,CD2,0.8228853396910454,3262,1944
hoptimus0,LUNG,1,CD274,0.24994881695993124,3262,1944
hoptimus0,LUNG,1,CD79A,0.6454541597552145,3262,1944
hoptimus0,LUNG,1,CDK1,0.7888903834637538,3262,1944
hoptimus0,LUNG,1,CNN1,0.6098095917462539,3262,1944
hoptimus0,LUNG,1,COL5A2,0.8080951880013966,3262,1944
hoptimus0,LUNG,1,CTSG,0.18088849574642618,3262,1944
hoptimus0,LUNG,1,CTSK,0.7595751998096568,3262,1944
hoptimus0,LUNG,1,CXCL10,0.4307983431265347,3262,1944
hoptimus0,LUNG,1,CXCL9,0.49286909790108097,3262,1944
hoptimus0,LUNG,1,CXCR4,0.8458578404372773,3262,1944
hoptimus0,LUNG,1,CYP2A7,0.47491422398630917,3262,1944
hoptimus0,LUNG,1,DMBT1,0.17695543292800905,3262,1944
hoptimus0,LUNG,1,DNAAF1,0.6013614195453602,3262,1944
hoptimus0,LUNG,1,FCER1A,0.5089803409715762,3262,1944
hoptimus0,LUNG,1,FGFBP1,0.4602933639704733,3262,1944
hoptimus0,LUNG,1,GPRC5A,0.8796595509953652,3262,1944
hoptimus0,LUNG,1,INMT,0.47602417475234804,3262,1944
hoptimus0,LUNG,1,LIF,0.5844030865197088,3262,1944
hoptimus0,LUNG,1,MALL,0.915448870473387,3262,1944
hoptimus0,LUNG,1,MARCO,0.6591746297213328,3262,1944
hoptimus0,LUNG,1,MCEMP1,0.48260534956917084,3262,1944
hoptimus0,LUNG,1,MEDAG,0.5009465456212134,3262,1944
hoptimus0,LUNG,1,MET,0.7802048826232104,3262,1944
hoptimus0,LUNG,1,MKI67,0.7271321935157409,3262,1944
hoptimus0,LUNG,1,MS4A1,0.6375943165133379,3262,1944
hoptimus0,LUNG,1,MZB1,0.6993233928816786,3262,1944
hoptimus0,LUNG,1,OGN,0.5077045402418331,3262,1944
hoptimus0,LUNG,1,PCSK2,0.3364782813748588,3262,1944
hoptimus0,LUNG,1,PECAM1,0.8556554891815488,3262,1944
hoptimus0,LUNG,1,PLA2G7,0.684584835461045,3262,1944
hoptimus0,LUNG,1,PTPRC,0.8789179066476416,3262,1944
hoptimus0,LUNG,1,SERPINB2,0.2404121943905466,3262,1944
hoptimus0,LUNG,1,SNCG,0.11118433896965298,3262,1944
hoptimus0,LUNG,1,SNTN,0.7470443020604484,3262,1944
hoptimus0,LUNG,1,SOX2,0.45810131269485443,3262,1944
hoptimus0,LUNG,1,SPIB,0.5833217414852477,3262,1944
hoptimus0,LUNG,1,SRPX,0.5544697606193858,3262,1944
hoptimus0,LUNG,1,TCL1A,0.3552733284459691,3262,1944
hoptimus0,LUNG,1,TOP2A,0.7421362244800925,3262,1944
hoptimus0,LUNG,1,UBE2C,0.66331484190389,3262,1944
hoptimus0,LYMPH_IDC,0,AAMDC,0.36100947365856967,14972,4992
hoptimus0,LYMPH_IDC,0,AKR1E2,0.35897896589144224,14972,4992
hoptimus0,LYMPH_IDC,0,ANKS1B,0.6760790254379775,14972,4992
hoptimus0,LYMPH_IDC,0,ANO8,0.45652309844325545,14972,4992
hoptimus0,LYMPH_IDC,0,AREG,0.014681350427228861,14972,4992
hoptimus0,LYMPH_IDC,0,CCL28,0.3263695847657461,14972,4992
hoptimus0,LYMPH_IDC,0,CCNO,0.3375094173647807,14972,4992
hoptimus0,LYMPH_IDC,0,CD22,0.5856792085140192,14972,4992
