encoder,task,fold,gene,pearson,n_train,n_test
resnet50,LYMPH_IDC,0,TCF7,0.37781793523083085,14972,4992
resnet50,LYMPH_IDC,0,TMEM64,0.3637392743433929,14972,4992
resnet50,LYMPH_IDC,0,ZMAT5,0.24161890360047203,14972,4992
resnet50,LYMPH_IDC,1,AAMDC,0.19636989807101107,14972,4992
resnet50,LYMPH_IDC,1,AKR1E2,0.1545933915765627,14972,4992
resnet50,LYMPH_IDC,1,ANKS1B,0.1738715689277352,14972,4992
resnet50,LYMPH_IDC,1,ANO8,0.1829304237990091,14972,4992
resnet50,LYMPH_IDC,1,AREG,0.3508540640063681,14972,4992
resnet50,LYMPH_IDC,1,CCL28,0.1819765795162645,14972,4992
resnet50,LYMPH_IDC,1,CCNO,0.1574195853572553,14972,4992
resnet50,LYMPH_IDC,1,CD22,0.16140816767715305,14972,4992
resnet50,LYMPH_IDC,1,CD72,0.14160863761526726,14972,4992
resnet50,LYMPH_IDC,1,CLNS1A,0.13249929480716754,14972,4992
resnet50,LYMPH_IDC,1,CROT,0.10083007685380355,14972,4992
resnet50,LYMPH_IDC,1,CSTA,0.02811943448603523,14972,4992
resnet50,LYMPH_IDC,1,CXCL10,0.1298352492128178,14972,4992
resnet50,LYMPH_IDC,1,CXCL11,0.0888834831792465,14972,4992
resnet50,LYMPH_IDC,1,CYP4Z1,0.1994233129821836,14972,4992
resnet50,LYMPH_IDC,1,DAPK1,0.1172093893752435,14972,4992
resnet50,LYMPH_IDC,1,EPHB3,0.2892466057402338,14972,4992
resnet50,LYMPH_IDC,1,FABP4,0.6526706503267956,14972,4992
resnet50,LYMPH_IDC,1,GTPBP3,0.2511651122981875,14972,4992
resnet50,LYMPH_IDC,1,HAAO,0.058808060367761386,14972,4992
resnet50,LYMPH_IDC,1,HAUS8,0.14677010801823365,14972,4992
resnet50,LYMPH_IDC,1,IFI44L,0.17882402896415633,14972,4992
resnet50,LYMPH_IDC,1,IFIT2,0.1338209835584024,14972,4992
resnet50,LYMPH_IDC,1,IGHV3-11,0.05935310029088152,14972,4992
resnet50,LYMPH_IDC,1,IGHV6-1,0.041034991836674944,14972,4992
resnet50,LYMPH_IDC,1,IGLV9-49,0.08767939411552919,14972,4992
resnet50,LYMPH_IDC,1,MAPK8IP2,0.11013083592012494,14972,4992
resnet50,LYMPH_IDC,1,MX1,0.29422826978758077,14972,4992
resnet50,LYMPH_IDC,1,MX2,0.07686956598697334,14972,4992
resnet50,LYMPH_IDC,1,MYH11,0.0947980417364499,14972,4992
resnet50,LYMPH_IDC,1,NARS2,0.17073723344568287,14972,4992
resnet50,LYMPH_IDC,1,NUDT1,0.11037410889564751,14972,4992
resnet50,LYMPH_IDC,1,OASL,0.0825796141555998,14972,4992
resnet50,LYMPH_IDC,1,PARD6B,0.6276034525394907,14972,4992
resnet50,LYMPH_IDC,1,PATZ1,0.21765778966960628,14972,4992
resnet50,LYMPH_IDC,1,PDZK1IP1,0.16516263749295004,14972,4992
resnet50,LYMPH_IDC,1,POLD3,0.16223111595014073,14972,4992
resnet50,LYMPH_IDC,1,PTRH2,0.27014324955590097,14972,4992
resnet50,LYMPH_IDC,1,QSOX1,0.36085734731704766,14972,4992
resnet50,LYMPH_IDC,1,RAB38,0.5921330859622451,14972,4992
resnet50,LYMPH_IDC,1,RSAD2,0.06094749403556321,14972,4992
resnet50,LYMPH_IDC,1,RSF1,0.26927764757855643,14972,4992
resnet50,LYMPH_IDC,1,SCRN1,0.07430871026221172,14972,4992
resnet50,LYMPH_IDC,1,SERPINI1,0.3971270717847827,14972,4992
resnet50,LYMPH_IDC,1,SHANK2,0.2483790977196822,14972,4992
resnet50,LYMPH_IDC,1,SNCG,0.46609918499346453,14972,4992
resnet50,LYMPH_IDC,1,SPP1,0.2827159632363355,14972,4992
resnet50,LYMPH_IDC,1,TCF7,0.09487586211101277,14972,4992
resnet50,LYMPH_IDC,1,TMEM64,0.055455999309927784,14972,4992
resnet50,LYMPH_IDC,1,ZMAT5,0.16247776022128813,14972,4992
resnet50,LYMPH_IDC,2,AAMDC,0.5612035799344662,14976,4988
resnet50,LYMPH_IDC,2,AKR1E2,0.54629365029353,14976,4988
resnet50,LYMPH_IDC,2,ANKS1B,0.1682934409339721,14976,4988
resnet50,LYMPH_IDC,2,ANO8,0.5054075598039496,14976,4988
resnet50,LYMPH_IDC,2,AREG,0.22643567450372246,14976,4988
resnet50,LYMPH_IDC,2,CCL28,0.011761478005217006,14976,4988
resnet50,LYMPH_IDC,2,CCNO,0.4534661961475051,14976,4988
resnet50,LYMPH_IDC,2,CD22,0.2231947236822906,14976,4988
resnet50,LYMPH_IDC,2,CD72,0.1672592714733828,14976,4988
resnet50,LYMPH_IDC,2,CLNS1A,0.2806145554410332,14976,4988
resnet50,LYMPH_IDC,2,CROT,0.14461021865385484,14976,4988
resnet50,LYMPH_IDC,2,CSTA,-0.008512710638277637,14976,4988
resnet50,LYMPH_IDC,2,CXCL10,0.09731032259995878,14976,4988
resnet50,LYMPH_IDC,2,CXCL11,0.07617752455510357,14976,4988
resnet50,LYMPH_IDC,2,CYP4Z1,0.3115795792859872,14976,4988
resnet50,LYMPH_IDC,2,DAPK1,0.08249601273887151,14976,4988
resnet50,LYMPH_IDC,2,EPHB3,0.5221200298177944,14976,4988
resnet50,LYMPH_IDC,2,FABP4,-0.03366612812246797,14976,4988
resnet50,LYMPH_IDC,2,GTPBP3,0.5314242588078402,14976,4988
resnet50,LYMPH_IDC,2,HAAO,-0.037556233652195806,14976,4988
resnet50,LYMPH_IDC,2,HAUS8,0.4646721878268223,14976,4988
resnet50,LYMPH_IDC,2,IFI44L,0.03393256761598817,14976,4988
resnet50,LYMPH_IDC,2,IFIT2,0.12474768402964242,14976,4988
resnet50,LYMPH_IDC,2,IGHV3-11,0.1721009995509031,14976,4988
resnet50,LYMPH_IDC,2,IGHV6-1,-0.00041077893486489626,14976,4988
resnet50,LYMPH_IDC,2,IGLV9-49,0.13727717367375064,14976,4988
resnet50,LYMPH_IDC,2,MAPK8IP2,0.4086241326044857,14976,4988
resnet50,LYMPH_IDC,2,MX1,0.2620623438045416,14976,4988
resnet50,LYMPH_IDC,2,MX2,-0.011437792859576223,14976,4988
resnet50,LYMPH_IDC,2,MYH11,0.024933654545212656,14976,4988
resnet50,LYMPH_IDC,2,NARS2,0.46369819266911766,14976,4988
resnet50,LYMPH_IDC,2,NUDT1,0.28544488669523904,14976,4988
resnet50,LYMPH_IDC,2,OASL,0.028270766210656686,14976,4988
resnet50,LYMPH_IDC,2,PARD6B,0.3228565749378378,14976,4988
resnet50,LYMPH_IDC,2,PATZ1,0.38718186102382124,14976,4988
resnet50,LYMPH_IDC,2,PDZK1IP1,0.2335399250132719,14976,4988
resnet50,LYMPH_IDC,2,POLD3,0.4448424750483371,14976,4988
resnet50,LYMPH_IDC,2,PTRH2,0.5665773562163245,14976,4988
resnet50,LYMPH_IDC,2,QSOX1,0.5272213276579794,14976,4988
resnet50,LYMPH_IDC,2,RAB38,0.303424686593947,14976,4988
resnet50,LYMPH_IDC,2,RSAD2,0.1166677122407274,14976,4988
resnet50,LYMPH_IDC,2,RSF1,0.5284639873182906,14976,4988
resnet50,LYMPH_IDC,2,SCRN1,0.3311639619160856,14976,4988
resnet50,LYMPH_IDC,2,SERPINI1,0.29053861364140776,14976,4988
resnet50,LYMPH_IDC,2,SHANK2,0.48970779715485296,14976,4988
resnet50,LYMPH_IDC,2,SNCG,0.15483893824380213,14976,4988
resnet50,LYMPH_IDC,2,SPP1,0.34671805865182004,14976,4988
resnet50,LYMPH_IDC,2,TCF7,-0.01899854397398785,14976,4988
resnet50,LYMPH_IDC,2,TMEM64,0.019484546795063167,14976,4988
resnet50,LYMPH_IDC,2,ZMAT5,0.35236249720288537,14976,4988
resnet50,LYMPH_IDC,3,AAMDC,0.30435791584676225,14972,4992
resnet50,LYMPH_IDC,3,AKR1E2,0.3176816256773553,14972,4992
resnet50,LYMPH_IDC,3,ANKS1B,0.04201960256819728,14972,4992
resnet50,LYMPH_IDC,3,ANO8,0.22461902769264486,14972,4992
resnet50,LYMPH_IDC,3,AREG,0.06036306825679248,14972,4992
resnet50,LYMPH_IDC,3,CCL28,0.0028846283945193636,14972,4992
resnet50,LYMPH_IDC,3,CCNO,0.21802660903254273,14972,4992
resnet50,LYMPH_IDC,3,CD22,0.2778842959134591,14972,4992
resnet50,LYMPH_IDC,3,CD72,0.24615262524393128,14972,4992
resnet50,LYMPH_IDC,3,CLNS1A,0.1604690340055274,14972,4992
resnet50,LYMPH_IDC,3,CROT,0.37329386945695575,14972,4992
resnet50,LYMPH_IDC,3,CSTA,-0.27142906937740763,14972,4992
resnet50,LYMPH_IDC,3,CXCL10,0.12894158258972593,14972,4992
resnet50,LYMPH_IDC,3,CXCL11,0.060462634302981884,14972,4992
resnet50,LYMPH_IDC,3,CYP4Z1,0.13758282544103234,14972,4992
resnet50,LYMPH_IDC,3,DAPK1,0.11805079163982152,14972,4992
resnet50,LYMPH_IDC,3,EPHB3,0.25601686241618293,14972,4992
resnet50,LYMPH_IDC,3,FABP4,0.28331837175543484,14972,4992
resnet50,LYMPH_IDC,3,GTPBP3,0.16893693588890585,14972,4992
resnet50,LYMPH_IDC,3,HAAO,-0.013782379661051548,14972,4992
resnet50,LYMPH_IDC,3,HAUS8,0.26843877307484304,14972,4992
resnet50,LYMPH_IDC,3,IFI44L,0.1376793081844383,14972,4992
resnet50,LYMPH_IDC,3,IFIT2,0.10820900382007279,14972,4992
resnet50,LYMPH_IDC,3,IGHV3-11,0.26193707633239094,14972,4992
resnet50,LYMPH_IDC,3,IGHV6-1,0.21776929255100452,14972,4992
resnet50,LYMPH_IDC,3,IGLV9-49,0.3363635050712391,14972,4992
resnet50,LYMPH_IDC,3,MAPK8IP2,0.15688278864702093,14972,4992
resnet50,LYMPH_IDC,3,MX1,0.22939880208223162,14972,4992
resnet50,LYMPH_IDC,3,MX2,0.05505000169624141,14972,4992
resnet50,LYMPH_IDC,3,MYH11,0.09200716525095116,14972,4992
resnet50,LYMPH_IDC,3,NARS2,0.24258248309625036,14972,4992
resnet50,LYMPH_IDC,3,NUDT1,0.2332124010211379,14972,4992
resnet50,LYMPH_IDC,3,OASL,0.026540127018893495,14972,4992
resnet50,LYMPH_IDC,3,PARD6B,0.12562255175936374,14972,4992
resnet50,LYMPH_IDC,3,PATZ1,0.12586604270461438,14972,4992
resnet50,LYMPH_IDC,3,PDZK1IP1,0.25582268752840276,14972,4992
resnet50,LYMPH_IDC,3,POLD3,0.28084383273769664,14972,4992
resnet50,LYMPH_IDC,3,PTRH2,0.3372563811333976,14972,4992
resnet50,LYMPH_IDC,3,QSOX1,0.21382681206785986,14972,4992
resnet50,LYMPH_IDC,3,RAB38,0.13658719444985704,14972,4992
resnet50,LYMPH_IDC,3,RSAD2,0.09358972940066668,14972,4992
resnet50,LYMPH_IDC,3,RSF1,0.29104501032662505,14972,4992
resnet50,LYMPH_IDC,3,SCRN1,0.2774378729620658,14972,4992
resnet50,LYMPH_IDC,3,SERPINI1,0.10633245135053476,14972,4992
resnet50,LYMPH_IDC,3,SHANK2,0.2347456914679427,14972,4992
resnet50,LYMPH_IDC,3,SNCG,0.10519978995474596,14972,4992
resnet50,LYMPH_IDC,3,SPP1,0.3172895413146774,14972,4992
resnet50,LYMPH_IDC,3,TCF7,0.25888321695939,14972,4992
resnet50,LYMPH_IDC,3,TMEM64,0.017308760168218362,14972,4992
resnet50,LYMPH_IDC,3,ZMAT5,0.2436695066198462,14972,4992
resnet50,PAAD,0,ACE2,0.36392988299944956,5561,2010
resnet50,PAAD,0,ACTA2,0.5313541160745298,5561,2010
resnet50,PAAD,0,AIF1,0.4885817562390275,5561,2010
resnet50,PAAD,0,ANPEP,0.6634269826768462,5561,2010
resnet50,PAAD,0,BANK1,0.33057687526589163,5561,2010
resnet50,PAAD,0,CCL19,0.26643451082833675,5561,2010
resnet50,PAAD,0,CCL5,0.4410924386415555,5561,2010
resnet50,PAAD,0,CCR7,0.27021307941081785,5561,2010
resnet50,PAAD,0,CD14,0.4737791172076314,5561,2010
resnet50,PAAD,0,CD19,0.2198486246628929,5561,2010
resnet50,PAAD,0,CD1A,-0.0779155362333799,5561,2010
resnet50,PAAD,0,CD1C,0.08969523961374493,5561,2010
resnet50,PAAD,0,CD2,0.47701574497833,5561,2010
resnet50,PAAD,0,CD27,0.3363616013292427,5561,2010
resnet50,PAAD,0,CD3E,0.5437573551270857,5561,2010
resnet50,PAAD,0,CD79A,0.42860260959579605,5561,2010
resnet50,PAAD,0,CD8A,0.5106561742532357,5561,2010
resnet50,PAAD,0,CDK1,0.25368763110714115,5561,2010
resnet50,PAAD,0,CPA3,0.27905020520596013,5561,2010
resnet50,PAAD,0,CXCL10,0.09527051440156026,5561,2010
resnet50,PAAD,0,CXCL2,0.6065686981048415,5561,2010
resnet50,PAAD,0,CXCL6,0.599383261285663,5561,2010
resnet50,PAAD,0,CXCL9,0.03797907862186345,5561,2010
resnet50,PAAD,0,CXCR4,0.43745237479143223,5561,2010
resnet50,PAAD,0,DERL3,0.2625275787011023,5561,2010
resnet50,PAAD,0,DMBT1,0.14415454815385909,5561,2010
resnet50,PAAD,0,EPCAM,0.7259512161922902,5561,2010
resnet50,PAAD,0,ESR1,0.1099596325887283,5561,2010
resnet50,PAAD,0,FCGR3A,0.385913685396975,5561,2010
resnet50,PAAD,0,FOXP3,0.21820061957035863,5561,2010
resnet50,PAAD,0,GPR183,0.39680298339436365,5561,2010
resnet50,PAAD,0,GZMA,0.43167623198541805,5561,2010
resnet50,PAAD,0,GZMK,0.5177976342075765,5561,2010
resnet50,PAAD,0,HPGDS,0.03200485918374028,5561,2010
resnet50,PAAD,0,IL7R,0.5751044358046381,5561,2010
resnet50,PAAD,0,IRF8,0.49227967091020847,5561,2010
resnet50,PAAD,0,KLRC1,0.08923734898826734,5561,2010
resnet50,PAAD,0,LIF,0.30326217356246177,5561,2010
resnet50,PAAD,0,LILRA4,0.10910716629139726,5561,2010
resnet50,PAAD,0,MARCO,0.06420585203694304,5561,2010
resnet50,PAAD,0,MKI67,0.29920669364341346,5561,2010
resnet50,PAAD,0,MS4A1,0.41961394953108816,5561,2010
resnet50,PAAD,0,PDCD1,0.07899518398101682,5561,2010
resnet50,PAAD,0,PLA2G7,0.4034074191137096,5561,2010
resnet50,PAAD,0,PTPRC,0.515290982450438,5561,2010
resnet50,PAAD,0,SELL,0.3419434342243766,5561,2010
resnet50,PAAD,0,TCL1A,0.02921867495764249,5561,2010
resnet50,PAAD,0,TNFRSF17,0.1735270291247869,5561,2010
resnet50,PAAD,0,UBE2C,0.23938631024701104,5561,2010
resnet50,PAAD,0,VSIG4,0.45847712146497666,5561,2010
resnet50,PAAD,1,ACE2,0.3909853784821487,3961,3610
resnet50,PAAD,1,ACTA2,0.2777548789255608,3961,3610
resnet50,PAAD,1,AIF1,0.571925477409626,3961,3610
resnet50,PAAD,1,ANPEP,0.4934753233854068,3961,3610
resnet50,PAAD,1,BANK1,0.668704799898853,3961,3610
resnet50,PAAD,1,CCL19,0.5493340323525552,3961,3610
resnet50,PAAD,1,CCL5,0.6021360624015574,3961,3610
resnet50,PAAD,1,CCR7,0.5851752169261726,3961,3610
resnet50,PAAD,1,CD14,0.3204925065923351,3961,3610
resnet50,PAAD,1,CD19,0.6455481653065338,3961,3610
resnet50,PAAD,1,CD1A,0.2167777883885891,3961,3610
resnet50,PAAD,1,CD1C,0.31158277424047476,3961,3610
resnet50,PAAD,1,CD2,0.6756171894110748,3961,3610
resnet50,PAAD,1,CD27,0.6711942055297617,3961,3610
resnet50,PAAD,1,CD3E,0.6764522933370054,3961,3610
resnet50,PAAD,1,CD79A,0.7406133381257605,3961,3610
resnet50,PAAD,1,CD8A,0.6844284347694216,3961,3610
resnet50,PAAD,1,CDK1,0.5950404848667743,3961,3610
resnet50,PAAD,1,CPA3,0.31555616443956797,3961,3610
resnet50,PAAD,1,CXCL10,0.22692511092517917,3961,3610
resnet50,PAAD,1,CXCL2,0.32860507762944624,3961,3610
resnet50,PAAD,1,CXCL6,0.4337434961495317,3961,3610
resnet50,PAAD,1,CXCL9,0.22187520621438092,3961,3610
resnet50,PAAD,1,CXCR4,0.6416770051317063,3961,3610
resnet50,PAAD,1,DERL3,0.47433466455831474,3961,3610
resnet50,PAAD,1,DMBT1,0.4784143755401112,3961,3610
resnet50,PAAD,1,EPCAM,0.8695070028374544,3961,3610
resnet50,PAAD,1,ESR1,0.2624157878741743,3961,3610
resnet50,PAAD,1,FCGR3A,0.4655711871641463,3961,3610
resnet50,PAAD,1,FOXP3,0.4062791951323617,3961,3610
resnet50,PAAD,1,GPR183,0.5555105836010567,3961,3610
resnet50,PAAD,1,GZMA,0.5321381816124892,3961,3610
resnet50,PAAD,1,GZMK,0.6204797563278568,3961,3610
resnet50,PAAD,1,HPGDS,0.17579376044881873,3961,3610
resnet50,PAAD,1,IL7R,0.6190121254663582,3961,3610
resnet50,PAAD,1,IRF8,0.6746985685591378,3961,3610
resnet50,PAAD,1,KLRC1,0.3187653692295832,3961,3610
resnet50,PAAD,1,LIF,0.6528705222508248,3961,3610
resnet50,PAAD,1,LILRA4,0.30792838129508826,3961,3610
resnet50,PAAD,1,MARCO,0.0922424507173859,3961,3610
resnet50,PAAD,1,MKI67,0.6808658539798389,3961,3610
resnet50,PAAD,1,MS4A1,0.7077469995371742,3961,3610
resnet50,PAAD,1,PDCD1,0.3665161747581097,3961,3610
resnet50,PAAD,1,PLA2G7,0.5204282470069558,3961,3610
resnet50,PAAD,1,PTPRC,0.6864260279296265,3961,3610
resnet50,PAAD,1,SELL,0.5821140509182178,3961,3610
resnet50,PAAD,1,TCL1A,0.43250747792328254,3961,3610
resnet50,PAAD,1,TNFRSF17,0.5290582232901548,3961,3610
resnet50,PAAD,1,UBE2C,0.6452886461007675,3961,3610
resnet50,PAAD,1,VSIG4,0.2684587438769461,3961,3610
resnet50,PAAD,2,ACE2,0.3591041978611527,5620,1951
resnet50,PAAD,2,ACTA2,0.5008945681034588,5620,1951
resnet50,PAAD,2,AIF1,0.5275240389088864,5620,1951
resnet50,PAAD,2,ANPEP,0.6232853765707547,5620,1951
resnet50,PAAD,2,BANK1,0.26612770353604803,5620,1951
resnet50,PAAD,2,CCL19,0.22708531878361074,5620,1951
resnet50,PAAD,2,CCL5,0.4859649153704463,5620,1951
resnet50,PAAD,2,CCR7,0.22718840157826165,5620,1951
resnet50,PAAD,2,CD14,0.3141125870972946,5620,1951
resnet50,PAAD,2,CD19,0.2520960009383063,5620,1951
resnet50,PAAD,2,CD1A,0.14516730497400487,5620,1951
resnet50,PAAD,2,CD1C,0.18370993438836697,5620,1951
resnet50,PAAD,2,CD2,0.5616593074027983,5620,1951
resnet50,PAAD,2,CD27,0.2760137139959554,5620,1951
resnet50,PAAD,2,CD3E,0.540562191025419,5620,1951
resnet50,PAAD,2,CD79A,0.2847573593018707,5620,1951
resnet50,PAAD,2,CD8A,0.581147606727088,5620,1951
resnet50,PAAD,2,CDK1,0.2655999065240749,5620,1951
resnet50,PAAD,2,CPA3,0.603259138198993,5620,1951
resnet50,PAAD,2,CXCL10,0.1702465149369144,5620,1951
resnet50,PAAD,2,CXCL2,0.5624199158537829,5620,1951
resnet50,PAAD,2,CXCL6,0.4888530824007232,5620,1951
resnet50,PAAD,2,CXCL9,0.13450663181447134,5620,1951
resnet50,PAAD,2,CXCR4,0.49835976616037564,5620,1951
resnet50,PAAD,2,DERL3,0.43872506241227405,5620,1951
resnet50,PAAD,2,DMBT1,0.12580991430305308,5620,1951
resnet50,PAAD,2,EPCAM,0.770854368748414,5620,1951
resnet50,PAAD,2,ESR1,0.18161230474120904,5620,1951
resnet50,PAAD,2,FCGR3A,0.36819598168894374,5620,1951
resnet50,PAAD,2,FOXP3,0.2356443065115172,5620,1951
resnet50,PAAD,2,GPR183,0.393095359425037,5620,1951
resnet50,PAAD,2,GZMA,0.42064414947869627,5620,1951
resnet50,PAAD,2,GZMK,0.42409145602849807,5620,1951
resnet50,PAAD,2,HPGDS,0.17053000017724,5620,1951
resnet50,PAAD,2,IL7R,0.5298094368175662,5620,1951
resnet50,PAAD,2,IRF8,0.3746595501170506,5620,1951
resnet50,PAAD,2,KLRC1,0.19423730197887454,5620,1951
resnet50,PAAD,2,LIF,0.2499438790626207,5620,1951
resnet50,PAAD,2,LILRA4,0.14078289236360905,5620,1951
resnet50,PAAD,2,MARCO,0.11058604581739934,5620,1951
resnet50,PAAD,2,MKI67,0.18903075527471058,5620,1951
resnet50,PAAD,2,MS4A1,0.2991868177403949,5620,1951
resnet50,PAAD,2,PDCD1,0.11541181627150679,5620,1951
resnet50,PAAD,2,PLA2G7,0.2953454109287921,5620,1951
resnet50,PAAD,2,PTPRC,0.5702951352923851,5620,1951
resnet50,PAAD,2,SELL,0.35409005194124793,5620,1951
resnet50,PAAD,2,TCL1A,0.039855063059498805,5620,1951
resnet50,PAAD,2,TNFRSF17,0.286613361670511,5620,1951
resnet50,PAAD,2,UBE2C,0.23182647995379563,5620,1951
resnet50,PAAD,2,VSIG4,0.32226718992405984,5620,1951
resnet50,PRAD,0,AMD1,0.45975093891312546,36819,25891
resnet50,PRAD,0,C1orf43,0.3569009501677092,36819,25891
resnet50,PRAD,0,C6orf48,0.2830942134977382,36819,25891
resnet50,PRAD,0,C8orf59,0.32320976206642005,36819,25891
resnet50,PRAD,0,CAT,0.4231440390113433,36819,25891
resnet50,PRAD,0,CCDC47,0.395911450469159,36819,25891
resnet50,PRAD,0,COX17,0.3805659813980792,36819,25891
resnet50,PRAD,0,COX5A,0.3577912445553498,36819,25891
resnet50,PRAD,0,COX7B,0.3519425287080342,36819,25891
resnet50,PRAD,0,DNAJC3,0.3506181569312267,36819,25891
resnet50,PRAD,0,EIF3E,0.2644151797349395,36819,25891
resnet50,PRAD,0,EIF3H,0.32698417055043094,36819,25891
resnet50,PRAD,0,GLO1,0.33935217258200384,36819,25891
resnet50,PRAD,0,GNG5,0.34071763893735174,36819,25891
resnet50,PRAD,0,HLA-DRA,0.2601191696891598,36819,25891
resnet50,PRAD,0,HSPD1,0.3301289243162479,36819,25891
resnet50,PRAD,0,IMPDH2,0.27294159070203877,36819,25891
resnet50,PRAD,0,MAOA,0.2626933386120355,36819,25891
resnet50,PRAD,0,MIF,0.141072308730194,36819,25891
resnet50,PRAD,0,MPC2,0.4231118636972688,36819,25891
resnet50,PRAD,0,MRPL33,0.286333759918381,36819,25891
resnet50,PRAD,0,MT1E,0.4653133895560815,36819,25891
resnet50,PRAD,0,MT1X,0.4149182077861218,36819,25891
resnet50,PRAD,0,NUCB2,0.22433021724988203,36819,25891
resnet50,PRAD,0,NUDT4,0.38671388036411786,36819,25891
resnet50,PRAD,0,PCBD1,0.3676659104515505,36819,25891
resnet50,PRAD,0,PDIA4,0.4409442718781519,36819,25891
resnet50,PRAD,0,PERP,0.4077899981633673,36819,25891
resnet50,PRAD,0,REXO2,0.205326414721393,36819,25891
resnet50,PRAD,0,RPL37A,0.3777923658473785,36819,25891
resnet50,PRAD,0,RPN1,0.4287395813783282,36819,25891
resnet50,PRAD,0,RPS29,0.351252118660414,36819,25891
resnet50,PRAD,0,RSL24D1,0.23993964812450638,36819,25891
resnet50,PRAD,0,SEC11C,0.3935734272721936,36819,25891
resnet50,PRAD,0,SELENOT,0.35447161103486374,36819,25891
resnet50,PRAD,0,SGK1,0.2720265562276286,36819,25891
resnet50,PRAD,0,SLIRP,0.3288606354439253,36819,25891
resnet50,PRAD,0,SNHG8,0.40012636287771564,36819,25891
resnet50,PRAD,0,SNHG9,0.23169353434306666,36819,25891
resnet50,PRAD,0,SNRPE,0.34949310599966854,36819,25891
resnet50,PRAD,0,SOD2,0.1833919371406096,36819,25891
resnet50,PRAD,0,SPCS3,0.34809731643693603,36819,25891
resnet50,PRAD,0,SPON2,0.26614055962687483,36819,25891
resnet50,PRAD,0,SRRM1,0.3663697714703449,36819,25891
resnet50,PRAD,0,SVIP,0.3873150724047516,36819,25891
resnet50,PRAD,0,TMCO1,0.3873804596584645,36819,25891
resnet50,PRAD,0,TOB1,0.18754582049914129,36819,25891
resnet50,PRAD,0,TXNL4A,0.3650438594616998,36819,25891
resnet50,PRAD,0,XBP1,0.3994225491859979,36819,25891
resnet50,PRAD,0,ZFAS1,0.33426867540707667,36819,25891
resnet50,PRAD,1,AMD1,0.2952028618316249,25891,36819
resnet50,PRAD,1,C1orf43,0.3026157249055688,25891,36819
resnet50,PRAD,1,C6orf48,0.19924921177312918,25891,36819
resnet50,PRAD,1,C8orf59,0.21064609762911368,25891,36819
resnet50,PRAD,1,CAT,0.22804015714956366,25891,36819
resnet50,PRAD,1,CCDC47,0.21384938247238142,25891,36819
resnet50,PRAD,1,COX17,0.3667152466169092,25891,36819
resnet50,PRAD,1,COX5A,0.3771006791685383,25891,36819
resnet50,PRAD,1,COX7B,0.28760119881428525,25891,36819
resnet50,PRAD,1,DNAJC3,0.21055983319373858,25891,36819
resnet50,PRAD,1,EIF3E,0.13986274121468417,25891,36819
resnet50,PRAD,1,EIF3H,0.22419270170833513,25891,36819
resnet50,PRAD,1,GLO1,0.37646841272913706,25891,36819
resnet50,PRAD,1,GNG5,0.29890962354445877,25891,36819
resnet50,PRAD,1,HLA-DRA,0.15825218230212731,25891,36819
resnet50,PRAD,1,HSPD1,0.3031404865584168,25891,36819
resnet50,PRAD,1,IMPDH2,0.29381726607214304,25891,36819
resnet50,PRAD,1,MAOA,0.3021003370537333,25891,36819
resnet50,PRAD,1,MIF,0.15405701045149503,25891,36819
resnet50,PRAD,1,MPC2,0.4280161383171871,25891,36819
resnet50,PRAD,1,MRPL33,0.20472203431437336,25891,36819
resnet50,PRAD,1,MT1E,0.3072784996489264,25891,36819
resnet50,PRAD,1,MT1X,0.2728062591719034,25891,36819
resnet50,PRAD,1,NUCB2,0.08157754094670576,25891,36819
resnet50,PRAD,1,NUDT4,0.33823390497885425,25891,36819
resnet50,PRAD,1,PCBD1,0.4015755516146835,25891,36819
resnet50,PRAD,1,PDIA4,0.3030590032049396,25891,36819
resnet50,PRAD,1,PERP,0.29889627064850227,25891,36819
resnet50,PRAD,1,REXO2,0.35337988679636895,25891,36819
resnet50,PRAD,1,RPL37A,0.3350719664399942,25891,36819
resnet50,PRAD,1,RPN1,0.24966848565682428,25891,36819
resnet50,PRAD,1,RPS29,0.2808265100422531,25891,36819
resnet50,PRAD,1,RSL24D1,0.10871819453394904,25891,36819
resnet50,PRAD,1,SEC11C,0.44906698602892153,25891,36819
resnet50,PRAD,1,SELENOT,0.26088291649007084,25891,36819
resnet50,PRAD,1,SGK1,0.16376124468660963,25891,36819
resnet50,PRAD,1,SLIRP,0.24274732976511287,25891,36819
resnet50,PRAD,1,SNHG8,0.45868201958774657,25891,36819
resnet50,PRAD,1,SNHG9,0.2895142554561896,25891,36819
resnet50,PRAD,1,SNRPE,0.23810965908679244,25891,36819
resnet50,PRAD,1,SOD2,0.09456657836470722,25891,36819
resnet50,PRAD,1,SPCS3,0.2131900254822861,25891,36819
resnet50,PRAD,1,SPON2,0.3836677331958005,25891,36819
resnet50,PRAD,1,SRRM1,0.17634801465483124,25891,36819
resnet50,PRAD,1,SVIP,0.23377389884884442,25891,36819
resnet50,PRAD,1,TMCO1,0.26887411245312837,25891,36819
resnet50,PRAD,1,TOB1,0.1760218848983727,25891,36819
resnet50,PRAD,1,TXNL4A,0.2908619087357914,25891,36819
resnet50,PRAD,1,XBP1,0.4686024796857762,25891,36819
resnet50,PRAD,1,ZFAS1,0.3254123086960083,25891,36819
resnet50,READ,0,AC010883.3,0.01804065830675829,3819,4588
resnet50,READ,0,ADAMDEC1,0.1466733143662837,3819,4588
