task,label_set,encoder,design,score,subset,alpha,fold,stratum_kind,stratum_value,n_spot_gene,n_covered,coverage,width_mean,pred_mean,n_finite_width,n_infinite_width,_source
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,1,predicted_value_decile,8,2997,2624,0.8755422088755422,2.0338056155113446,1.0742312950971804,2997,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,1,predicted_value_decile,9,2875,2540,0.8834782608695653,2.605354449728261,1.648586616847826,2875,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,2,predicted_value_decile,0,2953,2370,0.8025736539112767,0.4359399967988063,-0.1236541055639921,2953,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,2,predicted_value_decile,1,2989,2639,0.882903981264637,0.6474642046880228,0.0362682374435429,2989,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,2,predicted_value_decile,2,3033,2740,0.9033959775799538,0.8612419956004781,0.1389530834647007,3033,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,2,predicted_value_decile,3,3007,2754,0.915862986365148,1.0070549901791652,0.2323571253663327,3007,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,2,predicted_value_decile,4,2983,2797,0.93764666443178,1.1462859851659404,0.3218825542003645,2983,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,2,predicted_value_decile,5,2989,2804,0.9381063900970223,1.2729910387566912,0.4169347666705001,2989,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,2,predicted_value_decile,6,3041,2870,0.9437684972048668,1.422531714999178,0.5345318890527376,3041,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,2,predicted_value_decile,7,2943,2765,0.9395174991505266,1.6410973536251274,0.7127189882507221,2943,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,2,predicted_value_decile,8,2933,2606,0.8885100579611319,2.0136102779790317,1.0466290281122144,2933,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,2,predicted_value_decile,9,3057,2708,0.8858357867190055,2.6045183825032714,1.6089744081207065,3057,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,3,predicted_value_decile,0,3053,2438,0.7985587946282345,0.4233362452147478,-0.1282029862564741,3053,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,3,predicted_value_decile,1,3007,2694,0.8959095443964084,0.6469874329689059,0.0370668031307483,3007,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,3,predicted_value_decile,2,2993,2676,0.8940862011359839,0.8195375798738723,0.139767693628884,2993,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,3,predicted_value_decile,3,2946,2693,0.914120841819416,0.9894397163261626,0.2338683211876273,2946,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,3,predicted_value_decile,4,2911,2698,0.926829268292683,1.1191862493558915,0.3208607261183335,2911,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,3,predicted_value_decile,5,2980,2800,0.9395973154362416,1.2465518004142198,0.4132192317271392,2980,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,3,predicted_value_decile,6,2898,2731,0.9423740510697032,1.4026805595992926,0.536404880184071,2898,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,3,predicted_value_decile,7,3077,2866,0.9314267143321416,1.6043817410424115,0.7025355555075967,3077,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,3,predicted_value_decile,8,3053,2705,0.8860137569603669,2.0021613602399277,1.0780711819061168,3053,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,random,cqr,cqr_matched,0.1,3,predicted_value_decile,9,3034,2708,0.8925510876730389,2.562910227062047,1.6029117913645352,3034,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,0,predicted_value_decile,0,7389,7170,0.9703613479496548,2.9280148277845446,-0.126738630494337,7389,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,0,predicted_value_decile,1,3764,3532,0.9383634431455898,2.9446431240037194,0.0784457669881401,3764,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,0,predicted_value_decile,2,2722,2600,0.9551800146950772,2.9748775529826412,0.1632589526600385,2722,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,0,predicted_value_decile,3,2028,1912,0.9428007889546351,2.6535004083456606,0.2219479653021757,2028,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,0,predicted_value_decile,4,1492,1376,0.9222520107238604,2.2011409483390585,0.2680258865970069,1492,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,0,predicted_value_decile,5,1329,1238,0.9315274642588413,2.0356842109904063,0.3241099521932609,1329,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,0,predicted_value_decile,6,2325,2232,0.96,2.7350693044354837,0.5619815818212366,2325,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,0,predicted_value_decile,7,3414,3348,0.9806678383128296,2.6717171023725834,0.8506334212067955,3414,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,0,predicted_value_decile,8,2846,2738,0.9620520028109628,2.931994740425158,1.2695972177233397,2846,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,0,predicted_value_decile,9,2643,1303,0.4930003783579266,3.028415640961975,1.6794953651153992,2643,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,1,predicted_value_decile,0,1182,1080,0.9137055837563453,3.2603228935332065,-0.019150286963345,1182,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,1,predicted_value_decile,1,1446,1383,0.9564315352697096,3.7835097359094054,0.0937805597877766,1446,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,1,predicted_value_decile,2,1339,1223,0.9133681852128454,3.741607324145818,0.1916745038420696,1339,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,1,predicted_value_decile,3,2302,1953,0.8483927019982623,3.938866848121199,0.2695018725225347,2302,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,1,predicted_value_decile,4,4273,3655,0.8553709337701849,3.9470325115551135,0.3262083275435876,4273,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,1,predicted_value_decile,5,5634,4884,0.8668796592119276,3.963537159988463,0.3952894119408945,5634,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,1,predicted_value_decile,6,3917,3167,0.8085269338779678,3.1721656999936174,0.4594761466444345,3917,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,1,predicted_value_decile,7,2697,1918,0.7111605487578792,1.5192571462504634,0.5384130877479607,2697,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,1,predicted_value_decile,8,3554,2814,0.7917839054586382,1.542527593248804,0.7106364802423326,3554,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,1,predicted_value_decile,9,3608,842,0.233370288248337,1.5788325206139135,0.922299471768466,3608,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,2,predicted_value_decile,0,1940,1644,0.8474226804123711,2.1812784411243555,-0.0244793842748268,1940,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,2,predicted_value_decile,1,5576,3209,0.5755021520803444,2.165070587114419,0.0936450274124036,5576,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,2,predicted_value_decile,2,6448,3640,0.5645161290322581,2.1530472445428814,0.1664791059848984,6448,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,2,predicted_value_decile,3,5539,3339,0.6028163928506951,2.187972325498736,0.2238842037357262,5539,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,2,predicted_value_decile,4,3434,2236,0.6511357018054746,2.2956777582629586,0.2848493679359893,3434,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,2,predicted_value_decile,5,1859,1384,0.7444862829478214,2.5184690609870897,0.3491319283931213,1859,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,2,predicted_value_decile,6,1112,1017,0.914568345323741,2.849075427158273,0.4177104208966811,1112,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,2,predicted_value_decile,7,623,623,1.0,3.0081024904695024,0.5487370131295144,623,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,2,predicted_value_decile,8,1382,1382,1.0,3.106940660048842,0.7673705524715086,1382,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,2,predicted_value_decile,9,2015,1874,0.9300248138957816,3.1238412104528535,1.2815868292493795,2015,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,3,predicted_value_decile,0,1471,1363,0.9265805574439157,3.2572402383582597,-0.119391767448669,1471,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,3,predicted_value_decile,1,1190,949,0.7974789915966387,2.4660775833771007,0.0766812428706834,1190,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,3,predicted_value_decile,2,1467,1061,0.7232447171097478,2.2896677757008352,0.1566074529958567,1467,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,3,predicted_value_decile,3,2113,1509,0.7141504969238051,2.2980327326372456,0.2246413079698222,2113,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,3,predicted_value_decile,4,2777,1953,0.7032769175369104,2.205338354114152,0.2822227381870049,2777,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,3,predicted_value_decile,5,3154,2187,0.6934051997463538,2.1339336581523463,0.3403442615032498,3154,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,3,predicted_value_decile,6,4628,3536,0.7640449438202247,2.8639155513990926,0.5102621884622137,4628,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,3,predicted_value_decile,7,5242,4669,0.8906905761159862,3.5230932253910723,0.8640303453476726,5242,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,3,predicted_value_decile,8,4194,4002,0.9542203147353362,3.8633464473056742,1.2572591378680853,4194,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,abs,cqr_matched,0.1,3,predicted_value_decile,9,3716,3503,0.942680301399354,3.982590855002018,1.7198382522369484,3716,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,0,7389,6253,0.8462579510082555,1.5606728276407498,-0.126738630494337,7389,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,1,3764,3498,0.9293304994686504,1.988396444938895,0.0784457669881401,3764,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,2,2722,2544,0.93460690668626,2.3475604593359662,0.1632589526600385,2722,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,3,2028,1862,0.9181459566074952,2.133516029493343,0.2219479653021757,2028,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,4,1492,1351,0.9054959785522788,1.7850073438547251,0.2680258865970069,1492,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,5,1329,1190,0.8954100827689992,1.6277900735985704,0.3241099521932609,1329,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,6,2325,2134,0.9178494623655914,2.1969188928091397,0.5619815818212366,2325,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,7,3414,3057,0.8954305799648506,2.2777004498938194,0.8506334212067955,3414,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,8,2846,2369,0.8323963457484188,2.589012333648103,1.2695972177233397,2846,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,0,predicted_value_decile,9,2643,1811,0.6852062050699962,2.7184669705353763,1.6794953651153992,2643,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,0,1182,1008,0.8527918781725888,2.1512502809063028,-0.019150286963345,1182,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,1,1446,1315,0.9094052558782848,2.8433947635719226,0.0937805597877766,1446,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,2,1339,1187,0.8864824495892457,3.0678681764609785,0.1916745038420696,1339,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,3,2302,1947,0.8457862728062554,3.430955716157146,0.2695018725225347,2302,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,4,4273,3657,0.8558389890007021,3.5424901818102037,0.3262083275435876,4273,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,5,5634,4910,0.8714944976925808,3.657938270988641,0.3952894119408945,5634,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,6,3917,3156,0.8057186622415113,3.0376633504595354,0.4594761466444345,3917,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,7,2697,1937,0.7182054134223211,1.6264941732132925,0.5384130877479607,2697,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,8,3554,3120,0.8778840742824986,1.7847438075935569,0.7106364802423326,3554,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,1,predicted_value_decile,9,3608,3275,0.9077050997782704,1.941493675079684,0.922299471768466,3608,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,0,1940,1611,0.8304123711340207,1.63330203970683,-0.0244793842748268,1940,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,1,5576,3412,0.6119081779053085,1.8797610924609935,0.0936450274124036,5576,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,2,6448,3916,0.6073200992555832,2.002019763880273,0.1664791059848984,6448,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,3,5539,3460,0.6246614912439068,2.1235601036400973,0.2238842037357262,5539,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,4,3434,2291,0.6671520093185789,2.3166866491336635,0.2848493679359893,3434,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,5,1859,1414,0.7606239913932221,2.616011580066568,0.3491319283931213,1859,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,6,1112,1024,0.920863309352518,2.958647583886016,0.4177104208966811,1112,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,7,623,623,1.0,2.9604321720129416,0.5487370131295144,623,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,8,1382,1363,0.9862518089725036,2.8769464120160997,0.7673705524715086,1382,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,2,predicted_value_decile,9,2015,1706,0.8466501240694789,3.0695513628256825,1.2815868292493795,2015,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,0,1471,1303,0.8857919782460911,2.259394849910775,-0.119391767448669,1471,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,1,1190,981,0.8243697478991596,1.7335560005252102,0.0766812428706834,1190,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,2,1467,1124,0.7661895023858214,1.8866922889506643,0.1566074529958567,1467,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,3,2113,1553,0.7349739706578324,2.088732696403218,0.2246413079698222,2113,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,4,2777,1937,0.6975153042851998,2.0834470370453726,0.2822227381870049,2777,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,5,3154,2161,0.6851616994292962,2.127367405477172,0.3403442615032498,3154,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,6,4628,3622,0.7826274848746759,2.883618353973098,0.5102621884622137,4628,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,7,5242,4770,0.9099580312857688,3.400749430680084,0.8640303453476726,5242,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,8,4194,4088,0.9747257987601337,3.6547760751967098,1.2572591378680853,4194,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,patient,cqr,cqr_matched,0.1,3,predicted_value_decile,9,3716,3507,0.943756727664155,3.800920270872578,1.7198382522369484,3716,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_3,predicted_value_decile,0,6981,6648,0.9522990975504942,2.6394935807907176,-0.1371772612017216,6981,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_3,predicted_value_decile,1,4527,4375,0.966423680141374,2.7667545076761653,0.0910452810480864,4527,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_3,predicted_value_decile,2,3091,2993,0.968295050145584,2.7414586324207377,0.1743831480255176,3091,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_3,predicted_value_decile,3,2265,2208,0.9748344370860929,2.7760752966335542,0.2292661014245309,2265,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_3,predicted_value_decile,4,1708,1666,0.9754098360655736,2.8410473003878804,0.2907909777460388,1708,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_3,predicted_value_decile,5,1347,1326,0.9844097995545658,2.8395977968982,0.3701043868825979,1347,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_3,predicted_value_decile,6,2130,2112,0.991549295774648,2.9500513497652583,0.609778691681338,2130,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_3,predicted_value_decile,7,3064,3057,0.9977154046997389,2.7295444578165795,0.9238388021683256,3064,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_3,predicted_value_decile,8,2728,2291,0.8398093841642229,2.6209570026118034,1.2205679885103555,2728,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_3,predicted_value_decile,9,2111,724,0.3429654192325911,2.6175367679713406,1.6728893805882876,2111,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_6,predicted_value_decile,0,1307,1190,0.9104820198928844,3.3679585883703136,-0.0101509940651599,1307,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_6,predicted_value_decile,1,1750,1607,0.9182857142857144,3.464794642857143,0.1160473981584821,1750,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_6,predicted_value_decile,2,2155,1730,0.802784222737819,3.515887833526682,0.2343949390951276,2155,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_6,predicted_value_decile,3,3362,2727,0.8111243307555027,3.8400055421809935,0.3072208402271713,3362,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_6,predicted_value_decile,4,4210,3506,0.8327790973871734,3.928617688539192,0.3644553576399198,4210,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_6,predicted_value_decile,5,4741,4036,0.8512971946846657,3.905586736711664,0.4211374543131064,4741,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_6,predicted_value_decile,6,3325,2633,0.7918796992481203,2.9635614426691728,0.4754203624295113,3325,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_6,predicted_value_decile,7,2589,2161,0.8346852066434917,1.6787265911669564,0.5746706317593665,2589,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_6,predicted_value_decile,8,3148,2555,0.8116264294790343,1.5549207830368488,0.7318975310464978,3148,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_6,predicted_value_decile,9,3365,768,0.2282317979197622,1.547512014765973,0.914471118127786,3365,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_7,predicted_value_decile,0,2160,1621,0.750462962962963,1.3770723696108218,-0.0676895141601562,2160,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_7,predicted_value_decile,1,4073,1988,0.4880923152467468,1.2977741184323597,0.1122938081669684,4073,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_7,predicted_value_decile,2,4614,2231,0.4835283918508886,1.2553190273488295,0.1995988638306987,4614,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_7,predicted_value_decile,3,3883,1913,0.4926603141900592,1.2959491141272856,0.2607700722198525,3883,0,a4_by_decile__resnet50__cqrmain.csv
LYMPH_IDC,shipped,resnet50,donor,abs,cqr_matched,0.1,Patient_7,predicted_value_decile,4,3249,1675,0.5155432440751,1.3672404008925825,0.3133988643140197,3249,0,a4_by_decile__resnet50__cqrmain.csv
