task,label_set,encoder,design,gene,n,ks_pooled_from_hist,ks_hist_resolution,ks_cell_median,ks_cell_max,log_score_mean,alpha_g_mean,n_cells,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,_source
CCRCC,shipped,resnet50,patient,CD14,222660,0.0809799694601633,0.001,0.1646801702155252,0.4692192696230148,2.19768541142125,0.5329426322151375,18,0.0757747237941255,0.070987155304051,0.0635453157280158,0.0595616635228599,0.0558564627683463,0.0516213060271265,0.0473951315907661,0.0440537141830593,0.0416060361088655,0.0391942872541094,0.0367555914847749,0.0356687325967843,0.0347121171292553,0.0332210545225905,0.0326057666397197,0.032664151621306,0.0342270726668463,0.0364322285098356,0.0431375190873978,0.1309799694601634,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,patient,CPE,222660,0.1372630018862839,0.001,0.1969877289228215,0.4436592458074461,3.537278256693201,0.4486858302094206,18,0.1090811102128806,0.0800952124315099,0.0646142100062876,0.0546528339171831,0.0478532291385969,0.0413814784873798,0.0385206143896523,0.0351432677625078,0.0325518728105631,0.0309620048504446,0.0302434204616904,0.0289320039522141,0.0285592383005479,0.0281954549537411,0.0280023353992634,0.02930926075631,0.030265876223839,0.0330144615108236,0.0414533369262552,0.1871687775083086,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,patient,DERL1,222660,0.0869912871642863,0.001,0.1416236997465743,0.3782119451335754,2.400686356975518,0.2515127967079485,18,0.0758780203000089,0.0605182789903889,0.055375909458367,0.0523488727207401,0.0503233629749393,0.0474939369442198,0.0453920776071139,0.0434833378244857,0.0412287793047696,0.0409099074822599,0.0378244857630468,0.0371014102218629,0.0368184676187909,0.0355564537860415,0.0353094404024072,0.0370924279170035,0.0396478936495104,0.0421494655528608,0.0502021018593371,0.1353453696218449,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,patient,FLNB,222660,0.0850992544686967,0.001,0.1347842731097093,0.3415069849565554,2.129770566826958,0.2835428587772862,18,0.063823767178658,0.0583939638911344,0.055892391987784,0.0530180544327674,0.0507320578460432,0.0482933620767088,0.045657055600467,0.0432632713554298,0.0422033593820174,0.0405236683733045,0.0391628491871014,0.0380355699272433,0.0383499505973232,0.0375864546842719,0.0378918530494925,0.0393020749124225,0.0401913230935057,0.0437842450372765,0.0506557082547381,0.1332390191323093,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,patient,HNRNPK,222660,0.0687325967843348,0.001,0.1719127590473463,0.4895296448767794,2.4659674522023125,0.2549926839791653,18,0.0868903260576664,0.0675334590856013,0.0593909997305308,0.0537052007545136,0.0500853318961645,0.04811820713195,0.0445657055600467,0.0438605946285816,0.0417587352914757,0.0395715440582053,0.0387496631635677,0.0378693972873439,0.0370340429354172,0.0364591754244139,0.0367016976556184,0.0365534896254378,0.0375954369891314,0.0401913230935057,0.0446330728464924,0.1187325967843348,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,patient,HTRA1,222660,0.1354112099164645,0.001,0.1828811177215923,0.4952435823115239,3.0886415872261135,0.4776729166981793,18,0.1037546034312404,0.0705021108416419,0.0583176142998293,0.0525330099703583,0.0474984280966496,0.0436315458546663,0.0400565885206143,0.0373035120812,0.0353184227072666,0.0337644839665858,0.0328842180903619,0.0317344830683553,0.0305533099793407,0.0294574687864906,0.0287254109404473,0.0300188628402047,0.0313033324351028,0.0346222940806611,0.0426434923201293,0.1853768076888529,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,patient,IFI6,222660,0.1003108775711848,0.001,0.1465902915838633,0.476512403997908,2.9963270339455095,0.5090296245166595,18,0.0781640168867331,0.0655618431689571,0.0577202910266774,0.0537905326506781,0.0491287164286355,0.0446869666756489,0.041911434474086,0.040532650678164,0.0384846851702146,0.0370654810024252,0.0359831132668642,0.0356956795113626,0.0345684002515045,0.0358753256085511,0.0361268301446151,0.0363513877661007,0.0377481361717416,0.0416464564807329,0.05109584119285,0.1478622114434564,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,patient,LRRC41,222660,0.111614569298482,0.001,0.19713406731619,0.3945753944398734,3.1268028132029952,0.3404635615740548,18,0.1003413275846582,0.0712880625168418,0.0590856013653103,0.0508847570286535,0.0469280517380759,0.0429578729902092,0.0407437348423605,0.0380176053175244,0.0361807239737716,0.034842360549717,0.0331312314739962,0.0329111650049402,0.0323362974939369,0.0322015629210455,0.0322644390550615,0.0328168508039162,0.035125303152789,0.0391493757298122,0.0478442468337375,0.1609494296236414,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,patient,NAMPT,222660,0.0444221683283929,0.001,0.1084843123464514,0.3568804393715974,1.9186409207922397,0.3065149349128881,18,0.0706233719572442,0.0595661546752896,0.056817569388305,0.0547516392706368,0.0513383634240546,0.0500943142010239,0.0474220785053444,0.0455717237043025,0.0446779843707895,0.0432857271175783,0.0424368993083625,0.0418350848827809,0.0407796640617982,0.0405191772208748,0.0403036019042486,0.0410356597502919,0.0424503727656516,0.0437034042935417,0.0489041588071499,0.0938830503907302,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,patient,NOTCH3,222660,0.0561510823677355,0.001,0.0936547218776541,0.2441347182788792,1.6116973853899574,0.5800335598317298,18,0.0501392257253211,0.0502380310787748,0.0496721458726309,0.0499820353902811,0.0486796011856642,0.0483292912961465,0.0481226982843797,0.0471526093595616,0.0464070780562292,0.0450642234797449,0.0441480283840833,0.0435596874157908,0.0431869217641246,0.0432992005748675,0.0436809485313931,0.0460837150812898,0.0462678523309081,0.051190155393874,0.05611245845684,0.0986840923380939,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,patient,RXRA,222660,0.0357981676098086,0.001,0.07404290596744,0.2678304917938895,1.491680497489833,0.2567185488229564,18,0.059795203449205,0.0563459983831851,0.0549627234348333,0.0530450013473457,0.0523848019401778,0.0511138058025689,0.0495778316716069,0.048149645198958,0.0473636935237581,0.0461331177580167,0.0437842450372765,0.0434114793856103,0.04200574867511,0.0416734033953112,0.0415566334321386,0.042459355070511,0.0447004401329381,0.0463352196173538,0.0501032965058834,0.0850983562382107,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,patient,SEMA4B,222660,0.0546889427827179,0.001,0.11630713810607,0.4175135262897249,1.7653666135305597,0.3247809813658951,18,0.0714138147848738,0.0616949609269738,0.0578999371238659,0.0556004670798526,0.0530539836522051,0.0511497350220066,0.0482170124854037,0.0469999101769514,0.0443770771579987,0.0431554836971166,0.0413365669630827,0.0404473187819994,0.0382421629390101,0.0378918530494925,0.0383095302254558,0.0384397736459175,0.0396838228689481,0.0406673852510554,0.0470044013293811,0.1044148028384083,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,patient,SLC15A4,222660,0.059506961286266,0.001,0.1085447628778199,0.351843822996542,1.7730846702285643,0.3010726579432747,18,0.0664960028743375,0.0571813527351118,0.0537905326506781,0.0520973681846761,0.0512081200035929,0.0482484505524117,0.0472289589508667,0.0459175424413904,0.0439279619150273,0.0431240456301086,0.0420865894188448,0.0414218988592472,0.0406090002694691,0.0407033144704931,0.0387721189257163,0.0413275846582233,0.0425581604239647,0.0444174975298661,0.0507904428276295,0.1080930566783436,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,patient,TMEM91,222660,0.0811621306027127,0.001,0.1394856052704328,0.2846700114591031,1.777792820380785,0.2576992987178048,18,0.0619105362436001,0.0560361088655348,0.0540240725770232,0.0525015719033504,0.0497709512260846,0.0493128536782538,0.0468202640797628,0.0457019671247642,0.0436854396838228,0.0423066558879008,0.0409907482259947,0.0393604598940088,0.0381388664331267,0.0383813886643312,0.0378379592203359,0.0384487559507769,0.0408649959579628,0.0436450193119554,0.0526363064762418,0.1276250785951675,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,patient,YWHAE,222660,0.0678774813617173,0.001,0.169569469720163,0.4318234521734843,2.279522042209504,0.2416430729415576,18,0.0820129345189975,0.0639270636845414,0.0585870834456121,0.0546438516123237,0.0523174346537321,0.0497080750920686,0.0480418575406449,0.046770861403036,0.0436001077876583,0.0422797089733225,0.0406224737267582,0.0389876942423425,0.037492140483248,0.0353857899937123,0.0350040420371867,0.0354441749752986,0.0358124494745351,0.0384307913410581,0.0433171651845863,0.1176142998293362,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,random,AKAP8,371100,0.0087485852869846,0.001,0.0132091682852416,0.0219709955139841,0.9977134219314194,0.3047033988063716,30,0.0514605227701428,0.0513715979520344,0.0516222042576125,0.0507545136081918,0.0510886553489625,0.0513877661007814,0.0506521153327943,0.0501374292643492,0.0497844246833737,0.0493963891134465,0.0489463756399892,0.0494233360280247,0.0487712206952304,0.0488278092158447,0.0497763406090002,0.0479223928860145,0.0478280786849905,0.0479708973322554,0.0484289948800862,0.0544489355968741,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,random,CD14,371100,0.0197485852869846,0.001,0.023038258315184,0.0355969234252053,1.5273400154019163,0.5986257213382703,30,0.0523174346537321,0.0528725410940447,0.0518189167340339,0.0526758286176232,0.0525357046618162,0.0526057666397197,0.0525033683643222,0.0514066289409862,0.050641336566963,0.0502533009970358,0.0486257073565076,0.0477687954729183,0.0476933441120991,0.0471382376717865,0.0466828348154136,0.0465184586364861,0.0460603610886553,0.0454675289679331,0.0460900026946914,0.0583239019132309,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,random,CPE,371100,0.0752972244677984,0.001,0.0768671660346875,0.0879910974523674,2.324860118081837,0.5201173701500272,30,0.0789544597143627,0.0696658582592293,0.0635084882780921,0.0582457558609539,0.0532821341956346,0.0514039342495284,0.0489706278631096,0.0479493398005928,0.0469172729722446,0.0447157100511991,0.0429560765292374,0.0422608461331177,0.0417407706817569,0.04012395580706,0.0402479116141201,0.0388897871193748,0.0392185394772298,0.0394583670169765,0.041519805982215,0.0699703583939638,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,random,DERL1,371100,0.0272786310967394,0.001,0.0287956721029381,0.0437418358392303,1.4207960905673511,0.2898797209931743,30,0.0573241713823767,0.0561223389921854,0.0553408784694152,0.0538830503907302,0.0527351118296955,0.0508946375639989,0.0508003233629749,0.0493074642953381,0.0488035569927243,0.0471301535974131,0.0473133926165454,0.0468094853139315,0.0453058474804634,0.0457477768795472,0.0451441659929938,0.044481271894368,0.0442522231204527,0.0456561573699811,0.0480167070870385,0.0649312853678253,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,random,FLNB,371100,0.0332651576394502,0.001,0.0353369984923246,0.0540726159825614,1.4488198058478368,0.2905695831211569,30,0.0581756938830503,0.0576448396658582,0.0553489625437887,0.0556750202101859,0.0534545944489356,0.0521638372406359,0.0505416329830234,0.0492374023174346,0.0478038264618701,0.0467259498787388,0.0459310158986796,0.0447669091888978,0.0446321746160064,0.0447615198059822,0.0441013203988143,0.043667475074104,0.0440285637294529,0.0455268121800053,0.0490406898410132,0.0667717596335219,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,random,HNRNPK,371100,0.0262398275397466,0.001,0.0304190102478343,0.0373800490809561,1.5588793385016333,0.2889877575786964,30,0.058447857720291,0.0561816222042576,0.0543788736189706,0.0536324440851522,0.0519482619240097,0.0510132039881433,0.0505039073026138,0.0493020749124225,0.0477202910266774,0.0473699811371597,0.0471274589059552,0.0464969011048235,0.0460792239288601,0.0452546483427647,0.0455214227970897,0.0461492859067636,0.0461843168957154,0.0471759633521961,0.0480140123955807,0.0614982484505524,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,random,HTRA1,371100,0.0308167609808676,0.001,0.0335187815676916,0.0450655408369682,1.9802497785354063,0.490602672956636,30,0.0565615736998113,0.0562678523309081,0.0557962813257882,0.05476421449744,0.0541390460792239,0.0523794125572621,0.0506467259498787,0.0491242252762058,0.048620317973592,0.0479816760980867,0.0474669900296416,0.0467502021018593,0.0454890864995957,0.0454432767448127,0.0446725949878738,0.044481271894368,0.0445701967124764,0.044780382646187,0.0459552681218,0.0641094044731878,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,random,IFI6,371100,0.0392053354890865,0.001,0.0413360111262974,0.0551267308067558,1.88703582640269,0.4970254979581633,30,0.0620668283481541,0.0596954998652654,0.0572029102667744,0.0559606575047157,0.0530234438156831,0.0510590137429264,0.0489787119374831,0.0477202910266774,0.0467502021018593,0.0458905955268121,0.04542171921315,0.0446564268391269,0.0441444354621395,0.0440097008892481,0.0430045809754783,0.0434141740770681,0.0425141471301536,0.0433710590137429,0.0463567771490164,0.0747588251145243,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,random,LRRC41,371100,0.0477736459175424,0.001,0.0497262278979287,0.0627202227649361,1.715465356036297,0.3722750682677531,30,0.0638561034761519,0.0607167879277822,0.0586418755052546,0.0574535165723524,0.0545728914039342,0.0523309081110212,0.050078146052277,0.0488736189706278,0.0478631096739423,0.0455672325518728,0.0448208030180544,0.0437698733495014,0.0428536782538399,0.042099164645648,0.0413985448666127,0.0413177041228779,0.0424171382376717,0.0444300727566693,0.0472918350848827,0.0696469954190245,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,random,NAMPT,371100,0.0214839665858259,0.001,0.0243174210697688,0.0324808019272157,1.461104181939121,0.3033257757415595,30,0.0556453786041498,0.0538534087846941,0.0534141740770681,0.0532336297493937,0.052538399353274,0.0519213150094314,0.0505281595257343,0.0496874157908919,0.0484586364861223,0.0477229857181352,0.0475020210185933,0.0468067906224737,0.0463298302344381,0.0463298302344381,0.0460873080032336,0.0465373214766909,0.0463567771490164,0.0465157639450282,0.0475882511452438,0.0629426030719482,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,random,NOTCH3,371100,0.004817569388305,0.001,0.0089064432738999,0.0191804717712607,1.253990194252037,0.6678425532614657,30,0.0499110751818916,0.0494556723255187,0.0496847210994341,0.050156292104554,0.0506251684182161,0.0509916464564807,0.0510428455941794,0.0499568849366747,0.0497601724602533,0.0504554028563729,0.0506979250875774,0.0510132039881433,0.0505578011317704,0.0500997035839396,0.0498949070331447,0.049482619240097,0.0491080571274589,0.0484370789544597,0.0477337644839665,0.0509350579358663,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,random,RXRA,371100,0.0125505254648342,0.001,0.0158322624523688,0.0362308120351972,1.1252122407530885,0.2768999224111196,30,0.0519617353812988,0.0527324171382376,0.05178658043654,0.0513284828887092,0.051942872541094,0.0516949609269738,0.0504985179196981,0.0499461061708434,0.0503395311236863,0.0493775262732417,0.0483508488278092,0.0474669900296416,0.0473295607652923,0.0475208838587981,0.0469037995149555,0.0469576933441121,0.0480598221503637,0.0481622204257612,0.0487469684721099,0.0588924818108326,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,random,SEMA4B,371100,0.0267962813257881,0.001,0.0284759993750579,0.0408433135354654,1.2228358422166108,0.2892914003622683,30,0.0547722985718135,0.0551414713015359,0.0546564268391269,0.0539719752088385,0.053290218270008,0.0520183239019132,0.0514632174616006,0.0505254648342764,0.0507814605227701,0.049011048234977,0.0481891673403395,0.047429264349232,0.0461331177580167,0.0461250336836432,0.0455348962543788,0.0445270816491511,0.0439773645917542,0.0441040150902721,0.0457019671247642,0.0626461870115871,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,random,SLC15A4,371100,0.0169981137159795,0.001,0.0192586422118723,0.0298783551611233,1.2356740944346738,0.3566166489845236,30,0.052600377256804,0.0521907841552142,0.0529210455402856,0.0525653462678523,0.0524225276205874,0.051614120183239,0.0508326596604688,0.0515386688224198,0.0500862301266505,0.049905685798976,0.0494071678792778,0.0485502559956884,0.0468741579089194,0.0476394502829426,0.0467852330908111,0.0463513877661007,0.0455241174885475,0.0464861223389921,0.0474508218808946,0.0582538399353274,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,random,TMEM91,371100,0.0205109135004042,0.001,0.0224764364467841,0.0341668966426509,1.236881331568399,0.3006538879207072,30,0.0538830503907302,0.0528132578819725,0.0529102667744543,0.0521530584748046,0.0520829964969011,0.0517192131500943,0.0519805982215036,0.0514739962274319,0.0508164915117219,0.0504122877930477,0.0495661546752896,0.0489544597143627,0.046973861492859,0.0464025869037995,0.0465750471571005,0.0458528698464025,0.0446510374562112,0.0444489355968741,0.0468903260576663,0.0594395041767717,a4_pit__resnet50__mainCCRCC.csv
CCRCC,shipped,resnet50,random,YWHAE,371100,0.0250994341147938,0.001,0.0276729201751101,0.0398059095100127,1.2742246320626385,0.2716027074452601,30,0.0583858798167609,0.0565615736998113,0.0533468067906224,0.052867151711129,0.0514066289409862,0.0513069253570466,0.0508326596604688,0.0503179735920237,0.0483831851253031,0.0476340609000269,0.0475882511452438,0.0469657774184855,0.0457908919428725,0.0449770951226084,0.0450498517919698,0.0449285906763675,0.0453058474804634,0.0465615736998113,0.0485206143896523,0.0632686607383454,a4_pit__resnet50__mainCCRCC.csv
PRAD,shipped,resnet50,slide_out,AMD1,188130,0.0710039334502737,0.001,0.1363603668319799,0.3992900416285168,1.7612034162849606,0.6532489033742596,69,0.0697921649922925,0.0660979110189762,0.0624089725190028,0.059974485727954,0.0573486418965608,0.0543188220911072,0.0507202466379631,0.0490299261149205,0.0473289746451921,0.0455163982352628,0.0436506670919045,0.0409822994737681,0.04017966299899,0.0388986339233508,0.0360867485249561,0.0360973794716419,0.0357731355977249,0.0373571466539095,0.0417530431084888,0.0866847392760325,a4_pit__resnet50__slideout.csv
PRAD,shipped,resnet50,slide_out,CAT,188130,0.0268067825439854,0.001,0.0650767316783721,0.2366805862448343,0.9677410459821246,0.5104244894244395,69,0.0542444054643065,0.0544623398713655,0.0541753043108488,0.0522138946473183,0.0529899537553819,0.0536490724499016,0.0523733588476053,0.0520278530803168,0.0505554669643331,0.0499282411098708,0.0494551639823526,0.0483654919470578,0.0463775049168128,0.0459097432626375,0.043948333599107,0.0444160952532823,0.0444107797799394,0.0441556370594801,0.0453409876149471,0.061000372083134,a4_pit__resnet50__slideout.csv
PRAD,shipped,resnet50,slide_out,DNAJC3,188130,0.0319540211555838,0.001,0.0785679231957519,0.2686832898405716,0.9314153591727086,0.5655625510483285,69,0.055509488119917,0.0549141551055121,0.0555148035932599,0.0545686493382235,0.0549673098389411,0.0527773348216658,0.0513634189124541,0.0508584489448785,0.0510763833519374,0.050023919630043,0.0484239621538298,0.0467495880508159,0.0465901238505288,0.0452665709881464,0.0445755594535693,0.0435337266783607,0.043299845851273,0.0439217562323924,0.0450964758411736,0.0609684792430765,a4_pit__resnet50__slideout.csv
PRAD,shipped,resnet50,slide_out,EIF3E,188130,0.0557956200499654,0.001,0.1239848597334036,0.4924024761928435,1.8175859764987792,0.6398571131738071,69,0.0821240631478233,0.0645085844894487,0.0570775527560729,0.0519800138202306,0.0480784563865412,0.0465901238505288,0.0457396481156647,0.0449104342741721,0.0431456971243289,0.0432732684845585,0.0438526550789347,0.0434433636315313,0.0427682985169829,0.0433955243714452,0.0442247382129378,0.0432573220645298,0.0437676075054483,0.0465476000637856,0.0469303141444745,0.0743847339605591,a4_pit__resnet50__slideout.csv
PRAD,shipped,resnet50,slide_out,GNG5,188130,0.0504247063200977,0.001,0.0986793313524486,0.432062561934186,1.599214842863481,0.6438105260893512,69,0.0800722904374634,0.0614096635305373,0.0558975176739488,0.0525753468346356,0.0500823898368149,0.048195396800085,0.0464519215436134,0.0451071067878594,0.0442938393663955,0.0436453516185616,0.043406155318131,0.0425397331632381,0.042172965502578,0.0425078403231807,0.0434433636315313,0.043299845851273,0.0447722319672566,0.044804124807314,0.0494817413490671,0.0758411736565141,a4_pit__resnet50__slideout.csv
PRAD,shipped,resnet50,slide_out,MIF,188130,0.0562617339074044,0.001,0.1481547822505186,0.3666899299571029,1.9072898355809131,0.8855100486041902,69,0.0682506777228512,0.0656407803114867,0.0615531813107957,0.0564875352150108,0.0529421144952958,0.0511933237654813,0.049433902088981,0.0474033912719927,0.0456439695954924,0.0454419816084622,0.0443629405198532,0.042332429702865,0.0430500186041567,0.0419390846754903,0.0418699835220326,0.0411789719874554,0.0402487641524477,0.0410832934672832,0.0425184712698665,0.0774251847126986,a4_pit__resnet50__slideout.csv
PRAD,shipped,resnet50,slide_out,MRPL33,188130,0.0499678413862754,0.001,0.1029440471222172,0.4319941457136437,1.5457577757191134,0.6517929385363987,69,0.0747780789879338,0.0634454898208685,0.0569180885557858,0.0535906022431297,0.0508743953649072,0.0485249561473449,0.0471163557114761,0.0455695529686918,0.044644660607027,0.0439270717057354,0.0424174772763514,0.0436559825652474,0.0432732684845585,0.0430234412374421,0.0435603040450752,0.0433689470047307,0.0443257322064529,0.0453835114016903,0.0478977302928825,0.0737043533726678,a4_pit__resnet50__slideout.csv
PRAD,shipped,resnet50,slide_out,MT1X,188130,0.0979259023015999,0.001,0.1804524106752967,0.4708365834655004,1.976929450213315,0.9708968531952894,69,0.0750544836017647,0.0725562111306011,0.0697071174188061,0.0641524477754744,0.0593366289268059,0.0551001966725136,0.0518683888800297,0.0483389145803433,0.0458353266358369,0.0439749109658215,0.0419603465688619,0.0396215382979854,0.0374740870674533,0.0369744325732206,0.0355179928772657,0.0349120289161749,0.0349758145962897,0.0351352787965768,0.0375272418008823,0.0799766119172912,a4_pit__resnet50__slideout.csv
PRAD,shipped,resnet50,slide_out,PERP,188130,0.063284112050178,0.001,0.1090038100890941,0.3588358557022252,1.256303344594711,0.5541024213961019,69,0.0656673576782012,0.0636953170679849,0.0612555148035932,0.0596183490139796,0.0564609578482963,0.0544145006112794,0.0515654068994844,0.0496677829160686,0.0475628554722798,0.0473821293786211,0.0447456546005421,0.0438154467655344,0.0415191622814011,0.0408387816935098,0.0400467761654175,0.0394089193642693,0.0397863179716153,0.0395577526178706,0.0431084888109286,0.0698825280391218,a4_pit__resnet50__slideout.csv
PRAD,shipped,resnet50,slide_out,RPL37A,188130,0.118780205177271,0.001,0.2067352003735891,0.6514485002513287,4.985194191273345,0.5793337118338793,69,0.1665444107797799,0.0507149311646202,0.0418859299420613,0.0391484611704672,0.0378621166214851,0.0354914155105512,0.0371976824536224,0.0361345877850422,0.036145218731728,0.0366714505926752,0.0368309147929623,0.0375485036942539,0.0389252112900653,0.0396587466113857,0.0406367937064795,0.0416042098548875,0.0440386966459363,0.0456067612820921,0.0511986392388242,0.1061553181310795,a4_pit__resnet50__slideout.csv
PRAD,shipped,resnet50,slide_out,RPS29,188130,0.1159787381066283,0.001,0.2214246876883649,0.6596809737859088,4.435962662748301,0.6074997547410114,69,0.1632647637272099,0.0520491149736884,0.0433742624780736,0.0396215382979854,0.0376813905278265,0.036469462605645,0.0364269388189018,0.0376335512677403,0.0379471641949715,0.0378408547281135,0.0384415032158613,0.039052782650295,0.0399989369053314,0.0411683410407696,0.042061340562377,0.0415138468080582,0.0423590070695795,0.045075213947802,0.0483282836336575,0.0996917025461117,a4_pit__resnet50__slideout.csv
PRAD,shipped,resnet50,slide_out,SLIRP,188130,0.054920958911391,0.001,0.1045142077337361,0.4657487900138619,1.5625538014659104,0.6521255451368787,69,0.0775155477595279,0.0647743581565938,0.0574230585233615,0.0538670068569606,0.051156115452081,0.0486418965608887,0.0461808324031254,0.0456386541221495,0.0443416786264816,0.0445436666135119,0.0422473821293786,0.0434646255249029,0.0425131557965236,0.0426460426300962,0.0430021793440705,0.0428001913570403,0.0428055068303832,0.0446127677669696,0.0480306171264551,0.0737947164194971,a4_pit__resnet50__slideout.csv
PRAD,shipped,resnet50,slide_out,SNRPE,188130,0.045881677563387,0.001,0.0923711172801008,0.4052157536215077,1.323806602669504,0.6308504372352979,69,0.0696486472120342,0.0630149364800935,0.0570881837027587,0.0535640248764152,0.0523467814808908,0.0487588369744325,0.0474565460054217,0.0462286716632116,0.0458034337957795,0.0445117737734545,0.044591505873598,0.0442938393663955,0.044378886939882,0.0434114707914739,0.0431510125976718,0.04448519640674,0.0447243927071705,0.0456864933822356,0.047281135385106,0.0695742305852336,a4_pit__resnet50__slideout.csv
PRAD,shipped,resnet50,slide_out,SOD2,188130,0.0431882740658055,0.001,0.094269072595247,0.2863565869627844,1.2230134265263208,3.175115624929328,69,0.0450273746877159,0.0459788444160952,0.0458725349492372,0.0450805294211449,0.0459469515760378,0.0450486365810875,0.0462711954499548,0.0462446180832403,0.0460001063094668,0.0479349386062828,0.0479349386062828,0.0499760803699569,0.0521660553872322,0.0543453994578217,0.058310742571626,0.0618349013979694,0.0617551692978259,0.0584648912985701,0.0510338595651942,0.0447722319672566,a4_pit__resnet50__slideout.csv
PRAD,shipped,resnet50,slide_out,TMCO1,188130,0.0331887524584064,0.001,0.0798195906136168,0.2955950457614483,0.997540678558629,0.5874914799807834,69,0.055780577260405,0.0557646308403763,0.0556636368468612,0.0555201190666028,0.0535321320363578,0.0529208526019242,0.0528304895550948,0.0505448360176473,0.0501249136235581,0.0488066762345186,0.048572795407431,0.0474778078987933,0.0450273746877159,0.0453356721416042,0.0448200712273427,0.0434008398447881,0.0430074948174134,0.0435868814117897,0.0450539520544304,0.0622282464253441,a4_pit__resnet50__slideout.csv
PRAD,shipped,resnet50,slide_out,ZFAS1,188130,0.0747591559028331,0.001,0.1410096214661115,0.5191270162979419,1.9386017116416148,0.6366068613565171,69,0.0964705257003136,0.0673842555679583,0.0575984691436772,0.0528995907085525,0.0494657949290384,0.0467602189975017,0.0459203742093233,0.0439802264391644,0.0424865784298091,0.0415351087014298,0.0406474246531653,0.0401158773188752,0.0401424546855897,0.0396587466113857,0.0396693775580715,0.0414075373412002,0.0405942699197363,0.0425503641099239,0.0469356296178174,0.0837771753574655,a4_pit__resnet50__slideout.csv
READ,shipped,resnet50,slide_out,AC010883.3,25221,0.0543846397843067,0.001,0.065370072593926,0.116009260769738,0.721821795801688,1.0252402872760322,12,0.0486895840767614,0.0478569446096506,0.0479362436065183,0.0497601205344752,0.0463106141707307,0.0482930890924229,0.0499980175250783,0.0487688830736291,0.0482930890924229,0.0482930890924229,0.0483723880892906,0.0474604496253122,0.04547797470362,0.0481741405971214,0.0450814797192815,0.0434954997819277,0.0441298917568692,0.0419888188414416,0.0482930890924229,0.1033265929185995,a4_pit__resnet50__slideout.csv
READ,shipped,resnet50,slide_out,BTNL3,25221,0.1122204908607906,0.001,0.1489686397484476,0.3043136679292892,0.95968930018577,0.0051318248539153,12,0.0994012925736489,0.0708536537012806,0.0632013005035486,0.0634391974941517,0.0564212362713611,0.0547956068355735,0.0540819158637643,0.0490860790610998,0.0467864081519368,0.0443677887474723,0.0417509218508385,0.0432179532928908,0.0381031679949248,0.0350898061139526,0.0364775385591372,0.0343761151421434,0.0329090837000911,0.031402402759605,0.0340192696562388,0.0702192617263391,a4_pit__resnet50__slideout.csv
READ,shipped,resnet50,slide_out,CD177,25221,0.1810150271599064,0.001,0.1771652332929013,0.5186220164550485,2.2222997397376596,0.1304862263862854,12,0.1730700606637326,0.0800126878394988,0.0688711787795884,0.057729669719678,0.0505134610047182,0.0483327385908568,0.0405614368978232,0.040363189405654,0.0389358074620356,0.033979620157805,0.0329090837000911,0.0297767733238174,0.0284286903770667,0.0279132468974267,0.0273581539193529,0.0266841124459775,0.0287855358629713,0.0303715158003251,0.0375084255184171,0.0978946116331628,a4_pit__resnet50__slideout.csv
