task,label_set,encoder,design,score,subset,gene_subset,method,source,n_folds,n_genes,is_conformal,alpha_nominal,coverage_nominal,coverage_sd_nominal,width_mean_nominal,width_median_nominal,frac_infinite_nominal,target_coverage,n_grid_levels,matched_in_range,matched_uses_test_labels,width_mean_at_target,width_median_at_target,alpha_at_target,subset_difference_list,oracle_width_ratio_to_abs,abs_half_width_mean,b_s_over_sy_mean,width_is_half_width
LUNG,shipped,hoptimus0,patient,nb,nb_matched,every_kth_16,nb,A4a,2,16,False,0.1,0.4600659652836125,0.011765953778270442,1.1933535051833135,1.181122989085096,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,hoptimus0,patient,nb_conformal,cqr_matched,every_kth_16,nb_conformal,A4a,2,6,True,0.1,0.5801076157339073,0.08758512065120579,1.9875078039898968,1.9432576229404663,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,hoptimus0,patient,nb_conformal,full,every_kth_16,nb_conformal,A4a,2,16,True,0.1,0.6511934520392785,0.025457938507629677,1.8788886195199472,1.8254849328355778,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,hoptimus0,patient,nb_conformal,nb_matched,every_kth_16,nb_conformal,A4a,2,16,True,0.1,0.6511934520392785,0.025457938507629677,1.8788886195199472,1.8254849328355778,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,hoptimus0,patient,scaled,cqr_matched,all,scaled,A4a,2,6,True,0.1,0.5685650019470159,0.026521618780141202,2.672641994884354,2.467875785605137,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,hoptimus0,patient,scaled,full,all,scaled,A4a,2,50,True,0.1,0.64481428811126,0.017546923020056292,2.631648959140506,2.488020558028722,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,hoptimus0,patient,scaled,nb_matched,all,scaled,A4a,2,16,True,0.1,0.6410634596833135,0.0346389918944889,2.619933813898738,2.5228117992362566,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,hoptimus0,patient,scaled_clip,cqr_matched,all,scaled_clip,A4a,2,6,True,0.1,0.5682575742284055,0.02645058838719895,2.652599425504261,2.467875785605137,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,hoptimus0,patient,scaled_clip,full,all,scaled_clip,A4a,2,50,True,0.1,0.6447185773495184,0.017048031006465496,2.6153858834471513,2.4829108258166634,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,hoptimus0,patient,scaled_clip,nb_matched,all,scaled_clip,A4a,2,16,True,0.1,0.6412810928562598,0.034006761540885604,2.6056661496099003,2.520428928981775,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,hoptimus0,random,abs,cqr_matched,all,abs,A4a,2,6,True,0.1,0.9032133327388652,0.009169690353001712,2.1728554697636757,2.196298884250518,0.0,0.9,7,True,True,2.1538846606911273,2.178179927098826,0.10317696217035754,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,hoptimus0,random,abs,full,all,abs,A4a,2,50,True,0.1,0.8996631838535185,0.0029323095845402046,2.0252409845249266,1.9701440830560926,0.0,0.9,7,True,True,2.0277803216735344,1.9725788467468528,0.0996636243160925,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,hoptimus0,random,abs,nb_matched,all,abs,A4a,2,16,True,0.1,0.9001525861387257,0.00308326609961307,2.0812404080279863,2.049297702565519,0.0,0.9,7,True,True,2.080371782839012,2.048484801495304,0.10015058584220024,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,hoptimus0,random,cqr,cqr_matched,every_kth_6,cqr,A4a,2,6,True,0.1,0.889730400715025,0.0002838498864828741,2.3692992982377583,2.284142423611453,0.0,0.9,7,True,True,2.446247486425843,2.355177643399579,0.09224220587941317,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,hoptimus0,random,cqr,full,every_kth_6,cqr,A4a,2,6,True,0.1,0.889730400715025,0.0002838498864828741,2.3692992982377583,2.284142423611453,0.0,0.9,7,True,True,2.446247486425843,2.355177643399579,0.09224220587941317,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,hoptimus0,random,nb,cqr_matched,every_kth_16,nb,A4a,2,6,False,0.1,0.7014888103211074,0.003114657553056063,1.2409250806315664,1.2628643221541276,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,hoptimus0,random,nb,full,every_kth_16,nb,A4a,2,16,False,0.1,0.7179866082040101,0.004498161145671424,1.2271795469362563,1.252762968495368,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,hoptimus0,random,nb,nb_matched,every_kth_16,nb,A4a,2,16,False,0.1,0.7179866082040101,0.004498161145671424,1.2271795469362563,1.252762968495368,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,hoptimus0,random,nb_conformal,cqr_matched,every_kth_16,nb_conformal,A4a,2,6,True,0.1,0.9049275180317966,0.008934826305106724,2.0338777198786224,2.0126758453675744,0.0,0.9,7,True,True,2.008298264478579,1.9901734201139063,0.1050929735601531,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,hoptimus0,random,nb_conformal,full,every_kth_16,nb_conformal,A4a,2,16,True,0.1,0.9053421354206685,0.003767118043362229,1.9252036042491032,1.945910149055313,0.0,0.9,7,True,True,1.8998654620942146,1.924325021159419,0.10597304079123496,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,hoptimus0,random,nb_conformal,nb_matched,every_kth_16,nb_conformal,A4a,2,16,True,0.1,0.9053421354206685,0.003767118043362229,1.9252036042491032,1.945910149055313,0.0,0.9,7,True,True,1.8998654620942146,1.924325021159419,0.10597304079123496,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,hoptimus0,random,scaled,cqr_matched,all,scaled,A4a,2,6,True,0.1,0.8991144735519467,0.0038841113920929484,2.5917671971419063,2.5220090599715235,0.0,0.9,7,True,True,2.606014290477553,2.5356695549719266,0.09917216786359084,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,hoptimus0,random,scaled,full,all,scaled,A4a,2,50,True,0.1,0.8994212136766724,0.0027666400735314616,2.474585841374089,2.3949397365971072,0.0,0.9,7,True,True,2.4832293586646457,2.4031173476579757,0.09941423564633683,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,hoptimus0,random,scaled,nb_matched,all,scaled,A4a,2,16,True,0.1,0.8983134713013456,0.004302113027602838,2.517903392261553,2.4283232563203634,0.0,0.9,7,True,True,2.5428663559962503,2.4522956700702094,0.09836286100613008,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,hoptimus0,random,scaled_clip,cqr_matched,all,scaled_clip,A4a,2,6,True,0.1,0.8964880816093272,0.00532838477935797,2.543620176574813,2.472062708312075,0.0,0.9,7,True,True,2.596218652276176,2.5239737135941347,0.09689712132421777,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,hoptimus0,random,scaled_clip,full,all,scaled_clip,A4a,2,50,True,0.1,0.8996218749140293,0.002724883282044924,2.45584651366035,2.38143908993776,0.0,0.9,7,True,True,2.4612761773395726,2.3866055762898846,0.09961527982327584,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,hoptimus0,random,scaled_clip,nb_matched,all,scaled_clip,A4a,2,16,True,0.1,0.8983104916214693,0.004260480339556594,2.4981113581370678,2.4148137836627592,0.0,0.9,7,True,True,2.5223763553312217,2.438164124594743,0.09834633721685997,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,resnet50,donor,abs,cqr_matched,all,abs,A4a,2,6,True,0.1,0.5771458281293761,0.11128310475806301,2.568354948477206,2.456890864915988,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,resnet50,donor,abs,full,all,abs,A4a,2,50,True,0.1,0.6476833044014335,0.013273309798788255,2.370626143266273,2.2410923455750957,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,resnet50,donor,abs,nb_matched,all,abs,A4a,2,16,True,0.1,0.6566426293777371,0.0336618035638215,2.418607778640573,2.2387613346755137,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,resnet50,donor,cqr,cqr_matched,every_kth_6,cqr,A4a,2,6,True,0.1,0.5868947850250505,0.10421589659873713,2.8341709708723877,2.6541077928963217,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,resnet50,donor,cqr,full,every_kth_6,cqr,A4a,2,6,True,0.1,0.5868947850250505,0.10421589659873713,2.8341709708723877,2.6541077928963217,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,resnet50,donor,nb,cqr_matched,every_kth_16,nb,A4a,2,6,False,0.1,0.4199639781025888,0.10747972642828227,1.4316321700572359,1.4451858789480823,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,resnet50,donor,nb,full,every_kth_16,nb,A4a,2,16,False,0.1,0.4820716903988145,0.01423215241210554,1.3450169439283408,1.3755379409302952,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,resnet50,donor,nb,nb_matched,every_kth_16,nb,A4a,2,16,False,0.1,0.4820716903988145,0.01423215241210554,1.3450169439283408,1.3755379409302952,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,resnet50,donor,nb_conformal,cqr_matched,every_kth_16,nb_conformal,A4a,2,6,True,0.1,0.5938427513395722,0.07863796732482882,2.20033929825388,2.138333059508027,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,resnet50,donor,nb_conformal,full,every_kth_16,nb_conformal,A4a,2,16,True,0.1,0.6852859888601673,0.015501649579569081,2.1464911867564673,2.047468314344593,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,resnet50,donor,nb_conformal,nb_matched,every_kth_16,nb_conformal,A4a,2,16,True,0.1,0.6852859888601673,0.015501649579569081,2.1464911867564673,2.047468314344593,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,resnet50,donor,scaled,cqr_matched,all,scaled,A4a,2,6,True,0.1,0.5874763666748248,0.08612399833484745,2.9846517746256627,2.7597042120313215,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,resnet50,donor,scaled,full,all,scaled,A4a,2,50,True,0.1,0.6686835796329517,0.02823150023701282,2.8840861048621798,2.693994874757473,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,resnet50,donor,scaled,nb_matched,all,scaled,A4a,2,16,True,0.1,0.6626446056199374,0.060131810536320586,2.8205188185433983,2.704199350481689,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,resnet50,donor,scaled_clip,cqr_matched,all,scaled_clip,A4a,2,6,True,0.1,0.5873741798773591,0.08597948437997585,2.9631201764605093,2.7597042120313215,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,resnet50,donor,scaled_clip,full,all,scaled_clip,A4a,2,50,True,0.1,0.6667110905896472,0.030392797038123455,2.838546842643472,2.6845404764506053,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,resnet50,donor,scaled_clip,nb_matched,all,scaled_clip,A4a,2,16,True,0.1,0.6630802037838132,0.059439897657470236,2.8043049242894327,2.6950913846278386,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,resnet50,patient,abs,cqr_matched,all,abs,A4a,2,6,True,0.1,0.5829929735012392,0.12440205779299798,2.647461448442613,2.5952516452919214,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,resnet50,patient,abs,full,all,abs,A4a,2,50,True,0.1,0.6463723865621418,0.022029129089902084,2.406168938980906,2.2939211361655394,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,resnet50,patient,abs,nb_matched,all,abs,A4a,2,16,True,0.1,0.6598673383819078,0.0418740323572216,2.4639040345773675,2.3451286649825547,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,resnet50,patient,cqr,cqr_matched,every_kth_6,cqr,A4a,2,6,True,0.1,0.6050355698364759,0.1216261112380525,3.0044007305964557,2.829584686964857,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,resnet50,patient,cqr,full,every_kth_6,cqr,A4a,2,6,True,0.1,0.6050355698364759,0.1216261112380525,3.0044007305964557,2.829584686964857,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,resnet50,patient,nb,cqr_matched,every_kth_16,nb,A4a,2,6,False,0.1,0.41911491830522984,0.09451811073156008,1.4533620311901365,1.4451858789480823,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,resnet50,patient,nb,full,every_kth_16,nb,A4a,2,16,False,0.1,0.4816211834229886,0.021419956922117015,1.355999641414983,1.3862943611198906,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,resnet50,patient,nb,nb_matched,every_kth_16,nb,A4a,2,16,False,0.1,0.4816211834229886,0.021419956922117015,1.355999641414983,1.3862943611198906,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,resnet50,patient,nb_conformal,cqr_matched,every_kth_16,nb_conformal,A4a,2,6,True,0.1,0.6113677608223387,0.110575588520671,2.3170185860540933,2.2499048351651325,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,resnet50,patient,nb_conformal,full,every_kth_16,nb_conformal,A4a,2,16,True,0.1,0.6860899805477128,0.018127962347124188,2.152153651551227,2.0545615834143924,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,resnet50,patient,nb_conformal,nb_matched,every_kth_16,nb_conformal,A4a,2,16,True,0.1,0.6860899805477128,0.018127962347124188,2.152153651551227,2.0545615834143924,0.0,0.9,7,False,True,,,,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,resnet50,patient,scaled,cqr_matched,all,scaled,A4a,2,6,True,0.1,0.6196518563093829,0.1122276491565187,3.258451103448122,3.067629342113433,0.0,0.9,7,True,True,26.92463416432409,14.576688115587986,0.020387424799074506,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
LUNG,shipped,resnet50,patient,scaled,full,all,scaled,A4a,2,50,True,0.1,0.6768075992915049,0.03420868396153248,2.9825937769249182,2.804696758508223,0.0,0.9,7,False,True,,,,"every gene the score ran on, over every fold, repeat and calibration draw it ran on. For abs, scaled and scaled_clip that is all 50 genes and all cells; for nb and nb_conformal the NB gene subset on all cells; for cqr the CQR gene subset on the CQR cells. Comparing two scores here confounds any difference with the gene and cell selection.",,,,False
LUNG,shipped,resnet50,patient,scaled,nb_matched,all,scaled,A4a,2,16,True,0.1,0.6898758726090182,0.05442936377467932,3.0221756850412067,2.8872279984984757,0.0,0.9,7,True,True,26.46527763494541,7.948172247471532,0.02097758478099467,"the NB gene subset, which is the union of the NB and CQR evenly spaced subsets, on every cell where the NB head fitted. Carries abs, scaled, scaled_clip, nb and nb_conformal on identical cells and genes; cqr is absent because fitting it on this many genes is not affordable.",,,,False
LUNG,shipped,resnet50,patient,scaled_clip,cqr_matched,all,scaled_clip,A4a,2,6,True,0.1,0.6191829219368561,0.11180696784447225,3.231000437188106,3.0582717250030167,0.0,0.9,7,False,True,,,,"IDENTICAL cells and IDENTICAL genes for every score: the cells CQR ran on (the calibration-draw-0, repeat-0 cell of every fold of every design) and the CQR gene subset. Same task, design, fold, repeat, draw, proper-training set, calibration set, test set, level and aggregation; the ONLY thing that differs between two rows of this subset is the score function.",,,,False
