encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,gene_index,quantile,n_T_natural,n_T_used,subsample_fallback,subsample_reason,subsample_size,seconds,cumulative_task_seconds,timebox_s,solver,failure,_source
hoptimus0,COAD,shipped,donor,COAD_donor_TENX111,-1,0,donor,10,0.05,3389,2500,True,pre_emptive_n_T_above_cap,2500,4.73,404.4,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,COAD,shipped,donor,COAD_donor_TENX111,-1,0,donor,10,0.95,3389,2500,True,pre_emptive_n_T_above_cap,2500,4.755,409.2,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,COAD,shipped,donor,COAD_donor_TENX111,-1,0,donor,20,0.05,3389,2500,True,pre_emptive_n_T_above_cap,2500,4.648,413.8,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,COAD,shipped,donor,COAD_donor_TENX111,-1,0,donor,20,0.95,3389,2500,True,pre_emptive_n_T_above_cap,2500,5.132,419.0,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,COAD,shipped,donor,COAD_donor_TENX111,-1,0,donor,29,0.05,3389,2500,True,pre_emptive_n_T_above_cap,2500,4.788,423.8,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,COAD,shipped,donor,COAD_donor_TENX111,-1,0,donor,29,0.95,3389,2500,True,pre_emptive_n_T_above_cap,2500,4.763,428.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,COAD,shipped,donor,COAD_donor_TENX111,-1,0,donor,39,0.05,3389,2500,True,pre_emptive_n_T_above_cap,2500,4.714,433.2,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,COAD,shipped,donor,COAD_donor_TENX111,-1,0,donor,39,0.95,3389,2500,True,pre_emptive_n_T_above_cap,2500,4.684,437.9,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,COAD,shipped,donor,COAD_donor_TENX111,-1,0,donor,49,0.05,3389,2500,True,pre_emptive_n_T_above_cap,2500,4.77,442.7,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,COAD,shipped,donor,COAD_donor_TENX111,-1,0,donor,49,0.95,3389,2500,True,pre_emptive_n_T_above_cap,2500,4.812,447.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,0,0,0,spot,0,0.05,1203,1203,False,,2500,1.032,1.0,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,0,0,0,spot,0,0.95,1203,1203,False,,2500,1.459,2.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,0,0,0,spot,10,0.05,1203,1203,False,,2500,0.897,3.4,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,0,0,0,spot,10,0.95,1203,1203,False,,2500,1.439,4.8,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,0,0,0,spot,20,0.05,1203,1203,False,,2500,1.132,6.0,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,0,0,0,spot,20,0.95,1203,1203,False,,2500,1.438,7.4,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,0,0,0,spot,29,0.05,1203,1203,False,,2500,1.056,8.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,0,0,0,spot,29,0.95,1203,1203,False,,2500,1.447,9.9,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,0,0,0,spot,39,0.05,1203,1203,False,,2500,0.972,10.9,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,0,0,0,spot,39,0.95,1203,1203,False,,2500,1.416,12.3,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,0,0,0,spot,49,0.05,1203,1203,False,,2500,0.964,13.3,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,0,0,0,spot,49,0.95,1203,1203,False,,2500,1.423,14.7,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,1,0,0,spot,0,0.05,1203,1203,False,,2500,1.023,15.7,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,1,0,0,spot,0,0.95,1203,1203,False,,2500,1.412,17.1,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,1,0,0,spot,10,0.05,1203,1203,False,,2500,0.916,18.0,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,1,0,0,spot,10,0.95,1203,1203,False,,2500,1.425,19.4,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,1,0,0,spot,20,0.05,1203,1203,False,,2500,1.074,20.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,1,0,0,spot,20,0.95,1203,1203,False,,2500,1.467,22.0,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,1,0,0,spot,29,0.05,1203,1203,False,,2500,1.034,23.0,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,1,0,0,spot,29,0.95,1203,1203,False,,2500,1.436,24.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,1,0,0,spot,39,0.05,1203,1203,False,,2500,0.994,25.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,1,0,0,spot,39,0.95,1203,1203,False,,2500,1.419,26.9,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,1,0,0,spot,49,0.05,1203,1203,False,,2500,1.036,27.9,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,random,1,0,0,spot,49,0.95,1203,1203,False,,2500,1.425,29.3,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,0,-1,0,block,0,0.05,1203,1203,False,,2500,0.993,30.3,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,0,-1,0,block,0,0.95,1203,1203,False,,2500,1.436,31.8,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,0,-1,0,block,10,0.05,1203,1203,False,,2500,0.979,32.7,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,0,-1,0,block,10,0.95,1203,1203,False,,2500,1.403,34.1,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,0,-1,0,block,20,0.05,1203,1203,False,,2500,1.028,35.2,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,0,-1,0,block,20,0.95,1203,1203,False,,2500,1.416,36.6,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,0,-1,0,block,29,0.05,1203,1203,False,,2500,0.968,37.6,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,0,-1,0,block,29,0.95,1203,1203,False,,2500,1.465,39.0,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,0,-1,0,block,39,0.05,1203,1203,False,,2500,0.781,39.8,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,0,-1,0,block,39,0.95,1203,1203,False,,2500,1.455,41.3,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,0,-1,0,block,49,0.05,1203,1203,False,,2500,0.774,42.0,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,0,-1,0,block,49,0.95,1203,1203,False,,2500,1.426,43.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,1,-1,0,block,0,0.05,1203,1203,False,,2500,0.984,44.4,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,1,-1,0,block,0,0.95,1203,1203,False,,2500,1.354,45.8,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,1,-1,0,block,10,0.05,1203,1203,False,,2500,0.704,46.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,1,-1,0,block,10,0.95,1203,1203,False,,2500,1.403,47.9,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,1,-1,0,block,20,0.05,1203,1203,False,,2500,1.142,49.0,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,1,-1,0,block,20,0.95,1203,1203,False,,2500,1.464,50.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,1,-1,0,block,29,0.05,1203,1203,False,,2500,1.166,51.7,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,1,-1,0,block,29,0.95,1203,1203,False,,2500,1.44,53.1,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,1,-1,0,block,39,0.05,1203,1203,False,,2500,1.219,54.3,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,1,-1,0,block,39,0.95,1203,1203,False,,2500,1.43,55.8,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,1,-1,0,block,49,0.05,1203,1203,False,,2500,1.406,57.2,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,patient,1,-1,0,block,49,0.95,1203,1203,False,,2500,1.389,58.6,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC20,-1,0,block,0,0.05,1203,1203,False,,2500,1.067,59.6,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC20,-1,0,block,0,0.95,1203,1203,False,,2500,1.493,61.1,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC20,-1,0,block,10,0.05,1203,1203,False,,2500,0.805,61.9,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC20,-1,0,block,10,0.95,1203,1203,False,,2500,1.467,63.4,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC20,-1,0,block,20,0.05,1203,1203,False,,2500,1.192,64.6,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC20,-1,0,block,20,0.95,1203,1203,False,,2500,1.448,66.0,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC20,-1,0,block,29,0.05,1203,1203,False,,2500,1.204,67.2,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC20,-1,0,block,29,0.95,1203,1203,False,,2500,1.472,68.7,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC20,-1,0,block,39,0.05,1203,1203,False,,2500,1.276,70.0,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC20,-1,0,block,39,0.95,1203,1203,False,,2500,1.407,71.4,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC20,-1,0,block,49,0.05,1203,1203,False,,2500,1.114,72.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC20,-1,0,block,49,0.95,1203,1203,False,,2500,1.368,73.9,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,0,0.05,1203,1203,False,,2500,1.023,74.9,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,0,0.95,1203,1203,False,,2500,1.427,76.3,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,10,0.05,1203,1203,False,,2500,1.017,77.3,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,10,0.95,1203,1203,False,,2500,1.42,78.8,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,20,0.05,1203,1203,False,,2500,1.089,79.8,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,20,0.95,1203,1203,False,,2500,1.383,81.2,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,29,0.05,1203,1203,False,,2500,0.939,82.2,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,29,0.95,1203,1203,False,,2500,1.425,83.6,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,39,0.05,1203,1203,False,,2500,0.739,84.3,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,39,0.95,1203,1203,False,,2500,1.448,85.8,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,49,0.05,1203,1203,False,,2500,0.766,86.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,HCC,shipped,donor,CHC23,-1,0,block,49,0.95,1203,1203,False,,2500,1.398,87.9,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,0,0,0,spot,0,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.808,4.8,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,0,0,0,spot,0,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.126,9.9,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,0,0,0,spot,10,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.818,14.8,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,0,0,0,spot,10,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.757,19.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,0,0,0,spot,20,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.192,24.7,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,0,0,0,spot,20,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.873,29.6,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,0,0,0,spot,29,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.074,34.6,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,0,0,0,spot,29,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.894,39.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,0,0,0,spot,39,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.787,44.3,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,0,0,0,spot,39,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.072,49.4,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,0,0,0,spot,49,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.702,54.1,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,0,0,0,spot,49,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.027,59.1,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,1,0,0,spot,0,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.948,64.1,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,1,0,0,spot,0,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.8,68.9,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,1,0,0,spot,10,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.852,73.7,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,1,0,0,spot,10,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.021,78.8,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,1,0,0,spot,20,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.752,83.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,1,0,0,spot,20,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.952,88.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,1,0,0,spot,29,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.972,93.4,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,1,0,0,spot,29,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.115,98.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,1,0,0,spot,39,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.864,103.4,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,1,0,0,spot,39,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.877,108.3,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,1,0,0,spot,49,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.8,113.1,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,1,0,0,spot,49,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.982,118.1,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,2,0,0,spot,0,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.932,123.0,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,2,0,0,spot,0,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.988,128.0,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,2,0,0,spot,10,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.796,132.8,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,2,0,0,spot,10,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.011,137.8,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,2,0,0,spot,20,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.897,142.7,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,2,0,0,spot,20,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.911,147.6,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,2,0,0,spot,29,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.85,152.4,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,2,0,0,spot,29,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.16,157.6,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,2,0,0,spot,39,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.801,162.4,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,2,0,0,spot,39,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.095,167.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,2,0,0,spot,49,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.213,172.7,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,2,0,0,spot,49,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.815,177.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,3,0,0,spot,0,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.827,182.4,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,3,0,0,spot,0,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.683,187.0,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,3,0,0,spot,10,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.938,192.0,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,3,0,0,spot,10,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.784,196.8,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,3,0,0,spot,20,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.784,201.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,3,0,0,spot,20,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.846,206.4,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,3,0,0,spot,29,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.688,211.1,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,3,0,0,spot,29,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.756,215.8,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,3,0,0,spot,39,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.717,220.6,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,3,0,0,spot,39,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.907,225.5,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,3,0,0,spot,49,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.885,230.3,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,random,3,0,0,spot,49,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.831,235.2,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,patient,0,-1,0,patient,0,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.17,240.3,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,patient,0,-1,0,patient,0,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.013,245.4,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,patient,0,-1,0,patient,10,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.837,250.2,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,patient,0,-1,0,patient,10,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.069,255.3,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,patient,0,-1,0,patient,20,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.975,260.2,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,patient,0,-1,0,patient,20,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.851,265.1,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,patient,0,-1,0,patient,29,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.151,270.2,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,patient,0,-1,0,patient,29,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.808,275.1,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,patient,0,-1,0,patient,39,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.168,280.2,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,patient,0,-1,0,patient,39,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.917,285.1,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,patient,0,-1,0,patient,49,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,5.004,290.1,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,patient,0,-1,0,patient,49,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.78,294.9,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,patient,1,-1,0,patient,0,0.05,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.94,299.9,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
hoptimus0,IDC,shipped,patient,1,-1,0,patient,0,0.95,7015,2500,True,pre_emptive_n_T_above_cap,2500,4.833,304.7,1200.0,highs,,a4_cqr_fits__hoptimus0__cqrmain.csv
