encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,n_C,n_E,sigma_floor,sigma_clip_lo_pct,sigma_clip_hi_pct,sigma_clip_lo,sigma_clip_hi,sigma_p1_raw_cal,sigma_p99_raw_cal,sigma_min_raw_cal,sigma_min_raw_test,sigma_median_raw_cal,frac_cal_raw_below_floor,frac_test_raw_below_floor,p1_below_floor,frac_test_clipped_low,frac_test_clipped_high,frac_cal_clipped_low,frac_cal_clipped_high,lower_clip_binds,upper_clip_binds,_source
resnet50,IDC,shipped,donor,IDC_shipped_patient_2,-1,2,donor,4010,7760,0.001,1.0,99.0,0.001,1.311524804801234,-0.0993896623100671,1.311524804801234,-1.2110634610072282,-0.3167846877536691,0.5107749031935711,0.0243990024937655,0.0021572164948453,True,0.0021572164948453,0.0051005154639175,0.0243990024937655,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,IDC,shipped,donor,NCBI783,-1,0,donor,4010,3005,0.001,1.0,99.0,0.001,1.331729199481835,-0.0560056351227162,1.331729199481835,-1.814417832753469,-0.6217701697351409,0.5620142325767077,0.0147630922693266,0.0239467554076539,True,0.0239467554076539,0.0097903494176372,0.0147630922693266,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,IDC,shipped,donor,NCBI783,-1,1,donor,7760,3005,0.001,1.0,99.0,0.1634359144367497,1.2731038104605603,0.1634359144367497,1.2731038104605603,-0.3360587130166648,-0.6495427993908236,0.5674382152486968,0.0005773195876288,0.0132845257903494,False,0.0654708818635607,0.00430615640599,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,IDC,shipped,donor,NCBI783,-1,2,donor,7760,3005,0.001,1.0,99.0,0.1534243026676845,1.276460883179349,0.1534243026676845,1.276460883179349,-0.4442566704285273,-0.8238807793308315,0.5716228147422753,0.000840206185567,0.0135241264559068,False,0.0596339434276206,0.0050848585690515,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,IDC,shipped,donor,NCBI785,-1,0,donor,3005,4010,0.001,1.0,99.0,0.001,1.288387676054518,-0.1342103466884423,1.288387676054518,-0.8677203298204372,-1.879203868933062,0.5095031632593467,0.029783693843594,0.022004987531172,True,0.022004987531172,0.0067680798004987,0.029783693843594,0.0100033277870216,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,IDC,shipped,donor,NCBI785,-1,1,donor,20761,4010,0.001,1.0,99.0,0.1085477364430891,1.2228986426731057,0.1085477364430891,1.2228986426731057,-0.3343532675585002,-1.0993608415506504,0.5692735771991935,0.0017513607244352,0.0128329177057356,False,0.0299501246882793,0.015501246882793,0.0100004816723664,0.0100004816723664,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,IDC,shipped,donor,NCBI785,-1,2,donor,20761,4010,0.001,1.0,99.0,0.1135879046573068,1.3016636233145251,0.1135879046573068,1.3016636233145251,-0.4204316316948685,-1.2254086283084158,0.5859558366038758,0.0018852656423101,0.0114114713216957,False,0.0282693266832917,0.0184438902743142,0.0100004816723664,0.0100004816723664,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,random,0,0,0,spot,389,3262,0.001,1.0,99.0,0.0295190061984378,1.0481318609347756,0.0295190061984378,1.0481318609347756,-0.4639424172422789,-0.658859946173555,0.4444155490026958,0.0069922879177377,0.0076701410177805,False,0.0113366033108522,0.009540159411404,0.010025706940874,0.010025706940874,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,random,0,1,0,spot,389,3262,0.001,1.0,99.0,0.0187551860398046,1.048301632718461,0.0187551860398046,1.048301632718461,-1.123937661178636,-0.7782751755327176,0.4431029453642677,0.0077634961439588,0.0077314530962599,False,0.0098344573881054,0.0105272838749233,0.010025706940874,0.010025706940874,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,random,0,2,0,spot,389,3262,0.001,1.0,99.0,0.0063320241972972,1.054500665868764,0.0063320241972972,1.054500665868764,-0.7147020316037325,-0.7123982440591425,0.4394044113109688,0.0092544987146529,0.0081299816063764,False,0.0088105456774984,0.0113304721030042,0.010025706940874,0.010025706940874,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,random,0,3,0,spot,389,3262,0.001,1.0,99.0,0.0264983544544153,1.062154660467939,0.0264983544544153,1.062154660467939,-0.3043171120744304,-0.5666682624098945,0.4434927364038757,0.0070437017994858,0.008289393010423,False,0.0115266707541385,0.0104904966278356,0.010025706940874,0.010025706940874,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,random,0,4,0,spot,389,3262,0.001,1.0,99.0,0.0293918922113922,1.0691925704293868,0.0293918922113922,1.0691925704293868,-0.3190967856985294,-0.6559753941044393,0.4539121992789632,0.0067866323907455,0.0072164316370324,False,0.0107112201103617,0.0091784181483752,0.010025706940874,0.010025706940874,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,random,1,0,0,spot,653,1944,0.001,1.0,99.0,0.0147166262505447,1.0431567529518315,0.0147166262505447,1.0431567529518315,-0.6924438552817755,-1.5272915462180492,0.4417296035004196,0.0085451761102603,0.0087345679012345,False,0.0103497942386831,0.0092181069958847,0.0100153139356814,0.0100153139356814,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,random,1,1,0,spot,653,1944,0.001,1.0,99.0,0.0149114203097147,1.048766995936338,0.0149114203097147,1.048766995936338,-0.558805502475829,-0.5292174997575371,0.44098404701885,0.0085145482388973,0.0065123456790123,False,0.0078497942386831,0.0091255144032921,0.0100153139356814,0.0100153139356814,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,random,1,2,0,spot,653,1944,0.001,1.0,99.0,0.0192242854561149,1.057118379292502,0.0192242854561149,1.057118379292502,-0.4817994590518273,-0.5645801055718556,0.4533337263621824,0.0078713629402756,0.0075617283950617,False,0.0095679012345679,0.0107510288065843,0.0100153139356814,0.0100153139356814,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,random,1,3,0,spot,653,1944,0.001,1.0,99.0,0.0134281295657454,1.0504135905269456,0.0134281295657454,1.0504135905269456,-0.657886234957442,-0.6269805510861384,0.4375357478679194,0.0083001531393568,0.0074279835390946,False,0.0085905349794238,0.0098456790123456,0.0100153139356814,0.0100153139356814,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,random,1,4,0,spot,653,1944,0.001,1.0,99.0,0.0076831068634591,1.06140680319821,0.0076831068634591,1.06140680319821,-0.3697135947986241,-0.5030175453516571,0.4441041527023034,0.009188361408882,0.0080658436213991,False,0.0088271604938271,0.0093106995884773,0.0100153139356814,0.0100153139356814,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,patient,0,-1,0,block,478,3262,0.001,1.0,99.0,0.0372460886735234,0.9708828362655064,0.0372460886735234,0.9708828362655064,-0.3986809083283119,-2.3647484779524053,0.4016186912743476,0.0054811715481171,0.0170018393623543,False,0.02522378908645,0.0219374616799509,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,patient,0,-1,1,block,390,3262,0.001,1.0,99.0,0.048456832508272,0.927182758242214,0.048456832508272,0.927182758242214,-0.3563794577191847,-2.700095346218217,0.4045107175095762,0.0043589743589743,0.0184181483752299,False,0.030453709380748,0.0185775597792765,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,patient,0,-1,2,block,423,3262,0.001,1.0,99.0,0.0302622011139741,1.002516730227375,0.0302622011139741,1.002516730227375,-0.4353232675894509,-2.09931426270991,0.4114654345038881,0.0060992907801418,0.0173513182096873,False,0.0234886572654813,0.0091600245248313,0.0100236406619385,0.0100236406619385,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,patient,1,-1,0,block,684,1944,0.001,1.0,99.0,0.001,1.008430636936519,-0.0246861759809898,1.008430636936519,-0.7258783012083162,-1.1837128929660583,0.4025642443430015,0.0134210526315789,0.0328600823045267,True,0.0328600823045267,0.0209567901234567,0.0134210526315789,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,patient,1,-1,1,block,703,1944,0.001,1.0,99.0,0.001,1.0045841783712235,-0.0111075635817252,1.0045841783712235,-0.4370529066925091,-1.1321091615529872,0.4055252419251337,0.0122901849217638,0.0365329218106995,True,0.0365329218106995,0.0204115226337448,0.0122901849217638,0.0100142247510668,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,patient,1,-1,2,block,748,1944,0.001,1.0,99.0,0.0098006834506891,0.9947322508900668,0.0098006834506891,0.9947322508900668,-0.4516427273185305,-1.821182062487708,0.4097000808716838,0.0086363636363636,0.0537242798353909,False,0.057119341563786,0.0141666666666666,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,donor,LUNG_hest_patient_1,-1,0,block,453,3262,0.001,1.0,99.0,0.001,0.978715190573168,-0.0112987752761211,0.978715190573168,-0.7788440309781458,-2.432322676486361,0.3964811691716915,0.0121854304635761,0.0238442673206621,True,0.0238442673206621,0.0132801961986511,0.0121854304635761,0.0100220750551876,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,donor,LUNG_hest_patient_1,-1,1,block,428,3262,0.001,1.0,99.0,0.0566816838029451,0.939315376229354,0.0566816838029451,0.939315376229354,-0.2547898246498246,-1.9480169309510469,0.4088650496181377,0.0037850467289719,0.0209503372164316,False,0.0365787860208461,0.0171796443899448,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,donor,LUNG_hest_patient_1,-1,2,block,430,3262,0.001,1.0,99.0,0.0358206960652133,0.9602838482464784,0.0358206960652133,0.9602838482464784,-0.2109282999830141,-1.7226830624999652,0.4068806073820994,0.0060930232558139,0.0165358675659104,False,0.0231943592887798,0.0111036174126302,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,donor,LUNG_hest_patient_2,-1,0,block,682,1944,0.001,1.0,99.0,0.001,1.005362303800629,-3.403819695233968e-05,1.005362303800629,-0.7654749375701804,-1.0441293476648483,0.4129619416791287,0.0102346041055718,0.0297119341563786,True,0.0297119341563786,0.0237654320987654,0.0102346041055718,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,donor,LUNG_hest_patient_2,-1,1,block,731,1944,0.001,1.0,99.0,0.0079887287114699,0.998811903509396,0.0079887287114699,0.998811903509396,-0.6168694719778882,-2.0674716825311608,0.4111247810747302,0.0088098495212038,0.0436625514403292,False,0.0464711934156378,0.0264711934156378,0.0100136798905608,0.0100136798905608,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LUNG,shipped,donor,LUNG_hest_patient_2,-1,2,block,674,1944,0.001,1.0,99.0,0.0441087106569151,1.0048772264267969,0.0441087106569151,1.0048772264267969,-0.4001468292342836,-1.2794360908477356,0.425844904947662,0.0042729970326409,0.0418004115226337,False,0.0598868312757201,0.0266769547325102,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,0,0,0,spot,2995,4992,0.001,1.0,99.0,0.0173700117291835,0.7845008450238649,0.0173700117291835,0.7845008450238649,-0.2526442997853824,-0.2655033025074722,0.3757185680773517,0.005041736227045,0.0041025641025641,False,0.0084094551282051,0.0101161858974358,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,0,1,0,spot,2995,4992,0.001,1.0,99.0,0.0224038256573953,0.7884930375900415,0.0224038256573953,0.7884930375900415,-0.2244614432656746,-0.1691399955696532,0.3804180694117911,0.0037996661101836,0.0041586538461538,False,0.0107051282051282,0.0093309294871794,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,0,2,0,spot,2995,4992,0.001,1.0,99.0,0.0237379395526056,0.7799935721263495,0.0237379395526056,0.7799935721263495,-0.1333729366731486,-0.258714140996036,0.3768043815494265,0.003499165275459,0.0033533653846153,False,0.0091586538461538,0.0100921474358974,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,0,3,0,spot,2995,4992,0.001,1.0,99.0,0.0219979123861714,0.7892254936723048,0.0219979123861714,0.7892254936723048,-0.1775278195395868,-0.2159490432846919,0.3826640422120552,0.0039666110183639,0.0037379807692307,False,0.0094991987179487,0.009551282051282,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,0,4,0,spot,2995,4992,0.001,1.0,99.0,0.0227374628951101,0.7851915562352361,0.0227374628951101,0.7851915562352361,-0.1790827359416428,-0.2023501905054424,0.3809355267057016,0.0036594323873121,0.0038301282051282,False,0.0099278846153846,0.0095713141025641,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,1,0,0,spot,2995,4992,0.001,1.0,99.0,0.0239322959654896,0.7805549715193355,0.0239322959654896,0.7805549715193355,-0.1632533917292214,-0.240627143375894,0.3799745202670592,0.0035392320534223,0.0038261217948717,False,0.0103004807692307,0.0096714743589743,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,1,1,0,spot,2995,4992,0.001,1.0,99.0,0.022075344784297,0.7738101720954095,0.022075344784297,0.7738101720954095,-0.1958604335199275,-0.1567672293366749,0.3770399497221017,0.0041535893155258,0.0035376602564102,False,0.0094190705128205,0.0110296474358974,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,1,2,0,spot,2995,4992,0.001,1.0,99.0,0.0243518752274789,0.7840357610424188,0.0243518752274789,0.7840357610424188,-0.1914492970678439,-0.1960647273234796,0.38101275275325,0.0035258764607679,0.0040745192307692,False,0.0110777243589743,0.0102764423076923,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,1,3,0,spot,2995,4992,0.001,1.0,99.0,0.0234837962758015,0.7813386789927064,0.0234837962758015,0.7813386789927064,-0.2270380091343471,-0.1899781291356164,0.3783346018305877,0.0037262103505843,0.003994391025641,False,0.0103806089743589,0.0100600961538461,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,1,4,0,spot,2995,4992,0.001,1.0,99.0,0.0222729597490555,0.7788059874770271,0.0222729597490555,0.7788059874770271,-0.3175576287646405,-0.260633029981181,0.3799483338613816,0.0041135225375626,0.0039142628205128,False,0.0097916666666666,0.0102764423076923,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,2,0,0,spot,2996,4988,0.001,1.0,99.0,0.0213921761988599,0.7799764396231209,0.0213921761988599,0.7799764396231209,-0.2006524645366876,-0.1882227383893923,0.379274172022231,0.0039519359145527,0.0039615076182838,False,0.0097353648757016,0.0097113071371291,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,2,1,0,spot,2996,4988,0.001,1.0,99.0,0.0224852392733396,0.7752923922700368,0.0224852392733396,0.7752923922700368,-0.3126624700825457,-0.1906498772053838,0.3785974086671608,0.0042723631508678,0.0046190858059342,False,0.0111066559743384,0.0100641539695268,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,2,2,0,spot,2996,4988,0.001,1.0,99.0,0.024975734170932,0.7772175486506218,0.024975734170932,0.7772175486506218,-0.2150086957157055,-0.2008316044037819,0.3784911649225125,0.0038117489986648,0.004065757818765,False,0.0113592622293504,0.0104691259021651,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,2,3,0,spot,2996,4988,0.001,1.0,99.0,0.0219619840830601,0.7815697366417425,0.0219619840830601,0.7815697366417425,-0.2988093119704743,-0.2627401577033883,0.3787413035046771,0.0042523364485981,0.0043584603047313,False,0.0100721732157177,0.0101924619085805,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,2,4,0,spot,2996,4988,0.001,1.0,99.0,0.0249820682583166,0.7820836422790683,0.0249820682583166,0.7820836422790683,-0.1815422718194356,-0.2856697016223485,0.3794844300922975,0.0036515353805073,0.0035685645549318,False,0.010168404170008,0.0094466720128307,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,3,0,0,spot,2995,4992,0.001,1.0,99.0,0.0229666646537565,0.7858786271047364,0.0229666646537565,0.7858786271047364,-0.17834951730966,-0.1653657624864377,0.3780667823948609,0.004,0.0037540064102564,False,0.0091546474358974,0.0100921474358974,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,3,1,0,spot,2995,4992,0.001,1.0,99.0,0.0263271769475563,0.7860779102796476,0.0263271769475563,0.7860779102796476,-0.2202999110720762,-0.2156912467370387,0.3758466065669435,0.0033656093489148,0.0033493589743589,False,0.0102403846153846,0.0096955128205128,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,3,2,0,spot,2995,4992,0.001,1.0,99.0,0.0225026357533339,0.7798015943779707,0.0225026357533339,0.7798015943779707,-0.1721410155778552,-0.2729838079563071,0.3793043386386874,0.0038664440734557,0.0040104166666666,False,0.01046875,0.0102964743589743,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,3,3,0,spot,2995,4992,0.001,1.0,99.0,0.0222008196986905,0.7870328589693598,0.0222008196986905,0.7870328589693598,-0.1207622386792877,-0.1663562903047018,0.3804204049995064,0.0043272120200333,0.0038621794871794,False,0.009375,0.0094030448717948,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,random,3,4,0,spot,2995,4992,0.001,1.0,99.0,0.0251220662356687,0.785668650214818,0.0251220662356687,0.785668650214818,-0.1664705132205622,-0.1667330460741073,0.3798776103993969,0.0035325542570951,0.0040064102564102,False,0.0114743589743589,0.009463141025641,0.0100033388981636,0.0100033388981636,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,patient,0,-1,0,patient,4992,4992,0.001,1.0,99.0,0.0215892923274065,0.7859082894920079,0.0215892923274065,0.7859082894920079,-0.4162034773320307,-0.5986076806179346,0.4195922982997075,0.0069070512820512,0.0438822115384615,False,0.0654326923076923,0.0210897435897435,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,patient,0,-1,1,patient,4992,4992,0.001,1.0,99.0,0.0197701470412744,0.8263792850244585,0.0197701470412744,0.8263792850244585,-0.2744616391539689,-0.3682882812466253,0.3496647634642334,0.0060977564102564,0.0269190705128205,False,0.0430689102564102,0.0245833333333333,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,patient,0,-1,2,patient,4992,4992,0.001,1.0,99.0,0.0215892923274065,0.7859082894920079,0.0215892923274065,0.7859082894920079,-0.4162034773320307,-0.5986076806179346,0.4195922982997075,0.0069070512820512,0.0438822115384615,False,0.0654326923076923,0.0210897435897435,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,patient,1,-1,0,patient,4988,4992,0.001,1.0,99.0,0.0247035605535866,0.6618210106034074,0.0247035605535866,0.6618210106034074,-0.2096280845381685,-0.2231350307112589,0.3500420804715827,0.0027987169206094,0.0042307692307692,False,0.0099358974358974,0.0127604166666666,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,patient,1,-1,1,patient,4992,4992,0.001,1.0,99.0,0.0385910019750563,0.7695925129792766,0.0385910019750563,0.7695925129792766,-0.1702828726666642,-0.2057432663643944,0.3937536629999165,0.0026602564102564,0.0038741987179487,False,0.0114302884615384,0.0192147435897435,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,patient,1,-1,2,patient,4992,4992,0.001,1.0,99.0,0.001,0.8982682492283716,-0.1028175656162414,0.8982682492283716,-0.5986076806179346,-0.4162034773320307,0.3289903171566822,0.0438822115384615,0.0069070512820512,True,0.0069070512820512,0.0024799679487179,0.0438822115384615,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,patient,2,-1,0,patient,4992,4988,0.001,1.0,99.0,0.0106228571339279,0.6364116335504584,0.0106228571339279,0.6364116335504584,-0.2812829728615369,-0.3846025637970389,0.287114913024389,0.0074919871794871,0.0076303127506014,False,0.0102927024859663,0.0035805934242181,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,patient,2,-1,1,patient,4992,4988,0.001,1.0,99.0,0.0104150563256238,0.6364592516256216,0.0104150563256238,0.6364592516256216,-0.2801165468979938,-0.3833449890818587,0.2871804380807732,0.0074639423076923,0.0076984763432237,False,0.010196471531676,0.0035765838011226,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,patient,2,-1,2,patient,4992,4988,0.001,1.0,99.0,0.001,0.6472161801536477,-0.1316682823079069,0.6472161801536477,-1.388029405010594,-0.4864011771018365,0.2140945061999669,0.0670793269230769,0.0131074578989574,True,0.0131074578989574,0.0152967121090617,0.0670793269230769,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,patient,3,-1,0,patient,4992,4992,0.001,1.0,99.0,0.0329148239458087,0.842520778305526,0.0329148239458087,0.842520778305526,-0.2057432663643944,-0.1702828726666642,0.4333871485068217,0.0038741987179487,0.0026602564102564,False,0.0082772435897435,0.0043429487179487,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,patient,3,-1,1,patient,4992,4992,0.001,1.0,99.0,0.0329148239458087,0.842520778305526,0.0329148239458087,0.842520778305526,-0.2057432663643944,-0.1702828726666642,0.4333871485068217,0.0038741987179487,0.0026602564102564,False,0.0082772435897435,0.0043429487179487,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,patient,3,-1,2,patient,4992,4992,0.001,1.0,99.0,0.0329148239458087,0.842520778305526,0.0329148239458087,0.842520778305526,-0.2057432663643944,-0.1702828726666642,0.4333871485068217,0.0038741987179487,0.0026602564102564,False,0.0082772435897435,0.0043429487179487,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,4992,4992,0.001,1.0,99.0,0.0197701470412744,0.8263792850244585,0.0197701470412744,0.8263792850244585,-0.2744616391539689,-0.3682882812466253,0.3496647634642334,0.0060977564102564,0.0269190705128205,False,0.0430689102564102,0.0245833333333333,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,4992,4992,0.001,1.0,99.0,0.0215892923274065,0.7859082894920079,0.0215892923274065,0.7859082894920079,-0.4162034773320307,-0.5986076806179346,0.4195922982997075,0.0069070512820512,0.0438822115384615,False,0.0654326923076923,0.0210897435897435,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,4988,4992,0.001,1.0,99.0,0.001,0.7032500376180192,-0.0100825912344207,0.7032500376180192,-0.4853839029682547,-1.3984189857006284,0.3041598282222171,0.0131836407377706,0.0669991987179487,True,0.0669991987179487,0.0053165064102564,0.0131836407377706,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,4988,4992,0.001,1.0,99.0,0.0247469239988845,0.6622845735287488,0.0247469239988845,0.6622845735287488,-0.2055417003210389,-0.2221933415459488,0.3499753089260917,0.0028107457898957,0.0042467948717948,False,0.0100721153846153,0.012744391025641,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,donor,Patient_6,-1,1,donor,4988,4992,0.001,1.0,99.0,0.0248282784788143,0.6625759682584456,0.0248282784788143,0.6625759682584456,-0.2070351498823769,-0.221497229249075,0.3500120896959379,0.0028107457898957,0.0042227564102564,False,0.0100761217948717,0.0126322115384615,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,donor,Patient_6,-1,2,donor,4992,4992,0.001,1.0,99.0,0.001,0.8982682492283716,-0.1028175656162414,0.8982682492283716,-0.5986076806179346,-0.4162034773320307,0.3289903171566822,0.0438822115384615,0.0069070512820512,True,0.0069070512820512,0.0024799679487179,0.0438822115384615,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,donor,Patient_7,-1,0,donor,4992,4988,0.001,1.0,99.0,0.001,0.6470548735132571,-0.132750744659194,0.6470548735132571,-1.4069536762797208,-0.4854518418294912,0.214104334405463,0.0669671474358974,0.0130392943063352,True,0.0130392943063352,0.0153408179631114,0.0669671474358974,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,donor,Patient_7,-1,1,donor,4992,4988,0.001,1.0,99.0,0.0105412734477589,0.6363609344472616,0.0105412734477589,0.6363609344472616,-0.2851142279664088,-0.386885027697912,0.2869907238751164,0.0074599358974358,0.007654370489174,False,0.010252606255012,0.0036728147554129,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,donor,Patient_7,-1,2,donor,4992,4988,0.001,1.0,99.0,0.0245564916644985,0.6756369186427958,0.0245564916644985,0.6756369186427958,-0.2202941872526083,-0.2075976452536002,0.3947442166995021,0.00421875,0.0028027265437048,False,0.0099398556535685,0.008047313552526,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,donor,Patient_8,-1,0,donor,4992,4992,0.001,1.0,99.0,0.0329148239458087,0.842520778305526,0.0329148239458087,0.842520778305526,-0.2057432663643944,-0.1702828726666642,0.4333871485068217,0.0038741987179487,0.0026602564102564,False,0.0082772435897435,0.0043429487179487,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,donor,Patient_8,-1,1,donor,4988,4992,0.001,1.0,99.0,0.0095590035301073,0.584952050618645,0.0095590035301073,0.584952050618645,-0.3914472183325085,-0.2695247588863583,0.2940088361652152,0.007682437850842,0.0075,False,0.0097435897435897,0.0170913461538461,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
resnet50,LYMPH_IDC,shipped,donor,Patient_8,-1,2,donor,4992,4992,0.001,1.0,99.0,0.0329148239458087,0.842520778305526,0.0329148239458087,0.842520778305526,-0.2057432663643944,-0.1702828726666642,0.4333871485068217,0.0038741987179487,0.0026602564102564,False,0.0082772435897435,0.0043429487179487,0.01,0.01,True,True,a4_sigma_clip__resnet50__main9.csv
