encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,slide,n_test,n_genes,slide_ge_min_spots,K,calibration_unit_class,alpha,w_hat_abs_mean,w_star_recentred_mean,ratio_sum,ratio_n,ratio_mean,ratio_median,coverage_abs,coverage_recentred,b_s_mean,b_s_abs_mean,s_y_mean,b_s_over_sy_mean,_source
resnet50,CCRCC,shipped,patient,4,-1,2,patient,INT20,4860,50,True,5,unit,0.1,1.06027703652719,0.6696017241446406,32.39508663737078,50,0.6479017327474156,0.641171816615369,0.9604362139917694,0.8999094650205762,-0.0177541371158156,0.1354282124673295,0.38700469008032,0.323393256056999,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,patient,4,-1,2,patient,INT21,4975,50,True,5,unit,0.1,1.06027703652719,0.8968830348797914,43.34150084810206,50,0.8668300169620412,0.8592826714895936,0.9035417085427138,0.9000321608040203,0.0618368631111182,0.1932105748784138,0.5585404415982311,0.3158506683820347,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,patient,4,-1,2,patient,INT22,3829,50,True,5,unit,0.1,1.06027703652719,0.8006889186768171,38.87247827559858,50,0.7774495655119716,0.7755056786448096,0.9082945938887438,0.900125359101593,0.0950946581401047,0.2414383031976323,0.5107080541730449,0.4250904689408328,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,patient,5,-1,1,patient,INT16,3206,50,True,5,unit,0.1,1.1583034869638558,0.7727844539469707,33.94720315579743,50,0.6789440631159487,0.6673901648810039,0.953805364940736,0.9000436681222709,0.1059490580632559,0.1829258758245017,0.4684595361577914,0.3432641372520152,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,patient,5,-1,1,patient,INT17,3585,50,True,5,unit,0.1,1.1583034869638558,0.7443001188966839,32.75645636688965,50,0.655129127337793,0.639353595762864,0.961411436541144,0.8999944211994421,0.0051763826221551,0.1548012070827299,0.3919134692204059,0.3778623587578975,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,patient,5,-1,1,patient,INT18,4915,50,True,5,unit,0.1,1.1583034869638558,0.91936390001525,40.27740382737666,50,0.8055480765475331,0.7982698389486133,0.9019003051881994,0.8999918616480163,-0.0163531028783894,0.3069903364899309,0.5705461469930062,0.5314690810042593,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,patient,5,-1,1,patient,INT19,4948,50,True,5,unit,0.1,1.1583034869638558,0.7160512252744025,31.34588702987129,50,0.6269177405974258,0.6117649438478534,0.9812166531932096,0.9000808407437347,-0.133367306272138,0.1457280803404605,0.3845446982769619,0.3938695993054278,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,patient,5,-1,2,patient,INT16,3206,50,True,5,unit,0.1,1.4465065367092391,0.757503780888018,26.895650802574146,50,0.5379130160514829,0.510844486576702,0.9756082345601996,0.9000561447286338,0.1313541745234623,0.201050196353068,0.4684595361577914,0.3823395931076516,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,patient,5,-1,2,patient,INT17,3585,50,True,5,unit,0.1,1.4465065367092391,0.7108457147236876,25.38340263658813,50,0.5076680527317626,0.4618150576287442,0.9850822873082288,0.8999776847977685,-0.017189578908509,0.1569936813065101,0.3919134692204059,0.3930004763651532,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,patient,5,-1,2,patient,INT18,4915,50,True,5,unit,0.1,1.4465065367092391,0.9095512669793008,32.138990764468524,50,0.6427798152893704,0.6226989418480094,0.9498718209562562,0.9000081383519836,0.0961811403570171,0.3173756415536147,0.5705461469930062,0.5216861909807012,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,patient,5,-1,2,patient,INT19,4948,50,True,5,unit,0.1,1.4465065367092391,0.6817268936520731,24.30428120834571,50,0.4860856241669142,0.4530604179423985,0.992271624898949,0.9000646725949878,-0.1796218783541621,0.1875241444087331,0.3845446982769619,0.5104531994877227,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT1,-1,1,donor,INT1,1084,50,True,6,unit,0.1,1.1110920973099048,0.7241317825768614,34.124975091903444,50,0.6824995018380688,0.6405023584605458,0.951070110701107,0.8999261992619927,-0.0806634125770023,0.2249049982154079,0.4259430080733989,0.5644978705856842,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT1,-1,2,donor,INT1,1084,50,True,6,unit,0.1,1.027644245721582,0.7689102496245779,39.16482932873157,50,0.7832965865746313,0.7722094832092907,0.7380073800738007,0.8999446494464945,-0.5487198476597748,0.5873490912292684,0.4259430080733989,1.5944310017623675,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT10,-1,1,donor,INT10,1983,50,True,6,unit,0.1,1.1626849050092662,1.1019164154980663,49.027987098584475,50,0.9805597419716896,0.9996401760291728,0.7536459909228442,0.8998587997982855,0.5955611842779434,0.5955611842779434,0.7521960951866388,0.7579100689788058,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT10,-1,2,donor,INT10,1983,50,True,6,unit,0.1,1.1176531780865429,1.0695214007404616,48.82316866766996,50,0.9764633733533992,0.9744188367703888,0.8128693898134141,0.8998587997982855,0.4101481520177296,0.4186561485738045,0.7521960951866388,0.5185267809143137,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT11,-1,1,donor,INT11,1439,50,True,6,unit,0.1,1.2005267729988551,0.932150419164669,40.06997123146509,50,0.8013994246293018,0.8006099869520952,0.9249617790132036,0.9003335649756775,0.0889711129793605,0.2166769290183684,0.5737937212308664,0.3659577425355856,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT11,-1,2,donor,INT11,1439,50,True,6,unit,0.1,0.9888481387907464,1.009466861870819,51.46546132030887,50,1.0293092264061774,1.0187890649901834,0.8426685198054206,0.900236275191105,0.0978394288106605,0.2505419108843694,0.5737937212308664,0.4221888885100114,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT12,-1,1,donor,INT12,1451,50,True,6,unit,0.1,1.03607016044297,0.9311820809887036,46.9622801737774,50,0.939245603475548,0.9764166239796532,0.8876361130254997,0.899696760854583,-0.0663422869039778,0.1782201861304976,0.5374813796230952,0.3475116553633086,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT12,-1,2,donor,INT12,1451,50,True,6,unit,0.1,1.239065058502666,0.9398795569060262,38.93868777564261,50,0.7787737555128522,0.7783566498959019,0.9027291523087528,0.8997656788421778,-0.3653396394612165,0.3901865568983912,0.5374813796230952,0.7876269118923105,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT13,-1,1,donor,INT13,4359,50,True,6,unit,0.1,1.111287632221397,0.8873019070232202,41.174364413362945,50,0.8234872882672589,0.824700848999203,0.921243404450562,0.9000871759577883,0.1155169874900996,0.2113392657677964,0.5359741555874711,0.3666708642380643,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT13,-1,2,donor,INT13,4359,50,True,6,unit,0.1,1.0729672648497763,0.8753227944722315,42.2472232319266,50,0.8449444646385319,0.8296526954108938,0.8978160128469834,0.9000688231245698,0.1835018561843276,0.2191959101790128,0.5359741555874711,0.3682579752991715,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT14,-1,1,donor,INT14,4562,50,True,6,unit,0.1,1.1476032269792071,0.7364038583491697,33.31404693020983,50,0.6662809386041966,0.6799624540352818,0.9748224462954844,0.8999649276633056,-0.0576600826103906,0.1241846502684778,0.4488049905658667,0.2764414606802704,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT14,-1,2,donor,INT14,4562,50,True,6,unit,0.1,1.037128280764059,0.751872321139384,36.836756840637605,50,0.7367351368127522,0.7405052017852305,0.9620254274441036,0.8999254712845244,-0.0184031900547764,0.1098231203779963,0.4488049905658667,0.2399118145271028,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT15,-1,1,donor,INT15,4940,50,True,6,unit,0.1,1.1436183824173265,0.7692574473780539,34.780795862442375,50,0.6956159172488475,0.6769124564215485,0.9558825910931174,0.8999068825910932,0.0037333699534113,0.1826361531694052,0.4757965874256107,0.3771700437893103,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT15,-1,2,donor,INT15,4940,50,True,6,unit,0.1,1.005863956375488,0.8019071307765836,41.33459827003021,50,0.8266919654006043,0.831911964860879,0.908493927125506,0.8998825910931174,-0.0501103981660056,0.2235389738685788,0.4757965874256107,0.4588410619912699,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT16,-1,1,donor,INT16,3206,50,True,6,unit,0.1,1.0691105064273996,0.7576461591222948,36.132249190250946,50,0.722644983805019,0.7030969359926185,0.9463505926388024,0.8999812850904554,-0.0112947295160602,0.1794992114384847,0.4684595361577914,0.3496246420046796,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT16,-1,2,donor,INT16,3206,50,True,6,unit,0.1,0.9732973724345544,0.7735836818409271,40.726728796381686,50,0.8145345759276337,0.8113291016443258,0.9213474734872116,0.9000499064254524,-0.0386486024370434,0.2107634857411175,0.4684595361577914,0.4371917329032661,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT17,-1,1,donor,INT17,3585,50,True,6,unit,0.1,1.0625189023535315,0.7472285614510481,36.36181754060521,50,0.7272363508121041,0.7131279669177623,0.9443068340306832,0.9000334728033473,0.0297542061375604,0.1513825991307183,0.3919134692204059,0.3578331162536834,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT17,-1,2,donor,INT17,3585,50,True,6,unit,0.1,1.0486500962371728,0.7582693102006722,37.34528286543592,50,0.7469056573087184,0.749795245180361,0.939910739191074,0.8999832635983261,0.0346165480933827,0.1559976374222513,0.3919134692204059,0.3696493844521507,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT18,-1,1,donor,INT18,4915,50,True,6,unit,0.1,1.3218941536548008,0.8935975132517026,35.2131658601573,50,0.7042633172031459,0.6566321121569562,0.918384537131231,0.9000325534079349,0.145489777385927,0.3242826132157011,0.5705461469930062,0.520589116484671,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT18,-1,2,donor,INT18,4915,50,True,6,unit,0.1,1.1102405111794549,0.898620613443028,41.30562639120207,50,0.8261125278240413,0.8121352741816905,0.8748240081383521,0.899971515768057,0.1796815858873411,0.3450191004363939,0.5705461469930062,0.5516611265152418,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT19,-1,1,donor,INT19,4948,50,True,6,unit,0.1,1.106376453536614,0.7132836827732056,33.152503787678704,50,0.6630500757535741,0.6667311871467323,0.9752101859337106,0.9000565885206143,-0.1234779004025538,0.1345831583644126,0.3845446982769619,0.3648070966293916,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT19,-1,2,donor,INT19,4948,50,True,6,unit,0.1,1.085954634169411,0.7258747439665473,34.24344466979846,50,0.6848688933959691,0.681978178577263,0.971034761519806,0.900076798706548,-0.0502188751140716,0.096208963414909,0.3845446982769619,0.2525001765926443,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT2,-1,1,donor,INT2,2580,50,True,6,unit,0.1,1.0408189424871717,0.799913722961346,38.87221130463966,50,0.7774442260927933,0.7740167576354355,0.9360465116279068,0.8997596899224807,-0.0751704968836029,0.208512700528665,0.4942918202757166,0.4631098840035752,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT2,-1,2,donor,INT2,2580,50,True,6,unit,0.1,1.1318550441764827,0.8161735183198741,36.532776339167086,50,0.7306555267833417,0.7269270274378619,0.9523100775193798,0.8998139534883721,-0.1572787920541308,0.2448402034364839,0.4942918202757166,0.5571428459173251,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT20,-1,1,donor,INT20,4860,50,True,6,unit,0.1,0.9908266799222536,0.7008086515440631,36.223239389000625,50,0.7244647877800126,0.7324796073287432,0.9592674897119344,0.8999053497942388,-0.1088959244367784,0.1565691665444037,0.38700469008032,0.40079998332859,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT20,-1,2,donor,INT20,4860,50,True,6,unit,0.1,0.9979791522007712,0.6918789736880973,35.501304304060405,50,0.7100260860812081,0.7131952864955513,0.9610246913580244,0.8998971193415639,-0.1148727450601688,0.1544883878913311,0.38700469008032,0.3984024124760827,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT21,-1,1,donor,INT21,4975,50,True,6,unit,0.1,1.3138217739210856,0.8559819657087994,33.4388710979103,50,0.668777421958206,0.624644176225974,0.9550633165829144,0.899959798994975,0.0562141836996669,0.2072918014364721,0.5585404415982311,0.3414111237871368,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT21,-1,2,donor,INT21,4975,50,True,6,unit,0.1,1.0758106389907869,0.885390407196234,42.64909047379069,50,0.8529818094758138,0.8373742756436039,0.9077909547738692,0.9000160804020102,0.0036163519589555,0.2215363980882394,0.5585404415982311,0.3823258462883225,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT22,-1,1,donor,INT22,3829,50,True,6,unit,0.1,1.0305103656086334,0.7990318450408366,40.2921935237604,50,0.8058438704752079,0.8112363884399152,0.8968869156437711,0.900125359101593,0.148759508301877,0.2242442358221792,0.5107080541730449,0.3983403065100118,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT22,-1,2,donor,INT22,3829,50,True,6,unit,0.1,1.0139729710372665,0.8304170160732152,43.45434890177913,50,0.8690869780355825,0.8415489679640107,0.8580151475581093,0.9001358056933926,0.1830021199592257,0.3129582548367903,0.5107080541730449,0.5729062486541975,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT23,-1,1,donor,INT23,4755,50,True,6,unit,0.1,1.225913171154812,0.8571997620794373,37.0245254604847,50,0.7404905092096941,0.6985238367311544,0.8800294426919034,0.8999789695057834,0.3111143847627084,0.416651849208635,0.5363835126055134,0.7235740219317555,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT23,-1,2,donor,INT23,4755,50,True,6,unit,0.1,1.259879273211331,0.8589298035687919,35.6530681603548,50,0.713061363207096,0.6660866163940632,0.888664563617245,0.9000084121976866,0.3019431508101773,0.4108640603442585,0.5363835126055134,0.714296916543512,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT24,-1,1,donor,INT24,4510,50,True,6,unit,0.1,1.0414601477887797,0.8882743448738388,43.54498973531628,50,0.8708997947063256,0.8346794559552118,0.9180044345898004,0.899880266075388,0.0427969696795837,0.1486915499071343,0.5307714942255878,0.2403379861184977,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT24,-1,2,donor,INT24,4510,50,True,6,unit,0.1,1.0563192814561035,0.8829169387206788,43.204075825683944,50,0.8640815165136789,0.7810097231848524,0.92270066518847,0.8999024390243902,0.0036589405849908,0.1451823022689235,0.5307714942255878,0.2524532939221313,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT3,-1,1,donor,INT3,2007,50,True,6,unit,0.1,1.317804465535546,0.7670996723519126,29.757613234569416,50,0.5951522646913883,0.5781775975659084,0.9773492775286498,0.9001096163428002,-0.0957406089119315,0.2305456013759454,0.4768058033078539,0.4981317704204479,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT3,-1,2,donor,INT3,2007,50,True,6,unit,0.1,1.1592963120250723,0.7701507575934459,34.17330250813189,50,0.6834660501626378,0.6933339092379773,0.9529247633283506,0.9000896860986546,-0.0236830545734531,0.2083038535450549,0.4768058033078539,0.4317682797480555,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT4,-1,1,donor,INT4,1349,50,True,6,unit,0.1,1.072333639182237,0.7015807022956217,33.4541381207992,50,0.669082762415984,0.6438991790436106,0.9327946627131208,0.9002668643439584,-0.3288751989972981,0.3429790929107259,0.3976691053865454,0.9126056338083812,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT4,-1,2,donor,INT4,1349,50,True,6,unit,0.1,1.0082190107761482,0.7767070818494909,39.07714291742312,50,0.7815428583484624,0.7475985717590945,0.8704077094143812,0.9004151223128244,-0.4228624301145857,0.4269153050811659,0.3976691053865454,1.139692387702996,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT5,-1,1,donor,INT5,1186,50,True,6,unit,0.1,1.0471582038325422,1.0631011258514065,53.92793574582186,50,1.0785587149164373,1.0339874368421058,0.2845531197301855,0.8999831365935919,1.5363916110656268,1.5539996647479566,0.7629163691101177,2.0053271835976956,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT5,-1,2,donor,INT5,1186,50,True,6,unit,0.1,0.9816101116714177,1.0919427355856797,59.85497162959384,50,1.197099432591877,1.1861243445077636,0.2598650927487352,0.9000168634064081,1.5553909867253075,1.5755201244421273,0.7629163691101177,2.0344203712065716,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT6,-1,1,donor,INT6,1678,50,True,6,unit,0.1,1.1657360869130848,0.8943911908694058,39.69801917959221,50,0.7939603835918442,0.7921892947842424,0.9097735399284864,0.9002026221692491,0.1093396821892308,0.2137834594056831,0.5693067395433639,0.3389780633312841,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT6,-1,2,donor,INT6,1678,50,True,6,unit,0.1,1.0118609420128812,0.9493787620219202,47.91732346515292,50,0.9583464693030584,0.970910088384778,0.8015733015494636,0.9002145411203812,-0.3992558657283288,0.4053471335146634,0.5693067395433639,0.8059374630905086,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT7,-1,1,donor,INT7,2374,50,True,6,unit,0.1,0.9691480912627816,0.9037550524372976,48.933015902692105,50,0.978660318053842,0.9850848027150252,0.8310193765796126,0.8999915754001685,0.0646884158916144,0.2785472528840575,0.5101485573959188,0.5604550590546218,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT7,-1,2,donor,INT7,2374,50,True,6,unit,0.1,1.05708997665088,0.8808307998478614,44.22090864475831,50,0.8844181728951662,0.8886103255941897,0.8365206402695872,0.8999578770008425,0.2403132979207265,0.3533429765691812,0.5101485573959188,0.6743017631711341,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT8,-1,1,donor,INT8,1949,50,True,6,unit,0.1,1.0684337101153638,1.0290993365276504,50.04114499096079,50,1.0008228998192157,0.9870806684600372,0.7529502308876346,0.9002770651616213,0.4908689585775614,0.4968917993958134,0.6333159548215123,0.7359303167084709,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT8,-1,2,donor,INT8,1949,50,True,6,unit,0.1,0.9879813753886844,1.0681248173056572,56.53814092179522,50,1.1307628184359044,1.1424942252056325,0.7040533606977937,0.9002052334530528,0.5094580755505961,0.5147820718899625,0.6333159548215123,0.7651254006180703,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT9,-1,1,donor,INT9,1696,50,True,6,unit,0.1,1.0600192911879576,1.0193127399402406,51.12351041860665,50,1.022470208372133,1.0452362912934845,0.7382547169811322,0.9000117924528303,-0.5514338682574398,0.5579911858668996,0.5731920997412879,1.0689730128899648,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,CCRCC,shipped,donor,INT9,-1,2,donor,INT9,1696,50,True,6,unit,0.1,1.0872005231418926,0.8762487953961146,41.41460622705255,50,0.8282921245410511,0.8501446245667135,0.911320754716981,0.9000471698113208,-0.1243045446408808,0.2288089832660532,0.5731920997412879,0.4205730048074927,a4_oracle_recentred__resnet50__mainCCRCC.csv
resnet50,PRAD,shipped,slide_out,MEND139,-1,0,slide,MEND139,3749,50,True,6,unit,0.1,1.067592926396224,1.0726317224103286,51.3054911520392,50,1.026109823040784,1.0419615553093382,0.8403947719391839,0.9001066951186982,-0.2108970062338743,0.2752983247668981,0.5674934015391571,0.4928313639171279,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND139,-1,1,slide,MEND139,3749,50,True,6,unit,0.1,1.1313109392633602,1.0786827018899885,48.955998536016445,50,0.9791199707203287,1.0098011941677338,0.8581648439583887,0.9000960256068283,-0.2160377470395751,0.2827904073310378,0.5674934015391571,0.5065379112740199,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND139,-1,2,slide,MEND139,3749,50,True,6,unit,0.1,1.053334949996855,1.0790591534372789,53.94324974733303,50,1.0788649949466604,1.071774362419619,0.8094318484929316,0.9001280341424379,-0.2773008298143533,0.3317739109626602,0.5674934015391571,0.5936321785246924,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND140,-1,0,slide,MEND140,1935,50,True,6,unit,0.1,1.1260480011295857,0.8841970245461459,41.50590020719271,50,0.8301180041438542,0.8199169965711388,0.925498708010336,0.8999896640826873,0.1974317322242808,0.1980349233382965,0.6423227240089244,0.2919784497689822,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND140,-1,1,slide,MEND140,1935,50,True,6,unit,0.1,1.0196571926785625,0.8777325844827791,45.505801945709834,50,0.9101160389141968,0.9196373937065604,0.8962273901808786,0.8999586563307492,0.1969368525669249,0.2065481353050838,0.6423227240089244,0.3131136683891214,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND140,-1,2,slide,MEND140,1935,50,True,6,unit,0.1,0.8523724265441344,0.9061621730881996,53.766353862860505,50,1.07532707725721,1.0931503205562128,0.8235555555555557,0.8999173126614989,0.2314393038733455,0.2544093391705334,0.6423227240089244,0.387920319828385,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND141,-1,0,slide,MEND141,1794,50,True,6,unit,0.1,0.9900285258360708,0.8063420998184244,41.01693310722885,50,0.8203386621445771,0.8235371351189824,0.9369565217391304,0.8999108138238572,0.0247820436161545,0.0638341402407998,0.5760902747216516,0.1072507575420881,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND141,-1,1,slide,MEND141,1794,50,True,6,unit,0.1,1.2057076913007492,0.7805530801114478,33.164870782032935,50,0.6632974156406587,0.6583277656954876,0.9662653288740246,0.8999999999999999,0.0405026550325907,0.0521405610259958,0.5760902747216516,0.0889920319949487,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND141,-1,2,slide,MEND141,1794,50,True,6,unit,0.1,0.9369887009768656,0.8071037383383819,44.82038077752748,50,0.8964076155505496,0.907080595978913,0.9122742474916388,0.9000111482720178,0.0473486879195421,0.0719698673959885,0.5760902747216516,0.1254361248801306,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND142,-1,0,slide,MEND142,2997,50,True,6,unit,0.1,1.0301437649580631,0.7943275453863212,40.59057400123026,50,0.8118114800246051,0.8142682704477155,0.948722055388722,0.9000533867200534,-0.0504580588669848,0.0857256776682724,0.5274052951887842,0.1552701710273877,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND142,-1,1,slide,MEND142,2997,50,True,6,unit,0.1,0.9829416462172244,0.8099578130483807,42.56589374639226,50,0.8513178749278453,0.8657875266815075,0.934401067734401,0.9000533867200534,0.0084192030733767,0.0934831628891212,0.5274052951887842,0.1651207913890604,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND142,-1,2,slide,MEND142,2997,50,True,6,unit,0.1,1.2278357859302806,0.8180573786278725,35.31146992080048,50,0.7062293984160095,0.658019945492571,0.9705905905905908,0.9000533867200534,-0.0913929791472108,0.1032802739938788,0.5274052951887842,0.1913399638542962,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,0,slide,MEND143,3816,50,True,6,unit,0.1,0.9635227537990478,0.6731346103118346,35.76821204029193,50,0.7153642408058386,0.7415741910790135,0.960712788259958,0.9000524109014676,0.053643788456946,0.065469929577968,0.4284789269834957,0.1423606070278785,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,1,slide,MEND143,3816,50,True,6,unit,0.1,0.9116202297551554,0.6742070711183655,38.013469951911816,50,0.7602693990382363,0.7571161947233247,0.9564884696016772,0.9000262054507339,0.0008294349841543,0.0717949219781551,0.4284789269834957,0.1641730823801285,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,slide,MEND143,3816,50,True,6,unit,0.1,1.0834850598557086,0.6732007545881489,32.59472319033865,50,0.651894463806773,0.6768324960627277,0.9703721174004194,0.9000419287211741,0.0689187149832925,0.0755964690524957,0.4284789269834957,0.1666182009401001,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,slide,MEND144,4074,50,True,6,unit,0.1,1.1898269030259685,0.6571320756870894,29.24801853426253,50,0.5849603706852506,0.5693458424037203,0.988055964653903,0.8999803632793325,-0.0844836392926053,0.0878306347927723,0.3995938294589258,0.2464060742215461,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,slide,MEND144,4074,50,True,6,unit,0.1,0.9530393044303966,0.67224552700012,35.513120909735385,50,0.7102624181947077,0.721716603226656,0.9728718703976434,0.8999803632793324,-0.0823406880207763,0.0910094939646324,0.3995938294589258,0.2575355924843099,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,slide,MEND144,4074,50,True,6,unit,0.1,1.0475372553787443,0.6593719602324276,32.52954659612806,50,0.6505909319225611,0.6701465524492989,0.982292587137948,0.8999754540991656,-0.0863140110877073,0.0904621809665312,0.3995938294589258,0.2518880593590589,a4_oracle_recentred__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,slide,MEND145,1418,50,True,6,unit,0.1,1.0905954029387432,0.8066234254594425,38.11112182351897,50,0.7622224364703795,0.7534923133098266,0.9402820874471084,0.900126939351199,0.0579513158348186,0.0655304035006981,0.5525331673547262,0.1179192295886521,a4_oracle_recentred__resnet50__slideout.csv
