encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,gene,gene_index,n_T,status,guard_pass,deviance,deviance_null,deviance_ratio,score_residual,score_tol,n_iter,max_iter,solver,tol,library_flag_trusted,alpha_g,mean_count_T,var_count_T,seconds,_source
resnet50,IDC,shipped,random,2,0,0,spot,ERBB2,13,7015,ok,True,204527.93422718148,1707516.96685676,0.1197809088853047,3.095671341526311e-11,0.001,7,300,newton-cholesky,1e-06,False,0.1187664518606791,137.17205987170348,61856.17583743012,0.897,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,0,0,spot,IL7R,18,7015,ok,True,43172.598342787685,267954.8298028581,0.1611189407354626,1.6951233468631595e-10,0.001,7,300,newton-cholesky,1e-06,False,0.1475578228882749,12.58688524590164,1386.0351858344202,0.978,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,0,0,spot,KLF5,20,7015,ok,True,22144.071732634067,115876.66899702628,0.1911003476739769,9.03927196225882e-11,0.001,7,300,newton-cholesky,1e-06,False,0.1597780442363134,7.656735566642908,261.2382975826171,1.073,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,0,0,spot,KRT5,22,7015,ok,True,66674.81670106824,181615.4621253993,0.3671208162608508,1.3884056510086781e-14,0.001,8,300,newton-cholesky,1e-06,False,0.6585678340494258,5.826942266571632,501.5796846181377,1.188,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,0,0,spot,MUC6,27,7015,ok,True,21960.91891169133,119894.9388620703,0.1831680229384464,2.393531345958343e-13,0.001,8,300,newton-cholesky,1e-06,False,0.1917357445926846,3.295509622238061,302.54040612390935,1.318,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,0,0,spot,MYH11,29,7015,ok,True,100098.65152513036,223953.1750657845,0.4469624129942661,6.763669670247949e-10,0.001,6,300,newton-cholesky,1e-06,False,0.9113626571027664,10.281539558089808,1073.6083489268285,0.928,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,0,0,spot,OPRPN,31,7015,ok,True,13238.132075076392,38182.266333293024,0.3467089134919527,4.1471316805539404e-10,0.001,7,300,newton-cholesky,1e-06,False,0.3051506332181848,1.0188168210976478,75.8162982862297,1.082,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,0,0,spot,PTPRC,36,7015,ok,True,60413.55528072704,289164.3249388189,0.2089246496555523,6.339792199102897e-16,0.001,7,300,newton-cholesky,1e-06,False,0.1233550763853246,32.72031361368496,2463.393677688915,1.142,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,0,0,spot,SERHL2,39,7015,ok,True,79292.7476033241,953566.0019028377,0.0831539163991749,3.5217648097565118e-12,0.001,8,300,newton-cholesky,1e-06,False,0.0605199059528684,29.34511760513186,21618.151621083256,1.299,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,0,0,spot,SERPINA3,40,7015,ok,True,435280.3438338392,2400591.7074819477,0.1813221059113037,3.8696426403155927e-10,0.001,7,300,newton-cholesky,1e-06,False,0.229086919482498,121.15965787598005,70672.19064487866,1.11,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,0,0,spot,TENT5C,45,7015,ok,True,37954.53623717336,201964.70046033707,0.1879265839558288,4.1955730935143245e-10,0.001,7,300,newton-cholesky,1e-06,False,0.2453423741521442,10.773485388453317,645.3172324325994,1.166,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,0,0,spot,VWF,49,7015,ok,True,137022.2426213092,209013.71102808852,0.6555658092826998,4.0692132456016303e-10,0.001,6,300,newton-cholesky,1e-06,False,1.1668388735458866,15.716749821810406,758.2515229392553,0.922,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,1,0,spot,ABCC11,0,7015,ok,True,93382.6212622818,571253.4387489207,0.1634696877567955,4.197994952749688e-15,0.001,8,300,newton-cholesky,1e-06,False,0.1854167542010537,28.66015680684248,4909.896751329842,1.335,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,1,0,spot,AQP1,4,7015,ok,True,153137.373966595,322302.7322626454,0.475135202520725,1.0105872142816716e-10,0.001,6,300,newton-cholesky,1e-06,False,0.7356338746086336,24.033784746970777,1976.1273157991116,0.912,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,1,0,spot,CEACAM8,9,7015,ok,True,6889.314189279159,23319.163123563303,0.2954357389574464,2.4343722345299774e-11,0.001,8,300,newton-cholesky,1e-06,False,0.1544758872361089,0.7938702779757663,10.746783065576414,1.176,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,1,0,spot,CLIC6,10,7015,ok,True,246655.94754381097,1844255.4904616245,0.1337428294612651,1.504896243844679e-14,0.001,8,300,newton-cholesky,1e-06,False,0.1453335707511849,120.19942979330008,45960.55660075836,1.131,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,1,0,spot,ERBB2,13,7015,ok,True,200456.81362308172,1726122.4430434303,0.1161312828246669,7.608077457031011e-11,0.001,7,300,newton-cholesky,1e-06,False,0.1088573432013548,139.78346400570206,63850.60280607708,1.106,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,1,0,spot,IL7R,18,7015,ok,True,45422.15478754155,287840.01617150597,0.1578034749708925,1.8684909942120544e-10,0.001,7,300,newton-cholesky,1e-06,False,0.1446442675633977,13.135138987883108,1600.208139184415,1.202,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,1,0,spot,KLF5,20,7015,ok,True,22456.79584144162,111875.57139826546,0.2007301107897608,1.2113420679395003e-11,0.001,7,300,newton-cholesky,1e-06,False,0.1935294287543923,7.531147540983606,249.51710069322715,1.091,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,1,0,spot,KRT5,22,7015,ok,True,58607.60942004982,173007.36243209254,0.3387578921275908,2.1770827919086678e-11,0.001,7,300,newton-cholesky,1e-06,False,0.5254010490484605,5.509194583036351,453.9625259408888,1.111,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,1,0,spot,MUC6,27,7015,ok,True,20739.64275118224,109867.09063726274,0.1887702917305443,3.186610519753452e-09,0.001,7,300,newton-cholesky,1e-06,False,0.1911698007535726,3.07255880256593,263.18848981600996,1.139,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,1,0,spot,MYH11,29,7015,ok,True,95018.037811722,218789.3876923548,0.4342899754595466,1.7769314011812605e-12,0.001,7,300,newton-cholesky,1e-06,False,0.6903575934085207,10.129579472558802,1016.148447713066,1.041,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,1,0,spot,OPRPN,31,7015,ok,True,12711.353649764187,43809.01342130563,0.2901538440850228,2.2082174497603257e-08,0.001,7,300,newton-cholesky,1e-06,False,0.1724455788518105,1.1364219529579471,93.2210499274336,1.172,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,1,0,spot,PTPRC,36,7015,ok,True,63374.37370538867,301364.7056298076,0.2102912933116889,5.666399836678228e-10,0.001,6,300,newton-cholesky,1e-06,False,0.1354405617189205,33.40057020669993,2660.6470484344413,1.017,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,1,0,spot,SERHL2,39,7015,ok,True,83027.62279502959,919513.5874896178,0.0902951559657807,5.872499342879064e-13,0.001,8,300,newton-cholesky,1e-06,False,0.0784254454941272,29.431931575196007,19149.82338855535,1.286,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,1,0,spot,SERPINA3,40,7015,ok,True,421736.2759995618,2415466.1439501634,0.1745982973331474,4.197184402877424e-10,0.001,7,300,newton-cholesky,1e-06,False,0.212653109672531,121.3111903064861,70822.03901790146,1.02,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,1,0,spot,TENT5C,45,7015,ok,True,39800.449546497955,216733.00373106275,0.1836381578316752,2.6004321919107587e-10,0.001,7,300,newton-cholesky,1e-06,False,0.244453951426233,11.252459016393445,771.0803956489831,1.122,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,1,0,spot,VWF,49,7015,ok,True,150764.53045828716,231680.27391819115,0.6507439235483802,3.633492326512787e-12,0.001,7,300,newton-cholesky,1e-06,False,1.2246441592270183,16.7607982893799,962.519905835412,0.96,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,2,0,spot,ABCC11,0,7015,ok,True,89936.42007860154,593237.5953983795,0.1516026981031202,5.7884355610181274e-15,0.001,8,300,newton-cholesky,1e-06,False,0.1515853804974424,29.386315039201712,5439.254503313911,1.204,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,2,0,spot,AQP1,4,7015,ok,True,143910.67086237005,307406.4879470485,0.4681445464064473,1.5143847962642546e-10,0.001,6,300,newton-cholesky,1e-06,False,0.7134792303730513,23.48823948681397,1798.030051291369,0.77,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,2,0,spot,CEACAM8,9,7015,ok,True,6666.369129985135,21681.67728826499,0.3074655637270852,3.29150463498774e-13,0.001,8,300,newton-cholesky,1e-06,False,0.1147316804731907,0.7783321454027085,8.943585184787741,1.258,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,2,0,spot,CLIC6,10,7015,ok,True,243659.54145498452,1861581.3517669009,0.1308884735140463,1.0693800930250617e-14,0.001,8,300,newton-cholesky,1e-06,False,0.1426935952278518,121.04447612259445,46480.023969696274,1.175,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,2,0,spot,ERBB2,13,7015,ok,True,202775.2835688204,1717890.0662424746,0.1180374038790205,3.814165260127095e-11,0.001,7,300,newton-cholesky,1e-06,False,0.1104911017148036,140.8416250890948,62567.82564092871,1.035,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,2,0,spot,IL7R,18,7015,ok,True,44190.05721575391,291477.5904926831,0.151607048559238,2.0817887381629118e-10,0.001,7,300,newton-cholesky,1e-06,False,0.1330740556480197,13.1032074126871,1826.035254894955,1.1,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,2,0,spot,KLF5,20,7015,ok,True,22122.94480578358,116120.90819091072,0.1905164638345055,5.2320056534732555e-11,0.001,7,300,newton-cholesky,1e-06,False,0.1610755017263458,7.821097647897362,265.4121011616924,1.012,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,2,0,spot,KRT5,22,7015,ok,True,57990.514682137335,159997.15966455074,0.3624471509601793,7.723128471462155e-09,0.001,7,300,newton-cholesky,1e-06,False,0.5999870666631129,5.244048467569494,397.0120029973654,1.031,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,2,0,spot,MUC6,27,7015,ok,True,21238.60487103301,121975.92228642172,0.1741212894554787,2.8878233747071665e-08,0.001,7,300,newton-cholesky,1e-06,False,0.1958485312096696,3.356664290805417,299.31987823558666,0.958,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,2,0,spot,MYH11,29,7015,ok,True,93427.32184391304,213961.3678297584,0.4366550970932748,1.4347629841739344e-12,0.001,7,300,newton-cholesky,1e-06,False,0.792348962119783,10.012259444048468,1014.2379449226992,1.045,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,2,0,spot,OPRPN,31,7015,ok,True,14379.735032340615,46733.14612841284,0.3076988438319161,3.420749834917529e-12,0.001,9,300,newton-cholesky,1e-06,False,0.2522431396404578,1.1757662152530293,111.78703739044668,1.318,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,2,0,spot,PTPRC,36,7015,ok,True,62282.14869563287,307604.8709777405,0.2024745203080345,6.022797743797112e-10,0.001,6,300,newton-cholesky,1e-06,False,0.1214707122108261,32.91803278688525,2832.0550140935925,0.903,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,2,0,spot,SERHL2,39,7015,ok,True,75698.42266187094,921193.5589756892,0.082174285658318,1.694674259723782e-12,0.001,8,300,newton-cholesky,1e-06,False,0.062151981642646,29.23079116179615,19416.35633719833,1.313,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,2,0,spot,SERPINA3,40,7015,ok,True,422825.70783916645,2463372.8280013516,0.1716450319792739,5.33733680979918e-16,0.001,8,300,newton-cholesky,1e-06,False,0.2052963911975097,124.37063435495368,74117.01801406861,1.133,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,2,0,spot,TENT5C,45,7015,ok,True,40367.89643442244,207160.3573759038,0.1948630372420756,9.134448852728636e-11,0.001,7,300,newton-cholesky,1e-06,False,0.2569544519892809,11.134283677833215,680.246864096875,1.123,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,2,0,spot,VWF,49,7015,ok,True,140887.15259901196,216428.11634854405,0.6509651101528876,2.0087451544670336e-10,0.001,6,300,newton-cholesky,1e-06,False,1.206720018044941,16.20655737704918,869.0393068663609,0.895,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,3,0,spot,ABCC11,0,7015,ok,True,97781.52232818294,571750.2617316542,0.171021386211583,3.222572655179327e-09,0.001,7,300,newton-cholesky,1e-06,False,0.1861572729995677,28.541981468282252,5081.019302317877,1.181,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,3,0,spot,AQP1,4,7015,ok,True,152217.85712788993,322764.1275803539,0.4716071090954631,5.0757011675434014e-11,0.001,6,300,newton-cholesky,1e-06,False,0.7316147399072072,24.176764076977904,1951.4945555381448,0.985,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,3,0,spot,CEACAM8,9,7015,ok,True,6686.26222039018,20417.143580710428,0.3274827447805765,7.81334435829279e-10,0.001,7,300,newton-cholesky,1e-06,False,0.1420964632614364,0.7334283677833214,7.916668241767154,1.07,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,3,0,spot,CLIC6,10,7015,ok,True,261708.5256869421,1839011.55533565,0.1423093427159983,2.9963100316605033e-13,0.001,8,300,newton-cholesky,1e-06,False,0.1548618323125475,122.40185317177476,45783.73626688178,1.186,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,3,0,spot,ERBB2,13,7015,ok,True,206195.1066605993,1604728.8693844927,0.1284921774602878,1.0707862848989555e-10,0.001,7,300,newton-cholesky,1e-06,False,0.1231211457102203,137.1312900926586,56480.38438577482,1.03,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,3,0,spot,IL7R,18,7015,ok,True,44685.234600176904,273088.21392081655,0.1636293048265116,1.0813298702211888e-10,0.001,7,300,newton-cholesky,1e-06,False,0.147583470564057,12.698360655737703,1471.336146442478,1.032,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,3,0,spot,KLF5,20,7015,ok,True,23057.093807039997,111498.59415041568,0.2067926863358934,3.904969559007535e-12,0.001,7,300,newton-cholesky,1e-06,False,0.1896748314941413,7.616108339272986,250.407924117146,1.034,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,3,0,spot,KRT5,22,7015,ok,True,66333.88478574138,178962.93829843684,0.3706571059708666,3.137094282380187e-11,0.001,7,300,newton-cholesky,1e-06,False,0.6970920744681105,5.773627940128296,480.1480640389112,1.079,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,3,0,spot,MUC6,27,7015,ok,True,22258.83406934995,118462.50916460248,0.1878977089571986,3.3082198570367275e-11,0.001,8,300,newton-cholesky,1e-06,False,0.2042798768187142,3.3320028510335,287.15765117763664,1.122,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,3,0,spot,MYH11,29,7015,ok,True,99949.67886340308,241408.64763647428,0.4140269200874382,1.2326700889005242e-10,0.001,7,300,newton-cholesky,1e-06,False,0.6679472587204928,10.83720598717035,1243.015410498624,0.976,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,3,0,spot,OPRPN,31,7015,ok,True,12289.036293076597,33735.21647505677,0.3642791592033474,5.951902598808889e-10,0.001,8,300,newton-cholesky,1e-06,False,0.2522307253128568,0.9712045616535996,53.05021148010465,1.272,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,3,0,spot,PTPRC,36,7015,ok,True,61293.17357637562,291887.6138337934,0.2099889501007643,3.682470662234738e-10,0.001,6,300,newton-cholesky,1e-06,False,0.1287495567356699,32.6327868852459,2596.5149784739656,1.005,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,3,0,spot,SERHL2,39,7015,ok,True,86902.98061896968,931212.839980224,0.0933223607836155,4.8716924290618344e-14,0.001,8,300,newton-cholesky,1e-06,False,0.0815736115882524,29.29550962223806,20245.1785583908,1.287,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,3,0,spot,SERPINA3,40,7015,ok,True,446343.33365544496,2398708.9651467428,0.1860764853680944,1.0614925017076996e-10,0.001,7,300,newton-cholesky,1e-06,False,0.2160380824514811,123.42694226657164,70618.26465752946,1.059,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,3,0,spot,TENT5C,45,7015,ok,True,37295.9208398307,196462.6847399353,0.1898371738592529,9.228627988744432e-11,0.001,7,300,newton-cholesky,1e-06,False,0.2432558821026506,10.62679971489665,620.6462734037068,1.087,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,3,0,spot,VWF,49,7015,ok,True,141589.5275760339,216617.74986124883,0.6536376989730845,2.792366064820576e-13,0.001,7,300,newton-cholesky,1e-06,False,1.22699677615294,16.142836778332146,845.3776557667682,0.871,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,4,0,spot,ABCC11,0,7015,ok,True,96135.66595040887,581255.846215185,0.1653930305843647,5.2255732932460195e-15,0.001,8,300,newton-cholesky,1e-06,False,0.1758867131359862,28.581895937277263,5252.78253504192,1.151,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,4,0,spot,AQP1,4,7015,ok,True,155728.28268027405,320881.8519341739,0.4853134627015938,3.6379294577990096e-10,0.001,6,300,newton-cholesky,1e-06,False,0.7457007785823004,24.380327868852454,1884.6996414664816,0.866,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,4,0,spot,CEACAM8,9,7015,ok,True,6600.7340489023845,19197.377725750943,0.343835191618296,2.83167246171324e-09,0.001,7,300,newton-cholesky,1e-06,False,0.1427729778164263,0.6962223806129721,7.220936682789597,0.986,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,4,0,spot,CLIC6,10,7015,ok,True,252752.5016638817,1836695.4939878103,0.1376126323014538,1.2394585907123976e-14,0.001,8,300,newton-cholesky,1e-06,False,0.1515043231807309,120.5016393442623,45448.19129329164,1.096,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,4,0,spot,ERBB2,13,7015,ok,True,198935.45951498367,1646308.0530190396,0.1208373239444288,6.453475880313998e-11,0.001,7,300,newton-cholesky,1e-06,False,0.1189277386881872,134.60997861724874,59456.03805267989,1.167,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,4,0,spot,IL7R,18,7015,ok,True,44210.57728427347,263422.3343662861,0.1678315446965826,2.0901730044934068e-10,0.001,7,300,newton-cholesky,1e-06,False,0.1479331823154705,12.478973627940128,1375.8640787867298,0.95,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,4,0,spot,KLF5,20,7015,ok,True,23175.68591503193,110463.3562739948,0.2098042889222616,1.3913887189473183e-11,0.001,7,300,newton-cholesky,1e-06,False,0.1981537654547315,7.487669280114042,242.5110754765797,1.139,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,4,0,spot,KRT5,22,7015,ok,True,61957.83060647691,182042.00511636896,0.3403490890295942,8.78834564537516e-11,0.001,7,300,newton-cholesky,1e-06,False,0.5341073474238314,5.686813970064148,522.0851055449431,1.136,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,4,0,spot,MUC6,27,7015,ok,True,20823.95097053759,111886.93077593084,0.1861160264753392,1.9981569803455925e-11,0.001,8,300,newton-cholesky,1e-06,False,0.1736245114933243,3.151817533856023,262.40765815888847,1.235,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,4,0,spot,MYH11,29,7015,ok,True,102169.0331474853,256067.00418843268,0.3989933551622368,1.485245863685094e-10,0.001,7,300,newton-cholesky,1e-06,False,0.6117687399100101,11.02551674982181,1527.375026019644,1.003,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,4,0,spot,OPRPN,31,7015,ok,True,12600.137631646923,33784.18342887647,0.3729596619723881,1.9931224296647062e-08,0.001,7,300,newton-cholesky,1e-06,False,0.2823607131130015,0.9680684248039916,52.765162151006,1.28,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,4,0,spot,PTPRC,36,7015,ok,True,62118.105465189954,286792.9274517945,0.2165956671844045,1.2749404430046833e-15,0.001,7,300,newton-cholesky,1e-06,False,0.1354531779330477,32.54112615823236,2387.2899750646347,1.096,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,4,0,spot,SERHL2,39,7015,ok,True,87705.40553032456,896336.3020531606,0.0978487709684694,3.02678548756206e-13,0.001,8,300,newton-cholesky,1e-06,False,0.0822529085180936,28.34597291518175,18731.363747324616,1.142,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,4,0,spot,SERPINA3,40,7015,ok,True,446488.11496392934,2403803.1741077723,0.1857423768190396,4.2123687622366304e-10,0.001,7,300,newton-cholesky,1e-06,False,0.2294276739204326,121.8815395580898,70579.6989676893,0.969,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,4,0,spot,TENT5C,45,7015,ok,True,38805.82257835116,205912.47813492248,0.1884578483530462,1.6763574075968275e-10,0.001,7,300,newton-cholesky,1e-06,False,0.2558437344161847,10.895937277263007,697.899063902538,1.029,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,2,4,0,spot,VWF,49,7015,ok,True,150966.6024765656,224914.37621374064,0.6712181098334907,5.905959557970465e-15,0.001,7,300,newton-cholesky,1e-06,False,1.276512816735879,16.85944404846757,910.0244385274864,0.934,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,3,0,0,spot,ABCC11,0,7015,ok,True,92008.88417116964,546144.650479529,0.1684698075690816,2.7477325442354338e-15,0.001,8,300,newton-cholesky,1e-06,False,0.1784830564050665,27.178189593727726,4645.500892929546,3.649,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,3,0,0,spot,AQP1,4,7015,ok,True,148232.15343388368,317091.3465436421,0.4674746096027004,1.0095605875427253e-10,0.001,6,300,newton-cholesky,1e-06,False,0.6856469700724276,24.15623663578047,1877.4959744293103,1.296,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,3,0,0,spot,CEACAM8,9,7015,ok,True,6677.142295881018,19924.20410111078,0.3351271780792872,3.558512176946804e-08,0.001,7,300,newton-cholesky,1e-06,False,0.1666346655846925,0.7111903064861013,7.942810316643976,1.72,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,3,0,0,spot,CLIC6,10,7015,ok,True,250393.29500490337,1811223.6744367527,0.1382453744056595,1.14407101687342e-12,0.001,8,300,newton-cholesky,1e-06,False,0.1492569968297218,119.10377761938705,44379.09188050942,1.792,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,3,0,0,spot,ERBB2,13,7015,ok,True,196638.88344424657,1622008.2652773273,0.1212317394761399,1.7645872932953332e-11,0.001,7,300,newton-cholesky,1e-06,False,0.1172765018190916,134.19016393442624,57095.27036231987,1.708,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,3,0,0,spot,IL7R,18,7015,ok,True,44273.25957058403,264176.9996605072,0.1675893799516211,1.0158385352685835e-10,0.001,7,300,newton-cholesky,1e-06,False,0.155501774469343,12.592444761225943,1335.796378610257,1.835,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,3,0,0,spot,KLF5,20,7015,ok,True,22774.132192720477,109835.39952748308,0.2073478340379863,1.3311811151890538e-11,0.001,7,300,newton-cholesky,1e-06,False,0.1911091474327532,7.520741268709908,238.14894955024275,1.551,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,3,0,0,spot,KRT5,22,7015,ok,True,66031.935473908,183092.5723754181,0.3606478111985575,2.3103947979740788e-10,0.001,7,300,newton-cholesky,1e-06,False,0.6412793443153698,5.824233784746971,528.934741981265,1.181,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,3,0,0,spot,MUC6,27,7015,ok,True,20856.58191141387,104422.28982956144,0.1997330449797268,2.4806355106437162e-08,0.001,7,300,newton-cholesky,1e-06,False,0.2189402722933142,2.9689237348538846,227.07915959141687,1.026,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,3,0,0,spot,MYH11,29,7015,ok,True,99318.2923818217,240075.96678748837,0.4136952720042017,5.3149360360318265e-14,0.001,7,300,newton-cholesky,1e-06,False,0.7276537739930039,10.928296507483964,1263.3785191250736,1.034,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,3,0,0,spot,OPRPN,31,7015,ok,True,13100.517733605182,39157.119565824745,0.3345628554618954,4.1850681330525355e-08,0.001,7,300,newton-cholesky,1e-06,False,0.2274794138699128,1.0711332858161084,74.32698951958623,1.264,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,3,0,0,spot,PTPRC,36,7015,ok,True,59762.62724861792,288338.1263966129,0.2072657820021125,1.0523449948044391e-09,0.001,6,300,newton-cholesky,1e-06,False,0.1232352225020437,33.060014255167495,2448.0076609635835,0.945,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,3,0,0,spot,SERHL2,39,7015,ok,True,75639.93178953498,861635.5639350002,0.087786455150592,4.486752021348205e-13,0.001,8,300,newton-cholesky,1e-06,False,0.0658329197617891,27.148538845331434,17805.711323427884,1.366,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,3,0,0,spot,SERPINA3,40,7015,ok,True,439253.66718422936,2395983.4355394514,0.1833291752642405,7.141748974952367e-11,0.001,7,300,newton-cholesky,1e-06,False,0.2084235571748545,121.7696364932288,70319.84256238567,0.889,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,3,0,0,spot,TENT5C,45,7015,ok,True,40246.32385884633,211066.78240583593,0.1906805201657043,1.6920993520270379e-10,0.001,7,300,newton-cholesky,1e-06,False,0.2584896596001955,11.087384176764076,710.9597139292337,0.91,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,3,0,0,spot,VWF,49,7015,ok,True,150732.37745710407,232952.1966401158,0.6470528272801315,1.3829726645079972e-10,0.001,6,300,newton-cholesky,1e-06,False,1.1911649335006895,16.9568068424804,979.9036088499104,0.894,a4_nb_guard__resnet50__main9.csv
resnet50,IDC,shipped,random,3,1,0,spot,ABCC11,0,7015,ok,True,90329.9069086904,600576.8178061476,0.1504052508031484,3.612478955640135e-14,0.001,8,300,newton-cholesky,1e-06,False,0.1485131383914481,29.285816108339272,5678.004838708694,1.26,a4_nb_guard__resnet50__main9.csv
