task,label_set,encoder,design,score,alpha,subset,gene_subset,is_conformal,n_folds,n_cells,coverage,coverage_sd,width_mean,width_median,width_median_of_cells,interval_score,miss_above,miss_below,n_infinite,n_spot_gene,n_genes,n_T,n_C,K_median,frac_infinite,_source
LYMPH_IDC,shipped,resnet50,donor,scaled_clip,0.3,full,all,True,4,12,0.696397938653195,0.1223726220615834,1.6640098284664848,1.3916867777271251,1.7316551498326052,2.86997029365329,0.2072704983413183,0.0963315630054866,0,2994600,50,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,donor,scaled_clip,0.3,nb_matched,all,True,4,12,0.6958512705131739,0.12643015686123,1.5175988099202329,1.3111269849623033,1.5786946303069505,2.717462638781043,0.2130730071616323,0.0910757223251937,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.02,cqr_matched,all,True,4,4,0.8626048135182557,0.0874408194674935,3.4364272892410797,3.2128281238906395,3.436427289241024,13.63486681823096,0.1312185101615672,0.0061766763201769,0,119784,6,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.02,full,all,True,4,12,0.8859781228688167,0.0727138475202893,3.0360672090039125,2.808966939124415,3.036067209003915,9.589869691582429,0.09934093614204,0.0146809409891431,0,2994600,50,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.02,nb_matched,all,True,4,12,0.8852679666040912,0.0867781169146964,2.875077037884467,2.757490538058836,2.8750770378844854,9.59440526043764,0.1026684897118468,0.0120635436840618,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.05,cqr_matched,all,True,4,4,0.8336179373230796,0.0939134277275747,3.1004725490470344,2.873429261582748,3.1004725490470495,8.247526573028662,0.1468170042396623,0.0195650584372579,0,119784,6,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.05,full,all,True,4,12,0.8481267841966017,0.0939920325746117,2.6597420788102397,2.4630908115106744,2.659742078810217,6.330946754145965,0.1214527694993625,0.0304204463040356,0,2994600,50,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.05,nb_matched,all,True,4,12,0.8486426108223304,0.1086536047714327,2.5252204158640112,2.390478192199509,2.5252204158639953,6.250027075686546,0.1242856846482305,0.027071704529439,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.075,cqr_matched,all,True,4,4,0.8142671217010569,0.0956157893159778,2.937031632555835,2.709027176562687,2.9370316325557684,6.6818469429407505,0.1541733681133866,0.0315595101855564,0,119784,6,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.075,full,all,True,4,12,0.8240817114386494,0.1052637851050671,2.481539217013962,2.3111848062979665,2.4815392170139443,5.309389045175804,0.1332818963161159,0.0426363922452347,0,2994600,50,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.075,nb_matched,all,True,4,12,0.825118410186049,0.1211242847289674,2.358362352481516,2.2251941986873676,2.358362352481465,5.203930947526639,0.1363365543517047,0.0385450354622461,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.1,cqr_matched,all,True,4,4,0.796810877087917,0.0996888275444971,2.8077741199904804,2.5806385296771204,2.8077741199904267,5.809534849072147,0.1606367635423306,0.0425523593697523,0,119784,6,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.1,full,all,True,4,12,0.8032804285841575,0.1146383338558252,2.3424325286212917,2.15575616614924,2.342432528621283,4.713052263042326,0.142533565867912,0.0541860055479304,0,2994600,50,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.1,nb_matched,all,True,4,12,0.8053289307599457,0.1305383594460841,2.2295992163962293,2.0846334218830496,2.2295992163962075,4.584079318230716,0.1453548504056638,0.0493162188343905,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.15,cqr_matched,all,True,4,4,0.7681255593017259,0.1061959229853109,2.5777830016425796,2.332878557098443,2.5777830016425867,4.904093605283128,0.1712422782091549,0.0606321624891191,0,119784,6,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.15,full,all,True,4,12,0.7670100658781932,0.1266691583891033,2.122910876333787,1.9263100260163784,2.122910876333803,4.00291740044984,0.1560370433913186,0.0769528907304882,0,2994600,50,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.15,nb_matched,all,True,4,12,0.769688591260853,0.1459142691041759,2.016308513307277,1.8413019841017355,2.016308513307275,3.886214880677537,0.1593301680108649,0.070981240728282,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.2,cqr_matched,all,True,4,4,0.7463790768785256,0.1056180441260869,2.399088037827223,2.145496693648868,2.3990880378272137,4.2898252551665745,0.1778135714818127,0.0758073516396616,0,119784,6,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.2,full,all,True,4,12,0.7341599898517125,0.1351246169986253,1.9425852805036892,1.7466474943670534,1.9425852805036827,3.562638302195601,0.166047166243857,0.0997928439044304,0,2994600,50,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.2,nb_matched,all,True,4,12,0.7389509202762378,0.155364340927627,1.846748983931972,1.6479623156435177,1.846748983931979,3.438521358988988,0.1681594177722581,0.0928896619515041,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.3,cqr_matched,all,True,4,4,0.706539839578664,0.1062817223494278,2.1162067152963715,1.8519469219211384,2.116206715296414,3.535843589305331,0.191709013223617,0.1017511471977189,0,119784,6,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.3,full,all,True,4,12,0.6708171963138884,0.1492262875362216,1.6546637142331473,1.4373937693992545,1.6546637142331566,2.9784961132583594,0.1828221958126854,0.1463606078734261,0,2994600,50,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,abs,0.3,nb_matched,all,True,4,12,0.6796921720034065,0.1720329168657789,1.5790266678267262,1.3534107795183774,1.579026667826741,2.8486696099976374,0.1831943782131067,0.1371134497834867,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.02,cqr_matched,every_kth_16,False,4,4,0.8189140248026888,0.1193621574400587,1.411517655241035,1.2982392127225526,1.4302869264579352,13.151232280885935,0.1682234946671156,0.0128624805301955,0,119784,6,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.02,full,every_kth_16,False,4,12,0.8471515539873152,0.117041444305723,1.3783491888850616,1.2796439167797018,1.3978986367736532,9.22207952167106,0.1446425280180981,0.0082059179945865,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.02,nb_matched,every_kth_16,False,4,12,0.8471515539873152,0.117041444305723,1.3783491888850616,1.2796439167797018,1.3978986367736532,9.22207952167106,0.1446425280180981,0.0082059179945865,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.05,cqr_matched,every_kth_16,False,4,4,0.7764108553369968,0.1252198873346622,1.2393082380329763,1.242453324894,1.2743175263001232,7.246014330390164,0.2015115323250159,0.0220776123379872,0,119784,6,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.05,full,every_kth_16,False,4,12,0.8078053561185735,0.1278241280157401,1.204623480930928,1.1465593007434065,1.2542595598945676,5.339460599842227,0.1780884934473077,0.0141061504341188,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.05,nb_matched,every_kth_16,False,4,12,0.8078053561185735,0.1278241280157401,1.204623480930928,1.1465593007434065,1.2542595598945676,5.339460599842227,0.1780884934473077,0.0141061504341188,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.075,cqr_matched,every_kth_16,False,4,4,0.7524010349197048,0.1262021677346777,1.1513607921044136,1.0691665297540136,1.2049872722285326,5.669727308109687,0.2194278487922295,0.0281711162880657,0,119784,6,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.075,full,every_kth_16,False,4,12,0.7852441897546633,0.1305523542889761,1.1154706222962474,1.0789817827253791,1.1575716081088934,4.283982698730056,0.1965095243340962,0.0182462859112403,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.075,nb_matched,every_kth_16,False,4,12,0.7852441897546633,0.1305523542889761,1.1154706222962474,1.0789817827253791,1.1575716081088934,4.283982698730056,0.1965095243340962,0.0182462859112403,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.1,cqr_matched,every_kth_16,False,4,4,0.7336596480056409,0.1253161741767281,1.0841273532456892,0.8958797346140275,1.1196260271029876,4.779883752159988,0.2330356075735611,0.0333047444207979,0,119784,6,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.1,full,every_kth_16,False,4,12,0.7674830082315077,0.1312482081368395,1.0470482850876532,1.0114042647073516,1.0833082418445472,3.688690637033193,0.2103757133439699,0.0221412784245222,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.1,nb_matched,every_kth_16,False,4,12,0.7674830082315077,0.1312482081368395,1.0470482850876532,1.0114042647073516,1.0833082418445472,3.688690637033193,0.2103757133439699,0.0221412784245222,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.15,cqr_matched,every_kth_16,False,4,4,0.7041004781668312,0.1202360255063434,0.9815845866418904,0.8958797346140275,1.0515914661111865,3.781124611055048,0.2528197280845825,0.0430797937485863,0,119784,6,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.15,full,every_kth_16,False,4,12,0.7392155979706532,0.1289907073434424,0.9416868858036644,0.8958797346140274,0.9912331164180256,3.018225763105585,0.2307779397383313,0.0300064622910155,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.15,nb_matched,every_kth_16,False,4,12,0.7392155979706532,0.1289907073434424,0.9416868858036644,0.8958797346140274,0.9912331164180256,3.018225763105585,0.2307779397383313,0.0300064622910155,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.2,cqr_matched,every_kth_16,False,4,4,0.6793249177299022,0.1146278223258312,0.89768733896655,0.8958797346140275,0.946515851736723,3.218408673456636,0.2683709465751993,0.0523041356948985,0,119784,6,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.2,full,every_kth_16,False,4,12,0.7164669825302413,0.1253303095032083,0.8554578871890838,0.7607246985779726,0.9053557101717638,2.6347706320477373,0.2454932645306534,0.0380397529391051,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.2,nb_matched,every_kth_16,False,4,12,0.7164669825302413,0.1253303095032083,0.8554578871890838,0.7607246985779726,0.9053557101717638,2.6347706320477373,0.2454932645306534,0.0380397529391051,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.3,cqr_matched,every_kth_16,False,4,4,0.635092002590405,0.1014695122581736,0.7502795432584852,0.7945134575869863,0.8311769195746231,2.617135578548838,0.292310640087492,0.0725973573221029,0,119784,6,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.3,full,every_kth_16,False,4,12,0.6786629833676142,0.1179609475100369,0.7085954085708064,0.7559614974246437,0.7721355861549916,2.1870160987990572,0.2665033868410253,0.0548336297913603,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb,0.3,nb_matched,every_kth_16,False,4,12,0.6786629833676142,0.1179609475100369,0.7085954085708064,0.7559614974246437,0.7721355861549916,2.1870160987990572,0.2665033868410253,0.0548336297913603,0,958272,16,9980,4988,1.0,0.0,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb_conformal,0.02,cqr_matched,every_kth_16,True,4,4,0.855988507032262,0.0712068993464856,1.7689623929506704,1.6833504729593398,1.7807810247905145,10.714125202693214,0.1421918547355533,0.0018196382321845,9984,119784,6,9980,4988,1.0,0.0833500300540973,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb_conformal,0.02,full,every_kth_16,True,4,12,0.8956634904473192,0.0724453714831915,1.7105579493941625,1.6488976998128946,1.7405830176011785,6.458996893146985,0.1022571224892733,0.0020793870634073,9984,958272,16,9980,4988,1.0,0.0104187537567621,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb_conformal,0.02,nb_matched,every_kth_16,True,4,12,0.8956634904473192,0.0724453714831915,1.7105579493941625,1.6488976998128946,1.7405830176011785,6.458996893146985,0.1022571224892733,0.0020793870634073,9984,958272,16,9980,4988,1.0,0.0104187537567621,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb_conformal,0.05,cqr_matched,every_kth_16,True,4,4,0.8311162669145264,0.0782812356847872,1.6567000838803343,1.471526007862539,1.6914615808122109,5.928906093190779,0.1642259866521532,0.0046577464333203,4992,119784,6,9980,4988,1.0,0.0416750150270486,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb_conformal,0.05,full,every_kth_16,True,4,12,0.8665662272948667,0.0889091259055587,1.5411131016859785,1.5005065281325365,1.5768260386590558,4.133080956502922,0.12768385093107,0.0057499217740633,4992,958272,16,9980,4988,1.0,0.005209376878381,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb_conformal,0.05,nb_matched,every_kth_16,True,4,12,0.8665662272948667,0.0889091259055587,1.5411131016859785,1.5005065281325365,1.5768260386590558,4.133080956502922,0.12768385093107,0.0057499217740633,4992,958272,16,9980,4988,1.0,0.005209376878381,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb_conformal,0.075,cqr_matched,every_kth_16,True,4,4,0.8172408317890287,0.0803425911667993,1.5694320784346711,1.3701597308354978,1.6127598365782687,4.813757151390587,0.1760229492020164,0.0067362190089548,4992,119784,6,9980,4988,1.0,0.0416750150270486,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb_conformal,0.075,full,every_kth_16,True,4,12,0.8487922856134102,0.0966593194073075,1.4484536002473491,1.3853531939016606,1.4888977018411125,3.478547427985085,0.1428399830935056,0.0083677312930841,4992,958272,16,9980,4988,1.0,0.005209376878381,a4_scores_by_task__resnet50__main9.csv
LYMPH_IDC,shipped,resnet50,patient,nb_conformal,0.075,nb_matched,every_kth_16,True,4,12,0.8487922856134102,0.0966593194073075,1.4484536002473491,1.3853531939016606,1.4888977018411125,3.478547427985085,0.1428399830935056,0.0083677312930841,4992,958272,16,9980,4988,1.0,0.005209376878381,a4_scores_by_task__resnet50__main9.csv
