encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,gene,gene_index,n,ks_exact,pit_mean,pit_var,log_score_mean,alpha_g,_source
resnet50,PRAD,shipped,slide_out,MEND143,-1,1,slide,EIF3E,10,3816,0.1339079567359909,0.582879603998682,0.0815985557855234,1.5786383556126498,0.7233328386814232,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,1,slide,GNG5,13,3816,0.1216408103817757,0.5676774329735393,0.0906933755354807,1.156133361017504,0.6977617499917388,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,1,slide,MIF,18,3816,0.2016663418835351,0.3732567689191161,0.0571606810972945,1.1674107336596171,0.9119077228959284,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,1,slide,MRPL33,20,3816,0.1301594288297903,0.5713493367602541,0.0869900450338269,1.371126055527054,0.69768913389934,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,1,slide,MT1X,22,3816,0.1357744343417142,0.4159148330805555,0.0699926643913628,1.3537853652899032,1.118105288593667,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,1,slide,PERP,27,3816,0.1080026302781085,0.4358716346147134,0.0729490710750397,0.5930350231761061,0.63307994636326,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,1,slide,RPL37A,29,3816,0.3518171191646745,0.7330800595560356,0.0497946880645193,4.364978241620064,0.6147449709684526,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,1,slide,RPS29,31,3816,0.2432153408979783,0.6456468238006694,0.0525797194930624,3.6047831071943346,0.6430314658190817,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,1,slide,SLIRP,36,3816,0.1212359065612513,0.5724922293489818,0.0836734988221215,1.2993556022154795,0.7207748077661692,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,1,slide,SNRPE,39,3816,0.0977909346002694,0.554625411749971,0.0875493029694177,1.083488271334892,0.7191014722739208,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,1,slide,SOD2,40,3816,0.0894415402155513,0.5302848968601525,0.0756961143818411,1.1313956436727988,3.64309633995804,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,1,slide,TMCO1,45,3816,0.0209725974209402,0.4887700572653641,0.0811459619615915,0.6259921175336098,0.6577686809331987,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,1,slide,ZFAS1,49,3816,0.190024162627544,0.6143744825210746,0.0867703342937352,1.5676717993152287,0.6823169108726778,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,slide,AMD1,0,3816,0.0592830093895868,0.5275180693724485,0.0918065529763423,0.746501978648004,0.7744668499368971,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,slide,CAT,4,3816,0.0305454264993367,0.5180031000289804,0.0842470860040785,0.7004510917972673,0.5492861679733889,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,slide,DNAJC3,9,3816,0.0327942021576348,0.5161114209740303,0.0872000983924549,0.5496792308906708,0.5494059726672399,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,slide,EIF3E,10,3816,0.1644981663546997,0.5975830218289404,0.0812648542968919,1.5536781459521436,0.6309897841745247,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,slide,GNG5,13,3816,0.087897336623875,0.5457422924435463,0.0860081097203324,1.1144373772540468,0.7940046793675584,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,slide,MIF,18,3816,0.0958359334779488,0.4461339120773389,0.069237631439349,1.0670624018578747,0.9991585687900284,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,slide,MRPL33,20,3816,0.1181501379824475,0.5616801367218249,0.0828207973558083,1.3318738527540115,0.7394717201047183,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,slide,MT1X,22,3816,0.0759805620648429,0.5459702230719781,0.088951274699619,1.2971557587158444,1.0630983125101774,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,slide,PERP,27,3816,0.0206036497798598,0.5018871244036894,0.0847500059800326,0.5461758347891321,0.5718589237600156,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,slide,RPL37A,29,3816,0.2847758147425236,0.656888176917965,0.0438520939097193,4.051275581993922,0.6536340777828271,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,slide,RPS29,31,3816,0.2433474255309555,0.6302591908916664,0.0458559423612162,3.5195670541480246,0.6746458314327003,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,slide,SLIRP,36,3816,0.0938731792890331,0.5502093100187125,0.0831710246048597,1.267107426448727,0.7079763729470132,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,slide,SNRPE,39,3816,0.108252752428323,0.5628789287016323,0.0859272323258273,1.0867926243839316,0.6550168836173993,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,slide,SOD2,40,3816,0.0750178182665294,0.5298206308946782,0.0788630258021517,1.0717287275391414,2.4310720479700736,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,slide,TMCO1,45,3816,0.0527473112741858,0.5283883036001868,0.089483855426805,0.6276665303619454,0.6052278705458813,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND143,-1,2,slide,ZFAS1,49,3816,0.1577046517724844,0.5925853799855155,0.0845127662730789,1.509475718127034,0.722690895208014,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,slide,AMD1,0,4074,0.1949491529900261,0.3821633741479938,0.0614922677604685,0.6721698022892324,0.5855554248110686,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,slide,CAT,4,4074,0.0349222246648999,0.4859393027313153,0.0812497702449234,0.6947186832755587,0.4528221484791112,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,slide,DNAJC3,9,4074,0.0864733554853136,0.4547098270450719,0.0731837528657844,0.526471479530412,0.4923055610335505,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,slide,EIF3E,10,4074,0.0375136556901958,0.4853950520959669,0.0792812562327446,1.3966189183508702,0.5431054999022397,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,slide,GNG5,13,4074,0.0284584328052495,0.4834454643700783,0.0819501235098069,1.02612418800428,0.4666100963216314,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,slide,MIF,18,4074,0.0461549724219716,0.4740789078356897,0.0783164763954714,1.0820565609712314,0.6830458413612671,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,slide,MRPL33,20,4074,0.0103114410561259,0.4980477300767227,0.082651309776798,1.2528622649128556,0.5378489775386925,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,slide,MT1X,22,4074,0.2451761920766528,0.3443890855201669,0.0580401856391653,1.0426102872059004,0.7716315106440815,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,slide,PERP,27,4074,0.118781959370917,0.4323047912291819,0.0692168449380978,0.5380085122733853,0.4957481615677596,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,slide,RPL37A,29,4074,0.0828458880522342,0.5402386706959843,0.0780139786003004,4.002194832703697,0.4807898352574437,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,slide,RPS29,31,4074,0.0478386097243893,0.4976751938170424,0.0723744741640969,3.4455061465045747,0.5032093575686166,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,slide,SLIRP,36,4074,0.0189946140201417,0.5069434873735978,0.0849251047604953,1.2174140110995888,0.5489892623361909,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,slide,SNRPE,39,4074,0.0404817192192643,0.4777027147344702,0.0780442796287134,0.9061989026976272,0.5261377085195663,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,slide,SOD2,40,4074,0.0819686600084683,0.5379282129093849,0.0840582556123134,1.0270749138597977,3.69154871368607,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,slide,TMCO1,45,4074,0.0728196635319037,0.4562225627173891,0.0763940889761408,0.5777256137422626,0.5154123291476728,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,0,slide,ZFAS1,49,4074,0.0398609503505691,0.4766855954116346,0.0784982634235265,1.260985768391081,0.5170972099657969,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,slide,AMD1,0,4074,0.2066036700159909,0.3781085112205615,0.0595624584230801,0.6959152502777245,0.6746814859643419,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,slide,CAT,4,4074,0.0316469634195825,0.4839518633450121,0.082471278606127,0.701119573696308,0.6004246710683651,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,slide,DNAJC3,9,4074,0.073892108762357,0.4532326741518316,0.075577639139029,0.5252069415390729,0.7032743630669185,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,slide,EIF3E,10,4074,0.0273437983249522,0.5101979543049089,0.0799883847399919,1.4185296662462583,0.7483627628397678,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,slide,GNG5,13,4074,0.0206570152346108,0.4939057719796231,0.0846255083417891,1.043358990776363,0.699919838324902,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,slide,MIF,18,4074,0.1481547822505186,0.4108666371368747,0.0655820339158985,1.195374890035381,0.989406384670944,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,slide,MRPL33,20,4074,0.0266303626066667,0.5133188372851345,0.0836258394465617,1.2789918372385602,0.72560376365018,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,slide,MT1X,22,4074,0.2059721134180695,0.3720879782015377,0.062220625637449,1.0062493571900033,1.1376408446561528,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,slide,PERP,27,4074,0.1473774915849767,0.4155384510436229,0.0663468220944003,0.577798767666594,0.5910787827050922,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,slide,RPL37A,29,4074,0.135503156423758,0.5806915156635876,0.0758101363876432,4.120979582127309,0.6427602962985962,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,slide,RPS29,31,4074,0.058200288027247,0.5042436475423769,0.0674787560874711,3.521309539320699,0.6731433118816239,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,slide,SLIRP,36,4074,0.0396548938989319,0.5187262481026923,0.084246207447252,1.2403480158396851,0.7437266202719021,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,slide,SNRPE,39,4074,0.0165308941954298,0.4983342562019778,0.0806471650527813,0.916700665581454,0.7408401627366418,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,slide,SOD2,40,4074,0.0874602203149678,0.5418695671918871,0.0825007148941947,1.0251012480845942,3.446383821266752,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,slide,TMCO1,45,4074,0.0716062970904869,0.4611054765931952,0.074302389183036,0.5780403815719953,0.697860357562498,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,1,slide,ZFAS1,49,4074,0.0144025369378025,0.5024349771888507,0.0829507804941115,1.2753719046993086,0.7046532959834537,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,slide,AMD1,0,4074,0.2002208287524444,0.3793028424452334,0.0620589196045725,0.6786507534489126,0.5274230843003724,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,slide,CAT,4,4074,0.0292812675499292,0.4880609917401464,0.0813792495874536,0.7007480324699195,0.4347108040643342,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,slide,DNAJC3,9,4074,0.0850197103886579,0.4515758765783754,0.0736558389361211,0.5315736861906862,0.5594152600466357,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,slide,EIF3E,10,4074,0.0338113147771902,0.4893874150695538,0.0777918095194838,1.413566536321774,0.6730319035439668,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,slide,GNG5,13,4074,0.0285579873733733,0.4835186562961314,0.0812076075216063,1.0379165713932033,0.6630466261619482,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,slide,MIF,18,4074,0.0577541085918955,0.4640553906669896,0.0789930148747173,1.1266857731161606,0.9056963203470044,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,slide,MRPL33,20,4074,0.0181716727708609,0.495734047907223,0.0807075550061523,1.2733215769785513,0.6581144567160055,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,slide,MT1X,22,4074,0.2050872209425246,0.3748999051701017,0.0614239590856849,0.994615759887166,0.8916462930028173,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,slide,PERP,27,4074,0.1090038100890941,0.4388260075135013,0.0700810075543143,0.5358751227932734,0.5687947336695501,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,slide,RPL37A,29,4074,0.1017419370694325,0.5521870912114053,0.0762259346781123,4.072064959965132,0.5652010049698843,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,slide,RPS29,31,4074,0.0674604060430362,0.5139038351684111,0.0695494939492673,3.493872080776369,0.6095308644018764,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,slide,SLIRP,36,4074,0.0235072882123449,0.5082242454593645,0.0819134206890067,1.2326305136406737,0.6768396371963397,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,slide,SNRPE,39,4074,0.0474696431131566,0.4770788896925343,0.0780263210541001,0.9194393818206184,0.6896649583550876,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,slide,SOD2,40,4074,0.0965616234140384,0.5477271463293147,0.0850173974961621,1.0294555210780056,3.659514370296295,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,slide,TMCO1,45,4074,0.0745943164156991,0.4585131379792316,0.0750782850629695,0.5849924692726282,0.5515809072467395,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND144,-1,2,slide,ZFAS1,49,4074,0.0319151612834619,0.4806169710083184,0.0797828636506739,1.2744668890504127,0.6296919169984815,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,slide,AMD1,0,1418,0.0679151028755443,0.5066480303374463,0.0938381095085224,1.3057903355777252,0.5681937454695835,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,slide,CAT,4,1418,0.0580631576922671,0.5199047793181963,0.0902180214643807,0.9371127023340242,0.4436209726263919,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,slide,DNAJC3,9,1418,0.0663212951559288,0.5300247408017186,0.0940873502650162,0.904657388269206,0.5625809641034496,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,slide,EIF3E,10,1418,0.127788233767603,0.5775107158974758,0.0943986253299682,1.6886305374237698,0.7737184475623508,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,slide,GNG5,13,1418,0.0275401938345585,0.4993251068311797,0.0898828750215727,1.0949973654448142,0.7587017519943007,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,slide,MIF,18,1418,0.0454138692990309,0.5144259332877796,0.0903077221205112,1.4544071341528029,0.8649833915773557,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,slide,MRPL33,20,1418,0.0536495361948263,0.5213575126000882,0.0898787685150852,1.2615433643347294,0.7482891535517823,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,slide,MT1X,22,1418,0.0765095722424319,0.5107255590716614,0.0937083136508463,1.699292625980659,0.7888294237649702,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,slide,PERP,27,1418,0.0879902188343253,0.5436843593097833,0.0956526251203998,1.03605595644432,0.5551451536633955,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,slide,RPL37A,29,1418,0.1115771365025729,0.5263301100500493,0.1139802049650794,4.275783181862015,0.6816250474970507,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,slide,RPS29,31,1418,0.1483953980003142,0.5634717086904099,0.1121163146285995,3.9278617521478303,0.7181957714742175,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,slide,SLIRP,36,1418,0.0351999624859066,0.5096092408683467,0.0882602423809614,1.1927170303984167,0.7763839901647445,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,slide,SNRPE,39,1418,0.0582150428852573,0.5359342740395762,0.0879330834569742,1.0286564025910985,0.7567886604344283,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,slide,SOD2,40,1418,0.0813139097793489,0.538187403845848,0.0851834536002452,1.0283876974695612,3.310302070443182,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,slide,TMCO1,45,1418,0.0780394539823786,0.5369928223714258,0.0956259946286875,0.9927410756079864,0.5648888117175602,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,0,slide,ZFAS1,49,1418,0.0602582784258183,0.5175265220767877,0.0945555942537727,1.442524556652928,0.750065207825487,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,1,slide,AMD1,0,1418,0.0813280397967209,0.4671377608875617,0.0840178283743182,1.216965557045968,0.6935940389460624,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,1,slide,CAT,4,1418,0.0469681933888259,0.5149644425486652,0.0918360475337298,0.9193521660353524,0.4816128420833557,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,1,slide,DNAJC3,9,1418,0.053608482878418,0.5192563673200646,0.0900325310439381,0.8676647417174755,0.4972398994010494,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,1,slide,EIF3E,10,1418,0.0826697229187821,0.5494605008000505,0.0911714165602874,1.5769960437324495,0.663506466576775,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,1,slide,GNG5,13,1418,0.0345771288787795,0.483355651445316,0.0820144947994526,1.0352570308924816,0.7855903507724626,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,1,slide,MIF,18,1418,0.0452118128639622,0.5101675777883583,0.0910413468528612,1.417257898106839,0.9686550876570544,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,1,slide,MRPL33,20,1418,0.0181896240019935,0.5054071566991502,0.0850011369821412,1.2052650946031764,0.7275567291461383,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,1,slide,MT1X,22,1418,0.0784274365753404,0.4623165943731022,0.0893088390562089,1.561866375882185,1.0793819788750485,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,1,slide,PERP,27,1418,0.048826607901665,0.526152910629817,0.0884631387969745,0.978736035318836,0.5728973281702278,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,1,slide,RPL37A,29,1418,0.0722742573171628,0.4788723815870148,0.097729713729005,4.002537514557529,0.6856692822318466,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,1,slide,RPS29,31,1418,0.0525303140777857,0.5143128178881629,0.0949314858344393,3.627547209499677,0.7353024604812592,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,1,slide,SLIRP,36,1418,0.0369634298023353,0.485214394165008,0.0841880680083266,1.1413362621706222,0.6728850762678922,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,1,slide,SNRPE,39,1418,0.0192698098021405,0.5013652371967936,0.08377129436248,0.9863703735040092,0.6521299794689855,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,1,slide,SOD2,40,1418,0.051949335007481,0.5178636207178786,0.0800184610117723,1.0093662366599,3.170799318736615,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,1,slide,TMCO1,45,1418,0.0552728776531128,0.5244523252678229,0.0933116939957564,0.9585870508148484,0.5403920276945341,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,1,slide,ZFAS1,49,1418,0.0439033951550087,0.4823647629443734,0.086208186397563,1.3464822941205408,0.7501049968121752,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,2,slide,AMD1,0,1418,0.0703718203741592,0.5249932738850154,0.0926567742859673,1.2884963451370397,0.6077335101932579,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,2,slide,CAT,4,1418,0.0729717976244888,0.548730126697533,0.0899878145506632,0.9513834213033056,0.526207905017239,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,2,slide,DNAJC3,9,1418,0.0935122557760023,0.5563035589123729,0.0941283096603125,0.9250109564937976,0.6235158570684455,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,2,slide,EIF3E,10,1418,0.1514126606299251,0.5914595355274467,0.0960728745448057,1.744271034372932,0.6889885316758415,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,2,slide,GNG5,13,1418,0.060831423710507,0.5263952863820194,0.0902709196044631,1.1238003935364416,0.6825313648987302,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,2,slide,MIF,18,1418,0.0699833977903238,0.5422711369798221,0.0917182848441016,1.4530014892623944,0.937921836305998,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,2,slide,MRPL33,20,1418,0.0792426771362283,0.5343544141016527,0.0961109168236822,1.2999333805790143,0.6867439510256894,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,2,slide,MT1X,22,1418,0.1023747497657618,0.5436089796125013,0.101079663349108,1.845277285372426,0.9842021382772164,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,2,slide,PERP,27,1418,0.0958405820448371,0.5582698313030774,0.0930643393346312,1.054651630114883,0.6321916030531092,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,2,slide,RPL37A,29,1418,0.1820071765472615,0.5644912978064959,0.1229989200901348,4.544878351295436,0.5862369620214718,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,2,slide,RPS29,31,1418,0.2282968487640219,0.606241757168617,0.1182540183540877,4.227972170468444,0.622698336916683,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,2,slide,SLIRP,36,1418,0.0702603441299261,0.5353956086946344,0.092894875778398,1.2274248485268584,0.6998299830165351,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,2,slide,SNRPE,39,1418,0.0805857116558529,0.5466736798437617,0.0913435437945965,1.062536174686875,0.6900387225311694,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,2,slide,SOD2,40,1418,0.0605273228899309,0.5285420109063886,0.0834145737570871,1.0206402956176588,3.2677772478005815,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,2,slide,TMCO1,45,1418,0.1102082871504359,0.5663111091696301,0.0957743471153935,1.0293968642081053,0.6093909496853216,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND145,-1,2,slide,ZFAS1,49,1418,0.1035125881116776,0.549153620286444,0.098829076935515,1.5213802544168835,0.6472072516127381,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND146,-1,0,slide,AMD1,0,1964,0.0384923816613989,0.507250202277315,0.086910970147634,1.0073717252904697,0.7811117679376802,a4_pit_by_cell__resnet50__slideout.csv
resnet50,PRAD,shipped,slide_out,MEND146,-1,0,slide,CAT,4,1964,0.0352354665380447,0.4915023779161281,0.0797880833193585,0.5766391102479294,0.5792348403903932,a4_pit_by_cell__resnet50__slideout.csv
