encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal
resnet50,CCRCC,shipped,donor,INT20,-1,1,0.001,0.0003772916482153928,0.0004979423868312757,0.4113820053738167,0.3475456872563484,-0.2271067583129503,2.4341247230753296,5.593077742580513
resnet50,CCRCC,shipped,donor,INT20,-1,2,0.001,0.0001524390243902439,0.00023868312757201646,0.4202182748078074,0.3543471103753409,-0.17374274520584598,2.3018757217286674,4.980435566436029
resnet50,CCRCC,shipped,donor,INT21,-1,0,0.001,8.193775605548768e-05,0.0,0.43063255861531335,0.4254222511388428,-0.2401410352560609,2.328554404674211,5.008289324746623
resnet50,CCRCC,shipped,donor,INT21,-1,1,0.001,3.637686431429611e-05,4.020100502512563e-06,0.45228506849924666,0.4266715887235578,-0.11389796208326469,2.910082987136327,6.067714760800501
resnet50,CCRCC,shipped,donor,INT21,-1,2,0.001,0.0003350679020180226,0.0,0.4284449064007523,0.42920945791728804,-0.25284539343022505,2.4672017711173866,5.295814302029778
resnet50,CCRCC,shipped,donor,INT22,-1,0,0.001,0.0010155228293625973,9.924262209454166e-05,0.372546392580525,0.38276192657146235,-0.24242050304086982,2.6693123540740498,6.714727561541186
resnet50,CCRCC,shipped,donor,INT22,-1,1,0.001,0.00033509124002426845,1.5669887699138157e-05,0.4018339225565613,0.39894527802956475,-0.20075515882264777,2.5530247986096235,5.842894269663321
resnet50,CCRCC,shipped,donor,INT22,-1,2,0.001,0.004599974316167973,0.000668581875163228,0.3449208420909754,0.35458910709493896,-0.3374217968999358,3.4508804925062617,15.673561096280897
resnet50,CCRCC,shipped,donor,INT23,-1,0,0.001,0.0003030020510908074,5.0473186119873815e-05,0.3987414203051303,0.43877495704707004,-0.16721191609353114,2.4247386437182663,5.20565034465797
resnet50,CCRCC,shipped,donor,INT23,-1,1,0.001,0.00035471136792722695,1.6824395373291273e-05,0.4146014187978994,0.40755821744403997,-0.22370665235598486,3.121465579610207,6.208757564356116
resnet50,CCRCC,shipped,donor,INT23,-1,2,0.001,0.0005365890421282689,0.0,0.4091760517329679,0.4136721478530975,-0.336593319077374,3.1917283646612153,6.399266017752495
resnet50,CCRCC,shipped,donor,INT24,-1,0,0.001,7.105360835675275e-05,0.00044789356984478935,0.4327776192532917,0.3915180924838728,-0.42775124140884657,2.616784256191911,5.66417323598532
resnet50,CCRCC,shipped,donor,INT24,-1,1,0.001,0.00010762034852435945,0.002181818181818182,0.41342575525639397,0.394253460977516,-0.20614647748020293,2.547405411966261,5.412390969135188
resnet50,CCRCC,shipped,donor,INT24,-1,2,0.001,6.902694277443777e-05,0.000917960088691796,0.45364008563903246,0.4021112600641822,-0.12390494310782735,2.15775400303614,4.1632186127160375
resnet50,CCRCC,shipped,donor,INT3,-1,0,0.001,0.00020841525756979946,0.0005480817140009965,0.41164918404796547,0.42527185551342195,-0.29318925436007415,2.9438304820516934,6.329729528047334
resnet50,CCRCC,shipped,donor,INT3,-1,1,0.001,5.723502783703627e-05,0.0005281514698555058,0.4378290212349384,0.4519121520279309,-0.2727051008650107,3.103282383584014,5.864054220000134
resnet50,CCRCC,shipped,donor,INT3,-1,2,0.001,0.0006661251015434606,0.0002391629297458894,0.407081315462289,0.4354811764281421,-0.3256938515753089,2.795032475681814,6.082148522283369
resnet50,CCRCC,shipped,donor,INT4,-1,0,0.001,9.698750918442322e-05,1.4825796886582654e-05,0.448923851724569,0.4824517618076233,-0.10211453080284388,2.3706240889569097,4.660665784617359
resnet50,CCRCC,shipped,donor,INT4,-1,1,0.001,0.00025700707981767045,0.0,0.398425672023489,0.441821289682805,-0.49277500369377003,2.748831415541768,6.001903667156953
resnet50,CCRCC,shipped,donor,INT4,-1,2,0.001,4.603244191144235e-05,0.0,0.4122739201602661,0.4791342412144821,-0.0769427200279823,2.314151938239592,4.726847450370828
resnet50,CCRCC,shipped,donor,INT5,-1,0,0.001,0.0003317612619938201,0.0006408094435075885,0.400429667607884,0.504494799515229,-0.2752335506309679,2.4463983081850635,5.257225936907595
resnet50,CCRCC,shipped,donor,INT5,-1,1,0.001,0.00036603729873740297,0.00030354131534569986,0.4035205529925384,0.5150958185935113,-0.1469662461285422,2.603646758989879,5.911920095406381
resnet50,CCRCC,shipped,donor,INT5,-1,2,0.001,3.045230631437528e-05,0.00037099494097807755,0.42743163680659346,0.518303912846675,-0.14403375600427681,2.2596398622244394,4.5858749638256615
resnet50,CCRCC,shipped,donor,INT6,-1,0,0.001,0.0002853569804456571,1.1918951132300358e-05,0.4005019923461586,0.5021833303181064,-0.14414105119115178,3.2619426246892553,7.785369086774157
resnet50,CCRCC,shipped,donor,INT6,-1,1,0.001,0.0001421068890948409,0.0004767580452920143,0.42888262221546924,0.4123380261210693,-0.33122371286396063,2.8329143503659164,6.244771940564495
resnet50,CCRCC,shipped,donor,INT6,-1,2,0.001,0.00017937219730941703,2.3837902264600716e-05,0.4465821735196186,0.5448861913624277,-0.22793140010750151,2.1785940368315115,4.549651224953693
resnet50,CCRCC,shipped,donor,INT7,-1,0,0.001,0.0002822857747000053,0.0,0.4101079621074005,0.4414494361503788,-0.19394170374343156,2.3898246956732785,5.21930485709215
