task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
CCRCC,shipped,resnet50,donor,scaled,INT20,-1,2,donor,INT20,0.924650205761317,1.6362755955546653,2.034251416746928,0.06436213991769547,0.010987654320987654,4860,50,False
CCRCC,shipped,resnet50,donor,scaled,INT21,-1,0,donor,INT21,0.883694472361809,2.0053130510499004,2.8171958139106708,0.1033608040201005,0.012944723618090452,4975,50,False
CCRCC,shipped,resnet50,donor,scaled,INT21,-1,1,donor,INT21,0.9486834170854271,2.549842614277026,2.871071912708245,0.0472964824120603,0.004020100502512563,4975,50,False
CCRCC,shipped,resnet50,donor,scaled,INT21,-1,2,donor,INT21,0.9070552763819095,2.145549494825888,2.8170281277612164,0.07825527638190956,0.014689447236180906,4975,50,False
CCRCC,shipped,resnet50,donor,scaled,INT22,-1,0,donor,INT22,0.8357430138417341,2.0378216717131226,3.0830101258201044,0.0893235831809872,0.07493340297727866,3829,50,False
CCRCC,shipped,resnet50,donor,scaled,INT22,-1,1,donor,INT22,0.8910524941237921,2.0724048994829123,2.8618465203609786,0.10441368503525725,0.00453382084095064,3829,50,False
CCRCC,shipped,resnet50,donor,scaled,INT22,-1,2,donor,INT22,0.8863097414468529,2.4887402617926266,3.492780970241051,0.10646644032384435,0.00722381822930269,3829,50,False
CCRCC,shipped,resnet50,donor,scaled,INT23,-1,0,donor,INT23,0.8543007360672976,2.1282860270291604,3.355622608890376,0.13711461619348056,0.008584647739221872,4755,50,False
CCRCC,shipped,resnet50,donor,scaled,INT23,-1,1,donor,INT23,0.8746876971608833,2.519735896256261,3.6908432200709638,0.12488748685594113,0.0004248159831756046,4755,50,False
CCRCC,shipped,resnet50,donor,scaled,INT23,-1,2,donor,INT23,0.8903512092534175,2.657389002376732,3.704083052995709,0.10896319663512094,0.0006855941114616193,4755,50,False
CCRCC,shipped,resnet50,donor,scaled,INT24,-1,0,donor,INT24,0.9050332594235033,2.0271996543087956,2.8761555651295083,0.08896674057649667,0.006,4510,50,False
CCRCC,shipped,resnet50,donor,scaled,INT24,-1,1,donor,INT24,0.8896940133037694,2.0114197735570865,3.0103987246146944,0.1076940133037694,0.0026119733924611977,4510,50,False
CCRCC,shipped,resnet50,donor,scaled,INT24,-1,2,donor,INT24,0.8724878048780488,1.7276679437510274,2.870545557833915,0.11765410199556542,0.00985809312638581,4510,50,False
CCRCC,shipped,resnet50,donor,scaled,INT3,-1,0,donor,INT3,0.9326158445440957,2.404855032753832,2.8754990277322547,0.06675635276532138,0.0006278026905829596,2007,50,False
CCRCC,shipped,resnet50,donor,scaled,INT3,-1,1,donor,INT3,0.966576980568012,2.688550754996019,2.887741897010066,0.03318385650224215,0.0002391629297458894,2007,50,False
CCRCC,shipped,resnet50,donor,scaled,INT3,-1,2,donor,INT3,0.9369805680119582,2.4347407834675714,2.8565773898841202,0.0627902341803687,0.000229197807673144,2007,50,False
CCRCC,shipped,resnet50,donor,scaled,INT4,-1,0,donor,INT4,0.9602668643439585,2.320236398335689,2.490759554223851,0.015137138621200889,0.024595997034840625,1349,50,False
CCRCC,shipped,resnet50,donor,scaled,INT4,-1,1,donor,INT4,0.9731949592290586,2.4006024205482857,2.5399403382397954,0.018858413639733135,0.007946627131208302,1349,50,False
CCRCC,shipped,resnet50,donor,scaled,INT4,-1,2,donor,INT4,0.9502446256486285,2.2891019568801294,2.5171368195682757,0.01928836174944403,0.030467012601927353,1349,50,False
CCRCC,shipped,resnet50,donor,scaled,INT5,-1,0,donor,INT5,0.30978077571669477,2.421680966304328,15.494513297004993,0.6886340640809443,0.001585160202360877,1186,50,False
CCRCC,shipped,resnet50,donor,scaled,INT5,-1,1,donor,INT5,0.36994940978077573,2.626483141601317,13.73243315822378,0.6293929173693086,0.000657672849915683,1186,50,False
CCRCC,shipped,resnet50,donor,scaled,INT5,-1,2,donor,INT5,0.3054637436762226,2.2893904981031596,15.710807064008648,0.6924451939291737,0.00209106239460371,1186,50,False
CCRCC,shipped,resnet50,donor,scaled,INT6,-1,0,donor,INT6,0.9825148986889154,3.3667493668338313,3.4618599435705466,0.014529201430274136,0.0029558998808104885,1678,50,False
CCRCC,shipped,resnet50,donor,scaled,INT6,-1,1,donor,INT6,0.9023480333730631,2.255872133677771,2.9328895738996006,0.09405244338498213,0.003599523241954708,1678,50,False
CCRCC,shipped,resnet50,donor,scaled,INT6,-1,2,donor,INT6,0.9044338498212157,2.422489347694113,2.802988428164404,0.017449344457687723,0.07811680572109654,1678,50,False
