task,gene,estimand,n_slides,var_between_raw,mean_within_var,tau2_hat,ratio,mean_estimate
IDC,TOP2A,r_hat_raw,4,0.0496961991558178,0.00025370908929791386,0.049442490066519885,194.87867069856068,0.2976520472057088
IDC,TOP2A,theta2,4,0.5695901195521887,0.0045821353614892615,0.5650079841906995,123.30669864957102,1.1909891464898466
IDC,TPSAB1,r_hat,4,0.0010722087804036537,0.0003006389117847217,0.0007715698686189319,2.5664338127042896,-0.012398770682545003
IDC,TPSAB1,r_hat_raw,4,0.0009492109466856333,0.0002976113426361644,0.000651599604049469,2.1894313512306622,-0.02620028529229355
IDC,TPSAB1,theta2,4,0.02141201163678907,0.001538436215963914,0.019873575420825157,12.918036649555393,-0.2982887870450083
IDC,TRAC,r_hat,4,0.03987999403756458,0.0002915418406127385,0.03958845219695184,135.7899508137429,-0.03427904919504324
IDC,TRAC,r_hat_raw,4,0.029884708974790914,0.000341999173670498,0.029542709801120417,86.38240111534185,-0.06733678253456611
IDC,TRAC,theta2,4,0.7126714460255261,0.0027716236151927687,0.7098998224103333,256.1313947965331,-0.9699053627221501
IDC,VWF,r_hat,4,0.005587647871997062,0.0002551242342770904,0.005332523637719971,20.901674248351952,-0.022773030265654217
IDC,VWF,r_hat_raw,4,0.0053514749424446355,0.00023194578911345877,0.005119529153331177,22.07209353917999,-0.035244766066530236
IDC,VWF,theta2,4,0.17660346543130886,0.0028156731945423895,0.17378779223676646,61.721577835673116,-0.6057459171438395
LYMPH_IDC,AAMDC,r_hat,4,0.02232504041329968,0.00029909873209613906,0.022025941681203542,73.64103995641065,0.1359563249914233
LYMPH_IDC,AAMDC,r_hat_raw,4,0.030357986511963628,0.00024756089417282717,0.0301104256177908,121.62836024000671,0.14699373238555935
LYMPH_IDC,AAMDC,theta2,4,0.31640934458385633,0.0015869111357686046,0.31482243344808775,198.38693317607016,0.42484799993332145
LYMPH_IDC,AKR1E2,r_hat,4,0.017349779618189808,0.0002791161630668381,0.01707066345512297,61.159709518632106,0.14033387877817471
LYMPH_IDC,AKR1E2,r_hat_raw,4,0.020177184580175898,0.00023972657080539368,0.019937458009370503,83.1674934588516,0.14227418796466718
LYMPH_IDC,AKR1E2,theta2,4,0.1920872525999707,0.0016471999333424769,0.19044005266662822,115.61441256265093,0.35098569393640644
LYMPH_IDC,ANKS1B,r_hat,4,0.03711130797128324,0.0002699327813554098,0.036841375189927826,136.48351639595876,0.19144432489666388
LYMPH_IDC,ANKS1B,r_hat_raw,4,0.020794509251622337,0.00023643509554055944,0.02055807415608178,86.95018017134909,0.1587210139350648
LYMPH_IDC,ANKS1B,theta2,4,0.012390205679366115,0.004754432018469949,0.007635773660896166,1.6060327776762446,0.23069916296461856
LYMPH_IDC,ANO8,r_hat,4,0.01808249154343779,0.0002927901803860513,0.01778970136305174,60.759214464076514,0.14408221583681055
LYMPH_IDC,ANO8,r_hat_raw,4,0.021787385131624093,0.0002382263423945683,0.021549158789229524,90.45665803632326,0.1423303523770974
LYMPH_IDC,ANO8,theta2,4,0.18884669077000596,0.0027283584384932063,0.18611833233151276,68.21623204108788,0.35610356255677933
LYMPH_IDC,AREG,r_hat,4,0.007899355363459289,0.00020800154574427912,0.00769135381771501,36.97738778908355,0.027420872458257403
LYMPH_IDC,AREG,r_hat_raw,4,0.006975915353602498,0.00019646176458948118,0.006779453589013017,34.50775067188823,0.02056270162701867
LYMPH_IDC,AREG,theta2,4,0.049883980632216295,0.0010851981977542172,0.048798782434462076,44.967622076271034,0.17396128932934876
LYMPH_IDC,CCL28,r_hat,4,0.029314787515118453,0.00026462332178713244,0.02905016419333132,109.77930439819576,0.0947362836060051
LYMPH_IDC,CCL28,r_hat_raw,4,0.015833017653550954,0.00024243258940655557,0.015590585064144399,64.30894914874352,0.06934451702141979
LYMPH_IDC,CCL28,theta2,4,0.017731658894736758,0.0032337194604051466,0.01449793943433161,4.483363387532446,0.13553878990408902
LYMPH_IDC,CCNO,r_hat,4,0.01180043233290562,0.00024748649110559537,0.011552945841800024,46.681116978100896,0.14979183189171874
LYMPH_IDC,CCNO,r_hat_raw,4,0.011178501961955066,0.0002169208152127217,0.010961581146742345,50.5326385390584,0.14497031916576125
LYMPH_IDC,CCNO,theta2,4,0.09668661480098056,0.0013451295823801329,0.09534148521860043,70.87903386222382,0.23352304947533864
LYMPH_IDC,CD22,r_hat,4,0.005262987113071576,0.00030105248386517916,0.0049619346292063965,16.481958778418544,-0.12855818485028342
LYMPH_IDC,CD22,r_hat_raw,4,0.007700251782756039,0.0003185508910464295,0.0073817008917096095,23.172752295436872,-0.15238132815905567
LYMPH_IDC,CD22,theta2,4,0.0067553475647637974,0.004391299275046847,0.0023640482897169506,0.5383482522246746,-0.10920077301216125
LYMPH_IDC,CD72,r_hat,4,0.002638432240492009,0.0003068928631104099,0.002331539377381599,7.5972420920808075,-0.1252051575328318
LYMPH_IDC,CD72,r_hat_raw,4,0.00438042506123651,0.0003271889541048567,0.004053236107131653,12.38805912082436,-0.1470008791701371
LYMPH_IDC,CD72,theta2,4,0.00592609575694984,0.0039173446614256275,0.0020087510955242123,0.5127838546616864,-0.15089509588699934
LYMPH_IDC,CLNS1A,r_hat,4,0.012798753702685503,0.0002942554892201909,0.012504498213465312,42.4953778996735,0.0743668407979007
LYMPH_IDC,CLNS1A,r_hat_raw,4,0.013260039527072056,0.0002801600738203492,0.012979879453251707,46.330225703663146,0.0735367421991608
LYMPH_IDC,CLNS1A,theta2,4,0.08064673211630878,0.000571535794722549,0.08007519632158623,140.10530409641024,0.18131760666736801
LYMPH_IDC,CROT,r_hat,4,0.017784615628174256,0.0002442259759022974,0.01754038965227196,71.82032782331471,0.13503476760982613
LYMPH_IDC,CROT,r_hat_raw,4,0.01475985698419744,0.00022565579201405659,0.014534201192183384,64.40872207383012,0.12734641649770645
LYMPH_IDC,CROT,theta2,4,0.10170625749983257,0.0013008528199412368,0.10040540467989134,77.18429259693417,0.2756857948248256
LYMPH_IDC,CSTA,r_hat,4,0.01525879835079721,0.00022546503089013536,0.015033333319907074,66.67700645441785,0.04977319188944977
LYMPH_IDC,CSTA,r_hat_raw,4,0.010934224177885749,0.0002099597231200158,0.010724264454765733,51.077722409814754,0.03880268382193929
LYMPH_IDC,CSTA,theta2,4,0.09905416804448665,0.0007975466777624121,0.09825662136672424,123.19858399058461,0.12609425464773133
LYMPH_IDC,CXCL10,r_hat,4,0.009885009152228086,0.00025934984290431815,0.009625659309323768,37.114575438069416,0.028991426617745224
LYMPH_IDC,CXCL10,r_hat_raw,4,0.008707898878850776,0.00023109699303843655,0.00847680188581234,36.68071044266015,0.008824443373828064
LYMPH_IDC,CXCL10,theta2,4,0.018343722293868086,0.0022062774224613033,0.01613744487140678,7.314331691525897,0.0331216725775456
LYMPH_IDC,CXCL11,r_hat,4,0.007420273119711593,0.0002414547247741247,0.007178818394937468,29.7315300069323,0.0071096492256675844
LYMPH_IDC,CXCL11,r_hat_raw,4,0.006810361758871712,0.00022214254916658874,0.006588219209705123,29.65761955294975,-0.0015696439580463913
LYMPH_IDC,CXCL11,theta2,4,0.01001414066113312,0.00092506023367666,0.00908908042745646,9.825393089628154,-0.029924115241185968
LYMPH_IDC,CYP4Z1,r_hat,4,0.040693669074982106,0.00026267369314474207,0.040430995381837365,153.92099185036594,0.238345955178694
LYMPH_IDC,CYP4Z1,r_hat_raw,4,0.0215249933536725,0.0002326325255807857,0.021292360828091713,91.52787545479133,0.19036203072136573
LYMPH_IDC,CYP4Z1,theta2,4,0.043717542611512894,0.006619809412653842,0.037097733198859055,5.60404852863986,0.2952926628109878
LYMPH_IDC,DAPK1,r_hat,4,0.013316412698851261,0.000310812139865765,0.013005600558985496,41.843927217908586,0.06357948478579012
LYMPH_IDC,DAPK1,r_hat_raw,4,0.017658665697472018,0.00028980064328543284,0.017368865054186586,59.93383885307494,0.0694016888933115
LYMPH_IDC,DAPK1,theta2,4,0.15951776187047711,0.001289316925430163,0.15822844494504695,122.72269278731153,0.13179262661063912
LYMPH_IDC,EPHB3,r_hat,4,0.012283976851128907,0.0002969948468591447,0.011986982004269762,40.36090905629353,0.09920732591700279
LYMPH_IDC,EPHB3,r_hat_raw,4,0.014235236846371577,0.00027376938000066796,0.013961467466370909,50.99718407638153,0.10173350889577136
LYMPH_IDC,EPHB3,theta2,4,0.12195153170851707,0.0010511787340952052,0.12090035297442187,115.01407805636974,0.2974699959680673
LYMPH_IDC,FABP4,r_hat,4,0.009074540570779506,0.00032816895551988267,0.008746371615259624,26.652038433689412,-0.08865825910171203
LYMPH_IDC,FABP4,r_hat_raw,4,0.00999727034882765,0.0003296794330263903,0.00966759091580126,29.32421603329858,-0.08823817398504222
LYMPH_IDC,FABP4,theta2,4,0.025269649109091376,0.0014842786910450666,0.02378537041804631,16.024868214808944,0.038178503107506735
LYMPH_IDC,GTPBP3,r_hat,4,0.021962331781798558,0.0002934879126190842,0.021668843869179475,73.83215095915486,0.08512539971551358
LYMPH_IDC,GTPBP3,r_hat_raw,4,0.024999514616170847,0.00026595188999048734,0.02473356272618036,93.00013896146795,0.09075982187330836
LYMPH_IDC,GTPBP3,theta2,4,0.17367329114835225,0.0011510403407125713,0.1725222508076397,149.8837570721777,0.2679364053408428
LYMPH_IDC,HAAO,r_hat,4,0.02371556779354139,0.00025844763973516987,0.02345712015380622,90.76159557054815,0.03505947473788009
LYMPH_IDC,HAAO,r_hat_raw,4,0.018658835311177305,0.0002457095930933298,0.018413125718083977,74.9385707178717,0.026716232908599195
LYMPH_IDC,HAAO,theta2,4,0.11244077669779122,0.0008437372666551431,0.11159703943113608,132.26515390690764,0.144256370279499
LYMPH_IDC,HAUS8,r_hat,4,0.021830897275695246,0.0002856732733346642,0.021545224002360582,75.41910991834544,0.1222463473479841
LYMPH_IDC,HAUS8,r_hat_raw,4,0.02652331567133424,0.0002465161844923061,0.026276799486841935,106.59259367070906,0.12741864297390604
LYMPH_IDC,HAUS8,theta2,4,0.21734112225611169,0.0015080461352311606,0.2158330761208805,143.12100344847644,0.32051827656837667
LYMPH_IDC,IFI44L,r_hat,4,0.005668920060776364,0.0002758575422567225,0.005393062518519642,19.550172434657135,-0.04125448220990295
LYMPH_IDC,IFI44L,r_hat_raw,4,0.005776204118138343,0.0002724608943468798,0.005503743223791463,20.200121698141565,-0.031309532411353064
LYMPH_IDC,IFI44L,theta2,4,0.014859765637118376,0.001640450170669882,0.013219315466448493,8.058346241050621,-0.06408043417159419
LYMPH_IDC,IFIT2,r_hat,4,0.006683282590405844,0.00026225591775016414,0.006421026672655679,24.48381995624829,0.0303644803898881
LYMPH_IDC,IFIT2,r_hat_raw,4,0.005646758158110551,0.00022642120052211766,0.0054203369575884335,23.93917594769998,0.029600180527104353
LYMPH_IDC,IFIT2,theta2,4,0.025158855309569253,0.0004689567066507017,0.02468989860291855,52.64856702712348,0.05744039102391338
LYMPH_IDC,IGHV3-11,r_hat,4,0.002763665236093066,0.00026736591210879744,0.0024962993239842687,9.336640203289887,-0.01642850312901675
LYMPH_IDC,IGHV3-11,r_hat_raw,4,0.0008295918346652,0.00023378200687100187,0.0005958098277941981,2.548570079317348,-0.023269483432217037
LYMPH_IDC,IGHV3-11,theta2,4,0.017948366533201993,0.0023141152858105604,0.015634251247391432,6.756038190169621,-0.12879252734376723
LYMPH_IDC,IGHV6-1,r_hat,4,0.005716163308793117,0.00023962198018997598,0.005476541328603141,22.85492058892617,-0.027651314307103193
LYMPH_IDC,IGHV6-1,r_hat_raw,4,0.0004588963463850472,0.00023292230287377382,0.00022597404351127338,0.9701691968661933,-0.027096373225618673
LYMPH_IDC,IGHV6-1,theta2,4,0.019922995840356155,0.001277749179309008,0.01864524666104715,14.592258764846385,-0.05768694751823611
LYMPH_IDC,IGLV9-49,r_hat,4,0.0011071134480363308,0.0003317078777657539,0.0007754055702705769,2.337615782577688,0.005175069191913621
LYMPH_IDC,IGLV9-49,r_hat_raw,4,0.0004804068210403868,0.00036720510537291114,0.00011320171566747564,0.3082792532323723,-0.02816454241904013
LYMPH_IDC,IGLV9-49,theta2,4,0.07476062843852531,0.0020438430622224247,0.07271678537630288,35.578458405330025,-0.009527825965164775
LYMPH_IDC,MAPK8IP2,r_hat,4,0.018124031523997833,0.00022623691127709149,0.01789779461272074,79.11085115019006,0.12124940170510343
LYMPH_IDC,MAPK8IP2,r_hat_raw,4,0.016785408442944235,0.0002102345744913632,0.01657517386845287,78.84133191961632,0.11397135713126388
LYMPH_IDC,MAPK8IP2,theta2,4,0.05585671869609649,0.0016044802864932624,0.05425223840960323,33.81296664490433,0.15423021916702567
LYMPH_IDC,MX1,r_hat,4,0.009324078391534664,0.00029416777887721003,0.009029910612657453,30.69646392654945,0.02522478966567747
LYMPH_IDC,MX1,r_hat_raw,4,0.01080982613984595,0.00024649087855788435,0.010563335261288066,42.85487285813475,0.031020373679238426
LYMPH_IDC,MX1,theta2,4,0.07178677799451792,0.0014020573004321487,0.07038472069408577,50.20103006659675,0.17928902952630377
LYMPH_IDC,MX2,r_hat,4,0.0024842179963821716,0.00031574862139120013,0.0021684693749909716,6.867708132617064,-0.04556128699997841
LYMPH_IDC,MX2,r_hat_raw,4,0.005185289599118432,0.00033560736427128027,0.004849682234847151,14.450464295911653,-0.04054499500375958
LYMPH_IDC,MX2,theta2,4,0.017430768847971897,0.001657409145610258,0.01577335970236164,9.516877437377653,-0.02197340758624118
LYMPH_IDC,MYH11,r_hat,4,0.0005690702228875912,0.00027012450377151816,0.000298945719116073,1.1066960417960932,-0.01805356375226419
LYMPH_IDC,MYH11,r_hat_raw,4,0.0006564863703499942,0.00029621272886426486,0.0003602736414857294,1.216266575940494,-0.025105068299332046
LYMPH_IDC,MYH11,theta2,4,0.009232137850692622,0.0012348377895957867,0.007997300061096835,6.4763972470543525,-0.020032854669850574
LYMPH_IDC,NARS2,r_hat,4,0.018969523757627883,0.0003077330845076907,0.018661790673120193,60.642783024045656,0.11652046170770697
LYMPH_IDC,NARS2,r_hat_raw,4,0.020325591858131174,0.00026732897559107955,0.020058262882540093,75.03213162056278,0.11662773594221
LYMPH_IDC,NARS2,theta2,4,0.16819099640032356,0.0012627296780671903,0.16692826672225636,132.19635969732394,0.3217534487558992
LYMPH_IDC,NUDT1,r_hat,4,0.012518370089626002,0.00027934754332384706,0.012239022546302155,43.81288770495282,0.07009880554280525
LYMPH_IDC,NUDT1,r_hat_raw,4,0.013369394099332977,0.0002620889058854569,0.01310730519344752,50.010911942895916,0.06988381205653689
LYMPH_IDC,NUDT1,theta2,4,0.06470633423469696,0.0006805577306173963,0.06402577650407956,94.07839133058692,0.17103081741850829
LYMPH_IDC,OASL,r_hat,4,0.004842342337439405,0.0002541467711996354,0.004588195566239769,18.05333014691611,-0.0037063696136027256
LYMPH_IDC,OASL,r_hat_raw,4,0.004915726568138668,0.0002417834931112223,0.004673943075027445,19.331109063253525,0.002399044643944367
LYMPH_IDC,OASL,theta2,4,0.016099308739462952,0.0005903165776013972,0.015508992161861555,26.27233039071754,-0.0021948006441842444
LYMPH_IDC,PARD6B,r_hat,4,0.0029416706614721886,0.00032433827415017443,0.0026173323873220143,8.069761097976807,0.13602536364242282
LYMPH_IDC,PARD6B,r_hat_raw,4,0.0027935696301054514,0.00023901244491390176,0.0025545571851915494,10.687967256733282,0.13214486055603736
LYMPH_IDC,PARD6B,theta2,4,0.1311830269689683,0.0018469983654716973,0.1293360286034966,70.02498270780332,0.44189722383550833
LYMPH_IDC,PATZ1,r_hat,4,0.019955133722308824,0.00029083375918146915,0.019664299963127355,67.61353983963596,0.10872793844195704
LYMPH_IDC,PATZ1,r_hat_raw,4,0.021959433748893368,0.00026300536280331313,0.021696428386090056,82.49424329159247,0.1108037356450826
LYMPH_IDC,PATZ1,theta2,4,0.16352116595934052,0.001683116959765142,0.16183804899957538,96.15377473360964,0.27697329033634877
LYMPH_IDC,PDZK1IP1,r_hat,4,0.01713837159988765,0.0002557935186284911,0.016882578081259158,66.00080475760234,0.18350107724672116
LYMPH_IDC,PDZK1IP1,r_hat_raw,4,0.010692234153128574,0.00020969580889730561,0.010482538344231268,49.98926015428799,0.1458303589038604
LYMPH_IDC,PDZK1IP1,theta2,4,0.09528856738787961,0.0028364809796659106,0.0924520864082137,32.59393842968868,0.3579688399187635
LYMPH_IDC,POLD3,r_hat,4,0.0202044763240636,0.00027806664543375624,0.019926409678629846,71.66055334521202,0.13013452865911207
LYMPH_IDC,POLD3,r_hat_raw,4,0.022410976863593977,0.00024770493593242635,0.02216327192766155,89.474486425687,0.13175950113850116
LYMPH_IDC,POLD3,theta2,4,0.14127767784695988,0.0014024386060822334,0.13987523924087764,99.73715685966785,0.31474507610612756
LYMPH_IDC,PTRH2,r_hat,4,0.01519062138373063,0.0002675286453061493,0.01492309273842448,55.78128921987804,0.13289632480286787
LYMPH_IDC,PTRH2,r_hat_raw,4,0.020071422279010907,0.00024145091461406638,0.01982997136439684,82.12837543437324,0.13894587750373044
LYMPH_IDC,PTRH2,theta2,4,0.2240564102307017,0.0014138420127462472,0.22264256821795544,157.47344201881117,0.3484995863133339
LYMPH_IDC,QSOX1,r_hat,4,0.019680022608826925,0.000312296178909857,0.01936772642991707,62.017173881296465,0.09922184597392726
LYMPH_IDC,QSOX1,r_hat_raw,4,0.025568248841686635,0.0002796250023958725,0.02528862383929076,90.43763477018764,0.1053283283178342
LYMPH_IDC,QSOX1,theta2,4,0.2641593983610669,0.0015768717326121826,0.2625825266284547,166.52117049081158,0.35065524567973405
LYMPH_IDC,RAB38,r_hat,4,0.009169037657261458,0.0002795189427820086,0.00888951871447945,31.802920496204845,0.13674765715654127
LYMPH_IDC,RAB38,r_hat_raw,4,0.007336384746522939,0.000221616956936173,0.007114767789586767,32.10389623586368,0.12512644995441596
LYMPH_IDC,RAB38,theta2,4,0.12783613999212792,0.001797473313820351,0.12603866667830757,70.11990982521176,0.32036915296820145
LYMPH_IDC,RSAD2,r_hat,4,0.005070998148005705,0.00031769329986033857,0.004753304848145366,14.961929792774889,0.013861760623249625
LYMPH_IDC,RSAD2,r_hat_raw,4,0.004895893943239379,0.00031113463405941616,0.004584759309179963,14.73561219900845,0.015520705353774452
LYMPH_IDC,RSAD2,theta2,4,0.024688899629682588,0.0005143706330395896,0.024174528996642998,46.99826825996568,0.014529135101448747
LYMPH_IDC,RSF1,r_hat,4,0.021069847832777905,0.0003364905389911048,0.0207333572937868,61.61646433195821,0.1165848115873245
LYMPH_IDC,RSF1,r_hat_raw,4,0.02862499572515426,0.00027918636776908456,0.028345809357385177,101.53006245931762,0.12286173023177899
LYMPH_IDC,RSF1,theta2,4,0.2706935253216746,0.0017754655315189126,0.2689180597901557,151.46340777457732,0.35329596789038686
LYMPH_IDC,SCRN1,r_hat,4,0.01914914426369528,0.0002817551897113238,0.018867389073983956,66.96376770669175,0.09308205654014713
LYMPH_IDC,SCRN1,r_hat_raw,4,0.022343132561644538,0.000264460253864696,0.022078672307779844,83.48578656010747,0.09531143177324165
LYMPH_IDC,SCRN1,theta2,4,0.15267253865451205,0.0013785080488210003,0.15129403060569105,109.75201104925621,0.25614416505444615
LYMPH_IDC,SERPINI1,r_hat,4,0.008356683363739478,0.0002547742640687072,0.00810190909967077,31.800343450254687,0.11895113029873775
LYMPH_IDC,SERPINI1,r_hat_raw,4,0.008905432889882438,0.0002268926779061028,0.008678540211976336,38.249538469319226,0.11717951271010976
LYMPH_IDC,SERPINI1,theta2,4,0.06506396433769852,0.0010983467017610937,0.06396561763593743,58.238093248128926,0.29046738089935475
LYMPH_IDC,SHANK2,r_hat,4,0.018005090634317093,0.0002660595165474407,0.017739031117769654,66.67316902609883,0.15616700633210365
LYMPH_IDC,SHANK2,r_hat_raw,4,0.01788235563774925,0.0002309199439064105,0.017651435693842837,76.43963269364374,0.14947396022932938
LYMPH_IDC,SHANK2,theta2,4,0.13272015704585738,0.002504986786504662,0.13021517025935272,51.98237809511511,0.36462875368750275
LYMPH_IDC,SNCG,r_hat,4,0.005777343736440377,0.00027559117252719647,0.00550175256391318,19.96345715090074,0.022316535135194333
LYMPH_IDC,SNCG,r_hat_raw,4,0.006254570812620667,0.00023969712803097632,0.006014873684589691,25.093641021065476,0.015598628973472632
LYMPH_IDC,SNCG,theta2,4,0.1271685215164676,0.0013968317684886875,0.12577168974797892,90.04068534613766,0.3054405341771223
LYMPH_IDC,SPP1,r_hat,4,0.005123224832268656,0.0003054560226240807,0.004817768809644575,15.772381137738176,0.026412661269492044
LYMPH_IDC,SPP1,r_hat_raw,4,0.0023750633141222262,0.00025449382753600473,0.0021205694865862215,8.332498697974167,-0.014141697699268683
LYMPH_IDC,SPP1,theta2,4,0.09635197956365409,0.003573962850991663,0.09277801671266242,25.959423917044752,0.40861900788658595
LYMPH_IDC,TCF7,r_hat,4,0.0007323021430219217,0.00032702665164886704,0.00040527549137305463,1.2392735862036237,-0.10924064808945384
LYMPH_IDC,TCF7,r_hat_raw,4,0.0007257289260201661,0.0003410414899139032,0.00038468743610626285,1.1279784058044613,-0.11711843864629937
LYMPH_IDC,TCF7,theta2,4,0.001520635182095969,0.0015166364387776104,3.9987433183585365e-06,0.002636586604487409,-0.09341954224646451
LYMPH_IDC,TMEM64,r_hat,4,0.04126057221153707,0.0002633918684982761,0.04099718034303879,155.65089604619712,0.0391843174842382
LYMPH_IDC,TMEM64,r_hat_raw,4,0.030106909297249473,0.0002547931248134089,0.029852116172436063,117.16217301505871,0.024555317406618288
LYMPH_IDC,TMEM64,theta2,4,0.001529990825723822,0.0026030096822489187,0.0,0.0,-0.034214828007887825
LYMPH_IDC,ZMAT5,r_hat,4,0.014197639400647485,0.0002905797193381662,0.013907059681309319,47.8597051197671,0.09261544071087524
LYMPH_IDC,ZMAT5,r_hat_raw,4,0.01649250023192331,0.00026936155483531406,0.016223138677087995,60.22811491048423,0.09766965813767053
LYMPH_IDC,ZMAT5,theta2,4,0.11820774133481754,0.0011732300084741078,0.11703451132634343,99.75410659548118,0.25957450517901726
PAAD,ACE2,r_hat,3,0.06428502927638043,0.0005052600277187436,0.06377976924866169,126.2315753269228,-0.09410750501510912
PAAD,ACE2,r_hat_raw,3,0.032321385112031156,0.0002429749772665731,0.03207841013476458,132.02351326725577,-0.06949312373280164
PAAD,ACE2,theta2,3,0.4147193121911026,0.004186360256682072,0.4105329519344205,98.0644107919635,0.6707759034480606
PAAD,ACTA2,r_hat,3,0.05813346117700956,0.0007347291679255714,0.057398732009083984,78.1222993652792,0.19017034482218098
PAAD,ACTA2,r_hat_raw,3,0.028384063634895408,0.0018886222823670722,0.026495441352528334,14.028978478068536,0.19287746968863417
PAAD,ACTA2,theta2,3,0.10666873961757646,0.004868332829310192,0.10180040678826627,20.910732761607562,-1.0276913315971843
PAAD,AIF1,r_hat,3,0.03530426135630549,0.0005484315038812433,0.034755829852424244,63.37314615673542,-0.14796786923595026
PAAD,AIF1,r_hat_raw,3,0.024784811695165377,0.0004144934018053956,0.02437031829335998,58.79543121123513,-0.2172542175743408
PAAD,AIF1,theta2,3,0.06074073791775767,0.0038059265479186513,0.05693481136983902,14.959513971959073,-0.37948835419446336
PAAD,ANPEP,r_hat,3,0.18186083442251794,0.0008130156583055472,0.1810478187642124,222.6867550639118,-0.11489447030539197
PAAD,ANPEP,r_hat_raw,3,0.09999557216405475,0.00040468217168264966,0.0995908899923721,246.0965591300398,-0.14899273447571582
PAAD,ANPEP,theta2,3,0.29677981218398547,0.009784387699297572,0.2869954244846879,29.33197592990837,2.2572415441932883
PAAD,BANK1,r_hat,3,0.05008844440090669,0.0005655921444547185,0.04952285225645198,87.5593000044165,-0.1565796582022031
PAAD,BANK1,r_hat_raw,3,0.020585613155139758,0.0005458555672028187,0.02003975758793694,36.71256426059487,-0.13555309136829777
PAAD,BANK1,theta2,3,0.02229614965247586,0.0023679094699733095,0.01992824018250255,8.415963716183448,-0.03334455242936074
PAAD,CCL19,r_hat,3,0.03500833426146045,0.0005156462381585108,0.034492688023301944,66.89215487440211,-0.28140128984750995
PAAD,CCL19,r_hat_raw,3,0.01879639180775216,0.0003928895756037632,0.018403502232148396,46.841411365692956,-0.21272010488616697
PAAD,CCL19,theta2,3,0.06629844051409371,0.001730232021778848,0.06456820849231486,37.31765894953927,-0.3198398652114578
PAAD,CCL5,r_hat,3,0.014674528102279705,0.0005592099857914145,0.01411531811648829,25.241534441685218,-0.36554661980442815
PAAD,CCL5,r_hat_raw,3,0.008714932847041633,0.00046965332279708,0.008245279524244553,17.55609749578422,-0.3481031602847482
PAAD,CCL5,theta2,3,0.21564236021076616,0.003839934057644411,0.21180242615312175,55.157829007889504,-0.4797727611048293
PAAD,CCR7,r_hat,3,0.014003647780070771,0.0006453657774357469,0.013358282002635025,20.69877652284558,-0.32871086906180785
PAAD,CCR7,r_hat_raw,3,0.0050635194777712686,0.0005991430428767267,0.004464376434894542,7.4512697559822705,-0.2972549836154274
PAAD,CCR7,theta2,3,0.18702324586749786,0.0017643499692544735,0.18525889589824338,105.00121808403158,-0.18960524937344944
PAAD,CD14,r_hat,3,0.006804639198807013,0.0005092913570612804,0.006295347841745733,12.360994849924865,-0.2408773936389299
PAAD,CD14,r_hat_raw,3,0.0011528242459085602,0.0004596849455115027,0.0006931393003970574,1.5078572991460146,-0.27130820292728725
PAAD,CD14,theta2,3,0.09159804438964853,0.003063050281470569,0.08853499410817796,28.904192217723683,-0.4231362426159025
PAAD,CD19,r_hat,3,0.04681996428402026,0.0006507956550235735,0.046169168628996685,70.94265038896782,-0.24459731739580604
PAAD,CD19,r_hat_raw,3,0.013948017316149395,0.0005023080778461495,0.013445709238303245,26.76785389547626,-0.19132374198487612
PAAD,CD19,theta2,3,0.16843125268698167,0.001587030427735665,0.166844222259246,105.12981940572818,-0.18466520877333703
PAAD,CD1A,r_hat,3,0.03419238548946675,0.0005812923022553871,0.033611093187211366,57.82132854125521,-0.13484608388942912
PAAD,CD1A,r_hat_raw,3,0.0392843882088866,0.00045404837969275047,0.03883033982919385,85.52026957010597,-0.15069765291698692
PAAD,CD1A,theta2,3,0.0374870611787303,0.0010657259567565785,0.03642133522197372,34.17514135887063,-0.08440709486585975
PAAD,CD1C,r_hat,3,0.02886977985455878,0.000467174960763764,0.028402604893795015,60.796505119539866,-0.25522678063038523
PAAD,CD1C,r_hat_raw,3,0.027460624851049525,0.0003336283984983998,0.027126996452551125,81.30901498387055,-0.24283529553213765
PAAD,CD1C,theta2,3,0.06253195262340756,0.0022703232424055595,0.060261629381002005,26.5431936102415,-0.29411771089585803
PAAD,CD2,r_hat,3,0.026747035277036695,0.00042432192214400077,0.026322713354892693,62.034771198928624,-0.4024278993118773
PAAD,CD2,r_hat_raw,3,0.007390951124300332,0.00039617385384282266,0.0069947772704575095,17.6558276186308,-0.358429902630962
PAAD,CD2,theta2,3,0.09298958485564811,0.0038770117637960022,0.08911257309185211,22.984860124489675,-0.6090980711370791
PAAD,CD27,r_hat,3,0.04477590306558339,0.0005089611439554246,0.044266941921627966,86.97509121738558,-0.310272986330363
PAAD,CD27,r_hat_raw,3,0.021724245705461345,0.0003943785175237791,0.021329867187937567,54.08475928623947,-0.2782162779751798
PAAD,CD27,theta2,3,0.06942362111930594,0.0017427800930142007,0.06768084102629174,38.83498629436104,-0.2849795039552581
PAAD,CD3E,r_hat,3,0.03517166738651411,0.0005349314995970283,0.03463673588691708,64.74985285594406,-0.3843254651229424
PAAD,CD3E,r_hat_raw,3,0.011428785684999433,0.0004735190990516978,0.010955266585947735,23.135849447018106,-0.3329810087007014
PAAD,CD3E,theta2,3,0.11431872284097229,0.003660756103870675,0.11065796673710161,30.228172431399674,-0.5275516122787915
PAAD,CD79A,r_hat,3,0.03260365249367423,0.0005660409604856612,0.03203761153318857,56.59945793622498,-0.35325909594178656
