task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
PAAD,shipped,ctranspath,random,scaled,0,4,0,spot,TENX116,0.9156149732620321,2.8030683066150863,3.5621255084862837,0.04032085561497326,0.04406417112299465,561,50,False
PAAD,shipped,ctranspath,random,scaled,0,4,0,spot,TENX126,0.9083040935672514,2.5910763277404545,3.2496372801835434,0.050019493177387915,0.04167641325536062,513,50,False
PAAD,shipped,ctranspath,random,scaled,0,4,0,spot,TENX140,0.882948717948718,2.2504313382949492,3.0289509036502493,0.06715811965811966,0.049893162393162396,936,50,False
PAAD,shipped,ctranspath,random,scaled,1,0,0,spot,TENX116,0.9079454926624737,2.804716428513201,3.5823466818519836,0.04628930817610063,0.045765199161425574,954,50,False
PAAD,shipped,ctranspath,random,scaled,1,0,0,spot,TENX126,0.898906414300736,2.5781004840015966,3.3153451313131512,0.05543638275499475,0.04565720294426919,951,50,False
PAAD,shipped,ctranspath,random,scaled,1,0,0,spot,TENX140,0.8849032258064515,2.2397439668120716,2.9841571992235583,0.06640469208211144,0.04869208211143695,1705,50,False
PAAD,shipped,ctranspath,random,scaled,1,1,0,spot,TENX116,0.9052826310380268,2.6882558917196344,3.594267088213826,0.04873586844809866,0.04598150051387462,973,50,False
PAAD,shipped,ctranspath,random,scaled,1,1,0,spot,TENX126,0.8989808917197452,2.535905424693281,3.2702998748981367,0.059426751592356684,0.04159235668789809,942,50,False
PAAD,shipped,ctranspath,random,scaled,1,1,0,spot,TENX140,0.8830088495575221,2.1783176565055387,2.930344039354021,0.06709144542772862,0.04989970501474926,1695,50,False
PAAD,shipped,ctranspath,random,scaled,1,2,0,spot,TENX116,0.9188085106382979,2.8087377491715255,3.571642317643005,0.03878723404255319,0.04240425531914894,940,50,False
PAAD,shipped,ctranspath,random,scaled,1,2,0,spot,TENX126,0.9085124864277958,2.5893744017599483,3.2184206429364157,0.05389793702497285,0.03758957654723127,921,50,False
PAAD,shipped,ctranspath,random,scaled,1,2,0,spot,TENX140,0.8887364208118924,2.2541799811094183,2.950799340903467,0.06791309319611206,0.04335048599199543,1749,50,False
PAAD,shipped,ctranspath,random,scaled,1,3,0,spot,TENX116,0.9103448275862068,2.761617781577881,3.5216115985418766,0.044514106583072095,0.045141065830721,957,50,False
PAAD,shipped,ctranspath,random,scaled,1,3,0,spot,TENX126,0.8993984962406014,2.561801412446574,3.2430162765587425,0.057422126745435016,0.04317937701396348,931,50,False
PAAD,shipped,ctranspath,random,scaled,1,3,0,spot,TENX140,0.8840998838559814,2.224150760256485,2.961177664306364,0.06694541231126597,0.04895470383275262,1722,50,False
PAAD,shipped,ctranspath,random,scaled,1,4,0,spot,TENX116,0.9253232758620689,2.9043662521623954,3.4698107432584777,0.041379310344827586,0.03329741379310345,928,50,False
