encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
gigapath,CCRCC,shipped,donor,INT24,-1,1,0.001,5.9605116105799084e-05,0.00012860310421286032,0.39041138366035455,0.3445635922906238,-0.10227802013988008,2.6703922224262286,5.188540015707443,False
gigapath,CCRCC,shipped,donor,INT24,-1,2,0.001,7.125361834780672e-05,0.0003148558758314856,0.4210302986233748,0.33932111572763357,-0.09209325077744551,2.3330364366566267,4.6354769411514,False
gigapath,CCRCC,shipped,donor,INT3,-1,0,0.001,5.898545025560362e-05,0.00038863976083707024,0.38150516056059436,0.3950745497546194,-0.07571530870345639,3.2498959165111727,6.720900564982745,False
gigapath,CCRCC,shipped,donor,INT3,-1,1,0.001,1.0406368697642958e-05,0.0003388141504733433,0.4275292602018839,0.3928793015958954,-0.034880121429060995,3.1572682831964296,6.114950055556506,False
gigapath,CCRCC,shipped,donor,INT3,-1,2,0.001,4.758036439596147e-05,2.9895366218236174e-05,0.41611107928936175,0.39576512136475667,-0.0683750345946364,2.7069465069160787,5.591130260908911,False
gigapath,CCRCC,shipped,donor,INT4,-1,0,0.001,5.8780308596620135e-06,0.0,0.4131182755548028,0.4794414887846833,-0.006591541532488587,2.523776339540374,4.543209172505634,False
gigapath,CCRCC,shipped,donor,INT4,-1,1,0.001,0.00011347105033459412,0.0,0.3780793988411117,0.42198578638744033,-0.06900450296326804,2.830221780858274,5.912046946197228,False
gigapath,CCRCC,shipped,donor,INT4,-1,2,0.001,4.384042086804034e-06,1.4825796886582654e-05,0.40299614408639584,0.4717426132695244,-0.012107925112661733,2.281584491374339,4.376996311631878,False
gigapath,CCRCC,shipped,donor,INT5,-1,0,0.001,2.8459912180842413e-05,0.00011804384485666105,0.37932615812006815,0.480794480826198,-0.056268404404322236,2.5000282734304595,5.112904596865004,False
gigapath,CCRCC,shipped,donor,INT5,-1,1,0.001,0.00015521834819877216,1.6863406408094435e-05,0.39298440656521993,0.49188300380098143,-0.09919813554716478,2.5691486482279595,5.399029482782483,False
gigapath,CCRCC,shipped,donor,INT5,-1,2,0.001,5.373936408419167e-06,0.0,0.41903670389112924,0.4903703645246412,-0.020237249973995952,2.27681943327714,4.251357346729615,False
gigapath,CCRCC,shipped,donor,INT6,-1,0,0.001,0.00020577535243292405,1.1918951132300358e-05,0.3896564467201159,0.4131146041037749,-0.066654509241589,3.183040905215548,7.48806786112227,False
gigapath,CCRCC,shipped,donor,INT6,-1,1,0.001,5.972608382246936e-05,2.3837902264600716e-05,0.40215201400279876,0.3947573356107691,-0.0683619094400365,3.068305419690875,7.072820118062001,False
gigapath,CCRCC,shipped,donor,INT6,-1,2,0.001,5.038544868242051e-06,0.0,0.39451549819729137,0.4739766090121219,-0.019559886165566975,2.487287708531188,4.928238852631007,False
gigapath,CCRCC,shipped,donor,INT7,-1,0,0.001,2.431675212771581e-05,0.0,0.3833113327048814,0.4363077838346173,-0.04195094822063711,2.426987004135623,4.856394275989771,False
gigapath,CCRCC,shipped,donor,INT7,-1,1,0.001,0.00016680096696212733,0.0,0.386822309496178,0.44262730761751073,-0.1293918386697227,2.4389922343385226,5.107242113119452,False
gigapath,CCRCC,shipped,donor,INT7,-1,2,0.001,3.713035406444769e-05,0.0,0.41155518706517524,0.4436373640205102,-0.0745240084680342,2.5818288152928885,5.38958811769682,False
gigapath,CCRCC,shipped,donor,INT8,-1,0,0.001,1.0538333186967594e-05,0.0,0.38921668459092645,0.48325513019364097,-0.03407767084651098,2.6268879339950506,4.976905127254753,False
gigapath,CCRCC,shipped,donor,INT8,-1,1,0.001,6.171836933571545e-05,0.0,0.39266370526319916,0.4564795174432597,-0.10041827511644469,2.7942183056719236,5.70548699002295,False
gigapath,CCRCC,shipped,donor,INT8,-1,2,0.001,7.215874924834636e-05,0.0,0.3933162092334668,0.47131432919141436,-0.07796278424119057,2.489773953724773,5.019216691406774,False
gigapath,CCRCC,shipped,donor,INT9,-1,0,0.001,7.930843048616067e-06,1.1792452830188679e-05,0.42487322759221835,0.46775862607012597,-0.036409844538154046,3.1362403599102233,5.911383737911251,False
gigapath,CCRCC,shipped,donor,INT9,-1,1,0.001,4.675400574684654e-05,0.0,0.4036320136232202,0.49762570614777757,-0.08361023616436314,2.552856539373628,4.772603311145741,False
gigapath,CCRCC,shipped,donor,INT9,-1,2,0.001,1.930282729646872e-05,5.89622641509434e-05,0.409168149391586,0.4363444422940983,-0.04539645649380564,2.6090063774776717,5.738335243116824,False
gigapath,COAD,shipped,random,0,0,0,0.001,0.000826771653543307,0.000550510783200908,0.4731329522337502,0.4698789104321894,-0.22402408903756876,2.305647825328307,4.715800876316039,False
gigapath,COAD,shipped,random,0,1,0,0.001,0.0006889763779527559,0.0007680665909950813,0.4648750945280265,0.46627821430845695,-0.13535160750227215,2.2989951145033336,4.840293203848855,False
gigapath,COAD,shipped,random,0,2,0,0.001,0.0008464566929133858,0.000860764283011729,0.46736127070906736,0.47028728798119745,-0.17536904934515857,2.3055824890223438,4.7929709242652505,False
gigapath,COAD,shipped,random,0,3,0,0.001,0.0006692913385826771,0.000601589103291714,0.46852908151138617,0.4693145051811642,-0.11617096751335126,2.3065251235867987,4.581401833363156,False
gigapath,COAD,shipped,random,0,4,0,0.001,0.0008661417322834646,0.0007396897465001892,0.4692010502139513,0.4700857647279432,-0.16085014566049244,2.3001613392588713,4.7787603503583025,False
gigapath,COAD,shipped,random,1,0,0,0.001,0.0008226950354609929,0.0007560543414057885,0.4688854187983118,0.47113932611886333,-0.21356089326544703,2.2874627314779556,4.892768993144384,False
