task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws,superseded_label_set
PRAD,shipped,virchow2,slide_out,abs,MEND156,slide,3,0.700769086475333,0.05307143675204245,0.24421509947107606,False
PRAD,shipped,virchow2,slide_out,abs,MEND157,slide,3,0.8264493207941483,0.06598527798780855,0.2779251178107637,False
PRAD,shipped,virchow2,slide_out,abs,MEND158,slide,3,0.8984152652005175,0.029720293967350354,0.25263177398841297,False
PRAD,shipped,virchow2,slide_out,abs,MEND159,slide,3,0.5711358921161825,0.07057133518721245,0.2691303393401508,False
PRAD,shipped,virchow2,slide_out,abs,MEND160,slide,3,0.8958748059164828,0.07096906029805498,0.5141738873095779,False
PRAD,shipped,virchow2,slide_out,abs,MEND161,slide,3,0.7676828828828829,0.012963858660178648,0.08714162017204169,False
PRAD,shipped,virchow2,slide_out,abs,MEND162,slide,3,0.9495975469528556,0.019962529250734395,0.16873411096057989,False
PRAD,shipped,virchow2,slide_out,scaled,MEND139,slide,3,0.8968169289588334,0.053279885145552285,0.30998013457660345,False
PRAD,shipped,virchow2,slide_out,scaled,MEND140,slide,3,0.8801481481481481,0.01753491443723092,0.07989675558501164,False
PRAD,shipped,virchow2,slide_out,scaled,MEND141,slide,3,0.8594648829431438,0.04663150280495486,0.30698775284125807,False
PRAD,shipped,virchow2,slide_out,scaled,MEND142,slide,3,0.950276943610277,0.019178825075579366,0.278383634036048,False
PRAD,shipped,virchow2,slide_out,scaled,MEND143,slide,3,0.9163294898672257,0.012897982456206963,0.0956437694637171,False
PRAD,shipped,virchow2,slide_out,scaled,MEND144,slide,3,0.933523154966454,0.010909661192045266,0.1354134938018169,False
PRAD,shipped,virchow2,slide_out,scaled,MEND145,slide,3,0.8869534555712271,0.05157519631864336,0.2845091320847877,False
PRAD,shipped,virchow2,slide_out,scaled,MEND146,slide,3,0.9138696537678207,0.013129756418405901,0.11111783954493407,False
PRAD,shipped,virchow2,slide_out,scaled,MEND147,slide,3,0.9363369022127053,0.014110772155065085,0.10920891880303878,False
PRAD,shipped,virchow2,slide_out,scaled,MEND148,slide,3,0.916231884057971,0.017412234515362984,0.12450831101275206,False
PRAD,shipped,virchow2,slide_out,scaled,MEND149,slide,3,0.9376913380154871,0.013966532065654621,0.20297843608323718,False
PRAD,shipped,virchow2,slide_out,scaled,MEND150,slide,3,0.8683647439558349,0.03781219557546452,0.13415157146068243,False
PRAD,shipped,virchow2,slide_out,scaled,MEND151,slide,3,0.9279794871794872,0.008387241414221692,0.06150973548488033,False
PRAD,shipped,virchow2,slide_out,scaled,MEND152,slide,3,0.9486869997836903,0.009438774523299437,0.08739300308470409,False
PRAD,shipped,virchow2,slide_out,scaled,MEND153,slide,3,0.8778278388278388,0.01757157747338563,0.06935785869418086,False
PRAD,shipped,virchow2,slide_out,scaled,MEND154,slide,3,0.9153216374269006,0.008268222473584023,0.125297326577221,False
PRAD,shipped,virchow2,slide_out,scaled,MEND156,slide,3,0.7873738510598387,0.01715553216055727,0.1824539554736923,False
PRAD,shipped,virchow2,slide_out,scaled,MEND157,slide,3,0.9232664576802508,0.034374599252513335,0.3207457427434146,False
PRAD,shipped,virchow2,slide_out,scaled,MEND158,slide,3,0.8436696852091418,0.009377557836990394,0.02947211112853603,False
PRAD,shipped,virchow2,slide_out,scaled,MEND159,slide,3,0.9085961272475794,0.05877617810062509,0.5248217617286439,False
PRAD,shipped,virchow2,slide_out,scaled,MEND160,slide,3,0.9612274250224728,0.0042847057662309404,0.09025362717739448,False
PRAD,shipped,virchow2,slide_out,scaled,MEND161,slide,3,0.8024480480480481,0.056489272323312356,0.30612203838072205,False
PRAD,shipped,virchow2,slide_out,scaled,MEND162,slide,3,0.9131161364507475,0.0185310639924629,0.1254646922092607,False
READ,shipped,virchow2,slide_out,abs,ZEN36,slide,3,0.7926236940666272,0.038838495645480524,0.21135501317491245,False
READ,shipped,virchow2,slide_out,abs,ZEN40,slide,3,0.7770802005012531,0.04553556427162966,0.04738154311571171,False
READ,shipped,virchow2,slide_out,abs,ZEN48,slide,3,0.93438714185884,0.013593395730250493,0.04236047146209025,False
READ,shipped,virchow2,slide_out,abs,ZEN49,slide,3,0.9053623846270238,0.026686299880571966,0.21152274124517081,False
READ,shipped,virchow2,slide_out,scaled,ZEN36,slide,3,0.8508338261383797,0.022640063081412993,12.387749458766354,False
READ,shipped,virchow2,slide_out,scaled,ZEN40,slide,3,0.8074342105263158,0.03427868015001717,0.1579723148830248,False
READ,shipped,virchow2,slide_out,scaled,ZEN48,slide,3,0.9374311670160727,0.031240475737603184,2.3662399720313454,False
READ,shipped,virchow2,slide_out,scaled,ZEN49,slide,3,0.9015161143894689,0.021626503082810295,2.0816634915835452,False
