task,label_set,encoder,design,score,n_folds,coverage_mean,coverage_sd,width_mean,width_sd,interval_score_mean,miss_above_mean,miss_below_mean,calibration_unit,n_train_matched,superseded_label_set
PRAD,shipped,conch_v1,donor,scaled,2,0.8417187913650814,0.023085250969800762,2.0226071654801006,0.09919665696404616,3.484127440414075,0.13721756190130124,0.021063646733617415,slide,19299,False
PRAD,shipped,conch_v1,patient,abs,2,0.8785289173972499,0.08860734363236435,2.242962720019053,0.5359050439630562,3.3134620115890883,0.0831714794954689,0.03829960310728123,slide,19299,False
PRAD,shipped,conch_v1,patient,scaled,2,0.8522066232330647,0.0008526447178733853,2.149449077517838,0.32325760904055545,3.5411823427500595,0.1258008697277237,0.02199250703921155,slide,19299,False
PRAD,shipped,conch_v1,random,abs,2,0.9034833867987819,0.0005940518414002064,1.8791376656340502,0.0017695418951748807,2.4841762572590613,0.06660479401831619,0.02991181918290195,spot,19299,False
PRAD,shipped,conch_v1,random,scaled,2,0.8979966718950604,4.049242131030244e-05,1.7200648215135055,0.0029029753187304955,2.291798819053237,0.09028984450098879,0.011713483603950843,spot,19299,False
READ,shipped,conch_v1,donor,abs,2,0.8081211885961335,0.12195537135377224,1.7813191252676774,0.6142632188571584,3.347735265546664,0.10634498545169223,0.0855338259521743,slide,2128,False
READ,shipped,conch_v1,donor,scaled,2,0.867710089754679,0.05901939687158959,33.375836581546814,39.20348058636146,34.548592249952314,0.10279335181543987,0.029496558429881182,slide,2128,False
READ,shipped,conch_v1,patient,abs,2,0.8059274581323335,0.125057774727869,1.7798914151635832,0.6162823058495052,3.3629740029307653,0.1070947795295836,0.08697776233808291,slide,2128,False
READ,shipped,conch_v1,patient,scaled,2,0.8644709349857341,0.06360025347645691,33.03899545406407,39.6798458772126,34.248425740982064,0.10462349775613432,0.03090556725813158,slide,2128,False
READ,shipped,conch_v1,random,abs,2,0.8978499467621305,0.000813901205656457,1.4814768759187027,0.0031130923882949964,2.0722016588601306,0.0773035905419664,0.024846462695903154,spot,2128,False
READ,shipped,conch_v1,random,scaled,2,0.901835326650777,0.0004921863993766044,1.858167086572198,0.0009957661272305114,2.4327650258127536,0.09173698774269953,0.006427685606523518,spot,2128,False
SKCM,shipped,conch_v1,donor,abs,2,0.7287136940704444,0.050436120453725974,2.8321138025424215,0.24374418556742852,7.2478163500687245,0.14776596584297041,0.12352034008658533,block,693,False
SKCM,shipped,conch_v1,donor,scaled,2,0.7616691091621492,0.02006860757796828,11.751981837856873,0.30362295064143346,16.540279235251536,0.13250254577772566,0.10582834506012509,block,693,False
SKCM,shipped,conch_v1,patient,abs,2,0.7214495362960456,0.02573119420400178,2.8915296242272737,0.1631003146117051,7.4033686262887795,0.14308364499398002,0.13546681870997443,block,693,False
SKCM,shipped,conch_v1,patient,scaled,2,0.7841141085913206,0.02829835403851827,17.40063435155758,6.44973239524509,21.76231245217285,0.11844068541502212,0.09744520599365736,block,693,False
SKCM,shipped,conch_v1,random,abs,2,0.9013741142216127,9.494027119071127e-05,2.759660799958243,0.007097313831385167,3.686616387295971,0.05086968133617725,0.04775620444220993,spot,693,False
SKCM,shipped,conch_v1,random,scaled,2,0.901698032994368,0.002160666895466307,6.157268874404409,0.19520656958351737,7.259587396800404,0.05274215998786118,0.04555980701777082,spot,693,False
