task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws,superseded_label_set
LYMPH_IDC,shipped,phikon,patient,scaled,1,patient,3,0.8033961004273503,0.09127662674078663,0.6039868930260461,False
LYMPH_IDC,shipped,phikon,patient,scaled,2,patient,3,0.6406027800053461,0.07990227189513298,1.0278506082914227,False
LYMPH_IDC,shipped,phikon,patient,scaled,3,patient,3,0.8656971153846152,0.0,0.0,False
LYMPH_IDC,shipped,phikon,random,abs,0,spot,1,0.9007527666520627,0.0021165294403242955,0.0066724523355932205,False
LYMPH_IDC,shipped,phikon,random,abs,1,spot,1,0.8994914322372578,0.00222755199721296,0.005308214174947876,False
LYMPH_IDC,shipped,phikon,random,abs,2,spot,1,0.8997931263945667,0.002638117413195515,0.00942060728392854,False
LYMPH_IDC,shipped,phikon,random,abs,3,spot,1,0.8999485280456436,0.0016762644344817394,0.007640833634363936,False
LYMPH_IDC,shipped,phikon,random,scaled,0,spot,1,0.9006753747845007,0.0014011925569604009,0.014216627967968343,False
LYMPH_IDC,shipped,phikon,random,scaled,1,spot,1,0.899381076541123,0.001110422300657556,0.008915490196013518,False
LYMPH_IDC,shipped,phikon,random,scaled,2,spot,1,0.8989075373315775,0.0010314547154649726,0.010313129114411467,False
LYMPH_IDC,shipped,phikon,random,scaled,3,spot,1,0.8997163710151785,0.0014987902481306962,0.01775126857293364,False
PAAD,shipped,phikon,donor,abs,TENX116,donor,1,0.8554726368159205,,,False
PAAD,shipped,phikon,donor,abs,TENX126,donor,1,0.9264787288569964,,,False
PAAD,shipped,phikon,donor,abs,TENX140,donor,1,0.8978060941828255,,,False
PAAD,shipped,phikon,donor,scaled,TENX116,donor,1,0.7290945273631841,,,False
PAAD,shipped,phikon,donor,scaled,TENX126,donor,1,0.8596617119425936,,,False
PAAD,shipped,phikon,donor,scaled,TENX140,donor,1,0.8717451523545706,,,False
PAAD,shipped,phikon,patient,abs,0,patient,1,0.7870149253731342,,,False
PAAD,shipped,phikon,patient,abs,1,patient,1,0.8978060941828255,,,False
PAAD,shipped,phikon,patient,abs,2,patient,1,0.9191491542798564,,,False
PAAD,shipped,phikon,patient,scaled,0,patient,1,0.8129552238805969,,,False
PAAD,shipped,phikon,patient,scaled,1,patient,1,0.8717451523545706,,,False
PAAD,shipped,phikon,patient,scaled,2,patient,1,0.8544848795489492,,,False
PAAD,shipped,phikon,random,abs,0,spot,1,0.8923623740145936,0.002156419664460188,0.012749326534317458,False
PAAD,shipped,phikon,random,abs,1,spot,1,0.8938397317951734,0.0027708196881105563,0.02250851909253644,False
PAAD,shipped,phikon,random,abs,2,spot,1,0.8920134216190101,0.002070179292810549,0.018563384957842464,False
