task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws,superseded_label_set
READ,shipped,virchow2,patient,scaled,1,slide,1,0.7770908486102897,,,False
READ,shipped,virchow2,random,abs,0,spot,1,0.8959231838896313,0.00148639831372723,0.006115306538302655,False
READ,shipped,virchow2,random,abs,1,spot,1,0.8978199544425394,0.0023100657402134123,0.009372300194288141,False
READ,shipped,virchow2,random,scaled,0,spot,1,0.9011636180786533,0.0015374189634212022,0.03543051681437142,False
READ,shipped,virchow2,random,scaled,1,spot,1,0.9010485173433948,0.003023938492108085,0.0314511304516413,False
SKCM,shipped,virchow2,donor,abs,SKCM_hest_patient_1,block,3,0.6614849187935035,0.023094824020423198,0.07059204081686268,False
SKCM,shipped,virchow2,donor,abs,SKCM_hest_patient_2,block,3,0.6697989661114302,0.009105548542252198,0.03994788089719671,False
SKCM,shipped,virchow2,donor,scaled,SKCM_hest_patient_1,block,3,0.6906831657643723,0.09898329200524746,4.369603416135309,False
SKCM,shipped,virchow2,donor,scaled,SKCM_hest_patient_2,block,3,0.6652958070074669,0.08684561493276062,1.465990835631661,False
SKCM,shipped,virchow2,patient,abs,0,block,3,0.6329053879865945,0.06356194936043595,0.09750817276005194,False
SKCM,shipped,virchow2,patient,abs,1,block,3,0.7105035420256557,0.044665718094297875,0.16218085021253967,False
SKCM,shipped,virchow2,patient,scaled,0,block,3,0.7178035576179428,0.09181014577672593,4.353386514592798,False
SKCM,shipped,virchow2,patient,scaled,1,block,3,0.6639479226498182,0.06746483244236615,1.846245884513826,False
SKCM,shipped,virchow2,random,abs,0,spot,1,0.9026280390076581,0.003586261065337614,0.024121393021763332,False
SKCM,shipped,virchow2,random,abs,1,spot,1,0.9008305578946718,0.004264020445582232,0.0334217436638282,False
SKCM,shipped,virchow2,random,scaled,0,spot,1,0.903949128203943,0.0021339512603274955,0.13977470987398066,False
SKCM,shipped,virchow2,random,scaled,1,spot,1,0.8999113337159871,0.005209634157338793,0.2614269721632676,False
