task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit,superseded_label_set
CCRCC,shipped,resnet50,random,scaled,5,0.8992962370489908,1.720284161763756,2.254563512323327,0.08524198198597235,0.01546178096503687,spot,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P1,0.9061915285451198,4.036742845604635,4.996534551105303,0.02802209944751381,0.06578637200736649,donor,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P2,0.8295426685525696,3.5293642067812727,6.767521728236047,0.13665440829797262,0.0338029231494578,donor,False
COAD,shipped,resnet50,donor,abs,COAD_Oliveira_P5,0.898562091503268,3.9686278081949067,5.588398549389495,0.07882938249926837,0.02260852599746366,donor,False
COAD,shipped,resnet50,donor,abs,COAD_donor_TENX111,0.841267966135066,3.4592927414976624,6.162791392585688,0.07864934042134279,0.08008269344359126,donor,False
COAD,shipped,resnet50,donor,scaled,COAD_Oliveira_P1,0.9215985267034991,8.382731721900088,9.142629414733888,0.026756906077348066,0.05164456721915286,donor,False
COAD,shipped,resnet50,donor,scaled,COAD_Oliveira_P2,0.851058934464875,5.531379552007537,8.318142979335121,0.13228099952852426,0.016660066006600662,donor,False
COAD,shipped,resnet50,donor,scaled,COAD_Oliveira_P5,0.8694390791142328,4.719457509996677,6.595134561934429,0.10334796605209247,0.027212954833674762,donor,False
COAD,shipped,resnet50,donor,scaled,COAD_donor_TENX111,0.8598910546695544,4.068807373014397,6.308262352704248,0.09522084399816237,0.04488810133228326,donor,False
COAD,shipped,resnet50,patient,abs,0,0.5484148150667353,1.9960892564848074,14.16557934410901,0.322840588749129,0.12874459618413572,block,False
COAD,shipped,resnet50,patient,abs,1,0.8493338583710704,3.4244591311244332,5.907831172995359,0.0783999474962263,0.07226619413270328,slide,False
COAD,shipped,resnet50,patient,scaled,0,0.49635798510557566,1.8446406183455115,16.25587990604474,0.37340140454666076,0.13024061034776355,block,False
COAD,shipped,resnet50,patient,scaled,1,0.8470761961015949,3.703043289785344,5.946786091808768,0.10237842094900572,0.050545382949399496,slide,False
COAD,shipped,resnet50,random,abs,0,0.8945433519904341,2.4529075852311046,3.4774626763069962,0.059441936618949955,0.046014711390615956,spot,False
COAD,shipped,resnet50,random,abs,1,0.8971111485203116,2.4773877303333913,3.4822096658900095,0.058176839806659976,0.04471201167302851,spot,False
COAD,shipped,resnet50,random,scaled,0,0.89873244407127,2.6293114137115503,3.4418788873427175,0.06876526363381731,0.032502292294912735,spot,False
COAD,shipped,resnet50,random,scaled,1,0.8982949426873384,2.638389827741858,3.4497559547654575,0.06928775486067232,0.032417302451989205,spot,False
HCC,shipped,resnet50,donor,abs,CHC20,0.7996530997767474,1.6931756784124172,3.5094141087184183,0.10507642108878584,0.09527047913446678,block,False
HCC,shipped,resnet50,donor,abs,CHC23,0.6776674057649666,1.4497805079666488,4.8376284216874845,0.22410347376201034,0.09822912047302292,block,False
HCC,shipped,resnet50,donor,scaled,CHC20,0.7839670273055126,3.3768747892068096,5.659222142689944,0.1356036407350163,0.08042933195947106,block,False
HCC,shipped,resnet50,donor,scaled,CHC23,0.6685439763488543,2.557346105393813,6.465004193619355,0.2497176644493718,0.08173835920177384,block,False
HCC,shipped,resnet50,patient,abs,0,0.70930081300813,1.4998087874658204,4.499129763802944,0.2095521064301552,0.08114708056171471,block,False
HCC,shipped,resnet50,patient,abs,1,0.8060175167439464,1.6949017858409394,3.4167965453701767,0.09286965481710457,0.10111282843894899,block,False
HCC,shipped,resnet50,patient,scaled,0,0.6974249815225425,2.6702036525902284,6.143859092231374,0.22943976348854397,0.07313525498891353,block,False
HCC,shipped,resnet50,patient,scaled,1,0.8049081229606733,2.6133831718992293,4.6831879769037785,0.11090159711488923,0.08419027992443757,block,False
HCC,shipped,resnet50,random,abs,0,0.9034471901216525,1.6120618917945642,2.1788225847820875,0.07187221388529932,0.024680595993048067,spot,False
HCC,shipped,resnet50,random,abs,1,0.9028844096829169,1.6102229261915948,2.182852360653043,0.0737040477773382,0.023411542539744847,spot,False
HCC,shipped,resnet50,random,scaled,0,0.8984636677809454,2.039465689450798,2.6986238980165966,0.08525812263664886,0.016278209582405653,spot,False
HCC,shipped,resnet50,random,scaled,1,0.9020697802183278,2.163388663507569,2.808350137665162,0.08298620291588252,0.01494401686578956,spot,False
IDC,audited,resnet50,donor,abs,IDC_JanesickSample1,0.9035826203423647,6.717391020021311,8.965033268186765,0.06152910374924832,0.03488827590838691,donor,True
IDC,audited,resnet50,donor,abs,NCBI783,0.7924392678868553,5.809595212231334,9.179741224210197,0.0213910149750416,0.18616971713810315,donor,True
IDC,audited,resnet50,donor,abs,NCBI785,0.831715710723192,5.13918040904157,8.369417328662664,0.13007980049875312,0.038204488778054865,donor,True
