task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
PRAD,shipped,virchow,patient,abs,1,-1,2,slide,MEND153,0.9417142857142857,2.5055260384036817,2.8384900937147863,0.03714285714285714,0.021142857142857144,1820,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,0,slide,MEND154,0.7219005847953217,1.7391607310595274,4.5759972816921355,0.2638377192982456,0.014261695906432748,2736,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,0,slide,MEND156,0.7279966235227913,2.0355814029769768,6.635344976472892,0.25063590320765333,0.02136747326955543,3554,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,0,slide,MEND157,0.7977366771159875,1.8306495383765513,3.5037133126506443,0.17838244514106585,0.023880877742946706,3190,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,0,slide,MEND158,0.8748124191461837,1.9413458509177617,2.9691024321779986,0.0839391979301423,0.041248382923674,3092,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,0,slide,MEND159,0.9062551867219917,2.1415675639382945,3.081241747876947,0.08145746887966805,0.01228734439834025,3856,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,0,slide,MEND160,0.9199313557244423,1.9612715580164517,2.5354820484919944,0.04075018386859524,0.03931846040696249,4079,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,0,slide,MEND161,0.7107315315315316,1.868894942861368,4.941400545817857,0.26606126126126123,0.02320720720720721,2775,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,0,slide,MEND162,0.9408049060942889,1.630541901213445,1.9983717739418745,0.04164047527788425,0.017554618627826753,2609,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,1,slide,MEND154,0.7730847953216374,1.7154104201302705,3.597434023473631,0.17435672514619885,0.05255847953216374,2736,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,1,slide,MEND156,0.7363984243106358,2.0247978396378663,5.620691649284998,0.19648283624085536,0.06711873944850871,3554,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,1,slide,MEND157,0.8216238244514106,1.8500446212899289,3.1494483309602708,0.11784326018808777,0.060532915360501566,3190,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,1,slide,MEND158,0.8330659767141009,1.908446566264506,3.1108977159927322,0.05917205692108667,0.10776196636481242,3092,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,1,slide,MEND159,0.8531224066390041,2.0534697445630083,3.1227884252289044,0.05628630705394191,0.09059128630705394,3856,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,1,slide,MEND160,0.8821721010051483,1.9532723324651815,2.6636967273464727,0.02383917626869331,0.09398872272615837,4079,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,1,slide,MEND161,0.7580612612612613,1.882932790656418,3.8747659511697856,0.16707027027027027,0.07486846846846847,2775,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,1,slide,MEND162,0.9342966653890379,1.5803656714525394,1.92761254961402,0.046370256803372936,0.019333077807589114,2609,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,2,slide,MEND154,0.7330336257309942,1.6235675734849824,4.073969964303185,0.20883771929824563,0.05812865497076023,2736,50,False
PRAD,shipped,virchow,patient,scaled,0,-1,2,slide,MEND156,0.6865841305571188,1.808436842892914,6.4433328474763085,0.2182386043894204,0.09517726505346089,3554,50,False
