task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws,superseded_label_set
CCRCC,shipped,conch_v1,patient,scaled,4,patient,3,0.9216181341332786,0.04328803822880169,0.22304188440240003,False
CCRCC,shipped,conch_v1,patient,scaled,5,patient,3,0.9138148869963784,0.04102092527693985,0.45231391589774533,False
CCRCC,shipped,conch_v1,random,abs,0,spot,1,0.8785044955493138,0.0008227378771645266,0.004228223982681134,False
CCRCC,shipped,conch_v1,random,abs,1,spot,1,0.8791470815944985,0.0025213825593857074,0.006013130570811558,False
CCRCC,shipped,conch_v1,random,abs,2,spot,1,0.8770803152707434,0.001976731834304722,0.004110855851632893,False
CCRCC,shipped,conch_v1,random,abs,3,spot,1,0.8781158392332573,0.00219395532532671,0.004275542605584746,False
CCRCC,shipped,conch_v1,random,abs,4,spot,1,0.8791460800911219,0.001628245975200346,0.004987820694651652,False
CCRCC,shipped,conch_v1,random,abs,5,spot,1,0.8776486885586406,0.0013877583769519898,0.002734116203966303,False
CCRCC,shipped,conch_v1,random,scaled,0,spot,1,0.900906390821546,0.0013857345828194585,0.006281597300737587,False
CCRCC,shipped,conch_v1,random,scaled,1,spot,1,0.9007333990918827,0.0022917673662948956,0.0076197609727185625,False
CCRCC,shipped,conch_v1,random,scaled,2,spot,1,0.8999246513941944,0.0011294414664414097,0.002502728190542579,False
CCRCC,shipped,conch_v1,random,scaled,3,spot,1,0.9002765516807955,0.001891338530608888,0.00730020171079142,False
CCRCC,shipped,conch_v1,random,scaled,4,spot,1,0.9012372729992736,0.00119841633458992,0.005262610750528791,False
CCRCC,shipped,conch_v1,random,scaled,5,spot,1,0.8995249053469214,0.0011702922322290935,0.0026334813290818373,False
COAD,shipped,conch_v1,donor,abs,COAD_Oliveira_P1,donor,3,0.8968692449355432,0.0009828872655908182,0.10067840139892917,False
COAD,shipped,conch_v1,donor,abs,COAD_Oliveira_P2,donor,3,0.8467685054219708,0.00292008660697179,0.08155379524213555,False
COAD,shipped,conch_v1,donor,abs,COAD_Oliveira_P5,donor,3,0.8919481026241343,0.007932037873874956,0.21452575344274144,False
COAD,shipped,conch_v1,donor,abs,COAD_donor_TENX111,donor,3,0.8344267244208177,0.011974171010216018,0.011544658561293181,False
COAD,shipped,conch_v1,donor,scaled,COAD_Oliveira_P1,donor,3,0.92095211786372,0.01494131692578868,0.3253789240205651,False
COAD,shipped,conch_v1,donor,scaled,COAD_Oliveira_P2,donor,3,0.8522942008486561,0.024179670598542487,1.9725433270326183,False
COAD,shipped,conch_v1,donor,scaled,COAD_Oliveira_P5,donor,3,0.8697453906935909,0.004583453378100129,0.11601006508581031,False
COAD,shipped,conch_v1,donor,scaled,COAD_donor_TENX111,donor,3,0.8236385115180154,0.024547719970142233,0.050232633043508085,False
COAD,shipped,conch_v1,patient,abs,0,block,3,0.6199445655000511,0.0045713089724674595,0.02333701170476517,False
COAD,shipped,conch_v1,patient,abs,1,slide,3,0.8241898011419572,0.0023509191285124827,0.0034276825561074067,False
COAD,shipped,conch_v1,patient,scaled,0,block,3,0.5917127012359914,0.02083748949575565,0.09679209733526281,False
COAD,shipped,conch_v1,patient,scaled,1,slide,3,0.8037789591126862,0.05709193692424824,0.3597218627520614,False
COAD,shipped,conch_v1,random,abs,0,spot,1,0.8966814712613557,0.0033321492959012505,0.022055103973136342,False
COAD,shipped,conch_v1,random,abs,1,spot,1,0.8974322635855142,0.0015229274974167047,0.013120328599354365,False
COAD,shipped,conch_v1,random,scaled,0,spot,1,0.9006367939727659,0.002412995716431512,0.025853455518814475,False
COAD,shipped,conch_v1,random,scaled,1,spot,1,0.9008934238117086,0.0006440709567234304,0.016111420870741328,False
HCC,shipped,conch_v1,donor,abs,CHC20,block,3,0.7794676283702558,0.010685116099692233,0.0365621131013383,False
HCC,shipped,conch_v1,donor,abs,CHC23,block,3,0.7247982261640799,0.008563609713802243,0.06743081898518997,False
HCC,shipped,conch_v1,donor,scaled,CHC20,block,3,0.6628026790314271,0.028457559113335452,4.167907480629323,False
HCC,shipped,conch_v1,donor,scaled,CHC23,block,3,0.8125558019216556,0.03075344298534227,2.6162116974471563,False
HCC,shipped,conch_v1,patient,abs,0,block,3,0.747769401330377,0.005761875343744986,0.05718090689496199,False
HCC,shipped,conch_v1,patient,abs,1,block,3,0.7567645543534259,0.02868808916177378,0.03750506858219948,False
HCC,shipped,conch_v1,patient,scaled,0,block,3,0.7964050258684404,0.025203334568641156,2.0755359807106184,False
HCC,shipped,conch_v1,patient,scaled,1,block,3,0.6558887171561051,0.006436936942324811,0.34185005564098375,False
HCC,shipped,conch_v1,random,abs,0,spot,1,0.9001039568302133,0.0025342809513416607,0.020161674337242644,False
HCC,shipped,conch_v1,random,abs,1,spot,1,0.9030045398698545,0.0032601858327955344,0.014057464385955207,False
HCC,shipped,conch_v1,random,scaled,0,spot,1,0.8960604482642693,0.0048338891936089414,0.6691801543310344,False
HCC,shipped,conch_v1,random,scaled,1,spot,1,0.8999661902588431,0.00432068083715886,0.3467031575838543,False
IDC,audited,conch_v1,donor,abs,IDC_JanesickSample1,donor,1,0.9051594697407956,,,True
IDC,audited,conch_v1,donor,abs,NCBI783,donor,1,0.8411780366056573,,,True
IDC,audited,conch_v1,donor,abs,NCBI785,donor,1,0.7745236907730673,,,True
IDC,audited,conch_v1,donor,scaled,IDC_JanesickSample1,donor,1,0.8700662269088998,,,True
IDC,audited,conch_v1,donor,scaled,NCBI783,donor,1,0.832792013311148,,,True
IDC,audited,conch_v1,donor,scaled,NCBI785,donor,1,0.8218503740648379,,,True
IDC,audited,conch_v1,patient,abs,0,patient,3,0.8546110495640865,0.01712615232719698,0.1552138630760981,True
IDC,audited,conch_v1,patient,abs,1,patient,3,0.8762113402061855,0.01876911520752356,0.32799695369923787,True
IDC,audited,conch_v1,patient,abs,2,patient,3,0.7629426433915212,0.055335393363295494,0.09223632527353164,True
IDC,audited,conch_v1,patient,abs,3,patient,3,0.8553033832501385,0.048296002485889424,0.49280311578560737,True
IDC,audited,conch_v1,patient,scaled,0,patient,3,0.8934226032785832,0.0394435163555657,73.5104531080083,True
IDC,audited,conch_v1,patient,scaled,1,patient,3,0.8957774914089347,0.013554343346131993,9.118470795431563,True
IDC,audited,conch_v1,patient,scaled,2,patient,3,0.8027980049875311,0.04883651800916381,9.821607229164135,True
IDC,audited,conch_v1,patient,scaled,3,patient,3,0.7999400998336107,0.031455448400778394,32.03194931118782,True
IDC,audited,conch_v1,random,abs,0,spot,1,0.8757767221445982,0.0016477993335612287,0.016281522552056414,True
IDC,audited,conch_v1,random,abs,1,spot,1,0.8738262847418307,0.0025929039503948385,0.01199812336191345,True
IDC,audited,conch_v1,random,abs,2,spot,1,0.8726707915083664,0.001594856709508619,0.006346126216178836,True
IDC,audited,conch_v1,random,abs,3,spot,1,0.8732882312706062,0.0026987091786857898,0.01241864943500804,True
IDC,audited,conch_v1,random,scaled,0,spot,1,0.8933290993847756,0.0016409460668743692,0.015807304579941797,True
IDC,audited,conch_v1,random,scaled,1,spot,1,0.8933159898904972,0.003344329686329592,0.03345554270067737,True
IDC,audited,conch_v1,random,scaled,2,spot,1,0.892532445377953,0.0022263586265789744,0.02294402398381869,True
IDC,audited,conch_v1,random,scaled,3,spot,1,0.8935705579487324,0.001435325240550696,0.006666366546665597,True
IDC,shipped,conch_v1,donor,abs,IDC_shipped_patient_1,donor,3,0.8753123645296469,0.04459201213660219,0.4057672388462187,False
IDC,shipped,conch_v1,donor,abs,IDC_shipped_patient_2,donor,3,0.8867946735395189,0.03231605403467635,0.4122874832498865,False
IDC,shipped,conch_v1,donor,abs,NCBI783,donor,3,0.8614930671103717,0.035439910202728415,0.4531105220064149,False
IDC,shipped,conch_v1,donor,abs,NCBI785,donor,3,0.7138935993349959,0.04800259665214542,0.19452142797274902,False
IDC,shipped,conch_v1,donor,scaled,IDC_shipped_patient_1,donor,3,0.8815782797874219,0.03159017187403883,3.0749380627284295,False
IDC,shipped,conch_v1,donor,scaled,IDC_shipped_patient_2,donor,3,0.880036941580756,0.014613404864936749,8.77128800004789,False
IDC,shipped,conch_v1,donor,scaled,NCBI783,donor,3,0.8298325013865778,0.03699962453646247,0.8639952338937753,False
IDC,shipped,conch_v1,donor,scaled,NCBI785,donor,3,0.7568013300083125,0.01810812491651733,1.070883660341686,False
IDC,shipped,conch_v1,patient,abs,0,patient,3,0.8540176292086122,0.013270364339564727,0.14048647199945885,False
IDC,shipped,conch_v1,patient,abs,1,patient,3,0.8710575601374572,0.025279952924340498,0.3733355446889856,False
IDC,shipped,conch_v1,patient,abs,2,patient,3,0.7613649210307565,0.021066494691993762,0.09206660007275036,False
IDC,shipped,conch_v1,patient,abs,3,patient,3,0.8555518580144205,0.045213326551012775,0.4961262795155678,False
IDC,shipped,conch_v1,patient,scaled,0,patient,3,0.8783324502673282,0.02806003267712207,1.3049461612106406,False
IDC,shipped,conch_v1,patient,scaled,1,patient,3,0.8728376288659794,0.013991026562193492,1.49253521697897,False
IDC,shipped,conch_v1,patient,scaled,2,patient,3,0.785072319201995,0.019496358872326647,1.3711623010999312,False
IDC,shipped,conch_v1,patient,scaled,3,patient,3,0.8355230171935664,0.04581860286761492,0.8303183869546362,False
IDC,shipped,conch_v1,random,abs,0,spot,1,0.8763371173288661,0.0022144081020237885,0.016149211638553738,False
IDC,shipped,conch_v1,random,abs,1,spot,1,0.8747088171579556,0.002227672514753717,0.009973544348412581,False
IDC,shipped,conch_v1,random,abs,2,spot,1,0.8749744642513605,0.0024813692234495134,0.004569596093093682,False
IDC,shipped,conch_v1,random,abs,3,spot,1,0.8745688452225127,0.002796135952130384,0.010646944009279036,False
IDC,shipped,conch_v1,random,scaled,0,spot,1,0.8964264401226917,0.001488551016138033,0.012957034079776632,False
IDC,shipped,conch_v1,random,scaled,1,spot,1,0.8965144919642295,0.002439231721510519,0.013894345355621326,False
IDC,shipped,conch_v1,random,scaled,2,spot,1,0.8971167683642018,0.0014558636167592111,0.008513670247732426,False
IDC,shipped,conch_v1,random,scaled,3,spot,1,0.8954965261778561,0.0013343754905247728,0.0050069425537976,False
LUNG,shipped,conch_v1,donor,abs,LUNG_hest_patient_1,block,3,0.6402718168812589,0.009824702119976478,0.01018706489018252,False
LUNG,shipped,conch_v1,donor,abs,LUNG_hest_patient_2,block,3,0.6381104252400549,0.02908881680664887,0.05188982640432767,False
LUNG,shipped,conch_v1,donor,scaled,LUNG_hest_patient_1,block,3,0.6500408747189863,0.009928781392501917,0.1584028832933298,False
LUNG,shipped,conch_v1,donor,scaled,LUNG_hest_patient_2,block,3,0.6675685871056242,0.033898997940873324,0.3480437912649254,False
LUNG,shipped,conch_v1,patient,abs,0,block,3,0.6569875332107092,0.019348267025310128,0.08988963012714653,False
LUNG,shipped,conch_v1,patient,abs,1,block,3,0.6510836762688614,0.00340260313020285,0.07496312562483193,False
LUNG,shipped,conch_v1,patient,scaled,0,block,3,0.6796443899448191,0.023744928423432288,0.4202707599431284,False
LUNG,shipped,conch_v1,patient,scaled,1,block,3,0.7276577503429354,0.023443814396535794,0.4283802148481767,False
LUNG,shipped,conch_v1,random,abs,0,spot,1,0.9001997807934755,0.005161907752082945,0.03284505193231853,False
LUNG,shipped,conch_v1,random,abs,1,spot,1,0.8996749509352806,0.002622091345939413,0.014343531857934478,False
LUNG,shipped,conch_v1,random,scaled,0,spot,1,0.8997622999478226,0.003662196478253856,0.07337173744281682,False
LUNG,shipped,conch_v1,random,scaled,1,spot,1,0.9032414627898728,0.0032156070518416474,0.08405955920937132,False
LYMPH_IDC,shipped,conch_v1,donor,abs,Patient_3,donor,3,0.9185256410256409,0.023052197722336062,0.3630065324119309,False
LYMPH_IDC,shipped,conch_v1,donor,abs,Patient_6,donor,3,0.8659241452991453,0.07083875099534336,0.5185412627382537,False
LYMPH_IDC,shipped,conch_v1,donor,abs,Patient_7,donor,3,0.6320168404170007,0.027638044056306092,0.14900861926464823,False
LYMPH_IDC,shipped,conch_v1,donor,abs,Patient_8,donor,3,0.845798611111111,0.032013332233911965,0.3509869273065761,False
LYMPH_IDC,shipped,conch_v1,donor,scaled,Patient_3,donor,3,0.8396113782051282,0.020282338259415635,0.28360538705456784,False
LYMPH_IDC,shipped,conch_v1,donor,scaled,Patient_6,donor,3,0.8944644764957265,0.002253855339932081,0.3733539105466154,False
LYMPH_IDC,shipped,conch_v1,donor,scaled,Patient_7,donor,3,0.7008874632451216,0.09923465299047002,2.8195842224486087,False
LYMPH_IDC,shipped,conch_v1,donor,scaled,Patient_8,donor,3,0.8543683226495727,0.029862147336690882,1.2044790743322922,False
LYMPH_IDC,shipped,conch_v1,patient,abs,0,patient,3,0.9031637286324786,0.013959570811536013,0.13858748733043152,False
LYMPH_IDC,shipped,conch_v1,patient,abs,1,patient,3,0.8494644764957265,0.06171532050769637,0.450837171279832,False
LYMPH_IDC,shipped,conch_v1,patient,abs,2,patient,3,0.6457832130446405,0.03038157178559842,0.1701212786364006,False
LYMPH_IDC,shipped,conch_v1,patient,abs,3,patient,3,0.8273157051282051,0.0,0.0,False
LYMPH_IDC,shipped,conch_v1,patient,scaled,0,patient,3,0.8268749999999999,0.017840956034693913,0.08936456013211878,False
LYMPH_IDC,shipped,conch_v1,patient,scaled,1,patient,3,0.8724826388888888,0.03913304206040043,0.6956546313701198,False
LYMPH_IDC,shipped,conch_v1,patient,scaled,2,patient,3,0.7095923549852982,0.09102874129084332,2.78787336544292,False
LYMPH_IDC,shipped,conch_v1,patient,scaled,3,patient,3,0.8371274038461539,0.0,0.0,False
LYMPH_IDC,shipped,conch_v1,random,abs,0,spot,1,0.9013968426549768,0.0019242862592277596,0.005133581186513053,False
LYMPH_IDC,shipped,conch_v1,random,abs,1,spot,1,0.9001266698973838,0.0017084091724223305,0.006239338063161683,False
LYMPH_IDC,shipped,conch_v1,random,abs,2,spot,1,0.900805841641979,0.003275946893333652,0.012738381460005261,False
LYMPH_IDC,shipped,conch_v1,random,abs,3,spot,1,0.8997828378936591,0.0024395123673001903,0.011200977901075196,False
LYMPH_IDC,shipped,conch_v1,random,scaled,0,spot,1,0.90087313418656,0.0010374568810781319,0.004075810611092508,False
LYMPH_IDC,shipped,conch_v1,random,scaled,1,spot,1,0.900648309479117,0.0014941467699586054,0.01246773932762754,False
LYMPH_IDC,shipped,conch_v1,random,scaled,2,spot,1,0.8999291413495282,0.001537385227209947,0.010592524778180746,False
LYMPH_IDC,shipped,conch_v1,random,scaled,3,spot,1,0.9004270456929909,0.002742698856125741,0.012799917354134379,False
PAAD,shipped,conch_v1,donor,abs,TENX116,donor,1,0.8912636815920397,,,False
PAAD,shipped,conch_v1,donor,abs,TENX126,donor,1,0.9201230138390569,,,False
PAAD,shipped,conch_v1,donor,abs,TENX140,donor,1,0.8845983379501385,,,False
PAAD,shipped,conch_v1,donor,scaled,TENX116,donor,1,0.8921890547263682,,,False
PAAD,shipped,conch_v1,donor,scaled,TENX126,donor,1,0.865699641209636,,,False
PAAD,shipped,conch_v1,donor,scaled,TENX140,donor,1,0.8411800554016621,,,False
PAAD,shipped,conch_v1,patient,abs,0,patient,1,0.8200696517412935,,,False
PAAD,shipped,conch_v1,patient,abs,1,patient,1,0.8845983379501385,,,False
PAAD,shipped,conch_v1,patient,abs,2,patient,1,0.9010763710917479,,,False
PAAD,shipped,conch_v1,patient,scaled,0,patient,1,0.8707562189054727,,,False
PAAD,shipped,conch_v1,patient,scaled,1,patient,1,0.8411800554016621,,,False
PAAD,shipped,conch_v1,patient,scaled,2,patient,1,0.8262634546386468,,,False
PAAD,shipped,conch_v1,random,abs,0,spot,1,0.8921948867383049,0.0026704109658897564,0.023136595969671735,False
PAAD,shipped,conch_v1,random,abs,1,spot,1,0.8952734334669458,0.0032617691309304617,0.022157096716329098,False
PAAD,shipped,conch_v1,random,abs,2,spot,1,0.8912763714314252,0.0017462799220097653,0.018811945997541893,False
PAAD,shipped,conch_v1,random,scaled,0,spot,1,0.9024153646436635,0.0019919767924554167,0.028212479888748167,False
PAAD,shipped,conch_v1,random,scaled,1,spot,1,0.9007748052934714,0.003022310377608843,0.04493973422533291,False
PAAD,shipped,conch_v1,random,scaled,2,spot,1,0.9016226065786036,0.0033784224030979377,0.022897101140222368,False
PRAD,shipped,conch_v1,donor,abs,PRAD_patient1,slide,3,0.8230190567389754,0.04245251972401624,0.24103978209584206,False
PRAD,shipped,conch_v1,donor,abs,PRAD_patient2,slide,3,0.9244341425296995,0.03556152918421759,0.3456065352680863,False
PRAD,shipped,conch_v1,donor,scaled,PRAD_patient1,slide,3,0.8580425288712208,0.01192069505526537,0.0454888181888187,False
PRAD,shipped,conch_v1,donor,scaled,PRAD_patient2,slide,3,0.825395053858942,0.05440331669867575,0.4247677329738489,False
PRAD,shipped,conch_v1,patient,abs,0,slide,3,0.8158740638518784,0.029062360062699882,0.10322287002637613,False
PRAD,shipped,conch_v1,patient,abs,1,slide,3,0.9411837709426214,0.03116138293508909,0.2581188599292332,False
PRAD,shipped,conch_v1,patient,scaled,0,slide,3,0.8516037123711137,0.016144025059728048,0.10299429122708306,False
PRAD,shipped,conch_v1,patient,scaled,1,slide,3,0.8528095340950159,0.07674633273175684,0.695260953170714,False
PRAD,shipped,conch_v1,random,abs,0,spot,1,0.9039034448842124,0.0013474078460869081,0.006492407198012664,False
PRAD,shipped,conch_v1,random,abs,1,spot,1,0.9030633287133515,0.0023625366189089685,0.011999767071538919,False
PRAD,shipped,conch_v1,random,scaled,0,spot,1,0.8979680394293652,0.0013094919969914365,0.007295541558811165,False
PRAD,shipped,conch_v1,random,scaled,1,spot,1,0.8980253043607556,0.0017013087362092746,0.013891698710866335,False
READ,shipped,conch_v1,donor,abs,READ_specimen1,slide,1,0.8943566586825094,,,False
READ,shipped,conch_v1,donor,abs,READ_specimen7,slide,1,0.7218857185097575,,,False
READ,shipped,conch_v1,donor,scaled,READ_specimen1,slide,1,0.9094431055041201,,,False
READ,shipped,conch_v1,donor,scaled,READ_specimen7,slide,1,0.8259770740052379,,,False
READ,shipped,conch_v1,patient,abs,0,slide,1,0.8943566586825094,,,False
READ,shipped,conch_v1,patient,abs,1,slide,1,0.7174982575821577,,,False
READ,shipped,conch_v1,patient,scaled,0,slide,1,0.9094431055041201,,,False
READ,shipped,conch_v1,patient,scaled,1,slide,1,0.8194987644673482,,,False
READ,shipped,conch_v1,random,abs,0,spot,1,0.8972744317003949,0.0021856115522160425,0.008485004732181035,False
READ,shipped,conch_v1,random,abs,1,spot,1,0.8984254618238661,0.0024853654904906314,0.012200419065322458,False
READ,shipped,conch_v1,random,scaled,0,spot,1,0.90148729831017,0.0022351363652455747,0.04773564026015771,False
READ,shipped,conch_v1,random,scaled,1,spot,1,0.902183354991384,0.001863928392439108,0.027635486926368396,False
SKCM,shipped,conch_v1,donor,abs,SKCM_hest_patient_1,block,3,0.7643774168600155,0.03607727731458444,0.18422251321247043,False
SKCM,shipped,conch_v1,donor,abs,SKCM_hest_patient_2,block,3,0.6930499712808732,0.015678198310096567,0.12686967511183592,False
SKCM,shipped,conch_v1,donor,scaled,SKCM_hest_patient_1,block,3,0.7758597576695024,0.046200235331123385,6.460269997299647,False
SKCM,shipped,conch_v1,donor,scaled,SKCM_hest_patient_2,block,3,0.7474784606547962,0.03406695522187037,2.905605662969245,False
SKCM,shipped,conch_v1,patient,abs,0,block,3,0.7396442382057232,0.012733185794479303,0.1573869885062711,False
SKCM,shipped,conch_v1,patient,abs,1,block,3,0.7032548343863679,0.03381708859041885,0.13152561935506407,False
SKCM,shipped,conch_v1,patient,scaled,0,block,3,0.7641041505542665,0.06337357427890937,7.276301247396758,False
SKCM,shipped,conch_v1,patient,scaled,1,block,3,0.8041240666283745,0.04987592954831764,15.747409243111685,False
SKCM,shipped,conch_v1,random,abs,0,spot,1,0.9014412471311795,0.0012209414415184903,0.020927805307784576,False
SKCM,shipped,conch_v1,random,abs,1,spot,1,0.9013069813120461,0.005362880674825665,0.034918116510623286,False
SKCM,shipped,conch_v1,random,scaled,0,spot,1,0.9032258552080374,0.0043052973378021175,0.5183682164345219,False
SKCM,shipped,conch_v1,random,scaled,1,spot,1,0.9001702107806985,0.0033859502208874303,0.5665034802167496,False
