encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
conch_v1,LUNG,shipped,random,1,0,0,0.001,0.014640122511485451,0.01551440329218107,0.40208695333064637,0.4002352683138918,-0.5919961095587805,3.779673381901442,241.38599892251673,False
conch_v1,LUNG,shipped,random,1,1,0,0.001,0.017182235834609493,0.01669753086419753,0.39994328751029273,0.40411735657273473,-0.6170028605772645,3.9128927594337397,311.3615613958227,False
conch_v1,LUNG,shipped,random,1,2,0,0.001,0.017978560490045942,0.01824074074074074,0.4023037796172976,0.4022050866040584,-0.6065719771470856,3.9966367077354614,359.16207511048236,False
conch_v1,LUNG,shipped,random,1,3,0,0.001,0.017059724349157732,0.015781893004115227,0.39791408100287873,0.4039645702221509,-0.5714689930120304,3.8116315414725697,320.7334210847634,False
conch_v1,LUNG,shipped,random,1,4,0,0.001,0.016784073506891272,0.015987654320987654,0.40189835742069147,0.40186981577061354,-0.6330705758209412,3.852315547460168,334.07604366939444,False
conch_v1,LUNG,shipped,patient,0,-1,0,0.001,0.02807531380753138,0.08482526057633354,0.3724478597764783,0.36564788247562974,-0.7103692916289672,4.782987606947571,651.4568904404634,False
conch_v1,LUNG,shipped,patient,0,-1,1,0.001,0.022307692307692306,0.07868792152053955,0.373092027048484,0.35973247827812627,-0.6034285509428036,4.180514111224849,422.0244718968928,False
conch_v1,LUNG,shipped,patient,0,-1,2,0.001,0.01995271867612293,0.08245861434702637,0.3839854623208916,0.3642583084101695,-0.5036304951767083,3.873531039200198,387.8702585309005,False
conch_v1,LUNG,shipped,patient,1,-1,0,0.001,0.031871345029239766,0.06254115226337449,0.37138849427227416,0.3671431881219077,-1.7393722884319938,4.9771784248283355,742.9327819833233,False
conch_v1,LUNG,shipped,patient,1,-1,1,0.001,0.026401137980085348,0.04138888888888889,0.37589861437392924,0.3816056454400526,-0.7167542634465525,4.623774039791731,507.61550614193794,False
conch_v1,LUNG,shipped,patient,1,-1,2,0.001,0.01786096256684492,0.05761316872427984,0.3724434713888195,0.3756134846859356,-0.4725799488621989,3.9952019548516158,334.2782448665751,False
conch_v1,LUNG,shipped,donor,LUNG_hest_patient_1,-1,0,0.001,0.02423841059602649,0.0931146535867566,0.37598086968870437,0.34553821506535576,-0.7164052181574044,4.228696089667094,499.4577436739259,False
conch_v1,LUNG,shipped,donor,LUNG_hest_patient_1,-1,1,0.001,0.01191588785046729,0.07918454935622318,0.3854271891135409,0.3780560371331294,-0.42521002010979686,3.633404392603209,115.95790935348911,False
conch_v1,LUNG,shipped,donor,LUNG_hest_patient_1,-1,2,0.001,0.01572093023255814,0.08670754138565297,0.3807627351448277,0.3625724448250811,-0.3104381581657078,3.8184730524023007,299.0161323791182,False
