task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit
IDC,audited,virchow,random,scaled,3,0.889367376704484,2.3383943446584827,3.11177921677601,0.06143246306251519,0.04920016023300087,spot
IDC,shipped,virchow,donor,abs,IDC_shipped_patient_1,0.8728211550503348,4.207909310288045,6.118651002267913,0.029156591686334953,0.09802225326333029,donor
IDC,shipped,virchow,donor,abs,IDC_shipped_patient_2,0.87893470790378,4.596342828350514,7.2497722100137265,0.10390463917525772,0.017160652920962197,donor
IDC,shipped,virchow,donor,abs,NCBI783,0.8742140876317249,4.096212035921176,5.878678348224568,0.05261896838602329,0.0731669439822518,donor
IDC,shipped,virchow,donor,abs,NCBI785,0.6674197838736492,3.6489607953703396,9.023958271512612,0.29897755610972565,0.033602660016625104,donor
IDC,shipped,virchow,donor,scaled,IDC_shipped_patient_1,0.870380681726956,4.876293634322017,7.20298459405685,0.03548544546666024,0.09413387280638376,donor
IDC,shipped,virchow,donor,scaled,IDC_shipped_patient_2,0.900569587628866,10.062189702126037,12.29678756121575,0.09007903780068728,0.009351374570446736,donor
IDC,shipped,virchow,donor,scaled,NCBI783,0.8394764281752635,4.3608921875243505,6.501335028219995,0.06857903494176372,0.09194453688297283,donor
IDC,shipped,virchow,donor,scaled,NCBI785,0.7169343308395678,4.93077985357845,9.517862735075884,0.2521995012468828,0.030866167913549458,donor
IDC,shipped,virchow,patient,abs,0,0.8516551868085994,3.9327615176416173,6.159229743131135,0.03349581747828461,0.11484899571311595,patient
IDC,shipped,virchow,patient,abs,1,0.863926116838488,4.212747744190636,6.917764521680943,0.11644673539518902,0.019627147766323023,patient
IDC,shipped,virchow,patient,abs,2,0.6892518703241896,3.7536115605706346,9.17176227735157,0.2780166251039069,0.032731504571903575,patient
IDC,shipped,virchow,patient,abs,3,0.8613799223516362,4.068916984925043,6.0056291414262,0.051006100942872994,0.08761397670549086,patient
IDC,shipped,virchow,patient,scaled,0,0.8722967744007194,5.145551239975892,7.148540703910407,0.037980508324904065,0.08972271727437664,patient
IDC,shipped,virchow,patient,scaled,1,0.886409793814433,11.32600158022967,13.324550465816964,0.10070274914089346,0.01288745704467354,patient
IDC,shipped,virchow,patient,scaled,2,0.7278370739817124,4.6826768386751985,9.520699905371352,0.2445602660016625,0.0276026600166251,patient
IDC,shipped,virchow,patient,scaled,3,0.8171447587354409,4.3443940016463705,6.976275344782008,0.06929118136439268,0.11356405990016638,patient
IDC,shipped,virchow,random,abs,0,0.8806924230384789,2.109771986195386,3.035469841437894,0.06227040083957802,0.057037176121943145,spot
IDC,shipped,virchow,random,abs,1,0.8792120844736449,2.102754759585417,3.033010186141877,0.0630060542501331,0.05778186127622196,spot
IDC,shipped,virchow,random,abs,2,0.8802262213300678,2.103710349636162,3.0294969877114837,0.06225143384988711,0.0575223448200452,spot
IDC,shipped,virchow,random,abs,3,0.8798841482889996,2.104378382802696,3.045528101018573,0.06291021459986704,0.057205637111133356,spot
IDC,shipped,virchow,random,scaled,0,0.8952018591761902,2.1873549286557483,2.8621943499058204,0.060250007970268415,0.044548132853541325,spot
IDC,shipped,virchow,random,scaled,1,0.894248653636323,2.1796472556451634,2.860210985360444,0.06041688553203304,0.04533446083164396,spot
IDC,shipped,virchow,random,scaled,2,0.8942542086751049,2.1781758706003425,2.8572775962141024,0.06004808968334315,0.045697701641551965,spot
IDC,shipped,virchow,random,scaled,3,0.8945535537977278,2.187781263311362,2.8727620603979225,0.060375152837011704,0.04507129336526056,spot
LUNG,shipped,virchow,donor,abs,LUNG_hest_patient_1,0.6066564479869201,2.054283947813911,8.84145677651978,0.2899039444103822,0.10343960760269773,block
LUNG,shipped,virchow,donor,abs,LUNG_hest_patient_2,0.5926234567901235,2.052826859734696,8.48708850684005,0.14102194787379974,0.2663545953360768,block
LUNG,shipped,virchow,donor,scaled,LUNG_hest_patient_1,0.5944001634988759,2.4014163401208286,10.031590659617414,0.29169834457388105,0.11390149192724298,block
LUNG,shipped,virchow,donor,scaled,LUNG_hest_patient_2,0.6011179698216735,2.595614330602247,9.464686055441513,0.14672153635116597,0.2521604938271605,block
LUNG,shipped,virchow,patient,abs,0,0.6254261189454323,2.1083498482107514,8.339972356215542,0.2781912936848559,0.09638258736971184,block
LUNG,shipped,virchow,patient,abs,1,0.5949108367626886,2.0777773390589114,8.197130241199691,0.13650891632373116,0.26858024691358023,block
LUNG,shipped,virchow,patient,scaled,0,0.6169936644185571,2.4902347455221006,9.562198454363793,0.2746433680768445,0.1083629675045984,block
LUNG,shipped,virchow,patient,scaled,1,0.6606824417009602,3.044234830605209,8.504563242684325,0.12259602194787379,0.21672153635116598,block
LUNG,shipped,virchow,random,abs,0,0.9010363165835787,2.0649059120546815,2.694649941789674,0.048278142865506926,0.05068554055091432,spot
LUNG,shipped,virchow,random,abs,1,0.8982306244086622,2.0468362901691397,2.689401220892293,0.04856861678976141,0.05320075880157636,spot
LUNG,shipped,virchow,random,scaled,0,0.8990551322975227,2.5711367896731043,3.2785233519736643,0.050210114155725974,0.05073475354675142,spot
LUNG,shipped,virchow,random,scaled,1,0.9016771658989349,2.6397813633174296,3.313546457151202,0.047856354319600954,0.050466479781464214,spot
LYMPH_IDC,shipped,virchow,donor,abs,Patient_3,0.9208827457264958,2.5419352948438,3.4578381495482264,0.06855101495726496,0.010566239316239316,donor
