task,label_set,encoder,design,score,fold,repeat,cal_draw,calibration_unit,slide,coverage,width_mean,interval_score,miss_above,miss_below,n_test,n_genes,superseded_label_set
PRAD,shipped,conch_v1,slide_out,abs,MEND152,-1,1,slide,MEND152,0.9440947436729397,2.3748615943514717,2.6349228034182435,0.022770927968851395,0.03313432835820895,3082,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND152,-1,2,slide,MEND152,0.9182219338092148,2.0932378620901373,2.5086047498720263,0.05602206359506814,0.02575600259571707,3082,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND153,-1,0,slide,MEND153,0.9182747252747252,2.283332627072092,2.682697668136407,0.07756043956043956,0.004164835164835165,1820,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND153,-1,1,slide,MEND153,0.915967032967033,2.2609734830773394,2.6863593843676226,0.0807032967032967,0.0033296703296703295,1820,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND153,-1,2,slide,MEND153,0.8985164835164835,2.0782482315972417,2.595600853260687,0.09142857142857143,0.010054945054945055,1820,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND154,-1,0,slide,MEND154,0.8279312865497076,1.8372463136176214,2.9689871045119633,0.11570906432748539,0.05635964912280702,2736,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND154,-1,1,slide,MEND154,0.8228947368421052,1.8244042094492559,2.955725784125751,0.10160087719298244,0.07550438596491228,2736,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND154,-1,2,slide,MEND154,0.89703216374269,2.4408432673620326,3.1537198207853567,0.0858406432748538,0.01712719298245614,2736,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND156,-1,0,slide,MEND156,0.7108328643781654,1.935496465260895,5.526870432937459,0.20271806415306695,0.08644907146876758,3554,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND156,-1,1,slide,MEND156,0.6848677546426561,1.6971097507378143,6.50583699071411,0.23490151941474394,0.08023072594259989,3554,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND156,-1,2,slide,MEND156,0.7640067529544176,2.1241060715535576,5.69844232275882,0.18629150253235793,0.04970174451322453,3554,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND157,-1,0,slide,MEND157,0.7702194357366772,1.6582664510728091,3.301535622744976,0.13586833855799374,0.09391222570532916,3190,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND157,-1,1,slide,MEND157,0.8694545454545454,2.121317708162405,3.0347410772519923,0.10517868338557994,0.02536677115987461,3190,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND157,-1,2,slide,MEND157,0.8584012539184953,2.0267732271097514,2.9218151082213053,0.0848526645768025,0.056746081504702194,3190,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND158,-1,0,slide,MEND158,0.9130659767141008,2.367929254188395,2.8926124320287134,0.045659767141009056,0.04127425614489004,3092,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND158,-1,1,slide,MEND158,0.8826520051746443,2.096130027299282,2.868290388394488,0.07320181112548513,0.04414618369987063,3092,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND158,-1,2,slide,MEND158,0.9016882276843466,2.2355477260024,2.835463665175214,0.05923027166882277,0.03908150064683053,3092,50,False
PRAD,shipped,conch_v1,slide_out,abs,MEND159,-1,0,slide,MEND159,0.6159076763485477,1.610087318460914,5.001807464285466,0.06108921161825727,0.32300311203319504,3856,50,False
