task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws
COAD,shipped,conch_v15,random,abs,1,spot,1,0.8964414305673747,0.002004913559603061,0.010019481521455658
COAD,shipped,conch_v15,random,scaled,0,spot,1,0.9003398704763363,0.0029852952805165555,0.021287024337081965
COAD,shipped,conch_v15,random,scaled,1,spot,1,0.9000074043677191,0.001107172442996121,0.01246898356146191
HCC,shipped,conch_v15,donor,abs,CHC20,block,3,0.8073192512450627,0.012543133517421354,0.021727616711843756
HCC,shipped,conch_v15,donor,abs,CHC23,block,3,0.7323429416112344,0.014885961747098147,0.050474225139349474
HCC,shipped,conch_v15,donor,scaled,CHC20,block,3,0.7987910012021295,0.016603768900433722,2.1453887295286176
HCC,shipped,conch_v15,donor,scaled,CHC23,block,3,0.7807479674796748,0.017093836850737246,0.7532214581546622
HCC,shipped,conch_v15,patient,abs,0,block,3,0.7533215077605321,0.012127087790478917,0.04346173008172932
HCC,shipped,conch_v15,patient,abs,1,block,3,0.7881263953288683,0.024398467451911116,0.03238332407028447
HCC,shipped,conch_v15,patient,scaled,0,block,3,0.8016141906873614,0.026253489233315486,1.7503433158883548
HCC,shipped,conch_v15,patient,scaled,1,block,3,0.7547964966512106,0.02124311933808873,1.2754061772503638
HCC,shipped,conch_v15,random,abs,0,spot,1,0.9003540114645598,0.0019507094747642888,0.012687241652244
HCC,shipped,conch_v15,random,abs,1,spot,1,0.9005754979276357,0.003282869770897768,0.01999101798233896
HCC,shipped,conch_v15,random,scaled,0,spot,1,0.8968061578359181,0.004677643458469527,0.5575954249302928
HCC,shipped,conch_v15,random,scaled,1,spot,1,0.8980584442555541,0.004180966539875009,0.2705041238901583
IDC,audited,conch_v15,donor,abs,IDC_JanesickSample1,donor,1,0.8807173210748543,,
IDC,audited,conch_v15,donor,abs,NCBI783,donor,1,0.8745890183028285,,
IDC,audited,conch_v15,donor,abs,NCBI785,donor,1,0.7435511221945137,,
IDC,audited,conch_v15,donor,scaled,IDC_JanesickSample1,donor,1,0.8860654435705925,,
IDC,audited,conch_v15,donor,scaled,NCBI783,donor,1,0.881477537437604,,
IDC,audited,conch_v15,donor,scaled,NCBI785,donor,1,0.7271720698254365,,
IDC,audited,conch_v15,patient,abs,0,patient,3,0.825150683171973,0.016872668176746507,0.05063920552725967
IDC,audited,conch_v15,patient,abs,1,patient,3,0.8648058419243987,0.030330010391122056,0.4940025380063139
IDC,audited,conch_v15,patient,abs,2,patient,3,0.7230357439734,0.024537746234136674,0.04364638804595564
IDC,audited,conch_v15,patient,abs,3,patient,3,0.8696417082640044,0.03233542365263572,0.4225086779616992
IDC,audited,conch_v15,patient,scaled,0,patient,3,0.8276380392723536,0.026282057131705235,0.2822999455293727
