task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws
PRAD,shipped,hoptimus1,random,abs,1,spot,1,0.903603644109678,0.0017817351533796308,0.007045216749188167
PRAD,shipped,hoptimus1,random,scaled,0,spot,1,0.8992531089952873,0.0011403674526988719,0.009380766182165936
PRAD,shipped,hoptimus1,random,scaled,1,spot,1,0.8982507955650547,0.0015371006478415434,0.012394088048630942
READ,shipped,hoptimus1,donor,abs,READ_specimen1,slide,1,0.9033294202397911,,
READ,shipped,hoptimus1,donor,abs,READ_specimen7,slide,1,0.7699538523274478,,
READ,shipped,hoptimus1,donor,scaled,READ_specimen1,slide,1,0.8354899769801233,,
READ,shipped,hoptimus1,donor,scaled,READ_specimen7,slide,1,0.8340372349412859,,
READ,shipped,hoptimus1,patient,abs,0,slide,1,0.9033294202397911,,
READ,shipped,hoptimus1,patient,abs,1,slide,1,0.7730044035650926,,
READ,shipped,hoptimus1,patient,scaled,0,slide,1,0.8354899769801233,,
READ,shipped,hoptimus1,patient,scaled,1,slide,1,0.8314670630227253,,
READ,shipped,hoptimus1,random,abs,0,spot,1,0.8969000570510722,0.0022391178918190727,0.008168503174076532
READ,shipped,hoptimus1,random,abs,1,spot,1,0.8987254639923143,0.0022987182560542693,0.010297047372078151
READ,shipped,hoptimus1,random,scaled,0,spot,1,0.9013309147035666,0.0019071393156821909,0.01920480416882939
READ,shipped,hoptimus1,random,scaled,1,spot,1,0.9032935566100923,0.0027417870099862222,0.04435509672125275
SKCM,shipped,hoptimus1,donor,abs,SKCM_hest_patient_1,block,3,0.6451456560969322,0.02345785725815179,0.043524048331602665
SKCM,shipped,hoptimus1,donor,abs,SKCM_hest_patient_2,block,3,0.6720313995787862,0.0265255561196298,0.048797532313866084
SKCM,shipped,hoptimus1,donor,scaled,SKCM_hest_patient_1,block,3,0.6645527197731375,0.07476621226188587,1.9159282549744814
SKCM,shipped,hoptimus1,donor,scaled,SKCM_hest_patient_2,block,3,0.7054681217690982,0.020288410901195594,1.9577244309827364
SKCM,shipped,hoptimus1,patient,abs,0,block,3,0.6398195411188451,0.01927835408279353,0.09940628399284612
SKCM,shipped,hoptimus1,patient,abs,1,block,3,0.7174037909247559,0.03036530970666067,0.1712282842560974
SKCM,shipped,hoptimus1,patient,scaled,0,block,3,0.6967104923949471,0.0443031052870976,0.9908182007097289
SKCM,shipped,hoptimus1,patient,scaled,1,block,3,0.7010224009190121,0.035397769432208674,0.9239487934036971
SKCM,shipped,hoptimus1,random,abs,0,spot,1,0.9022383815145594,0.003385895922222185,0.02943169409280478
SKCM,shipped,hoptimus1,random,abs,1,spot,1,0.90213023052476,0.005745179985886597,0.04161209298880048
SKCM,shipped,hoptimus1,random,scaled,0,spot,1,0.9024054739587131,0.0030883425586185906,0.06765301473157842
SKCM,shipped,hoptimus1,random,scaled,1,spot,1,0.9018276872285769,0.0027822647619284257,0.10162183135236962
