task,label_set,encoder,design,score,fold,calibration_unit,n_cal_draws,coverage_mean,coverage_sd_across_cal_draws,width_sd_across_cal_draws
READ,shipped,ctranspath,donor,abs,READ_specimen7,slide,1,0.6719256357185098,,
READ,shipped,ctranspath,donor,scaled,READ_specimen1,slide,1,0.8705666201320669,,
READ,shipped,ctranspath,donor,scaled,READ_specimen7,slide,1,0.7523524752893469,,
READ,shipped,ctranspath,patient,abs,0,slide,1,0.8580007879478242,,
READ,shipped,ctranspath,patient,abs,1,slide,1,0.6699077574554363,,
READ,shipped,ctranspath,patient,scaled,0,slide,1,0.8705666201320669,,
READ,shipped,ctranspath,patient,scaled,1,slide,1,0.7531310192616373,,
READ,shipped,ctranspath,random,abs,0,spot,1,0.8977479445086237,0.0020818133658885825,0.011996892055046074
READ,shipped,ctranspath,random,abs,1,spot,1,0.8988338162882534,0.0017492840049686174,0.009789682276126541
READ,shipped,ctranspath,random,scaled,0,spot,1,0.900520996598312,0.0017864842338701189,0.03518423128354055
READ,shipped,ctranspath,random,scaled,1,spot,1,0.9035992734615389,0.0028590615418261317,0.03522747905873114
SKCM,shipped,ctranspath,donor,abs,SKCM_hest_patient_1,block,3,0.7306573859242073,0.04948160762680841,0.12790807314466168
SKCM,shipped,ctranspath,donor,abs,SKCM_hest_patient_2,block,3,0.6266130576297148,0.024548715493453627,0.05898558563892796
SKCM,shipped,ctranspath,donor,scaled,SKCM_hest_patient_1,block,3,0.743207012116525,0.01795845870614019,5.093498323472179
SKCM,shipped,ctranspath,donor,scaled,SKCM_hest_patient_2,block,3,0.7339153743059543,0.06920245623659356,5.596106769908447
SKCM,shipped,ctranspath,patient,abs,0,block,3,0.7424903325599382,0.02523180254327888,0.13106219155920928
SKCM,shipped,ctranspath,patient,abs,1,block,3,0.6450047865211564,0.017426494872302474,0.08323628801437931
SKCM,shipped,ctranspath,patient,scaled,0,block,3,0.7162103634957463,0.01899139287580936,3.8601075580220807
SKCM,shipped,ctranspath,patient,scaled,1,block,3,0.7350717978173463,0.03639376061391548,10.937530594051145
SKCM,shipped,ctranspath,random,abs,0,spot,1,0.9079076711790128,0.002738769318885552,0.02812644166220219
SKCM,shipped,ctranspath,random,abs,1,spot,1,0.9014361805003434,0.003517537516002443,0.02285975193573868
SKCM,shipped,ctranspath,random,scaled,0,spot,1,0.9027368335901379,0.005093812423304035,0.29761103278655476
SKCM,shipped,ctranspath,random,scaled,1,spot,1,0.8994182581835496,0.002588609808383627,0.1600871063491352
