encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,n_units_in_pool,n_cal_units,n_cal_spots,n_cal_slides,n_pool_spots,n_train_natural,n_train_matched,n_match_target,n_train_buffer_dropped,n_blocks_total,n_test,n_test_slides,test_slides,cal_slides,cal_shares_donor_with_test,cal_shares_session_with_test,cal_shares_resolution_group_with_test,cal_shares_exact_session_with_test,cal_status,size_match,superseded_label_set
uni_v1,IDC,audited,random,1,1,0,spot,27776,5556,5556,4,27776,22220,3005,3005,0,,7760,4,NCBI783;NCBI785;TENX95;TENX99,NCBI783;NCBI785;TENX95;TENX99,True,True,True,,ok,task,True
uni_v1,IDC,audited,random,1,2,0,spot,27776,5556,5556,4,27776,22220,3005,3005,0,,7760,4,NCBI783;NCBI785;TENX95;TENX99,NCBI783;NCBI785;TENX95;TENX99,True,True,True,,ok,task,True
uni_v1,IDC,audited,random,1,3,0,spot,27776,5556,5556,4,27776,22220,3005,3005,0,,7760,4,NCBI783;NCBI785;TENX95;TENX99,NCBI783;NCBI785;TENX95;TENX99,True,True,True,,ok,task,True
uni_v1,IDC,audited,random,1,4,0,spot,27776,5556,5556,4,27776,22220,3005,3005,0,,7760,4,NCBI783;NCBI785;TENX95;TENX99,NCBI783;NCBI785;TENX95;TENX99,True,True,True,,ok,task,True
uni_v1,IDC,audited,random,2,0,0,spot,31526,6306,6306,4,31526,25220,3005,3005,0,,4010,4,NCBI783;NCBI785;TENX95;TENX99,NCBI783;NCBI785;TENX95;TENX99,True,True,True,,ok,task,True
uni_v1,IDC,audited,random,2,1,0,spot,31526,6306,6306,4,31526,25220,3005,3005,0,,4010,4,NCBI783;NCBI785;TENX95;TENX99,NCBI783;NCBI785;TENX95;TENX99,True,True,True,,ok,task,True
uni_v1,IDC,audited,random,2,2,0,spot,31526,6306,6306,4,31526,25220,3005,3005,0,,4010,4,NCBI783;NCBI785;TENX95;TENX99,NCBI783;NCBI785;TENX95;TENX99,True,True,True,,ok,task,True
uni_v1,IDC,audited,random,2,3,0,spot,31526,6306,6306,4,31526,25220,3005,3005,0,,4010,4,NCBI783;NCBI785;TENX95;TENX99,NCBI783;NCBI785;TENX95;TENX99,True,True,True,,ok,task,True
uni_v1,IDC,audited,random,2,4,0,spot,31526,6306,6306,4,31526,25220,3005,3005,0,,4010,4,NCBI783;NCBI785;TENX95;TENX99,NCBI783;NCBI785;TENX95;TENX99,True,True,True,,ok,task,True
uni_v1,IDC,audited,random,3,0,0,spot,32531,6507,6507,4,32531,26024,3005,3005,0,,3005,4,NCBI783;NCBI785;TENX95;TENX99,NCBI783;NCBI785;TENX95;TENX99,True,True,True,,ok,task,True
uni_v1,IDC,audited,random,3,1,0,spot,32531,6507,6507,4,32531,26024,3005,3005,0,,3005,4,NCBI783;NCBI785;TENX95;TENX99,NCBI783;NCBI785;TENX95;TENX99,True,True,True,,ok,task,True
uni_v1,IDC,audited,random,3,2,0,spot,32531,6507,6507,4,32531,26024,3005,3005,0,,3005,4,NCBI783;NCBI785;TENX95;TENX99,NCBI783;NCBI785;TENX95;TENX99,True,True,True,,ok,task,True
uni_v1,IDC,audited,random,3,3,0,spot,32531,6507,6507,4,32531,26024,3005,3005,0,,3005,4,NCBI783;NCBI785;TENX95;TENX99,NCBI783;NCBI785;TENX95;TENX99,True,True,True,,ok,task,True
uni_v1,IDC,audited,random,3,4,0,spot,32531,6507,6507,4,32531,26024,3005,3005,0,,3005,4,NCBI783;NCBI785;TENX95;TENX99,NCBI783;NCBI785;TENX95;TENX99,True,True,True,,ok,task,True
uni_v1,IDC,audited,patient,0,-1,0,patient,3,1,3005,1,14775,11770,3005,3005,0,,20761,1,TENX99,NCBI783,False,False,False,,ok,task,True
uni_v1,IDC,audited,patient,0,-1,1,patient,3,1,3005,1,14775,11770,3005,3005,0,,20761,1,TENX99,NCBI783,False,False,False,,ok,task,True
uni_v1,IDC,audited,patient,0,-1,2,patient,3,1,7760,1,14775,7015,3005,3005,0,,20761,1,TENX99,TENX95,True,True,True,,ok,task,True
uni_v1,IDC,audited,patient,1,-1,0,patient,3,1,3005,1,27776,24771,3005,3005,0,,7760,1,TENX95,NCBI783,False,False,False,,ok,task,True
uni_v1,IDC,audited,patient,1,-1,1,patient,3,1,3005,1,27776,24771,3005,3005,0,,7760,1,TENX95,NCBI783,False,False,False,,ok,task,True
uni_v1,IDC,audited,patient,1,-1,2,patient,3,1,4010,1,27776,23766,3005,3005,0,,7760,1,TENX95,NCBI785,False,False,False,,ok,task,True
uni_v1,IDC,audited,patient,2,-1,0,patient,3,1,7760,1,31526,23766,3005,3005,0,,4010,1,NCBI785,TENX95,False,False,False,,ok,task,True
uni_v1,IDC,audited,patient,2,-1,1,patient,3,1,3005,1,31526,28521,3005,3005,0,,4010,1,NCBI785,NCBI783,False,False,False,,ok,task,True
uni_v1,IDC,audited,patient,2,-1,2,patient,3,1,3005,1,31526,28521,3005,3005,0,,4010,1,NCBI785,NCBI783,False,False,False,,ok,task,True
uni_v1,IDC,audited,patient,3,-1,0,patient,3,1,4010,1,32531,28521,3005,3005,0,,3005,1,NCBI783,NCBI785,False,False,False,,ok,task,True
uni_v1,IDC,audited,patient,3,-1,1,patient,3,1,20761,1,32531,11770,3005,3005,0,,3005,1,NCBI783,TENX99,False,False,False,,ok,task,True
uni_v1,IDC,audited,patient,3,-1,2,patient,3,1,7760,1,32531,24771,3005,3005,0,,3005,1,NCBI783,TENX95,False,False,False,,ok,task,True
uni_v1,IDC,audited,donor,IDC_JanesickSample1,-1,0,donor,2,1,4010,1,7015,3005,3005,3005,0,,28521,2,TENX95;TENX99,NCBI785,False,False,False,,ok,task,True
uni_v1,IDC,audited,donor,NCBI783,-1,0,donor,2,1,28521,2,32531,4010,3005,3005,0,,3005,1,NCBI783,TENX95;TENX99,False,False,False,,ok,task,True
uni_v1,IDC,audited,donor,NCBI785,-1,0,donor,2,1,3005,1,31526,28521,3005,3005,0,,4010,1,NCBI785,NCBI783,False,False,False,,ok,task,True
uni_v1,LUNG,shipped,random,0,0,0,spot,1944,389,389,2,1944,1555,1027,1027,0,,3262,2,TENX118;TENX141,TENX118;TENX141,True,True,True,,ok,task,False
uni_v1,LUNG,shipped,random,0,1,0,spot,1944,389,389,2,1944,1555,1027,1027,0,,3262,2,TENX118;TENX141,TENX118;TENX141,True,True,True,,ok,task,False
uni_v1,LUNG,shipped,random,0,2,0,spot,1944,389,389,2,1944,1555,1027,1027,0,,3262,2,TENX118;TENX141,TENX118;TENX141,True,True,True,,ok,task,False
uni_v1,LUNG,shipped,random,0,3,0,spot,1944,389,389,2,1944,1555,1027,1027,0,,3262,2,TENX118;TENX141,TENX118;TENX141,True,True,True,,ok,task,False
uni_v1,LUNG,shipped,random,0,4,0,spot,1944,389,389,2,1944,1555,1027,1027,0,,3262,2,TENX118;TENX141,TENX118;TENX141,True,True,True,,ok,task,False
uni_v1,LUNG,shipped,random,1,0,0,spot,3262,653,653,2,3262,2609,1027,1027,0,,1944,2,TENX118;TENX141,TENX118;TENX141,True,True,True,,ok,task,False
uni_v1,LUNG,shipped,random,1,1,0,spot,3262,653,653,2,3262,2609,1027,1027,0,,1944,2,TENX118;TENX141,TENX118;TENX141,True,True,True,,ok,task,False
uni_v1,LUNG,shipped,random,1,2,0,spot,3262,653,653,2,3262,2609,1027,1027,0,,1944,2,TENX118;TENX141,TENX118;TENX141,True,True,True,,ok,task,False
uni_v1,LUNG,shipped,random,1,3,0,spot,3262,653,653,2,3262,2609,1027,1027,0,,1944,2,TENX118;TENX141,TENX118;TENX141,True,True,True,,ok,task,False
uni_v1,LUNG,shipped,random,1,4,0,spot,3262,653,653,2,3262,2609,1027,1027,0,,1944,2,TENX118;TENX141,TENX118;TENX141,True,True,True,,ok,task,False
uni_v1,LUNG,shipped,patient,0,-1,0,block,31,8,478,1,1944,1027,1027,1027,439,31.0,3262,1,TENX141,TENX118,False,True,True,,ok,task,False
uni_v1,LUNG,shipped,patient,0,-1,1,block,31,7,390,1,1944,1227,1027,1027,327,31.0,3262,1,TENX141,TENX118,False,True,True,,ok,task,False
uni_v1,LUNG,shipped,patient,0,-1,2,block,31,7,423,1,1944,1098,1027,1027,423,31.0,3262,1,TENX141,TENX118,False,True,True,,ok,task,False
uni_v1,LUNG,shipped,patient,1,-1,0,block,36,8,684,1,3262,2115,1027,1027,463,36.0,1944,1,TENX118,TENX141,False,True,True,,ok,task,False
uni_v1,LUNG,shipped,patient,1,-1,1,block,36,8,703,1,3262,2140,1027,1027,419,36.0,1944,1,TENX118,TENX141,False,True,True,,ok,task,False
uni_v1,LUNG,shipped,patient,1,-1,2,block,36,8,748,1,3262,1992,1027,1027,522,36.0,1944,1,TENX118,TENX141,False,True,True,,ok,task,False
uni_v1,LUNG,shipped,donor,LUNG_hest_patient_1,-1,0,block,31,7,453,1,1944,1126,1027,1027,365,31.0,3262,1,TENX141,TENX118,False,True,True,,ok,task,False
uni_v1,LUNG,shipped,donor,LUNG_hest_patient_1,-1,1,block,31,6,428,1,1944,1199,1027,1027,317,31.0,3262,1,TENX141,TENX118,False,True,True,,ok,task,False
uni_v1,LUNG,shipped,donor,LUNG_hest_patient_1,-1,2,block,31,7,430,1,1944,1154,1027,1027,360,31.0,3262,1,TENX141,TENX118,False,True,True,,ok,task,False
uni_v1,LUNG,shipped,donor,LUNG_hest_patient_2,-1,0,block,36,8,682,1,3262,2034,1027,1027,546,36.0,1944,1,TENX118,TENX141,False,True,True,,ok,task,False
uni_v1,LUNG,shipped,donor,LUNG_hest_patient_2,-1,1,block,36,8,731,1,3262,2092,1027,1027,439,36.0,1944,1,TENX118,TENX141,False,True,True,,ok,task,False
uni_v1,LUNG,shipped,donor,LUNG_hest_patient_2,-1,2,block,36,7,674,1,3262,2177,1027,1027,411,36.0,1944,1,TENX118,TENX141,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,0,0,0,spot,14972,2995,2995,4,14972,11977,9980,9980,0,,4992,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,0,1,0,spot,14972,2995,2995,4,14972,11977,9980,9980,0,,4992,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,0,2,0,spot,14972,2995,2995,4,14972,11977,9980,9980,0,,4992,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,0,3,0,spot,14972,2995,2995,4,14972,11977,9980,9980,0,,4992,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,0,4,0,spot,14972,2995,2995,4,14972,11977,9980,9980,0,,4992,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,1,0,0,spot,14972,2995,2995,4,14972,11977,9980,9980,0,,4992,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,1,1,0,spot,14972,2995,2995,4,14972,11977,9980,9980,0,,4992,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,1,2,0,spot,14972,2995,2995,4,14972,11977,9980,9980,0,,4992,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,1,3,0,spot,14972,2995,2995,4,14972,11977,9980,9980,0,,4992,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,1,4,0,spot,14972,2995,2995,4,14972,11977,9980,9980,0,,4992,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,2,0,0,spot,14976,2996,2996,4,14976,11980,9980,9980,0,,4988,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,2,1,0,spot,14976,2996,2996,4,14976,11980,9980,9980,0,,4988,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,2,2,0,spot,14976,2996,2996,4,14976,11980,9980,9980,0,,4988,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,2,3,0,spot,14976,2996,2996,4,14976,11980,9980,9980,0,,4988,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,2,4,0,spot,14976,2996,2996,4,14976,11980,9980,9980,0,,4988,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,3,0,0,spot,14972,2995,2995,4,14972,11977,9980,9980,0,,4992,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,3,1,0,spot,14972,2995,2995,4,14972,11977,9980,9980,0,,4992,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,3,2,0,spot,14972,2995,2995,4,14972,11977,9980,9980,0,,4992,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,3,3,0,spot,14972,2995,2995,4,14972,11977,9980,9980,0,,4992,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,random,3,4,0,spot,14972,2995,2995,4,14972,11977,9980,9980,0,,4992,4,NCBI681;NCBI682;NCBI683;NCBI684,NCBI681;NCBI682;NCBI683;NCBI684,True,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,patient,0,-1,0,patient,3,1,4992,1,14972,9980,9980,9980,0,,4992,1,NCBI684,NCBI683,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,patient,0,-1,1,patient,3,1,4992,1,14972,9980,9980,9980,0,,4992,1,NCBI684,NCBI681,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,patient,0,-1,2,patient,3,1,4992,1,14972,9980,9980,9980,0,,4992,1,NCBI684,NCBI683,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,patient,1,-1,0,patient,3,1,4988,1,14972,9984,9980,9980,0,,4992,1,NCBI683,NCBI682,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,patient,1,-1,1,patient,3,1,4992,1,14972,9980,9980,9980,0,,4992,1,NCBI683,NCBI681,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,patient,1,-1,2,patient,3,1,4992,1,14972,9980,9980,9980,0,,4992,1,NCBI683,NCBI684,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,patient,2,-1,0,patient,3,1,4992,1,14976,9984,9980,9980,0,,4988,1,NCBI682,NCBI681,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,patient,2,-1,1,patient,3,1,4992,1,14976,9984,9980,9980,0,,4988,1,NCBI682,NCBI681,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,patient,2,-1,2,patient,3,1,4992,1,14976,9984,9980,9980,0,,4988,1,NCBI682,NCBI684,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,patient,3,-1,0,patient,3,1,4992,1,14972,9980,9980,9980,0,,4992,1,NCBI681,NCBI683,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,patient,3,-1,1,patient,3,1,4992,1,14972,9980,9980,9980,0,,4992,1,NCBI681,NCBI683,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,patient,3,-1,2,patient,3,1,4992,1,14972,9980,9980,9980,0,,4992,1,NCBI681,NCBI683,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,donor,Patient_3,-1,0,donor,3,1,4992,1,14972,9980,9980,9980,0,,4992,1,NCBI684,NCBI681,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,donor,Patient_3,-1,1,donor,3,1,4992,1,14972,9980,9980,9980,0,,4992,1,NCBI684,NCBI683,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,donor,Patient_3,-1,2,donor,3,1,4988,1,14972,9984,9980,9980,0,,4992,1,NCBI684,NCBI682,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,donor,Patient_6,-1,0,donor,3,1,4988,1,14972,9984,9980,9980,0,,4992,1,NCBI683,NCBI682,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,donor,Patient_6,-1,1,donor,3,1,4988,1,14972,9984,9980,9980,0,,4992,1,NCBI683,NCBI682,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,donor,Patient_6,-1,2,donor,3,1,4992,1,14972,9980,9980,9980,0,,4992,1,NCBI683,NCBI684,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,donor,Patient_7,-1,0,donor,3,1,4992,1,14976,9984,9980,9980,0,,4988,1,NCBI682,NCBI684,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,donor,Patient_7,-1,1,donor,3,1,4992,1,14976,9984,9980,9980,0,,4988,1,NCBI682,NCBI681,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,donor,Patient_7,-1,2,donor,3,1,4992,1,14976,9984,9980,9980,0,,4988,1,NCBI682,NCBI683,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,donor,Patient_8,-1,0,donor,3,1,4992,1,14972,9980,9980,9980,0,,4992,1,NCBI681,NCBI683,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,donor,Patient_8,-1,1,donor,3,1,4988,1,14972,9984,9980,9980,0,,4992,1,NCBI681,NCBI682,False,True,True,,ok,task,False
uni_v1,LYMPH_IDC,shipped,donor,Patient_8,-1,2,donor,3,1,4992,1,14972,9980,9980,9980,0,,4992,1,NCBI681,NCBI683,False,True,True,,ok,task,False
uni_v1,PAAD,shipped,random,0,0,0,spot,5561,1113,1113,3,5561,4448,1951,1951,0,,2010,3,TENX116;TENX126;TENX140,TENX116;TENX126;TENX140,True,True,True,,ok,task,False
uni_v1,PAAD,shipped,random,0,1,0,spot,5561,1113,1113,3,5561,4448,1951,1951,0,,2010,3,TENX116;TENX126;TENX140,TENX116;TENX126;TENX140,True,True,True,,ok,task,False
uni_v1,PAAD,shipped,random,0,2,0,spot,5561,1113,1113,3,5561,4448,1951,1951,0,,2010,3,TENX116;TENX126;TENX140,TENX116;TENX126;TENX140,True,True,True,,ok,task,False
uni_v1,PAAD,shipped,random,0,3,0,spot,5561,1113,1113,3,5561,4448,1951,1951,0,,2010,3,TENX116;TENX126;TENX140,TENX116;TENX126;TENX140,True,True,True,,ok,task,False
uni_v1,PAAD,shipped,random,0,4,0,spot,5561,1113,1113,3,5561,4448,1951,1951,0,,2010,3,TENX116;TENX126;TENX140,TENX116;TENX126;TENX140,True,True,True,,ok,task,False
uni_v1,PAAD,shipped,random,1,0,0,spot,3961,793,793,3,3961,3168,1951,1951,0,,3610,3,TENX116;TENX126;TENX140,TENX116;TENX126;TENX140,True,True,True,,ok,task,False
uni_v1,PAAD,shipped,random,1,1,0,spot,3961,793,793,3,3961,3168,1951,1951,0,,3610,3,TENX116;TENX126;TENX140,TENX116;TENX126;TENX140,True,True,True,,ok,task,False
uni_v1,PAAD,shipped,random,1,2,0,spot,3961,793,793,3,3961,3168,1951,1951,0,,3610,3,TENX116;TENX126;TENX140,TENX116;TENX126;TENX140,True,True,True,,ok,task,False
uni_v1,PAAD,shipped,random,1,3,0,spot,3961,793,793,3,3961,3168,1951,1951,0,,3610,3,TENX116;TENX126;TENX140,TENX116;TENX126;TENX140,True,True,True,,ok,task,False
uni_v1,PAAD,shipped,random,1,4,0,spot,3961,793,793,3,3961,3168,1951,1951,0,,3610,3,TENX116;TENX126;TENX140,TENX116;TENX126;TENX140,True,True,True,,ok,task,False
uni_v1,PAAD,shipped,random,2,0,0,spot,5620,1124,1124,3,5620,4496,1951,1951,0,,1951,3,TENX116;TENX126;TENX140,TENX116;TENX126;TENX140,True,True,True,,ok,task,False
uni_v1,PAAD,shipped,random,2,1,0,spot,5620,1124,1124,3,5620,4496,1951,1951,0,,1951,3,TENX116;TENX126;TENX140,TENX116;TENX126;TENX140,True,True,True,,ok,task,False
uni_v1,PAAD,shipped,random,2,2,0,spot,5620,1124,1124,3,5620,4496,1951,1951,0,,1951,3,TENX116;TENX126;TENX140,TENX116;TENX126;TENX140,True,True,True,,ok,task,False
uni_v1,PAAD,shipped,random,2,3,0,spot,5620,1124,1124,3,5620,4496,1951,1951,0,,1951,3,TENX116;TENX126;TENX140,TENX116;TENX126;TENX140,True,True,True,,ok,task,False
uni_v1,PAAD,shipped,random,2,4,0,spot,5620,1124,1124,3,5620,4496,1951,1951,0,,1951,3,TENX116;TENX126;TENX140,TENX116;TENX126;TENX140,True,True,True,,ok,task,False
uni_v1,PAAD,shipped,patient,0,-1,0,patient,2,1,1951,1,5561,3610,1951,1951,0,,2010,1,TENX116,TENX126,False,False,False,,ok,task,False
uni_v1,PAAD,shipped,patient,1,-1,0,patient,2,1,2010,1,3961,1951,1951,1951,0,,3610,1,TENX140,TENX116,False,False,False,,ok,task,False
uni_v1,PAAD,shipped,patient,2,-1,0,patient,2,1,2010,1,5620,3610,1951,1951,0,,1951,1,TENX126,TENX116,False,False,False,,ok,task,False
uni_v1,PAAD,shipped,donor,TENX116,-1,0,donor,2,1,3610,1,5561,1951,1951,1951,0,,2010,1,TENX116,TENX140,False,False,False,,ok,task,False
uni_v1,PAAD,shipped,donor,TENX126,-1,0,donor,2,1,2010,1,5620,3610,1951,1951,0,,1951,1,TENX126,TENX116,False,False,False,,ok,task,False
uni_v1,PAAD,shipped,donor,TENX140,-1,0,donor,2,1,2010,1,3961,1951,1951,1951,0,,3610,1,TENX140,TENX116,False,False,False,,ok,task,False
uni_v1,PRAD,shipped,random,0,0,0,spot,36819,7364,7364,23,36819,29455,19299,19299,0,,25891,23,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,True,True,True,True,ok,task,False
uni_v1,PRAD,shipped,random,0,1,0,spot,36819,7364,7364,23,36819,29455,19299,19299,0,,25891,23,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,True,True,True,True,ok,task,False
uni_v1,PRAD,shipped,random,0,2,0,spot,36819,7364,7364,23,36819,29455,19299,19299,0,,25891,23,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,True,True,True,True,ok,task,False
uni_v1,PRAD,shipped,random,0,3,0,spot,36819,7364,7364,23,36819,29455,19299,19299,0,,25891,23,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,True,True,True,True,ok,task,False
uni_v1,PRAD,shipped,random,0,4,0,spot,36819,7364,7364,23,36819,29455,19299,19299,0,,25891,23,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,True,True,True,True,ok,task,False
uni_v1,PRAD,shipped,random,1,0,0,spot,25891,5179,5179,23,25891,20712,19299,19299,0,,36819,23,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,True,True,True,True,ok,task,False
uni_v1,PRAD,shipped,random,1,1,0,spot,25891,5179,5179,23,25891,20712,19299,19299,0,,36819,23,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,MEND139;MEND140;MEND141;MEND142;MEND143;MEND144;MEND145;MEND146;MEND147;MEND148;MEND149;MEND150;MEND151;MEND152;MEND153;MEND154;MEND156;MEND157;MEND158;MEND159;MEND160;MEND161;MEND162,True,True,True,True,ok,task,False
