encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
virchow2,CCRCC,shipped,donor,INT8,-1,0,0.001,9.660138754720295e-06,0.0,0.3976221620255942,0.43391919625101333,-0.03704679988105958,2.5221471589406668,4.800813820382756,False
virchow2,CCRCC,shipped,donor,INT8,-1,1,0.001,2.815223864436143e-05,1.0261672652642381e-05,0.3908802038537169,0.444302881629376,-0.07066826516825153,2.8021588136921762,5.650339917966221,False
virchow2,CCRCC,shipped,donor,INT8,-1,2,0.001,0.00012581525509968084,1.0261672652642381e-05,0.3763577074471337,0.43646974309484854,-0.12419868441072629,2.6290473930893183,5.271566684650775,False
virchow2,CCRCC,shipped,donor,INT9,-1,0,0.001,1.1103180268062495e-05,1.1792452830188679e-05,0.4264106487849189,0.46979979816009476,-0.022991187061243923,3.167829577461192,5.83527325518386,False
virchow2,CCRCC,shipped,donor,INT9,-1,1,0.001,1.850679394146009e-05,0.0,0.39918291342678935,0.497153424437751,-0.047342703698581456,2.49807469992373,4.695574278014466,False
virchow2,CCRCC,shipped,donor,INT9,-1,2,0.001,5.10957193141819e-05,0.00010613207547169811,0.3888255880284106,0.45255709468332583,-0.08337279821381965,2.7846584982629223,5.76120349278383,False
virchow2,COAD,shipped,random,0,0,0,0.001,0.0013188976377952757,0.00106318577374196,0.4617667171612686,0.45898649878491826,-0.19064527709392876,2.316962682793409,4.923037282720398,False
virchow2,COAD,shipped,random,0,1,0,0.001,0.0012401574803149605,0.001072644721906924,0.4567028847926703,0.45722186696426015,-0.20246839028170133,2.2930302749419957,5.066455636873213,False
virchow2,COAD,shipped,random,0,2,0,0.001,0.0011614173228346456,0.001201286416950435,0.45884593957267716,0.46109496830392827,-0.18821842815451284,2.2959212569306566,5.042149231450806,False
virchow2,COAD,shipped,random,0,3,0,0.001,0.0014763779527559055,0.0013488460083238745,0.457748626716816,0.45945152859273086,-0.13833184365110684,2.3065819760340305,5.029203578125376,False
virchow2,COAD,shipped,random,0,4,0,0.001,0.0014763779527559055,0.0012674990541051835,0.45790670239963294,0.4581423922197361,-0.12102310258686905,2.3052234820566517,5.157298876244309,False
virchow2,COAD,shipped,random,1,0,0,0.001,0.0014562647754137116,0.001138019295136838,0.4592223309107708,0.46229025371911475,-0.2764583468815576,2.276385223745,5.080176091386687,False
virchow2,COAD,shipped,random,1,1,0,0.001,0.001314420803782506,0.0013860996259106124,0.46331187066438123,0.46121759131737516,-0.18400499485408328,2.2628726032471405,4.803771880649232,False
virchow2,COAD,shipped,random,1,2,0,0.001,0.0015886524822695035,0.001512108682811577,0.4599382927216844,0.4615396122074218,-0.23349451005334088,2.3222977197857246,5.2356850250609215,False
virchow2,COAD,shipped,random,1,3,0,0.001,0.001049645390070922,0.0011773971254183894,0.4602054298081435,0.4574834335690517,-0.25776292425223507,2.300428116809213,4.9376322924202505,False
virchow2,COAD,shipped,random,1,4,0,0.001,0.0014373522458628841,0.0012088993896436306,0.45605551545650747,0.45638020383153455,-0.2425197243560041,2.322893897241941,4.970785887344081,False
virchow2,COAD,shipped,patient,0,-1,0,0.001,0.0024186046511627908,0.03148694665153235,0.4167395765067845,0.3585031108611473,-0.4734506119355282,2.2645880624534147,5.402885417848382,False
virchow2,COAD,shipped,patient,0,-1,1,0.001,0.001014873140857393,0.030264850548618993,0.412177650163968,0.35249067672679213,-0.24644618731348078,2.2768904762576083,5.069805878414828,False
virchow2,COAD,shipped,patient,0,-1,2,0.001,0.0017712811693895098,0.03277147181233447,0.40577276394301653,0.3667231023250406,-0.17664289754587065,2.362946142353852,5.7179192114072555,False
virchow2,COAD,shipped,patient,1,-1,0,0.001,0.001303867403314917,0.005552274069698759,0.5230524548192574,0.5692080972754587,-0.23400322522858613,3.013261114180383,6.729994473632661,False
virchow2,COAD,shipped,patient,1,-1,1,0.001,0.00807140766754463,0.013979129749950778,0.41497018521231,0.4108335794293011,-0.3677449856229731,4.544302334776521,39.29888876218547,False
virchow2,COAD,shipped,patient,1,-1,2,0.001,0.002397790055248619,0.014152392203189604,0.4952462281237664,0.48241987288384713,-0.27880323127434553,3.397563134316766,8.455323704728027,False
