task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit
PRAD,shipped,conch_v15,slide_out,abs,MEND153,0.9224542124542126,2.2200406264816106,2.594670946767764,0.06958241758241758,0.007963369963369963,slide
PRAD,shipped,conch_v15,slide_out,abs,MEND154,0.8473343079922028,2.0097109124175114,2.9885148669661485,0.09178118908382067,0.06088450292397662,slide
PRAD,shipped,conch_v15,slide_out,abs,MEND156,0.716323391483774,1.8928831223226752,5.92309803664645,0.21330707184393172,0.07036953667229412,slide
PRAD,shipped,conch_v15,slide_out,abs,MEND157,0.8195402298850575,1.9150830596503698,3.0792206737077596,0.08856426332288403,0.09189550679205853,slide
PRAD,shipped,conch_v15,slide_out,abs,MEND158,0.896332470892626,2.2081293969591878,2.8757102246602604,0.0717464424320828,0.031921086675291074,slide
PRAD,shipped,conch_v15,slide_out,abs,MEND159,0.6387984094052559,1.826807005995211,4.973197093631765,0.04178769017980636,0.3194139004149377,slide
PRAD,shipped,conch_v15,slide_out,abs,MEND160,0.9028454686606194,2.1358682533222164,2.638755705269256,0.025610852333088175,0.0715436790062924,slide
PRAD,shipped,conch_v15,slide_out,abs,MEND161,0.7740876876876878,2.0518505222610384,3.8584012341591354,0.17883483483483484,0.04707747747747748,slide
PRAD,shipped,conch_v15,slide_out,abs,MEND162,0.9497329755972914,1.8888938151790458,2.2619813168562724,0.021280183978535833,0.028986840424172735,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND139,0.9048030585934027,2.2936674985688934,2.840049272773232,0.053685427225037795,0.041511514181559524,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND140,0.8453092161929371,1.7529957961620761,2.712274056558234,0.15110077519379844,0.003590008613264427,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND141,0.8587588257153476,1.4516978413022226,2.3061944720963043,0.13677071720549983,0.004470457079152731,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND142,0.9272227783338894,1.8708814268601204,2.219474187916877,0.05584028472917362,0.01693693693693694,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND143,0.9161477987421384,1.5903156729577113,2.0133615171606762,0.08153389238294899,0.0023183088749126487,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND144,0.9059990181639667,1.4329270071481144,1.9358953218667925,0.09006054655539192,0.003940435280641467,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND145,0.8838787023977434,1.562519959985,2.2968512517829356,0.11328161730136342,0.0028396803008932767,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND146,0.8943923964697896,1.3826337125053714,2.0287533741753365,0.09991174473862864,0.005695858791581806,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND147,0.8991006423982869,1.7531293749455596,2.3905013156134753,0.09381299072091365,0.007086366880799429,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND148,0.942927127985303,1.496818675926896,1.835420720615237,0.04893243519085527,0.0081404368238416,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND149,0.8590131460471818,1.4304951794265441,2.3136113452894502,0.1307329371510895,0.010253916801728796,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND150,0.8844507900247477,2.0751484586449567,2.8562818551556255,0.11075956596230725,0.004789644012944984,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND151,0.926974358974359,1.850458122130486,2.2156914042363325,0.06312820512820512,0.009897435897435898,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND152,0.912708198139736,2.034903117884125,2.544467224401416,0.06567813108371189,0.021613670776552022,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND153,0.87696336996337,1.9526484962184645,2.6292239538348006,0.10708424908424907,0.015952380952380954,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND154,0.9152704678362573,2.2310697861151456,2.7601759187631068,0.0717714424951267,0.012958089668615983,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND156,0.7984880885387357,2.183346486253067,5.210986575584241,0.18453198274244983,0.016979928718814482,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND157,0.9280731452455591,2.3757632079703774,2.7822402067046865,0.059402298850574714,0.012524555903866247,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND158,0.8696399310047433,1.9292686442581717,2.8533736006040407,0.11938119879258302,0.010978870202673565,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND159,0.973530428769018,3.3991690179065848,3.609616540860993,0.024925656984785615,0.001543914246196404,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND160,0.9575990847429926,2.2686251007805454,2.487724854678646,0.027562311023943773,0.014838604233063659,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND161,0.8599087087087088,2.3570140592952824,3.3949565571494795,0.13451051051051052,0.005580780780780781,slide
PRAD,shipped,conch_v15,slide_out,scaled,MEND162,0.8814053915932031,1.3367288444784713,2.2801088548724375,0.059575827264596905,0.05901878114220008,slide
READ,shipped,conch_v15,slide_out,abs,ZEN36,0.7854090281884486,1.51691024856645,3.5863367831008293,0.2036152178198305,0.010975753991720875,slide
READ,shipped,conch_v15,slide_out,abs,ZEN40,0.7734241854636591,1.3643810647305914,2.6010875736538974,0.07135338345864663,0.15522243107769423,slide
READ,shipped,conch_v15,slide_out,abs,ZEN48,0.933811320754717,1.9176974232621273,2.3045220781942306,0.04464849755415793,0.021540181691125083,slide
READ,shipped,conch_v15,slide_out,abs,ZEN49,0.9167589650476623,1.774753747464232,2.252093019313714,0.05813284914510516,0.025108185807232564,slide
READ,shipped,conch_v15,slide_out,scaled,ZEN36,0.8305657401931796,5.716976676074247,7.246115681872159,0.16411196530652475,0.005322294500295684,slide
READ,shipped,conch_v15,slide_out,scaled,ZEN40,0.8688251879699248,2.024950109275569,2.7225369440454927,0.07554197994987467,0.0556328320802005,slide
READ,shipped,conch_v15,slide_out,scaled,ZEN48,0.9227002096436059,2.3837051665353166,2.838405832162975,0.07109433962264151,0.00620545073375262,slide
READ,shipped,conch_v15,slide_out,scaled,ZEN49,0.8880344984112574,3.2958190286688662,3.9831959816400104,0.1003994552882433,0.011566046300499318,slide
