task,label_set,encoder,design,score,fold,coverage,width_mean,interval_score,miss_above,miss_below,calibration_unit,superseded_label_set
IDC,audited,virchow2,donor,scaled,IDC_JanesickSample1,0.9036650349808348,42.491405913523266,44.457348328478055,0.07366447969204748,0.022670485327117608,donor,True
IDC,audited,virchow2,donor,scaled,NCBI783,0.8848718801996672,169.74875700414435,171.95448460228536,0.02685524126455907,0.0882728785357737,donor,True
IDC,audited,virchow2,donor,scaled,NCBI785,0.6873815461346634,4.917588315994068,10.797724237627982,0.2570872817955112,0.055531172069825434,donor,True
IDC,audited,virchow2,patient,abs,0,0.8567583449737488,3.9953154362034566,6.326225225588254,0.03544466387296694,0.10779699115328421,patient,True
IDC,audited,virchow2,patient,abs,1,0.8659020618556701,4.21622073095052,7.01352495647192,0.11350601374570446,0.02059192439862543,patient,True
IDC,audited,virchow2,patient,abs,2,0.708836242726517,3.7649631151309815,8.370551673939792,0.2580016625103907,0.033162094763092266,patient,True
IDC,audited,virchow2,patient,abs,3,0.841018302828619,4.01242243320318,6.300263616262679,0.04695507487520798,0.11202662229617305,patient,True
IDC,audited,virchow2,patient,scaled,0,0.8545587078335982,13.689865980903628,16.286776367410578,0.04495062858243823,0.10049066358396352,patient,True
IDC,audited,virchow2,patient,scaled,1,0.8653634020618557,56.58774801510361,59.27942177050511,0.11526288659793815,0.019373711340206188,patient,True
IDC,audited,virchow2,patient,scaled,2,0.7330407315045719,11.349188796240966,16.24149328187087,0.23239900249376558,0.03456026600166251,patient,True
IDC,audited,virchow2,patient,scaled,3,0.8417193566278426,33.56115543404045,35.92713776983291,0.051795895729339986,0.10648474764281753,patient,True
IDC,audited,virchow2,random,abs,0,0.8802756417964879,2.148073942909695,3.0893230665244054,0.06280425999010261,0.05692009821340947,spot,True
IDC,audited,virchow2,random,abs,1,0.8788422440817067,2.138508464191524,3.0888205491389265,0.0634657764113944,0.0576919795068989,spot,True
IDC,audited,virchow2,random,abs,2,0.8795300096648466,2.1433285264403,3.0842871451479086,0.06261743930486482,0.057852551030288545,spot,True
IDC,audited,virchow2,random,abs,3,0.8795137029104586,2.1470846893852764,3.103576930600511,0.06240365939390082,0.05808263769564056,spot,True
IDC,audited,virchow2,random,scaled,0,0.8915033075522831,2.321633985876357,3.0658327531427667,0.061190608133267835,0.047306084314449035,spot,True
IDC,audited,virchow2,random,scaled,1,0.8914011259256857,2.3166034810686607,3.064765640486749,0.06082072769915373,0.04777814637516057,spot,True
IDC,audited,virchow2,random,scaled,2,0.8906939701843057,2.3257165756703824,3.0707873370628223,0.06129686770661684,0.04800916210907741,spot,True
IDC,audited,virchow2,random,scaled,3,0.8904376225331994,2.321287348198015,3.078139134521107,0.06083913513188551,0.048723242334915165,spot,True
IDC,shipped,virchow2,donor,abs,IDC_shipped_patient_1,0.8642743605799335,4.044833338929202,6.200316241256442,0.031241590803268948,0.10448404861679751,donor,False
IDC,shipped,virchow2,donor,abs,IDC_shipped_patient_2,0.877770618556701,4.470199607384582,7.247755301659862,0.1069201030927835,0.015309278350515465,donor,False
IDC,shipped,virchow2,donor,abs,NCBI783,0.8719866888519135,4.035429698699493,5.872442224982379,0.050983915696062115,0.0770293954520244,donor,False
IDC,shipped,virchow2,donor,abs,NCBI785,0.7001762261014131,3.678433689740077,8.275361010524525,0.26862344139650873,0.03120033250207814,donor,False
IDC,shipped,virchow2,donor,scaled,IDC_shipped_patient_1,0.84839426488769,6.475438554771807,9.339847871440076,0.04144662267392386,0.1101591124383861,donor,False
IDC,shipped,virchow2,donor,scaled,IDC_shipped_patient_2,0.8704037800687284,59.01319301218111,61.88962560037918,0.11587972508591066,0.013716494845360824,donor,False
IDC,shipped,virchow2,donor,scaled,NCBI783,0.8556539101497505,4.693954345448582,6.714824425391797,0.05504381586245147,0.08930227398779811,donor,False
IDC,shipped,virchow2,donor,scaled,NCBI785,0.7264887780548629,4.888221437606352,9.28109432056585,0.24541147132169575,0.0280997506234414,donor,False
IDC,shipped,virchow2,patient,abs,0,0.8534466868969061,3.8613986294190603,6.283316689397824,0.03659521859897564,0.1099580945041183,patient,False
IDC,shipped,virchow2,patient,abs,1,0.8617895189003436,4.114769139617348,6.940864592137662,0.11614003436426117,0.022070446735395193,patient,False
IDC,shipped,virchow2,patient,abs,2,0.689484621778886,3.6765780328539193,8.625214176163587,0.2799152119700748,0.030600166251039066,patient,False
IDC,shipped,virchow2,patient,abs,3,0.8481841375485302,4.01603149894878,6.172253816485008,0.04469661674986134,0.10711924570160843,patient,False
IDC,shipped,virchow2,patient,scaled,0,0.8463673875696417,4.2005194117657,6.898126760166154,0.051110254804681864,0.10252235762567635,patient,False
