task,label_set,encoder,design,score,n_folds,coverage_mean,coverage_sd,width_mean,width_sd,interval_score_mean,miss_above_mean,miss_below_mean,calibration_unit,n_train_matched,superseded_label_set
PRAD,shipped,phikon,patient,scaled,2,0.8811319002020616,0.05745379130187348,2.355084546574584,0.6213511308654742,3.4057769310604193,0.08103008127996791,0.037838018517970584,slide,19299,False
PRAD,shipped,phikon,random,abs,2,0.9040939244456504,0.0011418695928166174,1.8366866534711743,0.004804505759084054,2.4032423813556134,0.06390185968858009,0.032004215865769535,spot,19299,False
PRAD,shipped,phikon,random,scaled,2,0.8991062343316583,0.0016989609807159974,1.66329140704035,0.00873704410481313,2.200805213073231,0.08720045688277656,0.013693308785565107,spot,19299,False
READ,shipped,phikon,donor,abs,2,0.8034304854308285,0.1436415300783793,1.8178598577091356,0.7256601819669397,3.523001861849775,0.12117591449140706,0.0753936000777645,slide,2128,False
READ,shipped,phikon,donor,scaled,2,0.8157980333004708,0.08853650377432673,38.293163832236466,49.56293411425959,40.11920162286672,0.14187691292311372,0.04232505377641542,slide,2128,False
READ,shipped,phikon,patient,abs,2,0.8046812774389386,0.14187264305680206,1.8210460070833507,0.7211542863101778,3.5077522615237235,0.1204263844162191,0.07489233814484231,slide,2128,False
READ,shipped,phikon,patient,scaled,2,0.8111786987984856,0.09506922927617224,37.93191164678849,50.07382185435704,39.76190754121728,0.14311936244579682,0.04570193875571761,slide,2128,False
READ,shipped,phikon,random,abs,2,0.8976442699937469,0.00042312283430859466,1.4472965649223788,0.0021746925167695683,2.0101257216913835,0.07686851557274726,0.025487214433505725,spot,2128,False
READ,shipped,phikon,random,scaled,2,0.9025502786484919,0.0009963100034678393,1.7338415740752966,0.003850555866110028,2.279890795633782,0.09061216958083845,0.006837551770669641,spot,2128,False
SKCM,shipped,phikon,donor,abs,2,0.6531401622219765,0.036935550720424475,2.64515484596018,0.03436978914588877,8.577717072640173,0.15627307025458073,0.19058676752344283,block,693,False
SKCM,shipped,phikon,donor,scaled,2,0.7057957493322933,0.031238009455236984,11.231152723193055,5.105483310238418,17.300320443632067,0.1395263157972671,0.15467793487043963,block,693,False
SKCM,shipped,phikon,patient,abs,2,0.6781709018309314,0.040481388098877046,2.6451743776970784,0.023202536183298962,8.251268090724173,0.16928315163802676,0.15254594653104192,block,693,False
SKCM,shipped,phikon,patient,scaled,2,0.7010496467006913,0.0062228387950176225,9.577862643760392,4.604033080214692,15.54863320414431,0.1472426306453741,0.1517077226539346,block,693,False
SKCM,shipped,phikon,random,abs,2,0.9028102846338104,0.00041779410450955675,2.484890807476214,0.01282182513707492,3.3097107111645796,0.050350275717541415,0.04683943964864817,spot,693,False
SKCM,shipped,phikon,random,scaled,2,0.9026233220389577,0.006083582098486258,4.341010586866055,0.3905602244720272,5.268436942249497,0.05107985433968926,0.046296823621353025,spot,693,False
