encoder,task,label_set,design,fold,repeat,cal_draw,sigma_floor,frac_cal_at_floor,frac_test_at_floor,sigma_median_cal,sigma_median_test,sigma_min_raw_cal,score_p90_cal,score_p99_cal,superseded_label_set
ctranspath,CCRCC,shipped,donor,INT19,-1,1,0.001,8.307619273676715e-06,0.000137429264349232,0.4499848015141429,0.3509295211339296,-0.05620336992021063,2.536877519723936,5.347113500169885,False
ctranspath,CCRCC,shipped,donor,INT19,-1,2,0.001,0.00011119840454463045,0.00010509296685529507,0.4337509055541451,0.3508984839006413,-0.15296347313060615,2.5074769045596628,5.188809696159311,False
ctranspath,CCRCC,shipped,donor,INT2,-1,0,0.001,5.846243788365975e-05,0.0,0.40225113886737285,0.39624478134977154,-0.11536740826950759,3.042541432803072,6.331456995990455,False
ctranspath,CCRCC,shipped,donor,INT2,-1,1,0.001,7.75330396475771e-05,7.751937984496124e-06,0.4230280247179121,0.423922628127262,-0.057424991627748945,2.2498089439201077,4.3505501207159645,False
ctranspath,CCRCC,shipped,donor,INT2,-1,2,0.001,2.541002541002541e-05,5.426356589147287e-05,0.43920605354573483,0.42016904093074603,-0.07202079823792557,2.5043719271499914,4.861673612904428,False
ctranspath,CCRCC,shipped,donor,INT20,-1,0,0.001,9.764830336072911e-06,0.0,0.44442738824505035,0.3895462268110174,-0.09131567808370178,2.3158051360946357,4.187396452492438,False
ctranspath,CCRCC,shipped,donor,INT20,-1,1,0.001,0.00010185103179523514,0.0,0.4004289650704277,0.40391851683368896,-0.09883290479220308,2.536932958847176,5.465418229583172,False
ctranspath,CCRCC,shipped,donor,INT20,-1,2,0.001,5.08130081300813e-05,4.11522633744856e-06,0.40324507419815236,0.4059085924414192,-0.20543104474427432,2.395505258690435,4.980924749124683,False
ctranspath,CCRCC,shipped,donor,INT21,-1,0,0.001,6.900021562567383e-05,0.0,0.4280047001384873,0.4096391835851478,-0.07907504558648887,2.4275374065646065,4.897857941587854,False
ctranspath,CCRCC,shipped,donor,INT21,-1,1,0.001,4.183339396144052e-05,8.040201005025125e-06,0.45128433317464073,0.40603955594207225,-0.2647748083003673,2.923392464623369,5.697993204916889,False
ctranspath,CCRCC,shipped,donor,INT21,-1,2,0.001,3.553750475948725e-05,0.0,0.4048397452498279,0.41331461460575203,-0.12040706784834626,2.763796751230496,5.5694039659597925,False
ctranspath,CCRCC,shipped,donor,INT22,-1,0,0.001,0.00015693409905043497,5.745625489683991e-05,0.4121581970688954,0.41074612172982317,-0.05678231801093375,2.4943072477690955,4.845998484529561,False
ctranspath,CCRCC,shipped,donor,INT22,-1,1,0.001,0.0005469734447192794,1.5669887699138157e-05,0.36498501530697336,0.3804244635429104,-0.13661750932306554,3.430033230909018,9.3298443529974,False
ctranspath,CCRCC,shipped,donor,INT22,-1,2,0.001,0.019226060528230813,0.012133716375032645,0.29527940041765266,0.26812617435531555,-0.2601085613094026,6.071167717592508,247.16882909561488,False
ctranspath,CCRCC,shipped,donor,INT23,-1,0,0.001,0.00010068991236248368,7.991587802313354e-05,0.4072413414598432,0.4241699635995593,-0.14326233586376874,2.3569636715443387,4.761095780771523,False
ctranspath,CCRCC,shipped,donor,INT23,-1,1,0.001,0.0009977687510727157,0.00011777076761303891,0.4127426293080033,0.37642794270990243,-0.2678884776356917,3.2410954030232335,6.9394049502056525,False
ctranspath,CCRCC,shipped,donor,INT23,-1,2,0.001,0.0009179290074609993,6.309148264984228e-05,0.4152873814337209,0.3732385551624706,-0.2410034074793858,3.256112778295788,6.788928134484742,False
ctranspath,CCRCC,shipped,donor,INT24,-1,0,0.001,1.8028527493504427e-05,0.00048337028824833704,0.41869357300416954,0.3683305281575402,-0.22283888934059382,2.7718499465067836,5.834835152498114,False
ctranspath,CCRCC,shipped,donor,INT24,-1,1,0.001,7.036715095823502e-05,0.0004567627494456763,0.40333942282865864,0.3760291486194806,-0.10069295517270632,2.714452666492881,5.9489125900574855,False
ctranspath,CCRCC,shipped,donor,INT24,-1,2,0.001,9.686038744154977e-05,0.0005720620842572062,0.42909938332615205,0.36376810002651705,-0.10855149367075179,2.309276997030935,4.5786028384310615,False
ctranspath,CCRCC,shipped,donor,INT3,-1,0,0.001,0.00035391270153362173,7.972097658196313e-05,0.39669999167584613,0.4011826187309427,-0.2253191202610184,3.284694474212659,7.267632084073642,False
ctranspath,CCRCC,shipped,donor,INT3,-1,1,0.001,4.5788022269629015e-05,8.968609865470852e-05,0.41672368463276693,0.4385386075724341,-0.33736908615509903,3.370062553475254,6.486769096847557,False
ctranspath,CCRCC,shipped,donor,INT3,-1,2,0.001,9.167923871416966e-05,2.9895366218236174e-05,0.41529172786268465,0.44807316782926854,-0.24016572720408969,2.7978916654107295,5.756581031687012,False
ctranspath,CCRCC,shipped,donor,INT4,-1,0,0.001,0.0001322556943423953,1.4825796886582654e-05,0.43470670774499276,0.4739319996035071,-0.12553265553737947,2.5298958561953135,5.281361356378341,False
ctranspath,CCRCC,shipped,donor,INT4,-1,1,0.001,0.0004994665890796237,0.00047442550037064493,0.39367896145304904,0.43244086337005205,-0.16657898127500276,2.893988860054378,6.544331569281929,False
ctranspath,CCRCC,shipped,donor,INT4,-1,2,0.001,4.0552389302937307e-05,8.895478131949592e-05,0.4192302219499172,0.4791882583133609,-0.14489842727000402,2.2067148877161347,4.420231830558815,False
ctranspath,CCRCC,shipped,donor,INT5,-1,0,0.001,0.00023499756057895592,1.6863406408094435e-05,0.3988906439809268,0.5002982453614299,-0.15452064156614453,2.4577685061834114,5.51881931864792,False
ctranspath,CCRCC,shipped,donor,INT5,-1,1,0.001,0.0004865052704737635,3.372681281618887e-05,0.39824544998869316,0.5014060782271398,-0.19477858524956104,2.653530512026459,5.613474354504841,False
