encoder,task,design,fold,repeat,grid,n_train,n_test,n_eval_samples,pearson_pooled,pearson_within,test_resolution_group,train_has_same_resolution_group,test_resolution_uncertain,test_slides
resnet50,CCRCC,patient,0,,,55849,18371,4,0.1407928317785263,0.11839915849137468,0.40-0.50,True,False,INT13;INT14;INT15;INT24
resnet50,LYMPH_IDC,blocked,0,4.0,4.0,14352,5612,4,0.5612834692001343,0.2732873911649949,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,0,4.0,4.0,12797,5612,4,0.5567997097969055,0.2697634258214384,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,0,4.0,4.0,12797,5612,4,0.5606637597084045,0.2731295480015251,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,0,4.0,4.0,12797,4992,4,0.6268742680549622,0.30452711632940915,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,0,4.0,6.0,14838,5126,4,0.6377722024917603,0.31806510665046517,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,0,4.0,6.0,12535,5126,4,0.6291450262069702,0.31033296226290985,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,0,4.0,6.0,12535,5126,4,0.636050820350647,0.31602125108009205,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,0,4.0,6.0,12535,4992,4,0.6271831393241882,0.30564551076851787,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,0,4.0,10.0,14910,5054,4,0.6123328804969788,0.28109928185571337,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,0,4.0,10.0,10749,5054,4,0.6030336618423462,0.2745098716004577,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,0,4.0,10.0,10749,5054,4,0.6094008088111877,0.27970188044244426,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,0,4.0,10.0,10749,4992,4,0.6251962184906006,0.30163908504880965,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,patient,1,,,14972,4992,1,0.19680792093276978,0.19680793713778258,0.23-0.30,True,True,NCBI683
resnet50,LYMPH_IDC,random,1,0.0,,14972,4992,4,0.628886342048645,0.30959319917252287,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,1,0.0,4.0,14076,5888,4,0.6367842555046082,0.23744924483820795,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,1,0.0,4.0,12667,5888,4,0.6281152367591858,0.23512957784347238,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,1,0.0,4.0,12667,5888,4,0.6362105011940002,0.23603682979010043,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,1,0.0,4.0,12667,4992,4,0.6270949840545654,0.30869135007436854,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,1,0.0,6.0,14700,5264,4,0.582104504108429,0.2894691878510639,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,1,0.0,6.0,12267,5264,4,0.5764544010162354,0.2830490805208683,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,1,0.0,6.0,12267,5264,4,0.5803334712982178,0.287750744856894,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,1,0.0,6.0,12267,4992,4,0.6269175410270691,0.30819483520084756,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,1,0.0,10.0,14871,5093,4,0.6332840323448181,0.29445217420114206,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,1,0.0,10.0,10927,5093,4,0.6218838691711426,0.2859467850024521,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,1,0.0,10.0,10927,5093,4,0.6303351521492004,0.2921084155840799,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,1,0.0,10.0,10927,4992,4,0.6255731582641602,0.3069239687558729,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random,1,1.0,,14972,4992,4,0.6331616044044495,0.3099789179395884,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,1,1.0,4.0,14044,5920,4,0.5593671202659607,0.24827661802681178,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,1,1.0,4.0,12381,5920,4,0.5520723462104797,0.24183655094122514,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,1,1.0,4.0,12381,5920,4,0.5585248470306396,0.2480586315661094,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,1,1.0,4.0,12381,4992,4,0.6316621899604797,0.3092790490132757,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,1,1.0,6.0,14564,5400,4,0.6012566685676575,0.2811140187666752,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,1,1.0,6.0,12065,5400,4,0.5943750739097595,0.2761619105550926,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,1,1.0,6.0,12065,5400,4,0.6004392504692078,0.2798172972653992,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,1,1.0,6.0,12065,4992,4,0.6314284205436707,0.3086158944215276,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,1,1.0,10.0,14840,5124,4,0.6281774640083313,0.30342365266638804,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,1,1.0,10.0,10651,5124,4,0.6191102266311646,0.2963874556112569,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,1,1.0,10.0,10651,5124,4,0.6256606578826904,0.3005261233309284,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,1,1.0,10.0,10651,4992,4,0.6303625702857971,0.30837985046822725,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random,1,2.0,,14972,4992,4,0.62839275598526,0.30618609687735443,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,1,2.0,4.0,14092,5872,4,0.5439233183860779,0.22706886973814108,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,1,2.0,4.0,12551,5872,4,0.5354527831077576,0.22074996738927438,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,1,2.0,4.0,12551,5872,4,0.5431368350982666,0.22629307240713387,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,1,2.0,4.0,12551,4992,4,0.6265982985496521,0.30362764132325537,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,1,2.0,6.0,14825,5139,4,0.5794973969459534,0.32062970381695777,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,1,2.0,6.0,12610,5139,4,0.571799635887146,0.3158273498597555,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,1,2.0,6.0,12610,5139,4,0.5781090259552002,0.3200353620504029,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,1,2.0,6.0,12610,4992,4,0.6265859603881836,0.30473387916455974,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,1,2.0,10.0,14920,5044,4,0.5987625122070312,0.28931096638552845,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,1,2.0,10.0,10853,5044,4,0.584517240524292,0.2724815044505522,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,1,2.0,10.0,10853,5044,4,0.5952079892158508,0.2863728470075875,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,1,2.0,10.0,10853,4992,4,0.6248119473457336,0.30302659833338114,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random,1,3.0,,14972,4992,4,0.6335185766220093,0.3082305953465402,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,1,3.0,4.0,14332,5632,4,0.58828204870224,0.29605576272355394,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,1,3.0,4.0,12699,5632,4,0.5828596353530884,0.2937619428592734,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,1,3.0,4.0,12699,5632,4,0.587358832359314,0.2950396706233732,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,1,3.0,4.0,12699,4992,4,0.6321157813072205,0.30751784181338737,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,1,3.0,6.0,14703,5261,4,0.5847604274749756,0.2771492079622112,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,1,3.0,6.0,12561,5261,4,0.5737670660018921,0.27330736451316623,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,1,3.0,6.0,12561,5261,4,0.5841370224952698,0.2762798150337767,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,1,3.0,6.0,12561,4992,4,0.6320328116416931,0.3066351038007997,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,1,3.0,10.0,14882,5082,4,0.6183552742004395,0.28729982088436373,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,1,3.0,10.0,10659,5082,4,0.6088206768035889,0.27952995244719203,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,1,3.0,10.0,10659,5082,4,0.6154303550720215,0.28474925488058944,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,1,3.0,10.0,10659,4992,4,0.6305183172225952,0.306867709767539,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random,1,4.0,,14972,4992,4,0.6336048245429993,0.30720650639661473,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,1,4.0,4.0,14284,5680,4,0.5929614901542664,0.28464577679987996,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,1,4.0,4.0,12894,5680,4,0.589148759841919,0.28194979878375304,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,1,4.0,4.0,12894,5680,4,0.5920764207839966,0.28388024381827565,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,1,4.0,4.0,12894,4992,4,0.6322780251502991,0.30577632589029236,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,1,4.0,6.0,14545,5419,4,0.6169401407241821,0.2964508815226145,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,1,4.0,6.0,12538,5419,4,0.6085203289985657,0.2916195772424544,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,1,4.0,6.0,12538,5419,4,0.6153746247291565,0.295286182226846,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,1,4.0,6.0,12538,4992,4,0.632075309753418,0.30551574323359093,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,1,4.0,10.0,14905,5059,4,0.6434606909751892,0.3021478319959715,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,1,4.0,10.0,10786,5059,4,0.6301658153533936,0.293715467506554,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,1,4.0,10.0,10786,5059,4,0.6405165195465088,0.29909488629898984,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,1,4.0,10.0,10786,4992,4,0.6315598487854004,0.30565736720105635,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,patient,2,,,14976,4988,1,0.2524837255477905,0.25248371744586623,0.23-0.30,True,True,NCBI682
resnet50,LYMPH_IDC,random,2,0.0,,14976,4988,4,0.6278141140937805,0.3070766777964309,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,2,0.0,4.0,14640,5324,4,0.5835015177726746,0.23620988587848843,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,2,0.0,4.0,13130,5324,4,0.5784898996353149,0.2336183889838867,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,2,0.0,4.0,13130,5324,4,0.5836880803108215,0.23570505943847822,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,2,0.0,4.0,13130,4988,4,0.6266677975654602,0.305917937544873,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,2,0.0,6.0,14803,5161,4,0.6111523509025574,0.27817032411141557,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,2,0.0,6.0,12403,5161,4,0.6051070690155029,0.27417451485438504,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,2,0.0,6.0,12403,5161,4,0.6098029613494873,0.2763970586005598,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,2,0.0,6.0,12403,4988,4,0.6266568899154663,0.30582711118273437,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,2,0.0,10.0,14870,5094,4,0.621567964553833,0.29048891068901866,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,2,0.0,10.0,10918,5094,4,0.611380398273468,0.2803766385850031,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,2,0.0,10.0,10918,5094,4,0.6195852756500244,0.2887889805517625,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,2,0.0,10.0,10918,4988,4,0.6251647472381592,0.3052094966638833,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random,2,1.0,,14976,4988,4,0.6301323175430298,0.30964290674077344,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,2,1.0,4.0,14672,5292,4,0.6207836270332336,0.31127185460645707,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,2,1.0,4.0,13318,5292,4,0.6128666996955872,0.304377837467473,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,2,1.0,4.0,13318,5292,4,0.619599461555481,0.31018017846392465,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,2,1.0,4.0,13318,4988,4,0.6291684508323669,0.3087263679876924,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,2,1.0,6.0,14697,5267,4,0.5780366063117981,0.2744184206938371,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,2,1.0,6.0,12386,5267,4,0.5697137713432312,0.2689637869875878,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,2,1.0,6.0,12386,5267,4,0.5768173933029175,0.2738259549695067,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,2,1.0,6.0,12386,4988,4,0.6279558539390564,0.3078759045631159,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,2,1.0,10.0,14907,5057,4,0.6071279048919678,0.2840617844485678,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,2,1.0,10.0,10975,5057,4,0.5971048474311829,0.2770616051170509,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,2,1.0,10.0,10975,5057,4,0.6052581667900085,0.28182312531163917,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,2,1.0,10.0,10975,4988,4,0.6268678307533264,0.30611686334887056,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random,2,2.0,,14976,4988,4,0.6323907375335693,0.30669793498236686,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,2,2.0,4.0,14368,5596,4,0.5922252535820007,0.30375813656079115,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,2,2.0,4.0,12960,5596,4,0.5875937342643738,0.3001863780472195,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,2,2.0,4.0,12960,5596,4,0.5914052128791809,0.3033708942279918,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,2,2.0,4.0,12960,4988,4,0.6308962106704712,0.3054231796215754,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,2,2.0,6.0,14690,5274,4,0.6271213293075562,0.318873787993798,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,2,2.0,6.0,12397,5274,4,0.6209937930107117,0.31375514468178156,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,2,2.0,6.0,12397,5274,4,0.6256794929504395,0.3166677338100271,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,2,2.0,6.0,12397,4988,4,0.6310881972312927,0.3057757789338939,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,2,2.0,10.0,14904,5060,4,0.6199260354042053,0.31229265403002504,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,2,2.0,10.0,10785,5060,4,0.6122520565986633,0.3044513343507424,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,2,2.0,10.0,10785,5060,4,0.6160488724708557,0.30873313623480503,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,2,2.0,10.0,10785,4988,4,0.6295139789581299,0.30374772754323204,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random,2,3.0,,14976,4988,4,0.6331218481063843,0.3132533772615716,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,2,3.0,4.0,14380,5584,4,0.6041519641876221,0.24513819576357493,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,2,3.0,4.0,12872,5584,4,0.5972688794136047,0.2411869575153105,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,2,3.0,4.0,12872,5584,4,0.6041030883789062,0.2448068885994144,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,2,3.0,4.0,12872,4988,4,0.6320383548736572,0.31156905900337734,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,2,3.0,6.0,14575,5389,4,0.6160464286804199,0.23509776615879674,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,2,3.0,6.0,12272,5389,4,0.6069735884666443,0.22416864636994432,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,2,3.0,6.0,12272,5389,4,0.6149154901504517,0.23372874008258804,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,2,3.0,6.0,12272,4988,4,0.6311981081962585,0.311127721129451,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,2,3.0,10.0,14881,5083,4,0.5993667244911194,0.28290966074564494,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,2,3.0,10.0,10785,5083,4,0.5895482897758484,0.27333797257437253,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,2,3.0,10.0,10785,5083,4,0.5970189571380615,0.2810345736802628,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,2,3.0,10.0,10785,4988,4,0.6296980977058411,0.3096814018205623,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random,2,4.0,,14976,4988,4,0.6295466423034668,0.30844296619878153,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,2,4.0,4.0,14636,5328,4,0.6100138425827026,0.21482118380779866,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,2,4.0,4.0,13121,5328,4,0.6039121747016907,0.21054791572503745,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,2,4.0,4.0,13121,5328,4,0.6088767051696777,0.21442641790912603,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,2,4.0,4.0,13121,4988,4,0.6284768581390381,0.30807939833845016,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,2,4.0,6.0,14704,5260,4,0.6356340646743774,0.29635167960543185,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,2,4.0,6.0,12293,5260,4,0.6263460516929626,0.2939416973851621,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,2,4.0,6.0,12293,5260,4,0.6340437531471252,0.29646732245921154,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,2,4.0,6.0,12293,4988,4,0.6279202103614807,0.30709783610422164,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,2,4.0,10.0,14912,5052,4,0.627031683921814,0.2939473864044703,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,2,4.0,10.0,10914,5052,4,0.6158633232116699,0.28523109600180757,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,2,4.0,10.0,10914,5052,4,0.6244218349456787,0.29212306910543706,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,2,4.0,10.0,10914,4988,4,0.6259551048278809,0.3055062455474399,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,patient,3,,,14972,4992,1,0.1779070496559143,0.17790705331601203,0.23-0.30,True,True,NCBI681
resnet50,LYMPH_IDC,random,3,0.0,,14972,4992,4,0.6358721256256104,0.3083793903235346,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked,3,0.0,4.0,14348,5616,4,0.6012896299362183,0.278798202201724,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_buffered,3,0.0,4.0,13144,5616,4,0.5970977544784546,0.2763424872024916,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,blocked_matched,3,0.0,4.0,13144,5616,4,0.6005244255065918,0.27849174794508147,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
resnet50,LYMPH_IDC,random_matched,3,0.0,4.0,13144,4992,4,0.634672224521637,0.3074862757977098,0.23-0.30,True,True,NCBI681;NCBI682;NCBI683;NCBI684
