encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,n_T,n_C,n_E,score,weighting,subset,alpha,w3_variant,feasible_level,guaranteed_level,K,auc,auc_holdout,clip_rate,clip_rate_test,no_support,classifier_converged,n_eff_median,n_eff_frac,n_C_used,n_E_used,frac_morph_joined,n_infinite,n_spot_gene,frac_infinite,n_test_points_infinite,width_mean_spotgene,width_median,sigma_clip_lo,sigma_clip_hi,sigma_lo_hit_guard,sigma_clip_rate_cal,sigma_clip_rate_test,coverage,width_mean,width_median_of_cells,interval_score,miss_above,miss_below,n_cells,n_slides
resnet50,PRAD,shipped,slide_out,MEND148,-1,2,slide,39667,20676,1633,abs,none,morph_joined,0.1,,,,,,,0.0,0.0,0,True,20541.0,1.0,20541,1628,0.9937245058048322,0,81400,0.0,0,2.2735679865809497,2.027088634277624,,,False,,,0.988058968058968,2.2735679865809497,2.2735679865809497,2.334149665550531,0.0103808353808353,0.0015601965601965,50,1
resnet50,PRAD,shipped,slide_out,MEND148,-1,2,slide,39667,20676,1633,abs,none,morph_joined,0.2,,,,,,,0.0,0.0,0,True,20541.0,1.0,20541,1628,0.9937245058048322,0,81400,0.0,0,1.7302293246353984,1.5376767310779813,,,False,,,0.960995085995086,1.7302293246353986,1.7302293246353984,1.8203278547865425,0.027051597051597,0.0119533169533169,50,1
resnet50,PRAD,shipped,slide_out,MEND148,-1,2,slide,39667,20676,1633,abs,W2,all,0.1,,,,,,,0.0,0.0,1,True,20676.0,1.0,20676,1633,,0,81650,0.0,0,2.269260250453756,2.0231550399520564,,,False,,,0.987875076546234,2.269260250453756,2.269260250453756,2.330558689804761,0.0105205143906919,0.001604409063074,50,1
resnet50,PRAD,shipped,slide_out,MEND148,-1,2,slide,39667,20676,1633,abs,W3,all,0.1,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,20267.92638126127,0.9802634156152674,20676,1633,,81650,81650,1.0,1633,,,,,False,,,1.0,,,,0.0,0.0,50,1
resnet50,PRAD,shipped,slide_out,MEND148,-1,2,slide,39667,20676,1633,abs,W3,all,0.2,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,20267.92638126127,0.9802634156152674,20676,1633,,0,81650,0.0,0,2.5672750240354,2.3404427417137708,,,False,,,0.992431108389467,2.5672750240354003,2.5672750240354003,2.585927332070172,0.006858542559706,0.0007103490508266,50,1
resnet50,PRAD,shipped,slide_out,MEND148,-1,2,slide,39667,20676,1633,abs,W3,all,0.1428571428571428,feasible_level,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,20267.92638126127,0.9802634156152674,20676,1633,,0,81650,0.0,0,6.358306253349087,6.233533015032924,,,False,,,0.9999387630128598,6.358306253349086,6.358306253349086,6.358536511932754,6.12369871402327e-05,0.0,50,1
resnet50,PRAD,shipped,slide_out,MEND148,-1,2,slide,39667,20676,1633,scaled_clip,none,all,0.1,,,,,,,0.0,0.0,0,True,20676.0,1.0,20676,1633,,0,81650,0.0,0,1.5922359764991127,1.4402352933485183,0.089923602099229,1.124657138537584,False,0.02,0.0054255970606246,0.9577954684629516,1.5922359764991127,1.5376041229817614,1.8301999396059816,0.0340232700551132,0.008181261481935,50,1
resnet50,PRAD,shipped,slide_out,MEND148,-1,2,slide,39667,20676,1633,scaled_clip,none,all,0.2,,,,,,,0.0,0.0,0,True,20676.0,1.0,20676,1633,,0,81650,0.0,0,1.165684784213458,1.0349076290437975,0.089923602099229,1.124657138537584,False,0.02,0.0054255970606246,0.9195958358848744,1.165684784213458,1.1261510247050404,1.3986436367869153,0.0582731169626454,0.0221310471524801,50,1
resnet50,PRAD,shipped,slide_out,MEND148,-1,2,slide,39667,20676,1633,scaled_clip,W1,all,0.1,,,,,1.0,0.9997588249125696,0.0050299864577287,1.0,0,True,264.78975940493376,0.0128066240764622,20676,1633,,0,81650,0.0,0,1.513146594312134,1.3355780709992358,0.089923602099229,1.124657138537584,False,0.02,0.0054255970606246,0.953116962645438,1.5131465943121338,1.4601236937585511,1.7774274869703408,0.0362278015921616,0.0106552357624004,50,1
resnet50,PRAD,shipped,slide_out,MEND148,-1,2,slide,39667,20676,1633,scaled_clip,W1b,morph_joined,0.1,,,,,0.7736172348776407,0.7723837564651507,0.0050143615208607,0.0116707616707616,0,True,9824.727628499051,0.4782984094493478,20541,1628,0.9937245058048322,0,81400,0.0,0,1.6157119516609797,1.460396487997455,0.089923602099229,1.124657138537584,False,0.02,0.0054255970606246,0.9583783783783784,1.6157119516609797,1.5573775929115228,1.8671801686197496,0.0307739557739557,0.0108476658476658,50,1
resnet50,PRAD,shipped,slide_out,MEND148,-1,2,slide,39667,20676,1633,scaled_clip,none,morph_joined,0.1,,,,,,,0.0,0.0,0,True,20541.0,1.0,20541,1628,0.9937245058048322,0,81400,0.0,0,1.592792994716613,1.4414035603369777,0.089923602099229,1.124657138537584,False,0.02,0.0054255970606246,0.9579238329238332,1.5927929947166133,1.5379508268606477,1.8300640615602293,0.0338697788697788,0.0082063882063882,50,1
resnet50,PRAD,shipped,slide_out,MEND148,-1,2,slide,39667,20676,1633,scaled_clip,none,morph_joined,0.2,,,,,,,0.0,0.0,0,True,20541.0,1.0,20541,1628,0.9937245058048322,0,81400,0.0,0,1.1656687376992867,1.0354220067441129,0.089923602099229,1.124657138537584,False,0.02,0.0054255970606246,0.91990171990172,1.165668737699287,1.1259982735933862,1.3981663215556634,0.058058968058968,0.022039312039312,50,1
resnet50,PRAD,shipped,slide_out,MEND148,-1,2,slide,39667,20676,1633,scaled_clip,W2,all,0.1,,,,,,,0.0,0.0,1,True,20676.0,1.0,20676,1633,,0,81650,0.0,0,1.5922359764991127,1.4402352933485183,0.089923602099229,1.124657138537584,False,0.02,0.0054255970606246,0.9577954684629516,1.5922359764991127,1.5376041229817614,1.8301999396059816,0.0340232700551132,0.008181261481935,50,1
resnet50,PRAD,shipped,slide_out,MEND148,-1,2,slide,39667,20676,1633,scaled_clip,W3,all,0.1,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,20267.92638126127,0.9802634156152674,20676,1633,,81650,81650,1.0,1633,,,0.089923602099229,1.124657138537584,False,0.02,0.0054255970606246,1.0,,,,0.0,0.0,50,1
resnet50,PRAD,shipped,slide_out,MEND148,-1,2,slide,39667,20676,1633,scaled_clip,W3,all,0.2,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,20267.92638126127,0.9802634156152674,20676,1633,,0,81650,0.0,0,1.87360368617525,1.7071251641005412,0.089923602099229,1.124657138537584,False,0.02,0.0054255970606246,0.9714635639926514,1.87360368617525,1.808208679098794,1.9501696796268064,0.0226944274341702,0.0058420085731782,50,1
resnet50,PRAD,shipped,slide_out,MEND148,-1,2,slide,39667,20676,1633,scaled_clip,W3,all,0.1428571428571428,feasible_level,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,20267.92638126127,0.9802634156152674,20676,1633,,0,81650,0.0,0,11.695881319712342,10.020009141714112,0.089923602099229,1.124657138537584,False,0.02,0.0054255970606246,0.999987752602572,11.695881319712342,11.227973016707251,11.695964177886644,0.0,1.224739742804654e-05,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,abs,none,all,0.1,,,,,,,0.0,0.0,0,True,14119.0,1.0,14119,1851,,0,92550,0.0,0,1.8315753194295852,1.692118718693855,,,False,,,0.9364775796866556,1.8315753194295852,1.8315753194295852,2.121493315383523,0.0398811453268503,0.0236412749864937,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,abs,none,all,0.2,,,,,,,0.0,0.0,0,True,14119.0,1.0,14119,1851,,0,92550,0.0,0,1.3337897997936503,1.2517610658352436,,,False,,,0.8333333333333333,1.3337897997936503,1.3337897997936503,1.7278170801185655,0.0912695840086439,0.0753970826580227,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,abs,W1,all,0.1,,,,,1.0,0.999989751528093,0.0050286847510446,1.0,0,True,281.9929998429117,0.0199725901156534,14119,1851,,0,92550,0.0,0,1.7325085210322906,1.6259209164022734,,,False,,,0.9169638033495404,1.7325085210322908,1.7325085210322908,2.0997270246489506,0.0502647217720151,0.032771474878444,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,abs,W1b,morph_joined,0.1,,,,,0.8300255972696244,0.832512529594441,0.0050483503981797,0.0227027027027027,0,True,2270.46876016278,0.1614383361890486,14064,1850,0.996493425172198,0,92500,0.0,0,1.7789038081221251,1.6747694163989135,,,False,,,0.9298162162162162,1.7789038081221251,1.778269455546009,2.090404351659218,0.0428648648648648,0.0273189189189189,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,abs,none,morph_joined,0.1,,,,,,,0.0,0.0,0,True,14064.0,1.0,14064,1850,0.996493425172198,0,92500,0.0,0,1.833646349920848,1.6933170132343558,,,False,,,0.9368,1.8336463499208475,1.833646349920848,2.122390065862426,0.0396972972972973,0.0235027027027027,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,abs,none,morph_joined,0.2,,,,,,,0.0,0.0,0,True,14064.0,1.0,14064,1850,0.996493425172198,0,92500,0.0,0,1.3354026874938838,1.253056708760802,,,False,,,0.8338054054054054,1.3354026874938836,1.3354026874938838,1.728195579855338,0.0910918918918918,0.0751027027027027,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,abs,W2,all,0.1,,,,,,,0.0,0.0,0,True,3453.000000005217,0.2445640626110359,14119,1851,,0,92550,0.0,0,1.8469181259486656,1.7452375779284257,,,False,,,0.9240194489465152,1.8469181259486656,1.8469181259486656,2.209790796380553,0.0495191788222582,0.0264613722312263,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,abs,W3,all,0.1,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,12793.7736343618,0.9061387941328564,14119,1851,,92550,92550,1.0,1851,,,,,False,,,1.0,,,,0.0,0.0,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,abs,W3,all,0.2,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,12793.7736343618,0.9061387941328564,14119,1851,,0,92550,0.0,0,2.101859456408005,1.9835794094092185,,,False,,,0.9630361966504593,2.1018594564080044,2.101859456408005,2.1863459308395696,0.0254132901134521,0.0115505132360886,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,abs,W3,all,0.1428571428571428,feasible_level,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,12793.7736343618,0.9061387941328564,14119,1851,,0,92550,0.0,0,5.343681460381022,4.924453441965294,,,False,,,0.999967585089141,5.343681460381023,5.343681460381023,5.343714882216622,3.241491085899514e-05,0.0,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,scaled_clip,none,all,0.1,,,,,,,0.0,0.0,0,True,14119.0,1.0,14119,1851,,0,92550,0.0,0,2.1526524800663727,2.007279945652626,0.0569997920893441,0.9141889825095806,False,0.0200014165309157,0.0117558076715289,0.9597839005942734,2.152652480066373,2.0944114309086768,2.343076338855754,0.0381739600216099,0.0020421393841166,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,scaled_clip,none,all,0.2,,,,,,,0.0,0.0,0,True,14119.0,1.0,14119,1851,,0,92550,0.0,0,1.447704431797565,1.355291828316152,0.0569997920893441,0.9141889825095806,False,0.0200014165309157,0.0117558076715289,0.8871853052404106,1.4477044317975651,1.4109263060659978,1.735542241752095,0.0933549432739059,0.0194597514856834,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,scaled_clip,W1,all,0.1,,,,,1.0,0.999989751528093,0.0050286847510446,1.0,0,True,281.9929998429117,0.0199725901156534,14119,1851,,0,92550,0.0,0,1.7932238151689803,1.676196922208208,0.0569997920893441,0.9141889825095806,False,0.0200014165309157,0.0117558076715289,0.9333225283630472,1.7932238151689806,1.7464562294579864,2.113044243476037,0.0589843327930848,0.0076931388438681,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,scaled_clip,W1b,morph_joined,0.1,,,,,0.8300255972696244,0.832512529594441,0.0050483503981797,0.0227027027027027,0,True,2270.46876016278,0.1614383361890486,14064,1850,0.996493425172198,0,92500,0.0,0,1.9091151573963925,1.8027604322969952,0.0569997920893441,0.9141889825095806,False,0.0200014165309157,0.0117558076715289,0.9469189189189188,1.9091151573963925,1.8577995575565247,2.164672003592271,0.0495891891891891,0.0034918918918918,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,scaled_clip,none,morph_joined,0.1,,,,,,,0.0,0.0,0,True,14064.0,1.0,14064,1850,0.996493425172198,0,92500,0.0,0,2.150052874859623,2.0052458783986857,0.0569997920893441,0.9141889825095806,False,0.0200014165309157,0.0117558076715289,0.9595891891891892,2.1500528748596235,2.0918746425011823,2.341599095752968,0.0383459459459459,0.0020648648648648,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,scaled_clip,none,morph_joined,0.2,,,,,,,0.0,0.0,0,True,14064.0,1.0,14064,1850,0.996493425172198,0,92500,0.0,0,1.4468005907022663,1.354822310692311,0.0569997920893441,0.9141889825095806,False,0.0200014165309157,0.0117558076715289,0.8868972972972974,1.4468005907022663,1.4100408158763251,1.7353344426899309,0.0935351351351351,0.0195675675675675,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,scaled_clip,W2,all,0.1,,,,,,,0.0,0.0,0,True,3453.000000005217,0.2445640626110359,14119,1851,,0,92550,0.0,0,1.873880712877754,1.7055903753329902,0.0569997920893441,0.9141889825095806,False,0.0200014165309157,0.0117558076715289,0.9345326850351162,1.8738807128777533,1.8274184951257704,2.19825667883984,0.059578606158833,0.0058887088060507,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,scaled_clip,W3,all,0.1,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,12793.7736343618,0.9061387941328564,14119,1851,,92550,92550,1.0,1851,,,0.0569997920893441,0.9141889825095806,False,0.0200014165309157,0.0117558076715289,1.0,,,,0.0,0.0,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,scaled_clip,W3,all,0.2,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,12793.7736343618,0.9061387941328564,14119,1851,,0,92550,0.0,0,2.5639659139037536,2.3814919837375026,0.0569997920893441,0.9141889825095806,False,0.0200014165309157,0.0117558076715289,0.9767260940032416,2.563965913903754,2.4937431735571427,2.6174554626498594,0.0226580226904376,0.0006158833063209,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,0,slide,39667,14119,1851,scaled_clip,W3,all,0.1428571428571428,feasible_level,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,12793.7736343618,0.9061387941328564,14119,1851,,0,92550,0.0,0,23.08990503253686,20.304450129424303,0.0569997920893441,0.9141889825095806,False,0.0200014165309157,0.0117558076715289,1.0,23.089905032536866,22.46945671594772,23.089905032536866,0.0,0.0,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,abs,none,all,0.1,,,,,,,0.0,0.0,0,True,18796.0,1.0,18796,1851,,0,92550,0.0,0,2.091843110612995,1.8881975276500091,,,False,,,0.9657590491626148,2.0918431106129955,2.0918431106129955,2.2379873891062534,0.0248298217179902,0.0094111291193949,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,abs,none,all,0.2,,,,,,,0.0,0.0,0,True,18796.0,1.0,18796,1851,,0,92550,0.0,0,1.546276545341239,1.3966544913410734,,,False,,,0.8916801728795246,1.546276545341239,1.546276545341239,1.7799964291020307,0.0627768773635872,0.0455429497568881,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,abs,W1,all,0.1,,,,,1.0,1.0,0.0050010640561821,1.0,0,True,547.7074578715919,0.029139575328346,18796,1851,,0,92550,0.0,0,2.365955296512007,2.1012525774695585,,,False,,,0.980907617504052,2.365955296512007,2.365955296512007,2.44552801006862,0.0159481361426256,0.0031442463533225,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,abs,W1b,morph_joined,0.1,,,,,0.859621771244256,0.8562216256499233,0.0050037261790695,0.0854054054054054,0,True,4052.156340329573,0.2157008591679747,18786,1850,0.9994672349493872,0,92500,0.0,0,1.8856484881585835,1.7310946207655642,,,False,,,0.945437837837838,1.885648488158584,1.8847675751218504,2.113962593094746,0.0370162162162162,0.0175459459459459,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,abs,none,morph_joined,0.1,,,,,,,0.0,0.0,0,True,18786.0,1.0,18786,1850,0.9994672349493872,0,92500,0.0,0,2.0919211565873423,1.8883137803531704,,,False,,,0.9657189189189188,2.0919211565873423,2.0919211565873423,2.2381288916878246,0.0248432432432432,0.0094378378378378,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,abs,none,morph_joined,0.2,,,,,,,0.0,0.0,0,True,18786.0,1.0,18786,1850,0.9994672349493872,0,92500,0.0,0,1.5463990413473636,1.3965354441583482,,,False,,,0.8916756756756757,1.5463990413473636,1.5463990413473636,1.7801367118755087,0.0628,0.0455243243243243,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,abs,W2,all,0.1,,,,,,,0.0,0.0,1,True,18796.0,1.0,18796,1851,,0,92550,0.0,0,2.091843110612995,1.8881975276500091,,,False,,,0.9657590491626148,2.0918431106129955,2.0918431106129955,2.2379873891062534,0.0248298217179902,0.0094111291193949,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,abs,W3,all,0.1,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,17050.050511081077,0.907110582628276,18796,1851,,92550,92550,1.0,1851,,,,,False,,,1.0,,,,0.0,0.0,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,abs,W3,all,0.2,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,17050.050511081077,0.907110582628276,18796,1851,,0,92550,0.0,0,2.3907975145615503,2.178434812205176,,,False,,,0.9826796326310102,2.3907975145615508,2.3907975145615508,2.4265902016550807,0.0139708265802269,0.0033495407887628,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,abs,W3,all,0.1428571428571428,feasible_level,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,17050.050511081077,0.907110582628276,18796,1851,,0,92550,0.0,0,6.934566814230576,6.595064210749968,,,False,,,1.0,6.934566814230574,6.934566814230575,6.934566814230574,0.0,0.0,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,scaled_clip,none,all,0.1,,,,,,,0.0,0.0,0,True,18796.0,1.0,18796,1851,,0,92550,0.0,0,1.666798165142096,1.564086364459033,0.1142105201305402,1.158544795702554,False,0.02,0.0043435980551053,0.9305132360886008,1.666798165142096,1.6009763977346174,1.9839591170274988,0.0570934629929767,0.0123933009184224,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,scaled_clip,none,all,0.2,,,,,,,0.0,0.0,0,True,18796.0,1.0,18796,1851,,0,92550,0.0,0,1.1929773555329952,1.1138096748750392,0.1142105201305402,1.158544795702554,False,0.02,0.0043435980551053,0.8265586169638034,1.192977355532995,1.1464893212305776,1.5880012428553776,0.1108049702863317,0.0626364127498649,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,scaled_clip,W1,all,0.1,,,,,1.0,1.0,0.0050010640561821,1.0,0,True,547.7074578715919,0.029139575328346,18796,1851,,0,92550,0.0,0,2.0392713393625232,1.928442433347162,0.1142105201305402,1.158544795702554,False,0.02,0.0043435980551053,0.9634792004321988,2.039271339362524,1.959356599272771,2.2034655341830964,0.032868719611021,0.0036520799567801,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,scaled_clip,W1b,morph_joined,0.1,,,,,0.859621771244256,0.8562216256499233,0.0050037261790695,0.0854054054054054,0,True,4052.156340329573,0.2157008591679747,18786,1850,0.9994672349493872,0,92500,0.0,0,1.629945362450828,1.5279856521552388,0.1142105201305402,1.158544795702554,False,0.02,0.0043435980551053,0.9259783783783784,1.6299453624508289,1.5654284548367634,1.970666505218361,0.0621189189189189,0.0119027027027027,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,scaled_clip,none,morph_joined,0.1,,,,,,,0.0,0.0,0,True,18786.0,1.0,18786,1850,0.9994672349493872,0,92500,0.0,0,1.6659880111936485,1.5633916043535283,0.1142105201305402,1.158544795702554,False,0.02,0.0043435980551053,0.9303675675675674,1.665988011193648,1.6001846540812668,1.9837398789334535,0.0571891891891891,0.0124432432432432,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,scaled_clip,none,morph_joined,0.2,,,,,,,0.0,0.0,0,True,18786.0,1.0,18786,1850,0.9994672349493872,0,92500,0.0,0,1.192710535210744,1.1135937186862397,0.1142105201305402,1.158544795702554,False,0.02,0.0043435980551053,0.8263783783783784,1.192710535210744,1.1462205069819795,1.58806885546536,0.1108864864864864,0.0627351351351351,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,scaled_clip,W2,all,0.1,,,,,,,0.0,0.0,1,True,18796.0,1.0,18796,1851,,0,92550,0.0,0,1.666798165142096,1.564086364459033,0.1142105201305402,1.158544795702554,False,0.02,0.0043435980551053,0.9305132360886008,1.666798165142096,1.6009763977346174,1.9839591170274988,0.0570934629929767,0.0123933009184224,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,scaled_clip,W3,all,0.1,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,17050.050511081077,0.907110582628276,18796,1851,,92550,92550,1.0,1851,,,0.1142105201305402,1.158544795702554,False,0.02,0.0043435980551053,1.0,,,,0.0,0.0,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,scaled_clip,W3,all,0.2,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,17050.050511081077,0.907110582628276,18796,1851,,0,92550,0.0,0,2.0388664329035744,1.9166997616602437,0.1142105201305402,1.158544795702554,False,0.02,0.0043435980551053,0.962928146947596,2.0388664329035744,1.9583782899498052,2.1221568088579774,0.0323933009184224,0.0046785521339816,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,1,slide,39667,18796,1851,scaled_clip,W3,all,0.1428571428571428,feasible_level,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,17050.050511081077,0.907110582628276,18796,1851,,0,92550,0.0,0,11.331984576020986,9.8361252100332,0.1142105201305402,1.158544795702554,False,0.02,0.0043435980551053,0.999967585089141,11.331984576020986,10.891293347328151,11.332041277617485,2.1609940572663425e-05,1.0804970286331712e-05,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,2,slide,39667,13837,1851,abs,none,all,0.1,,,,,,,0.0,0.0,0,True,13837.0,1.0,13837,1851,,0,92550,0.0,0,2.145945210273177,2.000260397951224,,,False,,,0.965737439222042,2.1459452102731773,2.145945210273177,2.3030815385225565,0.0225499729875742,0.0117125877903835,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,2,slide,39667,13837,1851,abs,none,all,0.2,,,,,,,0.0,0.0,0,True,13837.0,1.0,13837,1851,,0,92550,0.0,0,1.6109076308647108,1.5225243265281083,,,False,,,0.9037061048082116,1.6109076308647103,1.6109076308647103,1.8395375937192364,0.0572771474878444,0.0390167477039438,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,2,slide,39667,13837,1851,abs,W1,all,0.1,,,,,1.0,0.9999939129020567,0.005058900050589,1.0,0,True,325.9236117203747,0.0235544996545764,13837,1851,,0,92550,0.0,0,1.9162115392225911,1.789108439044078,,,False,,,0.9420961642355484,1.9162115392225916,1.9162115392225911,2.183589636203801,0.0369313884386817,0.0209724473257698,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,2,slide,39667,13837,1851,abs,W1b,morph_joined,0.1,,,,,0.874856016088684,0.8753419970493143,0.0050090744101633,0.1043243243243243,0,True,2747.035547275065,0.1994218183139793,13775,1850,0.9959841917389088,0,92500,0.0,0,1.9446167979877549,1.8067127039991235,,,False,,,0.9481189189189188,1.944616797987755,1.943714618383948,2.1837560140548327,0.0318486486486486,0.0200324324324324,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,2,slide,39667,13837,1851,abs,none,morph_joined,0.1,,,,,,,0.0,0.0,0,True,13775.0,1.0,13775,1850,0.9959841917389088,0,92500,0.0,0,2.148464066403177,2.0030361191699595,,,False,,,0.9659135135135136,2.1484640664031764,2.1484640664031764,2.304850038386021,0.0224648648648648,0.0116216216216216,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,2,slide,39667,13837,1851,abs,none,morph_joined,0.2,,,,,,,0.0,0.0,0,True,13775.0,1.0,13775,1850,0.9959841917389088,0,92500,0.0,0,1.613399922638197,1.5259107453868832,,,False,,,0.9041513513513512,1.6133999226381972,1.6133999226381972,1.840887828719344,0.0569837837837837,0.0388648648648648,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,2,slide,39667,13837,1851,abs,W2,all,0.1,,,,,,,0.0,0.0,0,True,1820.0000000031607,0.1315314013155424,13837,1851,,0,92550,0.0,0,2.075010975830423,1.96377740927296,,,False,,,0.9458346839546192,2.075010975830423,2.075010975830423,2.348436600859597,0.0360669908157752,0.0180983252296056,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,2,slide,39667,13837,1851,abs,W3,all,0.1,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,12365.181738651292,0.8936316931886458,13837,1851,,92550,92550,1.0,1851,,,,,False,,,1.0,,,,0.0,0.0,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,2,slide,39667,13837,1851,abs,W3,all,0.2,nominal,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,12365.181738651292,0.8936316931886458,13837,1851,,0,92550,0.0,0,2.328135772279234,2.1936583798998024,,,False,,,0.976121015667207,2.328135772279234,2.328135772279234,2.3811442020304967,0.0160237709346299,0.0078552133981631,50,1
resnet50,PRAD,shipped,slide_out,MEND149,-1,2,slide,39667,13837,1851,abs,W3,all,0.1428571428571428,feasible_level,0.8571428571428572,0.8571428571428571,6.0,,,0.0,0.0,0,True,12365.181738651292,0.8936316931886458,13837,1851,,0,92550,0.0,0,5.352816158882786,4.811680871510049,,,False,,,0.9999891950297136,5.352816158882786,5.352816158882786,5.352824705892818,1.0804970286331712e-05,0.0,50,1
