encoder,task,label_set,design,fold,score,weighting,subset,alpha,w3_variant,slide,n_test,n_genes,coverage,width_mean,width_median,interval_score,miss_above,miss_below,n_infinite,n_eff_median,n_eff_frac,auc,auc_holdout,K,no_support,_source,superseded_label_set
resnet50,IDC,shipped,patient,1,abs,none,all,0.1,,TENX95,7760,50,0.8789441580756014,4.739521594147859,4.739521594147859,7.246729231779504,0.1044536082474226,0.0166022336769759,0,3005.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,1,abs,none,all,0.2,,TENX95,7760,50,0.8086314432989691,3.7908978667394777,3.7908978667394777,5.872728038904898,0.1551116838487972,0.0362568728522336,0,3005.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,1,abs,none,morph_joined,0.1,,TENX95,7628,50,0.8782004894249258,4.754016762151658,4.754016762151658,7.2697702245714755,0.1053163782555497,0.0164831323195245,0,2920.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,1,abs,none,morph_joined,0.2,,TENX95,7628,50,0.8081541688515994,3.812723869406577,3.812723869406577,5.897163097372173,0.1559045621394861,0.0359412690089145,0,2920.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,1,scaled_clip,W1,all,0.1,,TENX95,7760,50,0.9371365979381444,61.650802134072265,62.38932849285439,62.95590606066255,0.0589158075601374,0.0039475945017182,0,56.18890618530852,0.0186984712763089,1.0,0.9999994855649526,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,1,scaled_clip,W1b,morph_joined,0.1,,TENX95,7628,50,0.9478447823807026,121.74352122266502,125.81219951203312,122.5420781050581,0.0474226533822758,0.0047325642370215,0,272.7869408858858,0.0934201852348924,0.9498470397454224,0.9517277729489768,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,1,scaled_clip,W2,all,0.1,,TENX95,7760,50,0.944643470790378,36.94879402657175,37.41010837584444,37.8321820756336,0.0510094501718213,0.0043470790378006,0,3005.0,1.0,,,,1,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,1,scaled_clip,W3,all,0.1,nominal,TENX95,7760,50,1.0,,,,0.0,0.0,1164000,3005.0000000000005,1.0000000000000002,,,1.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,1,scaled_clip,W3,all,0.2,nominal,TENX95,7760,50,1.0,,,,0.0,0.0,1164000,3005.0000000000005,1.0000000000000002,,,1.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,1,scaled_clip,W3,all,0.5,feasible_level,TENX95,7760,50,0.9998238831615122,3229.390561832529,3244.749925485047,3229.391266855988,0.0001718213058419,4.29553264604811e-06,0,3005.0000000000005,1.0000000000000002,,,1.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,1,scaled_clip,none,all,0.1,,TENX95,7760,50,0.944643470790378,36.94879402657175,37.41010837584444,37.8321820756336,0.0510094501718213,0.0043470790378006,0,3005.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,1,scaled_clip,none,all,0.2,,TENX95,7760,50,0.880757731958763,8.483996061526998,8.560738014793657,9.62215789871904,0.103971649484536,0.015270618556701,0,3005.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,1,scaled_clip,none,morph_joined,0.1,,TENX95,7628,50,0.9429942317776612,35.96453312986781,36.289330419872215,36.8843101052354,0.0525616151022548,0.0044441531200839,0,2920.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,1,scaled_clip,none,morph_joined,0.2,,TENX95,7628,50,0.8780728893550078,8.263741228785376,8.314391000022505,9.453790167876534,0.1064936199965041,0.015433490648488,0,2920.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,abs,W1,all,0.1,,NCBI785,4010,50,0.7899351620947631,4.924095949176597,4.924095949176597,8.301301882372345,0.1925419783873649,0.0175228595178719,0,185.72482150534196,0.0239336110187296,1.0,0.9999997429107644,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,abs,W1b,morph_joined,0.1,,NCBI785,3940,50,0.7308138747884941,4.002116777285455,3.995945119808215,9.10981889896921,0.2255329949238578,0.043653130287648,0,157.03724312259726,0.0205869484953588,0.9955729492465644,0.9948204451140468,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,abs,W2,all,0.1,,NCBI785,4010,50,0.7815178719866999,4.760014647198402,4.760014647198402,8.649841488115435,0.1896226101413133,0.0288595178719867,0,7760.0,1.0,,,,1,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,abs,W3,all,0.1,nominal,NCBI785,4010,50,1.0,,,,0.0,0.0,601500,7760.0,1.0,,,1.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,abs,W3,all,0.2,nominal,NCBI785,4010,50,1.0,,,,0.0,0.0,601500,7760.0,1.0,,,1.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,abs,W3,all,0.5,feasible_level,NCBI785,4010,50,0.9832618453865336,9.656122690908049,9.656122690908049,9.69954262921577,0.0130640066500415,0.0036741479634247,0,7760.0,1.0,,,1.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,abs,none,all,0.1,,NCBI785,4010,50,0.7815178719866999,4.760014647198402,4.760014647198402,8.649841488115435,0.1896226101413133,0.0288595178719867,0,7760.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,abs,none,all,0.2,,NCBI785,4010,50,0.6833150457190358,3.813801111142565,3.813801111142565,6.837670291918451,0.2718137988362427,0.0448711554447215,0,7760.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,abs,none,morph_joined,0.1,,NCBI785,3940,50,0.7856412859560067,4.789011617615122,4.789011617615122,8.558417202695729,0.1854179357021996,0.0289407783417935,0,7628.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,abs,none,morph_joined,0.2,,NCBI785,3940,50,0.6885888324873096,3.8472706175630167,3.8472706175630167,6.788880303254564,0.2668578680203046,0.0445532994923857,0,7628.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,scaled_clip,W1,all,0.1,,NCBI785,4010,50,0.7960648379052369,80.16049168207579,77.90190178708912,84.36125583206193,0.1830972568578553,0.0208379052369077,0,185.72482150534196,0.0239336110187296,1.0,0.9999997429107644,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,scaled_clip,W1b,morph_joined,0.1,,NCBI785,3940,50,0.7753417935702199,21.465660170816268,21.216784688340763,26.450760145073662,0.1846209813874788,0.0400372250423011,0,157.03724312259726,0.0205869484953588,0.9955729492465644,0.9948204451140468,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,scaled_clip,W2,all,0.1,,NCBI785,4010,50,0.7562576891105569,154.3052300186984,150.54074231554443,159.59725586304563,0.2101745635910224,0.0335677472984206,0,7760.0,1.0,,,,1,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,scaled_clip,W3,all,0.1,nominal,NCBI785,4010,50,1.0,,,,0.0,0.0,601500,7760.0,1.0,,,1.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,scaled_clip,W3,all,0.2,nominal,NCBI785,4010,50,1.0,,,,0.0,0.0,601500,7760.0,1.0,,,1.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,scaled_clip,W3,all,0.5,feasible_level,NCBI785,4010,50,0.9883873649210306,1771.7356332487916,1770.1979203711733,1771.7875158851932,0.0098653366583541,0.0017472984206151,0,7760.0,1.0,,,1.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,scaled_clip,none,all,0.1,,NCBI785,4010,50,0.7562576891105569,154.3052300186984,150.54074231554443,159.59725586304563,0.2101745635910224,0.0335677472984206,0,7760.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,scaled_clip,none,all,0.2,,NCBI785,4010,50,0.6663042394014963,60.9926408402779,59.36591791534337,64.71683974046499,0.2857689110556941,0.0479268495428096,0,7760.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,scaled_clip,none,morph_joined,0.1,,NCBI785,3940,50,0.7595972927241963,159.94879751443338,155.53837045129376,165.06284322000232,0.2067106598984771,0.0336920473773265,0,7628.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,2,scaled_clip,none,morph_joined,0.2,,NCBI785,3940,50,0.6707986463620982,65.25271717914335,63.27675879273488,68.87122553338824,0.281326565143824,0.0478747884940778,0,7628.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,abs,W1,all,0.1,,NCBI783,3005,50,0.8333799223516362,4.46685415530705,4.46685415530705,7.111798654273599,0.0794875207986688,0.0871325568496949,0,141.24594550715298,0.03522342780727,1.0,1.0,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,abs,W1b,morph_joined,0.1,,NCBI783,2920,50,0.814917808219178,4.249189421627916,4.238547869849612,7.1760748485559,0.0912511415525114,0.0938310502283105,0,504.0717783877697,0.1279369995908044,0.8977821431054864,0.8917543981642445,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,abs,W2,all,0.1,,NCBI783,3005,50,0.8275851358846367,4.423145478127283,4.423145478127283,7.196458513315767,0.0794941763727121,0.0929206877426511,0,4010.0,1.0,,,,1,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,abs,W3,all,0.1,nominal,NCBI783,3005,50,1.0,,,,0.0,0.0,450750,4009.9999999999977,0.9999999999999994,,,1.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,abs,W3,all,0.2,nominal,NCBI783,3005,50,1.0,,,,0.0,0.0,450750,4009.9999999999977,0.9999999999999994,,,1.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,abs,W3,all,0.5,feasible_level,NCBI783,3005,50,0.990493621741542,9.572874220103309,9.572874220103309,9.603408256915412,0.0070393788130892,0.0024669994453688,0,4009.9999999999977,0.9999999999999994,,,1.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,abs,none,all,0.1,,NCBI783,3005,50,0.8275851358846367,4.423145478127283,4.423145478127283,7.196458513315767,0.0794941763727121,0.0929206877426511,0,4010.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,abs,none,all,0.2,,NCBI783,3005,50,0.7362307265668331,3.616163365738135,3.616163365738135,5.797722759480816,0.1199534109816971,0.1438158624514697,0,4010.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,abs,none,morph_joined,0.1,,NCBI783,2920,50,0.8235388127853882,4.416599361618004,4.416599361618004,7.270683715905257,0.0817214611872146,0.0947397260273972,0,3940.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,abs,none,morph_joined,0.2,,NCBI783,2920,50,0.7311461187214612,3.615448221736585,3.615448221736585,5.851415297635352,0.123107305936073,0.1457465753424657,0,3940.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,scaled_clip,W1,all,0.1,,NCBI783,3005,50,0.7936528008874099,5.94464945816752,5.82262622373849,9.918656224237038,0.1150149750415973,0.0913322240709927,0,141.24594550715298,0.03522342780727,1.0,1.0,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,scaled_clip,W1b,morph_joined,0.1,,NCBI783,2920,50,0.769486301369863,6.214126409993009,6.083252809194143,10.735355097195908,0.1257922374429223,0.1047214611872146,0,504.0717783877697,0.1279369995908044,0.8977821431054864,0.8917543981642445,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,scaled_clip,W2,all,0.1,,NCBI783,3005,50,0.7685435385468663,7.416422559186368,7.307338163068002,11.860592058765343,0.1307487520798669,0.1007077093732667,0,4010.0,1.0,,,,1,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,scaled_clip,W3,all,0.1,nominal,NCBI783,3005,50,1.0,,,,0.0,0.0,450750,4009.9999999999977,0.9999999999999994,,,1.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,scaled_clip,W3,all,0.2,nominal,NCBI783,3005,50,1.0,,,,0.0,0.0,450750,4009.9999999999977,0.9999999999999994,,,1.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,scaled_clip,W3,all,0.5,feasible_level,NCBI783,3005,50,0.9920754298391568,1282.916830797908,1239.4689108552363,1282.9473377267836,0.005630615640599,0.002293954520244,0,4009.9999999999977,0.9999999999999994,,,1.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,scaled_clip,none,all,0.1,,NCBI783,3005,50,0.7685435385468663,7.416422559186368,7.307338163068002,11.860592058765343,0.1307487520798669,0.1007077093732667,0,4010.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,scaled_clip,none,all,0.2,,NCBI783,3005,50,0.6772933998890738,3.762015728856965,3.7108310552963646,6.7796104765828265,0.1716095396561286,0.1510970604547975,0,4010.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,scaled_clip,none,morph_joined,0.1,,NCBI783,2920,50,0.7638538812785388,6.929128050142593,6.816627873999124,11.493496165505183,0.1338356164383561,0.102310502283105,0,3940.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,patient,3,scaled_clip,none,morph_joined,0.2,,NCBI783,2920,50,0.6722602739726027,3.7507094079225656,3.6958267973076446,6.839438930172437,0.1748721461187214,0.1528675799086758,0,3940.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W1,all,0.1,,NCBI783,1755,50,0.8354456520704657,2.5563813107671547,2.5561419902731823,4.202520487123802,0.0852132432167364,0.0793411047127978,0,2694.5565749137404,0.9118634771281694,0.5867092657381556,0.4894638755955602,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W1,all,0.1,,NCBI785,2314,50,0.8469688953236266,2.556352109342583,2.5561841595868007,4.046566969440732,0.0781174905759739,0.0749136141003994,0,2694.5565749137404,0.9118634771281694,0.5867092657381556,0.4894638755955602,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W1,all,0.1,,TENX95,4568,50,0.8860252702606766,2.5563139628119185,2.5561279360840707,3.575409768125552,0.0707308734751436,0.0432438562641797,0,2694.5565749137404,0.9118634771281694,0.5867092657381556,0.4894638755955602,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W1,all,0.1,,TENX99,12124,50,0.9258682576671678,2.556366828645324,2.55621560012799,3.132322200035631,0.0420734242864757,0.0320583180463563,0,2694.5565749137404,0.9118634771281694,0.5867092657381556,0.4894638755955602,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W1b,morph_joined,0.1,,NCBI783,1705,50,0.8334890837770798,2.5646705405254764,2.564690511225246,4.231559802768255,0.0861079217897871,0.0804029944331332,0,2911.1566530725504,0.996289066759942,0.512273182630782,0.5024964809171893,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W1b,morph_joined,0.1,,NCBI785,2278,50,0.8500597606942357,2.5646388373851647,2.564651675410361,4.008746643202084,0.0766583684063627,0.0732818708994016,0,2911.1566530725504,0.996289066759942,0.512273182630782,0.5024964809171893,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W1b,morph_joined,0.1,,TENX95,4493,50,0.8859346312189355,2.564692937987127,2.56470799420028,3.585717891520953,0.0710764494353631,0.0429889193457014,0,2911.1566530725504,0.996289066759942,0.512273182630782,0.5024964809171893,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W1b,morph_joined,0.1,,TENX99,11929,50,0.9259424536824484,2.564693250635796,2.564711966266842,3.140754888472604,0.0421712998874628,0.0318862464300888,0,2911.1566530725504,0.996289066759942,0.512273182630782,0.5024964809171893,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W2,all,0.1,,NCBI783,1755,50,0.8360655000716741,2.560058505280981,2.560058505280981,4.1980515619263,0.084883532697667,0.0790509672306588,0,2951.291405838516,0.9987449765950984,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W2,all,0.1,,NCBI785,2314,50,0.8478101105102338,2.5602533330731303,2.5602533330731303,4.0423877761230536,0.0777693993677072,0.074420490122059,0,2951.291405838516,0.9987449765950984,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W2,all,0.1,,TENX95,4568,50,0.8867041294933367,2.560344301864487,2.560344301864487,3.573196579974978,0.0703197083281007,0.0429761621785626,0,2951.291405838516,0.9987449765950984,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W2,all,0.1,,TENX99,12124,50,0.9261652079674844,2.560344301864487,2.560344301864487,3.134652384120975,0.0419240361796663,0.0319107558528493,0,2951.291405838516,0.9987449765950984,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W3,all,0.0003382949932341,feasible_level,NCBI783,1755,50,0.9994776165617384,7.835087912475491,7.835087912475491,8.87377131198266,0.0002339387897901,0.0002884446484715,0,2955.0,1.0,,,2955.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W3,all,0.0003382949932341,feasible_level,NCBI785,2314,50,0.9989939523493032,7.835087912475491,7.835087912475491,10.013518501689552,0.0002617235853257,0.0007443240653711,0,2955.0,1.0,,,2955.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W3,all,0.0003382949932341,feasible_level,TENX95,4568,50,0.9997142571136164,7.835087912475491,7.835087912475491,8.316860821880136,0.0002189754642139,6.676742216969519e-05,0,2955.0,1.0,,,2955.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W3,all,0.0003382949932341,feasible_level,TENX99,12124,50,0.999871574637304,7.835087912475491,7.835087912475491,8.03910846958214,0.0001060514286786,2.2373934017524125e-05,0,2955.0,1.0,,,2955.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W3,all,0.1,nominal,NCBI783,1755,50,0.8369445626065958,2.5652941297911878,2.5652941297911878,4.192074741787618,0.0844829575998627,0.0785724797935415,0,2955.0,1.0,,,2955.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W3,all,0.1,nominal,NCBI785,2314,50,0.8487162344824903,2.5652941297911878,2.5652941297911878,4.037912864538372,0.0773918790378569,0.0738918864796527,0,2955.0,1.0,,,2955.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W3,all,0.1,nominal,TENX95,4568,50,0.8874088636383076,2.5652941297911878,2.5652941297911878,3.5718485161857427,0.0699190691734113,0.042672067188281,0,2955.0,1.0,,,2955.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W3,all,0.1,nominal,TENX99,12124,50,0.9265246952550312,2.5652941297911878,2.5652941297911878,3.1371527553743253,0.0417127318715944,0.0317625728733743,0,2955.0,1.0,,,2955.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W3,all,0.2,nominal,NCBI783,1755,50,0.719440425565911,1.9430788205388208,1.9430788205388208,3.431088341395409,0.1387901926611415,0.1417693817729474,0,2955.0,1.0,,,2955.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W3,all,0.2,nominal,NCBI785,2314,50,0.7269095935785203,1.9430788205388208,1.9430788205388212,3.302932735729806,0.13679629600515,0.1362941104163297,0,2955.0,1.0,,,2955.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W3,all,0.2,nominal,TENX95,4568,50,0.7772271178329411,1.9430788205388212,1.9430788205388208,2.9530131110635875,0.126815092660349,0.0959577895067098,0,2955.0,1.0,,,2955.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,W3,all,0.2,nominal,TENX99,12124,50,0.8368565328751174,1.9430788205388208,1.9430788205388208,2.5824543150211854,0.0859348440009332,0.0772086231239493,0,2955.0,1.0,,,2955.0,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,none,all,0.1,,NCBI783,1755,50,0.8369445626065958,2.5652941297911878,2.5652941297911878,4.192074741787618,0.0844829575998627,0.0785724797935415,0,2955.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,none,all,0.1,,NCBI785,2314,50,0.8487162344824903,2.5652941297911878,2.5652941297911878,4.037912864538372,0.0773918790378569,0.0738918864796527,0,2955.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,none,all,0.1,,TENX95,4568,50,0.8874088636383076,2.5652941297911878,2.5652941297911878,3.5718485161857427,0.0699190691734113,0.042672067188281,0,2955.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,none,all,0.1,,TENX99,12124,50,0.9265246952550312,2.5652941297911878,2.5652941297911878,3.1371527553743253,0.0417127318715944,0.0317625728733743,0,2955.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,none,all,0.2,,NCBI783,1755,50,0.719440425565911,1.9430788205388208,1.9430788205388208,3.431088341395409,0.1387901926611415,0.1417693817729474,0,2955.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,none,all,0.2,,NCBI785,2314,50,0.7269095935785203,1.9430788205388208,1.9430788205388212,3.302932735729806,0.13679629600515,0.1362941104163297,0,2955.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,none,all,0.2,,TENX95,4568,50,0.7772271178329411,1.9430788205388212,1.9430788205388208,2.9530131110635875,0.126815092660349,0.0959577895067098,0,2955.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,none,all,0.2,,TENX99,12124,50,0.8368565328751174,1.9430788205388208,1.9430788205388208,2.5824543150211854,0.0859348440009332,0.0772086231239493,0,2955.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,none,morph_joined,0.1,,NCBI783,1705,50,0.8346312935413117,2.5714774266001514,2.5714774266001514,4.224935468589219,0.0855595000662311,0.079809206392457,0,2922.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,none,morph_joined,0.1,,NCBI785,2278,50,0.8513592770738737,2.5714774266001514,2.5714774266001514,4.002375490016992,0.0760867090189515,0.0725540139071747,0,2922.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,none,morph_joined,0.1,,TENX95,4493,50,0.8869884186256463,2.5714774266001514,2.5714774266001514,3.583248703428356,0.0705460676471966,0.0424655137271571,0,2922.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,none,morph_joined,0.1,,TENX99,11929,50,0.926480857902169,2.5714774266001514,2.5714774266001514,3.1442591334896277,0.0418643882133079,0.031654753884523,0,2922.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,none,morph_joined,0.2,,NCBI783,1705,50,0.7162956997147778,1.950842937452553,1.950842937452553,3.458700711180063,0.1401541261464671,0.143550174138755,0,2922.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,none,morph_joined,0.2,,NCBI785,2278,50,0.7303226803162639,1.950842937452553,1.950842937452553,3.2800025049657235,0.1352211036982167,0.1344562159855193,0,2922.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,none,morph_joined,0.2,,TENX95,4493,50,0.7768504238039425,1.950842937452553,1.950842937452553,2.9636103098094413,0.1275782684439066,0.0955713077521507,0,2922.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,abs,none,morph_joined,0.2,,TENX99,11929,50,0.8370820089260239,1.950842937452553,1.950842937452553,2.589373961547473,0.0860731629309265,0.0768448281430495,0,2922.0,1.0,,,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,scaled_clip,W1,all,0.1,,NCBI783,1755,50,0.8873889757289721,2.90898877581598,2.931631385280177,3.868321162925952,0.0652951191589154,0.0473159051121124,0,2694.5565749137404,0.9118634771281694,0.5867092657381556,0.4894638755955602,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,scaled_clip,W1,all,0.1,,NCBI785,2314,50,0.8879958738608713,2.833413128406126,2.8070678844806745,3.81554643221009,0.0653622882835647,0.046641837855564,0,2694.5565749137404,0.9118634771281694,0.5867092657381556,0.4894638755955602,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,scaled_clip,W1,all,0.1,,TENX95,4568,50,0.9041001038306852,2.6831204040943417,2.6495068232403405,3.4202363718368844,0.0636771676868337,0.032222728482481,0,2694.5565749137404,0.9118634771281694,0.5867092657381556,0.4894638755955602,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,scaled_clip,W1,all,0.1,,TENX99,12124,50,0.9028413639578003,2.3515791674213684,2.365164640021474,3.0404909999980907,0.0643657150973653,0.0327929209448341,0,2694.5565749137404,0.9118634771281694,0.5867092657381556,0.4894638755955602,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,scaled_clip,W1b,morph_joined,0.1,,NCBI783,1705,50,0.8869507095237495,2.929456962734117,2.9443498501364305,3.89953047331696,0.0647088749251499,0.0483404155511005,0,2911.1566530725504,0.996289066759942,0.512273182630782,0.5024964809171893,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,scaled_clip,W1b,morph_joined,0.1,,NCBI785,2278,50,0.8889372294192278,2.824006578804956,2.800178983586153,3.787017262555328,0.0649028084615564,0.0461599621192156,0,2911.1566530725504,0.996289066759942,0.512273182630782,0.5024964809171893,,0,a3_by_slide__resnet50__main.csv,False
resnet50,IDC,shipped,random,0,scaled_clip,W1b,morph_joined,0.1,,TENX95,4493,50,0.9031733013460456,2.6861934888324908,2.649077776667847,3.435520969283841,0.0642459635018378,0.0325807351521167,0,2911.1566530725504,0.996289066759942,0.512273182630782,0.5024964809171893,,0,a3_by_slide__resnet50__main.csv,False
