encoder,task,label_set,design,fold,repeat,cal_draw,calibration_unit,n_T,n_C,n_E,weighting,auc,auc_holdout,clip_rate,clip_rate_test,no_support,K,converged,n_eff,n_eff_frac,w_C_min,w_C_max,all_positive_finite,difference_list,clip_value,frac_joined,detail,_source,superseded_label_set
resnet50,CCRCC,shipped,donor,INT16,-1,0,donor,35996,16890,3206,none_sub,,,0.0,0.0,0,,True,16792.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9932324840764332,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT16,-1,0,donor,35996,16890,3206,W2,,,0.0,0.0,0,,True,16890.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT16,-1,0,donor,35996,16890,3206,W3,,,0.0,0.0,0,6.0,True,13407.414320543696,0.7938078342536232,0.0002010050251256,0.0006891798759476,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT16,-1,1,donor,35996,16496,3206,none,,,0.0,0.0,0,,True,16496.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT16,-1,1,donor,35996,16496,3206,W1,1.0,0.9999999243658684,0.0050315227934044,1.0,0,,True,629.1895703366521,0.0381419477653159,1e-12,0.0324336039345662,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.0324336039345662,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT16,-1,1,donor,35996,16496,3206,W1b,0.98328614592728,0.9821235454026948,0.0050113059952331,0.4375,0,,True,354.5086900754715,0.0216652624870422,1e-12,340.7965274862494,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",340.7965274862494,0.9913206781037458,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT16,-1,1,donor,35996,16496,3206,none_sub,,,0.0,0.0,0,,True,16363.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9913206781037458,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT16,-1,1,donor,35996,16496,3206,W2,,,0.0,0.0,0,,True,16496.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT16,-1,1,donor,35996,16496,3206,W3,,,0.0,0.0,0,6.0,True,12330.846172359865,0.7475052238336484,0.0002021018593371,0.0009225092250922,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT16,-1,2,donor,35996,20702,3206,none,,,0.0,0.0,0,,True,20702.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT16,-1,2,donor,35996,20702,3206,W1,1.0,0.9998860941646884,0.0050236692107042,1.0,0,,True,277.5467596435415,0.0134067606822307,1e-12,0.2583421252290376,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.2583421252290376,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT16,-1,2,donor,35996,20702,3206,W1b,0.869772648807434,0.8658504148287168,0.0050031598904571,0.0025252525252525,0,,True,1631.3833667094368,0.0859165455397849,4.6873071932641626e-08,377.73919032350176,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",377.73919032350176,0.9267190898444037,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT16,-1,2,donor,35996,20702,3206,none_sub,,,0.0,0.0,0,,True,18988.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9267190898444037,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT16,-1,2,donor,35996,20702,3206,W2,,,0.0,0.0,0,,True,20702.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT16,-1,2,donor,35996,20702,3206,W3,,,0.0,0.0,0,6.0,True,14879.143442560278,0.7187297576350246,0.000203458799593,0.0009225092250922,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,0,donor,35996,22814,3585,none,,,0.0,0.0,0,,True,22814.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,0,donor,35996,22814,3585,W1,0.998837851772976,0.9964357850931642,0.0050407644428859,0.9414225941422594,0,,True,328.97062475104576,0.0144196819826004,1e-12,61.53516702088993,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",61.53516702088993,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,0,donor,35996,22814,3585,W1b,0.8312918561582076,0.8295603619005144,0.0050349118890419,0.0343096234309623,0,,True,1319.4602313415955,0.0626732642066021,1e-12,380.5566736569842,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",380.5566736569842,0.9332929277624152,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,0,donor,35996,22814,3585,none_sub,,,0.0,0.0,0,,True,21053.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9332929277624152,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,0,donor,35996,22814,3585,W2,,,0.0,0.0,0,,True,22814.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,0,donor,35996,22814,3585,W3,,,0.0,0.0,0,6.0,True,16128.579329242522,0.7069597321487912,0.0002010050251256,0.0009225092250922,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,1,donor,35996,18516,3585,none,,,0.0,0.0,0,,True,18516.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,1,donor,35996,18516,3585,W1,0.9998052270673664,0.9985597238101124,0.0050226830848995,0.99581589958159,0,,True,250.8371079857012,0.013547046229515,1e-12,8.660612080376712,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",8.660612080376712,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,1,donor,35996,18516,3585,W1b,0.8843490692852085,0.8860257981207866,0.0050158237296232,0.1662482566248256,0,,True,878.2212066439818,0.0524405091445621,1e-12,298.6554622134027,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",298.6554622134027,0.919958372924302,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,1,donor,35996,18516,3585,none_sub,,,0.0,0.0,0,,True,16747.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.919958372924302,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,1,donor,35996,18516,3585,W2,,,0.0,0.0,0,,True,18516.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,1,donor,35996,18516,3585,W3,,,0.0,0.0,0,6.0,True,12786.301114993354,0.6905541755775196,0.000203458799593,0.0009225092250922,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,2,donor,35996,21742,3585,none,,,0.0,0.0,0,,True,21742.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,2,donor,35996,21742,3585,W1,0.9997343257245136,0.99879528227985,0.0050133382393524,0.989958158995816,0,,True,288.55724201042955,0.0132718812441555,1e-12,14.678414170873918,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",14.678414170873918,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,2,donor,35996,21742,3585,W1b,0.8633422730828937,0.8619901892946213,0.0050385299347954,0.102370990237099,0,,True,1469.0415447550238,0.0725667627324157,1e-12,283.9329683515588,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",283.9329683515588,0.9408536344612468,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,2,donor,35996,21742,3585,none_sub,,,0.0,0.0,0,,True,20244.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9408536344612468,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,2,donor,35996,21742,3585,W2,,,0.0,0.0,0,,True,21742.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT17,-1,2,donor,35996,21742,3585,W3,,,0.0,0.0,0,6.0,True,16325.455877097282,0.7508718552615804,0.0002010050251256,0.0009225092250922,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,0,donor,35996,20693,4915,none,,,0.0,0.0,0,,True,20693.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,0,donor,35996,20693,4915,W1,0.9989495418145786,0.9971894700594026,0.0050258541535785,0.9570701932858596,0,,True,358.23729790638606,0.0173120039581687,1e-12,26.773296649541187,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",26.773296649541187,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,0,donor,35996,20693,4915,W1b,0.7867645529932932,0.7864564940695888,0.0050230221850146,0.0042752442996742,0,,True,6879.240566977926,0.3599435206664884,1.8627795651997563e-08,35.483699780406745,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",35.483699780406745,0.9381443298969072,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,0,donor,35996,20693,4915,none_sub,,,0.0,0.0,0,,True,19112.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9381443298969072,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,0,donor,35996,20693,4915,W2,,,0.0,0.0,0,,True,20693.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,0,donor,35996,20693,4915,W3,,,0.0,0.0,0,6.0,True,16492.898289667166,0.7970278978237648,0.0002010050251256,0.0007412898443291,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,1,donor,35996,12528,4915,none,,,0.0,0.0,0,,True,12528.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,1,donor,35996,12528,4915,W1,0.9999999837596744,0.9998293164239688,0.0050287356321839,1.0,0,,True,166.6849984487639,0.0133049966833304,1e-12,0.2065681336800105,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.2065681336800105,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,1,donor,35996,12528,4915,W1b,0.9347431931285008,0.931463590242164,0.005068790731354,0.019543973941368,0,,True,959.0723279396708,0.0771640781993459,1e-12,83.28570945406616,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",83.28570945406616,0.9941523820443732,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,1,donor,35996,12528,4915,none_sub,,,0.0,0.0,0,,True,12429.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9941523820443732,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,1,donor,35996,12528,4915,W2,,,0.0,0.0,0,,True,12528.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,1,donor,35996,12528,4915,W3,,,0.0,0.0,0,6.0,True,10016.11140147427,0.7994980365161455,0.0002217294900221,0.0009225092250922,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,2,donor,35996,17768,4915,none,,,0.0,0.0,0,,True,17768.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,2,donor,35996,17768,4915,W1,0.9983632948783072,0.9966653648929208,0.0050090049527239,0.9436419125127162,0,,True,339.8032297837221,0.0191244501229019,1e-12,28.089208489700734,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",28.089208489700734,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,2,donor,35996,17768,4915,W1b,0.8040849645484748,0.8017258164618837,0.0050379259594701,0.0052931596091205,0,,True,5562.582911376769,0.3148750657407884,1e-12,32.49085965074751,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",32.49085965074751,0.9953709826742494,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,2,donor,35996,17768,4915,none_sub,,,0.0,0.0,0,,True,17666.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9953709826742494,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,2,donor,35996,17768,4915,W2,,,0.0,0.0,0,,True,17768.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT18,-1,2,donor,35996,17768,4915,W3,,,0.0,0.0,0,6.0,True,11624.917987546456,0.6542614806138257,0.0002010050251256,0.0009225092250922,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,0,donor,35996,17973,4948,none,,,0.0,0.0,0,,True,17973.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,0,donor,35996,17973,4948,W1,0.9998364788717252,0.9989896930975212,0.0050075112669003,0.9987873888439772,0,,True,251.36108674533,0.0139854830437506,1e-12,3.519342307679593,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",3.519342307679593,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,0,donor,35996,17973,4948,W1b,0.817319051557539,0.818316648912729,0.00502316235977,0.0310077519379844,0,,True,4146.759362710826,0.2314427282865896,3.757589995935879e-06,58.88709463159178,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",58.88709463159178,0.9955499323764234,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,0,donor,35996,17973,4948,none_sub,,,0.0,0.0,0,,True,17917.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9955499323764234,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,0,donor,35996,17973,4948,W2,,,0.0,0.0,0,,True,17973.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,0,donor,35996,17973,4948,W3,,,0.0,0.0,0,6.0,True,15427.826541736991,0.8583890581281362,0.0002010050251256,0.000595947556615,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,1,donor,35996,16852,4948,none,,,0.0,0.0,0,,True,16852.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,1,donor,35996,16852,4948,W1,0.9999999880072478,0.9996588781576676,0.0050439117018751,1.0,0,,True,201.06403475809452,0.0119311675028539,1e-12,0.5439158929908474,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.5439158929908474,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,1,donor,35996,16852,4948,W1b,0.7822263377727101,0.7862607322140985,0.0050287879892136,0.0,0,,True,968.3688556103006,0.0705756763800233,1.617479760144331e-09,196.84629603823072,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",196.84629603823072,0.8542660550458716,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,1,donor,35996,16852,4948,none_sub,,,0.0,0.0,0,,True,13721.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.8542660550458716,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,1,donor,35996,16852,4948,W2,,,0.0,0.0,0,,True,16852.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,1,donor,35996,16852,4948,W3,,,0.0,0.0,0,6.0,True,12376.016077444092,0.7343944978307674,0.0002010050251256,0.0009225092250922,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,2,donor,35996,16547,4948,none,,,0.0,0.0,0,,True,16547.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,2,donor,35996,16547,4948,W1,0.9991715985610964,0.9976488865882724,0.005016014987611,0.9630153597413096,0,,True,267.0564028237964,0.0161392640855621,1e-12,18.51187621740249,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",18.51187621740249,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,2,donor,35996,16547,4948,W1b,0.8088730554015813,0.8128923899823165,0.0050345747907315,0.0124439004487964,0,,True,4056.220608076709,0.2460403134827556,1e-12,52.31190593401134,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",52.31190593401134,0.9950220981623632,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,2,donor,35996,16547,4948,none_sub,,,0.0,0.0,0,,True,16486.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9950220981623632,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,2,donor,35996,16547,4948,W2,,,0.0,0.0,0,,True,16547.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT19,-1,2,donor,35996,16547,4948,W3,,,0.0,0.0,0,6.0,True,14018.35551693622,0.8471841129471337,0.0002010050251256,0.0006891798759476,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT2,-1,0,donor,35996,17105,2580,none,,,0.0,0.0,0,,True,17105.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT2,-1,0,donor,35996,17105,2580,W1,0.9999817134932666,0.9994337178939888,0.0050277696579947,1.0,0,,True,198.6858405062335,0.0116156586089584,1e-12,2.054276111003775,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",2.054276111003775,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT2,-1,0,donor,35996,17105,2580,W1b,0.7926899544502473,0.7896635789028598,0.0050064789727883,0.0046656298600311,0,,True,6473.135770472144,0.3812660955632079,1e-12,55.93426421567887,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",55.93426421567887,0.9931419862839724,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT2,-1,0,donor,35996,17105,2580,none_sub,,,0.0,0.0,0,,True,16978.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.9931419862839724,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT2,-1,0,donor,35996,17105,2580,W2,,,0.0,0.0,0,,True,17105.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT2,-1,0,donor,35996,17105,2580,W3,,,0.0,0.0,0,6.0,True,13824.627077733692,0.8082214017967666,0.0002024291497975,0.0007412898443291,True,sees the unit structure of the calibration set and no features whatever: only which calibration unit each spot belongs to and how many spots that unit has.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT2,-1,1,donor,35996,17025,2580,none,,,0.0,0.0,0,,True,17025.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT2,-1,1,donor,35996,17025,2580,W1,1.0,0.9995483423892504,0.0050513950073421,1.0,0,,True,245.1550201468752,0.0143997074976138,1e-12,0.6212381760521432,True,"sees everything the encoder represents, which includes the slide signature, stain and scanner, not only biology. Trained on the PCA-256 features of C against E from the PCA fit on T.",0.6212381760521432,,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT2,-1,1,donor,35996,17025,2580,W1b,0.8242396152220591,0.8177071106298867,0.0050162289760991,0.0069984447900466,0,,True,5498.320255388755,0.3244803927641637,8.146674357566343e-05,67.85046343774974,True,"sees tissue composition only: nuclear count, mean and median nuclear area and the five class fractions. It cannot see the slide as an image. Fitted and evaluated on the morphology-joined subset of spots, with `none` reported on that same subset beside it so the comparison is like for like.",67.85046343774974,0.995511349145626,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT2,-1,1,donor,35996,17025,2580,none_sub,,,0.0,0.0,0,,True,16945.0,1.0,1.0,1.0,True,no weights; every calibration spot and the test point carry equal mass. Sees nothing.,,0.995511349145626,,a3_weights__resnet50__main.csv,False
resnet50,CCRCC,shipped,donor,INT2,-1,1,donor,35996,17025,2580,W2,,,0.0,0.0,0,,True,17025.0,1.0,1.0,1.0,True,"sees resolution group and, where the task definition defines it, capture session. Nothing else. On every task but PRAD the session field is null for every sample, so the cell is the resolution group alone.",,,"1 calibration cells, 1 test cells",a3_weights__resnet50__main.csv,False
